序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
73,臺北市,1996/01/21,中山,7.5,1.61,5.0,-,60,84,42.89,40.97,3.5,0.69,2.8,17.25,-,-,55.0
74,臺北市,1996/01/21,大同,13.4,5.19,-,-,85,279,224.89,53.65,4.98,2.32,2.65,17.81,-,-,71.0
75,臺北市,1996/01/21,萬華,8.6,1.44,5.2,-,50,67,26.22,40.79,-,-,-,17.26,-,-,50.0
76,臺北市,1996/01/21,陽明,0.6,-,35.8,-,11,-,-,-,-,-,-,13.04,-,90.0,38.0
77,臺北市,1996/01/21,士林,6.5,1.36,8.3,-,60,70,42.12,28.23,-,-,-,17.68,-,-,55.0
78,臺北市,1996/01/20,松山,5.4,0.89,7.2,-,24,48,15.66,32.11,-,-,-,14.71,-,-,24.0
79,臺北市,1996/01/20,古亭,4.3,0.88,13.7,-,21,45,17.16,27.75,2.17,0.22,1.95,15.16,-,-,21.0
80,臺北市,1996/01/20,中山,4.0,1.22,10.9,-,23,59,24.7,34.01,3.01,0.44,2.57,15.67,-,-,23.0
81,臺北市,1996/01/20,大同,13.0,5.66,-,-,48,293,235.94,57.32,4.94,2.68,2.27,16.49,-,-,77.0
82,臺北市,1996/01/20,萬華,3.7,1.05,12.0,-,19,44,11.09,33.07,-,-,-,15.37,-,-,19.0
83,臺北市,1996/01/20,陽明,0.1,-,37.8,-,9,-,-,-,-,-,-,8.98,-,98.0,34.0
84,臺北市,1996/01/20,士林,1.9,0.48,19.8,-,21,18,4.63,12.92,-,-,-,16.4,-,-,24.0
85,臺北市,1996/01/19,松山,3.4,0.95,8.0,-,34,53,19.87,33.12,-,-,-,14.36,-,-,34.0
86,臺北市,1996/01/19,古亭,2.5,1.01,11.6,-,29,54,23.91,30.31,2.2,0.23,1.97,14.59,-,-,29.0
87,臺北市,1996/01/19,中山,-,1.22,8.2,-,28,61,25.89,34.75,3.24,0.55,2.69,15.02,-,-,28.0
88,臺北市,1996/01/19,大同,12.4,5.68,-,-,56,305,247.61,56.91,5.06,2.74,2.31,15.66,-,-,83.0
89,臺北市,1996/01/19,萬華,2.0,1.15,9.8,-,25,50,14.14,36.22,-,-,-,14.84,-,-,25.0
90,臺北市,1996/01/19,陽明,0.4,0.3,37.0,-,11,1,0.04,0.6,-,-,-,8.44,-,99.0,32.0
91,臺北市,1996/01/19,士林,2.0,0.67,11.3,-,32,31,11.32,20.07,-,-,-,15.01,-,-,32.0
92,臺北市,1996/01/18,松山,4.4,1.16,6.6,-,40,63,33.46,29.26,-,-,-,16.43,-,-,40.0
93,臺北市,1996/01/18,古亭,3.7,1.21,8.5,-,45,61,35.03,26.0,2.7,0.49,2.21,16.66,-,-,45.0
94,臺北市,1996/01/18,中山,6.7,1.73,8.4,-,48,87,55.36,31.84,4.48,1.08,3.4,17.27,-,-,48.0
95,臺北市,1996/01/18,大同,16.3,5.59,-,-,67,276,223.72,52.14,5.58,2.7,2.88,17.92,-,-,74.0
96,臺北市,1996/01/18,萬華,3.6,1.3,8.5,-,33,57,25.64,30.92,-,-,-,16.94,-,-,33.0
97,臺北市,1996/01/18,陽明,0.4,0.27,36.3,-,11,1,0.21,1.04,-,-,-,11.45,-,89.0,35.0
98,臺北市,1996/01/18,士林,3.6,0.9,12.0,-,46,44,23.77,20.11,-,-,-,17.62,-,-,46.0
99,臺北市,1996/01/17,松山,11.5,1.1,7.4,-,38,63,30.21,32.47,-,-,-,16.54,-,-,38.0
100,臺北市,1996/01/17,古亭,7.9,1.37,11.3,-,37,63,34.44,28.92,2.48,0.26,2.22,17.34,-,-,37.0
101,臺北市,1996/01/17,中山,18.8,1.64,6.7,-,40,91,53.0,38.31,-,-,-,17.44,-,-,40.0
102,臺北市,1996/01/17,大同,29.9,6.15,-,-,72,310,250.18,59.34,5.4,3.01,2.38,18.16,-,-,98.0
103,臺北市,1996/01/17,萬華,10.1,1.49,10.9,-,41,61,27.13,34.33,-,-,-,17.4,-,-,41.0
104,臺北市,1996/01/17,陽明,1.0,0.38,38.8,-,11,1,0.02,1.4,-,-,-,12.76,-,85.0,38.0
105,臺北市,1996/01/17,士林,8.7,0.96,13.7,-,35,-,-,-,-,-,-,18.33,-,-,35.0
106,臺北市,1996/01/16,松山,4.9,0.87,8.3,-,33,41,13.22,27.57,-,-,-,13.25,-,-,33.0
107,臺北市,1996/01/16,古亭,4.9,1.01,13.0,-,34,38,14.12,24.14,2.22,0.24,1.97,13.61,-,-,34.0
108,臺北市,1996/01/16,中山,3.7,1.24,12.3,-,33,42,16.65,25.74,-,-,-,14.11,-,-,33.0
109,臺北市,1996/01/16,大同,12.5,4.63,-,-,55,227,181.57,45.91,4.28,2.03,2.25,14.74,-,-,72.0
110,臺北市,1996/01/16,萬華,3.8,1.09,11.8,-,27,35,8.7,26.41,-,-,-,13.98,-,-,27.0
111,臺北市,1996/01/16,陽明,2.4,0.4,31.6,-,10,2,2.13,0.92,-,-,-,7.3,-,100.0,31.0
112,臺北市,1996/01/16,士林,1.8,0.61,22.2,-,21,-,-,-,-,-,-,14.72,-,-,22.0
113,臺北市,1996/01/15,松山,9.2,1.71,15.1,-,79,88,45.24,42.98,-,-,-,19.25,-,-,65.0
114,臺北市,1996/01/15,古亭,9.3,1.59,16.1,-,92,71,33.36,37.36,2.87,0.68,2.19,19.44,-,-,71.0
115,臺北市,1996/01/15,中山,11.6,1.96,12.7,-,105,82,41.98,40.29,-,-,-,19.36,-,-,77.0
116,臺北市,1996/01/15,大同,17.5,4.68,-,-,114,203,147.25,56.01,5.22,2.23,2.99,19.76,-,-,86.0
117,臺北市,1996/01/15,萬華,12.4,1.53,14.3,-,91,65,24.16,40.35,-,-,-,19.18,-,-,71.0
118,臺北市,1996/01/15,陽明,0.9,0.37,33.8,-,18,4,2.61,2.41,-,-,-,14.0,-,93.0,41.0
119,臺北市,1996/01/15,士林,8.0,1.22,-,-,100,-,-,-,-,-,-,19.56,-,-,75.0
120,臺北市,1996/01/14,松山,9.1,1.24,5.1,-,53,69,32.12,37.02,-,-,-,19.63,-,-,51.0
121,臺北市,1996/01/14,古亭,8.9,1.31,7.3,-,57,68,35.99,31.57,2.65,0.5,2.15,19.63,-,-,53.0
122,臺北市,1996/01/14,中山,10.5,1.78,7.3,-,60,82,48.33,33.91,2.94,0.62,2.32,20.25,-,-,55.0
123,臺北市,1996/01/14,大同,15.6,4.12,-,-,82,201,155.62,45.84,4.48,1.88,2.6,20.56,-,-,66.0
124,臺北市,1996/01/14,萬華,8.5,1.25,7.5,-,55,56,22.49,33.59,-,-,-,19.84,-,-,52.0
125,臺北市,1996/01/14,陽明,1.7,0.23,33.3,-,12,4,0.21,4.11,-,-,-,15.73,-,90.0,32.0
126,臺北市,1996/01/14,士林,5.8,1.26,-,-,66,-,-,-,-,-,-,20.28,-,-,58.0
127,臺北市,1996/01/13,松山,11.7,1.34,11.6,-,73,88,33.37,54.75,-,-,-,18.92,-,-,62.0
128,臺北市,1996/01/13,古亭,10.9,1.62,12.1,-,69,82,38.39,43.39,3.0,0.76,2.24,19.39,-,-,60.0
129,臺北市,1996/01/13,中山,13.6,2.04,9.2,-,85,99,50.47,48.44,3.28,0.78,2.5,19.0,-,-,67.0
130,臺北市,1996/01/13,大同,16.6,3.81,-,-,96,177,121.99,55.21,4.56,1.85,2.71,19.32,-,-,73.0
131,臺北市,1996/01/13,萬華,11.3,1.53,9.7,-,68,71,24.86,45.95,-,-,-,19.07,-,-,59.0
132,臺北市,1996/01/13,陽明,1.7,0.31,36.9,-,18,8,0.29,7.73,-,-,-,14.09,-,93.0,44.0
133,臺北市,1996/01/13,士林,8.3,1.17,-,-,67,56,28.13,27.61,-,-,-,18.86,-,-,59.0
134,臺北市,1996/01/12,松山,7.7,1.11,8.5,-,31,57,22.72,34.7,-,-,-,17.26,-,-,31.0
135,臺北市,1996/01/12,古亭,5.7,1.05,10.2,-,20,58,25.58,32.49,2.29,0.33,1.96,17.53,-,-,20.0
136,臺北市,1996/01/12,中山,8.5,1.28,10.6,-,23,62,27.52,34.88,2.48,0.33,2.15,17.75,-,-,23.0
137,臺北市,1996/01/12,大同,19.3,5.91,-,-,60,291,228.6,61.96,5.21,3.0,2.21,18.41,-,-,97.0
138,臺北市,1996/01/12,萬華,5.9,1.26,10.9,-,21,54,18.21,36.21,-,-,-,17.77,-,-,21.0
139,臺北市,1996/01/12,陽明,2.6,0.15,39.0,-,10,3,0.16,3.3,-,-,-,11.53,-,96.0,36.0
140,臺北市,1996/01/12,士林,5.0,0.43,19.6,-,26,18,4.84,12.85,-,-,-,18.48,-,-,26.0
141,臺北市,1996/01/11,松山,7.2,1.09,6.9,-,32,65,26.09,39.09,-,-,-,14.5,-,-,32.0
142,臺北市,1996/01/11,古亭,4.0,1.03,11.6,-,35,58,24.66,33.39,2.27,0.35,1.92,14.85,-,-,35.0
143,臺北市,1996/01/11,中山,4.4,1.3,10.3,-,30,62,25.66,36.22,2.64,0.4,2.24,15.16,-,-,30.0
144,臺北市,1996/01/11,大同,14.5,5.63,-,-,65,289,227.45,61.46,5.08,2.81,2.27,15.69,-,-,84.0
145,臺北市,1996/01/11,萬華,4.6,1.24,9.3,-,28,54,15.54,38.69,-,-,-,14.92,-,-,28.0
146,臺北市,1996/01/11,陽明,0.1,0.22,41.5,-,10,1,0.09,1.03,-,-,-,8.32,-,98.0,36.0
147,臺北市,1996/01/11,士林,1.6,0.48,21.4,-,23,16,5.75,10.1,-,-,-,15.68,-,-,25.0
148,臺北市,1996/01/10,松山,3.8,1.02,4.4,-,27,65,28.05,36.65,-,-,-,12.87,-,-,27.0
149,臺北市,1996/01/10,古亭,3.5,1.15,8.7,-,36,72,40.27,31.47,2.49,0.46,2.02,12.89,-,-,36.0
150,臺北市,1996/01/10,中山,6.2,1.77,4.1,-,37,88,48.23,40.05,3.14,0.82,2.32,13.27,-,-,37.0
151,臺北市,1996/01/10,大同,10.3,5.48,-,-,65,282,223.64,58.76,5.31,2.73,2.58,13.72,-,-,92.0
152,臺北市,1996/01/10,萬華,4.6,1.19,5.3,-,28,60,19.45,40.19,-,-,-,12.89,-,-,28.0
153,臺北市,1996/01/10,陽明,0.1,0.21,36.8,-,11,1,0.02,1.16,-,-,-,7.13,-,100.0,34.0
154,臺北市,1996/01/10,士林,3.6,0.77,5.6,-,46,-,-,-,-,-,-,13.26,-,-,46.0
155,臺北市,1996/01/09,松山,5.8,0.83,11.3,-,31,55,22.22,32.34,-,-,-,10.86,-,-,31.0
156,臺北市,1996/01/09,古亭,4.5,0.73,14.4,-,35,47,19.4,27.52,2.18,0.31,1.87,11.05,-,-,35.0
157,臺北市,1996/01/09,中山,4.9,0.89,12.2,-,28,57,26.83,29.83,2.28,0.38,1.9,11.2,-,-,28.0
158,臺北市,1996/01/09,大同,10.9,4.71,-,-,53,282,227.39,55.06,4.58,2.44,2.14,11.8,-,-,80.0
159,臺北市,1996/01/09,萬華,4.7,0.78,14.4,-,27,41,10.55,30.46,-,-,-,11.1,-,-,27.0
160,臺北市,1996/01/09,陽明,0.1,0.16,39.3,-,11,1,0.09,0.75,-,-,-,3.7,-,100.0,34.0
161,臺北市,1996/01/09,士林,1.5,0.44,21.7,-,20,-,-,-,-,-,-,11.41,-,-,32.0
162,臺北市,1996/01/08,松山,4.3,1.04,14.2,-,82,46,17.71,27.86,-,-,-,12.92,-,-,66.0
163,臺北市,1996/01/08,古亭,4.1,0.95,11.9,-,59,47,17.77,29.56,2.33,0.34,1.99,13.01,-,-,54.0
164,臺北市,1996/01/08,中山,6.3,1.16,13.5,-,92,51,19.95,30.64,2.8,0.43,2.38,13.39,-,-,71.0
165,臺北市,1996/01/08,大同,12.5,3.87,-,-,102,225,172.4,52.18,4.44,1.92,2.52,13.66,-,-,76.0
166,臺北市,1996/01/08,萬華,5.3,1.21,10.3,-,81,51,14.37,36.38,-,-,-,13.21,-,-,65.0
167,臺北市,1996/01/08,陽明,2.0,0.25,40.0,-,26,3,0.11,3.13,-,-,-,6.42,-,90.0,48.0
168,臺北市,1996/01/08,士林,5.2,0.74,21.0,-,68,22,10.78,11.17,-,-,-,13.18,-,-,59.0
169,臺北市,1996/01/07,松山,11.7,2.64,15.8,-,114,139,72.49,66.67,-,-,-,20.13,-,-,82.0
170,臺北市,1996/01/07,古亭,14.5,2.22,25.3,-,137,111,51.09,59.5,3.53,0.99,2.54,19.69,-,-,94.0
171,臺北市,1996/01/07,中山,21.7,3.18,23.4,-,161,156,85.14,70.91,4.71,1.55,3.16,19.47,-,-,105.0
172,臺北市,1996/01/07,大同,21.9,3.93,-,-,156,211,129.51,81.49,5.4,1.98,3.42,19.29,-,-,103.0
173,臺北市,1996/01/07,萬華,19.9,2.15,25.4,-,147,101,35.04,66.24,-,-,-,19.32,-,-,99.0
174,臺北市,1996/01/07,陽明,2.2,0.28,51.9,-,31,8,0.34,7.86,-,-,-,15.28,-,71.0,86.0
175,臺北市,1996/01/07,士林,12.5,2.16,24.8,-,118,103,62.27,41.2,-,-,-,18.86,-,-,84.0
176,臺北市,1996/01/06,松山,8.8,2.7,7.9,-,116,159,102.01,56.54,-,-,-,19.01,-,-,83.0
177,臺北市,1996/01/06,古亭,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
178,臺北市,1996/01/06,中山,12.7,3.47,12.0,-,129,-,-,-,4.84,1.73,3.11,18.65,-,-,90.0
179,臺北市,1996/01/06,大同,15.4,5.24,-,-,117,293,208.95,84.1,5.9,2.63,3.27,18.69,-,-,83.0
180,臺北市,1996/01/06,萬華,7.4,2.39,14.6,-,99,113,48.92,64.32,-,-,-,18.89,-,-,74.0
181,臺北市,1996/01/06,陽明,7.2,0.24,53.7,-,22,6,0.11,5.51,-,-,-,15.8,-,62.0,56.0
182,臺北市,1996/01/06,士林,7.9,2.01,15.6,-,90,94,54.28,39.73,-,-,-,18.01,-,-,70.0
183,臺北市,1996/01/05,松山,14.1,2.86,11.9,-,144,139,70.16,68.67,-,-,-,18.43,-,-,97.0
184,臺北市,1996/01/05,古亭,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
185,臺北市,1996/01/05,中山,17.7,3.24,14.5,-,127,-,-,-,4.61,1.7,2.91,18.51,-,-,89.0
186,臺北市,1996/01/05,大同,18.0,5.24,-,-,-,293,205.25,93.95,6.71,2.89,3.81,18.0,-,-,106.0
187,臺北市,1996/01/05,萬華,15.8,2.26,8.3,-,120,117,55.36,61.48,-,-,-,18.19,-,-,85.0
188,臺北市,1996/01/05,陽明,5.3,0.28,53.2,-,18,9,0.5,8.82,-,-,-,14.2,-,62.0,61.0
189,臺北市,1996/01/05,士林,7.9,1.59,20.2,-,97,78,41.91,36.25,-,-,-,17.73,-,-,74.0
190,臺北市,1996/01/04,松山,9.4,1.05,10.7,-,103,58,20.96,36.69,-,-,-,16.71,-,-,76.0
191,臺北市,1996/01/04,古亭,1.2,0.7,23.4,-,91,37,12.99,23.77,2.19,0.2,1.99,17.38,-,-,70.0
192,臺北市,1996/01/04,中山,6.1,1.31,8.7,-,97,74,31.94,41.93,2.44,0.35,2.08,16.69,-,-,73.0
193,臺北市,1996/01/04,大同,15.0,5.54,-,-,-,304,239.63,64.24,4.45,2.26,2.18,17.12,-,-,90.0
194,臺北市,1996/01/04,萬華,1.8,0.97,19.5,-,84,41,8.82,32.29,-,-,-,17.17,-,-,67.0
195,臺北市,1996/01/04,陽明,3.8,0.24,42.2,-,10,4,0.38,3.42,-,-,-,9.35,-,73.0,38.0
196,臺北市,1996/01/04,士林,2.7,0.38,30.4,-,81,10,3.03,6.5,-,-,-,17.43,-,-,65.0
197,臺北市,1996/01/03,松山,6.5,1.96,10.7,-,129,109,64.98,44.31,-,-,-,13.61,-,-,90.0
198,臺北市,1996/01/03,古亭,5.1,1.38,16.3,-,119,73,33.24,39.4,3.38,0.56,2.82,14.67,-,-,85.0
199,臺北市,1996/01/03,中山,8.4,1.95,14.2,-,117,68,27.19,40.93,3.3,0.7,2.6,14.66,-,-,83.0
200,臺北市,1996/01/03,大同,13.7,5.11,-,-,106,282,189.71,75.76,5.47,2.66,2.81,15.1,-,-,-
201,臺北市,1996/01/03,萬華,6.0,1.48,16.9,-,103,63,16.91,46.02,-,-,-,14.67,-,-,77.0
202,臺北市,1996/01/03,陽明,3.4,0.32,53.0,-,11,3,0.11,2.5,-,-,-,8.71,-,61.0,51.0
203,臺北市,1996/01/03,士林,5.2,1.01,26.6,-,99,-,-,-,-,-,-,14.33,-,-,75.0
204,臺北市,1996/01/02,松山,6.8,1.91,13.7,-,88,118,69.03,48.93,-,-,-,14.45,-,-,69.0
205,臺北市,1996/01/02,古亭,4.2,1.25,19.9,-,76,72,31.93,39.93,3.03,0.52,2.5,14.69,-,-,63.0
206,臺北市,1996/01/02,中山,7.6,1.74,14.9,-,76,93,43.7,49.13,3.21,0.64,2.57,14.92,-,-,63.0
207,臺北市,1996/01/02,大同,11.6,4.41,-,-,83,254,186.93,67.72,4.71,2.0,2.72,15.25,-,-,67.0
208,臺北市,1996/01/02,萬華,5.3,1.54,18.8,-,76,73,24.58,48.74,-,-,-,14.85,-,-,63.0
209,臺北市,1996/01/02,陽明,6.6,0.32,53.1,-,11,6,0.39,5.15,-,-,-,10.12,-,61.0,52.0
210,臺北市,1996/01/02,士林,5.1,1.77,16.3,-,82,108,63.77,43.99,-,-,-,14.46,-,-,66.0
211,臺北市,1996/01/01,松山,7.7,1.58,12.7,-,78,91,50.37,40.17,-,-,-,12.92,-,-,64.0
212,臺北市,1996/01/01,古亭,4.6,1.05,17.0,-,48,61,26.12,34.84,3.01,0.34,2.67,13.85,-,-,48.0
213,臺北市,1996/01/01,中山,8.8,1.97,14.2,-,67,137,88.44,48.68,3.22,0.58,2.64,13.79,-,-,59.0
