序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
23,臺北市,1996/09/27,古亭,0.7,1.0,9.7,-,24,39,20.93,17.91,2.21,0.26,1.95,22.62,-,-,24.0
24,臺北市,1996/09/27,中山,1.3,1.16,7.0,-,32,41,20.38,20.93,2.37,0.2,2.17,25.95,-,-,20.0
25,臺北市,1996/09/27,大同,6.1,3.52,-,-,32,129,101.22,27.43,3.57,1.51,2.07,26.35,-,-,70.0
26,臺北市,1996/09/27,萬華,1.1,0.92,8.7,-,23,29,8.15,20.57,-,-,-,25.98,-,-,23.0
27,臺北市,1996/09/27,陽明,0.1,0.15,22.8,-,10,0,0.1,0.39,-,-,-,19.89,-,98.0,31.0
28,臺北市,1996/09/27,士林,0.4,0.68,11.4,-,19,23,7.96,14.72,-,-,-,25.61,-,-,27.0
29,臺北市,1996/09/26,松山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30,臺北市,1996/09/26,古亭,3.8,1.01,12.5,-,33,39,14.52,24.79,-,-,-,26.49,-,-,33.0
31,臺北市,1996/09/26,中山,3.3,0.92,13.9,-,36,38,11.73,25.85,2.34,0.18,2.16,26.72,-,-,24.0
32,臺北市,1996/09/26,大同,13.1,5.25,-,-,45,184,143.4,40.24,4.57,2.45,2.12,27.64,-,-,80.0
33,臺北市,1996/09/26,萬華,4.2,0.9,15.6,-,24,29,6.3,22.27,-,-,-,26.92,-,-,24.0
34,臺北市,1996/09/26,陽明,0.3,0.14,30.8,-,11,0,0.03,0.2,-,-,-,20.09,-,89.0,28.0
35,臺北市,1996/09/26,士林,0.4,0.56,21.9,-,24,18,4.91,13.43,-,-,-,26.68,-,-,27.0
36,臺北市,1996/09/25,松山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
37,臺北市,1996/09/25,古亭,3.2,1.65,10.6,-,50,66,35.23,30.8,-,-,-,25.83,-,-,50.0
38,臺北市,1996/09/25,中山,4.7,1.59,8.9,-,41,64,29.49,34.29,3.06,0.62,2.44,26.41,-,-,54.0
39,臺北市,1996/09/25,大同,10.2,4.92,-,-,41,174,131.44,43.0,4.58,2.26,2.31,26.84,-,-,70.0
40,臺北市,1996/09/25,萬華,4.2,1.2,13.2,-,42,42,12.59,29.17,-,-,-,26.21,-,-,72.0
41,臺北市,1996/09/25,陽明,0.8,0.19,23.5,-,10,2,0.03,1.96,-,-,-,21.12,-,90.0,24.0
42,臺北市,1996/09/25,士林,1.7,1.12,15.8,-,40,44,16.67,27.01,-,-,-,26.25,-,-,66.0
43,臺北市,1996/09/24,松山,3.5,1.11,4.9,-,40,46,19.88,26.25,-,-,-,26.54,-,-,40.0
44,臺北市,1996/09/24,古亭,1.2,1.12,15.9,-,36,42,18.56,23.7,-,-,-,27.22,-,-,36.0
45,臺北市,1996/09/24,中山,2.7,1.15,13.1,-,35,46,18.61,27.3,2.36,0.21,2.15,27.13,-,-,35.0
46,臺北市,1996/09/24,大同,12.6,5.3,-,-,48,187,148.74,38.41,4.86,2.89,1.97,27.9,-,-,91.0
47,臺北市,1996/09/24,萬華,2.4,1.22,16.8,-,31,39,14.44,24.44,-,-,-,27.37,-,-,31.0
48,臺北市,1996/09/24,陽明,1.7,0.18,29.7,-,11,2,0.46,1.73,-,-,-,20.58,-,89.0,32.0
49,臺北市,1996/09/24,士林,0.7,0.59,24.6,-,26,16,2.84,13.48,-,-,-,27.56,-,-,32.0
50,臺北市,1996/09/23,松山,5.1,0.91,-,-,32,40,8.27,31.35,-,-,-,24.7,-,-,32.0
51,臺北市,1996/09/23,古亭,2.9,0.77,20.8,-,23,34,8.25,25.44,-,-,-,24.3,-,-,30.0
52,臺北市,1996/09/23,中山,4.0,0.9,20.5,-,31,38,9.28,29.02,2.01,0.07,1.94,25.13,-,-,31.0
53,臺北市,1996/09/23,大同,12.1,4.75,-,-,45,176,128.59,47.03,4.34,2.41,1.93,25.91,-,-,75.0
54,臺北市,1996/09/23,萬華,3.4,0.83,24.3,-,25,28,4.31,23.45,-,-,-,25.34,-,-,32.0
55,臺北市,1996/09/23,陽明,0.8,0.48,39.3,-,11,2,1.11,0.73,-,-,-,17.84,-,97.0,38.0
56,臺北市,1996/09/23,士林,1.1,0.38,36.1,-,24,13,1.65,11.47,-,-,-,25.22,-,-,35.0
57,臺北市,1996/09/22,松山,3.7,0.91,25.9,-,41,38,11.66,26.83,-,-,-,25.62,-,-,50.0
58,臺北市,1996/09/22,古亭,2.0,0.69,22.0,-,39,32,8.81,22.93,-,-,-,25.81,-,-,39.0
59,臺北市,1996/09/22,中山,7.9,0.92,15.2,-,42,51,16.53,34.15,2.81,0.31,2.5,26.09,-,-,42.0
60,臺北市,1996/09/22,大同,14.1,3.77,-,-,39,163,119.55,43.85,4.21,1.95,2.26,26.91,-,-,57.0
61,臺北市,1996/09/22,萬華,3.6,0.66,24.1,-,36,24,2.91,20.82,-,-,-,26.15,-,-,39.0
62,臺北市,1996/09/22,陽明,0.7,0.22,39.7,-,10,2,0.17,1.65,-,-,-,19.0,-,80.0,36.0
63,臺北市,1996/09/22,士林,0.5,0.46,30.6,-,28,17,2.58,14.71,-,-,-,25.9,-,-,38.0
64,臺北市,1996/09/21,松山,1.9,0.84,23.8,-,45,31,6.93,24.47,-,-,-,26.02,-,-,45.0
65,臺北市,1996/09/21,古亭,1.3,0.93,20.3,-,52,37,10.17,26.39,-,-,-,25.63,-,-,51.0
66,臺北市,1996/09/21,中山,1.9,0.95,22.1,-,42,37,8.49,28.37,2.25,0.17,2.08,26.59,-,-,42.0
67,臺北市,1996/09/21,大同,12.5,4.99,-,-,56,186,140.91,44.97,4.72,2.61,2.11,27.45,-,-,76.0
68,臺北市,1996/09/21,萬華,1.5,0.88,25.1,-,44,26,2.85,23.43,-,-,-,26.63,-,-,44.0
69,臺北市,1996/09/21,陽明,0.5,0.27,38.8,-,11,1,0.27,0.76,-,-,-,19.07,-,89.0,36.0
70,臺北市,1996/09/21,士林,0.7,0.54,30.7,-,41,18,2.57,15.18,-,-,-,26.68,-,-,41.0
71,臺北市,1996/09/20,松山,6.2,1.25,11.5,-,58,50,17.3,33.11,-,-,-,27.64,-,-,54.0
72,臺北市,1996/09/20,古亭,3.3,1.3,17.2,-,72,46,14.18,31.5,-,-,-,27.03,-,-,61.0
73,臺北市,1996/09/20,中山,5.4,1.39,16.1,-,60,61,26.47,34.39,3.22,0.68,2.54,28.67,-,-,55.0
74,臺北市,1996/09/20,大同,11.7,3.88,-,-,55,134,93.62,40.0,4.44,1.86,2.58,29.51,-,-,70.0
75,臺北市,1996/09/20,萬華,4.4,1.17,20.4,-,67,36,6.2,29.38,-,-,-,28.66,-,-,59.0
76,臺北市,1996/09/20,陽明,5.3,0.25,32.7,-,11,5,0.4,4.71,-,-,-,21.34,-,87.0,33.0
77,臺北市,1996/09/20,士林,2.6,0.89,20.9,-,49,32,10.61,21.02,-,-,-,28.33,-,-,49.0
78,臺北市,1996/09/19,松山,9.3,1.16,19.2,-,57,51,21.3,29.72,-,-,-,28.44,-,-,54.0
79,臺北市,1996/09/19,古亭,5.0,1.26,20.4,-,55,53,24.01,29.27,-,-,-,28.44,-,-,60.0
80,臺北市,1996/09/19,中山,4.6,1.1,18.9,-,46,47,17.93,28.92,2.74,0.45,2.28,28.82,-,-,51.0
81,臺北市,1996/09/19,大同,11.0,3.59,-,-,45,126,90.05,36.28,4.06,1.72,2.33,29.71,-,-,55.0
82,臺北市,1996/09/19,萬華,5.5,0.91,22.8,-,50,35,8.2,26.6,-,-,-,28.81,-,-,58.0
83,臺北市,1996/09/19,陽明,0.7,0.23,31.8,-,-,2,0.03,1.89,-,-,-,22.46,-,76.0,26.0
84,臺北市,1996/09/19,士林,1.4,0.9,17.8,-,55,32,9.43,22.4,-,-,-,28.2,-,-,52.0
85,臺北市,1996/09/18,松山,2.7,0.87,11.0,-,38,33,9.62,23.26,-,-,-,28.36,-,-,41.0
86,臺北市,1996/09/18,古亭,2.0,1.05,21.9,-,43,41,16.83,24.36,-,-,-,27.76,-,-,92.0
87,臺北市,1996/09/18,中山,3.6,1.21,20.3,-,42,44,14.79,28.73,2.35,0.23,2.12,28.8,-,-,75.0
88,臺北市,1996/09/18,大同,12.7,4.85,-,-,53,149,109.73,37.01,4.53,2.29,2.25,29.82,-,-,86.0
89,臺北市,1996/09/18,萬華,3.5,0.89,26.5,-,43,27,5.09,21.56,-,-,-,28.52,-,-,112.0
90,臺北市,1996/09/18,陽明,0.5,0.2,28.6,-,11,1,0.04,1.11,-,-,-,21.68,-,84.0,27.0
91,臺北市,1996/09/18,士林,1.9,0.76,20.4,-,44,30,7.11,22.58,-,-,-,28.53,-,-,70.0
92,臺北市,1996/09/17,松山,3.2,0.77,7.7,-,41,31,14.05,16.76,-,-,-,28.76,-,-,41.0
93,臺北市,1996/09/17,古亭,1.7,1.12,8.1,-,37,42,24.6,17.64,2.44,0.43,2.01,26.4,-,-,37.0
94,臺北市,1996/09/17,中山,2.0,0.98,8.8,-,32,36,14.82,20.79,2.43,0.38,2.05,29.42,-,-,32.0
95,臺北市,1996/09/17,大同,10.2,4.82,-,-,48,155,125.04,30.37,4.08,2.08,2.0,30.36,-,-,76.0
96,臺北市,1996/09/17,萬華,1.5,0.83,9.2,-,35,22,5.83,16.28,-,-,-,29.14,-,-,35.0
97,臺北市,1996/09/17,陽明,0.3,0.18,21.1,-,10,0,0.03,0.35,-,-,-,22.4,-,84.0,27.0
98,臺北市,1996/09/17,士林,1.5,0.59,13.3,-,37,20,6.11,13.47,-,-,-,29.06,-,-,37.0
99,臺北市,1996/09/16,松山,7.3,0.77,7.7,-,35,29,10.23,18.81,-,-,-,28.06,-,-,40.0
100,臺北市,1996/09/16,古亭,2.8,0.84,13.1,-,36,30,11.84,17.88,2.25,0.25,2.0,28.23,-,-,36.0
101,臺北市,1996/09/16,中山,4.0,0.86,12.4,-,41,31,12.47,18.77,2.18,0.18,2.0,28.61,-,-,41.0
102,臺北市,1996/09/16,大同,12.7,5.06,-,-,54,158,128.38,29.95,4.31,2.38,1.93,29.6,-,-,81.0
103,臺北市,1996/09/16,萬華,4.9,0.83,14.1,-,37,24,6.96,16.89,-,-,-,28.82,-,-,37.0
104,臺北市,1996/09/16,陽明,0.3,0.2,21.6,-,10,1,0.09,0.76,-,-,-,21.35,-,87.0,29.0
105,臺北市,1996/09/16,士林,1.5,0.43,18.7,-,47,13,3.8,9.54,-,-,-,29.04,-,-,47.0
106,臺北市,1996/09/15,松山,3.2,0.55,11.8,-,30,20,5.14,13.58,-,-,-,29.62,-,-,30.0
107,臺北市,1996/09/15,古亭,0.8,0.67,11.5,-,26,22,7.43,14.92,2.12,0.13,2.0,29.09,-,-,26.0
108,臺北市,1996/09/15,中山,2.9,0.6,12.7,-,29,24,7.67,16.55,2.1,0.13,1.99,29.66,-,-,29.0
109,臺北市,1996/09/15,大同,8.3,3.23,-,-,35,118,92.38,26.05,3.39,1.43,1.97,30.52,-,-,46.0
110,臺北市,1996/09/15,萬華,2.0,0.69,11.4,-,27,19,4.34,14.93,-,-,-,30.12,-,-,27.0
111,臺北市,1996/09/15,陽明,3.8,0.17,20.6,-,10,4,0.8,2.8,-,-,-,21.91,-,85.0,32.0
112,臺北市,1996/09/15,士林,3.2,0.38,18.9,-,39,14,3.53,10.2,-,-,-,29.6,-,-,39.0
113,臺北市,1996/09/14,松山,3.0,0.72,13.1,-,28,29,15.9,12.76,-,-,-,28.65,-,-,28.0
114,臺北市,1996/09/14,古亭,0.8,0.79,5.7,-,26,31,18.92,12.32,2.29,0.31,1.97,28.99,-,-,26.0
115,臺北市,1996/09/14,中山,1.9,0.87,5.6,-,26,36,20.93,14.61,2.25,0.29,1.96,30.48,-,-,26.0
116,臺北市,1996/09/14,大同,11.3,5.21,-,-,48,181,158.17,23.19,4.47,2.43,2.04,31.69,-,-,73.0
117,臺北市,1996/09/14,萬華,0.9,0.78,6.4,-,26,21,8.57,12.04,-,-,-,30.78,-,-,26.0
118,臺北市,1996/09/14,陽明,3.5,0.12,11.1,-,11,4,0.77,3.12,-,-,-,22.85,-,83.0,14.0
119,臺北市,1996/09/14,士林,0.5,0.37,10.4,-,20,12,4.99,7.26,-,-,-,30.48,-,-,20.0
120,臺北市,1996/09/13,松山,3.8,0.96,17.7,-,35,40,22.03,17.92,-,-,-,30.78,-,-,81.0
121,臺北市,1996/09/13,古亭,2.3,0.99,21.8,-,38,39,19.16,19.48,2.33,0.3,2.04,29.85,-,-,102.0
122,臺北市,1996/09/13,中山,3.2,1.25,21.0,-,35,45,23.4,21.82,2.56,0.28,2.27,30.91,-,-,101.0
123,臺北市,1996/09/13,大同,12.7,5.18,-,-,49,156,125.89,30.06,4.58,2.35,2.23,31.8,-,-,95.0
124,臺北市,1996/09/13,萬華,3.8,0.82,27.6,-,65,26,6.88,18.84,-,-,-,30.72,-,-,140.0
125,臺北市,1996/09/13,陽明,1.6,0.18,17.5,-,-,3,0.2,2.35,-,-,-,23.89,-,82.0,52.0
126,臺北市,1996/09/13,士林,1.4,0.58,19.6,-,38,20,7.11,13.37,-,-,-,30.64,-,-,70.0
127,臺北市,1996/09/12,松山,1.7,-,11.2,-,23,24,10.42,13.62,-,-,-,30.39,-,-,24.0
128,臺北市,1996/09/12,古亭,0.7,0.7,6.0,-,19,25,15.27,9.64,2.07,0.15,1.95,29.28,-,-,19.0
129,臺北市,1996/09/12,中山,1.9,0.94,5.6,-,22,34,21.87,12.16,2.21,0.18,2.04,30.62,-,-,22.0
130,臺北市,1996/09/12,大同,12.9,5.26,-,-,50,166,145.74,20.23,4.61,2.63,1.97,31.7,-,-,89.0
131,臺北市,1996/09/12,萬華,0.8,0.64,6.4,-,26,18,7.58,9.94,-,-,-,30.88,-,-,26.0
132,臺北市,1996/09/12,陽明,0.8,0.09,11.2,-,11,0,0.02,0.3,-,-,-,23.5,-,82.0,11.0
133,臺北市,1996/09/12,士林,0.1,0.36,8.8,-,25,11,5.19,6.27,-,-,-,30.64,-,-,25.0
134,臺北市,1996/09/11,松山,3.5,0.61,7.6,-,22,20,3.27,17.08,-,-,-,30.06,-,-,22.0
135,臺北市,1996/09/11,古亭,0.8,0.57,8.9,-,21,22,11.41,11.08,2.09,0.13,1.96,28.78,-,-,21.0
136,臺北市,1996/09/11,中山,3.8,0.85,7.1,-,25,32,16.73,15.68,2.12,0.12,2.0,30.15,-,-,25.0
137,臺北市,1996/09/11,大同,12.7,4.46,-,-,40,156,130.87,24.87,4.2,2.26,1.94,31.1,-,-,70.0
138,臺北市,1996/09/11,萬華,1.4,0.6,8.3,-,31,18,6.13,11.57,-,-,-,30.24,-,-,31.0
139,臺北市,1996/09/11,陽明,3.2,0.1,14.8,-,11,3,0.5,2.78,-,-,-,21.94,-,86.0,16.0
140,臺北市,1996/09/11,士林,1.8,0.34,12.6,-,23,12,3.87,8.33,-,-,-,29.99,-,-,23.0
141,臺北市,1996/09/10,松山,3.0,0.7,3.8,-,23,22,4.96,17.39,-,-,-,30.15,-,-,23.0
142,臺北市,1996/09/10,古亭,0.7,0.65,5.3,-,25,24,14.48,9.87,2.16,0.17,1.99,29.58,-,-,25.0
143,臺北市,1996/09/10,中山,2.5,0.75,4.4,-,21,28,16.54,11.39,2.01,0.03,1.98,30.15,-,-,21.0
144,臺北市,1996/09/10,大同,11.3,4.29,-,-,39,145,127.2,17.99,3.98,2.11,1.87,31.14,-,-,67.0
145,臺北市,1996/09/10,萬華,1.2,0.69,4.3,-,20,19,8.45,10.73,-,-,-,30.48,-,-,20.0
146,臺北市,1996/09/10,陽明,2.1,0.13,9.4,-,12,3,0.92,1.91,-,-,-,22.1,-,87.0,12.0
147,臺北市,1996/09/10,士林,2.4,0.35,6.9,-,18,13,5.84,7.43,-,-,-,30.07,-,-,18.0
148,臺北市,1996/09/09,松山,2.1,0.75,3.2,-,27,23,5.43,17.8,-,-,-,30.51,-,-,27.0
149,臺北市,1996/09/09,古亭,0.9,0.75,4.8,-,23,28,18.74,9.52,2.18,0.21,1.97,30.77,-,-,23.0
150,臺北市,1996/09/09,中山,1.7,0.81,3.4,-,21,32,19.92,12.28,2.31,0.2,2.11,30.82,-,-,21.0
151,臺北市,1996/09/09,大同,12.5,5.0,-,-,41,169,149.19,20.01,4.51,2.47,2.04,31.92,-,-,72.0
152,臺北市,1996/09/09,萬華,0.9,0.75,4.3,-,19,20,10.22,10.2,-,-,-,30.88,-,-,19.0
153,臺北市,1996/09/09,陽明,2.1,0.19,9.4,-,10,6,4.26,1.51,-,-,-,23.72,-,85.0,13.0
154,臺北市,1996/09/09,士林,1.0,0.4,7.2,-,21,13,5.88,7.11,-,-,-,30.73,-,-,21.0
155,臺北市,1996/09/08,松山,1.0,0.56,4.1,-,18,19,3.73,14.76,-,-,-,28.63,-,-,18.0
156,臺北市,1996/09/08,古亭,0.4,0.5,5.2,-,20,20,12.08,8.38,2.11,0.12,1.99,28.54,-,-,20.0
157,臺北市,1996/09/08,中山,2.0,0.81,2.9,-,19,30,19.29,11.1,2.29,0.3,1.99,29.11,-,-,19.0
158,臺北市,1996/09/08,大同,7.0,3.82,-,-,34,139,122.32,16.75,3.8,1.71,2.09,29.85,-,-,54.0
159,臺北市,1996/09/08,萬華,0.7,0.57,4.1,-,18,15,6.26,9.03,-,-,-,29.21,-,-,18.0
160,臺北市,1996/09/08,陽明,1.6,0.11,8.5,-,13,3,0.57,2.24,-,-,-,22.46,-,87.0,13.0
161,臺北市,1996/09/08,士林,0.7,0.33,7.0,-,27,10,4.13,5.68,-,-,-,29.33,-,-,27.0
162,臺北市,1996/09/07,松山,2.7,0.78,5.5,-,20,25,5.6,19.76,-,-,-,29.31,-,-,20.0
163,臺北市,1996/09/07,古亭,0.7,0.74,6.7,-,28,30,17.74,12.7,2.22,0.12,2.1,28.99,-,-,28.0
164,臺北市,1996/09/07,中山,2.2,0.92,5.3,-,25,36,20.71,15.37,2.31,0.27,2.04,29.61,-,-,25.0
165,臺北市,1996/09/07,大同,11.6,5.19,-,-,47,186,160.56,25.33,4.56,2.42,2.15,30.72,-,-,76.0
166,臺北市,1996/09/07,萬華,0.6,0.7,6.7,-,19,20,7.41,12.3,-,-,-,29.84,-,-,19.0
167,臺北市,1996/09/07,陽明,2.9,0.13,11.8,-,10,4,0.77,3.4,-,-,-,21.93,-,86.0,15.0
168,臺北市,1996/09/07,士林,0.2,0.35,10.9,-,19,12,4.35,7.58,-,-,-,29.59,-,-,19.0
169,臺北市,1996/09/06,松山,7.5,0.78,7.3,-,24,27,5.42,22.02,-,-,-,28.2,-,-,37.0
170,臺北市,1996/09/06,古亭,4.7,1.09,8.6,-,27,44,25.66,18.84,2.36,0.35,2.01,28.25,-,-,39.0
171,臺北市,1996/09/06,中山,6.3,0.89,10.1,-,22,37,17.54,19.08,2.28,0.18,2.11,28.58,-,-,49.0
172,臺北市,1996/09/06,大同,17.8,5.6,-,-,55,182,150.32,32.04,4.89,2.78,2.11,29.5,-,-,83.0
173,臺北市,1996/09/06,萬華,4.4,0.94,12.6,-,29,29,11.83,17.38,-,-,-,28.56,-,-,60.0
174,臺北市,1996/09/06,陽明,3.4,0.23,13.6,-,-,4,0.47,3.92,-,-,-,21.76,-,87.0,18.0
175,臺北市,1996/09/06,士林,6.7,0.44,10.9,-,25,22,8.43,13.56,-,-,-,28.81,-,-,33.0
176,臺北市,1996/09/05,松山,9.9,0.87,10.0,-,35,34,4.01,30.13,-,-,-,26.4,-,-,35.0
177,臺北市,1996/09/05,古亭,4.3,0.87,13.3,-,23,37,13.67,23.6,2.46,0.37,2.08,26.9,-,-,23.0
178,臺北市,1996/09/05,中山,10.8,0.91,11.5,-,-,45,16.5,28.35,-,-,-,26.92,-,-,21.0
179,臺北市,1996/09/05,大同,21.0,5.16,-,-,51,183,143.53,39.45,4.69,2.7,1.99,27.93,-,-,81.0
180,臺北市,1996/09/05,萬華,7.4,0.99,13.1,-,26,34,9.31,24.54,-,-,-,27.19,-,-,26.0
181,臺北市,1996/09/05,陽明,0.3,0.18,31.6,-,-,1,0.11,1.28,-,-,-,20.52,-,87.0,30.0
182,臺北市,1996/09/05,士林,10.3,0.43,18.5,-,25,25,6.37,18.77,-,-,-,27.38,-,-,28.0
183,臺北市,1996/09/04,松山,7.6,0.87,19.4,-,36,32,3.27,28.3,-,-,-,27.63,-,-,80.0
184,臺北市,1996/09/04,古亭,3.3,0.87,20.7,-,35,35,12.22,22.91,2.72,0.59,2.13,28.01,-,-,35.0
185,臺北市,1996/09/04,中山,5.5,0.91,19.6,-,-,39,10.68,27.97,-,-,-,27.98,-,-,35.0
186,臺北市,1996/09/04,大同,15.8,4.93,-,-,48,171,125.71,45.21,4.67,2.48,2.19,28.92,-,-,73.0
187,臺北市,1996/09/04,萬華,3.6,0.87,22.4,-,30,27,4.49,22.93,-,-,-,28.05,-,-,32.0
188,臺北市,1996/09/04,陽明,0.0,0.23,36.4,-,-,2,0.03,1.6,-,-,-,21.01,-,85.0,34.0
189,臺北市,1996/09/04,士林,1.9,0.43,29.7,-,32,17,2.61,14.14,-,-,-,27.98,-,-,38.0
190,臺北市,1996/09/03,松山,13.2,1.05,5.5,-,39,50,8.9,40.94,-,-,-,26.38,-,-,39.0
191,臺北市,1996/09/03,古亭,2.5,0.93,14.9,-,28,37,12.46,24.5,2.66,0.39,2.27,27.08,-,-,28.0
192,臺北市,1996/09/03,中山,11.5,1.22,9.9,-,-,57,21.81,35.05,-,-,-,26.83,-,-,21.0
193,臺北市,1996/09/03,大同,22.4,5.78,-,-,59,205,157.9,46.72,4.85,2.69,2.16,27.75,-,-,90.0
194,臺北市,1996/09/03,萬華,4.8,1.11,15.0,-,29,34,7.41,26.76,-,-,-,27.03,-,-,29.0
195,臺北市,1996/09/03,陽明,0.2,0.23,32.3,-,-,2,0.61,1.49,-,-,-,20.46,-,88.0,29.0
196,臺北市,1996/09/03,士林,7.0,0.53,20.0,-,31,24,5.02,19.1,-,-,-,27.12,-,-,31.0
197,臺北市,1996/09/02,松山,10.8,0.81,9.7,-,-,42,6.63,35.0,-,-,-,26.67,-,-,56.0
198,臺北市,1996/09/02,古亭,7.5,1.24,8.2,-,43,52,22.06,30.39,2.73,0.52,2.21,27.25,-,-,43.0
199,臺北市,1996/09/02,中山,7.6,1.18,10.6,-,-,53,21.15,32.12,-,-,-,27.19,-,-,24.0
200,臺北市,1996/09/02,大同,20.1,5.59,-,-,55,192,147.66,43.91,5.11,2.74,2.37,28.02,-,-,89.0
201,臺北市,1996/09/02,萬華,7.1,1.14,10.4,-,36,37,9.57,27.92,-,-,-,27.17,-,-,36.0
202,臺北市,1996/09/02,陽明,0.8,0.18,29.2,-,-,3,1.23,1.87,-,-,-,20.85,-,89.0,28.0
203,臺北市,1996/09/02,士林,4.5,0.73,16.9,-,27,26,5.01,20.73,-,-,-,27.1,-,-,36.0
204,臺北市,1996/09/01,松山,6.9,0.8,8.1,-,-,41,6.87,33.92,-,-,-,27.76,-,-,24.0
205,臺北市,1996/09/01,古亭,3.9,1.24,8.5,-,36,50,25.15,25.25,2.63,0.47,2.16,27.85,-,-,36.0
206,臺北市,1996/09/01,中山,7.0,1.42,7.6,-,-,55,25.03,30.19,-,-,-,28.26,-,-,22.0
207,臺北市,1996/09/01,大同,13.8,4.12,-,-,51,149,114.71,34.66,4.24,1.76,2.47,29.06,-,-,76.0
208,臺北市,1996/09/01,萬華,5.5,1.02,11.0,-,39,32,7.83,24.21,-,-,-,28.13,-,-,39.0
209,臺北市,1996/09/01,陽明,2.7,0.24,18.9,-,-,8,0.41,7.24,-,-,-,21.94,-,89.0,24.0
210,臺北市,1996/09/01,士林,3.7,0.91,9.5,-,32,33,11.9,20.81,-,-,-,27.78,-,-,32.0
211,新北市,1996/09/30,板橋,4.3,1.18,16.1,-,47,46,13.11,33.12,3.18,0.68,2.5,24.35,-,-,47.0
212,新北市,1996/09/30,三重,7.7,4.24,-,-,96,212,161.69,50.47,-,-,-,25.04,-,-,73.0
213,新北市,1996/09/30,菜寮,5.3,1.61,14.5,-,58,58,25.38,32.13,-,-,-,24.46,-,-,54.0
