序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","風速 WIND_SPEED (m/sec)","溫度 AMB_TEMP (℃)","相對濕度 RH (percent)"
523,新北市,2014/06/02,淡水,3.2,0.26,-,18.0,30,11,12.58,2.52,10.07,-,-,-
524,新北市,2014/06/02,汐止,4.5,0.6,-,22.1,42,20,30.63,10.88,19.75,1.29,29.54,76.37
525,新北市,2014/06/02,土城,2.9,0.42,-,18.3,36,15,20.75,7.0,13.76,1.63,29.61,69.01
526,新北市,2014/06/02,林口,3.6,0.22,-,17.2,24,18,15.31,2.61,12.7,2.79,28.42,72.2
527,新北市,2014/06/02,萬里,2.7,0.31,-,26.5,39,20,13.2,2.31,10.89,2.11,27.38,78.48
528,新北市,2014/06/01,板橋,5.6,0.6,-,22.8,57,27,23.89,5.29,18.6,1.59,29.4,77.82
529,新北市,2014/06/01,三重,4.6,1.57,-,-,66,32,97.07,58.85,38.22,-,29.25,72.93
530,新北市,2014/06/01,菜寮,4.4,0.59,-,23.5,41,31,27.07,5.33,21.74,1.62,28.97,73.65
531,新北市,2014/06/01,永和,3.1,1.07,-,17.8,37,26,37.21,13.97,23.23,1.3,28.99,80.01
532,新北市,2014/06/01,新莊,4.4,0.62,-,21.8,41,29,28.25,7.51,20.74,1.91,28.75,75.89
533,新北市,2014/06/01,新店,2.9,0.46,-,25.4,-,19,17.37,3.0,14.38,1.25,29.39,77.9
534,新北市,2014/06/01,淡水,3.9,0.35,-,25.9,41,17,16.89,4.7,12.19,-,-,-
535,新北市,2014/06/01,汐止,4.8,0.52,-,29.4,47,27,25.84,6.91,18.93,1.3,28.38,83.85
536,新北市,2014/06/01,土城,4.1,0.58,-,23.6,56,30,26.47,8.39,18.08,1.19,28.26,77.17
537,新北市,2014/06/01,林口,3.3,0.38,-,26.3,41,30,19.59,3.06,16.53,1.18,26.97,82.08
538,新北市,2014/06/01,萬里,3.5,0.29,-,37.2,45,24,8.82,2.05,6.77,2.07,26.38,84.24
539,臺中市,2014/06/30,西屯,3.1,0.3,-,22.3,34,13,16.36,2.72,13.64,2.08,28.55,77.63
540,臺中市,2014/06/30,忠明,2.7,0.44,-,24.6,28,12,17.47,2.78,14.68,1.68,30.3,72.15
541,臺中市,2014/06/30,豐原,3.4,0.4,-,25.3,44,15,10.77,3.07,7.69,1.95,28.46,81.67
542,臺中市,2014/06/30,沙鹿,3.4,0.35,-,22.1,35,19,16.72,2.53,14.19,2.08,31.58,76.05
543,臺中市,2014/06/30,大里,3.3,0.36,426.35,23.5,31,11,14.44,2.52,11.92,1.58,28.18,74.25
544,臺中市,2014/06/29,西屯,2.7,0.32,-,23.4,50,25,17.42,4.46,12.97,1.51,29.06,75.15
545,臺中市,2014/06/29,忠明,3.5,0.4,-,24.8,36,-,16.06,2.3,13.76,1.4,30.61,70.69
546,臺中市,2014/06/29,豐原,2.4,0.29,-,25.2,39,21,10.68,2.46,8.22,1.83,28.31,81.2
547,臺中市,2014/06/29,沙鹿,5.1,0.32,-,23.9,44,26,16.09,2.17,13.9,1.72,31.79,74.3
548,臺中市,2014/06/29,大里,2.3,0.32,429.31,26.8,48,22,12.77,2.87,9.9,1.45,28.61,73.25
549,臺中市,2014/06/28,西屯,4.8,0.29,-,16.6,51,21,17.02,5.06,11.97,1.93,29.78,68.74
550,臺中市,2014/06/28,忠明,4.4,0.39,-,18.2,49,-,19.37,5.71,13.66,1.57,31.72,64.05
551,臺中市,2014/06/28,豐原,3.8,0.33,-,21.1,52,34,11.49,2.49,9.0,1.91,29.16,74.59
552,臺中市,2014/06/28,沙鹿,4.8,0.29,-,15.3,48,29,16.35,4.22,12.13,1.93,32.31,70.98
553,臺中市,2014/06/28,大里,3.8,0.36,433.74,23.3,54,24,15.73,3.53,12.2,1.6,30.67,64.26
554,臺中市,2014/06/27,西屯,4.7,0.27,-,15.3,35,14,14.39,3.88,10.51,2.1,28.78,74.82
555,臺中市,2014/06/27,忠明,3.2,0.31,-,17.3,34,-,15.92,3.67,12.26,1.68,30.62,69.34
556,臺中市,2014/06/27,豐原,3.4,0.39,-,23.2,45,25,12.88,2.87,10.01,2.66,29.01,77.54
557,臺中市,2014/06/27,沙鹿,2.9,0.24,-,15.7,38,20,13.06,2.51,10.55,2.49,31.15,78.5
558,臺中市,2014/06/27,大里,3.2,0.34,423.39,20.3,50,16,14.74,3.15,11.59,1.83,29.42,69.15
559,臺中市,2014/06/26,西屯,2.9,0.27,-,14.7,37,14,17.98,4.81,13.17,2.32,28.49,75.78
560,臺中市,2014/06/26,忠明,2.3,0.35,-,19.2,28,20,15.14,3.71,11.43,1.71,30.07,70.59
561,臺中市,2014/06/26,豐原,2.2,0.23,-,22.9,30,12,6.84,1.74,5.09,2.85,28.53,77.82
562,臺中市,2014/06/26,沙鹿,3.0,0.24,-,17.6,35,19,13.11,2.24,10.86,2.92,31.29,75.41
563,臺中市,2014/06/26,大里,3.0,0.36,421.23,17.6,37,13,16.2,5.0,11.2,1.84,28.14,71.93
564,臺中市,2014/06/25,西屯,2.6,0.2,-,18.2,35,12,13.38,3.51,9.87,2.73,28.86,75.11
565,臺中市,2014/06/25,忠明,2.6,0.28,-,19.5,25,15,12.5,2.53,9.97,2.06,30.61,69.27
566,臺中市,2014/06/25,豐原,2.7,0.56,-,25.2,41,21,9.64,3.29,6.33,3.18,28.73,77.72
567,臺中市,2014/06/25,沙鹿,2.5,0.22,-,19.5,29,15,11.18,2.17,9.01,3.11,31.3,76.9
568,臺中市,2014/06/25,大里,3.6,0.26,413.9,22.7,39,13,11.33,2.61,8.72,1.83,29.32,68.74
569,臺中市,2014/06/24,西屯,2.4,0.18,-,23.3,37,13,11.89,1.89,10.0,2.68,28.67,74.25
570,臺中市,2014/06/24,忠明,2.3,0.3,-,24.9,24,18,12.26,2.02,10.24,1.81,30.04,71.43
571,臺中市,2014/06/24,豐原,3.4,0.22,-,25.5,34,16,7.95,1.38,6.58,2.92,28.34,79.26
572,臺中市,2014/06/24,沙鹿,5.7,0.28,-,23.1,35,17,14.52,3.68,10.84,2.91,31.15,76.71
573,臺中市,2014/06/24,大里,2.5,0.27,410.94,25.8,40,14,11.03,2.1,8.93,2.16,28.77,70.23
574,臺中市,2014/06/23,西屯,3.0,0.17,-,21.7,41,12,10.97,1.57,9.41,2.54,28.94,72.88
575,臺中市,2014/06/23,忠明,2.5,0.33,-,21.1,32,17,14.32,2.76,11.56,2.1,30.63,67.89
576,臺中市,2014/06/23,豐原,3.5,0.44,-,23.0,36,17,11.95,2.66,9.28,2.77,28.92,75.68
577,臺中市,2014/06/23,沙鹿,3.2,0.2,-,21.4,31,15,10.43,1.63,8.8,3.26,31.19,75.38
578,臺中市,2014/06/23,大里,3.6,0.26,412.99,24.5,39,13,10.72,1.87,8.84,2.12,29.67,66.72
579,臺中市,2014/06/22,西屯,2.9,0.14,-,25.3,41,8,7.7,1.49,6.22,3.39,29.73,68.61
580,臺中市,2014/06/22,忠明,2.5,0.23,-,26.3,29,12,9.66,1.74,7.92,2.46,31.51,64.16
581,臺中市,2014/06/22,豐原,3.2,0.23,-,27.5,48,13,8.23,2.05,6.18,4.13,29.9,69.75
582,臺中市,2014/06/22,沙鹿,2.8,0.17,-,22.6,26,11,8.01,1.38,6.63,4.0,31.85,71.91
583,臺中市,2014/06/22,大里,2.4,0.23,410.7,28.1,44,15,9.16,1.63,7.52,2.46,30.64,63.38
584,臺中市,2014/06/21,西屯,1.7,0.13,-,21.5,37,8,11.18,2.73,8.46,2.69,29.18,71.45
585,臺中市,2014/06/21,忠明,2.5,0.29,-,22.5,25,11,12.12,2.45,9.66,2.18,31.08,66.03
586,臺中市,2014/06/21,豐原,3.6,0.29,-,24.3,41,11,9.37,2.21,7.13,2.65,29.11,75.23
587,臺中市,2014/06/21,沙鹿,2.6,0.21,-,22.2,28,13,10.97,1.88,9.1,3.55,31.62,72.58
588,臺中市,2014/06/21,大里,2.3,0.25,417.43,23.9,39,11,10.5,2.09,8.4,2.04,29.71,66.39
589,臺中市,2014/06/20,西屯,3.9,0.22,-,16.0,51,13,15.82,3.44,12.38,2.54,28.7,77.32
590,臺中市,2014/06/20,忠明,3.7,0.36,-,17.3,36,16,15.99,2.74,13.25,1.83,30.44,72.09
591,臺中市,2014/06/20,豐原,4.1,0.59,-,20.9,32,16,10.36,1.82,8.54,2.71,28.68,79.34
592,臺中市,2014/06/20,沙鹿,3.7,0.24,-,17.5,30,16,12.45,1.96,10.49,3.21,31.2,77.47
593,臺中市,2014/06/20,大里,3.1,0.32,415.7,19.5,39,14,13.62,2.72,10.9,1.97,29.22,70.52
594,臺中市,2014/06/19,西屯,4.3,0.2,-,17.9,46,13,14.18,3.12,11.06,2.6,28.87,75.22
595,臺中市,2014/06/19,忠明,2.9,0.28,-,19.8,32,16,13.63,2.7,10.93,1.92,30.75,69.21
596,臺中市,2014/06/19,豐原,5.1,0.28,-,24.6,47,17,10.53,2.46,8.08,3.31,29.56,72.89
597,臺中市,2014/06/19,沙鹿,2.8,0.22,-,17.4,29,16,12.18,2.58,9.6,3.03,31.11,76.63
598,臺中市,2014/06/19,大里,1.9,0.3,417.37,21.8,39,12,12.0,2.61,9.4,2.05,29.79,68.16
599,臺中市,2014/06/18,西屯,3.0,0.11,-,19.3,45,9,12.43,2.95,9.48,2.89,28.98,76.01
600,臺中市,2014/06/18,忠明,2.9,0.24,-,20.9,25,16,12.15,2.55,9.6,2.25,30.82,69.71
601,臺中市,2014/06/18,豐原,4.7,0.86,-,24.5,51,18,8.36,1.65,6.72,4.0,29.51,73.28
602,臺中市,2014/06/18,沙鹿,2.9,0.21,-,20.1,30,16,10.39,2.25,8.14,3.46,30.91,78.32
603,臺中市,2014/06/18,大里,2.1,0.26,405.11,20.8,36,12,10.31,2.44,7.88,1.93,29.54,68.96
604,臺中市,2014/06/17,西屯,2.3,0.14,-,20.0,37,6,11.41,1.92,9.49,3.56,28.41,78.11
605,臺中市,2014/06/17,忠明,2.0,0.27,-,20.8,19,10,11.7,2.29,9.4,2.3,30.11,72.13
606,臺中市,2014/06/17,豐原,3.1,0.23,-,25.9,36,9,7.2,1.83,5.37,4.83,29.07,75.21
607,臺中市,2014/06/17,沙鹿,2.3,0.22,-,20.1,25,13,10.7,1.96,8.73,3.86,30.05,82.64
608,臺中市,2014/06/17,大里,1.0,0.25,398.51,24.0,31,10,10.08,2.36,7.72,2.28,29.6,68.02
609,臺中市,2014/06/16,西屯,2.8,0.2,-,24.9,43,12,15.38,4.24,11.14,3.04,29.0,72.7
610,臺中市,2014/06/16,忠明,2.7,0.42,-,26.2,28,15,15.51,3.45,12.06,1.99,30.61,68.94
611,臺中市,2014/06/16,豐原,4.2,1.07,-,30.7,44,21,10.23,1.89,8.33,3.74,29.3,73.84
612,臺中市,2014/06/16,沙鹿,2.5,0.3,-,27.7,38,19,14.18,2.59,11.59,3.84,31.48,72.88
613,臺中市,2014/06/16,大里,1.8,0.35,420.26,28.2,45,12,11.38,2.87,8.51,2.15,29.74,66.6
614,臺中市,2014/06/15,西屯,1.4,0.41,-,24.4,50,26,17.48,2.21,15.28,1.73,27.19,84.37
615,臺中市,2014/06/15,忠明,2.6,0.52,-,25.7,48,27,18.76,2.3,16.46,1.21,28.44,80.46
616,臺中市,2014/06/15,豐原,3.0,0.35,-,23.3,43,23,9.13,1.57,7.56,1.86,26.88,91.36
617,臺中市,2014/06/15,沙鹿,2.8,0.42,-,25.4,51,32,15.51,1.71,13.79,2.07,28.86,87.54
618,臺中市,2014/06/15,大里,1.0,0.54,423.36,24.6,54,26,14.92,2.94,11.98,1.22,26.74,78.3
619,臺中市,2014/06/14,西屯,2.7,0.34,-,29.6,52,23,17.18,3.45,13.73,1.99,26.53,84.57
620,臺中市,2014/06/14,忠明,3.1,0.48,-,25.5,46,25,22.16,2.69,19.48,1.24,27.87,80.46
621,臺中市,2014/06/14,豐原,3.4,0.4,-,28.9,38,24,14.63,2.45,12.18,1.51,26.76,88.15
622,臺中市,2014/06/14,沙鹿,2.3,0.35,-,35.2,58,37,14.03,1.52,12.51,2.71,27.94,86.7
623,臺中市,2014/06/14,大里,2.2,0.5,431.59,25.0,52,21,19.48,2.63,16.85,1.21,25.92,79.44
624,臺中市,2014/06/13,西屯,3.4,0.38,-,39.6,63,28,19.87,1.81,18.06,2.26,28.08,72.91
625,臺中市,2014/06/13,忠明,3.7,0.52,-,42.3,56,30,19.82,1.81,18.02,1.71,29.64,68.65
626,臺中市,2014/06/13,豐原,3.7,0.58,-,42.4,56,30,12.42,1.24,11.15,1.97,28.01,76.49
627,臺中市,2014/06/13,沙鹿,2.9,0.49,-,34.8,60,-,23.27,2.68,20.54,2.48,29.9,74.16
628,臺中市,2014/06/13,大里,2.2,0.5,421.25,44.4,62,27,17.27,2.05,15.22,1.75,27.78,70.97
629,臺中市,2014/06/12,西屯,2.6,0.29,-,35.5,53,16,16.78,2.04,14.75,2.48,27.6,67.4
630,臺中市,2014/06/12,忠明,3.0,0.38,-,33.9,49,20,20.34,2.7,17.64,1.76,29.44,63.36
631,臺中市,2014/06/12,豐原,3.7,0.35,-,32.0,35,19,12.95,2.42,10.53,2.19,28.44,69.32
632,臺中市,2014/06/12,沙鹿,2.2,0.31,-,28.9,52,-,15.79,1.89,13.9,4.12,28.09,73.34
633,臺中市,2014/06/12,大里,3.7,0.49,416.68,36.2,55,21,22.99,3.22,19.78,1.61,29.09,62.4
634,臺中市,2014/06/11,西屯,0.9,0.16,-,31.8,25,7,7.9,1.31,6.59,4.71,26.24,77.98
635,臺中市,2014/06/11,忠明,2.5,0.3,-,28.3,21,8,14.39,1.88,12.51,2.37,28.01,71.91
636,臺中市,2014/06/11,豐原,2.0,0.2,-,28.7,27,8,6.98,1.95,5.02,2.07,26.79,78.85
637,臺中市,2014/06/11,沙鹿,1.8,0.2,-,30.1,23,12,10.89,1.46,9.43,5.77,27.85,79.89
638,臺中市,2014/06/11,大里,2.5,0.36,405.69,29.4,28,7,14.86,2.31,12.55,2.4,27.69,67.45
639,臺中市,2014/06/10,西屯,0.9,0.17,-,27.3,27,9,9.35,1.77,7.57,4.62,26.57,81.11
640,臺中市,2014/06/10,忠明,1.6,0.29,-,-,21,11,14.37,2.16,12.21,2.15,28.03,75.53
641,臺中市,2014/06/10,豐原,2.1,0.21,-,25.7,24,8,6.64,1.09,5.55,2.03,26.93,82.1
642,臺中市,2014/06/10,沙鹿,1.8,0.17,-,26.7,22,13,10.7,1.81,8.88,5.48,28.21,83.4
643,臺中市,2014/06/10,大里,0.9,0.33,409.41,25.8,23,7,13.34,2.29,11.05,2.44,27.86,69.97
644,臺中市,2014/06/09,西屯,2.3,0.29,-,25.3,34,11,11.81,2.16,9.65,3.59,27.51,79.62
645,臺中市,2014/06/09,忠明,2.3,0.38,-,29.1,25,15,15.87,2.49,13.39,2.03,28.97,74.52
646,臺中市,2014/06/09,豐原,1.7,0.25,-,25.5,24,10,6.28,0.8,5.46,2.28,27.82,79.87
647,臺中市,2014/06/09,沙鹿,1.8,0.23,-,22.1,31,15,12.58,1.61,10.98,4.69,29.03,82.2
648,臺中市,2014/06/09,大里,0.7,0.4,419.13,30.4,34,14,14.39,2.54,11.86,2.16,28.54,70.5
649,臺中市,2014/06/08,西屯,2.0,0.26,-,25.0,29,8,13.71,2.09,11.62,1.74,27.08,81.57
650,臺中市,2014/06/08,忠明,2.9,0.39,-,24.2,17,9,16.34,2.4,13.94,1.17,28.32,77.03
651,臺中市,2014/06/08,豐原,2.9,0.2,-,28.0,30,11,6.2,1.33,4.87,2.14,26.92,83.0
652,臺中市,2014/06/08,沙鹿,1.9,0.22,-,30.6,19,13,10.63,0.99,9.63,2.62,29.43,81.65
653,臺中市,2014/06/08,大里,1.4,0.39,423.71,25.0,36,11,14.38,3.29,11.09,1.33,26.52,76.02
654,臺中市,2014/06/07,西屯,2.0,0.25,-,18.1,22,6,16.85,3.75,13.1,1.71,26.89,84.46
655,臺中市,2014/06/07,忠明,2.5,0.38,-,18.6,15,9,18.62,4.28,14.33,1.27,27.96,79.36
656,臺中市,2014/06/07,豐原,2.7,0.28,-,24.8,30,9,10.11,2.68,7.44,2.23,27.01,81.58
657,臺中市,2014/06/07,沙鹿,3.6,0.28,-,19.4,21,12,16.71,3.22,13.49,2.13,28.91,82.5
658,臺中市,2014/06/07,大里,1.6,0.31,412.81,21.5,21,6,13.01,2.7,10.31,1.63,26.51,75.76
659,臺中市,2014/06/06,西屯,3.0,0.3,-,23.0,26,9,22.91,3.84,19.07,1.73,26.45,84.16
660,臺中市,2014/06/06,忠明,2.3,0.49,-,26.8,17,9,22.76,3.31,19.46,1.36,27.61,79.17
661,臺中市,2014/06/06,豐原,3.4,0.47,-,31.6,22,13,11.21,1.69,9.51,2.03,26.31,84.0
662,臺中市,2014/06/06,沙鹿,2.8,0.29,-,29.7,20,13,16.37,1.95,14.42,2.41,28.25,84.09
663,臺中市,2014/06/06,大里,1.7,0.39,410.88,25.8,29,7,16.41,2.64,13.78,1.64,26.21,75.68
664,臺中市,2014/06/05,西屯,2.7,0.4,-,18.8,35,17,23.96,5.91,18.04,2.07,27.16,81.1
665,臺中市,2014/06/05,忠明,2.2,0.56,-,24.4,31,15,20.27,4.58,15.7,1.69,28.74,73.4
666,臺中市,2014/06/05,豐原,2.8,0.26,-,33.7,27,13,7.71,2.24,5.47,2.62,27.46,77.94
667,臺中市,2014/06/05,沙鹿,2.7,0.36,-,25.5,34,22,17.35,2.08,15.26,2.61,29.42,80.11
668,臺中市,2014/06/05,大里,1.8,0.42,417.25,24.8,35,15,13.08,2.9,10.19,1.62,27.56,70.9
669,臺中市,2014/06/04,西屯,3.8,0.31,-,36.7,38,18,20.87,5.78,15.09,1.72,27.25,80.33
670,臺中市,2014/06/04,忠明,2.8,0.47,-,39.1,30,19,20.85,4.1,16.75,1.47,28.72,74.76
671,臺中市,2014/06/04,豐原,3.2,0.41,-,41.8,42,21,10.29,1.7,8.59,2.3,27.03,80.91
672,臺中市,2014/06/04,沙鹿,5.3,0.35,-,36.7,36,23,19.47,1.88,17.59,1.65,28.91,82.7
673,臺中市,2014/06/04,大里,2.8,0.42,426.05,36.9,38,15,16.62,3.3,13.32,1.57,27.44,72.8
674,臺中市,2014/06/03,西屯,2.8,0.31,-,5.6,-,9,26.63,8.89,17.74,2.21,25.99,87.46
675,臺中市,2014/06/03,忠明,2.2,0.5,-,9.6,15,9,25.01,8.28,16.73,1.57,27.24,80.46
676,臺中市,2014/06/03,豐原,3.2,0.19,-,21.0,26,8,7.55,1.98,5.56,2.96,26.39,80.71
677,臺中市,2014/06/03,沙鹿,2.6,0.29,-,13.1,20,13,18.44,2.65,15.79,2.97,28.07,85.14
678,臺中市,2014/06/03,大里,3.3,0.44,427.13,11.4,29,8,22.01,8.5,13.51,1.5,25.11,78.85
679,臺中市,2014/06/02,西屯,2.9,0.13,-,16.7,-,12,9.94,1.93,8.01,3.02,28.79,71.64
680,臺中市,2014/06/02,忠明,1.9,0.24,-,17.8,20,11,10.27,2.27,8.0,2.13,30.68,65.59
681,臺中市,2014/06/02,豐原,3.3,0.19,-,21.8,37,14,6.85,1.91,4.94,4.09,29.47,66.86
682,臺中市,2014/06/02,沙鹿,2.3,0.2,-,15.5,22,14,10.4,2.05,8.36,3.74,31.12,73.29
683,臺中市,2014/06/02,大里,2.1,0.25,416.45,18.7,34,12,9.04,2.08,6.96,2.05,29.77,64.96
684,臺中市,2014/06/01,西屯,3.3,0.23,-,25.4,-,26,13.42,2.51,10.91,1.98,28.37,73.18
685,臺中市,2014/06/01,忠明,2.9,0.37,-,26.2,40,24,16.55,3.27,13.28,1.71,30.11,67.71
686,臺中市,2014/06/01,豐原,4.9,0.69,-,28.6,45,29,12.18,2.22,9.96,2.58,28.59,74.0
687,臺中市,2014/06/01,沙鹿,3.5,0.27,-,26.1,38,26,12.09,1.74,10.35,2.15,30.2,76.09
688,臺中市,2014/06/01,大里,3.0,0.39,435.3,26.3,57,26,15.63,3.07,12.56,1.74,28.8,68.72
689,臺南市,2014/06/30,新營,3.1,0.27,-,21.3,40,12,9.22,1.91,7.31,1.57,30.77,72.37
690,臺南市,2014/06/30,善化,4.0,0.21,423.55,20.6,38,11,11.34,1.45,9.89,2.44,30.62,77.44
691,臺南市,2014/06/30,安南,3.3,0.23,-,20.6,36,11,11.22,2.62,8.6,2.31,31.16,75.51
692,臺南市,2014/06/29,新營,1.5,0.23,-,17.6,29,8,6.66,1.39,5.26,1.77,30.28,73.58
693,臺南市,2014/06/29,善化,3.8,0.18,419.93,16.1,23,8,9.82,1.73,8.09,2.78,30.29,78.01
694,臺南市,2014/06/29,安南,1.9,0.17,-,19.5,26,6,8.79,2.44,6.36,2.67,30.8,75.29
695,臺南市,2014/06/28,新營,2.7,0.2,-,15.6,37,14,8.58,2.31,6.27,1.81,30.7,70.66
696,臺南市,2014/06/28,善化,3.7,0.15,415.53,18.1,34,13,8.63,2.16,6.47,2.18,30.47,77.42
697,臺南市,2014/06/28,安南,2.4,0.19,-,18.8,42,12,11.29,3.33,7.96,2.0,30.84,75.11
698,臺南市,2014/06/27,新營,3.7,0.25,-,16.1,39,13,8.82,1.39,7.43,1.75,30.14,73.73
699,臺南市,2014/06/27,善化,3.1,0.17,421.2,16.7,39,13,8.39,1.24,7.14,2.32,29.92,77.53
700,臺南市,2014/06/27,安南,3.6,0.2,-,15.0,36,14,12.87,3.36,9.51,2.32,30.76,74.99
701,臺南市,2014/06/26,新營,2.1,0.22,-,15.4,35,10,8.24,2.49,5.74,1.7,29.5,77.21
702,臺南市,2014/06/26,善化,2.6,0.16,417.41,16.1,32,8,8.9,1.42,7.45,2.68,29.66,79.63
703,臺南市,2014/06/26,安南,2.6,0.2,-,16.3,38,11,9.85,2.55,7.29,2.43,30.15,77.41
704,臺南市,2014/06/25,新營,2.0,0.22,-,15.7,30,9,7.57,1.39,6.18,1.99,28.77,80.38
705,臺南市,2014/06/25,善化,2.5,0.14,416.2,16.6,27,10,7.53,1.1,6.42,2.66,29.08,83.05
706,臺南市,2014/06/25,安南,2.9,0.34,-,15.2,35,9,18.23,5.51,12.7,2.61,29.13,82.29
707,臺南市,2014/06/24,新營,1.9,0.22,-,19.5,39,9,7.12,1.22,5.89,1.95,29.99,73.73
708,臺南市,2014/06/24,善化,2.7,0.16,410.95,21.3,30,11,9.63,1.44,8.19,3.13,31.1,77.06
709,臺南市,2014/06/24,安南,3.0,0.24,-,21.6,37,11,9.45,2.0,7.44,2.7,30.21,76.9
710,臺南市,2014/06/23,新營,3.3,0.26,-,23.7,40,9,8.54,1.69,6.85,2.53,30.36,69.19
711,臺南市,2014/06/23,善化,3.7,0.16,412.35,21.7,33,10,8.79,1.47,7.31,4.09,31.65,73.84
712,臺南市,2014/06/23,安南,3.8,0.27,-,19.2,40,9,13.1,2.6,10.51,3.37,30.95,72.15
713,臺南市,2014/06/22,新營,2.4,0.19,-,25.1,29,9,5.04,0.95,4.09,2.77,30.25,69.4
714,臺南市,2014/06/22,善化,2.8,0.13,407.8,23.5,31,7,6.16,1.13,5.01,4.46,31.32,74.64
715,臺南市,2014/06/22,安南,4.8,0.24,-,19.3,28,9,11.63,2.3,9.33,3.71,30.75,73.38
716,臺南市,2014/06/21,新營,3.1,0.18,-,24.3,31,9,6.19,1.47,4.72,2.93,30.07,71.38
717,臺南市,2014/06/21,善化,2.8,0.13,409.15,23.5,25,7,7.49,1.58,5.91,4.8,31.16,76.58
718,臺南市,2014/06/21,安南,4.5,0.25,-,19.0,30,11,13.54,2.56,10.98,4.19,31.06,72.32
719,臺南市,2014/06/20,新營,3.3,0.26,-,16.8,33,11,9.74,2.07,7.67,2.36,30.56,71.25
720,臺南市,2014/06/20,善化,3.0,0.19,417.96,18.0,32,10,11.08,2.52,8.56,3.68,31.21,77.6
721,臺南市,2014/06/20,安南,4.3,0.26,-,16.1,38,9,14.81,3.53,11.28,3.07,30.91,74.5
722,臺南市,2014/06/19,新營,2.6,0.26,-,17.3,37,10,9.37,2.15,7.22,1.94,30.03,74.57
723,臺南市,2014/06/19,善化,3.6,0.21,422.71,16.0,34,11,13.0,2.42,10.57,2.89,30.57,79.88
724,臺南市,2014/06/19,安南,2.3,0.25,-,17.8,36,10,11.94,2.51,9.44,2.47,30.46,77.35
725,臺南市,2014/06/18,新營,2.0,0.24,-,17.2,38,11,8.27,1.91,6.35,1.83,30.1,75.02
726,臺南市,2014/06/18,善化,2.6,0.18,419.42,18.0,30,11,11.36,1.63,9.73,2.91,30.5,80.32
727,臺南市,2014/06/18,安南,3.1,0.21,-,19.8,38,11,9.47,1.16,8.28,2.47,30.62,77.21
728,臺南市,2014/06/17,新營,1.7,0.25,-,19.0,29,10,7.96,1.53,6.42,1.91,28.96,80.85
729,臺南市,2014/06/17,善化,2.1,0.18,409.65,20.5,33,9,8.53,1.08,7.44,3.13,30.16,81.45
730,臺南市,2014/06/17,安南,1.4,0.22,-,20.9,42,11,10.7,1.84,8.86,2.5,30.01,80.15
731,臺南市,2014/06/16,新營,2.4,0.24,-,29.8,43,10,5.92,1.42,4.51,3.01,29.64,73.53
732,臺南市,2014/06/16,善化,2.4,0.17,412.69,29.3,27,11,6.6,0.93,5.63,4.45,29.87,78.97
733,臺南市,2014/06/16,安南,5.4,0.38,-,23.2,46,15,18.26,4.05,14.21,3.93,29.73,78.33
734,臺南市,2014/06/15,新營,2.6,0.36,-,26.1,57,20,7.77,1.42,6.35,1.95,27.85,83.97
735,臺南市,2014/06/15,善化,2.9,0.25,424.73,27.0,35,14,7.64,0.69,6.92,3.25,28.32,85.72
736,臺南市,2014/06/15,安南,4.0,0.4,-,29.9,51,18,13.71,1.96,11.75,3.38,28.08,86.16
737,臺南市,2014/06/14,新營,2.5,0.44,-,22.5,65,25,16.59,2.73,13.87,1.91,26.97,86.69
738,臺南市,2014/06/14,善化,3.6,0.39,453.41,22.8,50,25,17.4,1.92,15.47,2.07,27.66,87.56
739,臺南市,2014/06/14,安南,1.8,0.4,-,27.7,61,27,16.96,3.78,13.18,1.99,27.2,88.34
740,臺南市,2014/06/13,新營,3.2,0.32,-,33.3,51,15,9.81,1.05,8.76,1.66,27.74,80.23
741,臺南市,2014/06/13,善化,3.7,0.28,437.84,28.7,39,15,11.33,1.6,9.72,1.87,27.74,85.47
742,臺南市,2014/06/13,安南,2.9,0.31,-,37.2,58,17,15.35,2.37,12.98,1.66,27.71,81.94
743,臺南市,2014/06/12,新營,3.0,0.34,-,35.6,66,19,13.95,2.56,11.4,1.88,28.61,74.65
744,臺南市,2014/06/12,善化,3.4,0.32,437.67,35.1,45,22,14.85,2.04,12.8,2.17,28.93,81.58
745,臺南市,2014/06/12,安南,3.5,0.37,-,41.9,67,22,16.28,4.05,12.22,1.83,28.64,78.76
746,臺南市,2014/06/11,新營,2.6,0.29,-,27.4,58,15,12.74,2.03,10.71,2.6,27.85,78.97
747,臺南市,2014/06/11,善化,3.8,0.27,422.57,27.3,44,16,14.6,1.41,13.21,2.9,28.7,82.58
748,臺南市,2014/06/11,安南,3.1,0.3,-,29.1,58,17,14.54,2.64,11.9,2.4,27.99,82.07
749,臺南市,2014/06/10,新營,2.6,0.27,-,23.9,53,14,13.02,2.84,10.19,2.85,28.17,79.97
750,臺南市,2014/06/10,善化,3.2,0.26,417.57,26.1,46,19,11.98,1.61,10.36,3.32,28.69,83.59
751,臺南市,2014/06/10,安南,2.8,0.27,-,27.4,54,16,11.59,2.85,8.74,2.83,28.29,82.77
