序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
18,臺北市,1995/06/28,大同,-,-,-,-,67,-,-,-,-,-,-,26.2,-,-,64.0
19,臺北市,1995/06/28,萬華,8.6,1.34,10.1,-,37,50,14.62,35.72,-,-,-,25.71,-,-,37.0
20,臺北市,1995/06/28,陽明,3.2,0.24,25.7,-,13,6,0.42,5.29,-,-,-,20.94,-,93.0,42.0
21,臺北市,1995/06/28,士林,6.2,0.89,14.5,-,38,41,13.66,27.39,-,-,-,25.54,-,-,38.0
22,臺北市,1995/06/27,松山,6.9,0.91,19.7,-,48,38,11.35,26.89,-,-,-,31.14,-,-,51.0
23,臺北市,1995/06/27,古亭,5.9,1.05,14.1,-,-,47,19.53,27.82,2.27,0.23,2.04,31.72,-,-,37.0
24,臺北市,1995/06/27,中山,11.3,1.22,12.6,-,55,44,18.06,26.14,2.51,0.6,1.91,31.75,-,-,52.0
25,臺北市,1995/06/27,大同,13.1,3.58,-,-,63,123,82.94,40.06,3.85,1.63,2.22,32.68,-,-,56.0
26,臺北市,1995/06/27,萬華,7.2,0.77,21.0,-,51,27,6.68,20.62,-,-,-,31.41,-,-,48.0
27,臺北市,1995/06/27,陽明,7.1,0.26,21.1,-,17,10,0.89,8.63,-,-,-,24.63,-,79.0,47.0
28,臺北市,1995/06/27,士林,8.3,0.71,-,-,65,34,14.05,20.07,-,-,-,31.06,-,-,57.0
29,臺北市,1995/06/26,松山,7.3,1.16,12.6,-,42,48,17.49,30.66,-,-,-,31.34,-,-,49.0
30,臺北市,1995/06/26,古亭,4.8,1.02,12.4,-,-,33,21.3,11.55,2.3,0.25,2.05,30.84,-,-,39.0
31,臺北市,1995/06/26,中山,10.1,1.23,10.6,-,48,47,21.29,25.61,2.54,0.59,1.95,31.72,-,-,48.0
32,臺北市,1995/06/26,大同,12.7,3.7,-,-,54,139,97.34,41.44,4.09,1.76,2.33,32.64,-,-,56.0
33,臺北市,1995/06/26,萬華,8.1,0.72,15.3,-,46,28,6.81,20.75,-,-,-,31.09,-,-,46.0
34,臺北市,1995/06/26,陽明,4.0,0.17,21.7,-,17,7,0.69,6.76,-,-,-,24.58,-,75.0,47.0
35,臺北市,1995/06/26,士林,7.1,0.63,11.9,-,43,31,12.34,18.71,-,-,-,31.13,-,-,43.0
36,臺北市,1995/06/25,松山,4.6,1.0,11.3,-,78,42,15.74,26.51,-,-,-,31.25,-,-,64.0
37,臺北市,1995/06/25,古亭,3.2,0.97,9.7,-,-,24,20.94,2.86,2.53,0.33,2.2,30.68,-,-,27.0
38,臺北市,1995/06/25,中山,8.2,1.11,9.3,-,44,43,21.77,21.04,2.58,0.47,2.12,31.64,-,-,44.0
39,臺北市,1995/06/25,大同,8.8,2.73,-,-,49,98,67.12,30.74,3.43,1.17,2.26,32.27,-,-,49.0
40,臺北市,1995/06/25,萬華,5.1,0.67,11.5,-,52,25,7.64,17.79,-,-,-,30.8,-,-,51.0
41,臺北市,1995/06/25,陽明,3.8,0.21,20.2,-,17,6,0.92,5.21,-,-,-,25.33,-,70.0,35.0
42,臺北市,1995/06/25,士林,6.7,0.53,12.0,-,53,24,7.58,16.48,-,-,-,31.33,-,-,51.0
43,臺北市,1995/06/24,松山,7.7,1.47,11.1,-,58,66,25.36,40.79,-,-,-,31.01,-,-,54.0
44,臺北市,1995/06/24,古亭,5.3,1.11,11.7,-,-,27,22.15,4.38,2.38,0.46,1.93,30.42,-,-,27.0
45,臺北市,1995/06/24,中山,11.7,1.42,10.2,-,62,56,24.34,31.45,2.77,0.66,2.11,31.42,-,-,56.0
46,臺北市,1995/06/24,大同,14.4,3.98,-,-,67,-,-,-,4.25,1.91,2.34,32.28,-,-,67.0
47,臺北市,1995/06/24,萬華,17.2,0.91,14.7,-,68,43,14.67,28.19,-,-,-,30.76,-,-,59.0
48,臺北市,1995/06/24,陽明,4.1,0.25,24.2,-,13,7,0.45,6.54,-,-,-,25.3,-,65.0,38.0
49,臺北市,1995/06/24,士林,7.8,0.71,17.7,-,70,35,10.31,25.04,-,-,-,30.8,-,-,60.0
50,臺北市,1995/06/23,松山,10.0,1.3,13.7,-,63,59,21.88,37.54,-,-,-,31.59,-,-,57.0
51,臺北市,1995/06/23,古亭,7.4,1.28,18.1,-,-,30,23.35,6.67,2.5,0.48,2.02,31.39,-,-,40.0
52,臺北市,1995/06/23,中山,13.4,1.34,9.8,-,60,53,22.56,30.05,2.7,0.71,1.99,31.72,-,-,55.0
53,臺北市,1995/06/23,大同,14.3,-,-,-,56,110,65.11,41.31,3.85,1.71,2.14,32.35,-,-,54.0
54,臺北市,1995/06/23,萬華,11.1,0.75,16.0,-,56,33,6.67,26.03,-,-,-,31.2,-,-,52.0
55,臺北市,1995/06/23,陽明,3.9,0.21,22.3,-,14,6,0.44,5.46,-,-,-,25.98,-,63.0,30.0
56,臺北市,1995/06/23,士林,10.1,0.71,11.5,-,60,36,12.05,24.08,-,-,-,30.59,-,-,55.0
57,臺北市,1995/06/22,松山,8.5,0.97,12.2,-,46,46,18.38,27.91,-,-,-,32.05,-,-,46.0
58,臺北市,1995/06/22,古亭,5.9,1.06,13.7,-,-,33,24.35,8.74,2.43,0.42,2.01,31.76,-,-,32.0
59,臺北市,1995/06/22,中山,11.1,1.25,10.2,-,56,47,23.82,23.65,2.65,0.66,1.99,32.19,-,-,53.0
60,臺北市,1995/06/22,大同,13.4,3.27,-,-,49,114,73.69,40.31,3.84,1.84,2.0,32.91,-,-,49.0
61,臺北市,1995/06/22,萬華,8.7,0.67,13.9,-,58,28,7.59,20.5,-,-,-,31.46,-,-,54.0
62,臺北市,1995/06/22,陽明,3.7,0.24,23.1,-,16,6,0.44,5.14,-,-,-,25.49,-,71.0,44.0
63,臺北市,1995/06/22,士林,8.0,0.52,15.6,-,59,27,8.67,18.73,-,-,-,31.4,-,-,54.0
64,臺北市,1995/06/21,松山,8.4,1.34,9.3,-,76,60,26.51,33.39,-,-,-,30.85,-,-,63.0
65,臺北市,1995/06/21,古亭,6.9,1.16,8.4,-,-,42,28.76,13.61,2.44,0.34,2.09,30.56,-,-,22.0
66,臺北市,1995/06/21,中山,13.2,1.49,8.0,-,67,59,32.72,26.18,3.11,0.81,2.3,31.15,-,-,59.0
67,臺北市,1995/06/21,大同,15.8,3.2,-,-,59,126,87.35,38.52,4.62,2.05,2.57,31.28,-,-,55.0
68,臺北市,1995/06/21,萬華,8.6,0.81,10.6,-,63,29,8.35,20.68,-,-,-,30.63,-,-,57.0
69,臺北市,1995/06/21,陽明,2.3,0.22,19.8,-,14,5,0.75,4.26,-,-,-,24.8,-,74.0,30.0
70,臺北市,1995/06/21,士林,6.2,0.57,14.0,-,54,29,9.66,19.59,-,-,-,30.41,-,-,52.0
71,臺北市,1995/06/20,松山,11.0,1.5,10.0,-,88,67,29.3,38.05,-,-,-,30.18,-,-,68.0
72,臺北市,1995/06/20,古亭,9.1,1.28,10.7,-,-,51,31.63,19.35,2.53,0.49,2.07,30.15,-,-,34.0
73,臺北市,1995/06/20,中山,14.1,1.66,8.6,-,65,67,35.65,31.53,3.08,0.89,2.2,30.43,-,-,58.0
74,臺北市,1995/06/20,大同,17.1,3.62,-,-,71,124,86.89,36.73,4.33,1.95,2.38,31.03,-,-,61.0
75,臺北市,1995/06/20,萬華,8.6,0.87,13.9,-,51,-,-,-,-,-,-,30.11,-,-,51.0
76,臺北市,1995/06/20,陽明,6.5,0.29,21.1,-,18,10,1.1,8.69,-,-,-,23.51,-,86.0,55.0
77,臺北市,1995/06/20,士林,11.6,0.9,11.8,-,64,45,19.8,24.96,-,-,-,29.98,-,-,57.0
78,臺北市,1995/06/19,松山,8.3,1.5,17.9,-,85,62,24.96,36.57,-,-,-,29.84,-,-,68.0
79,臺北市,1995/06/19,古亭,6.0,1.31,14.2,-,-,56,29.98,26.38,-,-,-,29.92,-,-,37.0
80,臺北市,1995/06/19,中山,12.2,1.65,12.0,-,64,64,30.79,33.05,2.99,0.8,2.19,30.22,-,-,57.0
81,臺北市,1995/06/19,大同,14.2,4.49,-,-,74,148,106.82,40.93,4.46,2.03,2.43,31.32,-,-,72.0
82,臺北市,1995/06/19,萬華,7.3,0.83,17.2,-,53,-,-,-,-,-,-,29.79,-,-,51.0
83,臺北市,1995/06/19,陽明,7.5,0.27,17.4,-,15,10,1.04,8.69,-,-,-,23.29,-,88.0,45.0
84,臺北市,1995/06/19,士林,9.0,0.83,11.6,-,58,43,21.0,22.17,-,-,-,29.7,-,-,54.0
85,臺北市,1995/06/18,松山,8.5,1.73,2.8,-,75,75,43.17,32.22,-,-,-,28.44,-,-,62.0
86,臺北市,1995/06/18,古亭,5.2,1.7,3.2,-,-,81,55.66,25.29,2.87,0.59,2.28,28.12,-,-,25.0
87,臺北市,1995/06/18,中山,10.6,1.56,3.6,-,57,62,38.01,24.32,3.2,0.72,2.48,28.43,-,-,53.0
88,臺北市,1995/06/18,大同,11.2,3.48,-,-,61,124,95.76,28.25,4.07,1.56,2.52,28.87,-,-,55.0
89,臺北市,1995/06/18,萬華,8.2,1.01,4.2,-,49,-,-,-,-,-,-,28.18,-,-,49.0
90,臺北市,1995/06/18,陽明,4.3,0.24,11.6,-,12,8,1.83,6.48,-,-,-,22.2,-,86.0,17.0
91,臺北市,1995/06/18,士林,7.0,0.71,3.8,-,29,34,15.54,18.16,-,-,-,28.33,-,-,29.0
92,臺北市,1995/06/17,松山,14.1,2.0,17.3,-,98,98,50.15,47.6,-,-,-,28.85,-,-,68.0
93,臺北市,1995/06/17,古亭,7.6,1.78,10.9,-,-,79,43.43,35.41,3.0,0.67,2.33,29.19,-,-,29.0
94,臺北市,1995/06/17,中山,12.3,2.11,14.7,-,78,86,49.04,36.87,3.49,0.95,2.53,29.39,-,-,64.0
95,臺北市,1995/06/17,大同,14.3,4.6,-,-,84,159,112.37,46.19,4.84,2.24,2.6,30.14,-,-,69.0
96,臺北市,1995/06/17,萬華,6.8,1.05,20.0,-,55,33,9.33,23.93,-,-,-,29.22,-,-,65.0
97,臺北市,1995/06/17,陽明,4.8,0.24,29.6,-,21,9,0.47,8.19,-,-,-,23.07,-,85.0,72.0
98,臺北市,1995/06/17,士林,7.6,1.49,15.9,-,82,70,42.26,27.71,-,-,-,28.84,-,-,75.0
99,臺北市,1995/06/16,松山,10.5,2.37,5.9,-,85,83,44.98,38.34,-,-,-,27.49,-,-,67.0
100,臺北市,1995/06/16,古亭,5.0,2.07,5.1,-,-,92,59.7,32.76,3.06,0.78,2.28,27.79,-,-,30.0
101,臺北市,1995/06/16,中山,10.9,2.59,7.4,-,69,102,65.24,36.72,3.7,1.23,2.47,28.0,-,-,60.0
102,臺北市,1995/06/16,大同,18.2,6.63,-,-,104,244,201.79,42.38,5.54,2.94,2.59,28.64,-,-,90.0
103,臺北市,1995/06/16,萬華,5.8,1.59,5.7,-,51,56,28.54,27.54,-,-,-,27.6,-,-,50.0
104,臺北市,1995/06/16,陽明,3.5,0.27,19.0,-,20,9,0.71,8.32,-,-,-,22.0,-,91.0,44.0
105,臺北市,1995/06/16,士林,9.2,1.94,-,-,81,90,61.63,28.76,-,-,-,27.79,-,-,65.0
106,臺北市,1995/06/15,松山,7.5,1.91,7.7,-,66,91,42.15,48.76,-,-,-,25.97,-,-,58.0
107,臺北市,1995/06/15,古亭,5.6,2.55,8.3,-,-,100,44.01,55.55,3.48,0.97,2.67,26.32,-,-,38.0
108,臺北市,1995/06/15,中山,13.1,2.72,4.7,-,70,120,73.15,47.05,4.11,1.29,2.83,26.36,-,-,53.0
109,臺北市,1995/06/15,大同,16.8,5.48,-,-,93,224,175.21,48.93,5.86,2.67,3.19,26.63,-,-,80.0
110,臺北市,1995/06/15,萬華,7.9,2.26,8.8,-,68,74,20.33,54.17,-,-,-,26.07,-,-,59.0
111,臺北市,1995/06/15,陽明,1.6,0.21,23.9,-,13,6,0.59,5.79,-,-,-,20.93,-,86.0,39.0
112,臺北市,1995/06/15,士林,5.6,1.4,-,-,48,61,27.98,32.89,-,-,-,26.16,-,-,47.0
113,臺北市,1995/06/14,松山,6.1,0.91,17.3,-,43,38,7.94,30.25,-,-,-,26.08,-,-,43.0
114,臺北市,1995/06/14,古亭,3.2,1.0,16.6,-,-,42,13.95,28.52,2.27,0.38,1.89,26.73,-,-,25.0
115,臺北市,1995/06/14,中山,6.4,1.26,15.3,-,42,47,14.75,32.65,2.49,0.4,2.08,26.77,-,-,42.0
116,臺北市,1995/06/14,大同,15.7,4.91,-,-,-,217,163.49,53.58,4.53,2.29,2.24,27.57,-,-,79.0
117,臺北市,1995/06/14,萬華,4.4,1.01,19.7,-,33,32,4.61,27.88,-,-,-,26.56,-,-,33.0
118,臺北市,1995/06/14,陽明,3.2,0.21,49.0,-,27,3,0.05,3.38,-,-,-,20.47,-,82.0,48.0
119,臺北市,1995/06/14,士林,3.9,0.6,28.2,-,45,22,2.7,19.19,-,-,-,26.67,-,-,45.0
120,臺北市,1995/06/13,松山,10.9,0.8,17.1,-,51,47,16.3,30.55,-,-,-,25.57,-,-,51.0
121,臺北市,1995/06/13,古亭,9.9,1.13,14.4,-,-,53,18.62,34.77,2.47,0.43,2.03,25.97,-,-,39.0
122,臺北市,1995/06/13,中山,12.9,1.08,17.1,-,49,52,18.89,32.66,2.78,0.47,2.31,25.94,-,-,49.0
123,臺北市,1995/06/13,大同,20.7,4.34,-,-,-,196,142.54,53.31,4.49,2.09,2.39,26.58,-,-,69.0
124,臺北市,1995/06/13,萬華,8.3,1.12,20.6,-,56,39,7.25,31.93,-,-,-,26.15,-,-,69.0
125,臺北市,1995/06/13,陽明,1.8,0.31,52.9,-,17,2,0.04,2.35,-,-,-,19.91,-,80.0,60.0
126,臺北市,1995/06/13,士林,8.0,0.73,26.5,-,49,28,4.19,24.18,-,-,-,26.06,-,-,53.0
127,臺北市,1995/06/12,松山,5.6,1.15,15.2,-,31,57,21.62,35.83,-,-,-,26.08,-,-,64.0
128,臺北市,1995/06/12,古亭,5.0,1.11,14.5,-,56,44,15.79,27.73,2.37,0.4,1.97,26.42,-,-,53.0
129,臺北市,1995/06/12,中山,7.0,1.52,9.6,-,45,57,24.26,32.56,2.71,0.54,2.17,25.77,-,-,45.0
130,臺北市,1995/06/12,大同,11.0,4.88,-,-,74,188,138.35,49.92,4.65,2.31,2.33,27.31,-,-,87.0
131,臺北市,1995/06/12,萬華,6.2,1.22,13.9,-,44,37,9.81,27.47,-,-,-,25.91,-,-,44.0
132,臺北市,1995/06/12,陽明,0.4,0.23,42.0,-,13,0,0.03,0.07,-,-,-,20.35,-,80.0,45.0
133,臺北市,1995/06/12,士林,4.7,0.81,16.6,-,49,40,13.49,26.37,-,-,-,26.42,-,-,49.0
134,臺北市,1995/06/11,松山,7.3,0.93,12.9,-,21,44,12.9,31.13,-,-,-,24.28,-,-,22.0
135,臺北市,1995/06/11,古亭,8.1,1.16,7.5,-,60,57,25.07,32.22,2.84,0.42,2.42,24.41,-,-,55.0
136,臺北市,1995/06/11,中山,7.4,1.21,8.9,-,36,51,18.11,33.02,2.63,0.41,2.22,24.55,-,-,36.0
137,臺北市,1995/06/11,大同,13.9,4.96,-,-,68,228,175.96,52.23,4.4,2.05,2.35,25.35,-,-,72.0
138,臺北市,1995/06/11,萬華,9.0,1.02,10.3,-,45,36,6.84,29.06,-,-,-,24.29,-,-,45.0
139,臺北市,1995/06/11,陽明,0.2,0.19,46.3,-,13,0,0.11,0.12,-,-,-,18.96,-,76.0,45.0
140,臺北市,1995/06/11,士林,4.0,0.99,14.6,-,40,39,12.24,26.25,-,-,-,24.47,-,-,40.0
141,臺北市,1995/06/10,松山,5.4,1.05,11.3,-,23,42,13.18,29.06,-,-,-,24.39,-,-,24.0
142,臺北市,1995/06/10,古亭,4.2,1.15,11.0,-,27,46,16.21,30.18,2.22,0.38,1.84,24.67,-,-,27.0
143,臺北市,1995/06/10,中山,6.0,1.45,7.8,-,28,57,25.53,31.55,2.42,0.33,2.09,24.96,-,-,28.0
144,臺北市,1995/06/10,大同,14.4,6.41,-,-,69,251,198.73,52.26,5.04,2.79,2.25,25.78,-,-,94.0
145,臺北市,1995/06/10,萬華,4.8,1.22,10.4,-,23,38,8.69,29.25,-,-,-,24.75,-,-,23.0
146,臺北市,1995/06/10,陽明,0.3,0.18,40.0,-,11,0,0.02,0.09,-,-,-,19.17,-,92.0,38.0
147,臺北市,1995/06/10,士林,3.7,0.95,12.8,-,31,38,10.04,28.3,-,-,-,25.11,-,-,31.0
148,臺北市,1995/06/09,松山,4.4,1.29,6.8,-,30,56,25.49,30.85,-,-,-,24.45,-,-,30.0
149,臺北市,1995/06/09,古亭,3.0,1.36,7.9,-,23,55,25.96,29.12,2.35,0.4,1.94,24.43,-,-,23.0
150,臺北市,1995/06/09,中山,4.9,1.63,5.6,-,21,61,31.55,29.08,2.7,0.53,2.17,24.14,-,-,27.0
151,臺北市,1995/06/09,大同,9.9,5.05,-,-,51,195,152.99,41.64,4.37,1.95,2.42,24.65,-,-,111.0
152,臺北市,1995/06/09,萬華,3.9,1.32,9.7,-,18,43,16.79,25.88,-,-,-,24.13,-,-,25.0
153,臺北市,1995/06/09,陽明,0.5,0.19,32.4,-,11,1,0.52,0.87,-,-,-,20.09,-,93.0,32.0
154,臺北市,1995/06/09,士林,2.5,0.93,9.3,-,26,41,11.64,29.42,-,-,-,24.43,-,-,26.0
155,臺北市,1995/06/08,松山,13.9,0.97,7.3,-,27,46,20.85,25.02,-,-,-,27.33,-,-,27.0
156,臺北市,1995/06/08,古亭,13.7,1.21,7.6,-,-,51,26.25,25.2,2.54,0.42,2.12,27.98,-,-,47.0
157,臺北市,1995/06/08,中山,10.5,1.22,7.5,-,39,44,20.87,22.86,2.43,0.41,2.02,27.88,-,-,39.0
158,臺北市,1995/06/08,大同,16.7,4.46,-,-,71,177,137.17,39.53,3.95,1.69,2.26,28.68,-,-,61.0
159,臺北市,1995/06/08,萬華,12.2,1.17,8.7,-,45,40,15.73,24.22,-,-,-,27.88,-,-,45.0
160,臺北市,1995/06/08,陽明,3.7,0.27,28.9,-,-,1,0.09,1.07,-,-,-,22.03,-,88.0,38.0
161,臺北市,1995/06/08,士林,6.2,0.7,14.1,-,43,32,12.29,19.8,-,-,-,28.08,-,-,43.0
162,臺北市,1995/06/07,松山,11.9,0.9,14.2,-,29,37,9.45,27.77,-,-,-,26.83,-,-,29.0
163,臺北市,1995/06/07,古亭,11.2,0.96,16.3,-,50,40,12.37,27.51,2.01,0.15,1.85,27.65,-,-,50.0
164,臺北市,1995/06/07,中山,16.2,1.07,14.1,-,55,42,15.04,26.82,2.28,0.29,1.99,27.53,-,-,53.0
165,臺北市,1995/06/07,大同,25.2,4.94,-,-,92,197,146.89,49.81,4.2,2.06,2.15,28.56,-,-,82.0
166,臺北市,1995/06/07,萬華,11.0,1.11,17.7,-,50,34,7.72,26.5,-,-,-,27.61,-,-,50.0
167,臺北市,1995/06/07,陽明,5.7,0.29,36.3,-,15,3,0.19,2.42,-,-,-,21.38,-,92.0,39.0
168,臺北市,1995/06/07,士林,12.9,0.59,22.6,-,50,27,6.39,20.73,-,-,-,28.05,-,-,50.0
169,臺北市,1995/06/06,松山,6.0,0.89,17.6,-,28,38,8.07,29.89,-,-,-,25.2,-,-,29.0
170,臺北市,1995/06/06,古亭,5.7,0.86,21.5,-,50,34,7.23,26.84,2.02,0.22,1.79,25.92,-,-,50.0
171,臺北市,1995/06/06,中山,9.3,1.04,21.2,-,54,38,10.52,27.51,2.23,0.22,2.01,26.05,-,-,52.0
172,臺北市,1995/06/06,大同,16.3,4.4,-,-,76,174,122.19,51.41,4.04,1.88,2.16,26.94,-,-,70.0
173,臺北市,1995/06/06,萬華,4.9,1.0,24.3,-,49,29,4.69,24.57,-,-,-,26.09,-,-,49.0
174,臺北市,1995/06/06,陽明,1.3,0.32,51.8,-,13,1,0.13,0.62,-,-,-,18.84,-,98.0,48.0
175,臺北市,1995/06/06,士林,13.9,0.51,32.6,-,53,21,2.72,18.54,-,-,-,26.48,-,-,52.0
176,臺北市,1995/06/05,松山,5.6,0.74,17.8,-,34,33,5.55,26.98,-,-,-,25.08,-,-,34.0
177,臺北市,1995/06/05,古亭,8.8,0.76,17.7,-,60,31,6.38,24.72,2.07,0.24,1.83,25.52,-,-,55.0
178,臺北市,1995/06/05,中山,4.6,0.84,20.3,-,44,29,7.2,22.1,2.19,0.19,2.0,25.72,-,-,44.0
179,臺北市,1995/06/05,大同,13.1,4.34,-,-,67,182,133.19,48.76,3.93,1.81,2.12,26.64,-,-,66.0
180,臺北市,1995/06/05,萬華,6.8,0.87,19.8,-,43,25,3.11,22.02,-,-,-,25.6,-,-,43.0
181,臺北市,1995/06/05,陽明,0.1,0.21,45.8,-,13,0,0.03,0.01,-,-,-,18.62,-,94.0,49.0
182,臺北市,1995/06/05,士林,3.4,0.51,29.6,-,31,15,1.32,14.05,-,-,-,26.24,-,-,33.0
183,臺北市,1995/06/04,松山,9.5,1.1,12.9,-,49,42,14.27,27.73,-,-,-,27.62,-,-,49.0
184,臺北市,1995/06/04,古亭,10.1,0.99,15.3,-,70,42,13.11,28.79,2.39,0.33,2.06,28.25,-,-,60.0
185,臺北市,1995/06/04,中山,10.3,1.3,12.9,-,73,50,20.54,29.81,2.92,0.47,2.46,28.19,-,-,62.0
186,臺北市,1995/06/04,大同,15.0,3.48,-,-,84,152,109.14,42.78,3.79,1.46,2.33,29.0,-,-,67.0
187,臺北市,1995/06/04,萬華,10.0,0.97,18.2,-,61,32,5.35,26.76,-,-,-,28.23,-,-,56.0
188,臺北市,1995/06/04,陽明,4.0,0.35,36.4,-,19,5,0.34,4.48,-,-,-,22.11,-,81.0,47.0
189,臺北市,1995/06/04,士林,5.0,0.94,16.8,-,62,29,6.28,22.38,-,-,-,28.06,-,-,56.0
190,臺北市,1995/06/03,松山,9.9,1.18,17.5,-,57,47,17.19,29.97,-,-,-,28.11,-,-,62.0
191,臺北市,1995/06/03,古亭,8.2,0.95,14.4,-,55,40,13.04,26.51,2.32,0.29,2.03,28.54,-,-,52.0
192,臺北市,1995/06/03,中山,8.6,1.16,12.2,-,53,44,16.76,27.59,2.57,0.42,2.15,28.59,-,-,52.0
193,臺北市,1995/06/03,大同,13.0,3.68,-,-,69,151,108.11,43.1,3.76,1.55,2.21,29.53,-,-,64.0
194,臺北市,1995/06/03,萬華,7.2,0.87,17.8,-,54,27,3.48,24.0,-,-,-,28.67,-,-,53.0
195,臺北市,1995/06/03,陽明,6.0,0.32,39.6,-,22,5,0.32,4.35,-,-,-,22.7,-,79.0,46.0
196,臺北市,1995/06/03,士林,5.7,0.91,16.3,-,49,34,8.05,25.46,-,-,-,28.36,-,-,49.0
197,臺北市,1995/06/02,松山,12.5,1.1,24.1,-,61,51,20.3,30.6,-,-,-,28.77,-,-,84.0
198,臺北市,1995/06/02,古亭,10.8,1.01,22.4,-,60,43,15.64,27.84,2.31,0.38,1.92,28.76,-,-,70.0
199,臺北市,1995/06/02,中山,11.0,1.15,16.4,-,52,47,20.11,26.87,2.6,0.52,2.08,28.99,-,-,52.0
200,臺北市,1995/06/02,大同,14.3,3.58,-,-,62,144,104.62,39.59,3.75,1.45,2.3,29.88,-,-,56.0
201,臺北市,1995/06/02,萬華,8.4,0.89,19.4,-,50,29,4.14,25.21,-,-,-,28.76,-,-,64.0
202,臺北市,1995/06/02,陽明,4.0,0.34,42.6,-,23,4,0.19,3.51,-,-,-,22.82,-,80.0,62.0
203,臺北市,1995/06/02,士林,7.8,0.81,17.8,-,44,34,8.99,24.89,-,-,-,28.58,-,-,45.0
204,臺北市,1995/06/01,松山,20.7,1.17,18.1,-,70,52,21.28,30.95,-,-,-,28.85,-,-,60.0
205,臺北市,1995/06/01,古亭,17.6,1.35,17.1,-,69,56,23.09,32.78,2.7,0.61,2.1,29.27,-,-,60.0
206,臺北市,1995/06/01,中山,17.1,1.4,18.9,-,70,59,26.52,32.09,2.79,0.54,2.24,29.14,-,-,60.0
207,臺北市,1995/06/01,大同,25.4,4.7,-,-,96,190,138.72,50.96,4.77,2.35,2.42,29.87,-,-,87.0
208,臺北市,1995/06/01,萬華,15.6,1.08,21.3,-,69,39,10.92,28.34,-,-,-,29.05,-,-,71.0
209,臺北市,1995/06/01,陽明,3.3,0.13,42.8,-,23,3,0.04,3.18,-,-,-,22.28,-,82.0,73.0
210,臺北市,1995/06/01,士林,8.0,0.89,18.6,-,60,45,18.43,27.05,-,-,-,28.76,-,-,55.0
