序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
29,臺北市,1997/01/27,松山,4.4,-,12.5,-,55,60,25.07,34.44,-,-,-,14.24,-,-,53.0
30,臺北市,1997/01/27,古亭,4.0,1.4,10.8,-,81,63,37.21,25.84,2.6,0.44,2.15,14.55,-,-,66.0
31,臺北市,1997/01/27,中山,4.1,1.42,12.6,-,63,74,33.63,39.95,2.95,0.47,2.49,14.66,-,-,56.0
32,臺北市,1997/01/27,大同,9.1,5.01,-,-,73,259,203.02,56.12,5.1,2.55,2.55,15.04,-,-,73.0
33,臺北市,1997/01/27,萬華,3.0,1.47,11.6,-,60,60,22.66,37.04,-,-,-,14.46,-,-,55.0
34,臺北市,1997/01/27,陽明,0.6,0.27,34.8,-,17,1,0.02,1.1,-,-,-,6.81,-,93.0,32.0
35,臺北市,1997/01/27,士林,3.0,1.31,13.9,-,70,67,33.54,33.96,-,-,-,14.43,-,-,60.0
36,臺北市,1997/01/26,松山,4.9,-,2.4,-,55,97,53.76,43.66,-,-,-,13.38,-,-,52.0
37,臺北市,1997/01/26,古亭,3.2,2.1,3.5,-,86,106,77.8,28.6,3.53,0.95,2.58,13.52,-,-,68.0
38,臺北市,1997/01/26,中山,5.1,2.19,2.1,-,69,124,78.7,45.61,3.79,0.99,2.8,13.59,-,-,59.0
39,臺北市,1997/01/26,大同,4.5,3.28,-,-,55,175,129.36,45.86,4.16,1.45,2.71,13.65,-,-,52.0
40,臺北市,1997/01/26,萬華,2.7,1.81,3.3,-,62,82,43.56,38.84,-,-,-,13.37,-,-,56.0
41,臺北市,1997/01/26,陽明,0.3,0.25,29.6,-,12,1,0.08,0.88,-,-,-,7.88,-,97.0,26.0
42,臺北市,1997/01/26,士林,1.9,1.66,2.7,-,61,88,47.13,41.11,-,-,-,13.19,-,-,56.0
43,臺北市,1997/01/25,松山,3.1,1.19,10.7,-,30,69,36.57,32.0,-,-,-,11.09,-,-,30.0
44,臺北市,1997/01/25,古亭,3.0,1.85,8.4,-,50,91,70.9,20.24,3.16,0.76,2.4,11.07,-,-,50.0
45,臺北市,1997/01/25,中山,4.4,1.74,9.1,-,48,94,55.86,38.04,3.2,0.8,2.4,11.33,-,-,48.0
46,臺北市,1997/01/25,大同,5.7,3.44,-,-,51,175,132.48,42.57,4.19,1.86,2.33,11.44,-,-,63.0
47,臺北市,1997/01/25,萬華,2.7,1.41,8.6,-,42,70,35.64,33.87,-,-,-,10.79,-,-,42.0
48,臺北市,1997/01/25,陽明,0.4,0.27,29.2,-,13,1,0.03,0.77,-,-,-,4.74,-,98.0,25.0
49,臺北市,1997/01/25,士林,2.4,1.02,11.5,-,43,52,22.74,29.5,-,-,-,11.03,-,-,43.0
50,臺北市,1997/01/24,松山,1.3,-,16.5,-,24,28,8.3,19.69,-,-,-,11.68,-,-,24.0
51,臺北市,1997/01/24,古亭,1.7,0.88,12.5,-,29,42,17.73,24.29,2.32,0.34,1.98,11.71,-,-,29.0
52,臺北市,1997/01/24,中山,2.2,0.98,10.7,-,27,44,16.07,27.78,2.63,0.35,2.28,11.89,-,-,27.0
53,臺北市,1997/01/24,大同,4.1,2.81,-,-,37,136,99.39,36.38,3.58,1.38,2.2,11.95,-,-,41.0
54,臺北市,1997/01/24,萬華,1.4,0.77,12.2,-,-,31,6.41,24.92,-,-,-,11.32,-,-,28.0
55,臺北市,1997/01/24,陽明,0.4,0.27,25.7,-,13,2,0.17,1.53,-,-,-,4.09,-,99.0,28.0
56,臺北市,1997/01/24,士林,1.1,0.54,19.1,-,29,23,6.29,16.46,-,-,-,11.74,-,-,29.0
57,臺北市,1997/01/23,松山,6.9,1.52,11.1,-,75,85,37.97,46.59,-,-,-,17.09,-,-,62.0
58,臺北市,1997/01/23,古亭,9.1,1.55,9.8,-,99,84,40.37,43.19,3.28,0.76,2.52,17.28,-,-,74.0
59,臺北市,1997/01/23,中山,9.5,1.63,10.2,-,81,84,33.98,50.24,3.51,0.88,2.62,17.14,-,-,65.0
60,臺北市,1997/01/23,大同,12.6,3.96,-,-,74,191,131.08,60.18,5.04,2.15,2.89,17.37,-,-,64.0
61,臺北市,1997/01/23,萬華,9.1,1.32,13.0,-,-,61,19.43,42.06,-,-,-,17.12,-,-,32.0
62,臺北市,1997/01/23,陽明,0.6,0.3,27.9,-,18,5,0.16,4.79,-,-,-,11.56,-,82.0,29.0
63,臺北市,1997/01/23,士林,5.8,1.15,16.9,-,86,61,23.22,37.62,-,-,-,17.1,-,-,68.0
64,臺北市,1997/01/22,松山,0.9,0.72,14.8,-,32,32,6.27,25.79,-,-,-,14.39,-,-,32.0
65,臺北市,1997/01/22,古亭,2.0,0.62,22.2,-,29,33,12.19,20.38,2.12,0.19,1.93,14.74,-,-,30.0
66,臺北市,1997/01/22,中山,2.2,0.73,20.4,-,33,36,12.22,23.69,2.33,0.26,2.06,14.7,-,-,33.0
67,臺北市,1997/01/22,大同,7.1,3.64,-,-,38,186,143.89,41.72,4.19,1.91,2.27,15.13,-,-,64.0
68,臺北市,1997/01/22,萬華,1.0,0.68,22.3,-,-,25,5.14,19.62,-,-,-,14.7,-,-,35.0
69,臺北市,1997/01/22,陽明,0.6,0.15,28.2,-,14,1,0.01,1.09,-,-,-,6.07,-,94.0,26.0
70,臺北市,1997/01/22,士林,0.9,0.3,29.5,-,23,12,2.34,9.27,-,-,-,14.64,-,-,31.0
71,臺北市,1997/01/21,松山,0.4,0.86,12.6,-,47,30,3.89,26.58,-,-,-,16.49,-,-,47.0
72,臺北市,1997/01/21,古亭,1.8,1.13,14.8,-,61,51,19.34,31.46,2.41,0.24,2.17,16.9,-,-,56.0
73,臺北市,1997/01/21,中山,2.2,1.01,16.1,-,53,41,12.18,28.54,2.72,0.3,2.41,16.82,-,-,51.0
74,臺北市,1997/01/21,大同,6.5,3.41,-,-,56,154,109.42,44.29,4.22,1.78,2.44,17.16,-,-,53.0
75,臺北市,1997/01/21,萬華,1.6,1.12,14.8,-,59,37,7.99,29.43,-,-,-,16.9,-,-,54.0
76,臺北市,1997/01/21,陽明,0.5,0.37,30.8,-,16,1,0.02,1.07,-,-,-,9.27,-,99.0,30.0
77,臺北市,1997/01/21,士林,0.8,0.79,21.6,-,50,26,7.35,18.39,-,-,-,16.51,-,-,50.0
78,臺北市,1997/01/20,松山,0.3,1.2,3.3,-,29,52,12.63,39.55,-,-,-,17.56,-,-,29.0
79,臺北市,1997/01/20,古亭,1.4,1.34,9.8,-,35,56,23.93,32.03,2.43,0.39,2.04,18.07,-,-,35.0
80,臺北市,1997/01/20,中山,2.9,1.47,4.2,-,31,65,28.46,36.73,2.83,0.53,2.3,17.91,-,-,31.0
81,臺北市,1997/01/20,大同,10.8,4.77,-,-,49,203,156.53,46.15,-,-,-,18.24,-,-,85.0
82,臺北市,1997/01/20,萬華,1.6,1.47,6.2,-,29,54,20.12,34.26,-,-,-,17.96,-,-,29.0
83,臺北市,1997/01/20,陽明,0.1,0.31,27.1,-,13,1,0.02,1.16,-,-,-,12.84,-,99.0,25.0
84,臺北市,1997/01/20,士林,1.0,1.0,4.6,-,49,44,13.16,31.03,-,-,-,17.5,-,-,49.0
85,臺北市,1997/01/19,松山,0.4,1.06,6.8,-,26,37,3.37,33.26,-,-,-,17.17,-,-,26.0
86,臺北市,1997/01/19,古亭,2.2,1.02,13.8,-,36,43,15.18,28.08,2.29,0.29,2.0,17.72,-,-,36.0
87,臺北市,1997/01/19,中山,2.6,1.21,10.6,-,31,53,19.65,33.1,2.51,0.29,2.21,17.85,-,-,31.0
88,臺北市,1997/01/19,大同,5.5,3.95,-,-,43,179,135.79,43.54,-,-,-,18.14,-,-,65.0
89,臺北市,1997/01/19,萬華,1.8,1.1,13.6,-,29,37,7.91,28.73,-,-,-,17.73,-,-,29.0
90,臺北市,1997/01/19,陽明,0.1,0.38,29.5,-,13,1,0.05,0.98,-,-,-,11.93,-,98.0,26.0
91,臺北市,1997/01/19,士林,0.7,0.93,12.3,-,45,37,11.27,25.83,-,-,-,17.69,-,-,45.0
92,臺北市,1997/01/18,松山,0.5,-,5.3,-,40,65,30.03,35.25,-,-,-,17.54,-,-,40.0
93,臺北市,1997/01/18,古亭,1.8,1.19,9.7,-,42,57,30.73,26.34,2.45,0.42,2.02,17.8,-,-,42.0
94,臺北市,1997/01/18,中山,4.0,1.52,8.5,-,41,72,40.19,31.79,3.1,0.64,2.46,18.26,-,-,41.0
95,臺北市,1997/01/18,大同,8.8,5.3,-,-,49,233,188.7,44.56,5.29,2.66,2.63,18.77,-,-,76.0
96,臺北市,1997/01/18,萬華,2.0,1.19,8.9,-,33,43,15.75,27.46,-,-,-,17.95,-,-,33.0
97,臺北市,1997/01/18,陽明,0.1,0.3,30.4,-,13,1,0.04,0.82,-,-,-,12.18,-,94.0,27.0
98,臺北市,1997/01/18,士林,2.4,1.31,14.4,-,73,65,40.44,24.93,-,-,-,18.25,-,-,61.0
99,臺北市,1997/01/17,松山,0.4,0.97,6.7,-,42,46,9.67,36.15,-,-,-,18.91,-,-,42.0
100,臺北市,1997/01/17,古亭,3.5,0.89,14.9,-,46,48,22.02,26.34,2.1,0.37,1.72,19.36,-,-,46.0
101,臺北市,1997/01/17,中山,5.4,1.24,13.1,-,38,56,23.01,32.85,2.6,0.39,2.22,19.57,-,-,38.0
102,臺北市,1997/01/17,大同,11.1,5.21,-,-,55,222,173.08,49.42,5.06,2.75,2.31,20.01,-,-,93.0
103,臺北市,1997/01/17,萬華,3.1,1.05,16.0,-,37,37,10.26,26.27,-,-,-,19.57,-,-,37.0
104,臺北市,1997/01/17,陽明,0.1,0.25,30.7,-,13,1,0.15,0.96,-,-,-,12.73,-,95.0,26.0
105,臺北市,1997/01/17,士林,1.8,0.76,23.1,-,34,24,8.45,15.84,-,-,-,19.86,-,-,34.0
106,臺北市,1997/01/16,松山,0.7,1.21,3.9,-,40,62,21.83,40.43,-,-,-,17.84,-,-,40.0
107,臺北市,1997/01/16,古亭,3.9,1.44,7.6,-,65,65,37.43,27.82,2.53,0.48,2.05,18.37,-,-,58.0
108,臺北市,1997/01/16,中山,4.1,1.6,7.0,-,56,78,37.44,40.75,3.25,0.73,2.52,18.25,-,-,53.0
109,臺北市,1997/01/16,大同,6.8,3.45,-,-,51,175,127.5,47.13,4.88,2.31,2.57,18.51,-,-,58.0
110,臺北市,1997/01/16,萬華,4.5,1.21,8.9,-,50,53,17.4,36.01,-,-,-,18.21,-,-,50.0
111,臺北市,1997/01/16,陽明,0.2,0.17,29.8,-,12,1,0.03,0.69,-,-,-,12.04,-,97.0,26.0
112,臺北市,1997/01/16,士林,1.7,0.87,15.6,-,39,45,18.95,25.9,-,-,-,18.3,-,-,39.0
113,臺北市,1997/01/15,松山,0.6,1.05,4.9,-,-,58,18.8,39.25,-,-,-,17.03,-,-,25.0
114,臺北市,1997/01/15,古亭,3.6,1.34,8.8,-,28,69,37.26,31.45,2.38,0.46,1.92,17.21,-,-,28.0
115,臺北市,1997/01/15,中山,3.1,1.34,10.1,-,24,72,37.21,34.67,2.49,0.48,2.02,17.39,-,-,24.0
116,臺北市,1997/01/15,大同,7.7,5.7,-,-,49,275,222.47,52.99,4.94,2.82,2.12,17.77,-,-,95.0
117,臺北市,1997/01/15,萬華,-,1.31,8.7,-,23,59,23.51,35.36,-,-,-,17.3,-,-,23.0
118,臺北市,1997/01/15,陽明,0.3,0.11,29.3,-,12,3,0.05,2.68,-,-,-,11.35,-,98.0,26.0
119,臺北市,1997/01/15,士林,1.6,0.81,15.4,-,37,39,14.44,25.04,-,-,-,17.52,-,-,37.0
120,臺北市,1997/01/14,松山,3.1,2.6,4.1,-,-,138,66.01,71.63,-,-,-,16.28,-,-,67.0
121,臺北市,1997/01/14,古亭,12.5,2.47,8.4,-,159,147,79.83,67.54,4.14,1.46,2.68,17.2,-,-,104.0
122,臺北市,1997/01/14,中山,10.1,2.69,7.8,-,131,131,71.91,59.39,4.96,1.62,3.34,16.76,-,-,90.0
123,臺北市,1997/01/14,大同,12.4,4.33,-,-,106,209,138.43,71.01,5.95,2.58,3.37,16.58,-,-,78.0
124,臺北市,1997/01/14,萬華,-,2.07,6.6,-,131,114,49.95,64.38,-,-,-,16.85,-,-,91.0
125,臺北市,1997/01/14,陽明,2.1,0.33,35.9,-,27,8,0.31,7.71,-,-,-,12.56,-,76.0,37.0
126,臺北市,1997/01/14,士林,6.6,1.75,12.6,-,116,102,45.38,53.61,-,-,-,16.13,-,-,83.0
127,臺北市,1997/01/13,松山,1.3,1.2,6.6,-,70,80,29.11,50.64,-,-,-,15.84,-,-,60.0
128,臺北市,1997/01/13,古亭,3.0,1.4,22.4,-,60,52,30.86,21.05,2.44,0.48,1.96,17.1,-,-,55.0
129,臺北市,1997/01/13,中山,4.7,1.34,17.6,-,58,70,21.34,38.52,2.79,0.43,2.35,16.93,-,-,54.0
130,臺北市,1997/01/13,大同,11.4,5.38,-,-,65,271,209.74,61.57,5.34,2.88,2.46,17.19,-,-,90.0
131,臺北市,1997/01/13,萬華,3.8,1.31,17.8,-,64,55,20.9,34.28,-,-,-,16.85,-,-,57.0
132,臺北市,1997/01/13,陽明,4.3,0.29,35.3,-,18,4,0.3,3.27,-,-,-,9.87,-,79.0,32.0
133,臺北市,1997/01/13,士林,3.3,0.6,33.4,-,41,24,4.25,19.36,-,-,-,17.47,-,-,41.0
134,臺北市,1997/01/12,松山,1.7,1.14,10.2,-,81,68,28.47,40.01,-,-,-,12.12,-,-,65.0
135,臺北市,1997/01/12,古亭,4.4,1.13,23.1,-,79,31,12.72,18.77,2.28,0.28,2.01,13.25,-,-,64.0
136,臺北市,1997/01/12,中山,7.1,1.29,16.0,-,84,71,31.16,39.46,2.83,0.39,2.43,13.11,-,-,67.0
137,臺北市,1997/01/12,大同,11.1,3.65,-,-,83,222,166.07,56.36,4.23,1.6,2.63,13.25,-,-,66.0
138,臺北市,1997/01/12,萬華,4.1,0.95,20.0,-,68,37,8.49,28.69,-,-,-,13.05,-,-,59.0
139,臺北市,1997/01/12,陽明,5.1,0.43,38.4,-,31,3,0.17,2.8,-,-,-,6.37,-,81.0,35.0
140,臺北市,1997/01/12,士林,5.0,0.85,30.8,-,72,39,16.38,22.37,-,-,-,13.1,-,-,61.0
141,臺北市,1997/01/11,松山,1.3,1.74,9.5,-,-,94,53.27,40.35,-,-,-,11.42,-,-,64.0
142,臺北市,1997/01/11,古亭,4.9,1.49,18.9,-,99,65,37.05,27.97,2.56,0.46,2.1,12.83,-,-,74.0
143,臺北市,1997/01/11,中山,5.5,1.83,12.9,-,95,107,68.24,38.66,-,-,-,12.22,-,-,72.0
144,臺北市,1997/01/11,大同,10.3,4.52,-,-,80,253,200.1,52.57,5.01,2.2,2.81,12.27,-,-,65.0
145,臺北市,1997/01/11,萬華,3.1,1.28,13.6,-,78,47,14.55,32.69,-,-,-,12.01,-,-,64.0
146,臺北市,1997/01/11,陽明,4.2,0.4,36.0,-,35,2,0.18,1.9,-,-,-,4.97,-,80.0,35.0
147,臺北市,1997/01/11,士林,4.6,1.42,19.1,-,85,75,42.84,31.87,-,-,-,11.63,-,-,67.0
148,臺北市,1997/01/10,松山,1.4,1.38,6.3,-,-,75,33.09,41.88,-,-,-,12.89,-,-,33.0
149,臺北市,1997/01/10,古亭,3.6,1.74,6.0,-,84,94,59.77,34.48,2.93,0.78,2.15,12.75,-,-,67.0
150,臺北市,1997/01/10,中山,3.4,1.21,4.6,-,64,87,44.61,42.82,-,-,-,12.94,-,-,57.0
151,臺北市,1997/01/10,大同,8.5,4.65,-,-,72,191,140.02,50.79,5.14,2.5,2.64,13.09,-,-,62.0
152,臺北市,1997/01/10,萬華,3.4,1.67,5.7,-,75,75,34.49,40.15,-,-,-,12.38,-,-,63.0
153,臺北市,1997/01/10,陽明,1.0,0.26,30.2,-,15,1,0.12,1.25,-,-,-,5.13,-,98.0,28.0
154,臺北市,1997/01/10,士林,3.1,1.26,10.0,-,61,72,35.41,36.22,-,-,-,12.73,-,-,55.0
155,臺北市,1997/01/09,松山,3.5,1.09,8.7,-,29,65,28.72,36.12,-,-,-,12.45,-,-,29.0
156,臺北市,1997/01/09,古亭,2.3,1.31,9.2,-,35,78,45.71,32.36,2.72,0.52,2.19,12.67,-,-,35.0
157,臺北市,1997/01/09,中山,3.2,1.05,4.9,-,30,82,43.51,38.6,-,-,-,12.72,-,-,30.0
158,臺北市,1997/01/09,大同,7.7,4.2,-,-,39,210,161.91,47.6,4.7,2.22,2.48,12.9,-,-,67.0
159,臺北市,1997/01/09,萬華,2.1,1.11,8.1,-,28,49,15.3,33.78,-,-,-,12.39,-,-,28.0
160,臺北市,1997/01/09,陽明,0.1,0.19,29.4,-,12,1,0.1,0.99,-,-,-,5.9,-,100.0,25.0
161,臺北市,1997/01/09,士林,1.9,1.09,10.1,-,37,63,30.62,32.41,-,-,-,12.52,-,-,37.0
162,臺北市,1997/01/08,松山,1.4,0.66,17.8,-,28,35,11.4,23.42,-,-,-,-,-,-,28.0
163,臺北市,1997/01/08,古亭,1.5,0.81,14.3,-,32,47,20.2,26.8,2.38,0.34,2.05,10.98,-,-,32.0
164,臺北市,1997/01/08,中山,1.2,0.35,15.3,-,20,42,15.53,26.44,-,-,-,11.3,-,-,26.0
165,臺北市,1997/01/08,大同,8.6,4.17,-,-,39,222,177.45,44.28,4.12,2.07,2.05,11.8,-,-,74.0
166,臺北市,1997/01/08,萬華,0.9,0.79,14.5,-,30,33,7.71,25.72,-,-,-,11.06,-,-,30.0
167,臺北市,1997/01/08,陽明,0.2,0.15,28.1,-,12,1,0.18,0.67,-,-,-,3.56,-,100.0,25.0
168,臺北市,1997/01/08,士林,0.6,0.38,27.2,-,23,16,3.15,13.17,-,-,-,11.43,-,-,32.0
169,臺北市,1997/01/07,松山,-,-,15.3,-,-,35,11.99,22.96,-,-,-,-,-,-,24.0
170,臺北市,1997/01/07,古亭,2.0,0.77,15.4,-,21,39,15.92,22.85,2.17,0.28,1.89,13.43,-,-,27.0
171,臺北市,1997/01/07,中山,2.2,0.39,13.4,-,19,44,16.47,27.57,-,-,-,13.61,-,-,21.0
172,臺北市,1997/01/07,大同,10.1,4.16,-,-,-,208,165.45,42.61,4.31,2.15,2.17,14.11,-,-,68.0
173,臺北市,1997/01/07,萬華,1.6,0.74,15.6,-,18,32,7.54,24.04,-,-,-,13.38,-,-,25.0
174,臺北市,1997/01/07,陽明,0.1,0.15,27.5,-,12,1,0.23,0.63,-,-,-,6.2,-,100.0,24.0
175,臺北市,1997/01/07,士林,0.3,0.33,29.1,-,16,14,4.15,9.82,-,-,-,14.14,-,-,30.0
176,臺北市,1997/01/06,松山,2.7,0.72,15.6,-,41,36,11.33,24.95,-,-,-,12.68,-,-,41.0
177,臺北市,1997/01/06,古亭,2.6,0.72,16.8,-,41,30,10.14,19.93,2.07,0.3,1.77,13.15,-,-,41.0
178,臺北市,1997/01/06,中山,2.8,-,14.5,-,41,44,16.95,27.4,-,-,-,13.0,-,-,41.0
179,臺北市,1997/01/06,大同,10.7,3.99,-,-,-,175,137.51,37.65,4.2,2.08,2.12,13.39,-,-,62.0
180,臺北市,1997/01/06,萬華,2.3,0.74,17.4,-,-,29,6.03,23.2,-,-,-,12.85,-,-,31.0
181,臺北市,1997/01/06,陽明,0.6,0.17,27.8,-,15,1,0.0,1.08,-,-,-,4.93,-,98.0,24.0
182,臺北市,1997/01/06,士林,0.7,0.32,30.4,-,34,13,4.46,8.97,-,-,-,13.11,-,-,34.0
183,臺北市,1997/01/05,松山,1.0,0.51,26.2,-,33,16,1.41,15.06,-,-,-,14.28,-,-,33.0
184,臺北市,1997/01/05,古亭,1.5,0.76,18.7,-,41,34,9.7,24.32,2.07,0.25,1.82,14.43,-,-,41.0
185,臺北市,1997/01/05,中山,2.0,-,18.5,-,35,30,6.21,23.65,-,-,-,14.49,-,-,35.0
186,臺北市,1997/01/05,大同,5.3,2.58,-,-,36,135,96.56,38.68,3.16,1.03,2.13,14.59,-,-,36.0
187,臺北市,1997/01/05,萬華,1.3,0.79,18.0,-,-,26,3.35,22.81,-,-,-,14.08,-,-,25.0
188,臺北市,1997/01/05,陽明,1.0,0.33,28.2,-,17,2,0.06,1.82,-,-,-,6.32,-,97.0,28.0
189,臺北市,1997/01/05,士林,1.4,0.69,25.7,-,37,21,4.47,16.48,-,-,-,14.33,-,-,37.0
190,臺北市,1997/01/04,松山,1.9,1.03,13.9,-,33,53,20.46,32.3,-,-,-,17.06,-,-,33.0
191,臺北市,1997/01/04,古亭,2.2,1.34,9.5,-,40,67,33.57,33.57,2.43,0.52,1.91,17.27,-,-,40.0
192,臺北市,1997/01/04,中山,4.0,0.67,5.8,-,39,75,35.21,39.61,-,-,-,17.39,-,-,39.0
193,臺北市,1997/01/04,大同,9.0,4.97,-,-,51,227,178.48,48.78,4.84,2.43,2.41,17.75,-,-,77.0
194,臺北市,1997/01/04,萬華,1.9,1.19,8.8,-,33,50,15.11,35.03,-,-,-,17.19,-,-,33.0
195,臺北市,1997/01/04,陽明,1.2,0.29,28.4,-,13,3,0.23,2.96,-,-,-,11.34,-,99.0,41.0
196,臺北市,1997/01/04,士林,2.1,1.13,7.2,-,42,59,23.16,35.85,-,-,-,17.12,-,-,42.0
197,臺北市,1997/01/03,松山,5.2,1.35,18.1,-,64,66,27.76,38.07,-,-,-,18.96,-,-,57.0
198,臺北市,1997/01/03,古亭,5.6,1.53,18.3,-,82,76,36.33,39.87,2.47,0.58,1.89,19.2,-,-,66.0
199,臺北市,1997/01/03,中山,5.8,1.35,18.3,-,67,72,31.93,40.21,-,-,-,19.35,-,-,59.0
200,臺北市,1997/01/03,大同,12.4,4.82,-,-,68,200,143.97,55.58,5.03,2.51,2.52,19.71,-,-,74.0
201,臺北市,1997/01/03,萬華,7.2,1.37,20.5,-,87,60,20.77,39.24,-,-,-,19.02,-,-,68.0
202,臺北市,1997/01/03,陽明,2.0,0.38,32.5,-,21,6,0.15,5.65,-,-,-,12.43,-,83.0,43.0
203,臺北市,1997/01/03,士林,3.7,0.99,24.4,-,69,47,18.25,29.23,-,-,-,19.19,-,-,59.0
204,臺北市,1997/01/02,松山,3.6,0.67,24.0,-,92,24,3.56,20.44,-,-,-,15.47,-,-,71.0
205,臺北市,1997/01/02,古亭,2.9,0.72,26.4,-,122,23,5.24,17.39,1.88,0.08,1.8,15.42,-,-,86.0
206,臺北市,1997/01/02,中山,3.2,0.77,24.6,-,112,26,6.27,20.1,-,-,-,15.63,-,-,81.0
207,臺北市,1997/01/02,大同,7.2,2.77,-,-,61,141,101.96,39.18,3.39,1.19,2.2,16.06,-,-,56.0
208,臺北市,1997/01/02,萬華,4.6,0.78,25.5,-,110,21,2.89,17.98,-,-,-,15.68,-,-,80.0
209,臺北市,1997/01/02,陽明,1.0,0.36,28.0,-,-,3,0.13,2.6,-,-,-,7.14,-,96.0,25.0
210,臺北市,1997/01/02,士林,2.4,0.56,31.9,-,100,12,1.51,10.79,-,-,-,15.58,-,-,75.0
211,臺北市,1997/01/01,松山,5.6,1.5,21.7,-,-,70,31.31,38.3,-,-,-,19.07,-,-,41.0
