序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
488,新北市,1998/05/07,淡水,5.1,1.41,25.4,-,60,-,54.86,19.53,35.33,-,-,-,26.1,-,80.0,58.0
489,新北市,1998/05/07,汐止,5.3,1.03,17.9,-,60,-,63.22,29.77,33.45,-,-,-,25.01,-,-,55.0
490,新北市,1998/05/07,土城,9.8,1.49,27.5,-,69,-,87.22,44.09,43.13,-,-,-,25.84,-,-,144.0
491,新北市,1998/05/07,林口,8.5,1.23,21.0,-,60,-,59.57,16.35,43.22,-,-,-,24.44,-,-,55.0
492,新北市,1998/05/07,萬里,3.0,0.31,31.3,-,26,-,13.66,2.05,11.61,2.232,0.13,2.1,24.83,-,-,52.0
493,新北市,1998/05/06,板橋,11.6,1.77,15.6,-,57,-,77.04,33.12,43.92,3.713,1.43,2.29,25.68,-,-,65.0
494,新北市,1998/05/06,三重,7.0,2.68,-,-,73,62,138.81,95.17,43.64,-,-,-,25.37,-,-,62.0
495,新北市,1998/05/06,菜寮,5.5,1.64,12.8,-,56,-,-,-,-,-,-,-,25.47,-,-,53.0
496,新北市,1998/05/06,永和,8.6,2.22,-,-,51,-,84.12,49.17,34.96,3.306,0.95,2.35,27.27,-,-,51.0
497,新北市,1998/05/06,新莊,11.8,1.7,19.6,-,51,-,62.79,26.03,36.76,3.736,0.91,2.83,25.51,-,-,73.0
498,新北市,1998/05/06,新店,2.5,0.83,17.0,-,-,-,33.83,9.12,24.71,-,-,-,24.97,-,-,51.0
499,新北市,1998/05/06,淡水,4.6,1.2,22.5,-,65,-,43.91,14.12,29.79,-,-,-,26.15,-,80.0,57.0
500,新北市,1998/05/06,汐止,7.4,0.87,10.6,-,56,-,59.24,26.74,32.5,-,-,-,24.35,-,-,53.0
501,新北市,1998/05/06,土城,7.5,1.34,18.5,-,49,-,72.81,32.98,39.84,-,-,-,25.02,-,-,70.0
502,新北市,1998/05/06,林口,5.5,0.89,18.8,-,37,-,38.97,9.45,29.52,-,-,-,23.7,-,-,56.0
503,新北市,1998/05/06,萬里,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
504,新北市,1998/05/05,板橋,13.4,1.49,24.0,-,65,-,69.43,24.7,44.73,3.664,1.32,2.34,25.21,-,-,106.0
505,新北市,1998/05/05,三重,10.8,3.82,-,-,93,70,199.41,134.32,65.09,-,-,-,24.95,-,-,71.0
506,新北市,1998/05/05,菜寮,7.3,2.01,14.9,-,52,-,-,-,-,-,-,-,24.35,-,-,64.0
507,新北市,1998/05/05,永和,11.5,2.76,-,-,-,-,115.67,68.57,47.1,3.87,1.38,2.49,27.23,-,-,59.0
508,新北市,1998/05/05,新莊,15.1,1.44,23.0,-,65,-,60.63,20.48,40.15,3.419,0.89,2.53,24.87,-,-,75.0
509,新北市,1998/05/05,新店,2.9,0.85,30.5,-,-,-,37.54,8.74,28.8,-,-,-,24.2,-,-,130.0
510,新北市,1998/05/05,淡水,8.9,1.4,26.4,-,57,-,56.65,17.89,38.76,-,-,-,25.01,-,86.0,83.0
511,新北市,1998/05/05,汐止,6.0,1.19,9.7,-,61,-,68.95,30.13,38.82,-,-,-,24.16,-,-,56.0
512,新北市,1998/05/05,土城,9.8,1.2,24.9,-,55,-,74.45,31.55,42.9,-,-,-,24.7,-,-,120.0
513,新北市,1998/05/05,林口,6.4,0.86,21.7,-,28,-,40.74,12.46,28.28,-,-,-,23.23,-,-,63.0
514,新北市,1998/05/05,萬里,3.0,0.27,32.0,-,24,-,14.11,3.52,10.59,2.155,0.08,2.08,24.29,-,-,91.0
515,新北市,1998/05/04,板橋,7.6,1.36,12.9,-,44,-,59.87,24.99,34.88,3.151,1.11,2.04,25.39,-,-,48.0
516,新北市,1998/05/04,三重,7.3,2.47,-,-,44,46,131.91,90.95,40.95,-,-,-,24.98,-,-,44.0
517,新北市,1998/05/04,菜寮,5.4,1.42,8.1,-,34,-,-,-,-,-,-,-,25.08,-,-,34.0
518,新北市,1998/05/04,永和,5.8,1.79,-,-,44,-,80.04,50.03,30.01,2.983,0.7,2.28,27.76,-,-,44.0
519,新北市,1998/05/04,新莊,8.7,1.22,17.9,-,40,-,50.89,20.19,30.7,3.177,0.59,2.59,25.02,-,-,69.0
520,新北市,1998/05/04,新店,3.3,0.64,15.2,-,-,-,26.41,5.85,20.56,-,-,-,24.93,-,-,38.0
521,新北市,1998/05/04,淡水,5.8,0.79,20.1,-,37,-,26.97,5.03,21.95,-,-,-,25.29,-,85.0,37.0
522,新北市,1998/05/04,汐止,7.5,0.74,6.5,-,35,-,53.73,24.88,28.85,-,-,-,24.4,-,-,35.0
523,新北市,1998/05/04,土城,4.0,0.89,14.2,-,-,-,50.92,20.04,30.88,-,-,-,24.99,-,-,64.0
524,新北市,1998/05/04,林口,4.4,0.76,11.4,-,21,-,36.76,11.26,25.49,-,-,-,23.05,-,-,33.0
525,新北市,1998/05/04,萬里,1.7,0.26,23.3,-,18,-,12.78,3.08,9.71,2.062,0.11,1.95,23.68,-,-,40.0
526,新北市,1998/05/03,板橋,7.1,1.14,12.3,-,47,-,53.62,20.61,33.01,2.711,0.89,1.82,26.21,-,-,47.0
527,新北市,1998/05/03,三重,6.4,2.26,-,-,50,53,122.16,83.12,39.04,-,-,-,25.87,-,-,50.0
528,新北市,1998/05/03,菜寮,6.6,1.27,8.3,-,46,-,-,-,-,-,-,-,25.83,-,-,46.0
529,新北市,1998/05/03,永和,5.2,1.47,-,-,48,-,63.87,35.12,28.75,2.933,0.63,2.3,28.39,-,-,48.0
530,新北市,1998/05/03,新莊,7.2,1.09,15.1,-,46,-,44.99,16.21,28.78,2.804,0.43,2.37,25.59,-,-,46.0
531,新北市,1998/05/03,新店,2.7,0.63,18.3,-,-,-,22.63,3.66,18.97,-,-,-,25.3,-,-,42.0
532,新北市,1998/05/03,淡水,7.2,1.05,25.3,-,59,-,40.11,10.07,30.04,-,-,-,26.07,-,83.0,54.0
533,新北市,1998/05/03,汐止,6.9,1.05,7.1,-,49,-,62.21,34.94,27.26,-,-,-,24.89,-,-,49.0
534,新北市,1998/05/03,土城,5.4,1.0,14.7,-,-,-,51.97,22.26,29.71,-,-,-,25.46,-,-,54.0
535,新北市,1998/05/03,林口,5.4,0.79,18.4,-,40,-,35.93,9.32,26.61,-,-,-,24.03,-,-,48.0
536,新北市,1998/05/03,萬里,3.8,0.4,15.5,-,23,-,22.96,6.91,16.05,2.264,0.18,2.08,24.57,-,-,33.0
537,新北市,1998/05/02,板橋,13.1,1.27,19.1,-,78,-,59.79,20.95,38.85,3.513,1.23,2.28,28.21,-,-,64.0
538,新北市,1998/05/02,三重,11.2,3.61,-,-,72,71,187.92,133.59,54.32,-,-,-,28.42,-,-,61.0
539,新北市,1998/05/02,菜寮,6.9,1.49,15.8,-,53,-,-,-,-,-,-,-,28.05,-,-,52.0
540,新北市,1998/05/02,永和,9.2,2.14,-,-,63,-,83.01,43.24,39.77,3.155,0.91,2.25,30.29,-,-,56.0
541,新北市,1998/05/02,新莊,12.3,1.11,22.4,-,60,-,48.85,17.26,31.59,3.47,0.86,2.61,27.87,-,-,73.0
542,新北市,1998/05/02,新店,2.9,0.66,30.9,-,-,-,21.12,1.9,19.22,-,-,-,27.25,-,-,65.0
543,新北市,1998/05/02,淡水,10.0,1.13,26.0,-,72,-,43.49,11.77,31.71,-,-,-,27.51,-,79.0,67.0
544,新北市,1998/05/02,汐止,5.2,1.32,19.8,-,74,-,68.74,30.99,37.75,-,-,-,26.6,-,-,74.0
545,新北市,1998/05/02,土城,8.1,1.09,20.8,-,55,-,63.96,27.87,36.1,-,-,-,27.63,-,-,63.0
546,新北市,1998/05/02,林口,7.7,0.79,14.3,-,43,-,39.53,13.45,26.08,-,-,-,26.0,-,-,43.0
547,新北市,1998/05/02,萬里,6.5,0.54,30.1,-,34,-,21.55,4.91,16.64,2.319,0.16,2.16,26.28,-,-,58.0
548,新北市,1998/05/01,板橋,10.0,1.44,33.7,-,79,-,56.69,14.2,42.49,3.279,1.26,2.02,27.04,-,-,94.0
549,新北市,1998/05/01,三重,10.3,3.19,-,-,110,81,164.49,94.56,69.93,-,-,-,26.94,-,-,80.0
550,新北市,1998/05/01,菜寮,7.2,1.83,32.0,-,90,-,-,-,-,-,-,-,26.8,-,-,93.0
551,新北市,1998/05/01,永和,6.2,2.21,-,-,85,-,80.0,30.99,49.01,3.279,1.0,2.28,28.96,-,-,67.0
552,新北市,1998/05/01,新莊,11.9,1.46,38.1,-,88,-,53.24,16.58,36.67,3.507,0.78,2.72,26.75,-,-,99.0
553,新北市,1998/05/01,新店,2.2,0.8,48.2,-,44,-,23.35,1.52,21.83,-,-,-,26.42,-,-,129.0
554,新北市,1998/05/01,淡水,11.2,1.53,47.4,-,83,-,53.89,10.99,42.9,-,-,-,26.48,-,82.0,103.0
555,新北市,1998/05/01,汐止,6.3,1.27,22.8,-,80,-,65.99,31.17,34.82,-,-,-,25.81,-,-,65.0
556,新北市,1998/05/01,土城,6.6,1.25,31.2,-,71,-,61.32,21.36,39.96,-,-,-,26.34,-,-,86.0
557,新北市,1998/05/01,林口,9.8,1.25,24.5,-,92,-,51.91,10.99,40.91,-,-,-,24.93,-,-,71.0
558,新北市,1998/05/01,萬里,6.4,0.59,47.1,-,55,-,19.83,3.08,16.74,2.388,0.19,2.2,25.36,-,-,87.0
559,臺中市,1998/05/31,西屯,5.3,0.8,15.5,-,52,-,27.44,8.32,19.12,2.359,0.21,2.15,29.13,-,-,51.0
560,臺中市,1998/05/31,忠明,5.4,0.89,29.0,-,60,-,41.02,7.35,33.67,-,-,-,29.01,-,-,60.0
561,臺中市,1998/05/31,豐原,4.5,0.78,30.6,-,48,-,26.65,5.09,21.56,-,-,-,27.92,-,-,68.0
562,臺中市,1998/05/31,沙鹿,3.9,0.72,32.7,-,60,-,23.83,5.13,18.7,-,-,-,27.44,-,-,64.0
563,臺中市,1998/05/31,大里,4.3,0.74,28.8,-,53,-,25.24,2.96,22.28,-,-,-,29.14,-,-,68.0
564,臺中市,1998/05/30,西屯,2.6,0.62,17.2,-,42,-,19.86,2.63,17.24,1.984,0.07,1.92,27.41,-,-,42.0
565,臺中市,1998/05/30,忠明,3.3,0.81,30.9,-,53,-,35.49,7.59,27.9,-,-,-,27.4,-,-,72.0
566,臺中市,1998/05/30,豐原,2.9,0.68,30.9,-,51,-,25.84,5.03,20.81,-,-,-,26.87,-,-,72.0
567,臺中市,1998/05/30,沙鹿,4.0,0.61,26.8,-,44,-,23.18,2.44,20.74,-,-,-,26.36,-,-,57.0
568,臺中市,1998/05/30,大里,3.4,0.9,31.9,-,66,-,37.37,10.71,26.66,-,-,-,27.99,-,-,79.0
569,臺中市,1998/05/29,西屯,3.0,0.57,15.3,-,35,-,18.35,2.38,15.97,2.141,0.23,1.92,26.45,-,-,35.0
570,臺中市,1998/05/29,忠明,1.8,0.78,25.8,-,45,-,33.4,6.56,26.85,-,-,-,26.62,-,-,54.0
571,臺中市,1998/05/29,豐原,2.1,-,23.8,-,32,-,24.75,4.99,19.76,-,-,-,25.47,-,-,49.0
572,臺中市,1998/05/29,沙鹿,6.0,0.55,27.6,-,37,-,23.68,2.7,20.98,-,-,-,26.01,-,-,44.0
573,臺中市,1998/05/29,大里,1.6,0.78,28.1,-,52,-,30.74,5.44,25.3,-,-,-,27.6,-,-,67.0
574,臺中市,1998/05/28,西屯,5.4,0.79,12.7,-,56,-,39.8,19.5,20.3,2.653,0.37,2.28,26.93,-,-,53.0
575,臺中市,1998/05/28,忠明,5.6,1.16,20.7,-,75,-,52.74,20.09,32.65,-,-,-,26.89,-,-,63.0
576,臺中市,1998/05/28,豐原,4.6,-,22.6,-,69,-,33.19,9.2,23.99,-,-,-,25.64,-,-,60.0
577,臺中市,1998/05/28,沙鹿,3.1,0.56,24.6,-,56,-,20.91,2.44,18.47,-,-,-,25.65,-,-,53.0
578,臺中市,1998/05/28,大里,2.6,0.88,22.4,-,66,-,35.73,7.1,28.63,-,-,-,27.64,-,-,59.0
579,臺中市,1998/05/27,西屯,4.4,0.98,10.3,-,45,-,44.98,17.01,28.6,2.441,0.36,2.08,25.11,-,-,45.0
580,臺中市,1998/05/27,忠明,2.8,1.69,16.6,-,51,-,45.52,36.58,8.94,-,-,-,25.22,-,-,51.0
581,臺中市,1998/05/27,豐原,3.3,-,14.2,-,47,-,56.22,26.68,29.54,-,-,-,24.28,-,-,51.0
582,臺中市,1998/05/27,沙鹿,6.3,0.84,15.7,-,54,-,41.33,10.74,30.6,-,-,-,24.39,-,-,69.0
583,臺中市,1998/05/27,大里,2.3,1.41,18.7,-,55,-,56.75,20.48,36.27,-,-,-,25.73,-,-,69.0
584,臺中市,1998/05/26,西屯,4.9,0.62,9.8,-,20,-,27.14,7.02,20.12,2.155,0.28,1.88,23.71,-,-,22.0
585,臺中市,1998/05/26,忠明,2.8,0.91,10.2,-,34,-,16.21,14.25,1.97,-,-,-,24.53,-,-,34.0
586,臺中市,1998/05/26,豐原,2.9,0.5,12.2,-,29,-,34.51,12.27,22.24,-,-,-,23.29,-,-,29.0
587,臺中市,1998/05/26,沙鹿,5.3,0.64,18.3,-,34,-,33.65,5.14,28.5,-,-,-,22.74,-,-,34.0
588,臺中市,1998/05/26,大里,2.7,1.21,13.0,-,45,-,50.48,18.28,32.21,-,-,-,25.56,-,-,45.0
589,臺中市,1998/05/25,西屯,2.8,0.58,12.6,-,29,-,17.02,1.35,15.67,2.029,0.17,1.86,24.58,-,-,29.0
590,臺中市,1998/05/25,忠明,2.6,0.82,17.3,-,37,-,4.45,3.7,0.76,-,-,-,25.35,-,-,37.0
591,臺中市,1998/05/25,豐原,2.2,0.61,17.4,-,27,-,24.51,4.84,19.67,-,-,-,23.88,-,-,27.0
592,臺中市,1998/05/25,沙鹿,5.7,0.62,23.6,-,33,-,25.21,3.14,22.07,-,-,-,24.32,-,-,38.0
593,臺中市,1998/05/25,大里,2.0,0.86,15.3,-,42,-,30.7,3.04,27.66,-,-,-,26.36,-,-,42.0
594,臺中市,1998/05/24,西屯,12.2,0.66,13.3,-,61,-,28.85,7.58,21.27,2.092,0.08,2.01,29.24,-,-,56.0
595,臺中市,1998/05/24,忠明,9.1,0.8,28.6,-,64,-,-,8.6,1.87,-,-,-,29.98,-,-,57.0
596,臺中市,1998/05/24,豐原,5.0,0.57,36.5,-,61,-,17.44,1.35,16.09,-,-,-,27.65,-,-,59.0
597,臺中市,1998/05/24,沙鹿,5.9,0.57,30.3,-,57,-,18.44,1.89,16.55,-,-,-,28.36,-,-,54.0
598,臺中市,1998/05/24,大里,9.7,0.63,24.1,-,62,-,27.72,4.92,22.79,-,-,-,29.07,-,-,58.0
599,臺中市,1998/05/23,西屯,8.5,0.6,19.2,-,69,-,33.71,7.8,25.91,2.139,0.11,2.03,29.43,-,-,59.0
600,臺中市,1998/05/23,忠明,10.7,0.82,41.2,-,71,-,8.97,4.13,4.84,-,-,-,30.22,-,-,88.0
601,臺中市,1998/05/23,豐原,10.5,0.73,44.5,-,70,-,25.53,1.27,24.26,-,-,-,28.2,-,-,98.0
602,臺中市,1998/05/23,沙鹿,6.5,0.56,44.3,-,71,-,20.74,1.16,19.58,-,-,-,28.97,-,-,90.0
603,臺中市,1998/05/23,大里,7.5,0.68,36.3,-,66,-,27.37,2.44,24.93,-,-,-,29.58,-,-,81.0
604,臺中市,1998/05/22,西屯,6.2,0.59,16.1,-,57,-,34.48,11.84,22.65,1.988,0.12,1.86,29.11,-,-,54.0
605,臺中市,1998/05/22,忠明,7.5,0.78,37.5,-,55,-,17.02,6.82,10.2,-,-,-,29.99,-,-,73.0
606,臺中市,1998/05/22,豐原,5.6,0.52,44.6,-,58,-,20.71,1.26,19.45,-,-,-,28.08,-,-,75.0
607,臺中市,1998/05/22,沙鹿,5.2,0.55,36.2,-,55,-,21.07,3.27,17.8,-,-,-,28.72,-,-,73.0
608,臺中市,1998/05/22,大里,5.7,0.67,35.6,-,66,-,26.45,4.2,22.26,-,-,-,29.29,-,-,78.0
609,臺中市,1998/05/21,西屯,6.5,0.69,21.4,-,66,-,26.33,4.8,21.53,2.234,0.25,1.99,28.53,-,-,58.0
610,臺中市,1998/05/21,忠明,5.7,0.89,45.3,-,73,-,19.27,4.89,14.38,-,-,-,29.4,-,-,84.0
611,臺中市,1998/05/21,豐原,6.8,0.78,46.5,-,57,-,22.14,2.53,19.61,-,-,-,27.75,-,-,80.0
612,臺中市,1998/05/21,沙鹿,4.6,0.64,43.7,-,69,-,20.96,1.56,19.4,-,-,-,28.21,-,-,82.0
613,臺中市,1998/05/21,大里,5.0,0.75,44.8,-,78,-,22.28,1.36,20.92,-,-,-,28.62,-,-,83.0
614,臺中市,1998/05/20,西屯,4.0,1.05,11.9,-,66,-,54.64,19.02,35.62,2.594,0.6,2.0,25.56,-,-,58.0
615,臺中市,1998/05/20,忠明,5.2,1.55,30.6,-,78,-,15.32,9.83,5.49,-,-,-,25.83,-,-,71.0
616,臺中市,1998/05/20,豐原,6.8,0.64,33.1,-,59,-,29.15,5.21,23.93,-,-,-,24.93,-,-,58.0
617,臺中市,1998/05/20,沙鹿,2.9,0.6,30.9,-,36,-,21.92,1.66,20.26,-,-,-,25.79,-,-,79.0
618,臺中市,1998/05/20,大里,4.2,1.06,26.0,-,68,-,34.9,5.43,29.47,-,-,-,25.61,-,-,81.0
619,臺中市,1998/05/19,西屯,4.0,0.83,7.6,-,29,-,42.78,16.16,26.63,2.269,0.38,1.9,25.88,-,-,29.0
620,臺中市,1998/05/19,忠明,3.8,1.33,15.8,-,32,-,37.29,20.08,17.21,-,-,-,26.25,-,-,45.0
621,臺中市,1998/05/19,豐原,4.4,0.81,20.4,-,27,-,26.21,5.33,20.88,-,-,-,25.24,-,-,59.0
622,臺中市,1998/05/19,沙鹿,8.4,0.71,18.0,-,27,-,30.79,6.6,24.19,-,-,-,26.3,-,-,60.0
623,臺中市,1998/05/19,大里,2.5,1.02,16.5,-,47,-,33.26,6.66,26.6,-,-,-,26.02,-,-,49.0
624,臺中市,1998/05/18,西屯,4.2,1.13,4.6,-,37,-,51.38,23.18,28.2,2.452,0.5,1.95,25.02,-,-,37.0
625,臺中市,1998/05/18,忠明,1.6,1.69,5.8,-,49,-,45.14,24.76,20.38,-,-,-,25.46,-,-,49.0
626,臺中市,1998/05/18,豐原,3.2,1.12,10.6,-,34,-,35.42,12.15,23.27,-,-,-,24.45,-,-,46.0
627,臺中市,1998/05/18,沙鹿,5.3,0.94,5.6,-,32,-,40.01,13.2,26.81,-,-,-,25.26,-,-,32.0
628,臺中市,1998/05/18,大里,1.7,1.05,8.9,-,45,-,36.13,10.43,25.7,-,-,-,25.52,-,-,45.0
629,臺中市,1998/05/17,西屯,3.7,0.74,10.5,-,36,-,29.69,7.55,22.14,1.953,0.13,1.82,26.56,-,-,36.0
630,臺中市,1998/05/17,忠明,0.2,1.22,16.8,-,44,-,31.82,12.41,19.41,-,-,-,27.2,-,-,50.0
631,臺中市,1998/05/17,豐原,4.1,0.81,26.3,-,46,-,28.1,5.02,23.09,-,-,-,25.66,-,-,71.0
632,臺中市,1998/05/17,沙鹿,6.9,0.73,22.3,-,43,-,29.91,5.98,23.94,-,-,-,26.67,-,-,55.0
633,臺中市,1998/05/17,大里,1.2,0.68,19.8,-,51,-,21.7,3.68,18.02,-,-,-,26.51,-,-,51.0
634,臺中市,1998/05/16,西屯,5.3,0.75,12.0,-,35,-,36.95,17.49,19.46,-,-,-,27.12,-,-,35.0
635,臺中市,1998/05/16,忠明,2.3,1.15,20.5,-,48,-,35.89,21.4,14.49,-,-,-,28.22,-,-,48.0
636,臺中市,1998/05/16,豐原,4.5,0.7,24.8,-,34,-,26.56,7.16,19.4,-,-,-,26.39,-,-,53.0
637,臺中市,1998/05/16,沙鹿,4.9,0.76,20.0,-,36,-,34.76,14.1,20.67,-,-,-,26.63,-,-,45.0
638,臺中市,1998/05/16,大里,4.1,0.8,22.9,-,44,-,29.85,5.6,24.25,-,-,-,27.77,-,-,44.0
639,臺中市,1998/05/15,西屯,4.3,0.8,4.8,-,43,-,40.55,15.14,25.41,2.349,0.42,1.93,25.05,-,-,43.0
640,臺中市,1998/05/15,忠明,0.2,1.29,9.4,-,47,-,51.8,22.26,29.54,-,-,-,25.6,-,-,47.0
641,臺中市,1998/05/15,豐原,3.2,0.94,12.3,-,35,-,31.67,9.33,22.34,-,-,-,24.25,-,-,45.0
642,臺中市,1998/05/15,沙鹿,4.3,0.76,13.1,-,45,-,29.87,6.06,23.81,-,-,-,25.17,-,-,45.0
643,臺中市,1998/05/15,大里,2.3,0.93,9.4,-,44,-,34.4,12.36,22.04,-,-,-,25.49,-,-,44.0
644,臺中市,1998/05/14,西屯,7.4,0.71,15.0,-,44,-,32.98,8.93,24.05,2.185,0.28,1.9,28.39,-,-,44.0
645,臺中市,1998/05/14,忠明,1.3,1.12,34.6,-,66,-,40.7,9.8,30.9,-,-,-,28.8,-,-,78.0
646,臺中市,1998/05/14,豐原,5.4,0.68,43.4,-,64,-,21.22,1.15,20.07,-,-,-,27.16,-,-,83.0
647,臺中市,1998/05/14,沙鹿,15.3,0.72,30.3,-,61,-,31.66,5.14,26.52,-,-,-,28.41,-,-,61.0
648,臺中市,1998/05/14,大里,3.4,0.71,29.0,-,55,-,23.96,3.44,20.52,-,-,-,28.41,-,-,73.0
649,臺中市,1998/05/13,西屯,4.9,0.52,13.3,-,32,-,26.14,9.19,16.95,2.064,0.14,1.93,28.32,-,-,37.0
650,臺中市,1998/05/13,忠明,1.5,0.62,26.1,-,44,-,30.52,8.45,22.07,-,-,-,29.17,-,-,82.0
651,臺中市,1998/05/13,豐原,5.3,0.57,21.5,-,42,-,25.96,6.98,18.98,-,-,-,27.41,-,-,72.0
652,臺中市,1998/05/13,沙鹿,1.7,0.58,21.3,-,43,-,21.59,4.21,17.38,-,-,-,28.25,-,-,45.0
653,臺中市,1998/05/13,大里,2.4,0.64,28.1,-,40,-,23.8,4.26,19.55,-,-,-,28.78,-,-,80.0
654,臺中市,1998/05/12,西屯,7.9,0.57,7.4,-,38,-,33.07,12.07,21.0,2.041,0.19,1.85,28.9,-,-,38.0
655,臺中市,1998/05/12,忠明,3.0,0.82,20.5,-,44,-,37.13,10.85,26.29,-,-,-,29.68,-,-,44.0
656,臺中市,1998/05/12,豐原,5.3,0.62,15.4,-,37,-,22.85,5.98,16.88,-,-,-,27.96,-,-,38.0
657,臺中市,1998/05/12,沙鹿,1.6,0.56,13.9,-,35,-,20.86,4.35,16.5,-,-,-,29.0,-,-,35.0
658,臺中市,1998/05/12,大里,2.8,0.61,21.2,-,53,-,21.34,3.12,18.22,-,-,-,28.83,-,-,63.0
659,臺中市,1998/05/11,西屯,6.0,0.62,16.6,-,43,-,30.16,6.21,23.95,2.349,0.21,2.14,28.66,-,-,43.0
660,臺中市,1998/05/11,忠明,2.2,1.03,27.9,-,57,-,38.76,9.71,29.04,-,-,-,29.66,-,-,61.0
661,臺中市,1998/05/11,豐原,9.4,0.68,29.7,-,51,-,27.13,4.27,22.86,-,-,-,27.62,-,-,63.0
662,臺中市,1998/05/11,沙鹿,7.6,0.72,19.1,-,41,-,30.45,6.42,24.03,-,-,-,28.29,-,-,49.0
663,臺中市,1998/05/11,大里,5.2,0.64,33.7,-,53,-,22.75,2.61,20.14,-,-,-,28.27,-,-,66.0
664,臺中市,1998/05/10,西屯,7.3,0.6,13.3,-,41,-,30.4,10.87,19.52,2.088,0.19,1.9,28.4,-,-,41.0
665,臺中市,1998/05/10,忠明,0.9,0.78,20.7,-,84,-,24.67,7.95,16.72,-,-,-,29.47,-,-,52.0
666,臺中市,1998/05/10,豐原,5.4,0.59,25.9,-,45,-,22.93,2.97,19.96,-,-,-,27.01,-,-,55.0
667,臺中市,1998/05/10,沙鹿,0.6,0.58,20.9,-,46,-,22.7,5.86,16.85,-,-,-,27.58,-,-,46.0
668,臺中市,1998/05/10,大里,7.1,0.61,26.6,-,45,-,25.13,4.24,20.88,-,-,-,28.44,-,-,61.0
669,臺中市,1998/05/09,西屯,7.1,0.59,11.6,-,50,-,30.3,10.58,19.72,2.102,0.24,1.86,27.74,-,-,50.0
670,臺中市,1998/05/09,忠明,0.3,0.88,19.6,-,68,-,36.48,13.5,22.98,-,-,-,29.22,-,-,59.0
671,臺中市,1998/05/09,豐原,4.8,0.62,21.5,-,55,-,26.92,5.54,21.38,-,-,-,26.79,-,-,59.0
672,臺中市,1998/05/09,沙鹿,0.9,0.56,17.6,-,46,-,25.57,4.99,20.58,-,-,-,27.13,-,-,46.0
673,臺中市,1998/05/09,大里,3.6,0.84,24.1,-,59,-,31.86,8.11,23.74,-,-,-,28.34,-,-,71.0
674,臺中市,1998/05/08,西屯,4.5,0.45,7.3,-,35,-,27.01,12.4,14.61,2.126,0.31,1.82,28.12,-,-,35.0
675,臺中市,1998/05/08,忠明,0.4,0.91,11.8,-,43,-,42.79,21.58,21.21,-,-,-,29.35,-,-,43.0
676,臺中市,1998/05/08,豐原,4.6,0.52,13.0,-,28,-,24.59,7.06,17.53,-,-,-,27.12,-,-,29.0
677,臺中市,1998/05/08,沙鹿,3.8,0.51,11.8,-,28,-,23.25,6.81,16.44,-,-,-,28.22,-,-,28.0
678,臺中市,1998/05/08,大里,2.9,0.64,14.8,-,41,-,23.41,4.83,18.58,-,-,-,28.45,-,-,41.0
679,臺中市,1998/05/07,西屯,6.4,0.72,9.8,-,53,-,38.42,17.79,20.64,2.379,0.4,1.98,28.08,-,-,51.0
680,臺中市,1998/05/07,忠明,1.2,1.12,18.9,-,58,-,48.24,20.28,27.96,-,-,-,29.29,-,-,54.0
681,臺中市,1998/05/07,豐原,5.6,0.71,21.1,-,43,-,27.22,7.17,20.04,-,-,-,27.16,-,-,49.0
682,臺中市,1998/05/07,沙鹿,0.7,0.72,19.0,-,54,-,24.27,5.89,18.38,-,-,-,27.86,-,-,52.0
683,臺中市,1998/05/07,大里,5.4,0.84,22.0,-,67,-,32.01,6.64,25.37,-,-,-,28.49,-,-,71.0
684,臺中市,1998/05/06,西屯,6.5,0.82,14.2,-,55,-,39.85,14.26,25.59,2.423,0.44,1.98,27.53,-,-,52.0
685,臺中市,1998/05/06,忠明,1.0,1.19,27.9,-,58,-,51.26,14.7,36.56,-,-,-,28.45,-,-,61.0
686,臺中市,1998/05/06,豐原,8.3,0.94,31.2,-,58,-,31.5,5.9,25.6,-,-,-,26.27,-,-,89.0
687,臺中市,1998/05/06,沙鹿,2.9,0.86,25.0,-,55,-,31.92,9.61,22.32,-,-,-,27.04,-,-,61.0
688,臺中市,1998/05/06,大里,5.9,0.87,34.9,-,63,-,34.18,5.24,28.94,-,-,-,27.58,-,-,81.0
689,臺中市,1998/05/05,西屯,3.8,0.75,12.0,-,41,-,34.04,9.48,24.57,2.141,0.29,1.85,26.1,-,-,41.0
690,臺中市,1998/05/05,忠明,0.1,1.23,20.8,-,60,-,49.06,13.02,36.04,-,-,-,26.73,-,-,56.0
691,臺中市,1998/05/05,豐原,6.9,0.95,24.5,-,53,-,31.91,4.96,26.96,-,-,-,24.99,-,-,71.0
692,臺中市,1998/05/05,沙鹿,1.7,0.75,20.6,-,36,-,27.2,5.44,21.76,-,-,-,25.64,-,-,48.0
