序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
30,臺北市,1996/07/27,古亭,1.6,1.33,10.1,-,26,50,31.98,18.05,2.43,0.46,1.97,29.2,-,-,26.0
31,臺北市,1996/07/27,中山,2.1,1.28,8.8,-,23,50,28.44,21.89,2.6,0.44,2.16,29.25,-,-,23.0
32,臺北市,1996/07/27,大同,13.0,5.3,-,-,48,185,154.26,31.19,4.49,2.4,2.09,29.68,-,-,85.0
33,臺北市,1996/07/27,萬華,2.3,1.2,11.4,-,23,36,16.22,19.86,-,-,-,29.17,-,-,23.0
34,臺北市,1996/07/27,陽明,0.7,-,25.8,-,-,2,0.29,2.08,-,-,-,22.26,-,91.0,39.0
35,臺北市,1996/07/27,士林,0.5,0.66,12.6,-,29,23,10.5,12.69,-,-,-,29.07,-,-,29.0
36,臺北市,1996/07/26,松山,0.5,0.47,14.6,-,16,10,3.69,6.16,-,-,-,27.4,-,-,17.0
37,臺北市,1996/07/26,古亭,0.3,0.39,18.4,-,16,10,3.44,6.27,1.78,0.03,1.75,27.45,-,-,20.0
38,臺北市,1996/07/26,中山,0.7,0.67,13.5,-,19,22,9.06,13.18,2.12,0.16,1.96,27.98,-,-,19.0
39,臺北市,1996/07/26,大同,7.3,2.92,-,-,34,106,83.38,22.17,3.28,1.38,1.89,28.41,-,-,44.0
40,臺北市,1996/07/26,萬華,0.2,0.39,17.6,-,17,10,1.88,8.19,-,-,-,28.02,-,-,19.0
41,臺北市,1996/07/26,陽明,0.4,0.23,20.6,-,14,2,-,-,-,-,-,21.1,-,96.0,30.0
42,臺北市,1996/07/26,士林,-,0.29,18.3,-,22,7,2.02,4.78,-,-,-,27.88,-,-,22.0
43,臺北市,1996/07/25,松山,1.3,0.59,8.2,-,23,20,7.88,12.31,-,-,-,28.62,-,-,23.0
44,臺北市,1996/07/25,古亭,0.3,0.51,10.6,-,16,18,8.58,9.63,1.95,0.1,1.85,28.84,-,-,16.0
45,臺北市,1996/07/25,中山,1.6,0.96,5.9,-,24,38,20.46,17.31,2.3,0.26,2.05,28.95,-,-,24.0
46,臺北市,1996/07/25,大同,12.7,4.43,-,-,41,153,127.37,25.31,4.21,2.19,2.02,29.69,-,-,70.0
47,臺北市,1996/07/25,萬華,0.6,0.57,10.4,-,13,15,3.46,11.07,-,-,-,29.06,-,-,13.0
48,臺北市,1996/07/25,陽明,0.7,0.21,16.5,-,13,-,1.2,-,-,-,-,22.12,-,94.0,15.0
49,臺北市,1996/07/25,士林,0.1,0.34,13.2,-,23,9,3.38,5.79,-,-,-,28.87,-,-,23.0
50,臺北市,1996/07/24,松山,2.0,0.61,3.9,-,22,23,12.13,10.65,-,-,-,31.49,-,-,22.0
51,臺北市,1996/07/24,古亭,0.5,0.57,6.7,-,18,23,14.07,8.48,2.05,0.18,1.88,32.11,-,-,18.0
52,臺北市,1996/07/24,中山,1.6,0.91,3.8,-,30,34,20.73,12.84,-,-,-,31.67,-,-,30.0
53,臺北市,1996/07/24,大同,13.1,4.46,-,-,50,145,125.86,19.13,4.19,2.19,1.99,33.72,-,-,67.0
54,臺北市,1996/07/24,萬華,0.9,0.56,6.1,-,19,16,5.4,10.41,-,-,-,32.04,-,-,19.0
55,臺北市,1996/07/24,陽明,2.2,0.15,10.4,-,12,4,0.93,2.65,-,-,-,23.62,-,91.0,12.0
56,臺北市,1996/07/24,士林,0.2,0.41,8.0,-,26,10,4.65,5.04,-,-,-,31.36,-,-,26.0
57,臺北市,1996/07/23,松山,3.1,0.79,7.4,-,31,34,17.28,16.96,-,-,-,31.96,-,-,31.0
58,臺北市,1996/07/23,古亭,1.1,0.76,9.1,-,26,29,16.89,11.96,2.16,0.29,1.87,31.92,-,-,32.0
59,臺北市,1996/07/23,中山,2.7,1.02,8.8,-,-,40,22.52,17.62,-,-,-,32.09,-,-,42.0
60,臺北市,1996/07/23,大同,17.2,4.77,-,-,55,169,140.88,27.85,4.4,2.5,1.9,33.14,-,-,66.0
61,臺北市,1996/07/23,萬華,-,-,11.0,-,25,-,-,-,-,-,-,-,-,-,46.0
62,臺北市,1996/07/23,陽明,2.4,0.35,22.7,-,15,3,0.42,2.71,-,-,-,24.84,-,89.0,38.0
63,臺北市,1996/07/23,士林,1.3,0.49,11.8,-,28,19,8.35,10.34,-,-,-,31.67,-,-,38.0
64,臺北市,1996/07/22,松山,2.2,0.79,6.0,-,30,33,16.65,16.63,-,-,-,31.85,-,-,27.0
65,臺北市,1996/07/22,古亭,2.2,1.07,9.5,-,35,40,23.89,16.56,2.29,0.33,1.96,31.72,-,-,35.0
66,臺北市,1996/07/22,中山,3.5,1.1,9.2,-,-,38,17.82,19.68,-,-,-,32.03,-,-,22.0
67,臺北市,1996/07/22,大同,16.3,5.14,-,-,61,161,130.49,30.77,4.54,2.44,2.1,33.64,-,-,70.0
68,臺北市,1996/07/22,萬華,-,-,13.5,-,31,-,-,-,-,-,-,-,-,-,37.0
69,臺北市,1996/07/22,陽明,1.5,0.26,19.1,-,12,6,0.83,5.5,-,-,-,25.22,-,86.0,32.0
70,臺北市,1996/07/22,士林,1.3,0.76,9.3,-,35,24,10.98,12.93,-,-,-,31.65,-,-,35.0
71,臺北市,1996/07/21,松山,2.1,0.78,10.6,-,35,29,14.32,14.52,-,-,-,31.88,-,-,46.0
72,臺北市,1996/07/21,古亭,1.5,0.9,13.0,-,32,37,22.65,14.59,2.22,0.15,2.07,31.93,-,-,48.0
73,臺北市,1996/07/21,中山,4.1,1.14,21.7,-,-,42,19.78,21.79,-,-,-,32.11,-,-,106.0
74,臺北市,1996/07/21,大同,15.2,4.57,-,-,58,151,118.91,32.16,4.04,1.95,2.1,33.36,-,-,77.0
75,臺北市,1996/07/21,萬華,2.4,0.69,20.2,-,39,21,6.28,15.03,-,-,-,31.94,-,-,87.0
76,臺北市,1996/07/21,陽明,2.9,0.33,29.6,-,-,9,1.24,7.4,-,-,-,25.56,-,83.0,79.0
77,臺北市,1996/07/21,士林,2.4,0.81,22.3,-,38,28,13.65,14.42,-,-,-,31.63,-,-,96.0
78,臺北市,1996/07/20,松山,2.3,0.88,10.6,-,32,36,19.31,16.48,-,-,-,31.62,-,-,66.0
79,臺北市,1996/07/20,古亭,2.2,1.07,12.3,-,29,43,26.31,16.95,2.35,0.39,1.96,31.8,-,-,45.0
80,臺北市,1996/07/20,中山,4.7,1.31,14.3,-,-,52,29.24,22.8,-,-,-,32.0,-,-,78.0
81,臺北市,1996/07/20,大同,17.9,5.2,-,-,55,170,136.53,33.45,4.74,2.44,2.3,32.72,-,-,90.0
82,臺北市,1996/07/20,萬華,5.5,0.76,16.9,-,34,26,9.53,16.57,-,-,-,31.75,-,-,66.0
83,臺北市,1996/07/20,陽明,2.5,0.24,14.8,-,-,6,1.48,4.65,-,-,-,24.7,-,81.0,37.0
84,臺北市,1996/07/20,士林,2.4,0.62,15.2,-,32,25,10.49,14.45,-,-,-,31.74,-,-,64.0
85,臺北市,1996/07/19,松山,6.9,1.24,13.6,-,55,49,23.55,25.7,-,-,-,30.6,-,-,53.0
86,臺北市,1996/07/19,古亭,3.6,1.19,20.2,-,44,43,20.25,22.85,2.49,0.42,2.07,30.57,-,-,68.0
87,臺北市,1996/07/19,中山,5.8,1.51,16.9,-,-,56,26.54,29.83,-,-,-,30.6,-,-,59.0
88,臺北市,1996/07/19,大同,16.5,5.1,-,-,65,159,121.56,37.31,4.67,2.52,2.15,31.48,-,-,95.0
89,臺北市,1996/07/19,萬華,3.2,0.95,23.7,-,38,25,7.38,17.74,-,-,-,30.4,-,-,78.0
90,臺北市,1996/07/19,陽明,3.0,0.2,20.3,-,-,6,1.81,4.45,-,-,-,24.28,-,78.0,51.0
91,臺北市,1996/07/19,士林,4.5,0.82,19.7,-,48,29,7.9,20.82,-,-,-,30.52,-,-,70.0
92,臺北市,1996/07/18,松山,8.8,1.24,12.5,-,48,51,21.46,29.17,-,-,-,30.09,-,-,48.0
93,臺北市,1996/07/18,古亭,5.6,1.49,21.8,-,50,58,25.49,32.08,2.66,0.54,2.12,29.88,-,-,75.0
94,臺北市,1996/07/18,中山,8.7,1.63,19.9,-,-,62,25.81,35.8,-,-,-,30.28,-,-,66.0
95,臺北市,1996/07/18,大同,13.4,4.92,-,-,67,152,106.84,44.94,4.8,2.33,2.47,31.02,-,-,90.0
96,臺北市,1996/07/18,萬華,9.1,1.14,28.5,-,54,41,8.57,32.15,-,-,-,29.85,-,-,92.0
97,臺北市,1996/07/18,陽明,5.7,0.34,30.4,-,-,10,0.76,9.26,-,-,-,24.59,-,83.0,50.0
98,臺北市,1996/07/18,士林,7.2,1.08,20.7,-,56,40,12.57,27.89,-,-,-,30.04,-,-,61.0
99,臺北市,1996/07/17,松山,8.5,1.69,22.8,-,63,65,26.46,38.52,-,-,-,29.29,-,-,117.0
100,臺北市,1996/07/17,古亭,6.5,1.76,27.5,-,57,65,26.97,38.37,2.93,0.75,2.17,29.09,-,-,143.0
101,臺北市,1996/07/17,中山,10.5,2.14,28.0,-,-,81,35.7,44.96,-,-,-,29.48,-,-,122.0
102,臺北市,1996/07/17,大同,7.5,4.7,-,-,86,149,98.0,50.72,5.07,2.17,2.9,29.82,-,-,79.0
103,臺北市,1996/07/17,萬華,9.9,1.24,24.3,-,67,43,10.14,32.88,-,-,-,28.82,-,-,122.0
104,臺北市,1996/07/17,陽明,5.3,0.27,34.4,-,-,7,0.83,5.97,-,-,-,23.74,-,84.0,43.0
105,臺北市,1996/07/17,士林,6.6,1.04,22.8,-,53,38,12.74,24.77,-,-,-,29.26,-,-,77.0
106,臺北市,1996/07/16,松山,6.3,1.73,20.6,-,65,69,28.67,40.17,-,-,-,28.43,-,-,88.0
107,臺北市,1996/07/16,古亭,4.9,1.85,21.9,-,52,66,29.87,36.01,2.98,0.71,2.26,28.47,-,-,86.0
108,臺北市,1996/07/16,中山,7.6,2.07,-,-,-,81,37.46,43.77,-,-,-,28.8,-,-,124.0
109,臺北市,1996/07/16,大同,8.6,5.13,-,-,73,169,118.13,51.21,4.66,2.26,2.4,29.39,-,-,84.0
110,臺北市,1996/07/16,萬華,5.9,1.35,25.5,-,45,41,8.1,32.47,-,-,-,28.37,-,-,93.0
111,臺北市,1996/07/16,陽明,9.4,0.29,36.6,-,18,9,1.88,7.37,-,-,-,23.48,-,86.0,57.0
112,臺北市,1996/07/16,士林,5.2,1.03,20.2,-,53,37,12.19,25.27,-,-,-,28.42,-,-,92.0
113,臺北市,1996/07/15,松山,5.9,1.56,15.6,-,59,60,24.11,35.93,-,-,-,28.37,-,-,59.0
114,臺北市,1996/07/15,古亭,3.3,1.65,17.1,-,49,59,27.95,30.72,2.63,0.62,2.01,27.78,-,-,65.0
115,臺北市,1996/07/15,中山,5.9,1.91,15.3,-,83,71,27.59,42.97,2.95,0.8,2.15,28.41,-,-,79.0
116,臺北市,1996/07/15,大同,12.2,6.43,-,-,71,233,174.79,58.12,5.12,2.99,2.13,29.07,-,-,131.0
117,臺北市,1996/07/15,萬華,3.5,1.03,20.4,-,37,30,3.04,26.6,-,-,-,27.91,-,-,69.0
118,臺北市,1996/07/15,陽明,6.5,0.32,32.9,-,19,8,1.74,6.74,-,-,-,23.48,-,86.0,49.0
119,臺北市,1996/07/15,士林,3.8,1.15,16.4,-,52,45,15.04,30.02,-,-,-,28.33,-,-,76.0
120,臺北市,1996/07/14,松山,5.0,1.25,25.2,-,53,43,18.12,25.11,-,-,-,29.46,-,-,70.0
121,臺北市,1996/07/14,古亭,3.2,1.16,32.4,-,52,41,14.12,27.09,2.5,0.36,2.14,29.7,-,-,90.0
122,臺北市,1996/07/14,中山,5.3,1.29,30.8,-,55,47,16.64,30.84,2.95,0.45,2.5,29.71,-,-,90.0
123,臺北市,1996/07/14,大同,10.9,4.04,-,-,66,146,104.01,42.39,3.9,1.71,2.19,30.5,-,-,64.0
124,臺北市,1996/07/14,萬華,3.6,0.86,38.2,-,41,23,1.85,21.43,-,-,-,29.28,-,-,100.0
125,臺北市,1996/07/14,陽明,5.7,0.36,43.4,-,25,9,0.97,8.2,-,-,-,24.09,-,84.0,76.0
126,臺北市,1996/07/14,士林,4.0,1.04,31.2,-,52,36,11.11,24.41,-,-,-,29.38,-,-,78.0
127,臺北市,1996/07/13,松山,5.9,1.4,12.2,-,48,54,20.67,33.24,-,-,-,28.19,-,-,68.0
128,臺北市,1996/07/13,古亭,3.7,1.41,21.7,-,48,54,21.41,32.48,2.56,0.51,2.05,28.11,-,-,83.0
129,臺北市,1996/07/13,中山,6.0,1.69,15.8,-,56,67,26.26,40.74,3.14,0.66,2.48,28.76,-,-,63.0
130,臺北市,1996/07/13,大同,12.4,5.44,-,-,61,203,149.54,52.19,4.66,2.43,2.23,29.45,-,-,106.0
131,臺北市,1996/07/13,萬華,4.2,1.03,26.3,-,45,32,4.04,28.06,-,-,-,28.16,-,-,91.0
132,臺北市,1996/07/13,陽明,3.5,0.22,32.2,-,18,6,0.26,5.56,-,-,-,23.85,-,83.0,51.0
133,臺北市,1996/07/13,士林,4.3,1.31,15.4,-,53,51,17.33,33.57,-,-,-,28.51,-,-,52.0
134,臺北市,1996/07/12,松山,5.9,0.87,19.2,-,63,48,16.81,31.59,-,-,-,28.76,-,-,73.0
135,臺北市,1996/07/12,古亭,3.5,1.29,24.8,-,53,49,17.74,31.4,2.6,0.5,2.1,30.0,-,-,86.0
136,臺北市,1996/07/12,中山,5.8,1.6,22.5,-,56,66,25.85,40.46,3.25,0.76,2.5,29.89,-,-,100.0
137,臺北市,1996/07/12,大同,-,-,-,-,70,-,-,-,4.72,2.59,2.13,31.12,-,-,95.0
138,臺北市,1996/07/12,萬華,3.8,0.88,29.4,-,49,26,2.91,23.51,-,-,-,29.71,-,-,92.0
139,臺北市,1996/07/12,陽明,-,-,25.4,-,14,-,-,-,-,-,-,-,-,78.0,50.0
140,臺北市,1996/07/12,士林,4.9,0.82,21.8,-,53,34,8.26,26.09,-,-,-,29.68,-,-,76.0
141,臺北市,1996/07/11,松山,8.4,1.33,13.4,-,66,56,16.4,39.11,-,-,-,28.08,-,-,58.0
142,臺北市,1996/07/11,古亭,3.9,1.47,20.8,-,79,54,20.88,32.7,2.63,0.41,2.23,29.08,-,-,82.0
143,臺北市,1996/07/11,中山,6.9,1.71,19.8,-,64,70,25.0,44.57,3.33,0.74,2.59,29.08,-,-,97.0
144,臺北市,1996/07/11,大同,14.5,-,-,-,82,186,130.05,56.13,4.9,2.58,2.32,30.02,-,-,66.0
145,臺北市,1996/07/11,萬華,4.1,0.96,26.8,-,58,28,2.59,24.94,-,-,-,28.87,-,-,94.0
146,臺北市,1996/07/11,陽明,5.8,0.32,28.9,-,21,11,0.66,9.88,-,-,-,23.32,-,83.0,67.0
147,臺北市,1996/07/11,士林,4.7,0.86,22.4,-,70,33,5.22,27.45,-,-,-,28.84,-,-,85.0
148,臺北市,1996/07/10,松山,8.8,1.01,20.0,-,56,40,8.89,31.41,-,-,-,28.61,-,-,53.0
149,臺北市,1996/07/10,古亭,6.1,1.24,17.8,-,53,48,16.8,30.99,2.79,0.51,2.28,29.17,-,-,52.0
150,臺北市,1996/07/10,中山,9.0,1.15,15.4,-,53,50,13.73,36.15,2.8,0.39,2.41,28.98,-,-,51.0
151,臺北市,1996/07/10,大同,14.7,1.93,-,-,61,139,94.12,44.54,-,-,-,29.74,-,-,55.0
152,臺北市,1996/07/10,萬華,5.9,0.86,27.2,-,45,26,2.06,23.48,-,-,-,29.15,-,-,54.0
153,臺北市,1996/07/10,陽明,9.6,0.31,33.0,-,21,11,0.67,10.51,-,-,-,22.41,-,86.0,40.0
154,臺北市,1996/07/10,士林,7.7,0.7,15.3,-,54,30,5.62,24.06,-,-,-,28.57,-,-,52.0
155,臺北市,1996/07/09,松山,11.8,0.82,11.4,-,40,38,11.12,26.64,-,-,-,27.92,-,-,40.0
156,臺北市,1996/07/09,古亭,7.6,1.02,15.7,-,46,39,11.31,27.73,2.38,0.27,2.1,28.37,-,-,46.0
157,臺北市,1996/07/09,中山,9.7,0.94,14.1,-,42,43,14.7,28.65,-,-,-,27.97,-,-,42.0
158,臺北市,1996/07/09,大同,19.0,2.48,-,-,61,186,140.65,45.35,-,-,-,28.98,-,-,55.0
159,臺北市,1996/07/09,萬華,6.3,1.08,18.7,-,46,33,5.25,27.55,-,-,-,28.36,-,-,46.0
160,臺北市,1996/07/09,陽明,2.2,0.24,32.3,-,13,5,0.8,4.59,-,-,-,22.34,-,83.0,39.0
161,臺北市,1996/07/09,士林,5.0,0.62,19.2,-,41,24,4.74,19.19,-,-,-,28.11,-,-,53.0
162,臺北市,1996/07/08,松山,9.9,1.2,18.8,-,64,48,11.72,35.91,-,-,-,29.27,-,-,57.0
163,臺北市,1996/07/08,古亭,6.9,1.15,18.8,-,65,45,15.81,29.61,2.44,0.39,2.05,29.49,-,-,58.0
164,臺北市,1996/07/08,中山,8.3,1.22,17.6,-,62,44,11.01,33.29,2.55,0.47,2.21,29.51,-,-,56.0
165,臺北市,1996/07/08,大同,15.3,2.15,-,-,72,148,102.67,45.73,-,-,-,30.44,-,-,61.0
166,臺北市,1996/07/08,萬華,7.7,1.01,20.6,-,51,34,5.0,28.61,-,-,-,29.48,-,-,57.0
167,臺北市,1996/07/08,陽明,4.8,0.33,37.9,-,16,-,-,-,-,-,-,22.98,-,89.0,50.0
168,臺北市,1996/07/08,士林,-,0.81,12.0,-,53,31,7.51,23.0,-,-,-,29.09,-,-,52.0
169,臺北市,1996/07/07,松山,6.9,1.2,28.7,-,58,44,12.18,31.63,-,-,-,30.2,-,-,65.0
170,臺北市,1996/07/07,古亭,4.4,1.18,27.1,-,65,42,12.24,29.67,2.39,0.38,2.01,30.38,-,-,61.0
171,臺北市,1996/07/07,中山,8.5,1.13,19.3,-,51,43,13.88,28.69,2.58,0.5,2.08,30.5,-,-,50.0
172,臺北市,1996/07/07,大同,10.1,1.48,-,-,46,103,68.93,33.68,-,-,-,31.27,-,-,46.0
173,臺北市,1996/07/07,萬華,5.7,0.93,31.0,-,54,27,3.16,23.43,-,-,-,30.64,-,-,67.0
174,臺北市,1996/07/07,陽明,4.8,0.42,39.6,-,21,-,-,-,-,-,-,24.25,-,89.0,62.0
175,臺北市,1996/07/07,士林,-,0.84,12.5,-,39,32,11.77,20.23,-,-,-,30.02,-,-,39.0
176,臺北市,1996/07/06,松山,6.3,1.34,19.0,-,56,54,17.18,36.36,-,-,-,29.23,-,-,58.0
177,臺北市,1996/07/06,古亭,5.8,1.42,24.5,-,76,53,17.83,34.96,2.45,0.47,1.98,29.56,-,-,66.0
178,臺北市,1996/07/06,中山,6.8,1.45,19.7,-,60,53,16.51,36.21,2.69,0.59,2.09,29.92,-,-,60.0
179,臺北市,1996/07/06,大同,13.5,3.05,-,-,76,197,146.25,50.57,-,-,-,31.18,-,-,63.0
180,臺北市,1996/07/06,萬華,6.2,1.02,28.5,-,46,31,2.66,28.58,-,-,-,29.72,-,-,78.0
181,臺北市,1996/07/06,陽明,5.4,0.32,30.1,-,22,11,0.82,10.07,-,-,-,23.66,-,90.0,50.0
182,臺北市,1996/07/06,士林,-,0.93,13.4,-,56,37,14.2,22.69,-,-,-,30.2,-,-,53.0
183,臺北市,1996/07/05,松山,9.9,1.4,17.9,-,56,58,21.17,36.75,-,-,-,29.49,-,-,57.0
184,臺北市,1996/07/05,古亭,4.8,1.53,22.8,-,61,57,23.65,32.91,2.57,0.5,2.07,30.07,-,-,60.0
185,臺北市,1996/07/05,中山,8.6,1.61,16.3,-,58,60,22.08,37.75,2.89,0.78,2.11,30.29,-,-,54.0
186,臺北市,1996/07/05,大同,17.2,3.06,-,-,79,200,147.46,52.58,-,-,-,31.75,-,-,64.0
187,臺北市,1996/07/05,萬華,4.7,0.84,28.0,-,48,26,3.51,22.7,-,-,-,30.09,-,-,70.0
188,臺北市,1996/07/05,陽明,6.3,0.34,27.6,-,17,12,1.44,10.89,-,-,-,23.89,-,88.0,48.0
189,臺北市,1996/07/05,士林,-,0.99,12.4,-,49,37,13.46,23.84,-,-,-,29.98,-,-,49.0
190,臺北市,1996/07/04,松山,9.7,1.59,10.6,-,55,65,29.29,35.8,-,-,-,29.16,-,-,52.0
191,臺北市,1996/07/04,古亭,7.7,1.45,13.3,-,57,57,26.9,30.27,2.75,0.61,2.14,29.64,-,-,53.0
192,臺北市,1996/07/04,中山,7.7,1.43,8.7,-,49,60,25.98,34.2,-,-,-,29.85,-,-,49.0
193,臺北市,1996/07/04,大同,14.6,2.42,-,-,66,168,124.96,42.93,-,-,-,30.64,-,-,58.0
194,臺北市,1996/07/04,萬華,7.4,1.12,15.2,-,45,35,8.36,27.07,-,-,-,29.57,-,-,45.0
195,臺北市,1996/07/04,陽明,4.1,0.21,18.6,-,11,8,0.81,7.0,-,-,-,23.96,-,86.0,36.0
196,臺北市,1996/07/04,士林,-,1.01,7.6,-,47,36,16.82,19.53,-,-,-,29.48,-,-,47.0
197,臺北市,1996/07/03,松山,8.0,1.45,19.2,-,67,60,17.16,42.48,-,-,-,29.16,-,-,68.0
198,臺北市,1996/07/03,古亭,4.8,1.44,18.7,-,55,51,21.16,29.81,2.45,0.48,1.97,29.47,-,-,61.0
199,臺北市,1996/07/03,中山,6.7,1.36,16.3,-,61,53,20.42,32.7,-,-,-,29.69,-,-,66.0
200,臺北市,1996/07/03,大同,9.6,2.25,-,-,50,150,110.18,39.9,-,-,-,30.38,-,-,50.0
201,臺北市,1996/07/03,萬華,5.3,1.12,19.5,-,47,33,8.55,24.68,-,-,-,29.27,-,-,69.0
202,臺北市,1996/07/03,陽明,6.4,0.32,21.3,-,-,9,0.42,8.29,-,-,-,23.71,-,89.0,50.0
203,臺北市,1996/07/03,士林,-,0.95,13.8,-,39,32,12.54,19.9,-,-,-,29.25,-,-,68.0
204,臺北市,1996/07/02,松山,9.3,1.46,20.5,-,57,59,22.15,37.03,-,-,-,28.62,-,-,107.0
205,臺北市,1996/07/02,古亭,5.1,1.74,22.5,-,65,65,31.95,32.97,2.52,0.6,1.93,28.67,-,-,92.0
206,臺北市,1996/07/02,中山,8.3,2.15,17.2,-,63,78,37.59,40.62,2.88,0.79,2.09,29.27,-,-,73.0
207,臺北市,1996/07/02,大同,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
208,臺北市,1996/07/02,萬華,4.8,1.07,23.8,-,50,33,5.85,27.47,-,-,-,28.57,-,-,87.0
209,臺北市,1996/07/02,陽明,3.7,0.26,30.0,-,11,6,0.13,5.95,-,-,-,23.4,-,89.0,68.0
210,臺北市,1996/07/02,士林,0.7,1.15,11.1,-,53,48,22.24,25.63,-,-,-,28.63,-,-,51.0
211,臺北市,1996/07/01,松山,8.2,1.21,13.5,-,49,51,20.48,30.68,-,-,-,29.24,-,-,49.0
212,臺北市,1996/07/01,古亭,6.8,1.41,15.5,-,49,55,27.21,28.19,2.34,0.45,1.88,29.8,-,-,49.0
213,臺北市,1996/07/01,中山,8.4,1.38,13.8,-,46,53,23.55,29.61,2.84,0.68,2.16,30.38,-,-,46.0
