序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
511,新北市,1997/09/03,永和,6.2,2.41,-,-,73,-,83.91,47.94,35.98,3.534,1.05,2.49,30.37,-,-,62.0
512,新北市,1997/09/03,新莊,13.5,1.29,13.7,-,76,-,59.77,24.52,35.25,2.141,0.63,1.52,28.26,-,-,63.0
513,新北市,1997/09/03,新店,1.5,0.79,25.7,-,-,-,22.08,2.62,19.46,-,-,-,26.51,-,-,88.0
514,新北市,1997/09/03,淡水,5.8,1.25,11.1,-,46,-,45.73,16.13,29.6,-,-,-,28.33,-,85.0,46.0
515,新北市,1997/09/03,汐止,3.7,1.19,20.9,-,66,-,54.17,19.0,35.17,-,-,-,27.38,-,-,79.0
516,新北市,1997/09/03,土城,8.0,0.97,11.6,-,56,-,53.0,25.8,27.2,-,-,-,27.84,-,-,53.0
517,新北市,1997/09/03,林口,12.5,0.89,13.8,-,-,-,50.15,17.57,32.58,-,-,-,26.75,-,-,34.0
518,新北市,1997/09/03,萬里,2.4,0.49,18.7,-,27,-,14.73,2.67,12.06,2.177,0.15,2.03,27.55,-,-,48.0
519,新北市,1997/09/02,板橋,15.9,1.49,23.4,-,103,-,59.97,19.71,40.26,3.677,1.17,2.51,29.19,-,-,76.0
520,新北市,1997/09/02,三重,10.0,3.1,-,-,108,66,155.46,107.13,48.34,-,-,-,29.53,-,-,79.0
521,新北市,1997/09/02,菜寮,7.5,1.65,10.0,-,82,-,59.97,21.81,38.16,-,-,-,28.04,-,-,66.0
522,新北市,1997/09/02,永和,7.3,2.61,-,-,88,-,81.47,36.09,45.38,3.637,1.03,2.6,31.21,-,-,69.0
523,新北市,1997/09/02,新莊,13.5,1.4,22.7,-,76,-,57.27,22.77,34.5,2.48,0.59,1.89,29.03,-,-,63.0
524,新北市,1997/09/02,新店,4.7,0.92,41.5,-,57,-,25.36,1.7,23.66,-,-,-,27.26,-,-,109.0
525,新北市,1997/09/02,淡水,3.2,1.31,14.8,-,64,-,38.93,9.39,29.54,-,-,-,28.71,-,84.0,57.0
526,新北市,1997/09/02,汐止,8.6,1.11,30.5,-,102,-,51.7,14.05,37.64,-,-,-,27.99,-,-,80.0
527,新北市,1997/09/02,土城,9.4,1.01,19.5,-,68,-,40.14,11.33,28.81,-,-,-,28.9,-,-,65.0
528,新北市,1997/09/02,林口,11.9,1.02,15.6,-,-,-,51.58,20.7,30.88,-,-,-,27.18,-,-,44.0
529,新北市,1997/09/02,萬里,3.9,0.51,42.1,-,46,-,12.78,1.11,11.67,2.157,0.14,2.02,27.52,-,-,86.0
530,新北市,1997/09/01,板橋,10.5,1.41,17.0,-,61,-,55.19,21.07,34.12,4.011,0.96,3.05,28.66,-,-,55.0
531,新北市,1997/09/01,三重,11.6,4.22,-,-,108,70,194.0,141.57,52.43,-,-,-,29.38,-,-,79.0
532,新北市,1997/09/01,菜寮,9.5,2.09,7.6,-,76,-,80.17,38.33,41.85,-,-,-,27.65,-,-,63.0
533,新北市,1997/09/01,永和,10.1,3.3,-,-,74,-,107.8,63.8,44.0,4.143,1.27,2.87,31.27,-,-,62.0
534,新北市,1997/09/01,新莊,12.4,1.52,15.5,-,69,-,59.32,26.53,32.79,2.972,0.78,2.19,28.01,-,-,60.0
535,新北市,1997/09/01,新店,3.6,1.04,22.4,-,45,-,31.78,6.5,25.28,-,-,-,27.61,-,-,67.0
536,新北市,1997/09/01,淡水,3.9,1.15,14.5,-,44,-,36.62,14.62,22.0,-,-,-,28.48,-,86.0,44.0
537,新北市,1997/09/01,汐止,5.2,1.07,24.3,-,77,-,52.96,18.02,34.95,-,-,-,27.97,-,-,66.0
538,新北市,1997/09/01,土城,5.7,1.09,18.2,-,50,-,46.06,19.95,26.11,-,-,-,28.14,-,-,55.0
539,新北市,1997/09/01,林口,10.2,0.89,16.9,-,-,-,43.24,13.35,29.9,-,-,-,26.82,-,-,50.0
540,新北市,1997/09/01,萬里,3.5,0.49,30.4,-,30,-,13.28,2.3,10.98,2.052,0.07,1.98,27.32,-,-,61.0
541,臺中市,1997/09/30,西屯,6.4,1.41,26.6,-,91,-,78.96,47.75,31.21,3.604,0.81,2.79,25.83,-,-,66.0
542,臺中市,1997/09/30,忠明,10.3,2.01,24.9,-,91,47,91.93,55.1,36.83,-,-,-,25.61,-,-,71.0
543,臺中市,1997/09/30,豐原,8.1,1.3,19.1,-,70,-,42.82,14.3,28.52,-,-,-,25.38,-,-,62.0
544,臺中市,1997/09/30,沙鹿,8.9,1.09,23.3,-,59,-,59.76,29.84,29.92,-,-,-,25.38,-,-,69.0
545,臺中市,1997/09/30,大里,6.5,1.42,31.3,-,96,-,66.34,24.44,41.9,-,-,-,26.75,-,-,96.0
546,臺中市,1997/09/29,西屯,1.1,0.7,10.9,-,48,-,25.52,6.84,18.67,2.346,0.24,2.11,22.74,-,-,52.0
547,臺中市,1997/09/29,忠明,2.3,1.3,6.8,-,32,22,58.53,32.26,26.26,-,-,-,22.05,-,-,32.0
548,臺中市,1997/09/29,豐原,2.1,1.16,5.7,-,27,-,42.34,20.48,21.85,-,-,-,21.99,-,-,27.0
549,臺中市,1997/09/29,沙鹿,4.4,0.85,7.0,-,24,-,43.59,15.46,28.12,-,-,-,22.28,-,-,24.0
550,臺中市,1997/09/29,大里,2.0,1.14,10.3,-,42,-,55.15,27.47,27.68,-,-,-,23.57,-,-,42.0
551,臺中市,1997/09/28,西屯,0.5,0.58,12.0,-,27,-,24.73,4.2,20.53,2.187,0.14,2.04,20.35,-,-,27.0
552,臺中市,1997/09/28,忠明,1.0,0.9,5.9,-,30,21,43.02,14.55,28.48,-,-,-,19.89,-,-,30.0
553,臺中市,1997/09/28,豐原,1.3,0.84,6.1,-,23,-,38.15,14.98,23.16,-,-,-,19.78,-,-,23.0
554,臺中市,1997/09/28,沙鹿,1.7,0.71,11.6,-,27,-,31.85,5.01,26.84,-,-,-,19.86,-,-,27.0
555,臺中市,1997/09/28,大里,1.3,0.97,4.7,-,35,-,50.28,20.47,29.81,-,-,-,21.25,-,-,35.0
556,臺中市,1997/09/27,西屯,3.6,0.6,28.4,-,48,-,20.86,1.61,19.24,2.135,0.13,2.01,21.75,-,-,48.0
557,臺中市,1997/09/27,忠明,3.0,0.68,21.8,-,54,39,30.69,2.26,28.43,-,-,-,21.6,-,-,52.0
558,臺中市,1997/09/27,豐原,2.6,0.62,20.7,-,51,-,26.18,3.4,22.78,-,-,-,20.79,-,-,50.0
559,臺中市,1997/09/27,沙鹿,8.2,0.52,28.9,-,54,-,25.14,1.93,23.21,-,-,-,22.11,-,-,52.0
560,臺中市,1997/09/27,大里,2.4,0.6,22.5,-,52,-,24.0,1.66,22.34,-,-,-,23.27,-,-,51.0
561,臺中市,1997/09/26,西屯,5.2,0.54,31.6,-,78,-,22.19,2.21,19.99,2.419,0.29,2.12,24.73,-,-,64.0
562,臺中市,1997/09/26,忠明,5.6,0.76,25.7,-,105,51,36.24,4.76,31.48,-,-,-,24.73,-,-,77.0
563,臺中市,1997/09/26,豐原,3.8,0.65,27.7,-,81,-,26.41,2.27,24.14,-,-,-,24.42,-,-,65.0
564,臺中市,1997/09/26,沙鹿,12.4,0.55,24.7,-,77,-,33.07,3.22,29.84,-,-,-,25.04,-,-,63.0
565,臺中市,1997/09/26,大里,4.5,0.72,29.3,-,97,-,29.97,3.19,26.78,-,-,-,26.1,-,-,74.0
566,臺中市,1997/09/25,西屯,9.9,0.95,39.6,-,99,-,48.65,17.23,31.42,3.278,0.97,2.3,26.26,-,-,91.0
567,臺中市,1997/09/25,忠明,8.0,1.22,-,-,-,-,-,-,-,-,-,-,25.69,-,-,83.0
568,臺中市,1997/09/25,豐原,11.7,1.06,45.5,-,112,-,35.4,1.57,33.83,-,-,-,26.07,-,-,97.0
569,臺中市,1997/09/25,沙鹿,11.8,0.79,34.7,-,77,-,37.17,6.52,30.65,-,-,-,25.91,-,-,79.0
570,臺中市,1997/09/25,大里,9.5,0.95,41.4,-,-,-,34.02,2.23,31.79,-,-,-,27.32,-,-,126.0
571,臺中市,1997/09/24,西屯,4.0,0.62,31.7,-,60,-,32.01,7.54,24.47,2.706,0.6,2.11,24.97,-,-,72.0
572,臺中市,1997/09/24,忠明,6.1,0.91,29.3,-,68,37,-,-,-,-,-,-,25.26,-,-,72.0
573,臺中市,1997/09/24,豐原,4.5,0.87,25.7,-,74,-,34.78,5.83,28.95,-,-,-,25.12,-,-,68.0
574,臺中市,1997/09/24,沙鹿,8.0,0.46,28.9,-,-,-,28.64,4.51,24.13,-,-,-,24.49,-,-,73.0
575,臺中市,1997/09/24,大里,5.9,0.92,28.2,-,-,-,48.0,9.94,38.06,-,-,-,25.98,-,-,77.0
576,臺中市,1997/09/23,西屯,3.4,0.54,27.5,-,59,-,24.66,5.07,19.59,2.43,0.31,2.12,24.66,-,-,54.0
577,臺中市,1997/09/23,忠明,4.6,0.84,22.3,-,62,33,-,-,-,-,-,-,24.91,-,-,56.0
578,臺中市,1997/09/23,豐原,3.6,0.7,20.1,-,59,-,32.54,7.7,24.84,-,-,-,24.69,-,-,55.0
579,臺中市,1997/09/23,沙鹿,7.4,0.51,24.8,-,-,-,29.46,4.08,25.38,-,-,-,24.55,-,-,55.0
580,臺中市,1997/09/23,大里,3.5,0.85,26.8,-,73,-,41.04,9.81,31.23,-,-,-,26.23,-,-,64.0
581,臺中市,1997/09/22,西屯,2.2,0.59,24.2,-,45,-,26.57,4.99,21.58,2.36,0.3,2.04,24.37,-,-,49.0
582,臺中市,1997/09/22,忠明,3.3,0.93,17.0,-,48,37,-,-,-,-,-,-,24.45,-,-,48.0
583,臺中市,1997/09/22,豐原,2.8,0.81,16.3,-,55,-,31.67,6.44,25.22,-,-,-,24.08,-,-,53.0
584,臺中市,1997/09/22,沙鹿,6.1,0.54,23.6,-,33,-,28.76,4.58,24.18,-,-,-,24.28,-,-,44.0
585,臺中市,1997/09/22,大里,3.5,0.97,17.5,-,64,-,41.34,10.03,31.31,-,-,-,25.43,-,-,57.0
586,臺中市,1997/09/21,西屯,3.2,0.62,27.1,-,84,-,24.72,2.74,21.98,2.321,0.29,2.03,24.77,-,-,67.0
587,臺中市,1997/09/21,忠明,4.0,0.8,21.8,-,96,53,-,-,-,-,-,-,24.86,-,-,73.0
588,臺中市,1997/09/21,豐原,3.4,0.71,22.0,-,77,-,27.19,2.94,24.25,-,-,-,24.37,-,-,63.0
589,臺中市,1997/09/21,沙鹿,3.1,0.61,24.4,-,57,-,36.17,2.2,33.96,-,-,-,24.38,-,-,53.0
590,臺中市,1997/09/21,大里,3.6,0.8,24.1,-,97,-,33.09,2.7,30.39,-,-,-,25.91,-,-,74.0
591,臺中市,1997/09/20,西屯,11.4,0.81,32.3,-,84,-,38.81,6.77,32.05,2.484,0.42,2.06,26.45,-,-,67.0
592,臺中市,1997/09/20,忠明,11.7,1.06,30.1,-,101,56,-,-,-,-,-,-,26.72,-,-,75.0
593,臺中市,1997/09/20,豐原,11.5,0.89,34.2,-,106,-,38.42,6.87,31.55,-,-,-,26.19,-,-,78.0
594,臺中市,1997/09/20,沙鹿,7.6,0.71,29.5,-,64,-,39.41,4.57,34.84,-,-,-,26.1,-,-,74.0
595,臺中市,1997/09/20,大里,10.3,0.92,32.2,-,94,-,52.53,12.01,40.52,-,-,-,27.6,-,-,72.0
596,臺中市,1997/09/19,西屯,2.9,0.48,39.7,-,53,-,20.49,1.61,18.88,2.316,0.34,1.98,25.85,-,-,65.0
597,臺中市,1997/09/19,忠明,3.5,0.8,31.8,-,63,43,17.98,6.29,11.68,-,-,-,26.14,-,-,64.0
598,臺中市,1997/09/19,豐原,2.7,0.63,33.9,-,66,-,24.84,2.81,22.02,-,-,-,25.88,-,-,59.0
599,臺中市,1997/09/19,沙鹿,9.1,0.46,34.7,-,56,-,27.12,2.11,25.01,-,-,-,25.93,-,-,57.0
600,臺中市,1997/09/19,大里,4.1,0.8,33.9,-,77,-,40.84,7.16,33.68,-,-,-,26.92,-,-,81.0
601,臺中市,1997/09/18,西屯,2.2,0.39,35.7,-,35,-,16.91,1.88,15.03,2.084,0.09,2.0,25.48,-,-,49.0
602,臺中市,1997/09/18,忠明,2.3,0.78,34.2,-,44,32,13.63,1.12,12.51,-,-,-,25.6,-,-,59.0
603,臺中市,1997/09/18,豐原,2.7,0.49,31.7,-,58,-,21.57,2.38,19.19,-,-,-,25.08,-,-,54.0
604,臺中市,1997/09/18,沙鹿,5.0,0.41,32.9,-,42,-,19.23,1.2,18.03,-,-,-,25.6,-,-,45.0
605,臺中市,1997/09/18,大里,2.0,-,37.5,-,66,-,25.63,1.74,23.89,-,-,-,26.59,-,-,80.0
606,臺中市,1997/09/17,西屯,2.0,0.45,38.0,-,45,-,18.71,2.25,16.46,2.06,0.08,1.98,25.24,-,-,72.0
607,臺中市,1997/09/17,忠明,3.0,0.82,30.4,-,62,41,29.3,6.81,22.49,-,-,-,25.57,-,-,74.0
608,臺中市,1997/09/17,豐原,2.7,0.68,29.9,-,63,-,25.89,3.34,22.55,-,-,-,25.29,-,-,79.0
609,臺中市,1997/09/17,沙鹿,5.7,0.49,31.6,-,48,-,22.73,1.17,21.56,-,-,-,25.26,-,-,60.0
610,臺中市,1997/09/17,大里,2.4,0.73,34.4,-,78,-,34.07,4.61,29.46,-,-,-,26.55,-,-,81.0
611,臺中市,1997/09/16,西屯,2.3,0.52,35.1,-,49,-,20.33,3.06,17.27,2.208,0.14,2.07,25.41,-,-,63.0
612,臺中市,1997/09/16,忠明,3.2,0.79,34.2,-,70,42,27.7,3.78,23.93,-,-,-,25.85,-,-,72.0
613,臺中市,1997/09/16,豐原,2.7,0.65,30.7,-,58,-,22.1,1.73,20.37,-,-,-,25.39,-,-,57.0
614,臺中市,1997/09/16,沙鹿,3.4,0.53,35.7,-,43,-,17.19,0.76,16.43,-,-,-,25.7,-,-,58.0
615,臺中市,1997/09/16,大里,3.9,0.85,35.2,-,76,-,27.64,3.81,23.83,-,-,-,26.65,-,-,73.0
616,臺中市,1997/09/15,西屯,1.9,0.48,34.1,-,46,-,18.86,1.55,17.31,2.189,0.18,2.01,25.92,-,-,54.0
617,臺中市,1997/09/15,忠明,2.7,0.68,28.7,-,59,33,29.64,4.24,25.4,-,-,-,26.17,-,-,57.0
618,臺中市,1997/09/15,豐原,2.7,0.64,28.9,-,52,-,22.61,1.97,20.64,-,-,-,25.75,-,-,56.0
619,臺中市,1997/09/15,沙鹿,4.9,0.43,35.2,-,42,-,18.79,1.59,17.2,-,-,-,26.35,-,-,49.0
620,臺中市,1997/09/15,大里,3.2,0.73,30.7,-,60,-,28.05,4.45,23.6,-,-,-,27.5,-,-,63.0
621,臺中市,1997/09/14,西屯,1.0,0.42,26.6,-,43,-,14.08,1.58,12.5,2.092,0.11,1.98,27.15,-,-,43.0
622,臺中市,1997/09/14,忠明,1.7,0.51,23.8,-,53,33,21.81,2.32,19.5,-,-,-,27.22,-,-,52.0
623,臺中市,1997/09/14,豐原,1.3,0.55,22.7,-,50,-,17.28,1.77,15.51,-,-,-,26.67,-,-,50.0
624,臺中市,1997/09/14,沙鹿,0.9,0.41,30.9,-,43,-,11.18,0.43,10.75,-,-,-,27.52,-,-,43.0
625,臺中市,1997/09/14,大里,2.6,0.68,25.3,-,76,-,26.67,4.72,21.96,-,-,-,28.1,-,-,65.0
626,臺中市,1997/09/13,西屯,2.7,0.43,26.1,-,65,-,22.16,3.91,18.25,2.203,0.16,2.0,27.17,-,-,57.0
627,臺中市,1997/09/13,忠明,3.0,0.73,25.6,-,60,38,27.18,3.85,23.32,-,-,-,27.35,-,-,58.0
628,臺中市,1997/09/13,豐原,2.7,0.69,23.3,-,64,-,24.59,3.89,20.7,-,-,-,26.76,-,-,57.0
629,臺中市,1997/09/13,沙鹿,5.8,0.53,24.8,-,57,-,20.45,2.29,18.16,-,-,-,27.52,-,-,54.0
630,臺中市,1997/09/13,大里,2.8,0.75,26.2,-,72,-,27.11,5.15,21.96,-,-,-,28.35,-,-,61.0
631,臺中市,1997/09/12,西屯,3.8,0.48,19.7,-,45,-,24.08,5.48,18.6,2.249,0.21,2.04,27.99,-,-,45.0
632,臺中市,1997/09/12,忠明,5.1,0.71,20.6,-,52,36,30.16,5.72,24.44,-,-,-,27.93,-,-,51.0
633,臺中市,1997/09/12,豐原,5.2,0.68,16.6,-,37,-,28.68,5.73,22.95,-,-,-,27.51,-,-,37.0
634,臺中市,1997/09/12,沙鹿,9.1,0.48,17.2,-,40,-,24.46,5.01,19.46,-,-,-,28.2,-,-,46.0
635,臺中市,1997/09/12,大里,3.8,0.73,20.2,-,89,-,27.31,4.74,22.58,-,-,-,28.99,-,-,69.0
636,臺中市,1997/09/11,西屯,4.2,0.64,12.9,-,-,-,41.2,21.25,19.95,2.37,0.28,2.09,28.34,-,-,39.0
637,臺中市,1997/09/11,忠明,9.5,0.79,16.0,-,36,24,36.7,13.83,22.87,-,-,-,28.41,-,-,52.0
638,臺中市,1997/09/11,豐原,7.4,0.66,15.3,-,39,-,24.31,6.49,17.82,-,-,-,27.82,-,-,40.0
639,臺中市,1997/09/11,沙鹿,7.9,0.47,14.1,-,26,-,22.97,7.74,15.23,-,-,-,28.56,-,-,34.0
640,臺中市,1997/09/11,大里,18.3,0.66,14.3,-,63,-,36.84,13.77,23.07,-,-,-,28.95,-,-,57.0
641,臺中市,1997/09/10,西屯,14.6,0.56,7.4,-,-,-,37.42,17.53,19.89,2.555,0.3,2.25,28.02,-,-,35.0
642,臺中市,1997/09/10,忠明,11.8,0.85,13.2,-,40,31,40.32,15.58,24.75,-,-,-,28.14,-,-,41.0
643,臺中市,1997/09/10,豐原,4.2,0.64,14.8,-,41,-,19.67,4.51,15.16,-,-,-,27.74,-,-,41.0
644,臺中市,1997/09/10,沙鹿,8.2,0.43,10.5,-,24,-,21.4,7.74,13.66,-,-,-,28.25,-,-,30.0
645,臺中市,1997/09/10,大里,5.5,0.59,6.7,-,51,-,24.25,7.74,16.5,-,-,-,28.39,-,-,51.0
646,臺中市,1997/09/09,西屯,3.0,0.72,21.9,-,17,-,30.62,6.75,23.87,2.41,0.26,2.15,27.48,-,-,60.0
647,臺中市,1997/09/09,忠明,5.6,1.3,26.8,-,52,34,37.43,12.01,25.41,-,-,-,27.55,-,-,54.0
648,臺中市,1997/09/09,豐原,9.2,0.75,30.0,-,50,-,25.75,4.17,22.49,-,-,-,27.44,-,-,60.0
649,臺中市,1997/09/09,沙鹿,14.5,0.6,22.4,-,36,-,31.36,8.15,23.21,-,-,-,27.72,-,-,87.0
650,臺中市,1997/09/09,大里,1.9,0.64,24.1,-,51,-,24.18,3.62,20.55,-,-,-,27.93,-,-,52.0
651,臺中市,1997/09/08,西屯,5.6,0.75,12.9,-,42,-,40.57,17.45,23.12,2.706,0.32,2.38,27.24,-,-,42.0
652,臺中市,1997/09/08,忠明,5.9,1.12,16.4,-,47,36,44.59,18.44,26.15,-,-,-,27.38,-,-,47.0
653,臺中市,1997/09/08,豐原,5.5,0.84,12.8,-,46,-,30.64,7.33,23.31,-,-,-,27.2,-,-,46.0
654,臺中市,1997/09/08,沙鹿,4.8,0.59,14.8,-,33,-,21.97,4.41,17.56,-,-,-,27.67,-,-,33.0
655,臺中市,1997/09/08,大里,2.9,0.63,16.3,-,52,-,31.46,7.74,23.73,-,-,-,28.03,-,-,51.0
656,臺中市,1997/09/07,西屯,2.5,0.64,16.4,-,26,-,25.06,8.31,16.75,2.35,0.13,2.22,27.24,-,-,39.0
657,臺中市,1997/09/07,忠明,2.6,1.22,14.5,-,39,23,45.29,18.79,26.49,-,-,-,27.01,-,-,39.0
658,臺中市,1997/09/07,豐原,3.1,0.77,19.1,-,33,-,21.49,2.78,18.71,-,-,-,26.81,-,-,42.0
659,臺中市,1997/09/07,沙鹿,2.2,0.51,20.6,-,20,-,14.07,1.56,12.52,-,-,-,27.84,-,-,44.0
660,臺中市,1997/09/07,大里,0.5,0.64,17.0,-,22,-,18.49,4.21,14.28,-,-,-,27.56,-,-,36.0
661,臺中市,1997/09/06,西屯,2.6,0.69,9.9,-,31,-,33.15,9.85,23.3,2.204,0.14,2.07,25.23,-,-,31.0
662,臺中市,1997/09/06,忠明,2.6,1.32,8.4,-,27,20,44.17,15.33,28.85,-,-,-,24.72,-,-,27.0
663,臺中市,1997/09/06,豐原,2.0,0.9,14.6,-,35,-,24.99,4.28,20.71,-,-,-,25.2,-,-,35.0
664,臺中市,1997/09/06,沙鹿,2.0,0.51,22.5,-,21,-,15.33,0.98,14.35,-,-,-,25.85,-,-,35.0
665,臺中市,1997/09/06,大里,1.2,1.07,8.1,-,28,-,35.64,16.13,19.51,-,-,-,25.62,-,-,28.0
666,臺中市,1997/09/05,西屯,2.7,0.53,3.8,-,27,-,34.93,15.25,19.68,2.233,0.13,2.11,24.93,-,-,27.0
667,臺中市,1997/09/05,忠明,2.2,1.0,4.8,-,19,14,39.34,14.1,25.24,-,-,-,24.26,-,-,19.0
668,臺中市,1997/09/05,豐原,6.8,0.76,7.3,-,23,-,24.45,4.59,19.86,-,-,-,24.7,-,-,23.0
669,臺中市,1997/09/05,沙鹿,2.3,0.45,9.4,-,16,-,17.93,3.76,14.17,-,-,-,25.52,-,-,16.0
670,臺中市,1997/09/05,大里,0.3,0.68,5.2,-,-,-,25.12,9.4,15.72,-,-,-,25.54,-,-,39.0
671,臺中市,1997/09/04,西屯,2.1,0.62,13.8,-,32,-,34.31,13.1,21.21,2.344,0.21,2.13,27.14,-,-,53.0
672,臺中市,1997/09/04,忠明,2.2,1.15,12.6,-,23,20,35.17,11.59,23.58,-,-,-,26.84,-,-,29.0
673,臺中市,1997/09/04,豐原,1.6,0.58,16.9,-,26,-,19.05,2.61,16.44,-,-,-,26.61,-,-,37.0
674,臺中市,1997/09/04,沙鹿,1.7,0.45,14.0,-,18,-,17.32,1.96,15.36,-,-,-,27.69,-,-,33.0
675,臺中市,1997/09/04,大里,0.2,0.61,12.9,-,32,-,21.85,5.99,15.86,-,-,-,27.62,-,-,32.0
676,臺中市,1997/09/03,西屯,4.0,0.43,11.5,-,34,-,26.82,12.81,14.01,2.355,0.14,2.21,29.07,-,-,35.0
677,臺中市,1997/09/03,忠明,2.6,1.2,11.8,-,32,23,28.45,9.4,19.05,-,-,-,29.08,-,-,34.0
678,臺中市,1997/09/03,豐原,2.7,0.57,17.2,-,37,-,17.19,2.49,14.7,-,-,-,28.48,-,-,55.0
679,臺中市,1997/09/03,沙鹿,2.5,0.36,12.6,-,21,-,15.49,3.89,11.61,-,-,-,29.27,-,-,33.0
680,臺中市,1997/09/03,大里,0.1,0.56,12.9,-,38,-,18.14,6.61,11.54,-,-,-,29.78,-,-,38.0
681,臺中市,1997/09/02,西屯,3.0,0.53,12.6,-,41,-,31.19,16.32,14.87,2.34,0.17,2.17,28.54,-,-,41.0
682,臺中市,1997/09/02,忠明,2.4,0.92,12.6,-,48,27,29.92,10.57,19.34,-,-,-,28.34,-,-,48.0
683,臺中市,1997/09/02,豐原,2.7,0.6,16.3,-,41,-,17.62,2.39,15.23,-,-,-,27.93,-,-,50.0
684,臺中市,1997/09/02,沙鹿,3.7,0.46,13.5,-,24,-,18.31,4.57,13.74,-,-,-,28.7,-,-,34.0
685,臺中市,1997/09/02,大里,0.1,0.58,12.4,-,41,-,16.67,5.86,10.81,-,-,-,29.06,-,-,41.0
686,臺中市,1997/09/01,西屯,1.5,0.65,11.4,-,36,-,30.87,14.3,16.57,2.403,0.15,2.27,28.21,-,-,36.0
687,臺中市,1997/09/01,忠明,2.5,1.09,11.3,-,42,39,32.34,9.74,22.6,-,-,-,28.01,-,-,42.0
688,臺中市,1997/09/01,豐原,2.3,0.53,17.2,-,38,-,17.53,1.96,15.57,-,-,-,27.73,-,-,41.0
689,臺中市,1997/09/01,沙鹿,1.9,0.38,-,-,25,-,17.02,4.95,12.07,-,-,-,28.55,-,-,25.0
690,臺中市,1997/09/01,大里,0.2,0.73,11.1,-,42,-,-,-,-,-,-,-,28.59,-,-,42.0
691,臺南市,1997/09/30,新營,5.6,0.73,31.7,-,46,-,30.02,-,-,2.512,0.17,2.35,27.42,-,-,68.0
692,臺南市,1997/09/30,善化,5.7,0.59,34.3,-,44,-,21.06,5.23,15.83,-,-,-,26.82,-,-,60.0
693,臺南市,1997/09/30,安南,7.4,0.53,38.8,-,45,-,24.47,7.79,16.68,-,-,-,26.56,-,-,61.0
694,臺南市,1997/09/30,臺南,10.3,0.99,31.9,-,62,-,37.94,10.04,27.91,2.638,0.39,2.25,26.91,-,-,63.0
695,臺南市,1997/09/29,新營,5.3,0.6,11.9,-,24,-,28.38,4.72,23.66,2.252,0.05,2.2,24.6,-,-,31.0
696,臺南市,1997/09/29,善化,5.9,0.53,15.0,-,27,-,22.74,2.89,19.86,-,-,-,24.43,-,-,40.0
697,臺南市,1997/09/29,安南,7.2,0.48,21.7,-,29,-,21.74,1.86,19.88,-,-,-,24.57,-,-,47.0
698,臺南市,1997/09/29,臺南,6.4,0.85,14.6,-,34,-,33.16,6.94,26.21,2.567,0.36,2.2,24.97,-,-,43.0
699,臺南市,1997/09/28,新營,3.1,0.6,14.4,-,29,-,24.75,2.94,21.81,2.373,0.15,2.22,22.78,-,-,29.0
700,臺南市,1997/09/28,善化,3.3,0.53,16.8,-,44,-,20.96,1.65,19.31,-,-,-,22.44,-,-,44.0
701,臺南市,1997/09/28,安南,4.7,0.54,20.6,-,31,-,20.36,1.18,19.18,-,-,-,22.7,-,-,37.0
702,臺南市,1997/09/28,臺南,3.5,0.81,15.0,-,47,-,28.86,4.51,24.35,2.537,0.31,2.23,23.04,-,-,47.0
703,臺南市,1997/09/27,新營,6.6,0.6,24.5,-,62,-,28.53,2.6,25.93,2.379,0.13,2.25,24.04,-,-,63.0
704,臺南市,1997/09/27,善化,7.0,0.51,27.9,-,69,-,23.64,1.16,22.48,-,-,-,23.64,-,-,73.0
705,臺南市,1997/09/27,安南,10.6,0.53,31.9,-,70,-,24.4,1.61,22.8,-,-,-,23.85,-,-,71.0
706,臺南市,1997/09/27,臺南,7.3,0.85,25.4,-,82,-,34.78,5.25,29.53,2.646,0.44,2.2,24.06,-,-,67.0
707,臺南市,1997/09/26,新營,11.4,0.64,34.5,-,112,-,30.28,3.52,26.75,2.591,0.2,2.39,26.94,-,-,81.0
708,臺南市,1997/09/26,善化,10.1,0.53,38.7,-,98,-,25.16,3.22,21.94,-,-,-,26.2,-,-,90.0
709,臺南市,1997/09/26,安南,13.4,0.52,38.8,-,109,-,25.17,3.24,21.93,-,-,-,26.37,-,-,86.0
710,臺南市,1997/09/26,臺南,11.5,0.86,32.3,-,119,-,34.11,3.62,30.49,2.724,0.44,2.29,26.82,-,-,87.0
711,臺南市,1997/09/25,新營,5.2,0.62,35.4,-,70,-,22.72,2.76,19.97,2.53,-,2.41,27.62,-,-,74.0
712,臺南市,1997/09/25,善化,4.2,0.43,38.0,-,70,-,17.81,3.11,14.7,-,-,-,26.74,-,-,78.0
713,臺南市,1997/09/25,安南,6.5,0.48,40.1,-,72,-,19.2,3.58,15.62,-,-,-,26.69,-,-,75.0
714,臺南市,1997/09/25,臺南,8.2,0.92,35.5,-,94,-,31.74,4.84,26.91,3.016,0.51,2.5,26.92,-,-,76.0
