序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
40,臺北市,1994/09/25,萬華,3.3,0.87,24.6,-,35,27,3.18,23.51,-,-,-,23.76,-,-,45.0
41,臺北市,1994/09/25,陽明,1.2,0.23,54.3,-,14,3,0.18,2.44,-,-,-,16.43,-,82.0,56.0
42,臺北市,1994/09/25,士林,2.2,0.63,33.3,-,38,27,3.2,21.68,-,-,-,24.12,-,-,45.0
43,臺北市,1994/09/24,松山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
44,臺北市,1994/09/24,古亭,4.4,1.47,25.2,-,62,57,22.13,34.4,3.25,0.36,2.89,24.05,-,-,56.0
45,臺北市,1994/09/24,中山,5.5,1.17,25.0,-,79,52,12.97,38.99,2.4,0.31,2.09,24.81,-,-,65.0
46,臺北市,1994/09/24,大同,15.0,5.18,-,-,124,233,171.71,61.21,4.91,2.59,2.32,25.63,-,-,87.0
47,臺北市,1994/09/24,萬華,5.2,1.13,30.4,-,61,34,5.42,28.26,-,-,-,24.74,-,-,56.0
48,臺北市,1994/09/24,陽明,1.0,0.27,60.8,-,28,2,0.03,2.16,-,-,-,16.94,-,87.0,60.0
49,臺北市,1994/09/24,士林,2.8,0.73,37.8,-,58,25,3.39,19.59,-,-,-,24.51,-,-,54.0
50,臺北市,1994/09/23,松山,6.3,0.95,22.0,-,58,38,8.98,29.19,-,-,-,24.9,-,-,54.0
51,臺北市,1994/09/23,古亭,7.6,1.1,21.8,-,50,45,12.09,32.57,3.18,0.3,2.88,24.73,-,-,50.0
52,臺北市,1994/09/23,中山,4.6,1.15,23.2,-,56,47,11.83,34.43,2.18,0.23,1.95,25.3,-,-,53.0
53,臺北市,1994/09/23,大同,9.5,5.09,-,-,106,186,135.15,50.43,4.64,2.44,2.19,26.13,-,-,78.0
54,臺北市,1994/09/23,萬華,5.8,1.0,28.2,-,45,28,3.39,24.23,-,-,-,25.26,-,-,45.0
55,臺北市,1994/09/23,陽明,0.5,0.32,55.9,-,19,2,0.04,2.01,-,-,-,17.87,-,92.0,54.0
56,臺北市,1994/09/23,士林,2.3,0.66,33.2,-,40,20,1.85,15.92,-,-,-,25.06,-,-,40.0
57,臺北市,1994/09/22,松山,9.6,1.38,14.8,-,88,47,12.7,34.7,-,-,-,26.21,-,-,69.0
58,臺北市,1994/09/22,古亭,6.9,1.51,16.2,-,69,49,13.96,35.18,2.49,0.37,2.12,25.39,-,-,60.0
59,臺北市,1994/09/22,中山,11.9,1.78,13.5,-,81,66,24.61,40.69,3.02,0.59,2.44,26.6,-,-,65.0
60,臺北市,1994/09/22,大同,11.3,4.18,-,-,127,133,89.58,43.18,4.72,1.95,2.77,27.18,-,-,88.0
61,臺北市,1994/09/22,萬華,13.0,1.4,16.9,-,75,42,11.25,31.08,-,-,-,26.53,-,-,63.0
62,臺北市,1994/09/22,陽明,2.1,0.33,47.7,-,13,3,0.01,3.26,-,-,-,20.06,-,94.0,53.0
63,臺北市,1994/09/22,士林,5.9,1.3,19.2,-,63,41,12.0,26.99,-,-,-,26.24,-,-,57.0
64,臺北市,1994/09/21,松山,18.7,1.9,36.3,-,128,73,20.58,52.27,-,-,-,27.63,-,-,132.0
65,臺北市,1994/09/21,古亭,15.4,2.08,31.9,-,94,74,24.16,49.51,3.13,0.67,2.45,27.5,-,-,94.0
66,臺北市,1994/09/21,中山,16.3,2.05,32.1,-,109,73,20.38,51.07,3.09,0.62,2.46,27.91,-,-,140.0
67,臺北市,1994/09/21,大同,14.9,3.86,-,-,144,126,66.14,59.91,4.57,1.65,2.92,28.4,-,-,97.0
68,臺北市,1994/09/21,萬華,15.1,1.77,34.4,-,109,46,5.95,40.54,-,-,-,27.79,-,-,131.0
69,臺北市,1994/09/21,陽明,6.8,0.54,72.5,-,38,6,0.01,5.57,-,-,-,22.49,-,82.0,93.0
70,臺北市,1994/09/21,士林,8.0,1.85,31.4,-,80,58,17.33,38.17,-,-,-,27.13,-,-,152.0
71,臺北市,1994/09/20,松山,10.5,1.61,29.2,-,85,59,18.34,40.39,-,-,-,26.73,-,-,107.0
72,臺北市,1994/09/20,古亭,8.6,1.61,31.0,-,76,57,18.9,38.32,2.8,0.38,2.42,26.8,-,-,123.0
73,臺北市,1994/09/20,中山,11.9,1.75,31.2,-,82,69,23.75,44.13,2.88,0.47,2.4,27.25,-,-,110.0
74,臺北市,1994/09/20,大同,14.8,5.02,-,-,117,189,129.13,59.79,4.84,2.27,2.57,27.96,-,-,83.0
75,臺北市,1994/09/20,萬華,10.6,1.48,36.0,-,76,39,5.79,32.96,-,-,-,27.09,-,-,123.0
76,臺北市,1994/09/20,陽明,7.0,0.48,63.4,-,23,5,0.13,5.29,-,-,-,21.13,-,81.0,82.0
77,臺北市,1994/09/20,士林,6.6,1.41,36.4,-,72,48,12.44,33.23,-,-,-,26.84,-,-,103.0
78,臺北市,1994/09/19,松山,12.7,1.14,16.9,-,73,52,12.05,39.77,-,-,-,24.83,-,-,61.0
79,臺北市,1994/09/19,古亭,7.7,1.3,17.9,-,60,59,17.68,41.73,2.87,0.29,2.58,25.23,-,-,55.0
80,臺北市,1994/09/19,中山,12.9,1.25,18.8,-,66,61,13.63,46.46,2.49,0.39,2.1,25.46,-,-,58.0
81,臺北市,1994/09/19,大同,18.8,5.45,-,-,146,255,186.1,69.33,5.03,2.59,2.43,26.3,-,-,98.0
82,臺北市,1994/09/19,萬華,8.8,1.35,23.2,-,54,40,5.74,34.64,-,-,-,25.49,-,-,52.0
83,臺北市,1994/09/19,陽明,10.1,0.39,56.9,-,21,6,0.25,5.35,-,-,-,19.36,-,77.0,67.0
84,臺北市,1994/09/19,士林,9.9,1.17,26.9,-,54,47,13.89,30.79,-,-,-,25.22,-,-,57.0
85,臺北市,1994/09/18,松山,5.9,1.17,20.6,-,53,56,19.04,37.42,-,-,-,22.52,-,-,52.0
86,臺北市,1994/09/18,古亭,3.5,1.1,24.1,-,49,53,15.64,37.08,2.94,0.24,2.7,22.51,-,-,50.0
87,臺北市,1994/09/18,中山,6.2,1.25,21.7,-,56,68,22.77,43.84,2.58,0.36,2.22,22.84,-,-,53.0
88,臺北市,1994/09/18,大同,9.2,3.7,-,-,103,198,140.53,57.12,4.18,1.74,2.44,23.47,-,-,77.0
89,臺北市,1994/09/18,萬華,5.1,1.29,25.2,-,52,44,8.85,35.0,-,-,-,22.87,-,-,53.0
90,臺北市,1994/09/18,陽明,1.2,0.33,52.9,-,14,3,0.17,3.07,-,-,-,15.88,-,86.0,52.0
91,臺北市,1994/09/18,士林,3.0,0.86,28.1,-,41,34,4.63,26.95,-,-,-,22.58,-,-,47.0
92,臺北市,1994/09/17,松山,4.3,1.22,19.9,-,73,59,19.69,39.11,-,-,-,23.37,-,-,61.0
93,臺北市,1994/09/17,古亭,4.4,1.81,13.6,-,65,76,30.75,45.41,2.68,0.47,2.2,23.15,-,-,58.0
94,臺北市,1994/09/17,中山,6.6,1.34,20.8,-,58,64,19.26,43.36,2.6,0.37,2.23,23.87,-,-,54.0
95,臺北市,1994/09/17,大同,12.5,4.84,-,-,109,232,169.19,62.53,4.86,2.33,2.53,24.56,-,-,80.0
96,臺北市,1994/09/17,萬華,5.6,1.27,21.5,-,55,39,4.6,33.91,-,-,-,23.64,-,-,53.0
97,臺北市,1994/09/17,陽明,1.1,0.21,55.9,-,15,2,0.08,2.2,-,-,-,16.45,-,86.0,52.0
98,臺北市,1994/09/17,士林,5.0,0.98,28.5,-,43,39,8.19,28.53,-,-,-,23.45,-,-,63.0
99,臺北市,1994/09/16,松山,4.1,0.82,24.2,-,42,33,8.06,25.19,-,-,-,24.49,-,-,42.0
100,臺北市,1994/09/16,古亭,3.0,1.56,16.9,-,44,64,27.34,36.37,-,-,-,24.12,-,-,44.0
101,臺北市,1994/09/16,中山,4.5,1.09,21.9,-,44,47,12.94,32.93,2.35,0.19,2.16,25.05,-,-,44.0
102,臺北市,1994/09/16,大同,11.9,4.88,-,-,92,222,162.66,59.02,4.42,2.05,2.37,25.84,-,-,74.0
103,臺北市,1994/09/16,萬華,3.0,1.14,22.5,-,40,33,5.74,27.33,-,-,-,24.7,-,-,40.0
104,臺北市,1994/09/16,陽明,0.3,0.24,53.2,-,13,1,0.01,1.4,-,-,-,17.77,-,83.0,53.0
105,臺北市,1994/09/16,士林,2.9,0.62,31.2,-,34,22,3.53,16.53,-,-,-,24.88,-,-,38.0
106,臺北市,1994/09/15,松山,3.4,0.88,21.4,-,38,34,9.16,24.89,-,-,-,24.82,-,-,38.0
107,臺北市,1994/09/15,古亭,3.1,-,16.7,-,37,56,22.08,33.62,-,-,-,25.26,-,-,37.0
108,臺北市,1994/09/15,中山,5.5,1.3,16.9,-,35,55,19.12,34.72,2.51,0.32,2.18,25.35,-,-,35.0
109,臺北市,1994/09/15,大同,13.6,5.13,-,-,83,234,179.14,54.66,5.05,2.61,2.43,26.12,-,-,77.0
110,臺北市,1994/09/15,萬華,4.2,1.22,19.4,-,41,35,8.91,26.57,-,-,-,25.11,-,-,41.0
111,臺北市,1994/09/15,陽明,0.1,0.23,48.0,-,-,1,0.01,1.35,-,-,-,17.53,-,88.0,45.0
112,臺北市,1994/09/15,士林,2.2,0.77,27.0,-,27,27,7.86,17.21,-,-,-,25.36,-,-,37.0
113,臺北市,1994/09/14,松山,10.9,1.1,10.2,-,40,61,21.21,39.33,-,-,-,23.76,-,-,40.0
114,臺北市,1994/09/14,古亭,6.7,-,13.2,-,27,53,17.37,35.58,-,-,-,23.89,-,-,33.0
115,臺北市,1994/09/14,中山,4.8,1.51,13.8,-,35,62,22.6,38.21,2.48,0.37,2.11,24.4,-,-,35.0
116,臺北市,1994/09/14,大同,12.1,6.68,-,-,101,290,226.67,63.29,5.41,3.08,2.32,25.19,-,-,95.0
117,臺北市,1994/09/14,萬華,6.7,1.32,17.9,-,32,35,6.17,29.27,-,-,-,24.19,-,-,32.0
118,臺北市,1994/09/14,陽明,0.1,0.2,50.1,-,-,1,0.01,1.35,-,-,-,18.11,-,98.0,49.0
119,臺北市,1994/09/14,士林,1.5,0.65,27.1,-,19,23,3.29,17.25,-,-,-,24.71,-,-,34.0
120,臺北市,1994/09/13,松山,3.9,0.8,15.6,-,20,37,8.86,28.55,-,-,-,23.95,-,-,20.0
121,臺北市,1994/09/13,古亭,4.7,1.24,12.4,-,22,50,16.73,33.35,0.12,-,0.03,24.05,-,-,22.0
122,臺北市,1994/09/13,中山,2.6,1.23,16.0,-,21,44,13.31,29.44,2.38,0.31,2.06,25.0,-,-,24.0
123,臺北市,1994/09/13,大同,8.8,6.07,-,-,78,263,207.79,55.39,5.1,2.86,2.25,25.74,-,-,88.0
124,臺北市,1994/09/13,萬華,3.0,1.26,18.2,-,17,31,5.12,25.9,-,-,-,24.57,-,-,24.0
125,臺北市,1994/09/13,陽明,0.1,0.25,45.6,-,-,1,0.01,1.31,-,-,-,19.48,-,100.0,39.0
126,臺北市,1994/09/13,士林,1.3,0.72,22.7,-,18,23,3.57,17.19,-,-,-,25.71,-,-,31.0
127,臺北市,1994/09/12,松山,9.7,0.9,7.5,-,31,39,11.73,27.39,-,-,-,24.65,-,-,31.0
128,臺北市,1994/09/12,古亭,5.6,1.21,8.3,-,22,44,14.89,29.35,0.2,0.22,-,24.41,-,-,22.0
129,臺北市,1994/09/12,中山,7.2,1.77,5.7,-,26,65,31.83,31.97,2.47,0.42,2.06,25.07,-,-,32.0
130,臺北市,1994/09/12,大同,10.2,5.7,-,-,77,-,-,-,4.85,2.45,2.41,25.46,-,-,98.0
131,臺北市,1994/09/12,萬華,11.1,1.57,5.9,-,26,48,17.57,30.82,-,-,-,24.9,-,-,26.0
132,臺北市,1994/09/12,陽明,0.1,0.25,37.0,-,-,1,0.0,1.41,-,-,-,20.42,-,100.0,38.0
133,臺北市,1994/09/12,士林,1.7,0.98,9.9,-,18,35,11.38,20.93,-,-,-,25.24,-,-,20.0
134,臺北市,1994/09/11,松山,9.7,0.63,3.6,-,27,29,11.26,17.57,-,-,-,26.91,-,-,27.0
135,臺北市,1994/09/11,古亭,6.9,0.83,5.6,-,29,34,15.39,18.42,-,-,-,26.53,-,-,29.0
136,臺北市,1994/09/11,中山,9.3,0.79,5.2,-,40,34,16.13,17.16,2.09,0.15,1.94,27.29,-,-,40.0
137,臺北市,1994/09/11,大同,11.4,4.36,-,-,74,-,-,-,4.05,1.88,2.17,27.95,-,-,66.0
138,臺北市,1994/09/11,萬華,10.7,0.95,5.6,-,26,30,12.41,17.24,-,-,-,27.27,-,-,26.0
139,臺北市,1994/09/11,陽明,0.7,0.26,23.3,-,11,2,0.22,2.01,-,-,-,21.43,-,99.0,22.0
140,臺北市,1994/09/11,士林,6.2,0.49,11.6,-,23,14,3.97,7.78,-,-,-,27.72,-,-,23.0
141,臺北市,1994/09/10,松山,4.1,0.9,8.9,-,40,42,18.85,22.77,-,-,-,29.03,-,-,40.0
142,臺北市,1994/09/10,古亭,1.3,1.04,12.5,-,39,35,13.76,21.25,1.51,0.15,1.41,29.45,-,-,39.0
143,臺北市,1994/09/10,中山,4.8,1.11,9.2,-,42,46,21.16,23.69,2.3,0.27,2.03,29.38,-,-,42.0
144,臺北市,1994/09/10,大同,13.8,5.69,-,-,105,-,-,-,5.08,2.8,2.28,30.37,-,-,79.0
145,臺北市,1994/09/10,萬華,2.1,0.89,14.4,-,30,24,6.38,17.72,-,-,-,29.6,-,-,30.0
146,臺北市,1994/09/10,陽明,11.1,0.17,27.1,-,13,5,0.89,4.25,-,-,-,22.12,-,79.0,27.0
147,臺北市,1994/09/10,士林,5.1,0.58,16.9,-,29,20,5.37,12.13,-,-,-,29.12,-,-,29.0
148,臺北市,1994/09/09,松山,5.5,0.81,6.2,-,45,39,17.16,21.57,-,-,-,28.69,-,-,45.0
149,臺北市,1994/09/09,古亭,-,1.01,8.9,-,33,42,19.27,22.86,2.13,0.23,1.91,29.35,-,-,33.0
150,臺北市,1994/09/09,中山,5.7,1.0,7.4,-,38,42,19.58,21.6,2.21,0.19,2.02,29.0,-,-,38.0
151,臺北市,1994/09/09,大同,16.8,5.69,-,-,103,-,-,-,5.02,2.74,2.28,30.02,-,-,89.0
152,臺北市,1994/09/09,萬華,3.6,1.07,9.3,-,27,31,11.88,19.0,-,-,-,29.39,-,-,27.0
153,臺北市,1994/09/09,陽明,8.8,0.21,22.6,-,13,5,0.37,4.84,-,-,-,21.81,-,80.0,24.0
154,臺北市,1994/09/09,士林,5.3,0.49,14.7,-,27,19,6.04,10.5,-,-,-,28.93,-,-,27.0
155,臺北市,1994/09/08,松山,7.2,0.99,15.4,-,49,42,16.22,25.52,-,-,-,28.91,-,-,49.0
156,臺北市,1994/09/08,古亭,4.9,1.18,15.1,-,40,57,30.98,25.68,2.31,0.35,1.96,28.57,-,-,42.0
157,臺北市,1994/09/08,中山,11.7,1.31,15.2,-,59,54,24.0,28.38,2.57,0.43,2.14,29.1,-,-,54.0
158,臺北市,1994/09/08,大同,20.0,5.44,-,-,101,232,182.63,56.93,5.24,2.68,2.55,29.99,-,-,82.0
159,臺北市,1994/09/08,萬華,9.5,1.09,17.7,-,45,33,11.41,21.75,-,-,-,28.9,-,-,50.0
160,臺北市,1994/09/08,陽明,20.4,0.25,31.0,-,14,10,1.57,7.99,-,-,-,22.64,-,78.0,50.0
161,臺北市,1994/09/08,士林,17.6,0.81,15.8,-,36,36,13.65,20.21,-,-,-,28.83,-,-,48.0
162,臺北市,1994/09/07,松山,15.3,1.21,18.0,-,80,60,30.22,29.94,-,-,-,28.63,-,-,65.0
163,臺北市,1994/09/07,古亭,12.4,1.8,16.8,-,66,97,58.48,38.36,3.09,0.7,2.39,28.29,-,-,60.0
164,臺北市,1994/09/07,中山,17.2,1.71,15.9,-,67,71,33.2,36.27,2.95,0.62,2.33,29.24,-,-,59.0
165,臺北市,1994/09/07,大同,18.4,5.15,-,-,105,200,147.45,56.89,5.18,2.45,2.73,29.74,-,-,79.0
166,臺北市,1994/09/07,萬華,13.5,1.25,21.3,-,67,37,8.73,28.75,-,-,-,28.43,-,-,72.0
167,臺北市,1994/09/07,陽明,10.6,-,36.0,-,28,8,0.04,8.18,-,-,-,22.25,-,86.0,62.0
168,臺北市,1994/09/07,士林,9.2,1.06,21.2,-,37,40,14.1,24.21,-,-,-,28.58,-,-,59.0
169,臺北市,1994/09/06,松山,13.0,1.16,15.9,-,52,52,25.2,26.57,-,-,-,29.02,-,-,51.0
170,臺北市,1994/09/06,古亭,8.2,1.84,18.4,-,62,68,38.47,29.91,2.65,0.54,2.11,28.91,-,-,56.0
171,臺北市,1994/09/06,中山,14.8,1.64,16.2,-,70,76,41.34,33.25,2.93,0.55,2.38,29.3,-,-,60.0
172,臺北市,1994/09/06,大同,16.2,4.2,-,-,100,157,114.51,44.51,4.72,2.1,2.62,29.91,-,-,75.0
173,臺北市,1994/09/06,萬華,9.7,1.12,20.3,-,60,32,7.17,24.99,-,-,-,28.93,-,-,61.0
174,臺北市,1994/09/06,陽明,6.3,0.31,37.5,-,17,6,0.05,5.6,-,-,-,22.92,-,84.0,54.0
175,臺北市,1994/09/06,士林,10.0,1.1,16.9,-,41,42,17.37,22.44,-,-,-,28.34,-,-,43.0
176,臺北市,1994/09/05,松山,9.0,1.18,20.6,-,61,45,15.54,28.81,-,-,-,28.87,-,-,69.0
177,臺北市,1994/09/05,古亭,6.4,1.38,16.1,-,70,49,20.83,28.01,2.6,0.48,2.12,28.6,-,-,60.0
178,臺北市,1994/09/05,中山,10.9,1.52,12.2,-,64,55,23.78,30.49,2.72,0.5,2.22,28.92,-,-,57.0
179,臺北市,1994/09/05,大同,12.0,3.95,-,-,99,143,103.2,41.59,4.23,1.75,2.48,29.6,-,-,75.0
180,臺北市,1994/09/05,萬華,11.6,0.97,14.5,-,56,30,7.81,22.21,-,-,-,28.87,-,-,53.0
181,臺北市,1994/09/05,陽明,5.4,0.3,42.2,-,23,4,0.06,3.94,-,-,-,22.63,-,86.0,63.0
182,臺北市,1994/09/05,士林,6.8,1.14,13.7,-,50,39,15.71,21.12,-,-,-,28.19,-,-,50.0
183,臺北市,1994/09/04,松山,4.6,0.84,10.2,-,31,35,18.82,15.81,-,-,-,29.69,-,-,31.0
184,臺北市,1994/09/04,古亭,3.1,1.1,12.0,-,32,43,22.56,20.2,2.74,0.39,2.35,29.97,-,-,32.0
185,臺北市,1994/09/04,中山,6.8,1.11,8.8,-,33,44,24.85,17.8,2.54,0.31,2.22,29.87,-,-,33.0
186,臺北市,1994/09/04,大同,10.6,3.78,-,-,69,159,131.26,33.17,4.18,1.62,2.56,30.56,-,-,64.0
187,臺北市,1994/09/04,萬華,5.6,0.77,11.4,-,28,23,7.17,15.99,-,-,-,29.86,-,-,28.0
188,臺北市,1994/09/04,陽明,3.0,0.3,21.8,-,12,4,0.22,4.03,-,-,-,23.35,-,86.0,63.0
189,臺北市,1994/09/04,士林,3.3,0.79,8.7,-,28,29,13.69,13.39,-,-,-,29.12,-,-,28.0
190,臺北市,1994/09/03,松山,3.3,1.01,2.4,-,24,43,31.6,11.13,-,-,-,30.02,-,-,24.0
191,臺北市,1994/09/03,古亭,2.2,1.0,4.7,-,30,40,26.27,14.16,2.52,0.35,2.18,30.63,-,-,30.0
192,臺北市,1994/09/03,中山,4.4,1.44,2.6,-,31,53,39.11,12.97,2.48,0.3,2.18,30.56,-,-,31.0
193,臺北市,1994/09/03,大同,15.2,6.35,-,-,90,262,229.87,47.57,5.64,3.12,2.52,31.59,-,-,99.0
194,臺北市,1994/09/03,萬華,3.9,0.99,5.7,-,26,28,16.15,12.24,-,-,-,30.34,-,-,26.0
195,臺北市,1994/09/03,陽明,1.2,0.13,10.1,-,-,2,0.05,1.75,-,-,-,23.97,-,83.0,16.0
196,臺北市,1994/09/03,士林,0.7,0.6,4.8,-,16,20,11.08,6.98,-,-,-,30.47,-,-,16.0
197,臺北市,1994/09/02,松山,6.1,1.43,9.3,-,39,58,34.55,22.95,-,-,-,28.95,-,-,39.0
198,臺北市,1994/09/02,古亭,6.4,1.92,13.5,-,58,71,42.07,28.45,2.97,0.77,2.2,28.97,-,-,56.0
199,臺北市,1994/09/02,中山,10.3,2.4,9.4,-,61,95,64.07,29.07,3.73,0.92,2.81,29.05,-,-,55.0
200,臺北市,1994/09/02,大同,15.2,5.37,-,-,109,182,139.36,43.23,6.49,2.87,3.62,29.33,-,-,83.0
201,臺北市,1994/09/02,萬華,8.7,1.65,15.3,-,47,54,30.07,24.15,-,-,-,28.87,-,-,67.0
202,臺北市,1994/09/02,陽明,1.4,0.21,25.1,-,12,2,0.05,1.97,-,-,-,22.9,-,83.0,32.0
203,臺北市,1994/09/02,士林,7.0,1.38,13.2,-,42,51,29.91,19.38,-,-,-,28.62,-,-,48.0
204,臺北市,1994/09/01,松山,1.2,0.49,12.8,-,25,12,4.29,7.34,-,-,-,27.01,-,-,25.0
205,臺北市,1994/09/01,古亭,3.0,0.8,11.0,-,26,30,15.91,14.32,2.11,0.2,1.9,26.19,-,-,26.0
206,臺北市,1994/09/01,中山,2.0,0.86,7.4,-,27,25,10.6,13.86,2.15,0.18,1.97,27.07,-,-,27.0
207,臺北市,1994/09/01,大同,5.0,3.34,-,-,47,106,84.7,21.2,3.66,1.48,2.19,27.2,-,-,59.0
208,臺北市,1994/09/01,萬華,3.6,0.84,11.3,-,27,23,9.88,13.5,-,-,-,26.5,-,-,32.0
209,臺北市,1994/09/01,陽明,0.3,0.18,22.7,-,11,4,2.02,1.92,-,-,-,21.22,-,98.0,36.0
210,臺北市,1994/09/01,士林,-,0.38,15.0,-,14,8,2.04,4.41,-,-,-,27.33,-,-,21.0
211,新北市,1994/09/30,板橋,16.9,1.23,23.8,-,80,54,8.86,45.21,2.87,0.6,2.27,25.19,-,-,65.0
