序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
22,臺北市,1997/06/27,松山,3.3,1.0,9.7,-,26,-,38.9,16.21,22.69,-,-,-,28.28,-,-,26.0
23,臺北市,1997/06/27,古亭,5.4,1.17,7.9,-,30,19,45.03,21.55,23.48,2.452,0.29,2.17,28.22,-,-,30.0
24,臺北市,1997/06/27,中山,4.1,0.92,10.2,-,38,-,36.3,15.84,20.47,2.574,0.4,2.17,28.01,-,-,38.0
25,臺北市,1997/06/27,大同,7.0,1.6,-,-,22,-,47.43,29.44,17.99,3.066,0.56,2.43,28.83,-,-,25.0
26,臺北市,1997/06/27,萬華,5.5,0.85,9.0,-,26,-,29.99,9.95,20.04,-,-,-,28.32,-,-,26.0
27,臺北市,1997/06/27,陽明,0.9,0.22,17.3,-,10,-,2.03,0.12,1.91,-,-,-,21.24,-,95.0,17.0
28,臺北市,1997/06/27,士林,1.6,0.59,10.0,-,31,-,21.42,6.96,14.46,-,-,-,27.33,-,-,31.0
29,臺北市,1997/06/26,松山,5.8,0.75,7.1,-,28,-,31.33,13.98,17.34,-,-,-,28.64,-,-,28.0
30,臺北市,1997/06/26,古亭,4.7,0.89,8.6,-,-,15,32.35,16.14,16.21,2.033,0.18,1.86,29.73,-,-,24.0
31,臺北市,1997/06/26,中山,3.7,0.74,9.0,-,30,-,30.79,13.71,17.08,2.298,0.21,2.08,29.22,-,-,30.0
32,臺北市,1997/06/26,大同,12.9,3.79,-,-,26,-,130.89,105.21,25.68,3.696,1.58,2.11,30.53,-,-,56.0
33,臺北市,1997/06/26,萬華,4.4,0.86,8.3,-,22,-,26.83,9.76,17.06,-,-,-,29.91,-,-,22.0
34,臺北市,1997/06/26,陽明,0.3,0.13,16.1,-,9,-,0.53,0.23,0.3,-,-,-,22.26,-,89.0,15.0
35,臺北市,1997/06/26,士林,0.6,0.52,11.3,-,23,-,16.27,5.82,10.45,-,-,-,28.84,-,-,23.0
36,臺北市,1997/06/25,松山,4.7,1.18,14.9,-,41,-,56.12,29.66,26.47,-,-,-,28.65,-,-,68.0
37,臺北市,1997/06/25,古亭,3.8,1.09,12.9,-,-,21,-,-,-,2.131,0.23,1.9,29.25,-,-,69.0
38,臺北市,1997/06/25,中山,5.8,1.46,15.6,-,40,-,61.75,35.13,26.63,2.761,0.44,2.32,28.62,-,-,60.0
39,臺北市,1997/06/25,大同,13.3,4.05,-,-,41,-,142.83,113.27,29.56,4.198,1.75,2.45,29.55,-,-,74.0
40,臺北市,1997/06/25,萬華,3.6,1.08,28.5,-,26,-,30.25,11.33,18.92,-,-,-,29.31,-,-,106.0
41,臺北市,1997/06/25,陽明,1.9,0.25,17.4,-,13,-,4.32,1.56,2.76,-,-,-,22.55,-,91.0,27.0
42,臺北市,1997/06/25,士林,2.6,0.66,11.0,-,27,-,24.07,8.62,15.45,-,-,-,28.19,-,-,27.0
43,臺北市,1997/06/24,松山,3.7,1.46,8.3,-,51,-,59.64,31.38,28.26,-,-,-,27.52,-,-,51.0
44,臺北市,1997/06/24,古亭,3.6,1.68,9.4,-,32,21,59.21,32.25,26.96,2.269,0.33,1.94,27.79,-,-,32.0
45,臺北市,1997/06/24,中山,5.8,1.59,9.6,-,42,-,69.46,37.18,32.28,2.802,0.56,2.24,27.61,-,-,42.0
46,臺北市,1997/06/24,大同,11.8,4.59,-,-,47,-,173.33,129.82,43.51,4.322,1.76,2.57,28.15,-,-,71.0
47,臺北市,1997/06/24,萬華,3.2,1.22,13.3,-,27,-,34.08,7.79,26.3,-,-,-,27.93,-,-,37.0
48,臺北市,1997/06/24,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,-,91.0,-
49,臺北市,1997/06/24,士林,3.3,0.95,10.1,-,34,-,36.97,13.96,23.01,-,-,-,26.97,-,-,34.0
50,臺北市,1997/06/23,松山,3.5,1.22,19.6,-,43,-,61.68,27.54,34.14,-,-,-,27.13,-,-,103.0
51,臺北市,1997/06/23,古亭,3.6,1.68,23.8,-,29,30,56.7,27.82,28.88,2.54,0.39,2.15,27.38,-,-,97.0
52,臺北市,1997/06/23,中山,5.6,1.49,19.0,-,34,-,61.04,24.97,36.07,2.887,0.49,2.4,27.02,-,-,88.0
53,臺北市,1997/06/23,大同,11.7,4.44,-,-,55,-,164.18,117.9,46.27,4.366,1.65,2.71,27.52,-,-,88.0
54,臺北市,1997/06/23,萬華,3.4,1.57,24.9,-,36,-,46.24,16.46,29.78,-,-,-,27.38,-,-,123.0
55,臺北市,1997/06/23,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,-,88.0,-
56,臺北市,1997/06/23,士林,2.2,0.99,14.7,-,32,-,-,-,-,-,-,-,26.4,-,-,51.0
57,臺北市,1997/06/22,松山,4.1,1.42,17.4,-,56,-,56.96,21.19,35.77,-,-,-,27.2,-,-,53.0
58,臺北市,1997/06/22,古亭,3.8,1.45,17.4,-,41,36,53.09,20.95,32.14,2.431,0.4,2.03,27.19,-,-,50.0
59,臺北市,1997/06/22,中山,7.8,1.77,16.6,-,51,-,72.03,31.47,40.56,3.216,0.56,2.66,26.96,-,-,53.0
60,臺北市,1997/06/22,大同,9.8,3.64,-,-,49,-,144.52,93.8,50.72,4.088,1.25,3.03,27.45,-,-,60.0
61,臺北市,1997/06/22,萬華,5.6,1.41,18.0,-,42,-,42.01,11.06,30.95,-,-,-,27.31,-,-,49.0
62,臺北市,1997/06/22,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,-,89.0,-
63,臺北市,1997/06/22,士林,3.9,1.34,13.6,-,39,-,50.99,16.14,34.85,-,-,-,26.44,-,-,39.0
64,臺北市,1997/06/21,松山,9.7,1.58,24.6,-,79,-,66.26,21.0,45.26,-,-,-,27.73,-,-,76.0
65,臺北市,1997/06/21,古亭,7.4,1.84,29.2,-,77,54,67.53,23.84,43.69,2.759,0.66,2.1,27.85,-,-,123.0
66,臺北市,1997/06/21,中山,10.1,1.99,28.6,-,85,-,81.7,29.97,51.73,3.443,0.64,2.8,28.04,-,-,123.0
67,臺北市,1997/06/21,大同,13.4,4.2,-,-,89,-,152.97,93.88,59.09,4.719,1.7,3.02,28.9,-,-,72.0
68,臺北市,1997/06/21,萬華,6.4,1.24,37.2,-,56,-,34.39,2.96,31.43,-,-,-,28.03,-,-,132.0
69,臺北市,1997/06/21,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,-,92.0,-
70,臺北市,1997/06/21,士林,7.6,1.65,23.0,-,98,-,59.55,13.88,45.66,-,-,-,27.27,-,-,78.0
71,臺北市,1997/06/20,松山,7.1,1.46,35.3,-,66,-,62.12,21.03,41.09,-,-,-,28.1,-,-,153.0
72,臺北市,1997/06/20,古亭,6.7,1.49,36.6,-,73,-,55.2,19.29,35.92,1.89,-,-,28.2,-,-,121.0
73,臺北市,1997/06/20,中山,10.8,1.71,49.0,-,97,-,65.73,17.07,48.67,3.239,0.67,2.57,28.01,-,-,156.0
74,臺北市,1997/06/20,大同,16.6,3.59,-,-,85,-,114.63,56.75,57.87,4.218,1.56,2.66,29.15,-,-,68.0
75,臺北市,1997/06/20,萬華,7.1,1.17,50.1,-,72,-,33.13,1.52,31.61,-,-,-,28.37,-,-,142.0
76,臺北市,1997/06/20,陽明,7.8,0.48,52.0,-,41,-,8.89,0.34,8.54,-,-,-,22.57,-,81.0,66.0
77,臺北市,1997/06/20,士林,7.7,1.34,43.3,-,100,-,49.52,10.03,39.48,-,-,-,26.97,-,-,124.0
78,臺北市,1997/06/19,松山,9.2,1.06,20.1,-,54,-,58.02,19.09,38.93,-,-,-,25.13,-,-,63.0
79,臺北市,1997/06/19,古亭,7.2,1.32,35.8,-,66,-,59.69,18.86,40.82,2.261,0.39,1.87,26.07,-,-,108.0
80,臺北市,1997/06/19,中山,10.2,1.3,26.0,-,53,-,63.65,19.67,43.98,2.922,0.45,2.48,25.45,-,-,81.0
81,臺北市,1997/06/19,大同,17.9,3.99,-,-,64,-,162.66,105.11,57.54,4.199,1.68,2.52,26.84,-,-,71.0
82,臺北市,1997/06/19,萬華,6.3,1.11,42.8,-,63,-,38.58,7.38,31.2,-,-,-,26.2,-,-,136.0
83,臺北市,1997/06/19,陽明,5.6,0.29,43.2,-,17,-,4.64,0.54,4.1,-,-,-,20.67,-,78.0,55.0
84,臺北市,1997/06/19,士林,5.7,0.99,31.2,-,55,-,-,-,-,-,-,-,24.98,-,-,68.0
85,臺北市,1997/06/18,松山,5.0,0.85,22.4,-,39,-,-,-,-,-,-,-,24.47,-,-,42.0
86,臺北市,1997/06/18,古亭,3.7,0.91,25.4,-,41,30,42.82,13.2,29.62,2.18,0.23,1.95,25.31,-,-,42.0
87,臺北市,1997/06/18,中山,5.5,1.07,21.2,-,38,-,48.58,12.95,35.62,2.599,0.31,2.29,25.01,-,-,38.0
88,臺北市,1997/06/18,大同,14.0,4.5,-,-,58,-,185.65,125.91,59.74,4.151,1.65,2.5,26.18,-,-,79.0
89,臺北市,1997/06/18,萬華,2.5,0.89,27.9,-,34,-,28.98,3.17,25.8,-,-,-,25.55,-,-,52.0
90,臺北市,1997/06/18,陽明,0.6,0.22,35.5,-,14,-,0.63,0.07,0.57,-,-,-,19.52,-,78.0,34.0
91,臺北市,1997/06/18,士林,3.4,0.68,29.5,-,42,-,-,-,-,-,-,-,24.52,-,-,53.0
92,臺北市,1997/06/17,松山,10.1,-,18.2,-,54,-,-,-,-,-,-,-,24.5,-,-,52.0
93,臺北市,1997/06/17,古亭,5.2,0.98,24.6,-,59,38,40.47,10.15,30.31,2.104,0.19,1.91,25.5,-,-,55.0
94,臺北市,1997/06/17,中山,9.4,0.98,20.1,-,61,-,44.85,10.31,34.54,2.316,0.21,2.11,25.04,-,-,56.0
95,臺北市,1997/06/17,大同,18.8,4.56,-,-,67,-,166.48,114.32,52.17,4.161,1.9,2.27,26.11,-,-,61.0
96,臺北市,1997/06/17,萬華,7.5,1.1,22.3,-,47,-,37.66,6.73,30.93,-,-,-,25.67,-,-,47.0
97,臺北市,1997/06/17,陽明,0.8,0.25,39.0,-,18,-,2.05,0.83,1.22,-,-,-,18.63,-,84.0,36.0
98,臺北市,1997/06/17,士林,5.8,0.51,31.1,-,44,-,18.46,2.47,15.98,-,-,-,25.01,-,-,44.0
99,臺北市,1997/06/16,松山,4.3,1.38,11.2,-,36,-,-,-,-,-,-,-,21.24,-,-,36.0
100,臺北市,1997/06/16,古亭,2.0,1.78,12.3,-,35,26,78.47,-,39.72,2.37,0.41,1.94,21.28,-,-,35.0
101,臺北市,1997/06/16,中山,5.5,2.06,9.4,-,48,-,89.33,42.39,46.94,3.163,0.69,2.47,21.08,-,-,48.0
102,臺北市,1997/06/16,大同,19.6,7.73,-,-,75,-,300.27,236.48,63.79,5.806,3.26,2.55,21.67,-,-,141.0
103,臺北市,1997/06/16,萬華,1.8,1.47,13.9,-,25,-,47.35,10.47,36.89,-,-,-,21.45,-,-,29.0
104,臺北市,1997/06/16,陽明,0.4,0.24,38.6,-,13,-,1.41,0.63,0.78,-,-,-,16.5,-,95.0,35.0
105,臺北市,1997/06/16,士林,3.7,0.82,15.5,-,31,-,44.44,9.2,35.24,-,-,-,20.8,-,-,31.0
106,臺北市,1997/06/15,松山,3.6,0.94,17.9,-,17,-,-,-,-,-,-,-,20.64,-,-,33.0
107,臺北市,1997/06/15,古亭,1.1,1.04,16.8,-,18,14,54.34,18.1,36.24,2.39,0.26,2.13,20.63,-,-,29.0
108,臺北市,1997/06/15,中山,5.2,1.39,11.3,-,22,-,70.04,24.54,45.5,2.525,0.31,2.21,20.41,-,-,26.0
109,臺北市,1997/06/15,大同,10.7,4.7,-,-,37,-,234.71,172.64,62.07,4.117,1.87,2.25,21.03,-,-,72.0
110,臺北市,1997/06/15,萬華,1.7,1.15,18.0,-,17,-,41.96,6.94,35.01,-,-,-,21.09,-,-,34.0
111,臺北市,1997/06/15,陽明,0.2,0.27,39.1,-,13,-,0.41,0.31,0.1,-,-,-,15.99,-,100.0,34.0
112,臺北市,1997/06/15,士林,3.4,0.74,19.8,-,20,-,34.63,4.09,30.54,-,-,-,19.92,-,-,30.0
113,臺北市,1997/06/14,松山,3.4,1.31,10.2,-,34,-,60.27,15.79,44.48,-,-,-,21.33,-,-,34.0
114,臺北市,1997/06/14,古亭,1.4,1.46,11.5,-,22,20,66.04,25.24,40.8,2.522,0.32,2.2,21.54,-,-,22.0
115,臺北市,1997/06/14,中山,3.5,1.78,6.3,-,30,-,84.68,33.2,51.47,2.8,0.52,2.28,21.29,-,-,30.0
116,臺北市,1997/06/14,大同,11.4,6.23,-,-,51,-,277.29,209.64,67.64,4.908,2.54,2.36,21.81,-,-,92.0
117,臺北市,1997/06/14,萬華,1.8,1.59,11.4,-,20,-,54.68,12.81,41.87,-,-,-,21.92,-,-,24.0
118,臺北市,1997/06/14,陽明,1.0,0.22,38.4,-,15,-,1.29,0.09,1.2,-,-,-,16.69,-,94.0,34.0
119,臺北市,1997/06/14,士林,3.1,0.95,16.0,-,22,-,43.43,7.19,36.24,-,-,-,20.8,-,-,28.0
120,臺北市,1997/06/13,松山,4.6,1.25,8.5,-,36,-,-,-,-,-,-,-,22.94,-,-,36.0
121,臺北市,1997/06/13,古亭,2.8,1.37,12.3,-,30,21,61.96,25.72,36.24,2.489,0.43,2.06,23.4,-,-,30.0
122,臺北市,1997/06/13,中山,6.0,1.55,8.4,-,39,-,72.86,28.27,44.59,2.682,0.54,2.14,23.29,-,-,39.0
123,臺北市,1997/06/13,大同,17.0,6.23,-,-,56,-,248.4,187.47,60.93,4.964,2.73,2.23,23.85,-,-,97.0
124,臺北市,1997/06/13,萬華,3.1,1.55,12.4,-,30,-,53.31,14.77,38.53,-,-,-,23.77,-,-,30.0
125,臺北市,1997/06/13,陽明,1.1,0.23,34.1,-,13,-,2.12,0.12,2.0,-,-,-,17.41,-,93.0,31.0
126,臺北市,1997/06/13,士林,6.0,0.63,21.7,-,25,-,30.14,4.24,25.9,-,-,-,23.04,-,-,31.0
127,臺北市,1997/06/12,松山,3.8,1.19,12.8,-,27,-,53.01,16.87,36.14,-,-,-,22.03,-,-,27.0
128,臺北市,1997/06/12,古亭,3.3,1.49,10.3,-,27,20,75.94,35.4,40.53,2.579,0.48,2.1,22.12,-,-,27.0
129,臺北市,1997/06/12,中山,4.3,1.38,12.4,-,26,-,66.43,26.08,40.36,2.626,0.38,2.25,21.89,-,-,26.0
130,臺北市,1997/06/12,大同,14.6,5.35,-,-,47,-,236.94,175.55,61.39,4.796,2.46,2.34,22.69,-,-,94.0
131,臺北市,1997/06/12,萬華,3.5,1.44,14.0,-,21,-,52.66,17.08,35.58,-,-,-,22.42,-,-,25.0
132,臺北市,1997/06/12,陽明,1.0,0.26,32.9,-,14,-,1.5,0.05,1.45,-,-,-,17.15,-,94.0,32.0
133,臺北市,1997/06/12,士林,1.3,0.79,20.4,-,21,-,32.63,6.97,25.66,-,-,-,21.63,-,-,29.0
134,臺北市,1997/06/11,松山,3.5,1.17,9.3,-,30,-,48.43,10.68,37.75,-,-,-,22.59,-,-,30.0
135,臺北市,1997/06/11,古亭,4.3,1.29,10.1,-,25,20,53.68,18.37,35.31,2.057,0.28,1.78,22.87,-,-,25.0
136,臺北市,1997/06/11,中山,3.6,1.45,8.0,-,40,-,59.55,20.04,39.51,2.571,0.42,2.15,22.83,-,-,40.0
137,臺北市,1997/06/11,大同,-,-,-,-,51,-,-,-,-,-,-,-,-,-,-,82.0
138,臺北市,1997/06/11,萬華,4.6,1.32,10.3,-,21,-,42.59,8.64,33.95,-,-,-,23.35,-,-,21.0
139,臺北市,1997/06/11,陽明,0.3,0.42,29.0,-,13,-,3.37,0.15,3.22,-,-,-,18.15,-,100.0,29.0
140,臺北市,1997/06/11,士林,1.3,1.07,10.2,-,22,-,36.78,7.04,29.74,-,-,-,21.94,-,-,22.0
141,臺北市,1997/06/10,松山,1.3,1.16,10.7,-,43,-,43.93,13.9,30.02,-,-,-,27.37,-,-,43.0
142,臺北市,1997/06/10,古亭,2.2,1.23,9.5,-,35,25,45.39,19.64,25.75,1.669,0.23,1.44,27.53,-,-,35.0
143,臺北市,1997/06/10,中山,2.5,1.27,8.1,-,32,-,44.39,14.89,29.5,2.469,0.24,2.23,27.7,-,-,32.0
144,臺北市,1997/06/10,大同,8.9,3.3,-,-,32,-,102.62,68.49,34.14,3.465,0.99,2.47,29.09,-,-,41.0
145,臺北市,1997/06/10,萬華,1.9,0.76,13.8,-,23,-,22.79,4.01,18.78,-,-,-,27.98,-,-,24.0
146,臺北市,1997/06/10,陽明,0.6,-,24.0,-,16,-,4.01,0.12,3.89,-,-,-,21.27,-,93.0,39.0
147,臺北市,1997/06/10,士林,1.6,0.81,11.4,-,36,-,28.1,7.05,21.04,-,-,-,26.68,-,-,36.0
148,臺北市,1997/06/09,松山,2.3,0.91,7.8,-,35,-,33.72,11.69,22.03,-,-,-,29.1,-,-,35.0
149,臺北市,1997/06/09,古亭,2.5,1.03,7.0,-,31,21,39.8,18.77,21.03,1.861,0.19,1.67,29.03,-,-,31.0
150,臺北市,1997/06/09,中山,4.1,1.0,6.4,-,32,-,36.22,14.1,22.11,2.398,0.25,2.15,29.35,-,-,32.0
151,臺北市,1997/06/09,大同,8.7,2.72,-,-,33,-,97.82,69.36,28.47,3.398,1.02,2.37,29.78,-,-,51.0
152,臺北市,1997/06/09,萬華,2.8,0.71,9.7,-,26,-,21.01,3.54,17.47,-,-,-,29.48,-,-,26.0
153,臺北市,1997/06/09,陽明,1.2,0.28,17.4,-,17,-,5.56,0.34,5.22,-,-,-,22.1,-,87.0,38.0
154,臺北市,1997/06/09,士林,3.9,0.76,7.5,-,33,-,28.9,11.56,17.34,-,-,-,28.41,-,-,33.0
155,臺北市,1997/06/08,松山,2.4,1.45,8.8,-,50,-,57.11,30.54,26.57,-,-,-,29.53,-,-,50.0
156,臺北市,1997/06/08,古亭,2.4,0.95,10.1,-,36,20,40.09,19.94,20.15,1.812,0.18,1.63,29.66,-,-,36.0
157,臺北市,1997/06/08,中山,3.4,1.15,10.4,-,42,-,42.17,18.99,23.18,2.533,0.34,2.2,29.65,-,-,42.0
158,臺北市,1997/06/08,大同,9.5,3.01,-,-,35,-,113.27,79.98,33.29,3.313,1.06,2.26,30.24,-,-,43.0
159,臺北市,1997/06/08,萬華,2.7,0.65,13.2,-,22,-,20.48,4.17,16.31,-,-,-,29.97,-,-,27.0
160,臺北市,1997/06/08,陽明,1.2,0.28,18.0,-,15,-,4.46,0.46,3.99,-,-,-,23.44,-,80.0,23.0
161,臺北市,1997/06/08,士林,2.4,1.1,10.5,-,51,-,44.59,26.29,18.31,-,-,-,28.42,-,-,50.0
162,臺北市,1997/06/07,松山,4.4,2.35,21.0,-,59,-,92.1,45.15,46.95,-,-,-,27.26,-,-,149.0
163,臺北市,1997/06/07,古亭,4.2,2.03,13.2,-,53,28,80.7,46.38,34.32,2.554,0.56,1.99,27.32,-,-,68.0
164,臺北市,1997/06/07,中山,5.9,2.38,21.0,-,66,-,95.24,50.29,44.95,3.887,1.02,2.86,27.51,-,-,112.0
165,臺北市,1997/06/07,大同,12.7,5.1,-,-,54,-,184.05,126.16,57.9,4.87,2.02,2.85,28.28,-,-,88.0
166,臺北市,1997/06/07,萬華,3.8,1.24,16.7,-,31,-,38.03,11.6,26.43,-,-,-,27.65,-,-,74.0
167,臺北市,1997/06/07,陽明,2.1,0.32,21.2,-,16,-,6.01,0.23,5.78,-,-,-,22.8,-,84.0,34.0
168,臺北市,1997/06/07,士林,3.9,1.76,12.2,-,55,-,75.66,44.27,31.39,-,-,-,26.84,-,-,62.0
169,臺北市,1997/06/06,松山,4.6,2.06,18.8,-,50,-,81.28,39.66,41.63,-,-,-,26.69,-,-,85.0
170,臺北市,1997/06/06,古亭,3.3,1.86,16.6,-,38,28,72.7,37.33,35.37,2.676,0.57,2.1,27.19,-,-,64.0
171,臺北市,1997/06/06,中山,5.7,2.27,16.9,-,57,-,98.96,54.26,44.7,3.71,0.92,2.79,27.45,-,-,81.0
172,臺北市,1997/06/06,大同,14.4,6.21,-,-,62,-,230.17,164.16,61.84,5.53,2.68,2.85,28.49,-,-,118.0
173,臺北市,1997/06/06,萬華,2.6,1.31,21.8,-,31,-,37.02,9.46,27.56,-,-,-,-,-,-,79.0
174,臺北市,1997/06/06,陽明,3.7,0.25,23.3,-,13,-,6.16,0.32,5.84,-,-,-,22.36,-,86.0,27.0
175,臺北市,1997/06/06,士林,3.8,1.64,15.7,-,51,-,67.05,34.38,32.67,-,-,-,26.85,-,-,51.0
176,臺北市,1997/06/05,松山,2.8,1.47,16.3,-,38,-,61.5,25.24,36.25,-,-,-,25.81,-,-,71.0
177,臺北市,1997/06/05,古亭,2.9,1.94,14.0,-,36,27,74.45,35.89,38.57,2.767,0.56,2.2,27.09,-,-,65.0
178,臺北市,1997/06/05,中山,4.8,2.1,12.3,-,43,-,91.4,42.67,48.73,3.343,0.79,2.55,25.44,-,-,63.0
179,臺北市,1997/06/05,大同,10.4,4.73,-,-,59,-,148.64,99.09,49.55,4.669,1.99,2.68,26.01,-,-,74.0
180,臺北市,1997/06/05,萬華,3.2,1.62,15.4,-,36,-,50.59,13.22,37.36,-,-,-,-,-,-,64.0
181,臺北市,1997/06/05,陽明,3.2,0.29,25.3,-,18,-,5.97,0.43,5.54,-,-,-,20.95,-,94.0,28.0
182,臺北市,1997/06/05,士林,3.9,1.56,13.1,-,41,-,66.14,26.1,40.04,-,-,-,24.45,-,-,49.0
183,臺北市,1997/06/04,松山,3.8,1.8,12.0,-,39,-,76.62,27.97,48.64,-,-,-,25.06,-,-,75.0
184,臺北市,1997/06/04,古亭,4.1,1.9,8.2,-,37,23,76.02,35.57,40.45,2.66,0.6,2.06,-,-,-,37.0
185,臺北市,1997/06/04,中山,6.3,1.87,13.0,-,48,-,79.97,31.49,48.48,3.146,0.77,2.38,25.06,-,-,76.0
186,臺北市,1997/06/04,大同,10.9,3.85,-,-,59,-,-,-,-,4.195,1.59,2.61,25.62,-,-,88.0
187,臺北市,1997/06/04,萬華,5.7,1.79,11.3,-,41,-,61.93,20.51,41.42,-,-,-,26.01,-,-,44.0
188,臺北市,1997/06/04,陽明,1.6,0.33,26.5,-,16,-,7.06,0.56,6.49,-,-,-,20.47,-,96.0,39.0
189,臺北市,1997/06/04,士林,4.6,1.07,15.7,-,42,-,46.24,10.75,35.49,-,-,-,24.64,-,-,72.0
190,臺北市,1997/06/03,松山,5.2,1.86,3.5,-,34,-,80.89,42.22,38.67,-,-,-,25.76,-,-,34.0
191,臺北市,1997/06/03,古亭,3.3,1.95,10.5,-,32,32,73.89,38.44,35.45,2.847,0.48,2.37,-,-,-,48.0
192,臺北市,1997/06/03,中山,7.7,1.72,8.7,-,-,-,70.19,32.21,37.98,3.302,0.68,2.62,26.31,-,-,49.0
193,臺北市,1997/06/03,大同,9.3,3.34,-,-,52,-,121.53,81.44,40.1,4.091,1.39,2.7,26.97,-,-,51.0
194,臺北市,1997/06/03,萬華,4.0,1.59,11.6,-,33,-,46.01,13.61,32.4,-,-,-,26.31,-,-,64.0
195,臺北市,1997/06/03,陽明,2.1,0.27,16.3,-,15,-,6.15,0.46,5.7,-,-,-,20.57,-,100.0,18.0
196,臺北市,1997/06/03,士林,4.0,1.04,9.8,-,29,-,40.43,14.44,25.99,-,-,-,25.69,-,-,32.0
197,臺北市,1997/06/02,松山,5.2,1.58,5.8,-,58,-,63.63,29.24,34.39,-,-,-,25.41,-,-,54.0
198,臺北市,1997/06/02,古亭,5.1,1.87,5.6,-,66,39,74.67,41.23,33.43,2.768,0.45,2.32,-,-,-,58.0
199,臺北市,1997/06/02,中山,5.6,1.67,3.4,-,37,-,69.81,34.1,35.71,3.121,0.63,2.49,25.68,-,-,37.0
