序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
558,新北市,1997/07/01,萬里,-,0.56,16.4,-,28,-,-,-,-,2.522,0.56,1.97,26.87,-,-,52.0
559,臺中市,1997/07/31,西屯,6.6,0.56,26.1,-,-,-,28.83,4.26,24.57,2.593,0.27,2.32,29.93,-,-,64.0
560,臺中市,1997/07/31,忠明,4.8,0.89,29.1,-,86,56,31.88,4.72,27.16,-,-,-,29.8,-,-,74.0
561,臺中市,1997/07/31,豐原,5.6,0.82,26.7,-,98,-,24.73,2.63,22.1,-,-,-,29.17,-,-,74.0
562,臺中市,1997/07/31,沙鹿,3.8,0.46,21.5,-,44,-,16.43,2.82,13.61,-,-,-,29.6,-,-,44.0
563,臺中市,1997/07/31,大里,0.8,0.75,33.6,-,96,-,25.59,2.97,22.62,-,-,-,30.4,-,-,96.0
564,臺中市,1997/07/30,西屯,2.8,0.49,25.2,-,-,-,20.06,4.45,15.61,2.223,0.19,2.04,29.62,-,-,50.0
565,臺中市,1997/07/30,忠明,4.2,0.7,26.3,-,58,41,29.34,8.25,21.09,-,-,-,29.76,-,-,54.0
566,臺中市,1997/07/30,豐原,4.9,0.62,19.9,-,64,-,24.76,3.87,20.89,-,-,-,28.88,-,-,57.0
567,臺中市,1997/07/30,沙鹿,3.8,0.39,22.3,-,36,-,16.02,3.48,13.29,-,-,-,29.61,-,-,43.0
568,臺中市,1997/07/30,大里,2.1,0.66,26.4,-,65,-,26.56,4.62,21.93,-,-,-,30.53,-,-,63.0
569,臺中市,1997/07/29,西屯,5.1,0.53,19.5,-,-,-,26.43,8.88,17.55,2.595,0.19,2.41,29.39,-,-,38.0
570,臺中市,1997/07/29,忠明,6.9,0.76,17.6,-,52,35,29.25,6.12,23.13,-,-,-,29.68,-,-,51.0
571,臺中市,1997/07/29,豐原,10.9,0.63,11.9,-,56,-,31.3,7.52,23.78,-,-,-,29.08,-,-,53.0
572,臺中市,1997/07/29,沙鹿,2.6,0.56,18.8,-,41,-,19.89,3.64,16.25,-,-,-,29.74,-,-,41.0
573,臺中市,1997/07/29,大里,5.9,0.51,21.0,-,58,-,25.08,4.86,20.22,-,-,-,30.36,-,-,54.0
574,臺中市,1997/07/28,西屯,9.2,0.57,24.0,-,-,-,35.91,10.59,25.32,2.849,0.33,2.52,29.63,-,-,49.0
575,臺中市,1997/07/28,忠明,5.3,0.95,24.2,-,62,45,37.38,6.85,30.53,-,-,-,29.75,-,-,56.0
576,臺中市,1997/07/28,豐原,7.2,0.71,23.9,-,73,-,26.96,3.37,23.59,-,-,-,28.99,-,-,61.0
577,臺中市,1997/07/28,沙鹿,4.9,0.66,26.8,-,61,-,24.06,3.34,20.71,-,-,-,29.52,-,-,56.0
578,臺中市,1997/07/28,大里,12.3,0.66,21.1,-,87,-,37.26,10.43,26.83,-,-,-,30.1,-,-,70.0
579,臺中市,1997/07/27,西屯,12.2,0.51,34.4,-,-,-,23.27,3.51,19.76,2.403,0.13,2.27,29.32,-,-,79.0
580,臺中市,1997/07/27,忠明,15.1,0.88,35.8,-,73,56,34.91,4.17,30.74,-,-,-,29.34,-,-,87.0
581,臺中市,1997/07/27,豐原,6.7,0.64,34.7,-,78,-,21.34,1.09,20.25,-,-,-,28.65,-,-,83.0
582,臺中市,1997/07/27,沙鹿,6.0,0.53,33.1,-,65,-,17.8,1.47,16.33,-,-,-,29.12,-,-,66.0
583,臺中市,1997/07/27,大里,10.2,0.56,32.4,-,78,-,25.1,3.18,21.93,-,-,-,29.81,-,-,89.0
584,臺中市,1997/07/26,西屯,9.3,0.52,42.8,-,-,-,29.19,7.15,22.03,2.407,0.18,2.23,29.08,-,-,97.0
585,臺中市,1997/07/26,忠明,7.0,0.87,42.2,-,86,48,34.12,4.51,29.62,-,-,-,28.9,-,-,89.0
586,臺中市,1997/07/26,豐原,7.4,0.65,41.7,-,96,-,23.83,0.7,23.13,-,-,-,28.29,-,-,82.0
587,臺中市,1997/07/26,沙鹿,9.3,0.59,39.2,-,70,-,28.65,5.24,23.41,-,-,-,28.85,-,-,93.0
588,臺中市,1997/07/26,大里,6.1,0.63,40.2,-,84,-,29.88,3.09,26.8,-,-,-,29.58,-,-,96.0
589,臺中市,1997/07/25,西屯,10.1,0.42,22.2,-,-,-,25.53,5.63,19.9,2.263,0.19,2.08,29.08,-,-,57.0
590,臺中市,1997/07/25,忠明,9.4,0.72,26.1,-,56,38,24.42,3.45,20.97,-,-,-,29.15,-,-,54.0
591,臺中市,1997/07/25,豐原,6.1,0.56,23.3,-,60,-,20.75,2.49,18.26,-,-,-,28.36,-,-,55.0
592,臺中市,1997/07/25,沙鹿,5.6,0.52,18.2,-,42,-,18.63,2.51,16.12,-,-,-,28.84,-,-,44.0
593,臺中市,1997/07/25,大里,5.4,0.52,28.6,-,55,-,20.82,2.5,18.32,-,-,-,29.88,-,-,59.0
594,臺中市,1997/07/24,西屯,4.3,0.38,20.9,-,-,-,19.77,3.14,16.63,2.288,0.19,2.1,29.35,-,-,49.0
595,臺中市,1997/07/24,忠明,3.5,0.66,23.2,-,63,34,21.92,2.48,19.44,-,-,-,29.36,-,-,56.0
596,臺中市,1997/07/24,豐原,3.6,0.51,20.9,-,69,-,20.46,3.16,17.3,-,-,-,28.59,-,-,59.0
597,臺中市,1997/07/24,沙鹿,5.7,0.48,13.7,-,42,-,22.73,4.79,17.94,-,-,-,29.1,-,-,45.0
598,臺中市,1997/07/24,大里,1.0,0.48,28.4,-,72,-,18.19,1.66,16.53,-,-,-,30.2,-,-,61.0
599,臺中市,1997/07/23,西屯,4.5,0.39,24.8,-,-,-,23.0,4.73,18.67,-,-,-,29.67,-,-,63.0
600,臺中市,1997/07/23,忠明,2.6,0.69,34.4,-,66,-,26.97,3.46,21.49,-,-,-,29.53,-,-,74.0
601,臺中市,1997/07/23,豐原,3.7,0.56,37.0,-,73,-,21.07,2.74,18.33,-,-,-,29.15,-,-,61.0
602,臺中市,1997/07/23,沙鹿,5.0,0.44,23.6,-,51,-,18.92,2.25,16.67,-,-,-,29.58,-,-,65.0
603,臺中市,1997/07/23,大里,1.2,0.57,39.9,-,69,-,19.17,1.81,17.36,-,-,-,30.48,-,-,82.0
604,臺中市,1997/07/22,西屯,6.4,0.55,24.5,-,-,-,30.33,13.78,16.56,2.541,0.2,2.34,29.18,-,-,67.0
605,臺中市,1997/07/22,忠明,10.0,0.84,21.1,-,51,35,37.49,12.2,25.31,-,-,-,29.18,-,-,64.0
606,臺中市,1997/07/22,豐原,10.2,0.66,20.8,-,62,-,28.82,5.63,23.19,-,-,-,28.66,-,-,56.0
607,臺中市,1997/07/22,沙鹿,4.2,0.43,22.7,-,30,-,17.85,3.8,14.04,-,-,-,29.33,-,-,69.0
608,臺中市,1997/07/22,大里,6.1,0.53,25.1,-,60,-,27.08,5.76,21.32,-,-,-,29.93,-,-,68.0
609,臺中市,1997/07/21,西屯,1.0,0.44,13.5,-,-,-,18.16,5.67,12.49,2.08,0.09,1.99,28.74,-,-,33.0
610,臺中市,1997/07/21,忠明,2.7,0.74,11.4,-,35,22,29.96,10.23,19.74,-,-,-,28.81,-,-,35.0
611,臺中市,1997/07/21,豐原,4.0,0.51,9.6,-,36,-,22.96,7.93,15.03,-,-,-,28.18,-,-,36.0
612,臺中市,1997/07/21,沙鹿,2.3,0.48,13.7,-,23,-,19.52,5.9,13.62,-,-,-,29.05,-,-,29.0
613,臺中市,1997/07/21,大里,2.2,0.46,14.6,-,42,-,19.18,5.79,13.39,-,-,-,29.26,-,-,42.0
614,臺中市,1997/07/20,西屯,1.2,0.49,18.0,-,23,-,22.42,8.08,14.33,2.183,0.12,2.07,27.92,-,-,38.0
615,臺中市,1997/07/20,忠明,1.7,0.88,17.5,-,38,24,32.68,11.16,21.51,-,-,-,27.89,-,-,39.0
616,臺中市,1997/07/20,豐原,2.1,0.53,16.6,-,30,-,16.86,3.63,13.23,-,-,-,27.38,-,-,40.0
617,臺中市,1997/07/20,沙鹿,2.1,0.5,16.4,-,20,-,20.17,6.47,13.7,-,-,-,28.62,-,-,37.0
618,臺中市,1997/07/20,大里,0.7,0.39,23.0,-,33,-,14.01,2.21,11.79,-,-,-,28.21,-,-,47.0
619,臺中市,1997/07/19,西屯,2.3,0.54,11.9,-,24,-,38.08,20.0,18.08,2.504,0.24,2.26,28.36,-,-,39.0
620,臺中市,1997/07/19,忠明,3.8,0.86,15.0,-,22,17,33.47,10.68,22.79,-,-,-,28.46,-,-,44.0
621,臺中市,1997/07/19,豐原,3.5,0.68,14.5,-,38,-,23.13,5.72,17.4,-,-,-,27.99,-,-,38.0
622,臺中市,1997/07/19,沙鹿,4.0,0.28,15.9,-,-,-,14.36,3.45,10.9,-,-,-,29.4,-,-,24.0
623,臺中市,1997/07/19,大里,8.3,0.53,13.9,-,31,-,25.58,8.37,17.21,-,-,-,28.6,-,-,47.0
624,臺中市,1997/07/18,西屯,2.8,0.61,22.7,-,29,-,34.42,12.28,22.14,2.857,0.37,2.49,27.57,-,-,72.0
625,臺中市,1997/07/18,忠明,4.3,1.14,24.9,-,47,30,48.81,20.3,28.51,-,-,-,27.59,-,-,70.0
626,臺中市,1997/07/18,豐原,4.4,0.75,21.1,-,34,-,25.54,7.84,17.7,-,-,-,26.81,-,-,68.0
627,臺中市,1997/07/18,沙鹿,18.6,0.53,18.1,-,32,-,26.04,8.01,18.04,-,-,-,28.63,-,-,49.0
628,臺中市,1997/07/18,大里,2.2,0.51,30.4,-,37,-,20.4,3.4,17.0,-,-,-,27.77,-,-,77.0
629,臺中市,1997/07/17,西屯,3.6,0.52,21.9,-,40,-,25.11,5.15,19.96,2.23,0.22,2.01,27.49,-,-,59.0
630,臺中市,1997/07/17,忠明,4.1,1.02,21.4,-,41,29,35.98,7.92,28.06,-,-,-,27.8,-,-,60.0
631,臺中市,1997/07/17,豐原,4.8,0.74,22.4,-,39,-,24.48,3.84,20.65,-,-,-,26.55,-,-,60.0
632,臺中市,1997/07/17,沙鹿,13.0,0.59,18.5,-,-,-,25.99,5.22,20.77,-,-,-,28.17,-,-,46.0
633,臺中市,1997/07/17,大里,0.5,0.62,26.7,-,48,-,20.48,3.46,17.02,-,-,-,28.13,-,-,72.0
634,臺中市,1997/07/16,西屯,4.5,0.62,32.4,-,48,-,28.97,6.46,22.51,2.414,0.26,2.15,28.43,-,-,74.0
635,臺中市,1997/07/16,忠明,3.3,0.84,33.7,-,56,41,33.58,7.69,25.89,-,-,-,28.45,-,-,75.0
636,臺中市,1997/07/16,豐原,5.0,0.7,29.4,-,59,-,23.26,3.81,19.45,-,-,-,27.86,-,-,65.0
637,臺中市,1997/07/16,沙鹿,4.9,0.74,35.8,-,-,-,24.69,3.89,20.8,-,-,-,28.76,-,-,83.0
638,臺中市,1997/07/16,大里,1.2,0.62,39.7,-,59,-,21.2,2.05,19.14,-,-,-,28.31,-,-,96.0
639,臺中市,1997/07/15,西屯,3.8,0.78,27.6,-,64,-,42.3,13.61,28.69,2.507,0.35,2.16,27.87,-,-,75.0
640,臺中市,1997/07/15,忠明,3.8,1.38,35.5,-,76,50,49.04,13.0,36.04,-,-,-,27.66,-,-,84.0
641,臺中市,1997/07/15,豐原,4.2,0.87,24.8,-,68,-,31.12,6.69,24.43,-,-,-,27.25,-,-,71.0
642,臺中市,1997/07/15,沙鹿,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
643,臺中市,1997/07/15,大里,1.2,0.71,37.4,-,52,-,23.68,3.11,20.58,-,-,-,26.97,-,-,110.0
644,臺中市,1997/07/14,西屯,2.7,0.61,16.3,-,43,-,29.86,12.47,17.39,2.249,0.18,2.07,29.01,-,-,43.0
645,臺中市,1997/07/14,忠明,3.6,0.92,15.8,-,46,28,39.45,15.06,24.38,-,-,-,29.07,-,-,46.0
646,臺中市,1997/07/14,豐原,4.3,0.65,13.5,-,46,-,25.32,7.02,18.29,-,-,-,28.76,-,-,46.0
647,臺中市,1997/07/14,沙鹿,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
648,臺中市,1997/07/14,大里,0.6,0.53,20.5,-,48,-,20.39,4.06,16.33,-,-,-,29.5,-,-,53.0
649,臺中市,1997/07/13,西屯,4.1,0.71,9.2,-,45,-,32.89,8.66,24.23,2.263,0.17,2.09,27.32,-,-,45.0
650,臺中市,1997/07/13,忠明,5.8,1.16,9.4,-,55,37,46.93,14.51,32.42,-,-,-,27.3,-,-,52.0
651,臺中市,1997/07/13,豐原,4.7,0.94,6.3,-,52,-,33.05,10.81,22.23,-,-,-,26.91,-,-,51.0
652,臺中市,1997/07/13,沙鹿,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
653,臺中市,1997/07/13,大里,0.9,0.99,14.3,-,61,-,31.92,6.99,24.93,-,-,-,27.43,-,-,55.0
654,臺中市,1997/07/12,西屯,10.0,0.58,13.6,-,52,-,36.7,14.95,21.74,2.245,0.14,2.1,28.81,-,-,51.0
655,臺中市,1997/07/12,忠明,7.7,1.02,15.5,-,45,32,42.32,15.49,26.83,-,-,-,29.03,-,-,53.0
656,臺中市,1997/07/12,豐原,4.8,0.62,20.0,-,39,-,20.77,2.37,18.4,-,-,-,28.47,-,-,57.0
657,臺中市,1997/07/12,沙鹿,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
658,臺中市,1997/07/12,大里,0.4,0.64,19.4,-,54,-,20.11,5.28,14.83,-,-,-,29.34,-,-,53.0
659,臺中市,1997/07/11,西屯,4.3,0.57,18.7,-,45,-,35.69,14.21,21.48,-,-,-,29.04,-,-,54.0
660,臺中市,1997/07/11,忠明,3.0,1.03,21.3,-,48,33,37.15,8.52,28.64,-,-,-,29.32,-,-,57.0
661,臺中市,1997/07/11,豐原,3.5,0.64,25.4,-,51,-,21.16,1.8,19.36,-,-,-,28.91,-,-,60.0
662,臺中市,1997/07/11,沙鹿,2.6,0.51,18.4,-,64,-,13.34,2.46,10.88,-,-,-,29.84,-,-,57.0
663,臺中市,1997/07/11,大里,0.2,0.54,23.7,-,40,-,19.53,3.99,15.54,-,-,-,29.77,-,-,60.0
664,臺中市,1997/07/10,西屯,3.8,0.43,19.6,-,37,-,22.4,7.28,15.12,-,-,-,29.08,-,-,62.0
665,臺中市,1997/07/10,忠明,3.4,1.12,21.0,-,36,26,36.79,11.21,25.59,-,-,-,29.14,-,-,68.0
666,臺中市,1997/07/10,豐原,2.8,0.59,20.6,-,64,-,18.33,1.85,16.49,-,-,-,28.55,-,-,57.0
667,臺中市,1997/07/10,沙鹿,2.4,0.36,13.0,-,64,-,12.51,2.72,9.79,-,-,-,29.17,-,-,57.0
668,臺中市,1997/07/10,大里,0.1,0.5,22.2,-,46,-,16.48,3.6,12.88,-,-,-,30.08,-,-,62.0
669,臺中市,1997/07/09,西屯,2.6,0.51,11.7,-,31,-,27.27,10.69,16.59,-,-,-,28.45,-,-,33.0
670,臺中市,1997/07/09,忠明,2.8,1.1,11.6,-,36,23,38.7,12.67,26.03,-,-,-,28.04,-,-,36.0
671,臺中市,1997/07/09,豐原,2.7,0.73,15.3,-,39,-,23.04,3.86,19.18,-,-,-,27.12,-,-,39.0
672,臺中市,1997/07/09,沙鹿,1.6,0.33,12.7,-,34,-,12.79,2.22,10.57,-,-,-,29.12,-,-,34.0
673,臺中市,1997/07/09,大里,0.2,0.53,14.2,-,41,-,15.59,4.02,11.56,-,-,-,29.04,-,-,41.0
674,臺中市,1997/07/08,西屯,4.2,0.51,9.6,-,36,-,34.16,16.15,18.01,-,-,-,27.98,-,-,36.0
675,臺中市,1997/07/08,忠明,3.8,1.11,9.8,-,39,23,42.95,17.06,25.89,-,-,-,27.91,-,-,39.0
676,臺中市,1997/07/08,豐原,2.7,0.52,13.3,-,27,-,17.54,2.47,15.07,-,-,-,27.42,-,-,31.0
677,臺中市,1997/07/08,沙鹿,2.3,0.42,11.6,-,25,-,15.12,2.81,12.31,-,-,-,28.71,-,-,26.0
678,臺中市,1997/07/08,大里,0.3,0.6,10.1,-,42,-,19.46,7.5,11.96,-,-,-,28.5,-,-,42.0
679,臺中市,1997/07/07,西屯,2.8,0.65,9.5,-,35,-,35.2,15.57,19.63,2.151,0.2,1.95,27.59,-,-,35.0
680,臺中市,1997/07/07,忠明,2.9,1.2,10.0,-,36,22,43.23,16.13,27.1,-,-,-,27.04,-,-,36.0
681,臺中市,1997/07/07,豐原,2.6,0.59,16.9,-,32,-,20.13,2.94,17.19,-,-,-,26.86,-,-,48.0
682,臺中市,1997/07/07,沙鹿,1.5,0.41,13.3,-,22,-,14.91,2.17,12.75,-,-,-,28.69,-,-,22.0
683,臺中市,1997/07/07,大里,0.3,0.6,11.5,-,38,-,19.26,5.94,13.31,-,-,-,27.55,-,-,38.0
684,臺中市,1997/07/06,西屯,3.1,0.62,9.3,-,30,-,27.6,10.54,17.06,2.145,0.19,1.95,26.86,-,-,30.0
685,臺中市,1997/07/06,忠明,3.4,1.37,9.4,-,34,29,52.69,25.02,27.67,-,-,-,26.64,-,-,34.0
686,臺中市,1997/07/06,豐原,2.2,0.65,14.1,-,26,-,20.16,4.6,15.56,-,-,-,26.29,-,-,33.0
687,臺中市,1997/07/06,沙鹿,1.3,0.42,14.2,-,21,-,11.91,1.49,10.41,-,-,-,27.91,-,-,26.0
688,臺中市,1997/07/06,大里,0.1,0.67,10.5,-,43,-,19.58,6.82,12.76,-,-,-,27.13,-,-,43.0
689,臺中市,1997/07/05,西屯,4.1,0.67,8.5,-,40,-,37.75,16.29,21.46,-,-,-,26.61,-,-,40.0
690,臺中市,1997/07/05,忠明,4.7,1.52,9.5,-,48,32,64.54,29.47,35.07,-,-,-,26.3,-,-,48.0
691,臺中市,1997/07/05,豐原,3.0,0.88,11.0,-,47,-,26.8,5.9,20.9,-,-,-,25.77,-,-,47.0
692,臺中市,1997/07/05,沙鹿,1.7,0.6,10.7,-,39,-,20.7,5.57,15.14,-,-,-,26.88,-,-,39.0
693,臺中市,1997/07/05,大里,0.4,0.84,9.6,-,49,-,24.5,8.33,16.17,-,-,-,27.09,-,-,49.0
694,臺中市,1997/07/04,西屯,4.5,0.87,11.8,-,36,-,36.06,20.43,15.62,-,-,-,27.1,-,-,36.0
695,臺中市,1997/07/04,忠明,3.5,1.42,12.7,-,53,30,59.1,32.48,26.62,-,-,-,26.95,-,-,51.0
696,臺中市,1997/07/04,豐原,3.8,0.79,9.2,-,40,-,25.16,9.36,15.8,-,-,-,26.48,-,-,40.0
697,臺中市,1997/07/04,沙鹿,2.4,0.61,10.2,-,21,-,20.04,6.74,13.3,-,-,-,27.32,-,-,25.0
698,臺中市,1997/07/04,大里,0.5,0.76,15.1,-,62,-,26.16,9.2,16.97,-,-,-,27.47,-,-,56.0
699,臺中市,1997/07/03,西屯,6.5,1.12,12.0,-,31,-,55.65,27.9,27.75,3.081,0.97,2.11,25.4,-,-,46.0
700,臺中市,1997/07/03,忠明,4.4,2.01,14.7,-,33,27,68.45,25.58,42.87,-,-,-,24.56,-,-,48.0
701,臺中市,1997/07/03,豐原,4.5,1.34,15.8,-,42,-,33.9,8.77,25.12,-,-,-,-,-,-,47.0
702,臺中市,1997/07/03,沙鹿,2.6,0.52,15.8,-,20,-,17.58,3.16,14.42,-,-,-,26.23,-,-,34.0
703,臺中市,1997/07/03,大里,1.1,1.03,14.5,-,43,-,37.12,15.31,21.81,-,-,-,25.89,-,-,50.0
704,臺中市,1997/07/02,西屯,3.8,0.65,2.7,-,16,-,44.54,23.13,21.41,2.168,0.28,1.87,23.5,-,-,16.0
705,臺中市,1997/07/02,忠明,2.3,1.58,3.8,-,25,13,63.53,33.42,30.11,-,-,-,23.17,-,-,25.0
706,臺中市,1997/07/02,豐原,1.4,0.71,8.9,-,19,-,24.5,7.87,16.63,-,-,-,23.44,-,-,20.0
707,臺中市,1997/07/02,沙鹿,0.6,0.39,11.1,-,11,-,13.97,2.02,11.95,-,-,-,24.3,-,-,17.0
708,臺中市,1997/07/02,大里,0.2,0.74,4.9,-,-,-,26.01,10.5,15.51,-,-,-,24.22,-,-,31.0
709,臺中市,1997/07/01,西屯,2.5,0.5,4.7,-,21,-,34.43,13.85,20.58,1.889,0.1,1.79,24.41,-,-,21.0
710,臺中市,1997/07/01,忠明,1.7,1.08,8.3,-,20,17,34.81,11.09,23.72,-,-,-,23.89,-,-,20.0
711,臺中市,1997/07/01,豐原,0.9,0.53,11.3,-,21,-,16.49,2.38,14.1,-,-,-,23.89,-,-,21.0
712,臺中市,1997/07/01,沙鹿,1.1,0.33,12.1,-,12,-,13.74,2.3,11.44,-,-,-,24.91,-,-,15.0
713,臺中市,1997/07/01,大里,0.3,0.52,8.6,-,-,-,19.71,6.58,13.14,-,-,-,24.94,-,-,15.0
714,臺南市,1997/07/31,新營,2.3,0.56,29.1,-,63,-,14.83,1.22,13.6,2.39,0.11,2.28,29.75,-,-,72.0
715,臺南市,1997/07/31,善化,2.4,0.42,28.3,-,54,-,10.5,0.93,9.56,-,-,-,28.57,-,-,75.0
716,臺南市,1997/07/31,安南,4.2,0.45,35.6,-,62,-,17.33,2.4,14.93,-,-,-,29.45,-,-,75.0
717,臺南市,1997/07/31,臺南,7.2,0.75,24.9,-,69,-,25.09,4.94,20.14,2.635,0.38,2.26,29.84,-,-,64.0
718,臺南市,1997/07/30,新營,4.8,0.5,26.9,-,49,-,16.74,2.6,14.14,2.2,0.06,2.14,31.06,-,-,63.0
719,臺南市,1997/07/30,善化,3.3,0.32,27.0,-,50,-,12.39,1.77,10.62,-,-,-,29.95,-,-,51.0
720,臺南市,1997/07/30,安南,4.9,0.38,31.7,-,54,-,14.73,2.41,12.32,-,-,-,30.06,-,-,60.0
721,臺南市,1997/07/30,臺南,4.2,0.72,26.5,-,54,-,19.78,3.19,16.59,3.218,0.43,2.79,30.79,-,-,62.0
722,臺南市,1997/07/29,新營,2.2,0.5,26.3,-,43,-,12.74,1.01,11.86,2.24,0.08,2.16,30.98,-,-,54.0
723,臺南市,1997/07/29,善化,2.1,0.36,28.1,-,41,-,8.8,0.94,7.86,-,-,-,29.66,-,-,54.0
724,臺南市,1997/07/29,安南,2.3,0.39,35.4,-,44,-,8.99,0.91,8.08,-,-,-,29.82,-,-,51.0
725,臺南市,1997/07/29,臺南,3.3,0.67,19.7,-,53,-,15.92,2.58,13.34,3.238,0.43,2.81,30.38,-,-,51.0
726,臺南市,1997/07/28,新營,2.6,0.55,32.5,-,53,-,12.17,0.29,11.88,2.384,0.09,2.3,30.64,-,-,52.0
727,臺南市,1997/07/28,善化,3.0,0.39,37.0,-,56,-,7.18,0.41,6.77,-,-,-,29.46,-,-,58.0
728,臺南市,1997/07/28,安南,3.8,0.41,44.0,-,64,-,12.54,2.11,10.43,-,-,-,29.72,-,-,63.0
729,臺南市,1997/07/28,臺南,5.4,0.7,36.6,-,65,-,18.07,1.65,16.43,3.297,0.47,2.82,29.89,-,-,61.0
730,臺南市,1997/07/27,新營,4.0,0.54,36.1,-,50,-,14.34,1.44,13.27,2.468,0.13,2.33,30.28,-,-,62.0
731,臺南市,1997/07/27,善化,2.9,0.39,38.7,-,53,-,9.93,0.94,9.02,-,-,-,29.24,-,-,72.0
732,臺南市,1997/07/27,安南,4.6,0.47,41.0,-,56,-,19.79,5.81,13.98,-,-,-,29.6,-,-,73.0
733,臺南市,1997/07/27,臺南,5.5,0.61,38.9,-,71,-,19.38,3.06,16.33,3.279,0.44,2.84,29.82,-,-,72.0
734,臺南市,1997/07/26,新營,3.0,0.5,30.1,-,45,-,13.03,0.7,12.34,2.384,0.12,2.26,29.78,-,-,56.0
735,臺南市,1997/07/26,善化,3.3,0.34,33.1,-,45,-,9.9,0.96,8.94,-,-,-,28.97,-,-,67.0
736,臺南市,1997/07/26,安南,4.1,0.38,40.3,-,48,-,-,-,-,-,-,-,29.22,-,-,68.0
737,臺南市,1997/07/26,臺南,4.0,0.65,33.9,-,45,-,19.63,3.39,16.24,3.118,0.54,2.58,29.42,-,-,73.0
738,臺南市,1997/07/25,新營,3.0,0.47,38.5,-,43,-,9.75,0.45,9.3,2.409,0.16,2.25,29.92,-,-,68.0
739,臺南市,1997/07/25,善化,3.3,0.32,40.1,-,42,-,8.4,1.59,7.2,-,-,-,28.82,-,-,69.0
740,臺南市,1997/07/25,安南,4.5,0.38,46.8,-,47,-,14.82,1.77,13.06,-,-,-,29.26,-,-,84.0
741,臺南市,1997/07/25,臺南,5.0,0.42,42.4,-,48,-,14.32,1.96,12.36,2.448,0.3,2.14,29.18,-,-,100.0
742,臺南市,1997/07/24,新營,3.5,0.44,38.4,-,58,-,9.13,0.22,8.9,2.294,-,2.2,29.96,-,-,63.0
743,臺南市,1997/07/24,善化,5.4,0.34,36.0,-,53,-,12.8,2.01,10.79,-,-,-,28.11,-,-,64.0
744,臺南市,1997/07/24,安南,7.9,0.67,39.9,-,77,-,23.44,1.03,22.41,-,-,-,28.74,-,-,68.0
745,臺南市,1997/07/24,臺南,8.8,0.56,35.8,-,59,-,18.5,1.13,17.36,2.346,0.21,2.13,28.11,-,-,61.0
746,臺南市,1997/07/23,新營,2.6,0.47,37.7,-,50,-,10.27,0.31,9.76,2.371,0.11,2.26,29.66,-,-,56.0
747,臺南市,1997/07/23,善化,3.6,0.32,37.5,-,44,-,7.13,0.29,6.87,-,-,-,28.37,-,-,58.0
748,臺南市,1997/07/23,安南,4.4,0.63,35.5,-,74,-,18.35,1.22,17.13,-,-,-,28.98,-,-,62.0
749,臺南市,1997/07/23,臺南,4.5,0.63,32.8,-,58,-,20.34,2.29,18.05,3.179,0.53,2.65,29.42,-,-,55.0
750,臺南市,1997/07/22,新營,2.4,0.47,32.3,-,39,-,13.73,2.87,11.59,-,0.14,-,29.98,-,-,61.0
751,臺南市,1997/07/22,善化,2.4,0.32,27.4,-,34,-,8.7,0.84,7.85,-,-,-,29.12,-,-,47.0
752,臺南市,1997/07/22,安南,3.5,0.37,31.6,-,33,-,14.41,2.99,11.42,-,-,-,29.17,-,-,45.0
753,臺南市,1997/07/22,臺南,3.3,0.58,25.4,-,39,-,18.04,3.13,14.9,2.847,0.37,2.59,29.82,-,-,43.0
754,臺南市,1997/07/21,新營,2.9,0.46,20.4,-,37,-,15.24,2.59,12.66,2.474,0.08,2.39,29.67,-,-,55.0
755,臺南市,1997/07/21,善化,2.9,0.32,22.3,-,27,-,8.48,1.03,7.45,-,-,-,28.37,-,-,58.0
756,臺南市,1997/07/21,安南,3.7,0.33,26.5,-,44,-,14.84,2.33,12.51,-,-,-,28.75,-,-,51.0
757,臺南市,1997/07/21,臺南,3.0,0.64,21.2,-,39,-,20.83,5.13,15.69,3.485,0.59,2.89,29.26,-,-,55.0
758,臺南市,1997/07/20,新營,4.4,0.61,24.1,-,27,-,22.02,7.31,14.71,2.845,0.17,2.68,28.4,-,-,59.0
759,臺南市,1997/07/20,善化,3.0,0.32,26.1,-,26,-,8.04,1.44,6.61,-,-,-,27.0,-,-,59.0
760,臺南市,1997/07/20,安南,3.3,0.39,27.1,-,33,-,18.18,4.94,13.24,-,-,-,27.71,-,-,61.0
761,臺南市,1997/07/20,臺南,2.3,0.58,25.8,-,30,-,21.61,5.57,16.04,3.749,0.77,2.98,28.05,-,-,55.0
