序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
51,臺北市,1996/12/24,古亭,2.8,1.06,17.2,-,40,52,24.17,27.81,2.15,0.27,1.87,17.95,-,-,40.0
52,臺北市,1996/12/24,中山,3.7,1.04,14.1,-,35,52,19.15,32.85,2.44,0.36,2.08,19.38,-,-,35.0
53,臺北市,1996/12/24,大同,9.6,5.37,-,-,48,246,193.85,52.18,-,-,-,19.77,-,-,88.0
54,臺北市,1996/12/24,萬華,2.8,1.22,15.5,-,37,47,18.46,28.44,-,-,-,19.49,-,-,37.0
55,臺北市,1996/12/24,陽明,2.9,0.11,25.8,-,13,3,0.17,3.21,-,-,-,12.0,-,82.0,26.0
56,臺北市,1996/12/24,士林,2.8,0.51,25.2,-,23,20,4.12,16.35,-,-,-,19.55,-,-,29.0
57,臺北市,1996/12/23,松山,4.9,0.85,20.1,-,63,43,11.66,30.88,-,-,-,16.69,-,-,56.0
58,臺北市,1996/12/23,古亭,3.1,0.72,25.8,-,72,34,11.44,22.42,2.23,0.22,2.01,16.49,-,-,61.0
59,臺北市,1996/12/23,中山,4.2,0.97,21.6,-,66,46,15.27,30.46,2.18,0.2,1.98,16.92,-,-,58.0
60,臺北市,1996/12/23,大同,8.7,4.25,-,-,53,206,155.93,49.79,-,-,-,17.38,-,-,70.0
61,臺北市,1996/12/23,萬華,2.9,0.76,25.3,-,72,27,3.92,22.98,-,-,-,16.81,-,-,61.0
62,臺北市,1996/12/23,陽明,1.7,0.23,33.9,-,26,1,0.07,1.27,-,-,-,8.51,-,81.0,33.0
63,臺北市,1996/12/23,士林,2.8,0.38,36.0,-,51,13,2.01,11.28,-,-,-,16.91,-,-,50.0
64,臺北市,1996/12/22,松山,2.3,0.39,23.2,-,32,32,6.59,25.51,-,-,-,17.72,-,-,32.0
65,臺北市,1996/12/22,古亭,2.9,0.71,21.7,-,32,38,11.72,26.31,2.21,0.22,1.99,17.75,-,-,32.0
66,臺北市,1996/12/22,中山,2.2,0.78,21.1,-,30,39,9.99,29.1,2.42,0.31,2.11,18.08,-,-,30.0
67,臺北市,1996/12/22,大同,6.4,3.46,-,-,42,182,133.99,48.41,-,-,-,18.16,-,-,49.0
68,臺北市,1996/12/22,萬華,1.7,0.69,23.8,-,31,27,3.44,23.31,-,-,-,18.09,-,-,31.0
69,臺北市,1996/12/22,陽明,0.5,0.17,34.8,-,13,1,0.16,1.13,-,-,-,10.79,-,80.0,33.0
70,臺北市,1996/12/22,士林,1.1,0.64,28.1,-,28,26,9.39,16.74,-,-,-,17.73,-,-,35.0
71,臺北市,1996/12/21,松山,4.6,0.79,18.3,-,37,44,15.76,28.41,-,-,-,16.89,-,-,37.0
72,臺北市,1996/12/21,古亭,3.7,0.76,19.7,-,32,42,15.75,26.48,2.2,0.3,1.91,17.39,-,-,32.0
73,臺北市,1996/12/21,中山,2.4,0.87,19.5,-,32,44,15.61,28.81,2.49,0.36,2.13,17.34,-,-,32.0
74,臺北市,1996/12/21,大同,7.0,4.3,-,-,40,196,150.87,45.5,-,-,-,17.36,-,-,63.0
75,臺北市,1996/12/21,萬華,2.7,0.81,19.9,-,29,32,6.91,25.5,-,-,-,17.31,-,-,29.0
76,臺北市,1996/12/21,陽明,0.3,0.18,31.5,-,13,1,0.02,0.86,-,-,-,9.4,-,85.0,28.0
77,臺北市,1996/12/21,士林,1.0,0.56,27.3,-,29,24,8.34,15.87,-,-,-,17.33,-,-,33.0
78,臺北市,1996/12/20,松山,3.4,0.66,18.5,-,40,38,10.37,27.72,-,-,-,16.12,-,-,40.0
79,臺北市,1996/12/20,古亭,4.0,0.7,18.8,-,46,43,16.54,26.23,2.23,0.38,1.85,16.17,-,-,46.0
80,臺北市,1996/12/20,中山,1.2,0.66,24.1,-,34,32,8.1,23.45,2.36,0.26,2.1,16.33,-,-,34.0
81,臺北市,1996/12/20,大同,6.9,4.09,-,-,43,189,144.68,44.51,5.69,2.1,3.58,16.81,-,-,71.0
82,臺北市,1996/12/20,萬華,2.8,0.76,17.8,-,43,32,6.01,25.87,-,-,-,16.25,-,-,43.0
83,臺北市,1996/12/20,陽明,0.4,0.18,31.0,-,14,1,0.09,0.75,-,-,-,7.91,-,91.0,27.0
84,臺北市,1996/12/20,士林,0.8,0.36,32.1,-,31,12,2.08,10.38,-,-,-,16.35,-,-,33.0
85,臺北市,1996/12/19,松山,2.4,0.62,16.9,-,34,36,8.62,27.19,-,-,-,15.05,-,-,34.0
86,臺北市,1996/12/19,古亭,3.1,0.72,15.9,-,33,42,14.93,26.74,2.08,0.24,1.84,15.02,-,-,33.0
87,臺北市,1996/12/19,中山,1.2,0.73,19.6,-,28,35,9.27,25.52,2.35,0.41,1.94,15.44,-,-,28.0
88,臺北市,1996/12/19,大同,7.7,4.04,-,-,43,200,154.81,44.91,4.37,2.21,2.16,16.01,-,-,62.0
89,臺北市,1996/12/19,萬華,2.0,0.83,17.0,-,35,31,5.78,25.53,-,-,-,15.36,-,-,35.0
90,臺北市,1996/12/19,陽明,0.4,0.18,30.8,-,13,1,0.08,0.87,-,-,-,7.55,-,100.0,28.0
91,臺北市,1996/12/19,士林,0.6,0.37,30.8,-,19,12,2.07,10.31,-,-,-,15.74,-,-,31.0
92,臺北市,1996/12/18,松山,1.9,0.68,18.8,-,48,35,9.94,24.98,-,-,-,16.3,-,-,48.0
93,臺北市,1996/12/18,古亭,1.7,0.79,17.0,-,60,41,15.04,25.62,2.1,0.29,1.81,16.59,-,-,55.0
94,臺北市,1996/12/18,中山,1.7,0.64,18.9,-,44,32,8.42,23.64,2.36,0.36,2.0,16.63,-,-,44.0
95,臺北市,1996/12/18,大同,8.2,3.53,-,-,45,183,139.92,42.96,-,-,-,17.09,-,-,60.0
96,臺北市,1996/12/18,萬華,1.7,0.77,17.6,-,48,30,5.83,24.09,-,-,-,16.73,-,-,48.0
97,臺北市,1996/12/18,陽明,0.7,0.2,29.6,-,14,1,0.0,1.11,-,-,-,8.32,-,99.0,26.0
98,臺北市,1996/12/18,士林,0.4,0.4,30.4,-,37,12,2.3,9.73,-,-,-,16.63,-,-,37.0
99,臺北市,1996/12/17,松山,3.1,0.98,25.0,-,65,43,20.65,22.81,-,-,-,19.87,-,-,58.0
100,臺北市,1996/12/17,古亭,2.2,1.05,18.4,-,79,46,20.64,25.4,2.23,0.28,1.95,19.84,-,-,65.0
101,臺北市,1996/12/17,中山,4.0,1.41,18.1,-,87,64,28.67,35.37,3.07,0.66,2.41,19.73,-,-,68.0
102,臺北市,1996/12/17,大同,6.4,3.79,-,-,81,170,116.63,53.24,4.56,1.74,2.82,19.77,-,-,66.0
103,臺北市,1996/12/17,萬華,2.3,1.03,18.6,-,75,35,6.69,28.17,-,-,-,19.85,-,-,62.0
104,臺北市,1996/12/17,陽明,1.3,0.31,32.2,-,22,2,0.01,1.58,-,-,-,13.16,-,94.0,38.0
105,臺北市,1996/12/17,士林,3.3,1.37,24.2,-,88,61,33.18,27.4,-,-,-,19.16,-,-,69.0
106,臺北市,1996/12/16,松山,7.1,1.57,20.6,-,76,88,34.88,52.62,-,-,-,21.39,-,-,73.0
107,臺北市,1996/12/16,古亭,10.8,1.6,18.1,-,79,87,35.82,50.79,2.91,0.77,2.15,22.09,-,-,80.0
108,臺北市,1996/12/16,中山,7.7,1.87,17.6,-,83,95,35.73,59.45,3.61,1.05,2.56,21.58,-,-,87.0
109,臺北市,1996/12/16,大同,10.2,4.36,-,-,74,196,130.68,65.27,5.3,2.3,3.0,21.55,-,-,76.0
110,臺北市,1996/12/16,萬華,8.5,1.54,19.3,-,85,66,17.52,48.94,-,-,-,21.88,-,-,84.0
111,臺北市,1996/12/16,陽明,3.3,0.16,41.9,-,15,9,0.48,8.73,-,-,-,16.66,-,82.0,66.0
112,臺北市,1996/12/16,士林,5.8,1.58,19.2,-,94,84,40.25,43.72,-,-,-,21.04,-,-,72.0
113,臺北市,1996/12/15,松山,4.8,0.6,18.4,-,39,39,9.91,28.81,-,-,-,20.59,-,-,39.0
114,臺北市,1996/12/15,古亭,2.0,0.74,22.4,-,38,38,13.68,23.9,2.13,0.23,1.9,21.31,-,-,38.0
115,臺北市,1996/12/15,中山,3.6,0.74,18.1,-,37,40,9.49,30.13,2.22,0.33,1.89,20.87,-,-,37.0
116,臺北市,1996/12/15,大同,7.8,3.91,-,-,39,190,140.25,49.5,4.09,1.78,2.31,21.02,-,-,62.0
117,臺北市,1996/12/15,萬華,3.5,0.81,20.9,-,39,32,6.8,25.28,-,-,-,21.2,-,-,39.0
118,臺北市,1996/12/15,陽明,1.2,0.18,32.6,-,13,2,0.19,1.8,-,-,-,13.48,-,87.0,32.0
119,臺北市,1996/12/15,士林,4.1,0.4,31.1,-,35,16,2.38,13.16,-,-,-,21.24,-,-,35.0
120,臺北市,1996/12/14,松山,8.3,0.91,22.9,-,92,50,11.54,38.78,-,-,-,17.87,-,-,71.0
121,臺北市,1996/12/14,古亭,4.9,0.82,33.7,-,93,35,7.98,26.8,2.18,0.25,1.93,18.55,-,-,71.0
122,臺北市,1996/12/14,中山,7.2,1.17,23.1,-,97,57,15.91,40.63,2.47,0.27,2.21,18.22,-,-,73.0
123,臺北市,1996/12/14,大同,12.1,4.76,-,-,78,234,167.73,66.3,4.81,2.45,2.36,18.53,-,-,73.0
124,臺北市,1996/12/14,萬華,4.8,0.98,33.2,-,95,31,3.23,27.89,-,-,-,18.56,-,-,72.0
125,臺北市,1996/12/14,陽明,3.1,0.33,43.4,-,13,2,0.09,2.2,-,-,-,10.5,-,88.0,39.0
126,臺北市,1996/12/14,士林,4.6,0.56,45.1,-,80,16,1.82,14.31,-,-,-,18.35,-,-,65.0
127,臺北市,1996/12/13,松山,3.7,0.82,25.9,-,84,38,7.6,30.11,-,-,-,17.86,-,-,67.0
128,臺北市,1996/12/13,古亭,3.8,0.91,21.6,-,101,47,13.03,33.76,2.26,0.29,1.97,17.99,-,-,75.0
129,臺北市,1996/12/13,中山,3.5,0.87,26.1,-,87,41,8.39,32.57,2.4,0.31,2.09,18.03,-,-,69.0
130,臺北市,1996/12/13,大同,9.1,4.1,-,-,68,204,146.53,57.89,4.15,1.82,2.33,18.51,-,-,76.0
131,臺北市,1996/12/13,萬華,3.2,0.99,25.0,-,96,35,4.3,30.3,-,-,-,18.08,-,-,73.0
132,臺北市,1996/12/13,陽明,2.4,0.34,39.3,-,12,2,0.01,2.05,-,-,-,9.83,-,91.0,36.0
133,臺北市,1996/12/13,士林,3.0,0.58,38.1,-,81,20,2.5,17.06,-,-,-,17.91,-,-,65.0
134,臺北市,1996/12/12,松山,8.3,1.09,14.5,-,100,60,20.73,39.14,-,-,-,17.72,-,-,75.0
135,臺北市,1996/12/12,古亭,3.7,1.0,17.7,-,112,50,15.95,33.65,2.27,0.29,1.98,18.09,-,-,81.0
136,臺北市,1996/12/12,中山,4.5,1.04,19.7,-,104,47,11.49,35.34,2.5,0.36,2.13,18.02,-,-,77.0
137,臺北市,1996/12/12,大同,10.9,4.78,-,-,71,232,171.74,60.6,4.77,2.47,2.3,18.61,-,-,77.0
138,臺北市,1996/12/12,萬華,3.7,0.91,21.6,-,103,38,6.6,31.38,-,-,-,18.02,-,-,76.0
139,臺北市,1996/12/12,陽明,1.6,0.29,37.4,-,13,2,0.01,1.56,-,-,-,10.26,-,94.0,33.0
140,臺北市,1996/12/12,士林,3.1,0.59,30.9,-,110,23,4.1,19.37,-,-,-,18.11,-,-,80.0
141,臺北市,1996/12/11,松山,6.3,1.0,16.8,-,89,52,14.09,37.88,-,-,-,16.57,-,-,69.0
142,臺北市,1996/12/11,古亭,3.4,0.78,20.2,-,91,39,12.23,26.63,2.35,0.22,2.13,16.55,-,-,70.0
143,臺北市,1996/12/11,中山,6.1,1.08,15.2,-,84,54,16.7,37.48,2.61,0.43,2.17,16.88,-,-,67.0
144,臺北市,1996/12/11,大同,13.1,4.88,-,-,66,244,186.31,57.63,4.92,2.58,2.34,17.46,-,-,76.0
145,臺北市,1996/12/11,萬華,3.7,0.87,21.0,-,-,33,4.35,28.31,-,-,-,16.79,-,-,76.0
146,臺北市,1996/12/11,陽明,2.7,0.23,35.8,-,13,1,0.0,1.47,-,-,-,8.84,-,89.0,33.0
147,臺北市,1996/12/11,士林,2.3,0.5,35.0,-,85,16,2.19,13.59,-,-,-,17.0,-,-,68.0
148,臺北市,1996/12/10,松山,4.6,1.11,18.2,-,69,51,15.55,35.03,-,-,-,16.74,-,-,60.0
149,臺北市,1996/12/10,古亭,3.8,1.27,10.3,-,85,67,31.08,35.5,2.57,0.43,2.14,16.78,-,-,67.0
150,臺北市,1996/12/10,中山,4.6,1.12,13.4,-,71,58,20.39,37.93,2.72,0.46,2.26,16.94,-,-,60.0
151,臺北市,1996/12/10,大同,11.3,4.34,-,-,73,218,164.59,53.06,4.77,2.36,2.41,17.33,-,-,67.0
152,臺北市,1996/12/10,萬華,3.8,1.09,13.9,-,74,42,7.43,34.08,-,-,-,16.82,-,-,62.0
153,臺北市,1996/12/10,陽明,2.9,0.35,34.1,-,13,2,0.01,2.03,-,-,-,8.93,-,94.0,35.0
154,臺北市,1996/12/10,士林,3.6,0.85,22.4,-,73,35,9.62,25.21,-,-,-,16.87,-,-,61.0
155,臺北市,1996/12/09,松山,5.1,1.62,8.3,-,59,92,49.12,43.22,-,-,-,18.08,-,-,55.0
156,臺北市,1996/12/09,古亭,4.3,1.71,5.3,-,71,96,56.87,39.55,2.98,0.83,2.16,18.2,-,-,60.0
157,臺北市,1996/12/09,中山,5.3,1.71,4.7,-,63,97,51.61,45.51,3.34,0.92,2.42,18.18,-,-,57.0
158,臺北市,1996/12/09,大同,6.1,2.74,-,-,57,132,88.15,44.06,4.59,1.54,3.05,18.2,-,-,53.0
159,臺北市,1996/12/09,萬華,4.3,1.28,5.8,-,66,59,19.6,39.11,-,-,-,17.94,-,-,58.0
160,臺北市,1996/12/09,陽明,1.9,0.19,31.3,-,12,2,0.14,2.29,-,-,-,12.28,-,87.0,37.0
161,臺北市,1996/12/09,士林,3.1,1.26,7.7,-,58,76,42.26,33.68,-,-,-,18.04,-,-,54.0
162,臺北市,1996/12/08,松山,5.7,0.99,16.0,-,52,54,23.31,30.38,-,-,-,16.4,-,-,51.0
163,臺北市,1996/12/08,古亭,1.6,0.79,14.6,-,53,43,18.31,24.71,2.36,0.32,2.04,17.5,-,-,51.0
164,臺北市,1996/12/08,中山,4.3,1.02,11.6,-,51,63,28.31,34.25,2.49,0.42,2.06,17.12,-,-,50.0
165,臺北市,1996/12/08,大同,8.6,4.09,-,-,44,226,179.46,46.83,4.75,2.29,2.46,17.42,-,-,69.0
166,臺北市,1996/12/08,萬華,1.6,0.86,16.0,-,55,37,11.56,25.0,-,-,-,17.3,-,-,52.0
167,臺北市,1996/12/08,陽明,2.1,0.23,29.1,-,12,2,0.13,1.52,-,-,-,9.73,-,80.0,27.0
168,臺北市,1996/12/08,士林,3.2,0.39,25.9,-,43,18,3.5,14.93,-,-,-,17.57,-,-,43.0
169,臺北市,1996/12/07,松山,3.4,1.14,17.8,-,63,70,36.56,32.09,-,-,-,12.38,-,-,56.0
170,臺北市,1996/12/07,古亭,3.0,0.89,13.4,-,67,55,28.04,26.93,2.47,0.41,2.06,12.92,-,-,58.0
171,臺北市,1996/12/07,中山,4.4,1.11,12.0,-,66,74,36.03,37.57,2.98,0.56,2.42,12.78,-,-,58.0
172,臺北市,1996/12/07,大同,9.2,4.27,-,-,57,252,199.49,52.59,5.12,2.26,2.86,13.11,-,-,61.0
173,臺北市,1996/12/07,萬華,2.1,0.81,15.2,-,57,32,7.35,24.74,-,-,-,12.87,-,-,54.0
174,臺北市,1996/12/07,陽明,2.2,0.21,32.8,-,15,1,0.15,0.83,-,-,-,5.12,-,79.0,28.0
175,臺北市,1996/12/07,士林,3.1,0.77,19.1,-,54,41,18.35,22.68,-,-,-,12.23,-,-,52.0
176,臺北市,1996/12/06,松山,3.8,0.77,27.9,-,53,36,13.52,21.98,-,-,-,12.32,-,-,52.0
177,臺北市,1996/12/06,古亭,3.5,0.95,18.9,-,76,50,24.2,25.61,2.45,0.36,2.1,12.55,-,-,63.0
178,臺北市,1996/12/06,中山,4.6,0.74,22.0,-,61,43,15.4,27.61,2.4,0.24,2.16,12.61,-,-,55.0
179,臺北市,1996/12/06,大同,8.3,3.44,-,-,58,196,149.3,47.14,4.24,1.83,2.41,12.99,-,-,56.0
180,臺北市,1996/12/06,萬華,3.5,0.9,20.0,-,67,34,9.75,24.37,-,-,-,12.67,-,-,58.0
181,臺北市,1996/12/06,陽明,2.9,0.28,31.9,-,31,2,0.03,1.62,-,-,-,3.97,-,88.0,31.0
182,臺北市,1996/12/06,士林,4.0,0.58,27.7,-,54,25,8.27,16.77,-,-,-,12.38,-,-,52.0
183,臺北市,1996/12/05,松山,2.8,1.29,14.5,-,55,52,26.76,25.44,-,-,-,15.92,-,-,52.0
184,臺北市,1996/12/05,古亭,2.1,1.34,6.7,-,47,59,30.93,27.76,2.45,0.47,1.98,15.95,-,-,47.0
185,臺北市,1996/12/05,中山,4.6,1.47,10.2,-,47,63,28.34,30.76,2.8,0.6,2.44,16.35,-,-,47.0
186,臺北市,1996/12/05,大同,8.4,4.73,-,-,59,218,173.35,44.27,5.48,2.68,2.78,16.55,-,-,66.0
187,臺北市,1996/12/05,萬華,3.0,1.5,5.3,-,64,55,22.5,32.79,-,-,-,15.98,-,-,57.0
188,臺北市,1996/12/05,陽明,1.6,0.38,25.5,-,13,3,0.1,2.49,-,-,-,9.77,-,93.0,28.0
189,臺北市,1996/12/05,士林,2.8,1.13,12.1,-,43,45,20.94,23.84,-,-,-,16.14,-,-,43.0
190,臺北市,1996/12/04,松山,10.2,2.08,17.8,-,89,121,75.3,46.16,-,-,-,20.18,-,-,69.0
191,臺北市,1996/12/04,古亭,6.2,2.14,17.7,-,106,103,57.36,45.75,3.42,0.96,2.46,20.51,-,-,78.0
192,臺北市,1996/12/04,中山,12.5,2.14,17.3,-,95,123,66.52,49.92,3.8,1.11,2.7,20.22,-,-,73.0
193,臺北市,1996/12/04,大同,14.2,4.96,-,-,102,226,171.54,54.09,6.25,3.11,3.13,20.2,-,-,86.0
194,臺北市,1996/12/04,萬華,6.9,2.0,18.5,-,98,85,38.11,46.8,-,-,-,20.68,-,-,74.0
195,臺北市,1996/12/04,陽明,3.0,0.42,41.8,-,18,7,0.25,6.79,-,-,-,16.64,-,79.0,64.0
196,臺北市,1996/12/04,士林,5.5,1.92,16.0,-,102,98,58.25,40.0,-,-,-,19.63,-,-,76.0
197,臺北市,1996/12/03,松山,7.6,2.03,12.9,-,72,117,63.61,53.78,-,-,-,19.07,-,-,61.0
198,臺北市,1996/12/03,古亭,6.0,1.73,13.8,-,75,93,49.88,43.49,3.37,0.92,2.45,19.4,-,-,62.0
199,臺北市,1996/12/03,中山,7.5,2.19,16.7,-,78,126,60.92,60.08,3.89,1.19,2.7,19.21,-,-,64.0
200,臺北市,1996/12/03,大同,7.1,3.36,-,-,75,148,90.46,57.32,5.05,1.87,3.09,18.89,-,-,63.0
201,臺北市,1996/12/03,萬華,6.8,1.62,18.4,-,68,73,29.29,44.07,-,-,-,19.28,-,-,62.0
202,臺北市,1996/12/03,陽明,1.8,0.31,32.6,-,14,5,0.21,4.69,-,-,-,15.18,-,86.0,59.0
203,臺北市,1996/12/03,士林,4.6,1.43,24.6,-,66,80,39.31,40.69,-,-,-,18.63,-,-,85.0
204,臺北市,1996/12/02,松山,3.5,0.93,9.1,-,28,56,24.88,31.04,-,-,-,15.14,-,-,28.0
205,臺北市,1996/12/02,古亭,1.7,0.94,11.8,-,28,52,28.33,23.71,2.45,0.42,2.03,15.42,-,-,28.0
206,臺北市,1996/12/02,中山,3.7,1.12,7.1,-,25,66,31.42,34.49,2.59,0.46,2.12,15.48,-,-,25.0
207,臺北市,1996/12/02,大同,7.4,4.96,-,-,48,250,205.27,45.16,5.23,2.77,2.47,15.93,-,-,78.0
208,臺北市,1996/12/02,萬華,1.5,0.98,10.9,-,24,45,18.23,26.96,-,-,-,15.43,-,-,26.0
209,臺北市,1996/12/02,陽明,1.4,0.15,27.4,-,13,2,0.01,2.28,-,-,-,8.57,-,98.0,25.0
210,臺北市,1996/12/02,士林,1.9,0.42,21.4,-,18,20,4.52,15.55,-,-,-,15.97,-,-,31.0
