序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
24,臺北市,1996/05/28,中山,7.3,1.89,3.9,-,53,83,45.19,37.91,-,-,-,24.04,-,-,51.0
25,臺北市,1996/05/28,大同,10.4,3.84,-,-,56,157,114.45,42.76,4.79,1.84,2.96,24.18,-,-,56.0
26,臺北市,1996/05/28,萬華,6.2,1.67,6.6,-,38,61,28.85,32.12,-,-,-,24.15,-,-,40.0
27,臺北市,1996/05/28,陽明,2.9,0.24,22.7,-,-,6,0.28,5.95,-,-,-,19.58,-,95.0,26.0
28,臺北市,1996/05/28,士林,4.5,1.37,3.8,-,55,59,30.39,28.57,-,-,-,24.06,-,-,53.0
29,臺北市,1996/05/27,松山,9.8,1.68,12.5,-,66,75,25.45,49.33,-,-,-,24.68,-,-,72.0
30,臺北市,1996/05/27,古亭,5.5,1.93,15.5,-,78,73,31.84,41.26,3.38,0.78,2.6,25.12,-,-,84.0
31,臺北市,1996/05/27,中山,14.4,2.14,12.1,-,74,97,44.16,52.64,-,-,1.12,24.83,-,-,62.0
32,臺北市,1996/05/27,大同,15.0,3.73,-,-,81,152,96.21,55.32,4.67,2.09,2.58,25.15,-,-,65.0
33,臺北市,1996/05/27,萬華,9.0,2.04,19.3,-,69,66,21.01,45.41,-,-,-,24.93,-,-,83.0
34,臺北市,1996/05/27,陽明,1.9,0.36,33.0,-,-,7,0.29,6.62,-,-,-,20.18,-,88.0,60.0
35,臺北市,1996/05/27,士林,5.5,1.41,9.0,-,62,54,23.44,30.82,-,-,-,24.32,-,-,56.0
36,臺北市,1996/05/26,松山,5.3,1.16,8.6,-,39,49,11.34,37.74,-,-,-,24.49,-,-,39.0
37,臺北市,1996/05/26,古亭,2.6,1.19,13.1,-,45,48,13.33,34.47,2.68,0.38,2.3,24.85,-,-,45.0
38,臺北市,1996/05/26,中山,4.8,1.29,9.5,-,43,63,18.94,43.99,-,-,1.48,24.63,-,-,43.0
39,臺北市,1996/05/26,大同,9.7,3.85,-,-,54,182,127.49,54.8,4.1,1.57,2.53,25.14,-,-,52.0
40,臺北市,1996/05/26,萬華,5.2,1.32,13.8,-,39,46,6.53,39.12,-,-,-,24.78,-,-,39.0
41,臺北市,1996/05/26,陽明,6.6,0.34,42.1,-,-,7,0.27,6.33,-,-,-,19.25,-,87.0,44.0
42,臺北市,1996/05/26,士林,1.8,0.85,18.4,-,36,28,3.74,24.01,-,-,-,24.52,-,-,36.0
43,臺北市,1996/05/25,松山,5.8,1.37,23.2,-,66,61,20.73,40.24,-,-,-,24.16,-,-,91.0
44,臺北市,1996/05/25,古亭,3.9,1.43,28.4,-,74,59,20.82,38.08,2.7,0.47,2.23,24.81,-,-,110.0
45,臺北市,1996/05/25,中山,6.5,1.53,28.5,-,67,67,22.12,44.84,-,-,-,24.62,-,-,125.0
46,臺北市,1996/05/25,大同,12.6,4.92,-,-,82,210,150.37,59.43,4.59,2.21,2.38,25.57,-,-,80.0
47,臺北市,1996/05/25,萬華,5.4,1.17,36.1,-,63,38,5.61,32.56,-,-,-,24.58,-,-,122.0
48,臺北市,1996/05/25,陽明,5.0,0.32,51.7,-,37,5,0.1,5.11,-,-,-,19.03,-,80.0,75.0
49,臺北市,1996/05/25,士林,4.4,0.87,30.2,-,65,35,8.66,26.1,-,-,-,24.23,-,-,102.0
50,臺北市,1996/05/24,松山,17.7,0.95,19.0,-,51,41,10.98,30.42,-,-,-,23.48,-,-,50.0
51,臺北市,1996/05/24,古亭,10.2,1.01,20.6,-,83,44,12.59,31.4,2.35,0.26,2.08,23.99,-,-,66.0
52,臺北市,1996/05/24,中山,9.7,1.1,22.4,-,42,50,14.03,35.57,3.24,0.36,2.88,24.15,-,-,42.0
53,臺北市,1996/05/24,大同,18.1,5.52,-,-,68,240,179.02,61.44,5.02,2.77,2.26,25.34,-,-,87.0
54,臺北市,1996/05/24,萬華,14.2,1.12,23.5,-,46,41,7.53,33.05,-,-,-,24.18,-,-,46.0
55,臺北市,1996/05/24,陽明,1.2,0.26,54.2,-,28,1,0.06,1.26,-,-,-,19.16,-,74.0,52.0
56,臺北市,1996/05/24,士林,2.2,0.56,32.4,-,47,22,4.16,17.68,-,-,-,24.61,-,-,47.0
57,臺北市,1996/05/23,松山,5.0,1.3,22.2,-,25,33,5.13,27.94,-,-,-,22.08,-,-,29.0
58,臺北市,1996/05/23,古亭,2.5,0.96,25.4,-,25,36,8.16,27.56,2.15,0.2,1.95,22.47,-,-,32.0
59,臺北市,1996/05/23,中山,6.2,0.95,26.0,-,17,41,11.29,29.64,2.48,0.27,2.21,22.76,-,-,35.0
60,臺北市,1996/05/23,大同,13.3,4.84,-,-,49,211,154.66,56.0,4.28,2.21,2.07,23.56,-,-,83.0
61,臺北市,1996/05/23,萬華,5.0,0.97,26.3,-,21,31,4.03,26.76,-,-,-,22.75,-,-,32.0
62,臺北市,1996/05/23,陽明,1.1,0.21,52.6,-,11,1,0.05,1.4,-,-,-,16.86,-,98.0,50.0
63,臺北市,1996/05/23,士林,1.6,0.43,35.0,-,17,13,1.46,11.8,-,-,-,23.35,-,-,35.0
64,臺北市,1996/05/22,松山,3.4,0.83,15.3,-,20,33,5.82,27.55,-,-,-,23.53,-,-,24.0
65,臺北市,1996/05/22,古亭,0.9,0.97,19.9,-,20,37,11.0,25.93,2.39,0.23,2.15,23.83,-,-,27.0
66,臺北市,1996/05/22,中山,3.0,1.17,15.5,-,13,51,16.29,34.4,2.65,0.35,2.3,23.52,-,-,23.0
67,臺北市,1996/05/22,大同,11.5,5.75,-,-,52,256,197.48,58.68,4.95,2.77,2.18,24.34,-,-,87.0
68,臺北市,1996/05/22,萬華,2.0,1.17,17.7,-,16,36,6.08,29.43,-,-,-,24.0,-,-,27.0
69,臺北市,1996/05/22,陽明,2.4,0.24,42.9,-,11,3,0.09,2.87,-,-,-,17.78,-,89.0,40.0
70,臺北市,1996/05/22,士林,0.7,0.49,26.6,-,15,19,4.96,14.02,-,-,-,23.89,-,-,30.0
71,臺北市,1996/05/21,松山,6.0,1.68,3.0,-,64,76,28.24,47.49,-,-,-,22.88,-,-,57.0
72,臺北市,1996/05/21,古亭,4.0,2.05,6.2,-,78,76,41.25,52.13,3.19,0.94,2.25,22.73,-,-,64.0
73,臺北市,1996/05/21,中山,10.2,1.87,5.4,-,114,96,41.48,54.28,-,-,-,23.2,-,-,82.0
74,臺北市,1996/05/21,大同,14.4,5.29,-,-,104,229,161.67,67.24,5.05,2.47,2.58,23.41,-,-,88.0
75,臺北市,1996/05/21,萬華,13.1,1.9,6.2,-,84,73,21.26,51.94,-,-,-,23.08,-,-,67.0
76,臺北市,1996/05/21,陽明,2.1,0.29,39.5,-,-,6,0.31,5.54,-,-,-,18.15,-,89.0,51.0
77,臺北市,1996/05/21,士林,4.2,1.39,12.1,-,92,52,12.2,39.41,-,-,-,22.98,-,-,71.0
78,臺北市,1996/05/20,松山,14.5,1.21,33.8,-,84,51,11.39,39.24,-,-,-,25.62,-,-,93.0
79,臺北市,1996/05/20,古亭,12.0,1.21,38.4,-,110,50,9.58,40.69,2.76,0.49,2.27,26.36,-,-,102.0
80,臺北市,1996/05/20,中山,12.8,1.27,37.5,-,79,55,11.67,43.34,1.82,0.27,1.56,26.07,-,-,93.0
81,臺北市,1996/05/20,大同,16.9,4.49,-,-,88,187,119.92,66.84,4.59,2.29,2.3,27.11,-,-,72.0
82,臺北市,1996/05/20,萬華,14.2,1.28,42.5,-,83,41,4.0,37.04,-,-,-,26.32,-,-,128.0
83,臺北市,1996/05/20,陽明,5.5,0.46,84.2,-,-,7,0.12,6.78,-,-,-,20.66,-,81.0,86.0
84,臺北市,1996/05/20,士林,6.0,1.0,35.2,-,76,34,5.41,28.32,-,-,-,26.47,-,-,73.0
85,臺北市,1996/05/19,松山,3.1,0.81,26.2,-,45,27,3.92,23.45,-,-,-,24.62,-,-,45.0
86,臺北市,1996/05/19,古亭,1.9,0.93,26.9,-,44,40,10.54,29.0,2.6,0.32,2.28,25.5,-,-,46.0
87,臺北市,1996/05/19,中山,2.9,0.88,31.5,-,44,38,7.0,31.37,2.22,0.27,1.95,25.12,-,-,57.0
88,臺北市,1996/05/19,大同,9.2,4.44,-,-,63,205,144.74,59.83,4.22,1.93,2.28,26.3,-,-,65.0
89,臺北市,1996/05/19,萬華,1.7,0.85,34.5,-,60,25,1.97,22.83,-,-,-,25.35,-,-,64.0
90,臺北市,1996/05/19,陽明,3.3,0.3,56.5,-,35,4,0.19,3.91,-,-,-,18.5,-,84.0,59.0
91,臺北市,1996/05/19,士林,1.2,0.55,38.4,-,43,14,1.15,13.1,-,-,-,25.89,-,-,58.0
92,臺北市,1996/05/18,松山,6.8,0.78,28.1,-,58,30,3.46,26.22,-,-,-,22.08,-,-,54.0
93,臺北市,1996/05/18,古亭,4.6,0.88,28.5,-,89,39,8.65,30.13,2.48,0.29,2.19,22.32,-,-,69.0
94,臺北市,1996/05/18,中山,6.6,0.84,33.0,-,53,38,6.33,31.36,2.03,0.29,1.74,22.4,-,-,52.0
95,臺北市,1996/05/18,大同,13.5,4.55,-,-,83,208,145.62,62.07,4.51,2.29,2.23,23.46,-,-,67.0
96,臺北市,1996/05/18,萬華,5.4,0.93,33.1,-,63,29,3.37,25.46,-,-,-,22.38,-,-,57.0
97,臺北市,1996/05/18,陽明,1.6,0.22,61.8,-,31,2,0.39,1.43,-,-,-,16.04,-,77.0,55.0
98,臺北市,1996/05/18,士林,3.0,0.58,36.5,-,50,18,2.31,16.02,-,-,-,23.31,-,-,50.0
99,臺北市,1996/05/17,松山,1.7,0.69,35.0,-,61,21,1.72,19.46,-,-,-,22.44,-,-,56.0
100,臺北市,1996/05/17,古亭,2.3,0.87,34.9,-,66,31,5.79,25.05,2.26,0.27,1.99,23.09,-,-,58.0
101,臺北市,1996/05/17,中山,2.3,0.81,36.3,-,50,34,6.31,27.49,2.19,0.29,1.89,22.82,-,-,50.0
102,臺北市,1996/05/17,大同,11.4,4.99,-,-,68,219,156.51,62.31,4.36,2.19,2.17,23.79,-,-,82.0
103,臺北市,1996/05/17,萬華,2.9,0.96,37.0,-,57,27,2.97,23.68,-,-,-,23.2,-,-,54.0
104,臺北市,1996/05/17,陽明,0.1,0.23,56.8,-,28,0,0.06,0.39,-,-,-,15.39,-,89.0,52.0
105,臺北市,1996/05/17,士林,0.7,0.5,40.0,-,50,13,1.19,11.33,-,-,-,23.53,-,-,50.0
106,臺北市,1996/05/16,松山,5.2,0.73,21.7,-,37,31,4.05,26.98,-,-,-,21.75,-,-,37.0
107,臺北市,1996/05/16,古亭,4.5,0.93,24.2,-,44,37,8.92,28.56,2.3,0.23,2.07,22.04,-,-,44.0
108,臺北市,1996/05/16,中山,3.1,0.83,29.2,-,32,32,6.51,25.58,2.01,0.27,1.73,22.88,-,-,33.0
109,臺北市,1996/05/16,大同,11.7,4.57,-,-,52,187,137.04,50.32,4.8,2.26,2.54,23.81,-,-,70.0
110,臺北市,1996/05/16,萬華,4.8,0.97,26.4,-,42,29,3.66,25.49,-,-,-,22.38,-,-,42.0
111,臺北市,1996/05/16,陽明,0.3,0.24,50.8,-,15,0,0.04,0.2,-,-,-,16.08,-,100.0,46.0
112,臺北市,1996/05/16,士林,1.1,0.42,35.9,-,31,10,1.29,8.74,-,-,-,24.09,-,-,35.0
113,臺北市,1996/05/15,松山,5.1,0.8,21.9,-,44,32,4.82,27.1,-,-,-,22.4,-,-,44.0
114,臺北市,1996/05/15,古亭,2.8,0.69,28.2,-,54,34,7.97,25.92,2.22,0.19,2.03,22.99,-,-,52.0
115,臺北市,1996/05/15,中山,6.3,0.86,26.8,-,46,39,9.66,29.33,2.05,0.26,1.79,23.02,-,-,46.0
116,臺北市,1996/05/15,大同,12.0,4.36,-,-,62,174,125.81,48.01,4.35,2.18,2.17,23.8,-,-,71.0
117,臺北市,1996/05/15,萬華,4.9,0.94,27.3,-,42,30,4.11,25.53,-,-,-,23.09,-,-,42.0
118,臺北市,1996/05/15,陽明,1.0,0.24,51.0,-,15,1,0.06,1.27,-,-,-,15.89,-,99.0,48.0
119,臺北市,1996/05/15,士林,3.5,0.42,35.4,-,53,11,1.38,9.94,-,-,-,23.62,-,-,51.0
120,臺北市,1996/05/14,松山,5.1,0.69,30.3,-,47,29,3.21,25.94,-,-,-,22.91,-,-,47.0
121,臺北市,1996/05/14,古亭,4.0,0.87,33.6,-,63,34,7.19,27.18,2.17,0.2,1.97,23.58,-,-,57.0
122,臺北市,1996/05/14,中山,5.6,0.77,36.7,-,45,32,5.53,26.29,1.98,0.19,1.78,23.48,-,-,45.0
123,臺北市,1996/05/14,大同,11.5,4.01,-,-,61,168,114.42,53.74,4.03,2.05,1.98,24.37,-,-,62.0
124,臺北市,1996/05/14,萬華,5.2,0.95,33.6,-,48,29,3.66,25.64,-,-,-,23.49,-,-,48.0
125,臺北市,1996/05/14,陽明,3.0,0.27,56.6,-,14,3,0.08,2.74,-,-,-,15.82,-,99.0,54.0
126,臺北市,1996/05/14,士林,9.5,0.43,39.6,-,46,13,1.28,11.89,-,-,-,23.95,-,-,46.0
127,臺北市,1996/05/13,松山,6.3,0.8,26.3,-,68,37,4.22,32.48,-,-,-,22.34,-,-,59.0
128,臺北市,1996/05/13,古亭,3.2,0.85,35.7,-,69,33,6.04,26.54,2.28,0.17,2.11,22.86,-,-,59.0
129,臺北市,1996/05/13,中山,4.8,0.79,36.1,-,53,35,5.44,29.29,2.13,0.24,1.89,22.78,-,-,52.0
130,臺北市,1996/05/13,大同,11.8,4.33,-,-,59,190,129.41,60.25,4.37,2.25,2.12,23.53,-,-,70.0
131,臺北市,1996/05/13,萬華,4.2,0.97,34.6,-,64,29,3.39,25.46,-,-,-,22.93,-,-,57.0
132,臺北市,1996/05/13,陽明,3.7,0.25,59.2,-,22,3,0.07,3.34,-,-,-,15.0,-,94.0,54.0
133,臺北市,1996/05/13,士林,6.0,0.43,43.3,-,62,13,0.87,12.25,-,-,-,23.13,-,-,56.0
134,臺北市,1996/05/12,松山,8.5,0.9,33.8,-,88,33,2.5,30.85,-,-,-,21.12,-,-,69.0
135,臺北市,1996/05/12,古亭,4.6,0.88,43.6,-,91,31,4.31,26.67,2.32,0.09,2.23,21.53,-,-,71.0
136,臺北市,1996/05/12,中山,9.1,1.03,35.4,-,83,45,6.53,38.69,2.28,0.26,2.01,21.33,-,-,66.0
137,臺北市,1996/05/12,大同,15.3,4.16,-,-,91,208,139.98,68.14,4.1,1.88,2.22,22.0,-,-,71.0
138,臺北市,1996/05/12,萬華,5.8,1.0,44.2,-,83,27,1.94,25.17,-,-,-,21.51,-,-,66.0
139,臺北市,1996/05/12,陽明,3.1,0.35,68.1,-,60,2,0.08,2.11,-,-,-,14.57,-,85.0,66.0
140,臺北市,1996/05/12,士林,4.1,0.57,48.6,-,88,15,0.79,14.17,-,-,-,21.72,-,-,69.0
141,臺北市,1996/05/11,松山,4.8,2.0,9.5,-,52,84,33.01,51.22,-,-,-,21.27,-,-,51.0
142,臺北市,1996/05/11,古亭,5.3,2.15,11.9,-,70,88,37.95,49.67,3.64,1.06,2.58,21.31,-,-,60.0
143,臺北市,1996/05/11,中山,4.3,1.93,11.2,-,-,86,38.7,47.37,3.29,0.81,2.48,21.38,-,-,28.0
144,臺北市,1996/05/11,大同,8.3,4.26,-,-,57,174,120.4,53.4,4.84,2.12,2.72,21.6,-,-,73.0
145,臺北市,1996/05/11,萬華,9.0,1.98,9.9,-,50,74,23.46,50.4,-,-,-,21.14,-,-,50.0
146,臺北市,1996/05/11,陽明,0.1,0.32,47.1,-,10,2,0.14,2.09,-,-,-,16.64,-,98.0,45.0
147,臺北市,1996/05/11,士林,1.6,1.34,11.7,-,40,54,20.51,33.69,-,-,-,21.55,-,-,40.0
148,臺北市,1996/05/10,松山,3.1,1.12,16.8,-,100,48,11.38,36.41,-,-,-,21.12,-,-,75.0
149,臺北市,1996/05/10,古亭,2.3,1.37,19.9,-,119,58,19.97,37.8,2.53,0.41,2.12,21.26,-,-,85.0
150,臺北市,1996/05/10,中山,3.3,1.39,17.8,-,93,66,23.02,42.84,2.68,0.54,2.14,21.31,-,-,71.0
151,臺北市,1996/05/10,大同,10.7,4.77,-,-,81,231,161.09,63.6,4.75,2.33,2.42,21.6,-,-,67.0
152,臺北市,1996/05/10,萬華,3.3,1.65,19.2,-,104,60,16.86,43.27,-,-,-,21.32,-,-,77.0
153,臺北市,1996/05/10,陽明,0.7,0.21,52.3,-,43,2,0.05,1.63,-,-,-,14.81,-,97.0,49.0
154,臺北市,1996/05/10,士林,1.2,1.03,25.4,-,88,43,18.34,24.99,-,-,-,21.41,-,-,69.0
155,臺北市,1996/05/09,松山,7.8,1.24,18.0,-,209,58,11.91,45.81,-,-,-,21.25,-,-,129.0
156,臺北市,1996/05/09,古亭,3.8,1.09,26.8,-,232,53,12.07,40.63,2.55,0.24,2.32,21.57,-,-,141.0
157,臺北市,1996/05/09,中山,6.6,1.34,21.1,-,188,66,15.87,50.14,2.63,0.45,2.17,21.57,-,-,119.0
158,臺北市,1996/05/09,大同,19.5,6.06,-,-,150,303,225.32,78.02,5.53,3.25,2.29,22.11,-,-,100.0
159,臺北市,1996/05/09,萬華,4.5,1.31,24.7,-,211,48,5.18,42.33,-,-,-,21.53,-,-,130.0
160,臺北市,1996/05/09,陽明,8.7,0.22,61.6,-,183,4,0.11,3.97,-,-,-,14.11,-,70.0,117.0
161,臺北市,1996/05/09,士林,3.3,0.57,47.2,-,217,9,1.15,7.63,-,-,-,21.96,-,-,133.0
162,臺北市,1996/05/08,松山,11.1,1.32,22.0,-,117,47,11.99,35.35,-,-,-,19.95,-,-,83.0
163,臺北市,1996/05/08,古亭,7.7,1.4,28.8,-,143,53,16.67,36.64,2.38,0.28,2.1,20.18,-,-,97.0
164,臺北市,1996/05/08,中山,10.2,1.72,18.6,-,-,67,20.09,47.26,2.6,0.59,2.01,20.22,-,-,74.0
165,臺北市,1996/05/08,大同,22.5,6.84,-,-,127,294,223.11,71.22,5.84,3.65,2.19,20.87,-,-,112.0
166,臺北市,1996/05/08,萬華,7.7,1.33,28.1,-,124,37,3.54,33.58,-,-,-,20.27,-,-,87.0
167,臺北市,1996/05/08,陽明,2.6,0.48,60.2,-,-,2,0.07,1.85,-,-,-,14.06,-,84.0,59.0
168,臺北市,1996/05/08,士林,5.2,0.94,30.0,-,112,20,1.46,18.06,-,-,-,20.06,-,-,81.0
169,臺北市,1996/05/07,松山,7.0,2.02,10.5,-,64,79,38.91,39.7,-,-,-,25.11,-,-,57.0
170,臺北市,1996/05/07,古亭,4.8,1.63,21.3,-,60,58,30.84,26.92,2.71,0.66,2.04,25.43,-,-,68.0
171,臺北市,1996/05/07,中山,9.0,2.06,12.3,-,65,87,46.3,41.07,3.54,0.99,2.55,25.34,-,-,61.0
172,臺北市,1996/05/07,大同,14.5,4.41,-,-,75,165,118.63,45.99,4.68,2.15,2.52,25.69,-,-,62.0
173,臺北市,1996/05/07,萬華,5.0,1.24,15.5,-,48,36,11.51,24.81,-,-,-,25.39,-,-,61.0
174,臺北市,1996/05/07,陽明,1.5,0.29,25.9,-,-,6,0.34,5.56,-,-,-,19.71,-,96.0,44.0
175,臺北市,1996/05/07,士林,7.1,1.59,12.1,-,91,59,33.11,26.09,-,-,-,25.44,-,-,70.0
176,臺北市,1996/05/06,松山,13.9,2.12,14.2,-,87,91,28.03,62.86,-,-,-,22.1,-,-,68.0
177,臺北市,1996/05/06,古亭,13.4,2.39,35.8,-,120,97,38.14,58.48,3.52,1.15,2.37,22.34,-,-,85.0
178,臺北市,1996/05/06,中山,15.8,2.31,17.5,-,76,102,34.59,67.68,3.88,1.24,2.64,22.23,-,-,63.0
179,臺北市,1996/05/06,大同,21.4,4.89,-,-,105,208,127.2,78.08,5.59,2.77,2.82,22.54,-,-,80.0
180,臺北市,1996/05/06,萬華,17.7,2.25,22.2,-,91,84,21.98,62.33,-,-,-,22.17,-,-,71.0
181,臺北市,1996/05/06,陽明,2.4,0.32,41.7,-,-,7,0.11,7.03,-,-,-,17.19,-,99.0,43.0
182,臺北市,1996/05/06,士林,8.9,1.51,19.3,-,91,55,18.25,36.85,-,-,-,22.72,-,-,71.0
183,臺北市,1996/05/05,松山,5.2,0.81,25.9,-,28,35,2.88,31.76,-,-,-,18.21,-,-,33.0
184,臺北市,1996/05/05,古亭,2.9,0.8,35.8,-,29,33,5.17,27.49,2.18,0.19,1.99,18.35,-,-,38.0
185,臺北市,1996/05/05,中山,3.3,1.0,28.3,-,68,44,8.97,35.3,2.28,0.26,2.02,18.27,-,-,59.0
186,臺北市,1996/05/05,大同,11.6,4.11,-,-,43,209,148.12,60.66,3.95,1.79,2.16,18.86,-,-,59.0
187,臺北市,1996/05/05,萬華,3.7,0.9,32.0,-,21,31,2.17,29.14,-,-,-,18.52,-,-,36.0
188,臺北市,1996/05/05,陽明,0.4,0.23,61.0,-,-,2,0.04,1.71,-,-,-,12.9,-,100.0,54.0
189,臺北市,1996/05/05,士林,1.7,0.49,39.3,-,25,13,0.81,11.83,-,-,-,19.04,-,-,39.0
190,臺北市,1996/05/04,松山,9.9,1.71,6.0,-,94,71,32.57,38.1,-,-,-,25.38,-,-,72.0
191,臺北市,1996/05/04,古亭,6.9,1.69,17.9,-,82,65,34.05,31.14,3.09,0.73,2.36,25.49,-,-,66.0
192,臺北市,1996/05/04,中山,11.8,1.64,8.1,-,88,67,31.03,35.81,3.22,0.8,2.42,25.62,-,-,69.0
193,臺北市,1996/05/04,大同,16.1,3.56,-,-,87,140,98.13,41.89,4.59,1.99,2.6,25.84,-,-,69.0
194,臺北市,1996/05/04,萬華,7.9,1.37,8.1,-,80,46,14.94,31.38,-,-,-,25.52,-,-,65.0
195,臺北市,1996/05/04,陽明,3.1,0.27,27.3,-,-,7,0.31,7.07,-,-,-,19.18,-,94.0,51.0
196,臺北市,1996/05/04,士林,8.4,0.78,11.2,-,70,30,7.43,22.29,-,-,-,25.69,-,-,60.0
197,臺北市,1996/05/03,松山,8.0,1.23,18.4,-,67,51,14.51,36.95,-,-,-,25.8,-,-,61.0
198,臺北市,1996/05/03,古亭,8.6,1.6,40.7,-,106,61,21.01,39.75,3.04,0.78,2.26,26.18,-,-,88.0
199,臺北市,1996/05/03,中山,9.6,1.42,28.6,-,77,57,17.5,39.56,3.0,0.61,2.39,25.88,-,-,77.0
200,臺北市,1996/05/03,大同,15.6,3.47,-,-,85,134,82.04,52.15,4.42,1.87,2.55,26.52,-,-,67.0
201,臺北市,1996/05/03,萬華,9.4,1.28,27.5,-,87,47,9.29,37.92,-,-,-,26.0,-,-,75.0
202,臺北市,1996/05/03,陽明,3.6,0.31,44.6,-,-,6,0.15,6.23,-,-,-,19.4,-,95.0,63.0
203,臺北市,1996/05/03,士林,6.3,0.8,26.6,-,73,27,6.29,20.51,-,-,-,26.55,-,-,61.0
204,臺北市,1996/05/02,松山,13.2,1.13,5.3,-,44,56,20.95,34.61,-,-,-,23.58,-,-,44.0
205,臺北市,1996/05/02,古亭,9.2,1.52,14.5,-,54,64,32.4,31.99,2.89,0.51,2.38,23.8,-,-,52.0
206,臺北市,1996/05/02,中山,10.4,1.37,7.0,-,47,63,26.7,35.95,2.75,0.51,2.23,23.86,-,-,47.0
207,臺北市,1996/05/02,大同,16.9,4.79,-,-,63,170,129.95,39.95,5.11,2.63,2.48,24.34,-,-,86.0
208,臺北市,1996/05/02,萬華,10.0,1.33,6.6,-,45,51,13.54,37.17,-,-,-,23.94,-,-,45.0
209,臺北市,1996/05/02,陽明,3.7,0.3,34.7,-,27,5,0.22,4.66,-,-,-,18.48,-,94.0,37.0
210,臺北市,1996/05/02,士林,8.6,0.65,13.9,-,32,24,5.92,17.9,-,-,-,24.65,-,-,32.0
