序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
1,臺北市,1994/12/31,松山,2.9,1.17,11.2,-,48,57,28.99,27.71,-,-,-,16.23,-,-,48.0
2,臺北市,1994/12/31,古亭,2.4,1.59,7.2,-,64,71,37.62,37.66,2.99,0.47,2.51,16.54,-,-,57.0
3,臺北市,1994/12/31,中山,3.4,1.44,6.6,-,53,78,42.1,35.63,2.85,0.46,2.39,16.51,-,-,52.0
4,臺北市,1994/12/31,大同,12.4,4.76,-,-,86,264,212.33,51.36,4.94,2.3,2.64,16.99,-,-,68.0
5,臺北市,1994/12/31,萬華,3.1,1.56,7.2,-,52,60,24.52,35.27,-,-,-,16.58,-,-,51.0
6,臺北市,1994/12/31,陽明,0.4,0.31,38.4,-,11,1,0.05,1.09,-,-,-,9.15,-,97.0,34.0
7,臺北市,1994/12/31,士林,2.2,1.08,13.4,-,50,48,22.83,25.55,-,-,-,16.45,-,-,50.0
8,臺北市,1994/12/30,松山,7.3,1.61,6.3,-,57,83,40.45,42.88,-,-,-,18.02,-,-,54.0
9,臺北市,1994/12/30,古亭,4.9,1.51,10.5,-,53,68,31.13,36.57,2.37,0.41,1.96,18.37,-,-,52.0
10,臺北市,1994/12/30,中山,4.3,1.34,8.4,-,53,63,25.01,37.6,-,-,-,18.27,-,-,51.0
11,臺北市,1994/12/30,大同,8.6,2.84,-,-,59,126,81.97,44.07,3.89,1.46,2.43,18.48,-,-,54.0
12,臺北市,1994/12/30,萬華,4.5,1.1,12.4,-,40,45,13.12,31.44,-,-,-,18.15,-,-,40.0
13,臺北市,1994/12/30,陽明,0.2,0.22,39.6,-,11,1,0.34,0.86,-,-,-,12.32,-,100.0,34.0
14,臺北市,1994/12/30,士林,1.7,0.72,15.2,-,36,35,11.85,22.83,-,-,-,18.37,-,-,36.0
15,臺北市,1994/12/29,松山,8.6,0.97,9.6,-,24,51,18.74,32.53,-,-,-,16.41,-,-,24.0
16,臺北市,1994/12/29,古亭,5.3,0.91,16.0,-,46,40,12.87,27.44,2.0,0.14,1.86,16.86,-,-,46.0
17,臺北市,1994/12/29,中山,8.0,1.47,9.5,-,29,70,34.86,35.18,-,-,-,17.11,-,-,29.0
18,臺北市,1994/12/29,大同,14.9,4.61,-,-,52,237,185.46,51.51,4.69,2.44,2.25,17.69,-,-,65.0
19,臺北市,1994/12/29,萬華,5.7,0.95,16.0,-,-,33,6.8,25.97,-,-,-,17.03,-,-,22.0
20,臺北市,1994/12/29,陽明,0.1,0.25,39.7,-,11,1,0.71,0.45,-,-,-,11.16,-,100.0,34.0
21,臺北市,1994/12/29,士林,0.8,0.54,26.9,-,15,15,2.77,12.67,-,-,-,17.91,-,-,29.0
22,臺北市,1994/12/28,松山,7.3,0.98,10.8,-,33,51,19.99,30.98,-,-,-,16.52,-,-,33.0
23,臺北市,1994/12/28,古亭,4.0,0.98,13.9,-,81,42,14.06,28.42,2.13,0.2,1.93,16.66,-,-,65.0
24,臺北市,1994/12/28,中山,5.7,1.37,11.0,-,36,64,31.01,32.6,2.3,0.37,1.93,16.98,-,-,36.0
25,臺北市,1994/12/28,大同,11.1,4.98,-,-,38,261,207.16,54.12,4.81,2.54,2.28,17.53,-,-,76.0
26,臺北市,1994/12/28,萬華,4.1,1.08,12.9,-,27,38,9.09,28.66,-,-,-,16.82,-,-,27.0
27,臺北市,1994/12/28,陽明,0.1,0.2,38.8,-,10,1,0.0,0.61,-,-,-,10.81,-,100.0,33.0
28,臺北市,1994/12/28,士林,0.3,0.39,25.8,-,19,17,3.41,13.46,-,-,-,17.65,-,-,30.0
29,臺北市,1994/12/27,松山,1.8,0.85,16.1,-,30,35,10.81,24.33,-,-,-,17.86,-,-,30.0
30,臺北市,1994/12/27,古亭,1.6,1.47,12.1,-,-,58,26.29,32.02,2.22,0.28,1.95,18.05,-,-,73.0
31,臺北市,1994/12/27,中山,1.4,1.25,10.7,-,29,55,22.94,31.56,2.32,0.33,2.0,18.49,-,-,29.0
32,臺北市,1994/12/27,大同,8.8,5.0,-,-,34,253,200.46,52.5,4.95,2.69,2.26,19.05,-,-,76.0
33,臺北市,1994/12/27,萬華,1.6,1.36,12.6,-,28,45,14.63,30.39,-,-,-,18.42,-,-,28.0
34,臺北市,1994/12/27,陽明,0.2,0.27,39.7,-,11,1,0.01,1.22,-,-,-,11.97,-,100.0,37.0
35,臺北市,1994/12/27,士林,0.4,0.58,25.5,-,19,17,3.77,13.53,-,-,-,18.98,-,-,30.0
36,臺北市,1994/12/26,松山,3.5,0.66,17.6,-,20,27,6.65,20.71,-,-,-,18.66,-,-,21.0
37,臺北市,1994/12/26,古亭,3.7,0.85,16.8,-,-,39,12.01,26.91,2.59,0.65,1.93,18.92,-,-,22.0
38,臺北市,1994/12/26,中山,4.1,0.98,12.6,-,22,43,15.33,27.83,2.12,0.14,1.98,19.48,-,-,22.0
39,臺北市,1994/12/26,大同,10.9,4.24,-,-,35,225,178.16,47.05,4.02,1.95,2.06,20.05,-,-,62.0
40,臺北市,1994/12/26,萬華,3.4,0.95,15.2,-,28,30,6.32,23.93,-,-,-,19.28,-,-,28.0
41,臺北市,1994/12/26,陽明,0.4,0.26,37.7,-,11,1,0.02,0.91,-,-,-,13.39,-,100.0,33.0
42,臺北市,1994/12/26,士林,1.5,0.65,19.8,-,19,26,8.08,18.1,-,-,-,19.88,-,-,27.0
43,臺北市,1994/12/25,松山,3.5,0.7,11.9,-,22,34,8.14,25.37,-,-,-,19.04,-,-,22.0
44,臺北市,1994/12/25,古亭,3.7,0.89,12.1,-,18,40,11.88,28.48,2.29,0.34,1.95,19.05,-,-,18.0
45,臺北市,1994/12/25,中山,3.0,1.0,10.5,-,21,47,19.03,28.32,2.02,0.11,1.91,19.26,-,-,21.0
46,臺北市,1994/12/25,大同,9.0,4.4,-,-,26,260,206.73,53.23,3.91,1.7,2.21,19.66,-,-,61.0
47,臺北市,1994/12/25,萬華,3.5,0.97,8.6,-,19,37,8.39,28.78,-,-,-,19.14,-,-,19.0
48,臺北市,1994/12/25,陽明,2.2,0.3,36.4,-,11,2,0.03,2.26,-,-,-,13.93,-,100.0,34.0
49,臺北市,1994/12/25,士林,0.7,0.7,21.0,-,14,27,9.89,16.81,-,-,-,19.83,-,-,26.0
50,臺北市,1994/12/24,松山,7.0,1.37,6.7,-,76,66,31.9,33.97,-,-,-,22.43,-,-,63.0
51,臺北市,1994/12/24,古亭,12.2,2.76,6.2,-,129,122,67.57,54.27,4.19,0.88,3.3,22.45,-,-,89.0
52,臺北市,1994/12/24,中山,14.0,2.37,3.8,-,104,109,62.73,46.51,2.97,0.63,2.41,22.49,-,-,77.0
53,臺北市,1994/12/24,大同,30.5,7.22,-,-,75,347,276.49,70.23,6.59,3.75,2.84,22.89,-,-,109.0
54,臺北市,1994/12/24,萬華,20.8,2.7,4.0,-,149,108,46.94,58.31,-,-,-,21.94,-,-,100.0
55,臺北市,1994/12/24,陽明,1.2,0.48,34.7,-,11,2,0.1,1.95,-,-,-,16.81,-,86.0,31.0
56,臺北市,1994/12/24,士林,11.1,1.33,11.5,-,76,61,32.22,29.06,-,-,-,22.54,-,-,63.0
57,臺北市,1994/12/23,松山,6.9,1.31,10.3,-,55,61,31.2,30.12,-,-,-,22.18,-,-,53.0
58,臺北市,1994/12/23,古亭,6.5,2.06,11.6,-,87,97,53.49,43.34,3.4,0.62,2.77,22.42,-,-,68.0
59,臺北市,1994/12/23,中山,7.1,2.09,7.3,-,61,96,58.56,37.21,2.91,0.68,2.23,22.6,-,-,55.0
60,臺北市,1994/12/23,大同,22.4,6.04,-,-,48,295,236.2,59.13,6.15,3.4,2.75,22.9,-,-,96.0
61,臺北市,1994/12/23,萬華,12.9,1.71,15.4,-,76,62,25.5,36.06,-,-,-,21.95,-,-,64.0
62,臺北市,1994/12/23,陽明,1.1,0.33,35.8,-,11,2,0.21,2.09,-,-,-,16.42,-,88.0,34.0
63,臺北市,1994/12/23,士林,3.8,0.99,20.5,-,48,19,3.35,15.87,-,-,-,22.73,-,-,48.0
64,臺北市,1994/12/22,松山,10.3,1.14,7.0,-,63,58,24.35,33.4,-,-,-,17.19,-,-,57.0
65,臺北市,1994/12/22,古亭,6.6,1.0,14.8,-,41,41,14.01,26.73,2.2,0.18,2.02,17.69,-,-,41.0
66,臺北市,1994/12/22,中山,10.9,1.34,10.3,-,49,64,32.42,32.05,2.42,0.38,2.04,18.0,-,-,49.0
67,臺北市,1994/12/22,大同,31.5,4.66,-,-,57,249,197.2,51.65,4.66,2.33,2.33,18.6,-,-,73.0
68,臺北市,1994/12/22,萬華,7.0,1.13,13.1,-,43,40,12.28,28.08,-,-,-,17.87,-,-,43.0
69,臺北市,1994/12/22,陽明,0.9,0.37,37.3,-,11,2,0.07,2.06,-,-,-,11.02,-,100.0,34.0
70,臺北市,1994/12/22,士林,2.1,0.62,25.7,-,28,15,2.69,11.86,-,-,-,18.5,-,-,28.0
71,臺北市,1994/12/21,松山,3.4,0.82,12.7,-,20,38,13.12,25.32,-,-,-,16.05,-,-,21.0
72,臺北市,1994/12/21,古亭,2.4,1.01,12.7,-,28,46,17.72,28.45,2.11,0.24,1.87,16.35,-,-,28.0
73,臺北市,1994/12/21,中山,2.7,1.19,11.2,-,21,53,24.14,29.12,2.27,0.32,1.95,16.97,-,-,21.0
74,臺北市,1994/12/21,大同,45.1,4.38,-,-,61,245,196.53,48.13,4.41,2.13,2.28,17.58,-,-,68.0
75,臺北市,1994/12/21,萬華,2.2,1.03,11.6,-,20,37,9.72,26.97,-,-,-,16.61,-,-,20.0
76,臺北市,1994/12/21,陽明,0.4,0.34,36.6,-,11,3,0.01,2.54,-,-,-,9.8,-,100.0,35.0
77,臺北市,1994/12/21,士林,1.0,0.49,21.8,-,17,18,3.86,13.92,-,-,-,17.12,-,-,24.0
78,臺北市,1994/12/20,松山,4.1,0.97,13.2,-,46,47,19.78,27.06,-,-,-,21.05,-,-,46.0
79,臺北市,1994/12/20,古亭,3.0,1.44,12.3,-,52,66,34.63,31.85,2.51,0.4,2.11,21.51,-,-,51.0
80,臺北市,1994/12/20,中山,3.2,1.17,12.1,-,39,53,23.06,29.89,2.16,0.28,1.88,21.74,-,-,39.0
81,臺北市,1994/12/20,大同,43.8,4.57,-,-,76,231,180.1,51.29,4.86,2.51,2.35,22.25,-,-,63.0
82,臺北市,1994/12/20,萬華,2.4,1.4,12.4,-,37,49,18.37,30.41,-,-,-,21.46,-,-,37.0
83,臺北市,1994/12/20,陽明,1.9,0.25,36.3,-,12,3,0.03,2.93,-,-,-,14.33,-,93.0,36.0
84,臺北市,1994/12/20,士林,0.8,0.44,26.1,-,21,17,3.4,13.42,-,-,-,21.89,-,-,28.0
85,臺北市,1994/12/19,松山,-,0.92,16.5,-,35,45,20.62,24.85,-,-,-,18.8,-,-,35.0
86,臺北市,1994/12/19,古亭,3.0,1.06,14.8,-,31,48,19.4,28.93,2.28,0.27,2.02,18.97,-,-,31.0
87,臺北市,1994/12/19,中山,3.2,1.23,13.5,-,40,58,27.97,30.29,2.26,0.32,1.94,19.64,-,-,40.0
88,臺北市,1994/12/19,大同,36.2,4.57,-,-,61,235,188.35,46.6,4.6,2.33,2.27,20.13,-,-,109.0
89,臺北市,1994/12/19,萬華,2.2,1.17,15.9,-,28,43,14.86,28.13,-,-,-,19.44,-,-,27.0
90,臺北市,1994/12/19,陽明,1.1,0.19,38.7,-,12,1,0.03,1.43,-,-,-,12.93,-,98.0,34.0
91,臺北市,1994/12/19,士林,0.6,0.51,26.1,-,27,17,3.27,14.23,-,-,-,20.1,-,-,30.0
92,臺北市,1994/12/18,松山,0.8,0.57,21.2,-,14,22,4.55,16.95,-,-,-,18.55,-,-,25.0
93,臺北市,1994/12/18,古亭,1.1,0.77,15.4,-,17,38,10.78,26.9,2.05,0.09,1.96,18.89,-,-,20.0
94,臺北市,1994/12/18,中山,1.6,0.98,12.9,-,18,46,17.07,28.45,2.14,0.14,1.99,19.39,-,-,18.0
95,臺北市,1994/12/18,大同,33.2,4.1,-,-,62,230,183.07,47.14,4.6,2.18,2.42,19.97,-,-,56.0
96,臺北市,1994/12/18,萬華,1.0,0.95,14.9,-,19,32,6.18,25.6,-,-,-,19.15,-,-,19.0
97,臺北市,1994/12/18,陽明,0.3,0.28,43.9,-,10,1,0.12,0.86,-,-,-,13.38,-,100.0,89.0
98,臺北市,1994/12/18,士林,0.6,0.49,24.6,-,17,18,3.22,14.57,-,-,-,20.17,-,-,28.0
99,臺北市,1994/12/17,松山,8.7,0.97,9.9,-,39,46,16.49,29.89,-,-,-,18.74,-,-,39.0
100,臺北市,1994/12/17,古亭,6.7,1.01,13.1,-,31,48,18.3,30.01,2.05,0.26,1.79,19.26,-,-,31.0
101,臺北市,1994/12/17,中山,6.6,1.1,11.2,-,38,51,20.93,30.06,2.28,0.32,1.96,19.6,-,-,38.0
102,臺北市,1994/12/17,大同,39.4,4.83,-,-,73,248,196.62,51.62,4.57,2.38,2.2,20.29,-,-,78.0
103,臺北市,1994/12/17,萬華,6.3,1.1,13.9,-,33,40,11.77,28.1,-,-,-,19.39,-,-,33.0
104,臺北市,1994/12/17,陽明,0.2,0.22,38.6,-,11,1,0.01,0.9,-,-,-,13.07,-,100.0,33.0
105,臺北市,1994/12/17,士林,1.6,0.48,26.0,-,21,16,3.09,12.7,-,-,-,20.28,-,-,29.0
106,臺北市,1994/12/16,松山,11.2,1.02,8.6,-,36,61,25.61,35.61,-,-,-,16.22,-,-,36.0
107,臺北市,1994/12/16,古亭,4.7,0.77,17.8,-,28,33,9.19,23.9,1.93,0.17,1.76,16.74,-,-,28.0
108,臺北市,1994/12/16,中山,9.0,1.36,7.8,-,43,71,35.04,35.54,2.39,0.4,1.99,16.81,-,-,43.0
109,臺北市,1994/12/16,大同,16.4,4.43,-,-,94,257,204.32,53.18,4.4,2.18,2.22,17.39,-,-,72.0
110,臺北市,1994/12/16,萬華,5.8,0.87,16.3,-,32,30,5.5,24.93,-,-,-,16.73,-,-,32.0
111,臺北市,1994/12/16,陽明,0.2,0.24,38.7,-,11,1,0.0,0.96,-,-,-,10.34,-,100.0,34.0
112,臺北市,1994/12/16,士林,0.2,0.46,27.2,-,26,14,2.55,11.93,-,-,-,17.39,-,-,26.0
113,臺北市,1994/12/15,松山,4.8,1.01,9.8,-,34,49,19.3,30.11,-,-,-,18.17,-,-,34.0
114,臺北市,1994/12/15,古亭,3.3,1.37,9.3,-,31,63,29.6,33.19,2.17,0.44,1.74,18.33,-,-,31.0
115,臺北市,1994/12/15,中山,3.8,1.6,5.6,-,39,74,37.46,36.79,2.59,0.5,2.08,18.48,-,-,39.0
116,臺北市,1994/12/15,大同,14.7,5.41,-,-,96,288,229.13,58.65,5.29,2.83,2.47,19.01,-,-,82.0
117,臺北市,1994/12/15,萬華,3.5,1.28,7.9,-,38,48,15.14,33.15,-,-,-,18.28,-,-,39.0
118,臺北市,1994/12/15,陽明,0.2,0.24,37.7,-,11,1,0.03,1.02,-,-,-,12.43,-,100.0,33.0
119,臺北市,1994/12/15,士林,2.3,1.04,11.0,-,43,48,24.67,23.24,-,-,-,18.5,-,-,43.0
120,臺北市,1994/12/14,松山,11.5,1.19,7.3,-,41,58,27.36,30.49,-,-,-,17.62,-,-,41.0
121,臺北市,1994/12/14,古亭,6.6,1.25,10.1,-,27,54,25.27,28.86,2.08,0.28,1.81,18.15,-,-,27.0
122,臺北市,1994/12/14,中山,10.1,1.61,6.9,-,37,79,46.63,32.55,2.46,0.48,1.98,18.13,-,-,37.0
123,臺北市,1994/12/14,大同,19.7,4.95,-,-,79,261,209.62,51.12,5.0,2.68,2.31,18.75,-,-,81.0
124,臺北市,1994/12/14,萬華,8.1,1.62,9.7,-,30,60,30.01,30.25,-,-,-,18.3,-,-,30.0
125,臺北市,1994/12/14,陽明,1.6,0.3,29.2,-,11,3,0.13,2.48,-,-,-,12.37,-,97.0,31.0
126,臺北市,1994/12/14,士林,4.6,0.79,16.5,-,23,31,14.91,16.34,-,-,-,18.56,-,-,25.0
127,臺北市,1994/12/13,松山,4.4,0.89,8.1,-,23,43,16.61,26.85,-,-,-,16.63,-,-,23.0
128,臺北市,1994/12/13,古亭,3.0,1.05,10.4,-,19,45,18.57,26.37,1.95,0.31,1.65,16.64,-,-,19.0
129,臺北市,1994/12/13,中山,2.5,1.23,7.5,-,22,54,26.48,27.37,2.28,0.26,2.02,17.2,-,-,22.0
130,臺北市,1994/12/13,大同,11.5,4.8,-,-,69,286,233.63,52.45,4.39,2.1,2.28,17.8,-,-,66.0
131,臺北市,1994/12/13,萬華,2.8,1.09,8.9,-,18,37,10.47,26.31,-,-,-,17.01,-,-,18.0
132,臺北市,1994/12/13,陽明,0.2,0.31,24.0,-,11,2,0.01,2.15,-,-,-,10.86,-,100.0,22.0
133,臺北市,1994/12/13,士林,0.8,0.59,15.0,-,18,21,5.24,15.96,-,-,-,17.63,-,-,22.0
134,臺北市,1994/12/12,松山,19.8,1.21,5.8,-,79,60,22.96,36.79,-,-,-,22.3,-,-,65.0
135,臺北市,1994/12/12,古亭,10.1,1.56,8.1,-,74,64,27.79,36.11,2.26,0.29,1.97,22.43,-,-,62.0
136,臺北市,1994/12/12,中山,16.4,1.72,4.8,-,87,77,37.46,39.47,2.81,0.52,2.29,22.85,-,-,69.0
137,臺北市,1994/12/12,大同,29.8,6.11,-,-,142,312,245.9,65.71,5.58,3.09,2.49,23.51,-,-,96.0
138,臺北市,1994/12/12,萬華,9.5,1.41,7.7,-,75,47,10.22,37.22,-,-,-,22.74,-,-,63.0
139,臺北市,1994/12/12,陽明,2.7,0.29,31.9,-,28,5,0.03,4.49,-,-,-,17.58,-,97.0,47.0
140,臺北市,1994/12/12,士林,7.6,1.11,10.4,-,87,41,12.78,28.17,-,-,-,22.86,-,-,68.0
141,臺北市,1994/12/11,松山,11.3,2.26,18.7,-,133,105,50.26,54.67,-,-,-,24.96,-,-,91.0
142,臺北市,1994/12/11,古亭,7.2,1.63,17.8,-,96,64,22.87,41.43,2.52,0.47,2.05,25.26,-,-,73.0
143,臺北市,1994/12/11,中山,11.6,1.77,17.2,-,112,63,20.15,42.66,2.74,0.58,2.16,25.31,-,-,81.0
144,臺北市,1994/12/11,大同,16.9,4.28,-,-,126,189,125.88,63.01,4.44,2.0,2.43,25.73,-,-,88.0
145,臺北市,1994/12/11,萬華,7.5,1.33,21.4,-,99,42,8.45,33.66,-,-,-,25.5,-,-,75.0
146,臺北市,1994/12/11,陽明,5.2,0.46,47.7,-,36,8,0.17,7.4,-,-,-,19.83,-,92.0,72.0
147,臺北市,1994/12/11,士林,8.4,1.37,23.4,-,95,53,21.05,31.68,-,-,-,24.95,-,-,72.0
148,臺北市,1994/12/10,松山,15.5,1.9,9.6,-,86,88,42.96,45.29,-,-,-,24.45,-,-,68.0
149,臺北市,1994/12/10,古亭,10.7,2.01,14.9,-,71,85,39.41,45.28,2.83,0.68,2.15,24.84,-,-,60.0
150,臺北市,1994/12/10,中山,14.2,1.99,11.8,-,80,87,45.61,41.66,3.0,0.74,2.26,24.66,-,-,65.0
151,臺北市,1994/12/10,大同,22.2,4.56,-,-,105,204,144.17,60.0,4.55,2.25,2.3,25.0,-,-,80.0
152,臺北市,1994/12/10,萬華,12.2,1.68,15.2,-,78,65,21.33,43.47,-,-,-,24.78,-,-,64.0
153,臺北市,1994/12/10,陽明,5.9,0.3,37.9,-,16,6,0.51,5.93,-,-,-,19.32,-,88.0,74.0
154,臺北市,1994/12/10,士林,10.4,1.33,14.3,-,70,59,30.01,29.22,-,-,-,24.5,-,-,60.0
155,臺北市,1994/12/09,松山,12.7,1.76,2.1,-,109,98,52.84,44.93,-,-,-,22.44,-,-,79.0
156,臺北市,1994/12/09,古亭,15.3,2.36,2.9,-,125,117,65.31,51.47,3.97,0.92,3.05,23.01,-,-,87.0
157,臺北市,1994/12/09,中山,16.0,2.57,4.3,-,128,125,77.69,46.96,3.47,1.02,2.46,22.92,-,-,89.0
158,臺北市,1994/12/09,大同,26.9,6.31,-,-,155,322,253.59,68.03,6.36,3.6,2.77,23.46,-,-,106.0
159,臺北市,1994/12/09,萬華,16.8,2.17,4.2,-,108,96,47.54,48.68,-,-,-,23.03,-,-,79.0
160,臺北市,1994/12/09,陽明,2.6,0.28,32.0,-,14,4,0.17,3.7,-,-,-,18.53,-,76.0,32.0
161,臺北市,1994/12/09,士林,9.4,1.83,6.3,-,98,89,50.31,39.14,-,-,-,22.77,-,-,74.0
162,臺北市,1994/12/08,松山,9.1,1.24,6.2,-,63,57,24.09,33.11,-,-,-,24.24,-,-,57.0
163,臺北市,1994/12/08,古亭,15.2,2.34,4.9,-,110,113,59.3,53.53,3.37,0.97,2.39,24.21,-,-,80.0
164,臺北市,1994/12/08,中山,10.0,1.61,4.9,-,89,73,31.0,41.51,2.81,0.65,2.16,24.17,-,-,69.0
165,臺北市,1994/12/08,大同,15.2,4.35,-,-,122,207,146.48,60.84,4.92,2.46,2.46,24.51,-,-,86.0
166,臺北市,1994/12/08,萬華,14.7,1.77,7.9,-,111,75,24.79,50.14,-,-,-,23.94,-,-,81.0
167,臺北市,1994/12/08,陽明,1.8,0.22,28.5,-,13,5,0.17,4.4,-,-,-,18.32,-,81.0,32.0
168,臺北市,1994/12/08,士林,5.4,0.85,11.6,-,62,37,10.26,26.48,-,-,-,24.14,-,-,56.0
169,臺北市,1994/12/07,松山,10.9,1.31,-,-,92,63,28.39,34.23,-,-,-,22.0,-,-,71.0
170,臺北市,1994/12/07,古亭,9.2,1.48,3.1,-,79,66,31.03,34.53,2.67,0.47,2.2,22.2,-,-,64.0
171,臺北市,1994/12/07,中山,11.1,1.47,6.1,-,99,67,32.23,35.0,2.62,0.5,2.13,22.43,-,-,75.0
172,臺北市,1994/12/07,大同,15.6,5.41,-,-,124,249,195.6,53.75,5.17,2.77,2.4,23.02,-,-,87.0
173,臺北市,1994/12/07,萬華,10.2,1.46,6.0,-,89,57,19.75,37.13,-,-,-,22.33,-,-,69.0
174,臺北市,1994/12/07,陽明,3.5,0.34,33.0,-,11,5,0.22,4.92,-,-,-,18.16,-,85.0,36.0
175,臺北市,1994/12/07,士林,4.9,0.83,14.7,-,77,34,9.16,24.95,-,-,-,22.63,-,-,63.0
176,臺北市,1994/12/06,松山,8.5,1.37,-,-,38,67,35.93,31.54,-,-,-,22.51,-,-,38.0
177,臺北市,1994/12/06,古亭,8.2,1.67,7.3,-,38,76,44.11,31.55,2.79,0.66,2.13,22.7,-,-,38.0
178,臺北市,1994/12/06,中山,7.5,1.58,11.3,-,42,68,36.37,31.12,2.67,0.59,2.08,22.92,-,-,42.0
179,臺北市,1994/12/06,大同,14.9,5.62,-,-,88,232,179.15,53.15,4.98,2.6,2.39,23.54,-,-,99.0
180,臺北市,1994/12/06,萬華,8.9,1.36,12.0,-,38,52,20.82,31.51,-,-,-,22.88,-,-,38.0
181,臺北市,1994/12/06,陽明,1.8,0.29,35.2,-,11,2,0.03,2.44,-,-,-,16.82,-,85.0,34.0
182,臺北市,1994/12/06,士林,5.1,0.96,17.3,-,25,46,24.41,21.27,-,-,-,22.84,-,-,28.0
183,臺北市,1994/12/05,松山,9.3,0.85,10.2,-,38,46,16.69,29.58,-,-,-,18.16,-,-,38.0
184,臺北市,1994/12/05,古亭,3.5,0.72,14.7,-,26,30,8.63,21.4,2.25,0.2,2.04,18.48,-,-,26.0
185,臺北市,1994/12/05,中山,8.7,1.16,10.2,-,32,60,27.79,32.36,2.35,0.34,2.01,18.65,-,-,32.0
186,臺北市,1994/12/05,大同,13.4,4.61,-,-,69,247,193.31,53.99,4.5,2.28,2.22,19.3,-,-,72.0
187,臺北市,1994/12/05,萬華,5.1,0.8,17.4,-,24,28,5.53,22.5,-,-,-,18.62,-,-,24.0
188,臺北市,1994/12/05,陽明,0.1,0.18,38.2,-,11,1,0.0,1.06,-,-,-,11.04,-,100.0,36.0
189,臺北市,1994/12/05,士林,1.7,0.42,26.9,-,22,15,2.76,12.23,-,-,-,18.98,-,-,28.0
190,臺北市,1994/12/04,松山,3.5,0.73,13.7,-,18,31,9.66,21.72,-,-,-,18.08,-,-,20.0
191,臺北市,1994/12/04,古亭,3.3,0.77,12.4,-,17,32,9.52,22.82,2.05,0.21,1.84,18.38,-,-,18.0
192,臺北市,1994/12/04,中山,2.1,0.86,14.4,-,21,40,15.32,25.14,2.24,0.2,2.04,19.19,-,-,21.0
193,臺北市,1994/12/04,大同,7.4,3.85,-,-,52,223,175.12,47.86,3.93,1.65,2.28,19.87,-,-,61.0
194,臺北市,1994/12/04,萬華,2.4,0.78,17.6,-,15,25,4.96,20.48,-,-,-,18.93,-,-,21.0
195,臺北市,1994/12/04,陽明,0.1,0.19,35.9,-,11,1,0.06,0.89,-,-,-,12.17,-,100.0,32.0
196,臺北市,1994/12/04,士林,0.4,0.42,25.1,-,18,14,2.49,11.89,-,-,-,19.9,-,-,26.0
197,臺北市,1994/12/03,松山,5.2,0.68,13.0,-,21,30,8.1,21.97,-,-,-,18.03,-,-,21.0
198,臺北市,1994/12/03,古亭,5.0,0.79,10.8,-,18,33,9.74,23.65,2.1,0.22,1.87,18.35,-,-,18.0
199,臺北市,1994/12/03,中山,2.1,0.91,14.9,-,21,37,13.14,24.07,2.16,0.15,2.01,18.96,-,-,21.0
200,臺北市,1994/12/03,大同,7.1,4.13,-,-,66,209,162.63,46.58,4.16,1.96,2.21,19.67,-,-,58.0
201,臺北市,1994/12/03,萬華,3.9,0.85,16.7,-,19,26,4.32,21.38,-,-,-,18.83,-,-,19.0
202,臺北市,1994/12/03,陽明,0.3,0.23,35.2,-,11,1,0.03,1.04,-,-,-,12.37,-,100.0,30.0
203,臺北市,1994/12/03,士林,0.3,0.47,25.7,-,15,14,2.22,11.48,-,-,-,19.89,-,-,26.0
204,臺北市,1994/12/02,松山,4.6,0.89,14.8,-,37,38,13.93,24.43,-,-,-,23.25,-,-,37.0
205,臺北市,1994/12/02,古亭,2.5,1.13,11.1,-,34,39,12.72,26.68,2.26,0.34,1.92,23.53,-,-,34.0
206,臺北市,1994/12/02,中山,3.9,1.17,15.0,-,35,43,15.98,27.11,2.22,0.24,1.98,23.78,-,-,35.0
207,臺北市,1994/12/02,大同,12.0,5.87,-,-,85,255,198.6,56.33,5.24,2.97,2.26,24.45,-,-,93.0
208,臺北市,1994/12/02,萬華,3.2,1.25,15.3,-,31,35,8.23,26.71,-,-,-,23.72,-,-,31.0
209,臺北市,1994/12/02,陽明,2.9,0.33,34.9,-,12,4,0.06,4.28,-,-,-,16.13,-,96.0,33.0
210,臺北市,1994/12/02,士林,1.1,0.59,26.8,-,22,17,3.6,13.28,-,-,-,23.97,-,-,30.0
211,臺北市,1994/12/01,松山,7.5,1.32,7.2,-,59,61,27.5,33.14,-,-,-,23.57,-,-,54.0
212,臺北市,1994/12/01,古亭,4.6,1.56,6.5,-,49,64,31.69,32.8,2.62,0.52,2.1,24.13,-,-,49.0
213,臺北市,1994/12/01,中山,6.4,1.54,7.7,-,51,64,27.74,36.04,2.5,0.42,2.07,24.22,-,-,50.0
214,臺北市,1994/12/01,大同,16.4,7.12,-,-,99,318,255.62,62.5,6.18,3.83,2.35,24.97,-,-,101.0
