序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","風速 WIND_SPEED (m/sec)","溫度 AMB_TEMP (℃)","相對濕度 RH (percent)"
25,臺北市,2015/05/28,大同,3.6,2.14,-,-,46,12,75.84,52.28,23.56,-,-,-
26,臺北市,2015/05/28,萬華,2.4,0.53,-,14.9,24,12,23.69,7.47,16.22,1.9,29.87,67.48
27,臺北市,2015/05/28,陽明,1.6,0.14,399.8,27.0,15,10,4.22,1.03,3.19,-,23.05,74.44
28,臺北市,2015/05/28,士林,2.8,0.41,-,17.1,26,11,21.28,6.44,14.84,2.52,29.48,69.84
29,臺北市,2015/05/27,松山,3.1,1.13,450.42,13.2,30,15,59.98,31.87,28.12,1.25,26.74,79.27
30,臺北市,2015/05/27,古亭,2.3,0.78,-,13.0,34,11,34.49,14.24,20.25,1.32,26.94,81.42
31,臺北市,2015/05/27,中山,2.8,1.32,-,10.2,33,18,64.14,34.77,29.37,1.37,27.34,81.67
32,臺北市,2015/05/27,大同,4.1,3.09,-,-,51,17,111.64,77.39,34.25,-,-,-
33,臺北市,2015/05/27,萬華,2.2,0.93,-,12.6,24,13,43.17,18.32,24.85,1.15,26.94,80.12
34,臺北市,2015/05/27,陽明,1.9,0.15,408.76,27.7,10,9,5.84,1.05,4.79,-,21.06,92.54
35,臺北市,2015/05/27,士林,2.7,1.0,-,13.2,35,15,50.95,26.52,24.43,1.37,26.16,81.57
36,臺北市,2015/05/26,松山,4.7,0.49,423.46,16.3,38,18,34.67,8.54,26.14,1.48,23.17,84.19
37,臺北市,2015/05/26,古亭,4.5,0.59,-,17.8,45,22,34.87,10.06,24.81,1.66,23.81,86.06
38,臺北市,2015/05/26,中山,7.6,0.71,-,14.7,35,20,48.01,18.16,29.85,1.83,24.0,84.65
39,臺北市,2015/05/26,大同,8.8,2.05,-,-,56,21,125.45,85.38,40.06,-,-,-
40,臺北市,2015/05/26,萬華,7.8,0.61,-,16.9,35,20,47.5,18.26,29.24,2.07,23.62,82.52
41,臺北市,2015/05/26,陽明,1.1,0.19,409.0,32.0,10,7,3.09,1.1,1.98,-,19.5,99.88
42,臺北市,2015/05/26,士林,4.2,0.51,-,14.4,32,18,29.37,9.78,19.59,0.85,23.15,84.38
43,臺北市,2015/05/25,松山,2.4,0.44,416.42,24.7,23,11,26.4,4.53,21.87,1.47,23.41,87.25
44,臺北市,2015/05/25,古亭,3.1,0.43,-,25.7,28,10,24.73,4.88,19.84,1.79,23.99,92.37
45,臺北市,2015/05/25,中山,1.3,0.59,-,21.9,16,7,33.79,7.97,25.81,1.83,24.15,88.08
46,臺北市,2015/05/25,大同,3.4,1.69,-,-,40,9,88.96,52.1,36.86,-,-,-
47,臺北市,2015/05/25,萬華,4.3,0.45,-,25.4,21,8,28.2,5.03,23.16,2.24,23.85,85.58
48,臺北市,2015/05/25,陽明,1.3,0.15,411.7,41.8,6,4,1.74,1.22,0.47,-,18.27,100.0
49,臺北市,2015/05/25,士林,1.8,0.36,-,28.3,18,8,15.92,2.13,13.79,1.05,23.23,85.58
50,臺北市,2015/05/24,松山,1.9,0.49,425.58,19.8,13,6,29.58,7.54,22.04,1.48,24.31,90.9
51,臺北市,2015/05/24,古亭,1.7,0.57,-,17.0,17,7,28.87,6.87,22.0,1.42,24.56,99.05
52,臺北市,2015/05/24,中山,1.2,0.69,-,15.0,10,5,39.85,12.94,26.91,1.55,24.92,93.61
53,臺北市,2015/05/24,大同,1.8,1.17,-,-,26,4,59.86,29.94,29.92,-,-,-
54,臺北市,2015/05/24,萬華,1.4,0.56,-,17.4,12,4,32.6,7.42,25.19,1.64,24.54,91.77
55,臺北市,2015/05/24,陽明,2.0,0.14,405.21,39.8,5,1,2.41,0.68,1.7,-,19.66,100.0
56,臺北市,2015/05/24,士林,1.3,0.3,-,28.1,9,4,15.27,2.24,13.03,1.71,24.02,89.55
57,臺北市,2015/05/23,松山,2.7,0.68,434.59,12.8,19,12,40.73,10.77,29.96,1.09,24.74,89.51
58,臺北市,2015/05/23,古亭,2.8,0.75,-,10.8,31,14,40.76,8.79,31.97,1.04,24.98,98.6
59,臺北市,2015/05/23,中山,3.4,0.92,-,10.6,28,13,48.66,15.17,33.49,1.09,25.35,91.82
60,臺北市,2015/05/23,大同,3.4,1.54,-,-,33,13,73.46,40.65,32.82,-,-,-
61,臺北市,2015/05/23,萬華,2.6,0.79,-,12.7,23,11,45.67,13.2,32.47,1.17,24.88,91.32
62,臺北市,2015/05/23,陽明,1.1,0.2,410.17,40.3,5,2,3.74,0.49,3.18,-,20.33,100.0
63,臺北市,2015/05/23,士林,2.5,0.51,-,18.4,15,10,27.63,5.65,21.97,1.11,24.25,88.06
64,臺北市,2015/05/22,松山,4.6,0.69,427.19,21.4,22,10,-,-,-,1.3,24.89,86.58
65,臺北市,2015/05/22,古亭,3.4,0.76,-,20.9,30,13,40.26,11.54,28.7,1.4,24.66,95.14
66,臺北市,2015/05/22,中山,4.2,0.78,-,24.2,18,-,44.42,14.57,29.85,1.33,25.08,88.37
67,臺北市,2015/05/22,大同,5.7,1.62,-,-,35,11,87.17,47.87,39.3,-,-,-
68,臺北市,2015/05/22,萬華,5.1,0.78,-,26.1,21,12,46.51,14.46,32.06,1.21,24.72,87.22
69,臺北市,2015/05/22,陽明,2.8,0.17,407.55,44.6,7,5,3.18,0.47,2.64,-,19.47,99.82
70,臺北市,2015/05/22,士林,2.5,0.42,-,35.1,14,7,22.7,4.94,17.76,1.09,24.62,84.28
71,臺北市,2015/05/21,松山,1.9,0.38,415.31,46.6,36,15,20.77,2.7,18.07,1.73,21.85,80.33
72,臺北市,2015/05/21,古亭,1.4,0.37,-,41.9,43,13,16.91,1.91,14.99,2.86,22.19,84.99
73,臺北市,2015/05/21,中山,2.1,0.53,-,38.9,40,17,29.18,4.99,24.19,2.72,22.72,81.01
74,臺北市,2015/05/21,大同,3.2,1.26,-,-,57,17,81.18,38.79,42.39,-,-,-
75,臺北市,2015/05/21,萬華,2.8,0.41,-,43.3,39,15,25.48,2.35,23.12,3.01,22.27,78.73
76,臺北市,2015/05/21,陽明,1.4,0.18,411.73,65.1,17,10,2.01,0.68,1.31,-,15.0,98.74
77,臺北市,2015/05/21,士林,3.4,0.27,-,56.7,35,13,12.16,2.01,10.17,2.74,21.94,75.37
78,臺北市,2015/05/20,松山,3.4,0.48,435.48,14.7,24,14,34.99,10.13,24.85,1.26,24.66,84.96
79,臺北市,2015/05/20,古亭,3.2,0.53,-,15.8,25,14,32.91,10.84,22.07,1.51,25.02,91.28
80,臺北市,2015/05/20,中山,2.4,0.69,-,12.6,28,-,45.98,17.54,28.44,1.5,25.66,85.16
81,臺北市,2015/05/20,大同,2.9,1.51,-,-,44,13,90.09,55.32,34.77,-,-,-
82,臺北市,2015/05/20,萬華,3.3,0.56,-,15.2,22,11,36.22,10.13,26.09,1.65,25.17,84.3
83,臺北市,2015/05/20,陽明,1.5,0.17,409.51,35.7,10,6,4.1,1.02,3.09,-,19.27,98.18
84,臺北市,2015/05/20,士林,1.2,0.4,-,18.6,21,13,24.87,4.92,19.93,1.47,24.65,83.41
85,臺北市,2015/05/19,松山,3.4,0.49,429.16,22.0,34,17,32.23,8.35,23.88,2.03,29.88,58.79
86,臺北市,2015/05/19,古亭,2.5,0.46,-,20.9,41,18,23.53,4.93,18.6,2.03,29.81,64.38
87,臺北市,2015/05/19,中山,4.2,0.77,-,18.2,37,18,40.94,14.13,26.8,2.03,31.01,56.78
88,臺北市,2015/05/19,大同,4.9,1.92,-,-,47,15,71.71,41.42,30.29,-,-,-
89,臺北市,2015/05/19,萬華,3.3,0.54,-,20.6,34,15,26.41,4.28,22.13,1.79,30.47,57.88
90,臺北市,2015/05/19,陽明,2.4,0.15,399.83,29.1,17,10,6.83,1.6,5.22,-,22.42,83.63
91,臺北市,2015/05/19,士林,3.6,0.33,-,20.4,48,15,22.28,3.7,18.58,2.05,29.96,59.72
92,臺北市,2015/05/18,松山,3.1,0.57,433.38,24.1,44,21,32.28,10.75,21.53,1.93,29.73,60.97
93,臺北市,2015/05/18,古亭,2.7,0.47,-,22.3,51,17,22.87,5.71,17.16,2.19,29.69,65.65
94,臺北市,2015/05/18,中山,3.0,0.75,-,19.0,40,20,38.16,14.38,23.78,2.08,30.56,60.88
95,臺北市,2015/05/18,大同,4.6,1.81,-,-,50,17,66.22,39.28,26.94,-,-,-
96,臺北市,2015/05/18,萬華,3.2,0.48,-,23.1,37,16,23.22,4.46,18.76,1.85,29.89,61.93
97,臺北市,2015/05/18,陽明,2.2,0.16,426.63,30.6,14,10,7.03,1.19,5.85,-,21.99,85.66
98,臺北市,2015/05/18,士林,1.9,0.34,-,22.9,34,16,19.45,3.62,15.83,2.26,29.47,62.25
99,臺北市,2015/05/17,松山,5.0,0.4,428.62,23.8,41,23,22.22,5.04,17.19,1.59,28.15,71.38
100,臺北市,2015/05/17,古亭,3.1,0.42,-,19.7,45,21,19.65,4.31,15.34,1.8,28.44,73.73
101,臺北市,2015/05/17,中山,2.9,0.51,-,20.2,39,20,25.97,7.78,18.19,1.82,29.0,71.87
102,臺北市,2015/05/17,大同,3.2,1.03,-,-,50,18,42.07,21.72,20.35,-,-,-
103,臺北市,2015/05/17,萬華,2.4,0.47,-,20.5,32,17,21.41,3.83,17.58,1.46,28.57,71.36
104,臺北市,2015/05/17,陽明,0.9,0.19,420.51,38.2,22,17,6.16,1.51,4.66,-,22.0,94.85
105,臺北市,2015/05/17,士林,2.9,0.31,-,25.0,35,18,16.45,3.78,12.67,1.86,28.04,72.89
106,臺北市,2015/05/16,松山,5.7,0.48,435.64,23.2,36,18,26.12,5.89,20.23,1.75,28.96,67.72
107,臺北市,2015/05/16,古亭,4.5,0.46,-,19.8,41,18,23.7,5.19,18.51,1.69,29.31,69.8
108,臺北市,2015/05/16,中山,2.9,0.51,-,16.7,38,17,26.91,6.01,20.9,2.12,30.06,67.33
109,臺北市,2015/05/16,大同,3.4,1.38,-,-,56,23,59.75,34.77,24.98,-,-,-
110,臺北市,2015/05/16,萬華,2.2,0.5,-,18.6,30,15,24.14,5.03,19.11,1.62,29.61,66.82
111,臺北市,2015/05/16,陽明,1.7,0.16,406.55,26.7,14,9,6.27,1.59,4.68,-,22.24,89.49
112,臺北市,2015/05/16,士林,3.5,0.38,-,19.8,35,16,19.3,4.22,15.08,2.15,29.17,69.25
113,臺北市,2015/05/15,松山,8.6,0.66,447.67,30.0,56,29,37.09,7.31,29.78,1.44,28.37,71.48
114,臺北市,2015/05/15,古亭,4.4,0.64,-,23.0,57,29,29.71,6.07,23.64,1.55,28.8,74.36
115,臺北市,2015/05/15,中山,4.7,0.91,-,20.1,57,26,45.9,14.77,31.13,1.55,29.4,73.11
116,臺北市,2015/05/15,大同,5.5,2.17,-,-,68,25,85.04,46.39,38.64,-,-,-
117,臺北市,2015/05/15,萬華,4.5,0.74,-,23.3,47,22,33.41,7.68,25.73,1.29,28.88,73.01
118,臺北市,2015/05/15,陽明,2.1,0.22,410.79,42.5,26,19,6.8,0.87,5.89,-,21.81,96.46
119,臺北市,2015/05/15,士林,3.6,0.48,-,23.7,40,21,23.32,4.88,18.45,1.75,28.46,73.93
120,臺北市,2015/05/14,松山,6.9,0.74,452.89,33.1,65,36,35.48,6.17,29.3,1.47,27.58,71.99
121,臺北市,2015/05/14,古亭,6.3,0.78,-,27.4,64,36,34.12,5.38,28.74,1.53,27.98,74.47
122,臺北市,2015/05/14,中山,4.9,0.91,-,24.3,57,32,45.06,11.29,33.77,1.61,28.6,73.12
123,臺北市,2015/05/14,大同,4.5,1.86,-,-,68,27,81.5,42.7,38.8,-,-,-
124,臺北市,2015/05/14,萬華,4.1,0.84,-,25.0,48,26,38.03,6.62,31.41,1.34,28.07,73.37
125,臺北市,2015/05/14,陽明,2.7,0.26,413.51,45.4,29,22,6.8,0.93,5.87,-,21.4,97.75
126,臺北市,2015/05/14,士林,3.4,0.61,-,25.9,46,26,25.14,4.56,20.57,1.64,27.58,74.5
127,臺北市,2015/05/13,松山,4.7,0.67,442.99,41.0,43,23,38.9,6.64,32.27,1.4,26.52,58.85
128,臺北市,2015/05/13,古亭,3.9,0.75,-,37.2,54,24,33.53,4.54,28.99,1.63,27.17,60.11
129,臺北市,2015/05/13,中山,5.1,1.05,-,26.2,51,26,59.71,14.63,45.08,1.27,27.36,60.31
130,臺北市,2015/05/13,大同,5.2,1.51,-,-,59,19,69.69,23.61,46.08,-,-,-
131,臺北市,2015/05/13,萬華,5.2,0.97,-,34.9,45,21,47.41,7.82,39.59,1.15,27.08,58.26
132,臺北市,2015/05/13,陽明,2.6,0.25,414.6,64.3,27,23,4.64,0.9,3.75,-,20.97,82.45
133,臺北市,2015/05/13,士林,4.8,0.65,-,39.1,38,23,30.75,4.38,26.37,1.52,26.15,63.73
134,臺北市,2015/05/12,松山,3.2,0.44,420.33,33.7,53,19,25.66,3.93,21.73,2.1,22.22,69.54
135,臺北市,2015/05/12,古亭,4.0,0.43,-,32.9,54,20,22.16,3.19,18.97,2.5,22.71,71.43
136,臺北市,2015/05/12,中山,2.9,0.59,-,29.5,51,18,33.42,7.05,26.37,2.34,22.97,71.78
137,臺北市,2015/05/12,大同,4.4,1.54,-,-,63,19,85.15,44.78,40.38,-,-,-
138,臺北市,2015/05/12,萬華,3.4,0.49,-,29.2,52,19,31.9,4.23,27.66,2.35,22.53,68.26
139,臺北市,2015/05/12,陽明,0.6,0.22,411.79,46.8,19,12,3.17,1.26,1.92,-,16.16,94.22
140,臺北市,2015/05/12,士林,2.6,0.37,-,38.4,42,15,16.3,1.22,15.06,1.87,22.15,70.93
141,臺北市,2015/05/11,松山,3.0,0.93,444.21,9.7,36,17,48.18,26.27,21.91,1.35,26.99,75.24
142,臺北市,2015/05/11,古亭,2.9,0.84,-,9.3,50,25,35.57,13.95,21.61,1.25,27.18,80.29
143,臺北市,2015/05/11,中山,3.8,1.18,-,7.2,51,28,57.6,25.23,32.37,1.39,27.7,77.43
144,臺北市,2015/05/11,大同,5.3,2.1,-,-,69,26,86.47,50.31,36.15,-,-,-
145,臺北市,2015/05/11,萬華,5.3,1.13,-,8.3,54,26,52.64,19.85,32.79,1.1,27.21,77.34
146,臺北市,2015/05/11,陽明,1.2,0.14,402.82,22.5,11,7,3.53,1.05,2.47,-,20.7,95.41
147,臺北市,2015/05/11,士林,4.2,0.78,-,11.6,48,23,37.46,13.13,24.33,1.46,26.78,77.06
148,臺北市,2015/05/10,松山,6.2,0.39,415.49,32.0,31,16,21.94,6.4,15.54,2.19,24.95,81.32
149,臺北市,2015/05/10,古亭,5.4,0.46,-,27.0,37,17,22.07,4.96,17.11,2.79,25.53,84.85
150,臺北市,2015/05/10,中山,5.7,0.5,-,27.3,24,12,26.23,7.34,18.89,2.57,26.31,79.38
151,臺北市,2015/05/10,大同,6.1,1.19,-,-,41,15,62.63,35.68,26.95,-,-,-
152,臺北市,2015/05/10,萬華,6.2,0.46,-,29.0,34,14,26.94,6.54,20.38,2.97,25.65,79.44
153,臺北市,2015/05/10,陽明,1.5,0.15,407.2,33.8,8,6,2.52,0.3,2.16,-,19.35,99.98
154,臺北市,2015/05/10,士林,3.2,0.32,-,31.6,15,11,13.93,4.02,9.91,1.97,26.74,72.24
155,臺北市,2015/05/09,松山,4.3,0.61,439.76,31.0,42,25,29.36,8.32,21.03,1.72,25.28,80.99
156,臺北市,2015/05/09,古亭,2.8,0.57,-,24.2,46,24,25.32,5.38,19.94,1.94,25.7,85.59
157,臺北市,2015/05/09,中山,4.1,0.67,-,23.2,37,23,32.15,8.16,23.99,2.41,26.6,79.51
158,臺北市,2015/05/09,大同,4.7,1.54,-,-,57,24,64.02,31.75,32.27,-,-,-
159,臺北市,2015/05/09,萬華,5.5,0.64,-,21.3,41,20,31.5,6.55,24.95,2.04,25.89,80.1
160,臺北市,2015/05/09,陽明,1.8,0.2,410.77,32.6,17,14,4.19,0.46,3.73,-,20.67,97.22
161,臺北市,2015/05/09,士林,3.4,0.59,-,28.3,39,23,26.62,9.56,17.06,2.04,26.01,78.5
162,臺北市,2015/05/08,松山,3.0,0.89,438.0,27.7,48,23,42.52,14.06,28.46,1.34,25.71,77.78
163,臺北市,2015/05/08,古亭,2.7,0.9,-,23.8,50,28,37.31,9.53,27.78,1.53,26.21,80.3
164,臺北市,2015/05/08,中山,3.2,1.03,-,27.6,42,31,47.97,15.14,32.83,1.61,26.8,76.97
165,臺北市,2015/05/08,大同,3.9,2.17,-,-,64,29,99.79,54.56,45.23,-,-,-
166,臺北市,2015/05/08,萬華,4.0,0.95,-,26.6,49,24,41.56,8.97,32.59,1.62,26.18,77.33
167,臺北市,2015/05/08,陽明,2.2,0.27,415.16,38.1,22,17,5.65,0.96,4.69,-,19.78,99.32
168,臺北市,2015/05/08,士林,2.7,0.64,-,36.9,44,19,26.84,6.2,20.63,1.42,26.26,74.56
169,臺北市,2015/05/07,松山,4.7,0.81,436.65,21.6,61,32,39.59,13.9,25.69,1.91,24.28,80.88
170,臺北市,2015/05/07,古亭,3.8,0.75,-,20.9,65,39,33.25,10.53,22.73,2.21,24.84,85.57
171,臺北市,2015/05/07,中山,5.5,1.1,-,19.6,51,38,51.51,21.25,30.26,2.17,25.18,82.29
172,臺北市,2015/05/07,大同,5.6,1.7,-,-,76,29,74.88,38.75,36.14,-,-,-
173,臺北市,2015/05/07,萬華,5.0,0.95,-,20.9,65,36,45.06,16.71,28.35,2.07,24.61,82.08
174,臺北市,2015/05/07,陽明,1.9,0.19,407.63,35.8,13,10,3.22,0.75,2.45,-,18.94,99.23
175,臺北市,2015/05/07,士林,6.6,0.6,-,26.6,52,30,30.39,9.4,20.99,2.09,24.97,78.01
176,臺北市,2015/05/06,松山,4.0,1.11,452.38,9.7,62,32,58.99,19.07,39.92,1.1,23.82,82.25
177,臺北市,2015/05/06,古亭,3.7,1.21,-,8.7,66,39,56.59,15.23,41.36,1.01,24.26,87.09
178,臺北市,2015/05/06,中山,5.1,1.51,-,7.1,50,37,76.8,30.25,46.55,1.16,24.57,83.41
179,臺北市,2015/05/06,大同,5.5,2.39,-,-,75,31,93.49,45.99,47.51,-,-,-
180,臺北市,2015/05/06,萬華,5.6,1.37,-,7.5,65,35,63.66,17.07,46.59,0.81,24.06,82.62
181,臺北市,2015/05/06,陽明,0.5,0.21,414.16,32.5,17,14,5.69,1.08,4.59,-,18.41,99.99
182,臺北市,2015/05/06,士林,3.4,0.87,-,12.7,52,26,43.45,9.75,33.7,0.83,23.53,82.72
183,臺北市,2015/05/05,松山,3.5,0.46,418.07,32.4,27,16,34.81,5.06,29.75,1.72,19.58,88.97
184,臺北市,2015/05/05,古亭,2.1,0.53,-,28.9,28,16,32.61,4.76,27.86,2.22,19.94,96.66
185,臺北市,2015/05/05,中山,4.0,0.63,-,30.0,18,-,40.85,7.36,33.5,2.4,20.41,90.2
186,臺北市,2015/05/05,大同,4.5,1.63,-,-,42,14,97.78,51.4,46.38,-,-,-
187,臺北市,2015/05/05,萬華,3.7,0.51,-,32.1,25,12,35.57,4.93,30.64,2.87,19.9,87.88
188,臺北市,2015/05/05,陽明,1.5,0.23,412.34,56.8,7,5,2.91,0.62,2.25,-,14.95,100.0
189,臺北市,2015/05/05,士林,3.7,0.5,-,40.3,19,10,26.93,6.24,20.69,1.89,19.94,83.58
190,臺北市,2015/05/04,松山,4.0,0.47,417.06,39.2,44,24,28.28,3.62,24.65,2.02,21.06,84.02
191,臺北市,2015/05/04,古亭,2.5,0.48,-,40.0,47,25,21.25,2.55,18.68,2.9,21.39,88.01
192,臺北市,2015/05/04,中山,4.5,0.57,-,37.9,32,-,30.03,5.27,24.76,2.88,22.0,83.94
193,臺北市,2015/05/04,大同,5.1,1.37,-,-,60,24,76.45,37.03,39.42,-,-,-
194,臺北市,2015/05/04,萬華,4.2,0.47,-,40.4,45,26,27.78,3.56,24.23,3.55,21.38,82.37
195,臺北市,2015/05/04,陽明,1.0,0.24,410.07,59.8,17,14,2.6,1.29,1.31,-,15.09,97.52
196,臺北市,2015/05/04,士林,4.6,0.31,-,53.8,33,20,13.48,1.43,12.04,2.94,21.59,74.73
197,臺北市,2015/05/03,松山,4.5,0.49,428.3,20.1,44,23,25.31,6.21,19.1,2.11,27.0,71.91
198,臺北市,2015/05/03,古亭,2.7,0.45,-,18.1,52,22,18.84,3.72,15.12,2.26,27.61,73.82
199,臺北市,2015/05/03,中山,4.8,0.71,-,15.3,33,-,35.17,12.61,22.55,2.02,28.27,71.79
200,臺北市,2015/05/03,大同,4.6,1.16,-,-,56,20,45.15,22.89,22.26,-,-,-
201,臺北市,2015/05/03,萬華,3.9,0.52,-,18.5,37,16,22.85,4.98,17.87,2.25,27.66,71.84
202,臺北市,2015/05/03,陽明,1.3,0.16,409.34,21.6,14,11,5.26,1.56,3.7,-,20.16,98.6
203,臺北市,2015/05/03,士林,2.1,0.35,-,19.0,31,16,15.5,2.6,12.9,2.67,27.31,73.57
204,臺北市,2015/05/02,松山,4.3,0.68,441.4,27.8,46,26,33.87,8.38,25.49,1.24,26.66,72.23
205,臺北市,2015/05/02,古亭,2.8,0.59,-,28.2,54,26,23.21,3.53,19.68,1.54,26.96,74.04
206,臺北市,2015/05/02,中山,3.3,0.7,-,30.0,36,25,30.32,6.33,23.99,1.67,27.65,71.19
207,臺北市,2015/05/02,大同,3.7,1.74,-,-,58,22,63.06,32.06,31.01,-,-,-
208,臺北市,2015/05/02,萬華,2.4,0.64,-,34.1,41,23,24.05,4.1,19.95,1.33,27.15,70.43
209,臺北市,2015/05/02,陽明,2.0,0.27,416.63,44.8,26,21,5.86,1.22,4.64,-,20.32,96.99
210,臺北市,2015/05/02,士林,2.8,0.51,-,35.6,38,25,22.51,4.48,18.03,1.68,26.85,72.06
211,臺北市,2015/05/01,松山,2.4,0.63,432.47,39.5,56,34,31.55,5.97,25.58,1.2,24.43,73.66
212,臺北市,2015/05/01,古亭,2.4,0.74,-,33.1,63,37,31.58,4.54,27.04,1.33,24.67,77.02
213,臺北市,2015/05/01,中山,2.8,0.83,-,33.3,50,33,44.05,9.37,34.68,1.48,25.57,73.42
214,臺北市,2015/05/01,大同,4.2,2.0,-,-,74,34,98.15,51.99,46.15,-,-,-
215,臺北市,2015/05/01,萬華,3.2,0.77,-,37.4,53,32,34.68,4.7,29.99,1.29,24.87,72.95
216,臺北市,2015/05/01,陽明,2.8,0.3,416.93,65.3,39,31,5.44,0.85,4.59,-,18.76,87.42
217,臺北市,2015/05/01,士林,2.6,0.49,-,48.1,52,31,21.1,2.63,18.47,1.38,24.59,70.96
218,新北市,2015/05/31,板橋,3.9,0.37,-,27.7,39,17,17.79,1.91,15.87,2.28,28.58,76.43
219,新北市,2015/05/31,三重,2.6,1.03,-,-,50,14,78.45,47.28,31.17,-,28.68,78.51
220,新北市,2015/05/31,菜寮,2.9,0.32,-,24.9,31,8,14.36,1.67,12.69,2.11,28.02,79.11
221,新北市,2015/05/31,永和,2.9,0.97,-,-,36,18,37.54,13.19,24.35,1.25,28.45,75.34
222,新北市,2015/05/31,新莊,4.0,0.29,-,28.1,27,15,16.66,2.81,13.85,2.18,28.38,83.27
223,新北市,2015/05/31,新店,2.4,0.41,-,24.5,36,18,16.93,2.66,14.28,1.73,28.74,77.79
224,新北市,2015/05/31,淡水,2.9,0.21,-,35.6,31,8,8.66,1.08,7.58,-,-,-
225,新北市,2015/05/31,汐止,4.6,0.33,-,26.0,29,16,19.32,2.7,16.63,1.68,28.88,79.97
226,新北市,2015/05/31,土城,3.3,0.39,-,25.8,36,23,19.2,3.73,15.47,1.56,28.44,78.93
227,新北市,2015/05/31,林口,2.7,0.18,-,36.7,34,13,8.16,1.86,6.3,2.05,25.82,93.17
228,新北市,2015/05/31,萬里,3.0,0.21,-,30.5,35,23,9.19,1.94,7.25,1.74,27.3,85.17
229,新北市,2015/05/30,板橋,4.0,0.37,-,21.9,41,14,20.97,4.33,16.65,2.97,31.4,64.29
230,新北市,2015/05/30,三重,4.3,1.54,-,-,49,12,95.45,64.9,30.55,-,31.87,63.85
231,新北市,2015/05/30,菜寮,2.6,0.4,-,17.9,36,8,19.33,3.68,15.65,2.66,31.33,64.51
