序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","風速 WIND_SPEED (m/sec)","溫度 AMB_TEMP (℃)","相對濕度 RH (percent)"
524,新北市,2015/03/04,林口,2.5,0.48,-,36.6,33,21,13.91,1.35,12.55,2.35,12.96,91.12
525,新北市,2015/03/04,萬里,2.7,0.43,-,46.5,71,25,7.57,1.99,5.59,6.44,14.59,90.33
526,新北市,2015/03/03,板橋,4.9,0.91,-,27.6,77,41,43.59,17.99,25.6,2.03,19.43,79.38
527,新北市,2015/03/03,三重,5.1,2.02,-,-,91,37,129.64,83.26,46.39,-,19.49,74.07
528,新北市,2015/03/03,菜寮,5.2,0.98,-,25.2,74,49,49.79,23.27,26.52,1.69,19.06,74.04
529,新北市,2015/03/03,永和,3.7,1.57,-,23.5,68,41,70.17,39.03,31.14,1.84,19.31,75.8
530,新北市,2015/03/03,新莊,4.9,1.02,-,27.0,71,46,51.03,23.93,27.1,2.03,19.69,78.95
531,新北市,2015/03/03,新店,2.9,0.69,-,31.1,53,37,29.54,9.15,20.38,1.56,20.1,77.83
532,新北市,2015/03/03,淡水,3.4,0.73,-,31.4,68,35,32.42,14.42,18.0,-,-,-
533,新北市,2015/03/03,汐止,4.1,0.66,-,31.2,60,38,32.14,10.55,21.59,2.05,19.17,79.47
534,新北市,2015/03/03,土城,5.3,0.83,-,30.6,68,47,40.2,18.84,21.36,1.43,19.53,75.14
535,新北市,2015/03/03,林口,3.3,0.5,-,38.0,81,51,23.46,5.06,18.4,1.66,17.49,85.66
536,新北市,2015/03/03,萬里,3.1,0.44,-,39.5,58,31,14.76,3.63,11.12,4.11,18.19,85.48
537,新北市,2015/03/02,板橋,2.9,0.83,-,18.0,57,32,35.79,11.62,24.17,2.07,15.38,83.09
538,新北市,2015/03/02,三重,3.9,1.74,-,-,71,24,102.85,66.45,36.39,-,15.88,74.54
539,新北市,2015/03/02,菜寮,3.8,0.84,-,18.1,53,33,34.73,12.33,22.39,2.5,15.52,75.02
540,新北市,2015/03/02,永和,2.0,0.99,-,21.1,50,30,40.14,18.26,21.89,2.05,15.24,83.4
541,新北市,2015/03/02,新莊,3.5,0.94,-,19.3,53,33,34.25,10.12,24.13,2.95,15.63,79.65
542,新北市,2015/03/02,新店,2.5,0.65,-,21.4,43,30,27.35,8.47,18.89,1.51,16.1,81.9
543,新北市,2015/03/02,淡水,1.3,0.65,-,18.2,40,20,25.86,6.87,18.99,-,-,-
544,新北市,2015/03/02,汐止,3.6,0.57,-,16.8,57,34,34.86,11.31,23.55,1.49,14.74,87.69
545,新北市,2015/03/02,土城,2.5,0.74,-,21.5,52,34,32.11,12.22,19.89,1.58,15.45,77.75
546,新北市,2015/03/02,林口,2.9,0.56,-,24.5,49,32,23.14,3.28,19.85,2.34,13.67,87.39
547,新北市,2015/03/02,萬里,2.7,0.37,-,33.6,62,29,8.59,1.53,7.06,3.28,15.44,85.98
548,新北市,2015/03/01,板橋,1.7,0.43,-,23.8,23,10,19.39,3.43,15.95,1.99,14.31,81.62
549,新北市,2015/03/01,三重,2.0,1.34,-,-,31,7,82.66,54.56,28.1,-,14.54,74.46
550,新北市,2015/03/01,菜寮,1.1,0.39,-,23.1,20,10,13.12,1.68,11.43,2.06,13.94,75.71
551,新北市,2015/03/01,永和,1.5,0.47,-,26.7,21,10,17.69,5.82,11.87,2.43,14.02,81.12
552,新北市,2015/03/01,新莊,1.4,0.39,-,26.0,20,10,16.49,4.65,11.84,3.34,14.08,81.84
553,新北市,2015/03/01,新店,1.2,0.35,-,29.3,18,13,12.02,2.8,9.23,1.79,14.65,83.72
554,新北市,2015/03/01,淡水,1.2,0.3,-,33.5,17,6,4.93,1.29,3.64,-,-,-
555,新北市,2015/03/01,汐止,2.2,0.33,-,28.1,20,11,11.36,1.38,9.98,1.7,13.51,87.05
556,新北市,2015/03/01,土城,0.9,0.38,-,28.8,19,15,11.88,1.42,10.46,1.58,14.35,77.5
557,新北市,2015/03/01,林口,1.3,0.25,-,35.3,20,12,5.7,1.03,4.67,2.11,11.75,89.81
558,新北市,2015/03/01,萬里,2.3,0.25,-,38.9,52,11,4.52,1.27,3.25,6.47,13.76,85.61
559,臺中市,2015/03/31,西屯,3.8,0.43,-,26.1,69,32,28.52,9.28,19.24,1.95,25.93,71.58
560,臺中市,2015/03/31,忠明,3.8,0.62,-,22.9,62,35,26.58,6.93,19.65,1.52,26.56,68.83
561,臺中市,2015/03/31,豐原,4.5,1.3,-,32.3,74,32,15.94,1.66,14.27,2.73,24.57,71.01
562,臺中市,2015/03/31,沙鹿,4.2,0.41,-,24.9,64,30,21.06,3.67,17.39,2.49,26.71,74.71
563,臺中市,2015/03/31,大里,3.0,0.46,430.55,30.2,70,31,17.69,3.46,14.23,1.78,27.01,68.68
564,臺中市,2015/03/30,西屯,4.9,0.61,-,29.9,78,47,36.55,9.04,27.51,1.24,24.03,66.91
565,臺中市,2015/03/30,忠明,5.2,0.78,-,27.2,75,45,30.85,4.08,26.77,1.09,24.99,63.13
566,臺中市,2015/03/30,豐原,3.5,0.58,-,41.3,59,36,19.13,1.88,17.25,1.84,22.53,64.78
567,臺中市,2015/03/30,沙鹿,6.2,0.59,-,31.7,77,43,25.83,2.97,22.86,1.53,24.77,68.81
568,臺中市,2015/03/30,大里,3.7,0.71,445.93,34.7,76,45,26.48,2.78,23.7,1.42,26.63,63.7
569,臺中市,2015/03/29,西屯,5.0,0.7,-,41.8,69,39,34.67,7.88,26.79,1.61,22.34,68.61
570,臺中市,2015/03/29,忠明,5.2,0.85,-,35.5,73,44,38.58,8.88,29.7,1.29,23.0,65.1
571,臺中市,2015/03/29,豐原,4.3,0.51,-,53.6,63,33,15.42,0.82,14.58,2.11,20.83,66.64
572,臺中市,2015/03/29,沙鹿,3.4,0.66,-,39.3,74,40,29.34,5.36,23.98,2.17,22.43,71.69
573,臺中市,2015/03/29,大里,3.9,0.73,450.46,40.1,81,43,29.1,4.41,24.69,1.46,24.65,64.6
574,臺中市,2015/03/28,西屯,2.8,0.42,-,37.8,37,20,23.22,2.93,20.3,2.47,21.0,63.63
575,臺中市,2015/03/28,忠明,3.0,0.63,-,30.7,35,22,30.25,7.74,22.51,1.42,21.23,63.27
576,臺中市,2015/03/28,豐原,2.2,0.39,-,36.2,34,21,14.62,1.35,13.26,2.02,20.28,64.51
577,臺中市,2015/03/28,沙鹿,2.2,0.49,-,38.8,46,18,21.44,4.53,16.91,3.34,20.18,67.62
578,臺中市,2015/03/28,大里,2.2,0.68,438.35,28.6,40,21,34.16,7.47,26.69,1.28,23.21,62.93
579,臺中市,2015/03/27,西屯,2.1,0.31,-,32.2,33,15,17.2,2.13,15.07,2.52,19.82,85.94
580,臺中市,2015/03/27,忠明,2.5,0.51,-,22.6,31,22,24.34,4.02,20.33,1.41,19.77,84.9
581,臺中市,2015/03/27,豐原,1.4,0.35,-,26.5,26,13,15.06,1.42,13.66,1.76,18.49,88.75
582,臺中市,2015/03/27,沙鹿,1.5,0.33,-,30.9,39,16,16.8,1.76,15.05,3.32,20.96,87.55
583,臺中市,2015/03/27,大里,1.9,0.65,431.93,20.6,34,21,31.4,6.51,24.89,1.44,21.18,79.88
584,臺中市,2015/03/26,西屯,0.8,0.27,-,34.4,25,8,15.91,1.56,14.35,2.58,19.22,83.07
585,臺中市,2015/03/26,忠明,2.0,0.44,-,26.1,22,14,22.15,3.88,18.26,1.46,19.05,82.17
586,臺中市,2015/03/26,豐原,2.2,0.43,-,21.7,27,13,-,-,-,1.58,18.01,88.25
587,臺中市,2015/03/26,沙鹿,1.7,0.32,-,29.8,34,10,17.89,1.3,16.57,3.11,20.1,86.05
588,臺中市,2015/03/26,大里,1.7,0.59,433.01,22.1,26,18,29.15,6.4,22.75,1.67,19.58,77.91
589,臺中市,2015/03/25,西屯,1.4,0.33,-,24.4,24,11,20.14,2.32,17.79,2.75,16.99,84.29
590,臺中市,2015/03/25,忠明,2.1,0.45,-,15.2,21,12,26.69,4.68,22.01,1.67,17.12,81.66
591,臺中市,2015/03/25,豐原,2.0,0.38,-,14.3,30,12,24.15,5.27,18.9,1.61,16.23,85.68
592,臺中市,2015/03/25,沙鹿,2.2,0.29,-,28.2,26,8,17.29,1.69,15.6,4.08,16.74,82.95
593,臺中市,2015/03/25,大里,2.3,0.59,433.93,12.5,29,14,33.45,7.32,26.12,1.77,18.62,77.59
594,臺中市,2015/03/24,西屯,1.9,0.26,-,44.4,30,8,11.61,1.22,10.4,3.63,19.6,72.51
595,臺中市,2015/03/24,忠明,1.8,0.33,-,38.6,19,11,15.3,1.62,13.67,1.83,19.73,70.78
596,臺中市,2015/03/24,豐原,1.8,0.29,-,38.0,-,9,-,-,-,2.2,18.49,73.11
597,臺中市,2015/03/24,沙鹿,1.8,0.25,-,44.5,28,4,11.69,1.16,10.52,5.63,19.53,72.64
598,臺中市,2015/03/24,大里,1.8,0.42,420.57,38.2,23,7,18.35,2.36,15.99,1.97,20.8,67.12
599,臺中市,2015/03/23,西屯,2.1,0.42,-,31.3,72,39,23.7,4.05,19.65,3.05,18.45,77.44
600,臺中市,2015/03/23,忠明,2.6,0.58,-,24.7,65,41,26.89,4.52,22.37,1.68,18.71,74.98
601,臺中市,2015/03/23,豐原,2.2,0.52,-,25.1,78,32,-,-,-,2.04,17.4,78.7
602,臺中市,2015/03/23,沙鹿,2.6,0.41,-,35.1,60,27,19.98,3.08,16.9,3.87,18.69,78.22
603,臺中市,2015/03/23,大里,2.8,0.62,435.16,21.6,91,40,29.57,5.05,24.52,2.05,19.16,73.05
604,臺中市,2015/03/22,西屯,1.5,0.39,-,50.3,63,35,10.35,1.11,9.25,3.54,21.2,69.92
605,臺中市,2015/03/22,忠明,2.1,0.49,-,42.0,53,31,12.8,1.36,11.44,1.94,21.64,67.78
606,臺中市,2015/03/22,豐原,2.1,0.45,-,37.6,56,27,11.42,1.0,10.43,1.93,20.41,70.43
607,臺中市,2015/03/22,沙鹿,2.6,0.44,-,50.5,70,32,12.73,1.53,11.2,5.12,21.17,69.85
608,臺中市,2015/03/22,大里,2.3,0.55,429.7,38.9,78,35,16.94,1.42,15.52,1.99,22.44,65.26
609,臺中市,2015/03/21,西屯,2.3,0.44,-,29.4,63,34,17.1,2.33,14.77,2.84,21.84,81.15
610,臺中市,2015/03/21,忠明,2.5,0.57,-,23.0,60,44,21.28,2.75,18.53,1.74,22.29,77.84
611,臺中市,2015/03/21,豐原,2.7,0.53,-,24.2,64,32,18.2,2.39,15.84,1.96,20.69,80.7
612,臺中市,2015/03/21,沙鹿,1.8,0.47,-,28.5,63,35,17.28,1.78,15.49,3.85,22.42,82.27
613,臺中市,2015/03/21,大里,2.7,0.71,444.85,23.8,106,57,29.82,5.94,23.88,1.76,22.63,73.93
614,臺中市,2015/03/20,西屯,3.0,0.5,-,29.3,94,52,22.21,2.61,19.6,1.84,22.47,82.82
615,臺中市,2015/03/20,忠明,3.4,0.71,-,23.2,94,61,29.17,7.37,21.8,1.41,23.0,79.19
616,臺中市,2015/03/20,豐原,2.3,0.53,-,23.7,113,48,18.92,1.3,17.63,1.72,21.22,83.91
617,臺中市,2015/03/20,沙鹿,2.1,0.49,-,29.6,93,47,18.57,1.61,16.97,2.58,23.09,86.1
618,臺中市,2015/03/20,大里,2.7,0.77,441.91,17.7,122,66,34.57,6.04,28.53,1.58,23.11,77.13
619,臺中市,2015/03/19,西屯,2.9,0.33,-,22.9,60,25,23.92,5.53,18.4,1.9,24.54,72.65
620,臺中市,2015/03/19,忠明,3.7,0.51,-,21.9,51,27,24.69,5.54,19.15,1.54,25.38,68.75
621,臺中市,2015/03/19,豐原,2.7,0.46,-,27.0,62,24,20.2,3.4,16.8,2.05,23.47,70.84
622,臺中市,2015/03/19,沙鹿,2.6,0.31,-,28.8,57,19,14.82,1.87,12.96,2.49,25.37,73.68
623,臺中市,2015/03/19,大里,3.6,0.45,424.15,22.1,77,29,25.15,5.22,19.93,1.89,25.04,68.72
624,臺中市,2015/03/18,西屯,2.5,0.19,-,36.5,56,16,11.31,1.01,10.33,2.91,25.15,70.07
625,臺中市,2015/03/18,忠明,2.7,0.31,-,32.1,55,20,13.34,2.1,11.24,1.91,25.6,68.44
626,臺中市,2015/03/18,豐原,4.1,0.31,-,35.8,73,19,14.37,1.84,12.53,3.89,23.97,69.03
627,臺中市,2015/03/18,沙鹿,2.4,0.24,-,33.2,52,12,11.77,2.55,9.23,3.4,25.74,71.97
628,臺中市,2015/03/18,大里,3.3,0.3,413.34,35.0,70,21,14.3,3.01,11.29,2.38,25.98,66.97
629,臺中市,2015/03/17,西屯,2.5,0.36,-,23.0,65,25,22.36,4.88,17.47,1.92,24.95,79.83
630,臺中市,2015/03/17,忠明,3.4,0.5,-,21.0,55,27,21.76,5.8,15.95,1.33,25.29,77.48
631,臺中市,2015/03/17,豐原,4.7,0.8,-,26.2,66,25,16.58,2.61,13.97,2.52,23.4,79.59
632,臺中市,2015/03/17,沙鹿,4.0,0.45,-,21.3,70,31,21.09,4.88,16.2,2.21,25.67,82.68
633,臺中市,2015/03/17,大里,2.5,0.48,425.76,19.8,74,32,18.86,4.15,14.7,1.78,25.74,74.19
634,臺中市,2015/03/16,西屯,4.4,0.55,-,25.2,96,52,33.01,9.75,23.22,1.45,23.83,81.37
635,臺中市,2015/03/16,忠明,4.2,0.73,-,22.1,80,52,30.15,7.89,22.26,0.97,24.26,78.23
636,臺中市,2015/03/16,豐原,3.1,0.56,-,27.3,86,39,22.34,3.29,19.05,1.73,22.39,81.13
637,臺中市,2015/03/16,沙鹿,2.7,0.57,-,23.3,101,54,23.73,3.99,19.74,1.84,24.14,85.35
638,臺中市,2015/03/16,大里,4.9,0.69,441.12,22.9,95,50,30.94,7.67,23.27,1.34,24.4,75.71
639,臺中市,2015/03/15,西屯,4.3,0.6,-,32.5,88,50,30.47,7.04,23.44,1.49,23.43,71.88
640,臺中市,2015/03/15,忠明,3.9,0.77,-,29.0,70,47,29.14,4.5,24.64,1.07,24.04,68.12
641,臺中市,2015/03/15,豐原,3.9,0.49,-,39.0,62,27,16.04,2.04,14.0,2.05,21.71,70.69
642,臺中市,2015/03/15,沙鹿,3.3,0.71,-,28.5,91,56,27.81,4.56,23.25,1.7,23.46,76.3
643,臺中市,2015/03/15,大里,3.4,0.61,437.43,38.1,83,45,20.18,2.09,18.09,1.57,24.37,67.16
644,臺中市,2015/03/14,西屯,5.5,0.7,-,33.5,109,57,37.59,8.43,29.16,1.54,21.32,75.45
645,臺中市,2015/03/14,忠明,5.5,0.9,-,28.2,108,61,41.56,8.51,33.05,0.98,21.69,72.35
646,臺中市,2015/03/14,豐原,4.6,0.63,-,39.5,95,46,21.45,2.19,19.26,1.82,19.67,73.55
647,臺中市,2015/03/14,沙鹿,3.9,0.61,-,33.5,89,52,27.44,4.34,23.11,1.97,21.5,81.04
648,臺中市,2015/03/14,大里,4.6,0.83,451.67,35.2,126,72,33.34,4.68,28.66,1.48,22.91,70.33
649,臺中市,2015/03/13,西屯,3.8,0.6,-,28.3,63,33,38.0,11.55,26.45,1.49,18.52,79.52
650,臺中市,2015/03/13,忠明,3.5,0.82,-,23.6,61,39,44.14,13.99,30.15,1.1,18.75,75.85
651,臺中市,2015/03/13,豐原,2.2,0.55,-,28.0,62,30,22.69,5.21,17.48,1.68,17.14,80.56
652,臺中市,2015/03/13,沙鹿,3.2,0.47,-,29.2,56,23,23.33,5.3,18.02,2.07,18.44,82.0
653,臺中市,2015/03/13,大里,3.5,0.76,439.17,28.7,66,43,37.83,7.14,30.7,1.46,20.47,73.78
654,臺中市,2015/03/12,西屯,2.5,0.33,-,25.5,27,14,19.49,2.54,16.95,2.95,15.02,84.85
655,臺中市,2015/03/12,忠明,2.2,0.46,-,16.5,24,15,25.33,3.17,22.16,1.47,14.74,83.68
656,臺中市,2015/03/12,豐原,2.1,0.38,-,20.5,15,10,14.05,1.99,12.06,1.75,13.56,87.41
657,臺中市,2015/03/12,沙鹿,2.2,0.31,-,26.1,33,10,18.73,2.02,16.71,3.95,15.22,85.64
658,臺中市,2015/03/12,大里,1.9,0.58,428.22,13.2,19,12,32.23,6.08,26.16,1.61,17.04,78.86
659,臺中市,2015/03/11,西屯,1.8,0.38,-,18.2,24,12,24.7,3.12,21.56,2.57,14.35,84.56
660,臺中市,2015/03/11,忠明,2.2,0.51,-,12.2,25,14,30.75,7.57,23.18,1.29,14.07,82.15
661,臺中市,2015/03/11,豐原,2.5,0.39,-,14.5,16,9,20.42,3.97,16.45,1.44,12.92,85.66
662,臺中市,2015/03/11,沙鹿,2.1,0.34,-,20.1,28,10,21.69,2.85,18.84,3.57,14.08,86.27
663,臺中市,2015/03/11,大里,2.2,0.7,433.89,9.4,32,16,41.66,13.79,27.87,1.47,16.24,78.17
664,臺中市,2015/03/10,西屯,1.3,0.31,-,35.2,43,18,14.26,1.18,13.06,3.37,15.37,75.53
665,臺中市,2015/03/10,忠明,2.6,0.42,-,25.3,34,22,21.84,2.99,18.85,1.79,15.35,73.58
666,臺中市,2015/03/10,豐原,1.7,0.32,-,30.7,31,13,9.79,1.34,8.47,2.3,13.98,76.95
667,臺中市,2015/03/10,沙鹿,1.7,0.28,-,37.4,39,13,12.01,1.22,10.79,4.62,15.06,74.72
668,臺中市,2015/03/10,大里,1.5,0.55,425.75,21.7,49,21,27.12,3.77,23.34,1.77,17.35,71.74
669,臺中市,2015/03/09,西屯,2.5,0.49,-,31.0,59,32,20.46,4.38,16.07,4.2,19.73,71.64
670,臺中市,2015/03/09,忠明,2.0,0.58,-,25.1,55,30,24.82,5.37,19.45,2.44,20.08,68.38
671,臺中市,2015/03/09,豐原,1.3,0.35,-,35.3,32,18,11.35,1.65,9.69,2.47,19.05,68.32
672,臺中市,2015/03/09,沙鹿,1.9,0.4,-,38.7,55,23,15.38,2.17,13.21,5.62,20.16,69.2
673,臺中市,2015/03/09,大里,2.1,0.57,428.33,27.6,59,28,21.78,2.96,18.82,2.79,22.22,65.41
674,臺中市,2015/03/08,西屯,2.0,0.42,-,23.7,56,27,21.15,3.52,17.63,2.17,19.46,78.95
675,臺中市,2015/03/08,忠明,3.0,0.51,-,19.8,49,28,23.61,4.27,19.33,1.4,19.63,75.4
676,臺中市,2015/03/08,豐原,3.4,0.44,-,21.9,46,22,19.89,4.11,15.78,1.6,18.31,77.92
677,臺中市,2015/03/08,沙鹿,2.5,0.39,-,28.9,43,17,17.55,1.63,15.92,2.83,19.5,79.74
678,臺中市,2015/03/08,大里,2.5,0.58,425.29,19.6,48,31,25.4,3.59,21.81,1.57,21.71,71.94
679,臺中市,2015/03/07,西屯,1.7,0.37,-,18.1,46,24,23.39,3.24,20.15,2.56,19.37,75.92
680,臺中市,2015/03/07,忠明,2.5,0.46,-,16.0,45,26,25.53,4.61,20.92,1.66,19.36,73.37
681,臺中市,2015/03/07,豐原,3.4,0.43,-,17.2,46,23,23.25,4.23,19.02,1.8,18.57,73.34
682,臺中市,2015/03/07,沙鹿,3.6,0.36,-,23.4,47,21,19.06,2.01,17.05,4.12,18.56,79.68
683,臺中市,2015/03/07,大里,2.7,0.58,425.23,16.9,44,28,31.16,5.93,25.23,1.62,21.71,69.38
684,臺中市,2015/03/06,西屯,2.2,0.35,-,21.6,43,19,21.02,2.99,18.03,3.05,18.6,77.92
685,臺中市,2015/03/06,忠明,3.2,0.48,-,17.3,39,23,27.54,5.14,22.4,1.66,18.58,75.35
686,臺中市,2015/03/06,豐原,2.6,0.41,-,19.5,39,17,22.39,3.08,19.3,1.76,17.77,75.55
687,臺中市,2015/03/06,沙鹿,2.7,0.33,-,25.8,35,14,19.2,2.59,16.61,4.22,18.12,79.17
688,臺中市,2015/03/06,大里,2.9,0.62,422.68,17.7,44,26,34.46,6.51,27.96,1.81,20.86,71.3
689,臺中市,2015/03/05,西屯,2.7,0.42,-,22.7,43,19,22.85,3.62,19.23,2.8,17.99,77.88
690,臺中市,2015/03/05,忠明,3.8,0.53,-,19.0,45,24,26.83,4.17,22.64,1.6,18.0,74.44
691,臺中市,2015/03/05,豐原,3.2,0.54,-,19.8,46,22,24.05,3.86,20.18,1.83,17.0,74.14
692,臺中市,2015/03/05,沙鹿,2.4,0.35,-,28.8,34,11,16.32,1.95,14.36,4.19,17.59,80.72
693,臺中市,2015/03/05,大里,3.6,0.64,426.43,19.7,55,31,30.92,5.13,25.78,1.96,20.13,70.35
694,臺中市,2015/03/04,西屯,2.3,0.47,-,29.4,36,24,14.63,1.58,13.04,3.87,16.93,75.09
695,臺中市,2015/03/04,忠明,2.3,0.6,-,23.2,41,28,20.21,2.43,17.77,1.91,17.09,72.06
696,臺中市,2015/03/04,豐原,0.8,0.54,-,26.3,41,20,14.63,2.41,12.22,2.1,16.41,73.39
697,臺中市,2015/03/04,沙鹿,2.3,0.49,-,31.7,40,19,14.99,1.86,13.12,5.82,16.56,74.77
698,臺中市,2015/03/04,大里,2.3,0.7,425.98,19.8,54,31,25.61,3.37,22.24,2.08,19.38,68.77
699,臺中市,2015/03/03,西屯,3.9,0.63,-,29.5,93,48,36.24,8.92,27.32,1.94,21.48,69.79
700,臺中市,2015/03/03,忠明,4.3,0.82,-,27.3,89,51,36.94,6.57,30.37,1.46,21.86,66.68
701,臺中市,2015/03/03,豐原,3.0,0.73,-,32.2,80,40,28.33,4.79,23.54,2.15,20.62,67.29
702,臺中市,2015/03/03,沙鹿,5.3,0.6,-,34.7,88,51,24.05,3.11,20.94,2.67,21.31,73.93
703,臺中市,2015/03/03,大里,4.7,0.82,437.09,28.6,88,53,39.8,8.49,31.31,1.82,22.8,65.64
704,臺中市,2015/03/02,西屯,2.6,0.51,-,20.7,59,31,27.43,4.4,23.03,1.91,16.95,70.41
705,臺中市,2015/03/02,忠明,3.0,0.66,-,18.3,59,30,35.01,8.27,26.74,1.15,17.11,67.54
706,臺中市,2015/03/02,豐原,4.0,0.86,-,15.0,73,26,32.96,7.61,25.35,1.41,15.81,69.49
707,臺中市,2015/03/02,沙鹿,2.7,0.47,-,23.9,54,25,19.53,2.27,17.27,3.14,16.4,71.78
708,臺中市,2015/03/02,大里,4.1,0.74,431.53,18.2,58,35,37.35,9.04,28.31,1.4,18.36,65.54
709,臺中市,2015/03/01,西屯,0.9,0.27,-,24.3,30,15,10.93,2.04,8.88,4.48,17.21,74.42
710,臺中市,2015/03/01,忠明,1.0,0.37,-,20.7,28,14,14.68,2.57,12.11,2.42,17.6,70.82
711,臺中市,2015/03/01,豐原,1.5,0.32,-,22.1,22,9,10.03,1.39,8.61,2.72,16.94,71.7
712,臺中市,2015/03/01,沙鹿,1.6,0.32,-,26.2,34,11,11.52,2.06,9.46,6.29,16.91,73.75
713,臺中市,2015/03/01,大里,1.9,0.43,419.58,19.7,33,12,17.59,3.05,14.55,2.64,19.78,67.28
714,臺南市,2015/03/31,新營,2.8,0.4,-,24.7,56,18,6.76,1.76,5.0,1.67,26.43,70.38
715,臺南市,2015/03/31,善化,4.8,0.35,430.81,18.6,41,20,18.72,3.09,15.63,2.81,26.07,74.07
716,臺南市,2015/03/31,安南,4.7,0.45,-,16.1,53,17,23.69,5.15,18.54,2.27,26.56,77.56
717,臺南市,2015/03/31,臺南,4.4,0.5,-,17.2,44,15,21.58,3.15,18.42,2.16,26.59,74.03
718,臺南市,2015/03/30,新營,3.4,0.49,-,36.6,72,35,10.46,2.79,7.7,1.49,25.6,64.7
719,臺南市,2015/03/30,善化,4.4,0.39,431.57,38.6,46,29,16.14,1.79,14.35,1.98,25.31,70.16
720,臺南市,2015/03/30,安南,3.9,0.51,-,39.6,59,28,22.34,3.99,18.35,1.64,25.99,69.73
721,臺南市,2015/03/30,臺南,3.5,0.59,-,53.2,48,25,16.74,0.74,16.0,1.56,25.87,63.74
722,臺南市,2015/03/29,新營,2.7,0.51,-,46.1,83,41,7.61,1.41,6.22,1.63,23.51,65.54
723,臺南市,2015/03/29,善化,3.2,0.46,435.49,45.7,62,40,14.42,1.66,12.76,1.71,23.44,71.33
724,臺南市,2015/03/29,安南,3.5,0.5,-,48.0,70,35,17.77,2.57,15.2,1.8,24.05,67.87
725,臺南市,2015/03/29,臺南,3.4,0.68,-,48.5,67,34,22.82,1.83,20.99,1.66,24.26,61.28
726,臺南市,2015/03/28,新營,2.6,0.43,-,34.1,62,24,11.03,2.69,8.31,2.1,21.75,66.37
727,臺南市,2015/03/28,善化,3.8,0.49,427.29,32.6,62,35,19.78,3.22,16.56,2.34,22.46,71.68
728,臺南市,2015/03/28,安南,3.0,0.45,-,38.9,63,26,18.4,2.74,15.66,2.33,22.57,68.6
729,臺南市,2015/03/28,臺南,4.3,0.66,-,37.5,54,28,24.98,2.34,22.64,1.98,22.88,63.62
730,臺南市,2015/03/27,新營,-,0.42,-,29.2,62,29,15.68,1.86,13.82,2.85,21.98,77.12
731,臺南市,2015/03/27,善化,2.7,0.43,421.26,29.1,58,36,15.37,1.69,13.68,3.83,22.58,78.25
732,臺南市,2015/03/27,安南,1.3,0.38,-,32.9,65,29,15.09,2.43,12.65,3.2,22.3,79.37
733,臺南市,2015/03/27,臺南,2.5,0.54,-,32.5,50,28,16.75,1.49,15.28,2.81,22.98,74.54
734,臺南市,2015/03/26,新營,2.1,0.38,-,24.6,53,-,21.16,2.87,18.29,2.54,20.74,76.95
735,臺南市,2015/03/26,善化,3.5,0.37,422.31,26.3,48,28,19.37,2.48,16.89,3.21,21.63,77.4
736,臺南市,2015/03/26,安南,1.5,0.38,-,29.7,59,22,20.57,4.39,16.17,2.75,21.0,79.06
737,臺南市,2015/03/26,臺南,2.8,0.56,-,17.4,51,23,22.02,2.85,19.16,2.4,21.39,75.2
738,臺南市,2015/03/25,新營,5.0,0.45,-,19.1,60,24,26.36,3.95,22.4,2.48,18.71,78.63
739,臺南市,2015/03/25,善化,5.3,0.43,426.85,20.9,51,30,22.98,2.84,20.14,3.74,20.24,76.98
740,臺南市,2015/03/25,安南,3.3,0.36,-,30.4,54,17,17.94,2.48,15.46,3.45,19.68,77.64
741,臺南市,2015/03/25,臺南,3.1,0.48,-,24.1,52,19,19.09,1.92,17.17,2.96,20.19,73.8
742,臺南市,2015/03/24,新營,3.0,0.34,-,39.3,66,23,15.29,1.08,14.21,2.45,20.57,73.76
743,臺南市,2015/03/24,善化,2.7,0.36,408.9,39.5,57,27,12.72,1.16,11.56,2.98,21.24,75.95
744,臺南市,2015/03/24,安南,3.2,0.33,-,44.1,58,15,12.71,1.41,11.3,3.06,20.69,77.65
745,臺南市,2015/03/24,臺南,2.0,0.44,-,44.6,49,17,15.31,1.38,13.93,2.68,21.28,72.86
746,臺南市,2015/03/23,新營,3.2,0.46,-,33.3,98,44,18.75,1.74,17.01,2.51,20.35,72.29
747,臺南市,2015/03/23,善化,3.8,0.47,418.91,32.0,97,50,16.18,2.05,14.13,3.22,21.26,74.85
748,臺南市,2015/03/23,安南,3.4,0.45,-,35.0,125,41,18.0,2.08,15.92,3.04,20.91,74.3
749,臺南市,2015/03/23,臺南,3.3,0.65,-,34.9,96,45,20.47,1.67,18.78,2.64,21.61,69.84
750,臺南市,2015/03/22,新營,3.9,0.58,-,34.6,102,42,17.4,1.5,15.9,2.17,22.36,71.37
751,臺南市,2015/03/22,善化,4.9,0.66,431.95,29.6,99,60,18.12,1.84,16.28,2.51,22.91,74.99
752,臺南市,2015/03/22,安南,4.7,0.61,-,33.7,101,46,17.99,2.24,15.74,2.35,22.73,76.22
