序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppm)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","風速 WIND_SPEED (m/sec)","小時風速值 WS_HR (m/sec)","溫度 AMB_TEMP (℃)","降雨強度 RAIN_INT (㎜)","酸雨 PH_RAIN (pH)","相對濕度 RH (percent)","導電度 RAIN_COND (μmho/cm)"
489,新北市,2015/12/07,汐止,3.1,0.38,-,24.0,35,17,21.3,4.83,16.47,-,-,-,2.34,2.06,18.27,-,-,82.66,-
490,新北市,2015/12/07,土城,2.2,0.38,-,27.8,29,16,13.01,2.2,10.81,1.928,0.097,1.832,1.56,0.68,18.68,-,-,74.62,-
491,新北市,2015/12/07,林口,2.5,0.32,-,29.2,35,16,16.26,4.61,11.65,-,-,-,3.73,3.44,16.7,-,-,82.84,-
492,新北市,2015/12/07,萬里,2.1,0.23,-,40.5,73,16,4.57,1.53,3.04,-,-,-,6.87,6.54,19.62,0.5,3.63,73.69,"1,116.65"
493,新北市,2015/12/06,板橋,1.4,0.45,-,22.9,17,10,19.77,2.86,16.91,2.04,0.136,1.905,1.98,1.33,18.14,0.0,0.0,82.74,0.0
494,新北市,2015/12/06,三重,2.6,1.3,-,-,32,7,90.38,61.34,29.05,2.422,0.435,1.987,-,-,20.53,-,-,75.65,-
495,新北市,2015/12/06,菜寮,1.3,0.42,-,20.4,12,3,18.08,3.78,14.3,-,-,-,1.87,1.21,19.25,-,-,83.64,-
496,新北市,2015/12/06,永和,1.6,0.6,-,22.0,12,4,32.62,14.85,17.77,2.073,0.171,1.902,1.25,0.99,17.78,-,-,85.56,-
497,新北市,2015/12/06,新莊,1.3,0.58,-,25.0,12,5,15.68,2.54,13.15,-,-,-,3.02,2.31,18.11,-,-,84.09,-
498,新北市,2015/12/06,新店,1.9,0.36,-,23.4,11,8,14.69,2.24,12.46,-,-,-,2.76,1.82,17.82,-,-,86.85,-
499,新北市,2015/12/06,淡水,1.1,0.27,-,33.9,-,-,4.97,1.14,3.82,-,-,-,-,-,-,-,-,-,-
500,新北市,2015/12/06,汐止,0.7,0.32,-,31.6,12,7,10.01,2.21,7.8,-,-,-,2.1,1.94,18.07,-,-,91.22,-
501,新北市,2015/12/06,土城,1.7,0.37,-,26.6,9,8,14.52,2.23,12.28,1.943,0.096,1.847,1.53,0.94,17.75,-,-,87.13,-
502,新北市,2015/12/06,林口,1.3,0.24,-,35.2,13,8,5.86,1.91,3.95,-,-,-,4.2,3.98,15.73,-,-,96.97,-
503,新北市,2015/12/06,萬里,1.7,0.23,-,39.6,54,7,4.1,1.59,2.5,-,-,-,8.26,6.76,18.7,2.07,4.75,87.16,104.95
504,新北市,2015/12/05,板橋,2.9,0.51,-,26.4,31,14,24.45,5.06,19.39,2.087,0.183,1.904,2.91,2.3,21.98,0.0,0.0,67.87,0.0
505,新北市,2015/12/05,三重,2.1,1.42,-,-,37,6,90.23,57.19,33.04,2.502,0.507,1.995,-,-,25.03,-,-,59.84,-
506,新北市,2015/12/05,菜寮,2.4,0.46,-,24.3,22,5,18.89,4.32,14.59,-,-,-,3.47,3.15,21.97,-,-,69.73,-
507,新北市,2015/12/05,永和,3.0,0.65,-,27.4,21,9,27.86,10.54,17.32,2.082,0.213,1.869,2.45,2.31,21.62,-,-,68.69,-
508,新北市,2015/12/05,新莊,2.3,0.5,-,28.9,28,10,18.14,2.95,15.19,-,-,-,4.2,3.63,22.19,-,-,68.7,-
509,新北市,2015/12/05,新店,2.4,0.42,-,25.7,19,12,15.12,3.04,12.09,-,-,-,5.04,4.2,21.37,-,-,71.4,-
510,新北市,2015/12/05,淡水,1.3,0.26,-,36.1,-,-,7.15,1.35,5.8,-,-,-,-,-,-,-,-,-,-
511,新北市,2015/12/05,汐止,2.6,0.46,-,28.0,23,12,22.22,8.37,13.84,-,-,-,2.02,1.59,21.31,-,-,77.66,-
512,新北市,2015/12/05,土城,2.7,0.42,-,30.3,21,12,16.89,3.62,13.27,2.006,0.145,1.862,1.98,0.68,22.16,-,-,70.36,-
513,新北市,2015/12/05,林口,3.2,0.31,-,33.3,27,11,14.07,2.59,11.48,-,-,-,4.23,3.55,19.56,-,-,81.81,-
514,新北市,2015/12/05,萬里,4.5,0.24,-,33.7,29,9,9.93,2.43,7.49,-,-,-,3.48,3.03,20.77,4.5,4.38,78.89,98.11
515,新北市,2015/12/04,板橋,2.7,0.45,-,28.8,69,22,22.14,2.95,19.18,2.08,0.175,1.906,2.13,1.67,17.37,0.0,0.0,63.26,0.0
516,新北市,2015/12/04,三重,5.7,1.13,-,-,89,16,86.03,51.18,34.85,2.432,0.412,2.02,-,-,20.29,-,-,54.59,-
517,新北市,2015/12/04,菜寮,5.5,0.4,-,26.6,67,13,19.64,2.12,17.52,-,-,-,4.37,4.03,17.61,-,-,61.27,-
518,新北市,2015/12/04,永和,3.3,0.39,-,35.1,55,17,15.06,3.12,11.95,1.986,0.116,1.87,2.85,2.68,16.71,-,-,67.42,-
519,新北市,2015/12/04,新莊,3.2,0.38,-,30.7,63,19,17.57,2.21,15.35,-,-,-,4.84,4.61,17.51,-,-,65.1,-
520,新北市,2015/12/04,新店,3.0,0.35,-,32.4,59,21,12.22,1.74,10.48,-,-,-,6.23,5.52,16.78,-,-,69.34,-
521,新北市,2015/12/04,淡水,2.3,0.31,-,37.9,-,-,9.11,1.29,7.83,-,-,-,-,-,-,-,-,-,-
522,新北市,2015/12/04,汐止,3.3,0.34,-,30.6,65,20,20.0,2.59,17.39,-,-,-,2.38,1.92,17.36,-,-,69.0,-
523,新北市,2015/12/04,土城,2.8,0.34,-,35.8,59,19,11.41,1.21,10.2,1.945,0.095,1.849,2.15,0.75,17.45,-,-,67.3,-
524,新北市,2015/12/04,林口,5.2,0.32,-,33.2,70,20,17.83,2.81,15.02,-,-,-,5.03,4.43,15.31,-,-,73.55,-
525,新北市,2015/12/04,萬里,3.8,0.23,-,46.2,76,19,5.32,1.29,4.03,-,-,-,7.21,7.05,18.05,0.0,0.0,62.28,0.0
526,新北市,2015/12/03,板橋,3.4,0.57,-,24.9,77,28,23.07,3.8,19.28,2.11,0.17,1.94,2.56,2.25,18.57,0.0,0.0,64.16,0.0
527,新北市,2015/12/03,三重,3.0,1.41,-,-,89,21,88.39,54.62,33.77,2.566,0.488,2.078,-,-,21.39,-,-,56.23,-
528,新北市,2015/12/03,菜寮,2.8,0.5,-,24.4,70,19,19.1,2.83,16.28,-,-,-,3.22,2.9,18.73,-,-,63.2,-
529,新北市,2015/12/03,永和,3.2,0.62,-,28.1,68,24,23.11,7.06,16.05,2.079,0.173,1.906,2.48,2.35,18.06,-,-,66.54,-
530,新北市,2015/12/03,新莊,3.1,0.56,-,27.3,69,24,18.33,3.02,15.31,-,-,-,4.53,4.12,18.53,-,-,66.59,-
531,新北市,2015/12/03,新店,2.9,0.5,-,26.1,71,27,15.95,2.86,13.09,-,-,-,4.81,3.78,17.85,-,-,70.42,-
532,新北市,2015/12/03,淡水,1.8,0.45,-,32.3,-,-,10.65,1.63,9.01,-,-,-,-,-,-,-,-,-,-
533,新北市,2015/12/03,汐止,3.6,0.46,-,26.0,74,27,21.0,3.56,17.44,-,-,-,2.36,2.14,17.89,-,-,75.25,-
534,新北市,2015/12/03,土城,3.1,0.49,-,28.9,72,26,14.76,2.62,12.14,2.014,0.134,1.879,1.76,0.81,18.53,-,-,68.64,-
535,新北市,2015/12/03,林口,3.3,0.43,-,30.3,76,26,19.32,5.26,14.05,-,-,-,3.86,3.68,15.89,-,-,80.23,-
536,新北市,2015/12/03,萬里,3.3,0.36,-,40.9,116,29,6.86,1.72,5.14,-,-,-,7.04,6.87,18.3,1.1,3.76,70.46,222.69
537,新北市,2015/12/02,板橋,4.0,0.56,-,22.6,39,19,28.19,5.73,22.46,2.193,0.265,1.928,1.72,1.32,22.27,4.0,4.48,75.56,58.32
538,新北市,2015/12/02,三重,3.4,1.67,-,-,48,14,109.85,71.73,38.12,2.743,0.661,2.082,-,-,24.89,-,-,67.89,-
539,新北市,2015/12/02,菜寮,3.5,0.64,-,17.0,31,12,32.15,9.73,22.43,-,-,-,1.63,0.94,22.47,-,-,77.52,-
540,新北市,2015/12/02,永和,2.3,1.19,-,17.7,29,15,50.6,24.57,26.03,2.329,0.401,1.928,1.09,0.77,21.94,-,-,74.56,-
541,新北市,2015/12/02,新莊,5.0,0.83,-,22.1,39,23,33.28,11.24,22.04,-,-,-,1.98,1.22,22.27,-,-,76.43,-
542,新北市,2015/12/02,新店,2.3,0.49,-,20.4,30,16,22.62,5.75,16.87,-,-,-,3.38,2.3,21.51,-,-,78.09,-
543,新北市,2015/12/02,淡水,2.7,0.41,-,27.0,27,12,19.87,5.85,14.03,-,-,-,-,-,-,-,-,-,-
544,新北市,2015/12/02,汐止,2.1,0.53,-,20.6,31,13,32.85,14.21,18.64,-,-,-,1.36,1.06,21.6,-,-,85.05,-
545,新北市,2015/12/02,土城,2.5,0.47,-,24.8,29,19,23.86,7.13,16.73,2.089,0.23,1.86,1.47,0.94,21.95,-,-,78.63,-
546,新北市,2015/12/02,林口,3.2,0.28,-,34.6,37,19,17.02,4.71,12.31,-,-,-,2.51,1.95,19.9,-,-,91.28,-
547,新北市,2015/12/02,萬里,1.9,0.22,-,37.7,37,11,6.39,1.67,4.72,-,-,-,4.93,3.62,21.15,0.75,3.73,86.18,165.66
548,新北市,2015/12/01,板橋,4.1,0.49,-,25.7,30,13,26.35,4.68,21.68,2.051,0.184,1.867,2.04,1.84,22.27,0.0,0.0,75.96,0.0
549,新北市,2015/12/01,三重,3.0,1.35,-,-,40,7,69.75,37.54,32.21,2.542,0.517,2.025,-,-,25.22,-,-,66.58,-
550,新北市,2015/12/01,菜寮,3.3,0.48,-,23.5,21,5,18.98,3.03,15.94,-,-,-,2.89,2.72,22.68,-,-,76.45,-
551,新北市,2015/12/01,永和,3.2,0.61,-,27.6,21,7,26.68,7.54,19.14,2.029,0.196,1.834,1.97,1.83,21.7,-,-,76.88,-
552,新北市,2015/12/01,新莊,3.7,0.48,-,26.8,26,13,22.42,2.98,19.45,-,-,-,3.12,3.0,22.46,-,-,75.71,-
553,新北市,2015/12/01,新店,2.4,0.48,-,20.3,21,12,21.79,4.2,17.59,-,-,-,2.35,1.46,21.63,-,-,78.54,-
554,新北市,2015/12/01,淡水,2.0,0.51,-,24.5,22,8,18.86,5.04,13.82,-,-,-,-,-,-,-,-,-,-
555,新北市,2015/12/01,汐止,4.1,0.37,-,25.1,22,10,24.07,5.85,18.22,-,-,-,1.78,1.57,21.34,-,-,89.12,-
556,新北市,2015/12/01,土城,2.8,0.48,-,28.0,19,14,20.16,2.84,17.31,2.056,0.179,1.877,1.34,0.37,22.39,-,-,77.5,-
557,新北市,2015/12/01,林口,4.0,0.34,-,28.2,30,14,23.9,5.46,18.44,-,-,-,2.52,2.1,20.34,-,-,87.62,-
558,新北市,2015/12/01,萬里,2.2,0.22,-,39.1,42,9,7.53,1.81,5.72,-,-,-,3.53,3.21,21.23,0.75,4.06,88.01,136.14
559,臺中市,2015/12/31,西屯,2.2,0.29,-,39.9,47,23,11.27,1.16,10.1,1.831,0.085,1.746,4.66,1.87,17.9,0.0,0.0,71.1,0.0
560,臺中市,2015/12/31,忠明,2.9,0.39,-,26.9,33,19,17.89,2.01,15.87,1.8,0.129,1.67,2.65,1.31,17.76,-,-,67.2,-
561,臺中市,2015/12/31,豐原,2.4,0.3,-,34.6,24,17,7.71,0.96,6.75,1.773,0.121,1.652,2.48,1.53,16.31,-,-,70.78,-
562,臺中市,2015/12/31,沙鹿,2.8,0.35,-,42.0,50,19,12.25,1.32,10.93,-,-,-,6.09,2.02,17.31,-,-,71.3,-
563,臺中市,2015/12/31,大里,1.3,0.49,421.42,27.2,34,19,22.1,2.31,19.81,2.051,0.16,1.891,2.48,0.93,19.25,-,-,65.93,-
564,臺中市,2015/12/30,西屯,1.8,0.36,-,22.0,43,17,25.83,7.21,18.62,1.969,0.224,1.745,3.45,1.12,17.9,0.0,0.0,79.04,0.0
565,臺中市,2015/12/30,忠明,2.9,0.43,-,14.0,39,16,29.62,7.9,21.72,1.917,0.229,1.688,2.14,1.01,17.71,-,-,73.93,-
566,臺中市,2015/12/30,豐原,2.6,0.32,-,20.8,24,14,12.0,1.5,10.5,1.776,0.128,1.649,2.11,1.3,16.34,-,-,76.74,-
567,臺中市,2015/12/30,沙鹿,2.2,0.31,-,24.5,39,9,20.19,2.98,17.21,-,-,-,4.83,1.58,17.15,-,-,80.55,-
568,臺中市,2015/12/30,大里,3.6,0.63,443.6,11.9,45,22,37.36,11.03,26.33,2.299,0.363,1.936,1.95,0.74,18.85,-,-,73.15,-
569,臺中市,2015/12/29,西屯,2.3,0.36,-,29.7,48,18,22.58,4.45,18.13,-,-,-,2.64,1.24,18.42,0.0,0.0,69.28,0.0
570,臺中市,2015/12/29,忠明,2.8,0.44,-,20.1,44,19,27.98,5.25,22.71,1.876,0.185,1.691,1.7,1.16,18.28,-,-,65.82,-
571,臺中市,2015/12/29,豐原,2.3,0.37,-,24.5,38,18,16.59,2.37,14.22,1.842,0.165,1.677,1.89,1.22,17.2,-,-,69.57,-
572,臺中市,2015/12/29,沙鹿,2.8,0.32,-,32.2,51,13,18.24,1.46,16.74,-,-,-,3.62,1.48,17.55,-,-,70.61,-
573,臺中市,2015/12/29,大里,3.3,0.55,440.67,21.5,48,23,33.6,7.01,26.59,2.211,0.315,1.896,1.63,0.96,19.36,-,-,66.32,-
574,臺中市,2015/12/28,西屯,1.9,0.33,-,41.8,36,17,10.64,1.93,8.71,1.87,0.069,1.801,5.28,2.25,17.86,0.0,0.0,71.35,0.0
575,臺中市,2015/12/28,忠明,2.3,0.37,-,30.3,33,19,15.37,2.19,13.19,1.782,0.102,1.68,2.78,1.39,17.6,-,-,68.06,-
576,臺中市,2015/12/28,豐原,1.5,0.33,-,38.1,27,16,7.23,1.1,6.12,1.717,0.072,1.645,2.79,1.95,16.04,-,-,72.18,-
577,臺中市,2015/12/28,沙鹿,2.1,0.32,-,41.3,41,12,11.52,1.57,9.95,-,-,-,7.02,1.94,17.18,-,-,71.86,-
578,臺中市,2015/12/28,大里,2.1,0.45,432.83,34.1,22,14,16.87,2.25,14.61,1.987,0.12,1.867,2.71,1.13,19.06,-,-,66.42,-
579,臺中市,2015/12/27,西屯,1.3,0.45,-,31.9,45,29,15.37,1.56,13.81,1.973,0.107,1.865,4.02,1.43,18.28,2.17,4.53,87.04,63.49
580,臺中市,2015/12/27,忠明,1.8,0.54,-,21.4,42,27,18.79,2.71,16.08,1.912,0.126,1.786,2.23,1.01,17.84,-,-,83.5,-
581,臺中市,2015/12/27,豐原,1.1,0.5,-,26.4,21,17,11.51,1.81,9.69,1.849,0.158,1.692,2.37,1.26,16.52,-,-,86.02,-
582,臺中市,2015/12/27,沙鹿,2.1,0.46,-,35.3,45,21,13.11,1.14,11.97,-,-,-,4.98,1.78,18.15,-,-,87.84,-
583,臺中市,2015/12/27,大里,2.3,0.66,450.13,21.6,43,27,22.15,2.92,19.21,2.124,0.156,1.968,2.22,0.82,19.13,-,-,78.41,-
584,臺中市,2015/12/26,西屯,2.5,0.63,-,24.3,61,38,19.36,1.78,17.58,2.05,0.165,1.886,2.82,1.18,18.23,0.0,0.0,80.87,0.0
585,臺中市,2015/12/26,忠明,3.4,0.77,-,14.5,57,33,26.14,3.79,22.36,2.014,0.195,1.818,1.88,1.04,17.91,-,-,76.65,-
586,臺中市,2015/12/26,豐原,3.0,0.7,-,15.4,35,21,16.87,2.26,14.6,2.092,0.358,1.734,1.51,0.96,16.65,-,-,82.23,-
587,臺中市,2015/12/26,沙鹿,3.2,0.68,-,29.2,67,35,18.5,1.67,16.83,-,-,-,4.09,1.5,17.67,-,-,80.47,-
588,臺中市,2015/12/26,大里,2.0,0.96,462.43,12.8,50,37,33.45,5.76,27.69,2.299,0.307,1.992,1.47,0.88,19.22,-,-,74.13,-
589,臺中市,2015/12/25,西屯,1.0,0.51,-,22.0,26,15,18.92,3.43,15.5,1.982,0.152,1.83,4.27,1.36,19.1,0.0,0.0,85.42,0.0
590,臺中市,2015/12/25,忠明,2.5,0.59,-,13.6,26,13,26.52,6.69,19.82,1.907,0.196,1.711,2.49,1.06,18.95,-,-,81.29,-
591,臺中市,2015/12/25,豐原,1.9,0.51,-,18.2,18,11,16.32,4.97,11.35,1.856,0.177,1.68,2.02,1.15,17.67,-,-,84.98,-
592,臺中市,2015/12/25,沙鹿,2.4,0.51,-,24.2,33,14,18.2,2.92,15.28,-,-,-,5.62,1.9,19.01,-,-,86.05,-
593,臺中市,2015/12/25,大里,2.0,0.74,444.6,12.3,32,18,31.81,8.5,23.31,2.205,0.246,1.958,2.47,0.75,20.01,-,-,77.49,-
594,臺中市,2015/12/24,西屯,3.1,0.89,-,14.6,67,42,58.71,31.24,27.47,2.543,0.582,1.961,1.64,1.12,23.07,0.0,0.0,82.08,0.0
595,臺中市,2015/12/24,忠明,3.8,1.1,-,11.2,75,40,60.22,30.03,30.19,2.431,0.566,1.864,1.34,0.74,23.31,-,-,76.79,-
596,臺中市,2015/12/24,豐原,4.1,0.71,-,17.1,57,36,25.42,5.02,20.4,2.054,0.336,1.718,1.47,1.18,21.63,-,-,79.7,-
597,臺中市,2015/12/24,沙鹿,2.8,0.79,-,10.6,84,48,34.15,10.55,23.6,-,-,-,2.4,1.1,22.31,-,-,89.84,-
598,臺中市,2015/12/24,大里,5.0,1.11,-,6.8,79,42,53.46,23.26,30.2,2.661,0.585,2.076,1.36,0.94,23.09,-,-,74.78,-
599,臺中市,2015/12/23,西屯,3.1,0.71,-,17.3,55,30,44.7,19.43,25.27,2.307,0.443,1.864,1.4,1.02,23.13,0.0,0.0,79.57,0.0
600,臺中市,2015/12/23,忠明,3.9,0.83,-,14.2,60,31,46.64,17.98,28.66,2.132,0.392,1.74,1.29,0.82,23.22,-,-,77.18,-
601,臺中市,2015/12/23,豐原,3.2,0.44,-,17.7,31,12,20.78,4.84,15.99,1.829,0.218,1.612,1.61,1.37,21.57,-,-,78.08,-
602,臺中市,2015/12/23,沙鹿,5.0,0.63,-,19.8,65,31,30.17,8.0,22.17,-,-,-,1.54,0.79,23.34,-,-,83.19,-
603,臺中市,2015/12/23,大里,4.6,0.82,431.67,6.3,76,34,41.59,14.15,27.44,2.363,0.421,1.941,1.15,0.71,22.99,-,-,73.0,-
604,臺中市,2015/12/22,西屯,2.8,0.46,-,22.4,76,39,31.63,8.25,23.39,2.17,0.36,1.81,1.8,1.28,22.47,0.0,0.0,84.32,0.0
605,臺中市,2015/12/22,忠明,3.7,0.65,-,16.5,86,41,40.78,13.06,27.72,2.035,0.323,1.712,1.41,1.02,22.23,-,-,82.16,-
606,臺中市,2015/12/22,豐原,3.1,0.55,-,24.7,60,34,24.29,3.98,20.33,2.012,0.345,1.667,1.63,1.38,20.77,-,-,80.84,-
607,臺中市,2015/12/22,沙鹿,3.4,0.49,-,20.5,80,38,25.73,5.99,19.74,-,-,-,2.41,1.14,22.18,-,-,88.77,-
608,臺中市,2015/12/22,大里,4.2,0.98,440.59,6.5,117,52,52.33,20.25,32.08,2.6,0.567,2.033,1.54,1.3,22.05,-,-,79.93,-
609,臺中市,2015/12/21,西屯,2.6,0.35,-,16.4,59,27,24.12,3.77,20.35,1.939,0.162,1.778,2.99,1.21,21.12,0.0,0.0,83.91,0.0
610,臺中市,2015/12/21,忠明,3.0,0.46,-,9.9,67,27,30.3,6.55,23.75,1.883,0.21,1.673,1.72,0.8,20.78,-,-,79.96,-
611,臺中市,2015/12/21,豐原,3.1,0.52,-,12.2,47,32,22.92,3.43,19.49,2.432,0.743,1.689,1.55,0.81,19.2,-,-,78.28,-
612,臺中市,2015/12/21,沙鹿,3.7,0.34,-,17.9,69,23,20.01,2.34,17.67,-,-,-,3.87,1.41,20.99,-,-,87.78,-
613,臺中市,2015/12/21,大里,3.8,0.79,439.67,3.5,93,44,41.74,12.94,28.8,2.347,0.376,1.971,1.39,0.66,20.94,-,-,77.38,-
614,臺中市,2015/12/20,西屯,3.4,0.67,-,23.9,76,45,35.08,9.97,25.11,2.332,0.405,1.927,1.66,0.94,18.87,0.0,0.0,80.42,0.0
615,臺中市,2015/12/20,忠明,3.0,0.81,-,16.3,82,48,46.5,15.01,31.5,2.157,0.338,1.818,1.29,0.73,18.78,-,-,75.01,-
616,臺中市,2015/12/20,豐原,3.7,0.53,-,35.7,65,44,17.24,2.45,14.8,1.838,0.151,1.686,1.78,1.31,17.35,-,-,72.94,-
617,臺中市,2015/12/20,沙鹿,2.6,0.56,-,29.6,83,42,22.81,2.97,19.84,-,-,-,2.06,1.04,19.05,-,-,81.86,-
618,臺中市,2015/12/20,大里,4.0,0.89,448.56,6.7,97,51,42.12,9.77,32.36,2.412,0.367,2.045,1.44,0.89,19.13,-,-,73.54,-
619,臺中市,2015/12/19,西屯,1.7,0.52,-,19.6,41,18,33.78,11.22,22.56,2.128,0.291,1.837,1.51,0.87,18.02,0.0,0.0,72.28,0.0
620,臺中市,2015/12/19,忠明,2.8,0.74,-,13.8,44,19,51.03,21.18,29.85,2.109,0.343,1.765,1.04,0.6,18.1,-,-,67.35,-
621,臺中市,2015/12/19,豐原,1.8,0.48,-,30.9,30,22,16.42,2.92,13.51,1.85,0.177,1.673,1.69,1.47,16.23,-,-,67.7,-
622,臺中市,2015/12/19,沙鹿,3.2,0.42,-,20.5,41,14,24.21,6.42,17.79,-,-,-,2.84,1.25,17.53,-,-,76.19,-
623,臺中市,2015/12/19,大里,3.2,0.88,437.89,7.2,51,36,44.77,15.66,29.11,2.432,0.46,1.971,1.12,0.77,18.59,-,-,68.52,-
624,臺中市,2015/12/18,西屯,2.2,0.28,-,27.7,31,15,14.43,2.57,11.85,1.86,0.092,1.768,3.2,1.47,15.73,0.0,0.0,60.55,0.0
625,臺中市,2015/12/18,忠明,2.2,0.38,-,19.3,31,14,22.51,3.91,18.59,1.805,0.142,1.663,1.95,1.12,15.62,-,-,57.62,-
626,臺中市,2015/12/18,豐原,1.8,0.32,-,26.3,16,14,10.44,1.64,8.79,1.76,0.108,1.652,1.95,1.32,13.87,-,-,60.83,-
627,臺中市,2015/12/18,沙鹿,2.1,0.28,-,26.5,32,8,15.49,1.69,13.79,-,-,-,4.09,1.4,14.91,-,-,63.96,-
628,臺中市,2015/12/18,大里,2.5,0.57,421.9,8.5,36,20,32.31,11.65,20.67,2.19,0.289,1.901,1.75,0.78,16.99,-,-,59.46,-
629,臺中市,2015/12/17,西屯,3.8,0.29,-,32.6,65,27,10.87,1.32,9.53,1.854,0.087,1.767,6.14,3.37,13.19,0.0,0.0,54.36,0.0
630,臺中市,2015/12/17,忠明,5.0,0.34,-,26.2,59,28,16.8,1.93,14.85,1.77,0.099,1.671,3.13,1.94,13.14,-,-,51.94,-
631,臺中市,2015/12/17,豐原,3.6,0.33,-,30.8,50,27,8.94,1.34,7.6,1.76,0.073,1.687,3.01,2.03,11.07,-,-,55.9,-
632,臺中市,2015/12/17,沙鹿,4.4,0.34,-,32.6,63,17,12.71,1.49,11.21,-,-,-,8.22,2.22,12.5,-,-,54.21,-
633,臺中市,2015/12/17,大里,3.7,0.41,410.32,23.1,55,27,16.99,2.48,14.51,1.972,0.11,1.862,3.41,1.72,15.33,-,-,54.04,-
634,臺中市,2015/12/16,西屯,6.0,0.56,-,41.0,114,70,12.64,1.98,10.65,2.024,0.122,1.901,6.59,3.43,15.7,0.0,0.0,64.47,0.0
635,臺中市,2015/12/16,忠明,5.8,0.64,-,33.5,111,67,17.62,2.44,15.18,1.9,0.131,1.769,3.05,1.41,15.61,-,-,61.17,-
636,臺中市,2015/12/16,豐原,5.5,0.65,-,38.3,83,67,10.44,0.94,9.49,1.904,0.128,1.776,3.18,2.06,13.83,-,-,64.84,-
637,臺中市,2015/12/16,沙鹿,6.6,0.64,-,41.5,106,56,13.74,1.17,12.56,-,-,-,8.29,2.22,15.2,-,-,63.99,-
638,臺中市,2015/12/16,大里,5.5,0.71,421.55,36.7,109,63,16.98,2.19,14.79,2.125,0.144,1.981,3.6,1.52,17.57,-,-,61.13,-
639,臺中市,2015/12/15,西屯,3.5,0.61,-,28.4,59,35,16.12,2.86,13.26,2.025,0.158,1.867,5.18,1.6,19.02,0.0,0.0,78.51,0.0
640,臺中市,2015/12/15,忠明,3.0,0.65,-,21.7,51,31,20.26,3.67,16.59,1.891,0.151,1.741,2.49,1.0,18.99,-,-,73.18,-
641,臺中市,2015/12/15,豐原,2.9,0.6,-,23.9,36,25,12.93,2.33,10.59,1.87,0.143,1.726,2.14,1.09,17.55,-,-,74.81,-
642,臺中市,2015/12/15,沙鹿,3.0,0.66,-,27.7,71,37,16.54,1.9,14.64,-,-,-,6.78,2.26,18.51,-,-,80.21,-
643,臺中市,2015/12/15,大里,2.3,0.74,425.77,21.2,47,28,23.46,4.64,18.84,2.132,0.196,1.936,2.86,0.94,20.33,-,-,70.38,-
644,臺中市,2015/12/14,西屯,2.7,0.38,-,26.5,41,18,18.83,3.13,15.7,1.915,0.127,1.789,3.11,1.36,22.33,0.0,0.0,80.48,0.0
645,臺中市,2015/12/14,忠明,2.4,0.45,-,20.0,37,20,21.75,3.69,18.06,1.819,0.141,1.678,1.98,1.06,22.28,-,-,75.47,-
646,臺中市,2015/12/14,豐原,2.0,0.37,-,24.2,26,12,13.98,3.18,10.81,1.779,0.133,1.647,1.88,1.04,20.52,-,-,73.25,-
647,臺中市,2015/12/14,沙鹿,2.5,0.4,-,27.2,49,22,17.06,2.37,14.7,-,-,-,4.44,1.58,22.23,-,-,83.47,-
648,臺中市,2015/12/14,大里,3.3,0.69,420.71,20.9,49,23,28.17,5.0,23.17,2.157,0.262,1.895,1.67,0.82,22.54,-,-,72.68,-
649,臺中市,2015/12/13,西屯,2.1,0.5,-,24.3,44,21,27.71,8.34,19.37,2.091,0.208,1.882,1.99,1.12,21.86,0.0,0.0,78.96,0.0
650,臺中市,2015/12/13,忠明,2.9,0.64,-,18.8,40,22,36.47,12.98,23.49,1.951,0.203,1.747,1.53,0.91,21.94,-,-,74.8,-
651,臺中市,2015/12/13,豐原,2.1,0.45,-,22.9,23,14,19.63,4.05,15.59,1.801,0.146,1.655,1.57,1.21,20.41,-,-,71.29,-
652,臺中市,2015/12/13,沙鹿,2.7,0.47,-,26.5,47,18,20.73,5.01,15.71,-,-,-,2.82,1.21,21.71,-,-,82.13,-
653,臺中市,2015/12/13,大里,3.9,0.77,436.92,21.7,52,25,37.93,13.26,24.67,2.301,0.31,1.99,1.29,0.78,22.21,-,-,73.07,-
654,臺中市,2015/12/12,西屯,2.6,0.43,-,25.7,35,15,20.61,2.78,17.83,1.945,0.15,1.795,2.15,1.24,21.02,0.0,0.0,77.25,0.0
655,臺中市,2015/12/12,忠明,2.7,0.54,-,18.4,33,15,28.31,5.98,22.33,1.863,0.172,1.691,1.75,0.97,21.01,-,-,73.17,-
656,臺中市,2015/12/12,豐原,2.3,0.43,-,24.1,15,13,15.33,2.53,12.81,1.804,0.15,1.653,1.79,1.25,19.93,-,-,74.45,-
657,臺中市,2015/12/12,沙鹿,2.5,0.41,-,27.5,38,15,18.52,2.28,16.24,-,-,-,3.28,1.32,20.44,-,-,79.69,-
658,臺中市,2015/12/12,大里,2.3,0.72,421.27,20.2,42,21,33.34,7.57,25.77,2.239,0.294,1.945,1.29,0.77,21.6,-,-,72.84,-
