序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
42,臺北市,1994/06/25,士林,9.0,1.0,17.0,-,60,37,15.32,19.6,-,-,-,29.73,-,-,67.0
43,臺北市,1994/06/24,松山,15.7,1.39,43.3,-,104,64,17.65,45.48,-,-,-,30.71,-,-,136.0
44,臺北市,1994/06/24,古亭,14.0,1.81,59.3,-,100,65,21.36,43.59,3.01,0.79,2.21,30.47,-,-,200.0
45,臺北市,1994/06/24,中山,19.7,1.5,-,-,82,65,25.87,38.83,2.98,0.6,2.38,30.73,-,-,66.0
46,臺北市,1994/06/24,大同,24.6,3.14,-,-,122,121,67.4,52.32,4.54,1.65,2.89,31.16,-,-,86.0
47,臺北市,1994/06/24,萬華,20.7,1.45,48.3,-,81,52,12.64,38.32,-,-,-,30.67,-,-,162.0
48,臺北市,1994/06/24,陽明,8.8,0.37,51.8,-,-,8,0.27,7.23,-,-,-,25.13,-,79.0,110.0
49,臺北市,1994/06/24,士林,9.9,1.02,27.7,-,58,35,9.9,23.25,-,-,-,30.24,-,-,73.0
50,臺北市,1994/06/23,松山,14.6,1.51,29.7,-,105,66,22.13,43.45,-,-,-,29.78,-,-,91.0
51,臺北市,1994/06/23,古亭,9.7,1.7,30.4,-,79,59,24.14,35.31,2.85,0.68,2.17,29.28,-,-,77.0
52,臺北市,1994/06/23,中山,10.8,1.66,18.0,-,74,69,26.71,41.5,2.9,0.58,2.32,29.94,-,-,62.0
53,臺北市,1994/06/23,大同,19.6,5.23,-,-,146,189,130.87,56.72,4.38,2.02,2.36,30.7,-,-,98.0
54,臺北市,1994/06/23,萬華,8.9,1.15,23.2,-,58,36,9.89,25.15,-,-,-,29.76,-,-,68.0
55,臺北市,1994/06/23,陽明,4.9,0.31,39.9,-,-,5,0.24,4.23,-,-,-,23.95,-,84.0,79.0
56,臺北市,1994/06/23,士林,5.3,1.23,20.3,-,72,40,12.53,25.4,-,-,-,29.49,-,-,72.0
57,臺北市,1994/06/22,松山,20.1,1.31,12.2,-,71,61,24.92,36.02,-,-,-,29.7,-,-,61.0
58,臺北市,1994/06/22,古亭,13.2,1.59,19.5,-,74,65,28.55,36.91,3.09,0.77,2.32,29.51,-,-,62.0
59,臺北市,1994/06/22,中山,29.0,1.71,10.2,-,74,85,45.16,39.14,2.92,0.55,2.37,29.63,-,-,62.0
60,臺北市,1994/06/22,大同,35.5,5.28,-,-,134,187,131.42,52.99,5.0,2.4,2.6,30.36,-,-,92.0
61,臺北市,1994/06/22,萬華,23.4,1.46,15.4,-,66,54,16.86,36.24,-,-,-,29.39,-,-,58.0
62,臺北市,1994/06/22,陽明,6.8,0.24,42.5,-,40,4,0.1,2.83,-,-,-,23.96,-,87.0,51.0
63,臺北市,1994/06/22,士林,6.7,1.04,17.4,-,59,34,12.07,20.01,-,-,-,29.37,-,-,55.0
64,臺北市,1994/06/21,松山,7.8,1.72,9.4,-,62,77,42.15,34.52,-,-,-,28.37,-,-,56.0
65,臺北市,1994/06/21,古亭,6.1,1.99,15.8,-,62,71,34.45,36.79,3.51,0.72,2.79,26.96,-,-,56.0
66,臺北市,1994/06/21,中山,8.4,2.02,10.5,-,62,96,56.37,38.58,3.4,0.69,2.71,28.6,-,-,56.0
67,臺北市,1994/06/21,大同,14.6,4.51,-,-,108,168,118.69,49.34,5.16,2.15,3.01,29.06,-,-,79.0
68,臺北市,1994/06/21,萬華,8.4,1.62,17.6,-,51,51,16.31,33.88,-,-,-,28.57,-,-,64.0
69,臺北市,1994/06/21,陽明,1.6,0.29,27.3,-,22,3,0.08,2.19,-,-,-,23.13,-,85.0,58.0
70,臺北市,1994/06/21,士林,4.1,1.75,16.6,-,84,63,32.94,27.56,-,-,-,27.75,-,-,67.0
71,臺北市,1994/06/20,松山,9.0,1.35,8.1,-,53,58,25.29,32.25,-,-,-,24.93,-,-,51.0
72,臺北市,1994/06/20,古亭,6.9,1.7,10.8,-,44,65,33.48,31.74,2.47,0.45,2.02,24.09,-,-,44.0
73,臺北市,1994/06/20,中山,13.8,1.67,-,-,35,71,36.13,33.85,2.66,0.48,2.18,25.67,-,-,35.0
74,臺北市,1994/06/20,大同,29.6,7.42,-,-,117,254,204.73,60.73,6.02,3.6,2.41,26.54,-,-,113.0
75,臺北市,1994/06/20,萬華,8.1,1.52,11.4,-,33,47,16.9,29.56,-,-,-,25.52,-,-,33.0
76,臺北市,1994/06/20,陽明,1.7,0.23,30.6,-,18,3,0.22,1.81,-,-,-,20.79,-,93.0,44.0
77,臺北市,1994/06/20,士林,6.5,1.2,9.3,-,32,46,20.53,23.2,-,-,-,25.97,-,-,32.0
78,臺北市,1994/06/19,松山,7.3,0.85,17.8,-,36,43,7.5,34.97,-,-,-,22.72,-,-,36.0
79,臺北市,1994/06/19,古亭,4.2,0.95,20.5,-,24,41,9.52,31.75,2.07,0.18,1.9,22.6,-,-,24.0
80,臺北市,1994/06/19,中山,9.8,1.15,-,-,26,53,14.42,37.58,2.32,0.29,2.04,22.97,-,-,26.0
81,臺北市,1994/06/19,大同,18.2,4.7,-,-,67,232,169.5,65.85,4.21,1.88,2.33,23.68,-,-,67.0
82,臺北市,1994/06/19,萬華,6.0,1.05,22.1,-,19,36,4.28,31.06,-,-,-,23.25,-,-,29.0
83,臺北市,1994/06/19,陽明,0.2,0.22,48.2,-,-,1,0.23,0.55,-,-,-,18.3,-,100.0,49.0
84,臺北市,1994/06/19,士林,4.2,0.61,29.8,-,21,19,1.38,15.92,-,-,-,23.45,-,-,34.0
85,臺北市,1994/06/18,松山,6.2,1.53,13.6,-,78,73,33.93,38.3,-,-,-,26.02,-,-,68.0
86,臺北市,1994/06/18,古亭,4.2,1.4,15.6,-,51,49,17.61,31.75,2.54,0.41,2.12,25.94,-,-,67.0
87,臺北市,1994/06/18,中山,8.4,2.06,-,-,59,103,57.44,44.35,3.23,0.62,2.61,26.44,-,-,54.0
88,臺北市,1994/06/18,大同,14.7,5.66,-,-,99,204,170.11,58.72,5.01,2.35,2.66,26.96,-,-,91.0
89,臺北市,1994/06/18,萬華,4.0,1.27,16.1,-,40,37,6.3,29.31,-,-,-,26.46,-,-,64.0
90,臺北市,1994/06/18,陽明,1.6,0.26,33.5,-,15,3,0.28,2.42,-,-,-,21.24,-,93.0,47.0
91,臺北市,1994/06/18,士林,4.5,1.33,8.9,-,44,48,19.45,26.28,-,-,-,26.22,-,-,44.0
92,臺北市,1994/06/17,松山,13.9,1.86,22.9,-,84,82,41.17,40.72,-,-,-,28.43,-,-,91.0
93,臺北市,1994/06/17,古亭,9.8,1.9,23.2,-,69,65,28.69,35.89,3.18,0.67,2.52,28.59,-,-,103.0
94,臺北市,1994/06/17,中山,14.8,2.36,15.3,-,77,112,63.86,46.89,3.28,0.83,2.45,29.2,-,-,63.0
95,臺北市,1994/06/17,大同,23.8,5.58,-,-,124,190,135.0,55.95,5.6,2.74,2.86,29.85,-,-,87.0
96,臺北市,1994/06/17,萬華,9.9,1.26,24.7,-,55,34,-,25.08,-,-,-,29.14,-,-,96.0
97,臺北市,1994/06/17,陽明,4.2,0.29,27.0,-,36,6,0.22,5.27,-,-,-,23.48,-,88.0,58.0
98,臺北市,1994/06/17,士林,7.0,1.29,18.7,-,66,46,20.1,23.34,-,-,-,29.0,-,-,72.0
99,臺北市,1994/06/16,松山,11.2,1.69,17.0,-,84,83,41.96,40.25,-,-,-,27.13,-,-,132.0
100,臺北市,1994/06/16,古亭,4.9,2.3,17.7,-,65,79,48.15,30.59,4.43,0.79,3.64,27.03,-,-,140.0
101,臺北市,1994/06/16,中山,12.3,2.39,10.3,-,80,117,69.17,46.95,3.09,0.77,2.32,27.57,-,-,82.0
102,臺北市,1994/06/16,大同,25.3,6.59,-,-,166,262,199.88,64.02,5.93,3.12,2.84,28.22,-,-,120.0
103,臺北市,1994/06/16,萬華,5.9,1.77,20.0,-,53,51,16.73,33.3,-,-,-,27.62,-,-,147.0
104,臺北市,1994/06/16,陽明,4.5,0.35,26.0,-,63,8,0.43,6.36,-,-,-,22.41,-,92.0,57.0
105,臺北市,1994/06/16,士林,5.5,1.59,13.9,-,55,57,25.2,29.04,-,-,-,27.33,-,-,79.0
106,臺北市,1994/06/15,松山,10.8,2.01,7.2,-,86,92,50.31,41.44,-,-,-,28.01,-,-,68.0
107,臺北市,1994/06/15,古亭,7.6,2.28,6.2,-,79,85,47.13,37.64,2.93,0.66,2.27,27.28,-,-,65.0
108,臺北市,1994/06/15,中山,14.8,2.36,5.1,-,72,108,59.77,47.29,3.18,0.83,2.35,28.49,-,-,61.0
109,臺北市,1994/06/15,大同,30.4,6.69,-,-,137,231,173.57,60.93,5.49,2.93,2.56,29.1,-,-,111.0
110,臺北市,1994/06/15,萬華,7.6,1.65,10.7,-,61,52,18.01,32.75,-,-,-,28.14,-,-,55.0
111,臺北市,1994/06/15,陽明,3.9,0.33,14.9,-,65,9,0.5,7.37,-,-,-,22.23,-,89.0,58.0
112,臺北市,1994/06/15,士林,8.0,1.57,7.0,-,70,63,32.1,29.83,-,-,-,28.22,-,-,60.0
113,臺北市,1994/06/14,松山,7.8,1.59,7.3,-,60,65,36.46,28.66,-,-,-,29.57,-,-,55.0
114,臺北市,1994/06/14,古亭,5.7,1.6,7.5,-,54,57,33.28,23.49,2.85,0.58,2.27,28.94,-,-,52.0
115,臺北市,1994/06/14,中山,12.6,1.69,4.1,-,50,102,69.82,31.4,2.82,0.61,2.21,29.98,-,-,50.0
116,臺北市,1994/06/14,大同,18.6,3.22,-,-,70,105,74.46,29.2,4.18,1.62,2.57,30.42,-,-,60.0
117,臺北市,1994/06/14,萬華,6.6,0.93,9.0,-,41,29,10.23,17.85,-,-,-,29.51,-,-,41.0
118,臺北市,1994/06/14,陽明,4.0,0.29,15.6,-,63,7,0.28,6.2,-,-,-,22.45,-,92.0,57.0
119,臺北市,1994/06/14,士林,7.5,0.53,6.7,-,53,34,16.92,18.01,-,-,-,29.36,-,-,52.0
120,臺北市,1994/06/13,松山,5.8,1.67,17.1,-,63,64,33.63,30.22,-,-,-,28.95,-,-,56.0
121,臺北市,1994/06/13,古亭,2.9,1.43,13.8,-,55,48,25.3,23.12,2.95,0.46,2.49,29.06,-,-,52.0
122,臺北市,1994/06/13,中山,8.2,1.55,8.1,-,57,83,47.23,34.71,2.79,0.39,2.4,29.65,-,-,54.0
123,臺北市,1994/06/13,大同,14.7,3.67,-,-,83,129,79.3,38.81,4.47,1.75,2.72,30.27,-,-,67.0
124,臺北市,1994/06/13,萬華,3.3,0.94,17.7,-,37,26,7.71,17.15,-,-,-,29.06,-,-,43.0
125,臺北市,1994/06/13,陽明,2.4,0.25,21.4,-,63,5,0.39,4.31,-,-,-,23.3,-,87.0,57.0
126,臺北市,1994/06/13,士林,3.3,1.37,11.6,-,60,50,29.7,21.11,-,-,-,29.35,-,-,55.0
127,臺北市,1994/06/12,松山,8.0,1.45,15.5,-,62,66,30.72,34.96,-,-,-,27.41,-,-,68.0
128,臺北市,1994/06/12,古亭,4.8,1.66,16.5,-,62,74,39.95,34.13,3.57,0.56,3.0,27.59,-,-,68.0
129,臺北市,1994/06/12,中山,8.5,1.9,13.1,-,58,91,49.24,40.81,3.06,0.57,2.5,28.29,-,-,57.0
130,臺北市,1994/06/12,大同,21.4,5.86,-,-,124,229,163.81,58.95,4.98,2.28,2.7,29.05,-,-,92.0
131,臺北市,1994/06/12,萬華,4.6,1.39,19.8,-,44,43,11.84,30.73,-,-,-,28.0,-,-,89.0
132,臺北市,1994/06/12,陽明,3.4,0.37,34.1,-,54,7,0.21,5.69,-,-,-,23.29,-,92.0,61.0
133,臺北市,1994/06/12,士林,5.2,1.53,17.5,-,56,53,24.29,29.75,-,-,-,28.23,-,-,62.0
134,臺北市,1994/06/11,松山,12.7,2.01,13.8,-,98,87,44.07,42.62,-,-,-,28.2,-,-,93.0
135,臺北市,1994/06/11,古亭,10.4,2.31,10.8,-,92,88,51.18,36.96,3.27,0.91,2.37,28.23,-,-,71.0
136,臺北市,1994/06/11,中山,18.4,2.32,13.0,-,93,116,63.13,45.8,3.25,0.87,2.38,28.64,-,-,94.0
137,臺北市,1994/06/11,大同,27.3,5.15,-,-,140,159,129.78,55.32,5.21,2.58,2.62,29.1,-,-,95.0
138,臺北市,1994/06/11,萬華,10.3,1.33,16.5,-,68,44,15.64,27.29,-,-,-,28.24,-,-,95.0
139,臺北市,1994/06/11,陽明,5.2,0.31,29.8,-,40,8,0.29,7.37,-,-,-,22.1,-,86.0,87.0
140,臺北市,1994/06/11,士林,10.8,1.31,9.3,-,81,54,26.12,27.99,-,-,-,28.29,-,-,66.0
141,臺北市,1994/06/10,松山,17.1,1.44,15.2,-,70,68,33.94,34.02,-,-,-,29.07,-,-,63.0
142,臺北市,1994/06/10,古亭,10.1,1.88,14.7,-,68,68,33.78,33.96,2.73,0.59,2.14,29.41,-,-,59.0
143,臺北市,1994/06/10,中山,22.6,2.02,9.8,-,63,97,55.72,40.03,2.95,0.69,2.26,29.72,-,-,57.0
144,臺北市,1994/06/10,大同,34.6,6.89,-,-,118,239,185.5,58.14,5.13,2.85,2.28,30.61,-,-,115.0
145,臺北市,1994/06/10,萬華,13.6,1.48,-,-,57,49,16.08,32.25,-,-,-,30.27,-,-,64.0
146,臺北市,1994/06/10,陽明,6.1,0.33,24.1,-,20,10,0.34,8.63,-,-,-,23.24,-,76.0,41.0
147,臺北市,1994/06/10,士林,14.8,1.13,15.2,-,66,57,33.02,25.48,-,-,-,29.85,-,-,58.0
148,臺北市,1994/06/09,松山,8.8,1.4,15.8,-,75,57,22.25,34.65,-,-,-,28.88,-,-,71.0
149,臺北市,1994/06/09,古亭,7.4,1.71,18.4,-,66,55,24.92,29.68,2.89,0.63,2.26,28.34,-,-,58.0
150,臺北市,1994/06/09,中山,12.6,1.84,10.8,-,80,87,45.74,39.39,2.93,0.56,2.38,29.46,-,-,65.0
151,臺北市,1994/06/09,大同,17.7,4.23,-,-,116,141,95.46,45.33,4.33,1.99,2.33,30.22,-,-,83.0
152,臺北市,1994/06/09,萬華,8.9,1.08,23.2,-,55,30,7.8,21.8,-,-,-,29.44,-,-,68.0
153,臺北市,1994/06/09,陽明,6.9,0.29,21.3,-,25,7,0.42,6.24,-,-,-,22.92,-,81.0,36.0
154,臺北市,1994/06/09,士林,7.4,1.2,11.9,-,68,46,22.97,22.43,-,-,-,29.09,-,-,59.0
155,臺北市,1994/06/08,松山,10.5,1.76,28.4,-,79,75,31.48,43.54,-,-,-,27.84,-,-,92.0
156,臺北市,1994/06/08,古亭,8.2,2.26,26.7,-,77,74,32.95,40.95,3.29,0.78,2.51,27.25,-,-,83.0
157,臺北市,1994/06/08,中山,14.8,2.2,18.7,-,69,91,36.85,53.13,3.17,0.76,2.41,28.3,-,-,69.0
158,臺北市,1994/06/08,大同,26.1,6.7,-,-,161,236,168.9,71.69,5.47,3.07,2.4,29.06,-,-,136.0
159,臺北市,1994/06/08,萬華,9.9,1.35,30.9,-,56,39,4.84,33.52,-,-,-,27.68,-,-,82.0
160,臺北市,1994/06/08,陽明,7.8,0.29,36.5,-,21,8,1.23,5.91,-,-,-,23.43,-,81.0,75.0
161,臺北市,1994/06/08,士林,9.4,1.47,24.0,-,77,51,22.8,26.57,-,-,-,28.47,-,-,65.0
162,臺北市,1994/06/07,松山,12.6,1.4,29.4,-,96,62,23.96,38.84,-,-,-,28.41,-,-,97.0
163,臺北市,1994/06/07,古亭,10.6,1.8,33.4,-,71,63,28.96,34.39,2.75,0.67,2.07,27.01,-,-,87.0
164,臺北市,1994/06/07,中山,14.1,1.91,18.2,-,78,83,39.99,41.88,2.68,0.68,2.0,28.7,-,-,71.0
165,臺北市,1994/06/07,大同,24.4,5.65,-,-,129,205,152.16,57.15,5.16,2.59,2.57,29.53,-,-,109.0
166,臺北市,1994/06/07,萬華,11.9,1.19,26.6,-,63,37,6.89,29.55,-,-,-,28.36,-,-,81.0
167,臺北市,1994/06/07,陽明,5.2,0.36,39.5,-,22,7,0.27,5.57,-,-,-,23.45,-,80.0,67.0
168,臺北市,1994/06/07,士林,9.6,1.31,17.6,-,61,46,18.68,25.0,-,-,-,28.49,-,-,59.0
169,臺北市,1994/06/06,松山,2.5,1.06,9.0,-,33,39,17.97,21.89,-,-,-,29.0,-,-,33.0
170,臺北市,1994/06/06,古亭,0.9,1.02,13.6,-,32,40,20.9,18.86,2.69,0.23,2.45,29.25,-,-,32.0
171,臺北市,1994/06/06,中山,2.8,1.28,7.7,-,30,48,22.87,23.89,2.16,0.25,1.9,29.14,-,-,30.0
172,臺北市,1994/06/06,大同,19.6,7.22,-,-,105,263,218.1,53.91,5.36,3.15,2.22,30.16,-,-,127.0
173,臺北市,1994/06/06,萬華,1.4,0.83,15.6,-,27,23,6.33,16.47,-,-,-,29.38,-,-,34.0
174,臺北市,1994/06/06,陽明,1.3,0.24,25.0,-,13,3,0.11,2.17,-,-,-,22.31,-,85.0,31.0
175,臺北市,1994/06/06,士林,0.0,0.62,14.0,-,24,19,5.29,11.33,-,-,-,29.15,-,-,24.0
176,臺北市,1994/06/05,松山,4.0,0.97,16.7,-,52,43,18.99,24.86,-,-,-,28.41,-,-,51.0
177,臺北市,1994/06/05,古亭,1.4,0.9,20.5,-,50,37,14.08,22.99,2.73,0.28,2.45,28.74,-,-,50.0
178,臺北市,1994/06/05,中山,4.9,1.22,14.3,-,52,57,25.41,30.08,2.37,0.23,2.14,28.77,-,-,51.0
179,臺北市,1994/06/05,大同,15.1,4.85,-,-,105,219,168.98,54.62,4.36,1.95,2.41,29.7,-,-,78.0
180,臺北市,1994/06/05,萬華,1.9,0.92,21.0,-,34,27,4.47,21.3,-,-,-,29.08,-,-,42.0
181,臺北市,1994/06/05,陽明,9.3,0.32,40.3,-,21,6,0.34,4.47,-,-,-,22.4,-,85.0,45.0
182,臺北市,1994/06/05,士林,2.1,0.85,19.6,-,46,24,5.2,17.14,-,-,-,28.6,-,-,46.0
183,臺北市,1994/06/04,松山,3.9,1.03,17.1,-,52,42,12.74,29.68,-,-,-,27.51,-,-,51.0
184,臺北市,1994/06/04,古亭,1.9,1.66,18.1,-,66,65,30.06,35.07,3.66,0.55,3.11,28.25,-,-,58.0
185,臺北市,1994/06/04,中山,4.3,1.5,12.5,-,54,63,23.91,37.8,2.41,0.34,2.08,27.9,-,-,52.0
186,臺北市,1994/06/04,大同,18.1,6.59,-,-,117,270,210.76,63.52,5.49,3.08,2.4,28.89,-,-,98.0
187,臺北市,1994/06/04,萬華,2.1,1.05,21.1,-,41,32,4.73,26.37,-,-,-,28.1,-,-,47.0
188,臺北市,1994/06/04,陽明,4.7,0.3,45.8,-,14,4,0.09,3.44,-,-,-,21.98,-,79.0,48.0
189,臺北市,1994/06/04,士林,0.8,1.01,20.3,-,47,33,9.56,21.3,-,-,-,27.87,-,-,47.0
190,臺北市,1994/06/03,松山,4.6,0.85,19.3,-,69,37,8.64,28.73,-,-,-,26.19,-,-,59.0
191,臺北市,1994/06/03,古亭,0.9,0.85,29.0,-,57,30,9.34,20.64,2.13,0.18,1.95,26.23,-,-,53.0
192,臺北市,1994/06/03,中山,2.8,1.13,19.0,-,65,45,13.97,29.72,2.16,0.21,1.95,26.54,-,-,57.0
193,臺北市,1994/06/03,大同,11.3,5.73,-,-,125,244,188.9,61.69,4.98,2.75,2.23,27.51,-,-,87.0
194,臺北市,1994/06/03,萬華,1.8,0.98,26.7,-,46,25,3.97,20.02,-,-,-,26.86,-,-,46.0
195,臺北市,1994/06/03,陽明,15.1,0.24,38.5,-,24,8,0.65,6.84,-,-,-,18.76,-,89.0,36.0
196,臺北市,1994/06/03,士林,2.5,0.52,30.8,-,47,15,2.62,10.26,-,-,-,26.63,-,-,47.0
197,臺北市,1994/06/02,松山,9.0,0.92,19.1,-,67,43,10.46,33.39,-,-,-,25.08,-,-,58.0
198,臺北市,1994/06/02,古亭,1.6,0.99,27.0,-,50,37,10.21,26.68,2.17,0.19,2.01,24.75,-,-,50.0
199,臺北市,1994/06/02,中山,5.5,1.1,20.2,-,55,46,12.09,32.13,2.32,0.28,2.03,25.51,-,-,50.0
200,臺北市,1994/06/02,大同,14.7,5.73,-,-,124,221,178.14,61.23,5.22,2.93,2.29,26.37,-,-,83.0
201,臺北市,1994/06/02,萬華,4.5,1.28,23.9,-,42,37,7.52,27.84,-,-,-,25.73,-,-,36.0
202,臺北市,1994/06/02,陽明,2.4,0.24,48.8,-,17,2,0.06,1.18,-,-,-,17.94,-,88.0,47.0
203,臺北市,1994/06/02,士林,12.0,0.48,32.5,-,41,15,2.63,10.09,-,-,-,25.74,-,-,38.0
204,臺北市,1994/06/01,松山,7.4,1.16,10.7,-,41,56,15.59,40.13,-,-,-,22.36,-,-,41.0
205,臺北市,1994/06/01,古亭,3.5,1.38,15.7,-,30,55,20.41,34.38,2.78,0.32,2.46,21.92,-,-,30.0
206,臺北市,1994/06/01,中山,8.4,1.78,7.8,-,36,77,32.2,43.76,2.54,0.4,2.13,22.71,-,-,36.0
207,臺北市,1994/06/01,大同,17.0,7.12,-,-,100,304,239.55,69.13,5.59,3.29,2.3,23.3,-,-,109.0
208,臺北市,1994/06/01,萬華,4.5,1.34,13.6,-,25,42,8.05,33.04,-,-,-,22.67,-,-,25.0
209,臺北市,1994/06/01,陽明,0.6,0.18,51.1,-,21,1,0.03,0.65,-,-,-,16.97,-,100.0,49.0
210,臺北市,1994/06/01,士林,4.2,0.69,22.6,-,24,24,2.9,19.91,-,-,-,22.99,-,-,29.0
