序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
552,新北市,1998/08/01,新莊,13.3,0.93,31.2,-,61,-,43.29,14.48,28.81,2.734,0.54,2.19,30.88,-,-,164.0
553,新北市,1998/08/01,新店,2.9,0.7,40.1,-,46,-,26.27,2.41,23.85,-,-,-,30.76,-,-,132.0
554,新北市,1998/08/01,淡水,1.1,0.65,14.9,-,56,-,25.77,8.1,17.68,-,-,-,31.11,-,75.0,53.0
555,新北市,1998/08/01,汐止,4.7,0.71,20.0,-,64,-,40.91,16.44,24.47,-,-,-,30.26,-,-,75.0
556,新北市,1998/08/01,土城,7.5,0.94,39.2,-,61,-,47.7,16.97,30.73,-,-,-,31.88,-,-,164.0
557,新北市,1998/08/01,林口,7.2,0.43,20.0,-,28,-,26.6,7.25,19.35,-,-,-,29.71,-,-,65.0
558,新北市,1998/08/01,萬里,2.2,0.28,36.1,-,25,-,14.11,2.45,11.66,-,-,-,29.27,-,-,75.0
559,臺中市,1998/08/31,西屯,0.1,0.56,17.8,-,34,-,45.58,30.47,15.12,2.305,0.2,2.11,26.99,-,-,34.0
560,臺中市,1998/08/31,忠明,1.6,0.95,21.5,-,39,37,27.95,2.82,25.12,-,-,-,27.2,-,-,43.0
561,臺中市,1998/08/31,豐原,1.6,0.91,19.3,-,46,-,26.38,4.38,22.0,-,-,-,26.01,-,-,46.0
562,臺中市,1998/08/31,沙鹿,5.7,0.58,21.7,-,29,-,-,-,-,-,-,-,26.8,-,-,36.0
563,臺中市,1998/08/31,大里,1.1,0.97,21.3,-,49,-,30.3,3.46,26.84,-,-,-,27.39,-,-,51.0
564,臺中市,1998/08/30,西屯,0.3,0.6,17.1,-,43,-,83.91,67.39,16.52,2.301,0.14,2.16,27.87,-,-,43.0
565,臺中市,1998/08/30,忠明,1.8,1.14,21.7,-,42,42,36.76,8.43,28.32,-,-,-,27.92,-,-,44.0
566,臺中市,1998/08/30,豐原,2.0,0.82,25.0,-,44,-,21.51,1.5,20.01,-,-,-,-,-,-,44.0
567,臺中市,1998/08/30,沙鹿,0.5,0.53,28.1,-,32,-,-,-,-,-,-,-,28.33,-,-,46.0
568,臺中市,1998/08/30,大里,0.5,0.68,19.9,-,45,-,21.82,2.51,19.31,-,-,-,27.37,-,-,45.0
569,臺中市,1998/08/29,西屯,0.0,0.65,8.8,-,36,-,96.88,73.6,23.28,2.307,0.37,1.93,27.5,-,-,36.0
570,臺中市,1998/08/29,忠明,2.3,1.3,10.1,-,31,32,48.17,16.73,31.44,-,-,-,29.46,-,-,31.0
571,臺中市,1998/08/29,豐原,2.7,0.78,16.6,-,23,-,24.91,2.6,22.31,-,-,-,-,-,-,34.0
572,臺中市,1998/08/29,沙鹿,1.2,0.55,13.3,-,23,-,-,-,-,-,-,-,27.91,-,-,25.0
573,臺中市,1998/08/29,大里,1.5,0.75,12.7,-,28,-,26.0,5.15,20.85,-,-,-,27.68,-,-,32.0
574,臺中市,1998/08/28,西屯,0.1,0.49,10.6,-,38,-,-,-,-,-,-,-,28.7,-,-,38.0
575,臺中市,1998/08/28,忠明,1.4,0.98,16.0,-,31,28,40.58,17.56,23.02,-,-,-,30.11,-,-,38.0
576,臺中市,1998/08/28,豐原,1.7,0.47,19.9,-,28,-,19.76,2.47,17.29,-,-,-,-,-,-,51.0
577,臺中市,1998/08/28,沙鹿,0.1,0.39,14.1,-,20,-,-,-,-,-,-,-,29.48,-,-,34.0
578,臺中市,1998/08/28,大里,1.5,0.64,17.1,-,35,-,21.57,5.61,15.95,-,-,-,29.56,-,-,41.0
579,臺中市,1998/08/27,西屯,1.0,0.37,10.1,-,33,-,-,-,-,-,-,-,30.49,-,-,33.0
580,臺中市,1998/08/27,忠明,0.4,0.7,15.4,-,36,35,23.53,10.02,13.51,-,-,-,30.86,-,-,36.0
581,臺中市,1998/08/27,豐原,2.2,0.57,22.5,-,25,-,17.61,1.59,16.03,-,-,-,-,-,-,33.0
582,臺中市,1998/08/27,沙鹿,1.6,0.33,9.6,-,25,-,-,-,-,-,-,-,30.49,-,-,25.0
583,臺中市,1998/08/27,大里,1.3,0.45,17.7,-,37,-,16.69,2.82,13.87,-,-,-,30.62,-,-,37.0
584,臺中市,1998/08/26,西屯,1.2,0.56,13.2,-,41,-,-,-,-,-,-,-,30.53,-,-,41.0
585,臺中市,1998/08/26,忠明,0.8,0.79,17.7,-,34,26,16.45,3.18,13.27,-,-,-,30.78,-,-,34.0
586,臺中市,1998/08/26,豐原,2.2,0.62,27.6,-,32,-,17.99,1.32,16.67,-,-,-,-,-,-,42.0
587,臺中市,1998/08/26,沙鹿,2.3,0.34,14.4,-,22,-,14.64,3.23,11.41,-,-,-,30.52,-,-,25.0
588,臺中市,1998/08/26,大里,1.3,0.57,19.9,-,50,-,18.75,3.23,15.52,-,-,-,30.23,-,-,50.0
589,臺中市,1998/08/25,西屯,1.5,0.39,13.7,-,40,-,-,-,-,-,-,-,30.53,-,-,40.0
590,臺中市,1998/08/25,忠明,0.6,0.79,19.8,-,33,30,19.34,3.81,15.53,-,-,-,30.67,-,-,49.0
591,臺中市,1998/08/25,豐原,5.6,0.57,26.0,-,35,-,21.83,2.56,19.28,-,-,-,29.58,-,-,63.0
592,臺中市,1998/08/25,沙鹿,11.3,0.35,17.3,-,28,-,23.36,7.9,15.46,-,-,-,30.49,-,-,31.0
593,臺中市,1998/08/25,大里,1.2,0.61,23.5,-,39,-,19.47,3.25,16.22,-,-,-,29.93,-,-,52.0
594,臺中市,1998/08/24,西屯,1.2,0.34,13.7,-,32,-,-,-,-,-,-,-,30.64,-,-,33.0
595,臺中市,1998/08/24,忠明,0.2,0.81,19.8,-,38,32,-,-,-,-,-,-,30.7,-,-,46.0
596,臺中市,1998/08/24,豐原,4.2,0.73,24.1,-,40,-,24.82,5.35,19.46,-,-,-,29.57,-,-,60.0
597,臺中市,1998/08/24,沙鹿,2.8,0.39,14.6,-,32,-,15.62,3.01,12.61,-,-,-,30.46,-,-,32.0
598,臺中市,1998/08/24,大里,1.1,0.46,21.6,-,43,-,18.77,2.64,16.13,-,-,-,30.43,-,-,51.0
599,臺中市,1998/08/23,西屯,5.8,0.23,10.2,-,23,-,-,-,-,2.178,0.09,2.09,30.5,-,-,34.0
600,臺中市,1998/08/23,忠明,5.1,0.67,13.4,-,28,24,-,-,-,-,-,-,30.71,-,-,40.0
601,臺中市,1998/08/23,豐原,7.1,0.55,19.8,-,31,-,24.22,5.33,18.9,-,-,-,29.65,-,-,50.0
602,臺中市,1998/08/23,沙鹿,9.8,0.38,14.1,-,24,-,20.95,6.22,14.73,-,-,-,30.44,-,-,29.0
603,臺中市,1998/08/23,大里,1.1,0.44,19.6,-,36,-,17.23,3.78,13.44,-,-,-,30.12,-,-,49.0
604,臺中市,1998/08/22,西屯,6.3,0.35,11.9,-,56,-,-,-,-,2.267,0.06,2.19,30.53,-,-,53.0
605,臺中市,1998/08/22,忠明,3.4,0.66,21.0,-,55,40,-,-,-,-,-,-,30.85,-,-,53.0
606,臺中市,1998/08/22,豐原,3.7,0.54,27.6,-,51,-,17.8,1.56,16.24,-,-,-,29.59,-,-,51.0
607,臺中市,1998/08/22,沙鹿,4.3,0.41,15.9,-,44,-,34.82,19.23,15.59,-,-,-,30.52,-,-,44.0
608,臺中市,1998/08/22,大里,10.0,0.55,23.5,-,57,-,24.26,7.4,16.86,-,-,-,30.64,-,-,53.0
609,臺中市,1998/08/21,西屯,10.7,0.55,23.8,-,73,-,32.61,3.92,28.69,2.439,0.22,2.22,30.99,-,-,62.0
610,臺中市,1998/08/21,忠明,11.8,0.91,36.6,-,104,68,-,-,-,-,-,-,30.91,-,-,77.0
611,臺中市,1998/08/21,豐原,10.1,0.73,46.5,-,95,-,26.24,2.56,23.68,-,-,-,29.88,-,-,89.0
612,臺中市,1998/08/21,沙鹿,4.8,0.48,35.2,-,72,-,20.06,2.76,17.3,-,-,-,30.82,-,-,71.0
613,臺中市,1998/08/21,大里,3.0,0.58,45.8,-,97,-,20.17,0.89,19.28,-,-,-,30.58,-,-,78.0
614,臺中市,1998/08/20,西屯,-,0.63,37.3,-,67,-,26.75,-,21.62,2.454,0.31,2.15,31.45,-,-,83.0
615,臺中市,1998/08/20,忠明,1.7,1.0,52.2,-,110,76,26.99,2.57,24.42,-,-,-,30.95,-,-,108.0
616,臺中市,1998/08/20,豐原,-,-,-,-,107,-,-,-,-,-,-,-,29.59,-,-,92.0
617,臺中市,1998/08/20,沙鹿,3.8,0.62,41.1,-,91,-,22.16,1.15,21.01,-,-,-,30.69,-,-,71.0
618,臺中市,1998/08/20,大里,5.8,0.74,47.5,-,106,-,29.62,2.27,27.35,-,-,-,30.53,-,-,94.0
619,臺中市,1998/08/19,西屯,1.3,0.43,15.0,-,29,-,30.76,13.38,17.38,2.44,0.24,2.2,29.8,-,-,31.0
620,臺中市,1998/08/19,忠明,0.6,0.96,17.8,-,44,38,24.56,9.04,15.53,-,-,-,29.83,-,-,44.0
621,臺中市,1998/08/19,豐原,-,-,-,-,49,-,-,-,-,-,-,-,28.57,-,-,49.0
622,臺中市,1998/08/19,沙鹿,2.6,0.37,21.8,-,23,-,13.07,1.53,11.54,-,-,-,30.17,-,-,32.0
623,臺中市,1998/08/19,大里,2.3,0.6,21.2,-,42,-,25.59,3.89,21.71,-,-,-,29.14,-,-,51.0
624,臺中市,1998/08/18,西屯,4.3,0.34,13.6,-,23,-,23.61,5.1,18.51,2.193,0.17,2.02,29.76,-,-,31.0
625,臺中市,1998/08/18,忠明,1.1,0.77,12.4,-,35,30,28.17,7.6,20.57,-,-,-,29.74,-,-,40.0
626,臺中市,1998/08/18,豐原,5.3,0.62,21.3,-,35,-,22.79,2.59,20.2,-,-,-,28.89,-,-,53.0
627,臺中市,1998/08/18,沙鹿,7.7,0.36,18.1,-,22,-,21.37,5.54,15.83,-,-,-,30.22,-,-,38.0
628,臺中市,1998/08/18,大里,4.9,0.45,21.9,-,39,-,22.55,5.23,17.32,-,-,-,29.12,-,-,49.0
629,臺中市,1998/08/17,西屯,0.1,0.44,10.0,-,23,-,19.91,8.07,11.84,2.297,0.14,2.16,30.36,-,-,23.0
630,臺中市,1998/08/17,忠明,3.3,0.74,10.5,-,36,25,29.57,8.27,21.3,-,-,-,30.53,-,-,36.0
631,臺中市,1998/08/17,豐原,4.0,0.61,17.2,-,32,-,20.55,2.62,17.93,-,-,-,29.33,-,-,48.0
632,臺中市,1998/08/17,沙鹿,6.6,0.38,9.3,-,29,-,22.79,8.9,13.89,-,-,-,30.2,-,-,29.0
633,臺中市,1998/08/17,大里,0.7,0.49,17.4,-,36,-,15.61,3.4,12.21,-,-,-,30.2,-,-,39.0
634,臺中市,1998/08/16,西屯,0.8,0.33,7.0,-,18,-,15.52,6.09,9.43,2.263,0.07,2.19,29.93,-,-,18.0
635,臺中市,1998/08/16,忠明,0.6,0.75,6.4,-,26,30,27.88,12.1,15.78,-,-,-,30.22,-,-,26.0
636,臺中市,1998/08/16,豐原,6.4,0.47,10.9,-,25,-,18.38,3.34,15.04,-,-,-,29.4,-,-,37.0
637,臺中市,1998/08/16,沙鹿,19.7,0.41,6.3,-,33,-,23.06,10.47,12.59,-,-,-,30.05,-,-,33.0
638,臺中市,1998/08/16,大里,0.3,0.44,9.6,-,34,-,15.23,3.96,11.27,-,-,-,29.75,-,-,34.0
639,臺中市,1998/08/15,西屯,1.5,0.46,8.2,-,27,-,22.43,8.61,13.82,2.308,0.11,2.2,29.77,-,-,27.0
640,臺中市,1998/08/15,忠明,1.5,0.9,9.8,-,27,27,38.77,16.75,22.02,-,-,-,30.16,-,-,29.0
641,臺中市,1998/08/15,豐原,3.4,0.63,16.0,-,29,-,21.17,3.52,17.65,-,-,-,29.45,-,-,39.0
642,臺中市,1998/08/15,沙鹿,6.1,0.41,8.3,-,22,-,19.53,6.07,13.46,-,-,-,29.92,-,-,22.0
643,臺中市,1998/08/15,大里,1.5,0.49,12.2,-,41,-,19.64,6.18,13.46,-,-,-,29.49,-,-,41.0
644,臺中市,1998/08/14,西屯,2.1,0.38,9.1,-,23,-,24.39,8.27,16.12,2.243,0.13,2.11,29.17,-,-,29.0
645,臺中市,1998/08/14,忠明,2.2,0.95,10.9,-,31,26,38.55,14.88,23.67,-,-,-,29.35,-,-,32.0
646,臺中市,1998/08/14,豐原,4.6,0.61,19.0,-,26,-,21.13,3.95,17.18,-,-,-,-,-,-,56.0
647,臺中市,1998/08/14,沙鹿,9.9,0.38,11.0,-,21,-,18.35,4.92,13.43,-,-,-,29.58,-,-,29.0
648,臺中市,1998/08/14,大里,1.8,0.65,14.8,-,39,-,22.71,6.73,15.98,-,-,-,28.63,-,-,39.0
649,臺中市,1998/08/13,西屯,1.0,-,17.2,-,35,-,30.18,8.3,21.88,2.105,0.14,1.96,29.62,-,-,54.0
650,臺中市,1998/08/13,忠明,0.4,0.83,16.3,-,36,37,29.78,6.24,23.54,-,-,-,29.71,-,-,50.0
651,臺中市,1998/08/13,豐原,2.9,0.58,30.5,-,47,-,17.97,1.25,16.72,-,-,-,-,-,-,68.0
652,臺中市,1998/08/13,沙鹿,3.2,0.43,22.3,-,36,-,15.59,2.08,13.51,-,-,-,29.6,-,-,51.0
653,臺中市,1998/08/13,大里,1.1,0.52,23.2,-,56,-,17.15,2.23,14.92,-,-,-,29.34,-,-,64.0
654,臺中市,1998/08/12,西屯,2.9,-,13.2,-,24,-,36.14,12.76,23.38,1.994,0.13,1.87,30.24,-,-,38.0
655,臺中市,1998/08/12,忠明,0.8,0.84,15.6,-,30,30,17.64,5.31,12.32,-,-,-,30.06,-,-,52.0
656,臺中市,1998/08/12,豐原,4.5,0.59,23.8,-,39,-,21.42,2.67,18.75,-,-,-,28.87,-,-,52.0
657,臺中市,1998/08/12,沙鹿,7.5,0.46,12.2,-,20,-,22.86,7.62,15.24,-,-,-,29.86,-,-,34.0
658,臺中市,1998/08/12,大里,4.3,0.5,18.3,-,35,-,23.99,4.97,19.02,-,-,-,29.65,-,-,53.0
659,臺中市,1998/08/11,西屯,1.2,-,10.7,-,22,-,22.24,7.33,14.91,-,-,-,29.52,-,-,41.0
660,臺中市,1998/08/11,忠明,1.0,0.8,20.4,-,28,25,9.4,3.31,6.09,-,-,-,29.44,-,-,54.0
661,臺中市,1998/08/11,豐原,7.3,0.63,26.9,-,28,-,25.12,6.44,18.68,-,-,-,-,-,-,72.0
662,臺中市,1998/08/11,沙鹿,8.5,0.36,15.2,-,20,-,19.04,6.21,12.84,-,-,-,29.62,-,-,34.0
663,臺中市,1998/08/11,大里,1.5,0.42,22.8,-,29,-,15.67,2.5,13.17,-,-,-,29.24,-,-,55.0
664,臺中市,1998/08/10,西屯,1.0,0.65,11.3,-,55,-,40.17,12.53,27.64,2.514,0.16,2.36,29.35,-,-,53.0
665,臺中市,1998/08/10,忠明,1.6,0.96,14.3,-,52,45,27.91,7.21,20.69,-,-,-,29.11,-,-,51.0
666,臺中市,1998/08/10,豐原,5.5,0.75,38.1,-,54,-,21.97,2.77,19.2,-,-,-,28.04,-,-,81.0
667,臺中市,1998/08/10,沙鹿,7.0,0.46,24.0,-,36,-,19.74,2.53,17.21,-,-,-,29.45,-,-,50.0
668,臺中市,1998/08/10,大里,2.2,0.48,31.3,-,61,-,21.75,2.4,19.35,-,-,-,28.79,-,-,85.0
669,臺中市,1998/08/09,西屯,1.8,0.51,9.6,-,29,-,33.51,14.74,18.77,2.542,0.2,2.34,31.07,-,-,29.0
670,臺中市,1998/08/09,忠明,1.7,0.77,16.0,-,33,32,19.84,11.8,8.04,-,-,-,31.06,-,-,42.0
671,臺中市,1998/08/09,豐原,3.8,0.65,19.1,-,35,-,24.31,6.76,17.56,-,-,-,29.81,-,-,42.0
672,臺中市,1998/08/09,沙鹿,6.0,0.51,13.6,-,25,-,23.37,8.01,15.36,-,-,-,30.65,-,-,32.0
673,臺中市,1998/08/09,大里,5.5,0.52,28.3,-,47,-,24.57,6.09,18.48,-,-,-,30.78,-,-,77.0
674,臺中市,1998/08/08,西屯,9.2,0.38,7.8,-,24,-,31.47,10.79,20.68,2.203,0.13,2.07,30.31,-,-,24.0
675,臺中市,1998/08/08,忠明,1.5,0.7,17.9,-,33,28,15.6,7.57,8.03,-,-,-,30.22,-,-,44.0
676,臺中市,1998/08/08,豐原,4.1,0.63,24.4,-,37,-,19.91,3.9,16.01,-,-,-,28.89,-,-,50.0
677,臺中市,1998/08/08,沙鹿,8.2,0.37,16.0,-,17,-,18.47,5.24,13.23,-,-,-,30.02,-,-,41.0
678,臺中市,1998/08/08,大里,7.9,0.5,15.7,-,40,-,27.26,7.08,20.18,-,-,-,29.85,-,-,45.0
679,臺中市,1998/08/07,西屯,2.3,0.39,5.7,-,20,-,25.27,11.36,13.91,2.257,0.18,2.08,30.09,-,-,20.0
680,臺中市,1998/08/07,忠明,2.8,0.85,9.3,-,28,23,27.77,13.98,13.8,-,-,-,30.11,-,-,28.0
681,臺中市,1998/08/07,豐原,6.4,0.79,14.4,-,24,-,24.85,7.48,17.37,-,-,-,28.54,-,-,41.0
682,臺中市,1998/08/07,沙鹿,9.8,0.42,9.3,-,19,-,23.62,7.88,15.74,-,-,-,29.83,-,-,24.0
683,臺中市,1998/08/07,大里,1.8,0.44,13.3,-,31,-,17.62,4.37,13.26,-,-,-,29.93,-,-,33.0
684,臺中市,1998/08/06,西屯,1.3,0.41,6.0,-,40,-,22.6,11.63,10.97,2.193,0.13,2.06,29.57,-,-,40.0
685,臺中市,1998/08/06,忠明,0.1,0.9,9.8,-,31,26,27.43,11.3,16.14,-,-,-,29.87,-,-,31.0
686,臺中市,1998/08/06,豐原,2.6,0.6,16.2,-,-,-,19.1,3.34,15.76,-,-,-,28.98,-,-,39.0
687,臺中市,1998/08/06,沙鹿,2.8,0.36,11.2,-,18,-,14.26,3.65,10.61,-,-,-,29.97,-,-,33.0
688,臺中市,1998/08/06,大里,1.7,0.51,13.7,-,34,-,16.6,3.69,12.91,-,-,-,29.84,-,-,34.0
689,臺中市,1998/08/05,西屯,0.8,0.37,6.1,-,21,-,43.37,33.96,11.45,2.1,0.12,1.98,28.25,-,-,21.0
690,臺中市,1998/08/05,忠明,0.6,0.87,8.3,-,28,17,22.0,10.0,12.0,-,-,-,28.58,-,-,28.0
691,臺中市,1998/08/05,豐原,1.1,0.48,16.9,-,-,-,13.9,2.19,11.71,-,-,-,27.72,-,-,30.0
692,臺中市,1998/08/05,沙鹿,1.3,0.32,14.7,-,15,-,10.35,1.38,8.96,-,-,-,28.18,-,-,25.0
693,臺中市,1998/08/05,大里,1.8,0.67,12.4,-,27,-,23.86,10.03,-,-,-,-,-,-,-,27.0
694,臺中市,1998/08/04,西屯,0.8,0.55,4.2,-,140,-,42.17,16.41,25.76,2.433,0.26,2.18,26.91,-,-,95.0
695,臺中市,1998/08/04,忠明,0.4,0.89,6.6,-,60,43,15.33,4.24,11.09,-,-,-,27.0,-,-,55.0
696,臺中市,1998/08/04,豐原,3.9,0.72,16.9,-,-,-,23.06,2.62,20.44,-,-,-,26.12,-,-,27.0
697,臺中市,1998/08/04,沙鹿,0.6,0.46,10.5,-,37,-,20.75,4.16,16.6,-,-,-,27.03,-,-,37.0
698,臺中市,1998/08/04,大里,3.6,0.54,12.7,-,70,-,25.23,4.78,20.45,-,-,-,26.89,-,-,60.0
699,臺中市,1998/08/03,西屯,2.1,0.36,8.2,-,33,-,27.97,10.71,17.26,2.384,0.17,2.21,30.61,-,-,33.0
700,臺中市,1998/08/03,忠明,1.0,0.72,16.3,-,43,44,20.9,8.09,12.81,-,-,-,30.8,-,-,43.0
701,臺中市,1998/08/03,豐原,7.4,0.73,16.7,-,12,-,30.76,7.2,23.56,-,-,-,29.42,-,-,34.0
702,臺中市,1998/08/03,沙鹿,3.1,0.4,11.9,-,23,-,17.24,3.45,13.79,-,-,-,30.51,-,-,26.0
703,臺中市,1998/08/03,大里,4.7,0.52,22.2,-,54,-,23.22,2.78,20.44,-,-,-,30.66,-,-,55.0
704,臺中市,1998/08/02,西屯,5.7,0.36,4.6,-,44,-,24.84,11.34,13.5,2.099,0.12,1.98,30.91,-,-,44.0
705,臺中市,1998/08/02,忠明,2.1,0.67,-,-,33,28,23.6,9.87,13.73,-,-,-,31.01,-,-,33.0
706,臺中市,1998/08/02,豐原,5.7,0.7,13.6,-,18,-,23.04,4.45,18.58,-,-,-,29.51,-,-,42.0
707,臺中市,1998/08/02,沙鹿,9.7,0.45,6.9,-,18,-,27.22,12.9,14.31,-,-,-,30.49,-,-,21.0
708,臺中市,1998/08/02,大里,3.8,0.41,10.8,-,30,-,18.53,5.33,13.2,-,-,-,30.75,-,-,30.0
709,臺中市,1998/08/01,西屯,0.7,0.33,6.8,-,29,-,-,-,-,2.231,0.17,2.06,30.96,-,-,29.0
710,臺中市,1998/08/01,忠明,0.1,0.67,-,-,28,31,20.94,7.53,13.41,-,-,-,31.2,-,-,28.0
711,臺中市,1998/08/01,豐原,1.7,0.6,18.0,-,-,-,17.92,2.76,15.15,-,-,-,30.12,-,-,45.0
712,臺中市,1998/08/01,沙鹿,0.3,0.31,10.1,-,22,-,13.58,3.52,10.06,-,-,-,30.57,-,-,22.0
713,臺中市,1998/08/01,大里,0.7,0.42,14.1,-,38,-,16.3,4.19,12.11,-,-,-,31.18,-,-,38.0
714,臺南市,1998/08/31,新營,6.6,0.5,29.1,-,39,-,16.21,1.33,14.87,-,-,-,28.39,-,-,46.0
715,臺南市,1998/08/31,善化,4.7,0.51,31.2,-,48,-,11.59,0.83,10.77,-,-,-,27.75,-,-,50.0
716,臺南市,1998/08/31,安南,5.7,0.46,37.2,-,39,-,13.52,1.4,12.47,-,-,-,28.04,-,-,55.0
717,臺南市,1998/08/31,臺南,6.1,0.89,26.4,-,48,-,22.63,4.0,18.63,-,-,-,27.83,-,-,48.0
718,臺南市,1998/08/30,新營,2.0,0.45,26.2,-,19,-,11.68,0.41,11.27,-,-,-,29.34,-,-,45.0
719,臺南市,1998/08/30,善化,1.7,0.44,27.1,-,26,-,8.3,1.0,7.3,-,-,-,27.5,-,-,48.0
720,臺南市,1998/08/30,安南,3.3,0.42,31.1,-,28,-,15.44,1.64,13.8,-,-,-,28.33,-,-,52.0
721,臺南市,1998/08/30,臺南,3.5,0.78,21.7,-,33,-,20.01,3.24,16.77,-,-,-,27.85,-,-,46.0
722,臺南市,1998/08/29,新營,3.0,0.41,15.8,-,17,-,13.21,1.69,11.52,-,-,-,28.66,-,-,26.0
723,臺南市,1998/08/29,善化,4.6,0.34,16.1,-,17,-,12.59,2.47,10.12,-,-,-,26.37,-,-,25.0
724,臺南市,1998/08/29,安南,7.3,0.66,14.8,-,34,-,32.63,7.04,25.59,-,-,-,26.56,-,-,34.0
725,臺南市,1998/08/29,臺南,7.1,0.65,10.3,-,29,-,28.55,6.65,21.9,-,-,-,25.76,-,-,30.0
726,臺南市,1998/08/28,新營,2.5,0.37,15.7,-,17,-,10.88,1.48,9.4,2.374,0.22,2.15,30.68,-,-,25.0
727,臺南市,1998/08/28,善化,3.4,0.28,14.5,-,18,-,10.53,2.31,8.22,-,-,-,29.32,-,-,25.0
728,臺南市,1998/08/28,安南,4.7,0.41,17.2,-,27,-,18.7,4.41,14.29,-,-,-,29.14,-,-,27.0
729,臺南市,1998/08/28,臺南,6.3,0.58,12.6,-,32,-,21.08,6.77,14.31,2.291,0.15,2.15,28.86,-,-,32.0
730,臺南市,1998/08/27,新營,1.6,0.37,13.1,-,17,-,11.18,1.55,9.64,2.549,0.36,2.19,31.02,-,-,29.0
731,臺南市,1998/08/27,善化,2.1,0.33,11.0,-,21,-,12.29,3.83,8.46,-,-,-,29.52,-,-,31.0
732,臺南市,1998/08/27,安南,3.0,0.33,18.9,-,28,-,13.53,4.11,9.42,-,-,-,30.47,-,-,29.0
733,臺南市,1998/08/27,臺南,5.1,0.49,11.2,-,36,-,19.62,7.68,11.94,2.182,0.1,2.08,29.52,-,-,36.0
734,臺南市,1998/08/26,新營,2.9,0.35,14.1,-,15,-,11.98,2.3,9.68,2.697,0.46,2.23,31.36,-,-,34.0
735,臺南市,1998/08/26,善化,3.3,0.28,15.4,-,19,-,11.19,3.27,7.92,-,-,-,28.97,-,-,36.0
736,臺南市,1998/08/26,安南,2.6,0.27,18.7,-,22,-,11.87,1.69,10.19,-,-,-,30.15,-,-,34.0
737,臺南市,1998/08/26,臺南,5.4,0.5,12.7,-,28,-,17.67,6.41,11.26,2.215,0.11,2.1,29.37,-,-,29.0
738,臺南市,1998/08/25,新營,1.4,0.36,12.9,-,15,-,10.92,1.45,9.47,2.473,0.18,2.29,31.0,-,-,25.0
739,臺南市,1998/08/25,善化,2.8,0.26,15.5,-,25,-,9.58,2.07,7.51,-,-,-,29.89,-,-,30.0
740,臺南市,1998/08/25,安南,3.8,0.37,18.6,-,25,-,17.36,4.97,12.39,-,-,-,30.31,-,-,32.0
741,臺南市,1998/08/25,臺南,5.9,0.6,15.0,-,35,-,24.04,9.92,14.12,2.387,0.21,2.17,29.37,-,-,40.0
742,臺南市,1998/08/24,新營,1.7,0.35,14.1,-,17,-,12.57,2.47,10.1,2.464,0.19,2.27,31.22,-,-,33.0
743,臺南市,1998/08/24,善化,2.3,0.34,17.5,-,24,-,10.06,2.97,7.09,-,-,-,29.55,-,-,42.0
744,臺南市,1998/08/24,安南,2.5,0.34,21.2,-,21,-,10.37,1.49,8.88,-,-,-,29.84,-,-,36.0
745,臺南市,1998/08/24,臺南,3.6,0.56,16.3,-,27,-,20.17,6.09,14.09,2.255,0.16,2.1,29.05,-,-,37.0
746,臺南市,1998/08/23,新營,1.8,0.31,19.5,-,15,-,8.55,0.83,7.71,2.392,0.3,2.09,30.91,-,-,33.0
747,臺南市,1998/08/23,善化,2.4,0.29,22.3,-,18,-,5.84,0.81,5.03,-,-,-,28.88,-,-,39.0
748,臺南市,1998/08/23,安南,2.7,0.42,24.4,-,20,-,11.35,1.19,10.15,-,-,-,29.32,-,-,42.0
749,臺南市,1998/08/23,臺南,2.4,0.5,19.8,-,24,-,16.54,4.59,11.95,2.228,0.12,2.11,28.42,-,-,39.0
750,臺南市,1998/08/22,新營,2.9,0.3,29.2,-,17,-,9.57,0.58,8.99,2.216,0.22,1.99,30.62,-,-,46.0
751,臺南市,1998/08/22,善化,4.0,0.29,31.9,-,23,-,7.98,1.02,6.96,-,-,-,28.92,-,-,62.0
752,臺南市,1998/08/22,安南,6.9,0.48,33.0,-,28,-,18.56,3.01,15.56,-,-,-,29.23,-,-,69.0
753,臺南市,1998/08/22,臺南,7.3,0.55,29.6,-,38,-,18.99,3.99,15.0,2.242,0.19,2.05,28.43,-,-,73.0
754,臺南市,1998/08/21,新營,1.8,0.39,32.0,-,37,-,8.88,0.22,8.86,2.444,0.15,2.29,31.1,-,-,52.0
755,臺南市,1998/08/21,善化,1.6,0.35,28.8,-,44,-,9.8,0.94,8.86,-,-,-,29.76,-,-,63.0
756,臺南市,1998/08/21,安南,3.9,0.52,32.4,-,37,-,17.56,-,15.0,-,-,-,30.16,-,-,57.0
757,臺南市,1998/08/21,臺南,4.9,0.56,27.6,-,47,-,17.21,2.23,14.98,2.195,0.13,2.07,29.53,-,-,58.0
