序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
20,臺北市,1998/01/29,陽明,1.4,0.31,48.5,-,20,-,1.13,0.17,0.97,-,-,-,5.53,-,97.0,42.0
21,臺北市,1998/01/29,士林,1.8,0.35,35.2,-,39,-,9.17,0.34,8.9,-,-,-,12.67,-,-,39.0
22,臺北市,1998/01/28,松山,1.1,0.55,25.5,-,25,-,20.9,3.44,17.45,-,-,-,13.11,-,-,35.0
23,臺北市,1998/01/28,古亭,1.5,0.64,22.1,-,42,33,29.77,6.06,23.71,2.234,0.18,2.06,12.3,-,-,42.0
24,臺北市,1998/01/28,中山,1.2,0.55,23.8,-,44,-,25.63,3.63,22.0,-,-,-,13.28,-,-,44.0
25,臺北市,1998/01/28,大同,2.7,1.62,-,-,-,-,95.31,63.94,31.37,2.826,0.51,2.32,13.25,-,-,29.0
26,臺北市,1998/01/28,萬華,1.2,0.7,24.2,-,31,-,22.62,1.58,21.04,-,-,-,12.06,-,-,31.0
27,臺北市,1998/01/28,陽明,0.7,0.25,45.5,-,15,-,1.19,0.19,1.0,-,-,-,6.76,-,100.0,42.0
28,臺北市,1998/01/28,士林,0.7,0.49,27.0,-,26,-,13.43,0.91,12.52,-,-,-,13.03,-,-,34.0
29,臺北市,1998/01/27,松山,3.0,1.16,10.5,-,42,-,56.46,23.75,32.71,-,-,-,16.44,-,-,42.0
30,臺北市,1998/01/27,古亭,2.6,1.2,11.9,-,63,45,58.09,27.26,30.84,2.797,0.55,2.25,16.28,-,-,57.0
31,臺北市,1998/01/27,中山,3.4,1.41,12.7,-,83,-,63.79,28.97,34.82,-,-,-,16.63,-,-,66.0
32,臺北市,1998/01/27,大同,6.2,2.69,-,-,-,-,137.57,97.27,40.31,4.195,1.28,2.92,16.73,-,-,40.0
33,臺北市,1998/01/27,萬華,2.9,1.22,15.0,-,51,-,47.22,15.76,31.45,-,-,-,15.67,-,-,51.0
34,臺北市,1998/01/27,陽明,0.8,0.24,41.5,-,13,-,3.51,0.31,3.2,-,-,-,12.39,-,96.0,41.0
35,臺北市,1998/01/27,士林,2.4,1.22,15.0,-,47,-,52.79,22.89,29.9,-,-,-,16.4,-,-,47.0
36,臺北市,1998/01/26,松山,4.3,1.07,5.7,-,33,-,66.17,29.33,36.85,-,-,-,12.18,-,-,33.0
37,臺北市,1998/01/26,古亭,2.0,0.85,11.6,-,30,30,49.56,19.16,30.4,2.431,0.31,2.12,11.95,-,-,30.0
38,臺北市,1998/01/26,中山,4.1,1.26,6.6,-,42,-,79.68,40.28,39.4,-,-,-,12.77,-,-,42.0
39,臺北市,1998/01/26,大同,8.1,4.16,-,-,-,-,274.34,225.16,49.18,4.615,2.15,2.46,13.04,-,-,59.0
40,臺北市,1998/01/26,萬華,2.3,1.13,9.5,-,29,-,56.72,18.43,-,-,-,-,11.81,-,-,29.0
41,臺北市,1998/01/26,陽明,0.1,0.13,44.8,-,12,-,0.85,0.16,0.7,-,-,-,6.88,-,100.0,39.0
42,臺北市,1998/01/26,士林,2.2,0.71,15.8,-,23,-,36.01,12.59,23.43,-,-,-,12.78,-,-,23.0
43,臺北市,1998/01/25,松山,4.3,0.75,12.3,-,23,-,52.28,21.88,30.4,-,-,-,9.46,-,-,26.0
44,臺北市,1998/01/25,古亭,1.9,0.69,15.6,-,26,30,46.18,19.56,26.62,2.4,0.25,2.15,8.96,-,-,26.0
45,臺北市,1998/01/25,中山,4.7,0.92,10.5,-,31,-,61.36,26.48,34.88,-,-,-,10.07,-,-,31.0
46,臺北市,1998/01/25,大同,7.8,3.65,-,-,-,-,280.79,233.55,47.24,3.971,1.74,2.23,10.45,-,-,62.0
47,臺北市,1998/01/25,萬華,2.3,0.8,13.6,-,29,-,41.29,9.74,-,-,-,-,8.94,-,-,29.0
48,臺北市,1998/01/25,陽明,0.9,0.22,42.4,-,12,-,1.8,0.24,1.56,-,-,-,3.27,-,100.0,37.0
49,臺北市,1998/01/25,士林,1.8,0.57,19.3,-,21,-,27.25,7.19,20.06,-,-,-,10.09,-,-,32.0
50,臺北市,1998/01/24,松山,2.2,0.48,27.8,-,36,-,23.16,3.82,19.34,-,-,-,10.27,-,-,36.0
51,臺北市,1998/01/24,古亭,2.2,0.79,19.4,-,47,38,46.52,15.22,31.29,2.16,0.22,1.94,9.93,-,-,47.0
52,臺北市,1998/01/24,中山,2.7,0.64,22.1,-,44,-,33.85,5.66,28.19,-,-,-,11.01,-,-,44.0
53,臺北市,1998/01/24,大同,6.5,2.82,-,-,-,-,188.96,144.01,44.95,3.441,1.21,2.23,11.23,-,-,44.0
54,臺北市,1998/01/24,萬華,2.6,0.83,20.2,-,47,-,36.06,5.35,30.71,-,-,-,10.01,-,-,47.0
55,臺北市,1998/01/24,陽明,2.0,0.18,47.2,-,15,-,1.81,0.21,1.61,-,-,-,3.26,-,100.0,44.0
56,臺北市,1998/01/24,士林,2.3,0.43,35.0,-,32,-,12.18,1.19,10.99,-,-,-,10.83,-,-,34.0
57,臺北市,1998/01/23,松山,1.6,0.78,15.6,-,30,-,39.02,12.13,27.26,-,-,-,12.65,-,-,30.0
58,臺北市,1998/01/23,古亭,1.5,1.23,9.0,-,38,35,69.18,33.27,35.91,2.557,0.48,2.08,12.06,-,-,38.0
59,臺北市,1998/01/23,中山,2.1,0.97,10.8,-,24,-,54.77,19.55,35.22,-,-,-,13.0,-,-,25.0
60,臺北市,1998/01/23,大同,5.8,3.16,-,-,-,-,178.81,136.78,42.03,3.82,1.49,2.33,13.02,-,-,55.0
61,臺北市,1998/01/23,萬華,1.4,1.02,11.8,-,30,-,45.24,10.92,34.32,-,-,-,11.8,-,-,30.0
62,臺北市,1998/01/23,陽明,0.6,0.28,41.3,-,12,-,2.4,0.22,2.18,-,-,-,6.82,-,100.0,41.0
63,臺北市,1998/01/23,士林,1.1,0.71,14.8,-,24,-,35.16,8.74,26.42,-,-,-,12.44,-,-,30.0
64,臺北市,1998/01/22,松山,5.8,1.61,8.9,-,71,-,88.89,49.07,39.82,-,-,-,16.47,-,-,60.0
65,臺北市,1998/01/22,古亭,7.6,1.86,7.8,-,97,52,90.45,52.22,38.23,3.205,0.99,2.21,16.39,-,-,73.0
66,臺北市,1998/01/22,中山,5.7,1.88,6.1,-,82,-,91.63,50.04,41.59,-,-,-,16.64,-,-,66.0
67,臺北市,1998/01/22,大同,8.6,2.89,-,-,-,-,134.36,93.65,40.71,4.078,1.31,2.77,16.69,-,-,45.0
68,臺北市,1998/01/22,萬華,8.0,1.71,5.9,-,86,-,81.14,42.79,-,-,-,-,15.74,-,-,68.0
69,臺北市,1998/01/22,陽明,0.7,0.3,42.3,-,14,-,3.91,0.28,3.62,-,-,-,13.28,-,92.0,47.0
70,臺北市,1998/01/22,士林,3.1,1.34,8.2,-,57,-,64.35,30.68,33.67,-,-,-,16.24,-,-,53.0
71,臺北市,1998/01/21,松山,4.9,0.95,9.0,-,28,-,54.1,21.53,32.58,-,-,-,14.56,-,-,28.0
72,臺北市,1998/01/21,古亭,4.1,0.97,11.0,-,27,28,50.5,19.89,30.61,2.381,0.39,1.99,14.55,-,-,27.0
73,臺北市,1998/01/21,中山,4.4,1.19,6.7,-,41,-,68.43,30.65,37.78,-,-,-,15.21,-,-,41.0
74,臺北市,1998/01/21,大同,11.1,4.72,-,-,-,-,261.42,215.83,45.6,4.768,2.52,2.24,15.55,-,-,75.0
75,臺北市,1998/01/21,萬華,4.6,1.08,9.7,-,28,-,48.15,14.0,34.15,-,-,-,14.25,-,-,28.0
76,臺北市,1998/01/21,陽明,0.6,0.32,39.3,-,12,-,2.05,0.16,1.89,-,-,-,9.42,-,100.0,34.0
77,臺北市,1998/01/21,士林,1.8,0.77,12.9,-,18,-,33.45,9.1,24.35,-,-,-,15.02,-,-,18.0
78,臺北市,1998/01/20,松山,6.7,1.15,9.3,-,34,-,71.47,37.52,33.95,-,-,-,14.14,-,-,34.0
79,臺北市,1998/01/20,古亭,4.7,1.33,12.7,-,37,30,75.72,44.81,30.9,2.679,0.6,2.08,14.11,-,-,37.0
80,臺北市,1998/01/20,中山,6.7,1.39,8.6,-,39,-,75.02,37.51,37.51,-,-,-,14.83,-,-,39.0
81,臺北市,1998/01/20,大同,9.9,3.82,-,-,-,-,194.16,153.47,40.69,4.284,2.03,2.25,15.15,-,-,64.0
82,臺北市,1998/01/20,萬華,4.5,1.27,11.2,-,33,-,59.2,23.16,36.04,-,-,-,13.86,-,-,33.0
83,臺北市,1998/01/20,陽明,1.7,0.26,37.7,-,12,-,3.23,0.44,2.79,-,-,-,9.01,-,98.0,36.0
84,臺北市,1998/01/20,士林,3.1,0.74,12.9,-,22,-,36.61,11.63,24.97,-,-,-,14.82,-,-,25.0
85,臺北市,1998/01/19,松山,3.7,0.79,14.7,-,34,-,39.57,13.58,26.0,-,-,-,10.65,-,-,34.0
86,臺北市,1998/01/19,古亭,2.5,0.91,13.4,-,46,41,48.26,20.7,27.56,2.368,0.28,2.09,10.26,-,-,46.0
87,臺北市,1998/01/19,中山,4.4,0.94,10.9,-,37,-,52.45,20.65,31.8,-,-,-,11.23,-,-,37.0
88,臺北市,1998/01/19,大同,7.7,3.83,-,-,-,-,228.43,188.3,40.13,4.172,1.8,2.37,11.57,-,-,66.0
89,臺北市,1998/01/19,萬華,3.3,0.91,12.9,-,39,-,39.43,9.26,30.17,-,-,-,10.18,-,-,39.0
90,臺北市,1998/01/19,陽明,1.2,0.25,38.7,-,12,-,1.59,0.2,1.39,-,-,-,4.12,-,100.0,35.0
91,臺北市,1998/01/19,士林,1.5,0.49,21.1,-,30,-,19.25,2.36,16.89,-,-,-,11.12,-,-,30.0
92,臺北市,1998/01/18,松山,2.0,0.67,13.4,-,16,-,29.91,9.7,20.21,-,-,-,11.53,-,-,22.0
93,臺北市,1998/01/18,古亭,1.8,1.14,7.5,-,28,27,56.53,29.12,27.41,2.445,0.37,2.07,10.64,-,-,28.0
94,臺北市,1998/01/18,中山,3.3,1.01,8.6,-,20,-,44.94,18.91,26.04,-,-,-,12.23,-,-,21.0
95,臺北市,1998/01/18,大同,4.8,2.4,-,-,-,-,134.66,106.32,28.34,3.254,0.91,2.35,12.3,-,-,40.0
96,臺北市,1998/01/18,萬華,2.0,1.0,7.2,-,20,-,37.17,10.35,26.83,-,-,-,10.83,-,-,20.0
97,臺北市,1998/01/18,陽明,1.2,0.37,31.4,-,12,-,3.02,0.26,2.76,-,-,-,5.3,-,100.0,34.0
98,臺北市,1998/01/18,士林,1.7,0.66,13.9,-,19,-,24.99,7.25,17.74,-,-,-,12.0,-,-,24.0
99,臺北市,1998/01/17,松山,5.5,1.45,6.2,-,26,-,75.14,39.1,36.03,-,-,-,16.74,-,-,26.0
100,臺北市,1998/01/17,古亭,4.2,1.62,5.9,-,32,32,84.41,50.77,33.64,3.089,0.8,2.29,16.15,-,-,32.0
101,臺北市,1998/01/17,中山,6.2,1.88,5.2,-,32,-,90.23,52.16,38.06,3.427,0.91,2.52,17.13,-,-,32.0
102,臺北市,1998/01/17,大同,7.2,3.2,-,-,-,-,169.39,130.71,38.68,4.267,1.59,2.68,17.1,-,-,45.0
103,臺北市,1998/01/17,萬華,5.0,1.47,7.4,-,29,-,-,40.17,30.36,-,-,-,15.86,-,-,29.0
104,臺北市,1998/01/17,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,-,97.0,-
105,臺北市,1998/01/17,士林,3.6,1.05,10.7,-,22,-,56.3,29.5,26.8,-,-,-,16.87,-,-,22.0
106,臺北市,1998/01/16,松山,5.7,1.33,4.7,-,31,-,-,-,-,-,-,-,15.29,-,-,31.0
107,臺北市,1998/01/16,古亭,4.1,1.22,6.7,-,30,28,65.12,36.92,28.19,2.577,0.43,2.15,15.08,-,-,30.0
108,臺北市,1998/01/16,中山,4.3,1.43,3.9,-,23,-,77.09,43.02,34.06,2.824,0.54,2.29,16.05,-,-,23.0
109,臺北市,1998/01/16,大同,10.3,5.05,-,-,-,-,274.74,232.2,42.54,4.582,2.21,2.37,16.31,-,-,83.0
110,臺北市,1998/01/16,萬華,3.3,1.35,3.9,-,27,-,58.58,26.96,31.62,-,-,-,14.87,-,-,27.0
111,臺北市,1998/01/16,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,-,99.0,-
112,臺北市,1998/01/16,士林,3.9,1.16,4.7,-,42,-,59.78,29.83,29.95,-,-,-,15.59,-,-,42.0
113,臺北市,1998/01/15,松山,2.1,1.04,7.0,-,17,-,-,-,-,-,-,-,14.6,-,-,17.0
114,臺北市,1998/01/15,古亭,2.6,1.31,7.1,-,30,28,65.45,38.17,27.28,2.685,0.51,2.18,13.72,-,-,30.0
115,臺北市,1998/01/15,中山,3.2,1.16,5.4,-,22,-,57.99,28.38,29.61,2.857,0.49,2.37,14.82,-,-,22.0
116,臺北市,1998/01/15,大同,5.7,2.75,-,-,-,-,115.33,84.86,30.47,3.732,1.26,2.47,14.79,-,-,59.0
117,臺北市,1998/01/15,萬華,2.1,0.77,8.1,-,21,-,36.14,10.92,25.22,-,-,-,13.65,-,-,21.0
118,臺北市,1998/01/15,陽明,0.5,0.28,30.1,-,13,-,2.89,0.26,2.63,-,-,-,8.87,-,100.0,36.0
119,臺北市,1998/01/15,士林,1.9,0.75,7.9,-,17,-,36.13,12.61,23.52,-,-,-,14.38,-,-,17.0
120,臺北市,1998/01/14,松山,8.0,1.26,11.9,-,61,-,68.31,28.69,39.62,-,-,-,19.61,-,-,55.0
121,臺北市,1998/01/14,古亭,6.4,1.36,11.7,-,70,49,65.14,27.66,37.48,2.757,0.66,2.09,19.79,-,-,60.0
122,臺北市,1998/01/14,中山,8.5,1.74,12.1,-,76,-,74.22,32.64,41.58,3.151,0.74,2.41,20.13,-,-,63.0
123,臺北市,1998/01/14,大同,12.8,3.73,-,-,-,-,155.16,110.31,47.9,4.125,1.67,2.64,20.34,-,-,70.0
124,臺北市,1998/01/14,萬華,7.5,1.41,14.2,-,86,-,53.81,17.62,36.19,-,-,-,19.2,-,-,68.0
125,臺北市,1998/01/14,陽明,2.9,0.34,45.9,-,19,-,6.31,0.27,6.04,-,-,-,15.51,-,88.0,68.0
126,臺北市,1998/01/14,士林,5.1,1.14,14.5,-,70,-,52.48,18.83,33.65,-,-,-,19.53,-,-,60.0
127,臺北市,1998/01/13,松山,10.3,1.48,12.4,-,72,-,78.14,34.81,43.33,-,-,-,18.79,-,-,62.0
128,臺北市,1998/01/13,古亭,7.9,1.5,13.1,-,94,52,74.87,34.68,40.19,2.811,0.72,2.09,19.11,-,-,72.0
129,臺北市,1998/01/13,中山,9.7,1.55,11.1,-,85,-,73.8,30.13,43.66,2.932,0.58,2.35,19.41,-,-,67.0
130,臺北市,1998/01/13,大同,14.1,3.46,-,-,-,-,168.77,119.84,49.9,-,-,-,19.43,-,-,59.0
131,臺北市,1998/01/13,萬華,8.6,1.53,12.6,-,89,-,66.24,26.49,39.75,-,-,-,18.48,-,-,69.0
132,臺北市,1998/01/13,陽明,2.9,0.37,52.6,-,27,-,9.95,1.37,8.58,-,-,-,15.66,-,88.0,63.0
133,臺北市,1998/01/13,士林,6.2,1.35,12.7,-,-,-,67.19,31.0,36.19,-,-,-,19.02,-,-,71.0
134,臺北市,1998/01/12,松山,5.4,0.94,11.4,-,33,-,47.2,19.18,28.03,-,-,-,15.43,-,-,33.0
135,臺北市,1998/01/12,古亭,2.6,0.95,14.7,-,38,31,39.59,14.47,25.12,2.242,0.23,2.01,15.37,-,-,38.0
136,臺北市,1998/01/12,中山,4.7,1.31,11.2,-,34,-,51.35,20.79,30.56,2.511,0.32,2.19,16.16,-,-,34.0
137,臺北市,1998/01/12,大同,9.7,4.5,-,-,-,-,212.6,175.62,36.98,-,-,-,16.64,-,-,74.0
138,臺北市,1998/01/12,萬華,3.4,1.04,13.2,-,31,-,34.64,7.44,27.2,-,-,-,15.16,-,-,31.0
139,臺北市,1998/01/12,陽明,0.4,0.35,38.0,-,13,-,2.36,0.16,2.2,-,-,-,9.16,-,100.0,36.0
140,臺北市,1998/01/12,士林,2.1,0.65,20.1,-,-,-,18.07,3.18,14.9,-,-,-,16.32,-,-,23.0
141,臺北市,1998/01/11,松山,3.3,1.25,12.9,-,73,-,48.84,20.05,28.79,-,-,-,19.94,-,-,62.0
142,臺北市,1998/01/11,古亭,2.3,1.21,11.6,-,86,55,48.32,21.48,26.85,2.479,0.43,2.05,19.92,-,-,68.0
143,臺北市,1998/01/11,中山,3.4,1.87,10.8,-,70,-,48.77,19.13,29.64,2.655,0.4,2.25,20.63,-,-,60.0
144,臺北市,1998/01/11,大同,6.9,3.19,-,-,-,-,137.81,103.67,34.14,-,-,-,20.77,-,-,41.0
145,臺北市,1998/01/11,萬華,2.6,1.1,13.0,-,72,-,30.72,6.03,24.7,-,-,-,19.53,-,-,61.0
146,臺北市,1998/01/11,陽明,2.1,0.29,30.7,-,18,-,7.5,0.59,6.9,-,-,-,15.13,-,92.0,33.0
147,臺北市,1998/01/11,士林,2.8,1.2,11.2,-,-,-,41.32,17.21,24.11,-,-,-,20.41,-,-,25.0
148,臺北市,1998/01/10,松山,9.2,2.12,21.2,-,85,-,116.22,64.0,52.21,-,-,-,21.08,-,-,93.0
149,臺北市,1998/01/10,古亭,7.4,2.15,15.7,-,102,63,114.94,71.04,43.9,3.349,1.04,2.31,21.24,-,-,76.0
150,臺北市,1998/01/10,中山,12.7,3.23,16.7,-,135,-,141.2,73.41,53.18,4.423,1.47,2.96,21.79,-,-,92.0
151,臺北市,1998/01/10,大同,15.3,4.32,-,-,-,-,213.81,160.29,53.52,5.83,2.1,3.73,21.65,-,-,59.0
152,臺北市,1998/01/10,萬華,10.5,1.99,18.8,-,120,-,84.54,41.36,45.68,-,-,-,20.71,-,-,96.0
153,臺北市,1998/01/10,陽明,6.2,0.3,62.0,-,36,-,8.76,0.3,8.46,-,-,-,18.72,-,82.0,87.0
154,臺北市,1998/01/10,士林,7.8,2.32,15.0,-,-,-,110.3,68.38,41.92,-,-,-,20.99,-,-,53.0
155,臺北市,1998/01/09,松山,4.6,1.07,13.3,-,28,-,55.2,27.52,27.68,-,-,-,18.72,-,-,28.0
156,臺北市,1998/01/09,古亭,2.9,1.43,14.6,-,36,31,54.8,30.76,24.03,2.607,0.55,2.06,18.81,-,-,36.0
157,臺北市,1998/01/09,中山,3.0,1.91,15.6,-,28,-,64.0,14.86,27.87,2.788,0.57,2.22,19.53,-,-,37.0
158,臺北市,1998/01/09,大同,10.0,4.47,-,-,-,-,225.91,187.04,38.87,4.371,1.98,2.39,19.9,-,-,80.0
159,臺北市,1998/01/09,萬華,3.0,1.54,15.0,-,31,-,53.52,26.05,27.47,-,-,-,18.57,-,-,33.0
160,臺北市,1998/01/09,陽明,0.7,0.32,38.4,-,12,-,2.22,0.22,1.99,-,-,-,12.91,-,95.0,35.0
161,臺北市,1998/01/09,士林,2.0,0.94,19.0,-,-,-,33.32,17.17,16.15,-,-,-,19.66,-,-,25.0
162,臺北市,1998/01/08,松山,6.1,1.34,10.6,-,73,-,71.49,36.07,35.42,-,-,-,19.8,-,-,62.0
163,臺北市,1998/01/08,古亭,6.0,1.74,8.7,-,92,54,80.21,43.98,36.23,3.152,0.91,2.24,19.65,-,-,71.0
164,臺北市,1998/01/08,中山,9.8,1.82,11.5,-,103,-,90.27,52.59,37.68,3.814,0.99,2.82,20.47,-,-,76.0
165,臺北市,1998/01/08,大同,14.7,3.78,-,-,-,-,175.72,129.91,45.8,5.155,1.9,3.26,20.53,-,-,49.0
166,臺北市,1998/01/08,萬華,8.5,1.53,11.3,-,108,-,69.41,33.31,36.1,-,-,-,19.38,-,-,79.0
167,臺北市,1998/01/08,陽明,5.1,0.22,44.9,-,24,-,6.48,0.34,6.14,-,-,-,15.11,-,87.0,56.0
168,臺北市,1998/01/08,士林,4.9,1.25,12.5,-,66,-,58.33,28.66,29.66,-,-,-,20.04,-,-,58.0
169,臺北市,1998/01/07,松山,6.8,1.26,12.0,-,43,-,69.31,33.83,35.48,-,-,-,19.65,-,-,43.0
170,臺北市,1998/01/07,古亭,8.0,1.43,13.6,-,61,40,76.32,43.05,33.27,2.806,0.69,2.11,20.15,-,-,56.0
171,臺北市,1998/01/07,中山,7.3,1.64,12.1,-,54,-,72.9,34.55,38.34,3.097,0.77,2.33,20.47,-,-,52.0
172,臺北市,1998/01/07,大同,10.0,3.18,-,-,-,-,127.0,86.41,40.59,3.899,1.39,2.51,20.64,-,-,56.0
173,臺北市,1998/01/07,萬華,7.5,1.31,14.6,-,54,-,61.03,26.45,34.58,-,-,-,19.62,-,-,52.0
174,臺北市,1998/01/07,陽明,1.2,0.26,44.0,-,13,-,4.36,0.44,3.92,-,-,-,15.96,-,87.0,45.0
175,臺北市,1998/01/07,士林,3.4,1.1,13.3,-,48,-,49.77,20.41,29.36,-,-,-,20.19,-,-,48.0
176,臺北市,1998/01/06,松山,4.7,0.77,16.2,-,55,-,41.66,12.95,28.71,-,-,-,16.48,-,-,53.0
177,臺北市,1998/01/06,古亭,3.6,0.74,21.6,-,59,34,35.0,10.66,24.33,2.219,0.23,1.99,16.49,-,-,55.0
178,臺北市,1998/01/06,中山,3.0,0.89,19.0,-,-,-,42.25,13.18,29.07,-,-,-,17.3,-,-,55.0
179,臺北市,1998/01/06,大同,9.4,4.18,-,-,-,-,202.87,161.07,41.8,4.208,2.0,2.21,17.78,-,-,69.0
180,臺北市,1998/01/06,萬華,3.2,0.82,21.2,-,55,-,32.56,5.93,26.62,-,-,-,16.28,-,-,53.0
181,臺北市,1998/01/06,陽明,0.5,0.25,44.3,-,12,-,2.18,0.62,1.56,-,-,-,10.62,-,97.0,40.0
182,臺北市,1998/01/06,士林,2.0,0.55,22.8,-,36,-,17.79,2.41,15.39,-,-,-,17.39,-,-,36.0
183,臺北市,1998/01/05,松山,3.9,0.91,8.8,-,40,-,50.65,21.35,29.3,-,-,-,13.88,-,-,40.0
184,臺北市,1998/01/05,古亭,2.0,0.67,15.1,-,42,32,38.08,15.78,22.3,2.367,0.25,2.12,13.6,-,-,42.0
185,臺北市,1998/01/05,中山,3.6,0.96,10.4,-,-,-,53.18,22.85,30.33,-,-,-,14.6,-,-,18.0
186,臺北市,1998/01/05,大同,7.0,4.13,-,-,-,-,224.06,185.66,38.4,4.01,1.75,2.26,15.06,-,-,69.0
187,臺北市,1998/01/05,萬華,2.3,0.93,12.1,-,46,-,37.31,10.66,26.65,-,-,-,13.59,-,-,43.0
188,臺北市,1998/01/05,陽明,0.8,0.28,35.4,-,12,-,2.32,0.29,2.03,-,-,-,8.1,-,100.0,36.0
189,臺北市,1998/01/05,士林,1.8,0.58,14.5,-,31,-,22.35,3.68,18.67,-,-,-,14.6,-,-,31.0
190,臺北市,1998/01/04,松山,1.9,1.09,16.4,-,46,-,43.88,24.23,19.65,-,-,-,15.88,-,-,46.0
191,臺北市,1998/01/04,古亭,1.6,1.16,11.8,-,43,37,44.32,20.6,23.72,2.751,0.46,2.3,15.75,-,-,43.0
192,臺北市,1998/01/04,中山,3.6,1.16,13.6,-,-,-,53.19,27.91,25.28,2.359,0.35,2.01,16.94,-,-,63.0
193,臺北市,1998/01/04,大同,6.2,2.96,-,-,-,-,153.55,119.24,34.34,3.833,1.27,2.56,17.13,-,-,37.0
194,臺北市,1998/01/04,萬華,3.8,1.24,12.1,-,84,-,47.44,23.62,23.82,-,-,-,15.87,-,-,67.0
195,臺北市,1998/01/04,陽明,2.6,0.35,35.1,-,13,-,4.26,0.39,3.87,-,-,-,10.75,-,95.0,32.0
196,臺北市,1998/01/04,士林,2.7,0.97,17.0,-,53,-,32.2,15.24,16.97,-,-,-,16.71,-,-,51.0
197,臺北市,1998/01/03,松山,8.0,1.78,21.3,-,63,-,94.47,43.86,50.61,-,-,-,21.37,-,-,106.0
198,臺北市,1998/01/03,古亭,5.9,1.78,16.7,-,77,52,79.63,42.42,37.22,3.004,0.75,2.25,21.94,-,-,82.0
199,臺北市,1998/01/03,中山,7.8,1.73,17.2,-,98,-,82.4,35.08,47.32,1.973,0.32,1.65,22.12,-,-,77.0
