序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
543,新北市,1997/05/02,淡水,5.3,0.98,12.5,-,65,-,36.27,12.05,24.23,-,-,-,26.51,-,79.0,57.0
544,新北市,1997/05/02,汐止,6.4,1.04,16.7,-,-,-,63.15,31.0,32.14,-,-,-,25.83,-,-,74.0
545,新北市,1997/05/02,土城,4.6,0.64,15.0,-,61,-,31.52,10.73,20.8,-,-,-,27.0,-,-,55.0
546,新北市,1997/05/02,林口,7.0,0.66,18.7,-,81,-,34.79,9.78,25.02,-,-,-,24.75,-,-,66.0
547,新北市,1997/05/02,萬里,1.5,0.5,30.1,-,39,-,12.59,1.99,10.6,2.276,0.18,2.1,25.48,-,-,50.0
548,新北市,1997/05/01,板橋,5.4,0.92,27.9,-,53,-,33.5,6.92,26.59,2.61,0.41,2.2,26.81,-,-,72.0
549,新北市,1997/05/01,三重,9.0,2.89,-,-,71,-,125.34,77.45,47.89,-,-,-,26.72,-,-,60.0
550,新北市,1997/05/01,菜寮,5.9,1.26,13.6,-,55,-,44.96,13.67,31.29,-,-,-,26.26,-,-,53.0
551,新北市,1997/05/01,永和,10.8,2.7,-,-,79,-,99.05,59.2,39.85,3.453,0.9,2.56,28.31,-,-,65.0
552,新北市,1997/05/01,新莊,6.9,0.73,30.4,-,45,-,26.64,4.09,22.55,2.269,0.08,2.19,26.79,-,-,70.0
553,新北市,1997/05/01,新店,3.5,0.85,30.7,-,36,-,26.15,2.83,23.32,-,-,-,25.69,-,-,81.0
554,新北市,1997/05/01,淡水,5.0,0.79,20.2,-,47,-,28.36,5.94,22.42,-,-,-,25.47,-,83.0,47.0
555,新北市,1997/05/01,汐止,4.9,0.88,15.6,-,-,-,55.46,21.48,33.98,-,-,-,24.95,-,-,64.0
556,新北市,1997/05/01,土城,3.1,0.71,24.2,-,50,-,27.54,5.65,21.89,-,-,-,26.03,-,-,62.0
557,新北市,1997/05/01,林口,4.5,0.56,29.7,-,49,-,24.63,4.65,19.98,-,-,-,23.7,-,-,58.0
558,新北市,1997/05/01,萬里,2.2,0.53,29.0,-,31,-,13.56,1.47,12.09,2.195,0.1,2.1,25.29,-,-,55.0
559,臺中市,1997/05/31,西屯,13.1,0.65,28.4,-,69,-,29.51,4.64,24.87,2.528,0.34,2.19,26.89,-,-,61.0
560,臺中市,1997/05/31,忠明,14.1,1.09,29.8,-,90,57,47.27,8.94,38.33,-,-,-,26.77,-,-,70.0
561,臺中市,1997/05/31,豐原,10.9,0.96,30.6,-,116,-,35.17,4.05,31.12,-,-,-,25.86,-,-,83.0
562,臺中市,1997/05/31,沙鹿,10.6,0.54,26.5,-,66,-,22.89,3.3,19.59,-,-,-,26.62,-,-,58.0
563,臺中市,1997/05/31,大里,8.8,0.9,28.0,-,106,-,40.6,10.07,30.53,-,-,-,27.44,-,-,78.0
564,臺中市,1997/05/30,西屯,11.8,0.87,22.5,-,94,-,53.59,17.99,35.6,-,-,-,26.05,-,-,72.0
565,臺中市,1997/05/30,忠明,14.4,1.38,22.8,-,124,53,70.26,18.92,51.35,-,-,-,25.93,-,-,87.0
566,臺中市,1997/05/30,豐原,7.1,1.02,25.7,-,116,-,40.33,6.65,33.68,-,-,-,25.41,-,-,83.0
567,臺中市,1997/05/30,沙鹿,7.2,-,20.9,-,77,-,32.7,6.91,25.79,-,-,-,25.8,-,-,63.0
568,臺中市,1997/05/30,大里,8.3,0.9,27.5,-,111,-,44.56,8.97,35.59,-,-,-,26.71,-,-,86.0
569,臺中市,1997/05/29,西屯,6.6,0.74,20.2,-,71,-,45.35,19.57,25.78,-,-,-,26.35,-,-,61.0
570,臺中市,1997/05/29,忠明,9.4,1.13,22.0,-,97,60,49.76,13.82,35.94,-,-,-,26.34,-,-,74.0
571,臺中市,1997/05/29,豐原,4.9,0.78,20.6,-,87,-,27.44,3.63,23.81,-,-,-,25.98,-,-,68.0
572,臺中市,1997/05/29,沙鹿,1.8,0.58,13.1,-,53,-,28.91,10.04,18.88,-,-,-,25.93,-,-,52.0
573,臺中市,1997/05/29,大里,5.5,0.9,30.2,-,111,-,33.68,5.47,28.21,-,-,-,27.32,-,-,93.0
574,臺中市,1997/05/28,西屯,11.4,0.79,44.6,-,109,-,44.33,11.71,32.62,3.355,0.39,2.96,26.31,-,-,98.0
575,臺中市,1997/05/28,忠明,12.0,1.31,43.5,-,137,64,51.44,8.13,43.31,-,-,-,26.26,-,-,102.0
576,臺中市,1997/05/28,豐原,11.7,0.98,47.3,-,-,-,35.98,2.96,33.02,-,-,-,25.75,-,-,139.0
577,臺中市,1997/05/28,沙鹿,9.7,0.58,33.5,-,72,-,26.43,3.79,22.64,-,-,-,26.14,-,-,100.0
578,臺中市,1997/05/28,大里,6.9,0.8,54.9,-,118,-,29.08,1.85,27.23,-,-,-,27.06,-,-,123.0
579,臺中市,1997/05/27,西屯,10.1,0.68,50.1,-,93,-,36.43,6.58,29.85,-,-,-,25.95,-,-,114.0
580,臺中市,1997/05/27,忠明,11.8,1.22,52.9,-,121,70,44.41,2.91,41.5,-,-,-,25.88,-,-,122.0
581,臺中市,1997/05/27,豐原,8.8,0.88,51.3,-,-,-,33.59,1.87,31.72,-,-,-,25.44,-,-,97.0
582,臺中市,1997/05/27,沙鹿,10.9,0.64,37.6,-,86,-,28.38,2.85,25.53,-,-,-,25.82,-,-,109.0
583,臺中市,1997/05/27,大里,7.4,0.8,54.1,-,122,-,29.61,1.72,27.89,-,-,-,26.78,-,-,127.0
584,臺中市,1997/05/26,西屯,6.0,0.7,43.3,-,64,-,33.82,6.47,27.35,2.407,0.26,2.14,26.07,-,-,75.0
585,臺中市,1997/05/26,忠明,6.6,1.07,50.6,-,83,45,35.93,2.95,32.98,-,-,-,25.88,-,-,82.0
586,臺中市,1997/05/26,豐原,6.8,0.82,45.9,-,-,-,31.01,-,29.43,-,-,-,25.5,-,-,71.0
587,臺中市,1997/05/26,沙鹿,6.6,0.67,46.6,-,75,-,23.0,2.12,20.88,-,-,-,25.95,-,-,88.0
588,臺中市,1997/05/26,大里,3.7,0.71,47.4,-,74,-,23.81,1.74,22.07,-,-,-,26.7,-,-,85.0
589,臺中市,1997/05/25,西屯,3.7,1.09,33.8,-,69,-,50.74,16.51,34.22,2.824,0.47,2.35,25.97,-,-,77.0
590,臺中市,1997/05/25,忠明,4.8,1.45,35.4,-,75,41,51.86,9.64,42.21,-,-,-,25.65,-,-,70.0
591,臺中市,1997/05/25,豐原,2.7,0.81,34.0,-,-,-,23.33,1.03,22.39,-,-,-,25.12,-,-,68.0
592,臺中市,1997/05/25,沙鹿,3.3,0.71,34.8,-,66,-,28.15,3.82,24.34,-,-,-,25.26,-,-,74.0
593,臺中市,1997/05/25,大里,2.4,0.84,27.6,-,63,-,27.54,5.59,21.95,-,-,-,25.97,-,-,61.0
594,臺中市,1997/05/24,西屯,2.5,0.63,42.6,-,42,-,24.02,3.49,20.53,2.485,0.36,2.13,24.21,-,-,61.0
595,臺中市,1997/05/24,忠明,5.1,1.17,34.0,-,49,30,59.0,14.98,44.02,-,-,-,-,-,-,62.0
596,臺中市,1997/05/24,豐原,7.0,0.82,31.0,-,-,-,29.32,3.12,26.19,-,-,-,23.75,-,-,52.0
597,臺中市,1997/05/24,沙鹿,4.2,0.62,45.2,-,56,-,23.93,1.14,22.79,-,-,-,24.25,-,-,70.0
598,臺中市,1997/05/24,大里,4.3,0.92,39.4,-,55,-,34.56,3.46,31.1,-,-,-,25.37,-,-,79.0
599,臺中市,1997/05/23,西屯,1.2,0.56,26.3,-,15,-,19.64,2.27,17.37,2.275,0.37,1.9,21.97,-,-,30.0
600,臺中市,1997/05/23,忠明,3.3,1.05,15.9,-,18,12,44.28,6.26,38.02,-,-,-,21.48,-,-,28.0
601,臺中市,1997/05/23,豐原,4.5,0.77,15.2,-,-,-,35.1,8.94,26.16,-,-,-,21.07,-,-,24.0
602,臺中市,1997/05/23,沙鹿,0.5,0.53,25.4,-,17,-,21.3,2.22,19.08,-,-,-,22.04,-,-,35.0
603,臺中市,1997/05/23,大里,2.0,0.97,12.8,-,30,-,35.02,4.85,30.17,-,-,-,22.59,-,-,30.0
604,臺中市,1997/05/22,西屯,11.4,0.82,17.7,-,59,-,51.22,19.24,31.98,2.877,0.54,2.34,23.49,-,-,54.0
605,臺中市,1997/05/22,忠明,7.8,1.26,18.4,-,68,33,50.18,8.27,41.9,-,-,-,23.54,-,-,59.0
606,臺中市,1997/05/22,豐原,8.8,0.99,15.3,-,-,-,43.33,11.67,31.66,-,-,-,22.67,-,-,32.0
607,臺中市,1997/05/22,沙鹿,7.4,0.75,22.4,-,66,-,30.92,4.35,26.57,-,-,-,23.61,-,-,58.0
608,臺中市,1997/05/22,大里,4.2,0.87,23.9,-,62,-,28.44,3.41,25.02,-,-,-,24.49,-,-,56.0
609,臺中市,1997/05/21,西屯,12.2,1.34,22.8,-,161,-,79.59,27.74,50.68,4.134,1.0,3.14,25.28,-,-,106.0
610,臺中市,1997/05/21,忠明,12.0,1.98,23.0,-,174,69,82.04,21.96,60.08,-,-,-,25.16,-,-,112.0
611,臺中市,1997/05/21,豐原,8.5,1.52,20.5,-,-,-,58.88,12.77,46.12,-,-,-,24.85,-,-,63.0
612,臺中市,1997/05/21,沙鹿,2.9,1.24,19.1,-,148,-,51.42,9.74,41.69,-,-,-,25.17,-,-,99.0
613,臺中市,1997/05/21,大里,2.5,1.34,22.0,-,149,-,55.44,17.37,38.07,-,-,-,25.45,-,-,100.0
614,臺中市,1997/05/20,西屯,5.9,0.98,36.0,-,94,-,41.11,12.48,28.63,2.689,0.61,2.08,25.8,-,-,74.0
615,臺中市,1997/05/20,忠明,6.3,1.61,36.4,-,115,53,61.08,19.97,41.12,-,-,-,25.95,-,-,82.0
616,臺中市,1997/05/20,豐原,4.3,1.11,31.9,-,-,-,34.13,2.19,31.94,-,-,-,25.49,-,-,81.0
617,臺中市,1997/05/20,沙鹿,-,0.91,29.9,-,88,-,34.74,5.38,29.36,-,-,-,25.78,-,-,70.0
618,臺中市,1997/05/20,大里,0.5,1.05,35.1,-,105,-,32.51,4.23,28.28,-,-,-,26.8,-,-,80.0
619,臺中市,1997/05/19,西屯,1.9,0.73,9.8,-,27,-,37.41,13.19,24.22,2.153,0.25,1.9,25.53,-,-,34.0
620,臺中市,1997/05/19,忠明,2.5,1.41,9.6,-,25,15,45.26,12.83,32.43,-,-,-,25.19,-,-,26.0
621,臺中市,1997/05/19,豐原,1.7,0.8,13.8,-,28,-,26.71,5.48,21.23,-,-,-,24.46,-,-,28.0
622,臺中市,1997/05/19,沙鹿,-,0.56,18.9,-,21,-,16.86,2.34,14.52,-,-,-,26.25,-,-,44.0
623,臺中市,1997/05/19,大里,0.3,0.76,11.2,-,38,-,22.44,5.83,16.61,-,-,-,25.87,-,-,38.0
624,臺中市,1997/05/18,西屯,3.0,0.85,16.9,-,37,-,43.3,19.67,23.63,2.291,0.24,2.05,25.99,-,-,50.0
625,臺中市,1997/05/18,忠明,3.1,1.34,18.7,-,41,32,51.58,19.22,32.36,-,-,-,25.73,-,-,50.0
626,臺中市,1997/05/18,豐原,2.0,0.77,22.0,-,44,-,24.72,5.62,19.1,-,-,-,25.25,-,-,50.0
627,臺中市,1997/05/18,沙鹿,-,0.52,23.1,-,32,-,14.8,1.62,13.18,-,-,-,26.5,-,-,49.0
628,臺中市,1997/05/18,大里,0.2,0.61,18.0,-,44,-,19.0,3.46,15.54,-,-,-,26.12,-,-,46.0
629,臺中市,1997/05/17,西屯,2.4,0.71,4.5,-,23,-,44.56,20.2,24.36,2.028,0.29,1.73,24.01,-,-,23.0
630,臺中市,1997/05/17,忠明,2.2,1.44,3.9,-,23,14,53.78,22.5,31.28,-,-,-,23.79,-,-,23.0
631,臺中市,1997/05/17,豐原,1.1,0.64,8.0,-,20,-,21.94,4.68,17.26,-,-,-,23.43,-,-,20.0
632,臺中市,1997/05/17,沙鹿,0.6,0.45,12.5,-,20,-,18.44,2.99,15.44,-,-,-,24.15,-,-,29.0
633,臺中市,1997/05/17,大里,0.8,0.76,4.1,-,30,-,29.29,11.11,18.18,-,-,-,24.62,-,-,30.0
634,臺中市,1997/05/16,西屯,2.9,0.52,11.5,-,45,-,31.96,14.44,17.52,-,-,-,27.99,-,-,45.0
635,臺中市,1997/05/16,忠明,2.2,0.83,13.9,-,39,21,30.01,9.09,20.92,-,-,-,28.21,-,-,39.0
636,臺中市,1997/05/16,豐原,1.9,0.41,15.9,-,39,-,16.14,1.33,14.8,-,-,-,27.86,-,-,39.0
637,臺中市,1997/05/16,沙鹿,1.7,0.33,12.5,-,41,-,14.17,2.6,11.57,-,-,-,28.52,-,-,41.0
638,臺中市,1997/05/16,大里,1.1,0.52,11.8,-,41,-,18.02,5.6,12.42,-,-,-,28.71,-,-,41.0
639,臺中市,1997/05/15,西屯,3.7,0.51,15.2,-,41,-,34.38,17.29,17.09,-,-,-,28.11,-,-,41.0
640,臺中市,1997/05/15,忠明,4.2,0.85,16.7,-,46,23,33.97,10.48,23.49,-,-,-,28.18,-,-,46.0
641,臺中市,1997/05/15,豐原,3.4,0.48,19.0,-,41,-,21.03,2.37,18.66,-,-,-,27.82,-,-,47.0
642,臺中市,1997/05/15,沙鹿,3.4,0.34,12.4,-,42,-,20.71,7.61,13.11,-,-,-,28.2,-,-,42.0
643,臺中市,1997/05/15,大里,1.0,0.47,16.5,-,43,-,21.08,5.9,15.18,-,-,-,28.82,-,-,44.0
644,臺中市,1997/05/14,西屯,4.1,0.51,15.1,-,30,-,29.79,14.35,15.44,-,-,-,28.25,-,-,54.0
645,臺中市,1997/05/14,忠明,3.8,0.82,14.8,-,39,18,32.34,11.47,20.86,-,-,-,28.2,-,-,56.0
646,臺中市,1997/05/14,豐原,3.5,0.5,17.8,-,42,-,20.64,3.45,17.19,-,-,-,27.69,-,-,61.0
647,臺中市,1997/05/14,沙鹿,2.6,0.32,13.6,-,35,-,14.55,3.37,11.18,-,-,-,28.19,-,-,48.0
648,臺中市,1997/05/14,大里,0.5,0.44,16.2,-,45,-,19.63,6.09,13.53,-,-,-,28.88,-,-,54.0
649,臺中市,1997/05/13,西屯,4.4,0.43,12.4,-,33,-,34.8,18.53,16.28,-,-,-,28.32,-,-,33.0
650,臺中市,1997/05/13,忠明,4.6,0.83,14.1,-,45,23,33.98,10.89,23.09,-,-,-,28.12,-,-,44.0
651,臺中市,1997/05/13,豐原,3.0,0.56,18.9,-,42,-,22.58,4.24,18.34,-,-,-,27.72,-,-,49.0
652,臺中市,1997/05/13,沙鹿,2.9,0.33,10.7,-,39,-,16.65,4.57,12.08,-,-,-,28.04,-,-,39.0
653,臺中市,1997/05/13,大里,0.5,0.52,14.2,-,51,-,19.31,5.64,13.67,-,-,-,28.78,-,-,50.0
654,臺中市,1997/05/12,西屯,2.4,0.55,17.7,-,50,-,27.83,10.61,17.22,-,-,-,28.2,-,-,50.0
655,臺中市,1997/05/12,忠明,2.8,0.89,19.1,-,51,24,31.71,7.06,24.66,-,-,-,28.12,-,-,51.0
656,臺中市,1997/05/12,豐原,2.2,0.57,27.2,-,50,-,18.35,1.14,17.21,-,-,-,27.64,-,-,56.0
657,臺中市,1997/05/12,沙鹿,2.5,0.42,17.1,-,48,-,14.68,1.68,12.99,-,-,-,28.1,-,-,48.0
658,臺中市,1997/05/12,大里,0.5,0.47,20.6,-,60,-,17.21,3.41,13.8,-,-,-,28.71,-,-,55.0
659,臺中市,1997/05/11,西屯,6.0,0.78,29.5,-,69,-,43.75,21.1,22.65,2.729,0.37,2.36,27.48,-,-,75.0
660,臺中市,1997/05/11,忠明,9.3,1.15,30.4,-,86,39,51.74,17.5,34.25,-,-,-,27.21,-,-,77.0
661,臺中市,1997/05/11,豐原,6.1,0.84,35.9,-,74,-,32.02,6.41,25.61,-,-,-,26.78,-,-,79.0
662,臺中市,1997/05/11,沙鹿,7.6,0.71,25.5,-,71,-,30.2,9.87,20.33,-,-,-,27.13,-,-,61.0
663,臺中市,1997/05/11,大里,4.4,0.64,30.4,-,73,-,29.24,8.49,20.75,-,-,-,27.93,-,-,75.0
664,臺中市,1997/05/10,西屯,14.9,0.89,21.0,-,71,-,65.89,31.06,34.83,2.886,0.58,2.31,25.3,-,-,61.0
665,臺中市,1997/05/10,忠明,17.5,1.64,24.9,-,89,42,94.4,45.86,48.54,-,-,-,25.36,-,-,70.0
666,臺中市,1997/05/10,豐原,10.2,1.26,31.9,-,82,-,57.79,22.62,35.17,-,-,-,24.71,-,-,99.0
667,臺中市,1997/05/10,沙鹿,13.8,0.71,21.0,-,64,-,49.65,19.83,29.82,-,-,-,24.38,-,-,57.0
668,臺中市,1997/05/10,大里,14.7,1.05,27.1,-,99,-,62.37,23.3,39.07,-,-,-,25.89,-,-,90.0
669,臺中市,1997/05/09,西屯,3.0,0.5,23.6,-,41,-,27.01,4.49,22.51,2.364,0.3,2.07,23.24,-,-,48.0
670,臺中市,1997/05/09,忠明,3.9,1.07,19.7,-,58,36,44.62,13.17,31.45,-,-,-,23.68,-,-,54.0
671,臺中市,1997/05/09,豐原,5.7,0.72,21.3,-,54,-,38.23,11.3,26.93,-,-,-,23.09,-,-,52.0
672,臺中市,1997/05/09,沙鹿,5.7,0.58,24.0,-,48,-,28.75,3.86,24.89,-,-,-,22.72,-,-,48.0
673,臺中市,1997/05/09,大里,3.0,0.77,20.4,-,62,-,37.3,9.83,27.47,-,-,-,25.19,-,-,57.0
674,臺中市,1997/05/08,西屯,7.7,0.34,14.2,-,39,-,30.41,11.28,19.13,2.416,0.28,2.13,26.86,-,-,45.0
675,臺中市,1997/05/08,忠明,3.5,1.23,12.8,-,41,23,37.9,12.73,25.16,-,-,-,26.75,-,-,41.0
676,臺中市,1997/05/08,豐原,3.0,0.74,21.8,-,48,-,25.21,3.84,21.37,-,-,-,26.28,-,-,48.0
677,臺中市,1997/05/08,沙鹿,1.6,0.44,11.8,-,39,-,19.12,4.67,14.45,-,-,-,27.03,-,-,39.0
678,臺中市,1997/05/08,大里,2.4,0.67,15.5,-,56,-,24.21,6.06,18.15,-,-,-,27.34,-,-,53.0
679,臺中市,1997/05/07,西屯,17.1,0.85,15.7,-,52,-,64.37,30.41,33.96,2.99,0.69,2.3,25.43,-,-,54.0
680,臺中市,1997/05/07,忠明,5.3,1.69,21.4,-,49,26,61.31,21.71,39.6,-,-,-,25.37,-,-,72.0
681,臺中市,1997/05/07,豐原,5.0,0.89,16.7,-,42,-,34.38,7.33,27.05,-,-,-,24.89,-,-,42.0
682,臺中市,1997/05/07,沙鹿,4.3,0.6,16.3,-,32,-,26.81,6.78,20.02,-,-,-,25.85,-,-,47.0
683,臺中市,1997/05/07,大里,4.0,0.77,22.5,-,57,-,31.26,6.52,24.74,-,-,-,25.88,-,-,84.0
684,臺中市,1997/05/06,西屯,17.1,1.06,17.0,-,53,-,66.12,28.69,37.43,3.543,1.03,2.51,25.68,-,-,65.0
685,臺中市,1997/05/06,忠明,4.2,1.53,23.4,-,36,29,60.63,19.24,41.39,-,-,-,25.54,-,-,80.0
686,臺中市,1997/05/06,豐原,4.4,1.19,28.7,-,45,-,40.43,11.04,29.38,-,-,-,25.02,-,-,109.0
687,臺中市,1997/05/06,沙鹿,4.0,0.92,19.0,-,58,-,40.19,10.14,30.05,-,-,-,26.06,-,-,60.0
688,臺中市,1997/05/06,大里,3.4,0.71,18.1,-,45,-,29.42,8.76,20.66,-,-,-,25.8,-,-,54.0
689,臺中市,1997/05/05,西屯,11.5,0.74,17.8,-,48,-,41.38,12.23,29.14,-,-,-,26.8,-,-,48.0
690,臺中市,1997/05/05,忠明,6.8,1.26,20.3,-,64,37,49.66,13.85,35.8,-,-,-,27.01,-,-,57.0
691,臺中市,1997/05/05,豐原,7.4,0.47,14.8,-,66,-,31.58,5.48,26.1,-,-,-,26.31,-,-,58.0
692,臺中市,1997/05/05,沙鹿,5.1,0.83,23.4,-,63,-,31.4,6.56,24.84,-,-,-,27.09,-,-,64.0
693,臺中市,1997/05/05,大里,4.7,0.69,26.5,-,62,-,28.41,3.57,24.84,-,-,-,27.34,-,-,59.0
694,臺中市,1997/05/04,西屯,8.3,0.75,17.4,-,58,-,38.16,12.09,26.06,-,-,-,26.3,-,-,54.0
695,臺中市,1997/05/04,忠明,6.1,1.08,24.1,-,69,39,44.32,10.5,33.82,-,-,-,26.38,-,-,62.0
696,臺中市,1997/05/04,豐原,6.5,0.38,18.2,-,69,-,29.79,3.82,25.96,-,-,-,25.8,-,-,59.0
697,臺中市,1997/05/04,沙鹿,2.9,0.59,18.0,-,48,-,22.48,3.86,18.62,-,-,-,26.51,-,-,48.0
698,臺中市,1997/05/04,大里,4.9,0.69,28.9,-,79,-,28.09,4.33,23.76,-,-,-,26.97,-,-,73.0
699,臺中市,1997/05/03,西屯,4.3,0.55,24.3,-,48,-,29.32,9.0,20.32,-,-,-,26.32,-,-,54.0
700,臺中市,1997/05/03,忠明,3.8,1.21,28.2,-,55,36,51.18,15.25,35.94,-,-,-,26.46,-,-,65.0
701,臺中市,1997/05/03,豐原,3.2,0.39,28.8,-,53,-,28.43,3.57,24.86,-,-,-,25.87,-,-,65.0
702,臺中市,1997/05/03,沙鹿,3.2,0.5,24.1,-,33,-,20.26,3.98,16.28,-,-,-,26.7,-,-,49.0
703,臺中市,1997/05/03,大里,2.6,0.61,28.1,-,53,-,24.02,5.72,18.3,-,-,-,26.7,-,-,69.0
704,臺中市,1997/05/02,西屯,2.2,0.59,14.3,-,28,-,33.92,13.29,20.63,-,-,-,25.78,-,-,33.0
705,臺中市,1997/05/02,忠明,2.6,1.04,14.8,-,33,24,44.87,14.77,30.1,-,-,-,25.46,-,-,33.0
706,臺中市,1997/05/02,豐原,1.8,0.51,16.2,-,31,-,22.59,3.0,19.59,-,-,-,25.2,-,-,33.0
707,臺中市,1997/05/02,沙鹿,1.7,0.47,16.4,-,34,-,16.9,3.02,13.88,-,-,-,26.22,-,-,34.0
708,臺中市,1997/05/02,大里,1.6,0.69,15.5,-,40,-,24.33,8.34,15.99,-,-,-,26.27,-,-,40.0
709,臺中市,1997/05/01,西屯,0.8,0.49,17.5,-,31,-,24.88,10.37,14.5,-,-,-,26.02,-,-,40.0
710,臺中市,1997/05/01,忠明,2.2,0.86,17.9,-,34,26,34.35,10.17,24.18,-,-,-,25.73,-,-,46.0
711,臺中市,1997/05/01,豐原,-,0.56,21.5,-,38,-,18.57,2.37,16.2,-,-,-,25.09,-,-,52.0
712,臺中市,1997/05/01,沙鹿,7.6,0.41,19.8,-,44,-,19.31,3.65,15.66,-,-,-,26.01,-,-,44.0
713,臺中市,1997/05/01,大里,2.0,0.45,19.5,-,46,-,18.79,4.74,14.05,-,-,-,26.29,-,-,51.0
714,臺南市,1997/05/31,新營,2.7,0.67,33.4,-,38,-,14.97,0.87,14.1,-,-,-,28.22,-,-,57.0
715,臺南市,1997/05/31,善化,1.8,0.54,32.7,-,59,-,13.32,2.7,10.62,-,-,-,27.58,-,-,62.0
716,臺南市,1997/05/31,安南,1.9,0.64,42.0,-,62,-,14.57,1.72,12.85,-,-,-,27.37,-,-,65.0
717,臺南市,1997/05/31,臺南,2.6,0.72,35.8,-,54,-,20.78,4.88,15.9,3.184,0.49,2.66,28.13,-,-,66.0
718,臺南市,1997/05/30,新營,5.3,0.54,27.8,-,55,-,22.13,5.61,16.52,-,-,-,27.32,-,-,59.0
719,臺南市,1997/05/30,善化,2.3,0.43,26.4,-,58,-,18.0,6.39,11.61,-,-,-,26.57,-,-,59.0
720,臺南市,1997/05/30,安南,5.5,0.42,32.6,-,71,-,16.64,3.76,12.88,-,-,-,26.77,-,-,61.0
721,臺南市,1997/05/30,臺南,5.0,0.84,24.9,-,74,-,25.06,5.07,19.99,3.521,0.71,2.73,27.53,-,-,62.0
722,臺南市,1997/05/29,新營,5.6,0.53,38.2,-,84,-,18.54,2.14,16.4,-,-,-,27.45,-,-,94.0
723,臺南市,1997/05/29,善化,2.7,0.47,44.8,-,78,-,14.89,2.73,12.16,-,-,-,26.8,-,-,97.0
724,臺南市,1997/05/29,安南,4.4,0.44,50.4,-,81,-,17.76,3.2,14.56,-,-,-,26.73,-,-,108.0
725,臺南市,1997/05/29,臺南,6.8,0.8,44.0,-,86,-,26.54,4.94,21.6,3.265,0.51,2.81,27.45,-,-,107.0
726,臺南市,1997/05/28,新營,4.6,0.56,51.3,-,91,-,18.12,1.21,16.91,-,-,-,27.27,-,-,87.0
727,臺南市,1997/05/28,善化,2.7,0.47,52.3,-,77,-,13.11,0.76,12.35,-,-,-,26.46,-,-,95.0
728,臺南市,1997/05/28,安南,6.5,0.64,56.9,-,121,-,21.94,1.5,20.43,-,-,-,26.7,-,-,95.0
729,臺南市,1997/05/28,臺南,9.4,0.87,53.5,-,95,-,27.58,2.24,25.34,3.256,0.56,2.7,27.44,-,-,100.0
730,臺南市,1997/05/27,新營,3.5,0.53,52.0,-,50,-,15.5,0.45,15.04,-,-,-,27.04,-,-,87.0
731,臺南市,1997/05/27,善化,2.7,0.47,41.9,-,59,-,13.67,0.26,13.41,-,-,-,26.06,-,-,62.0
732,臺南市,1997/05/27,安南,4.5,0.48,57.5,-,65,-,17.81,1.54,16.27,-,-,-,26.17,-,-,118.0
733,臺南市,1997/05/27,臺南,5.2,0.83,48.3,-,64,-,25.08,2.21,22.87,3.279,0.55,2.77,27.02,-,-,100.0
734,臺南市,1997/05/26,新營,4.5,0.62,50.6,-,59,-,13.14,0.12,13.01,-,-,-,27.2,-,-,68.0
735,臺南市,1997/05/26,善化,4.4,0.45,45.3,-,62,-,11.41,0.12,11.29,-,-,-,26.51,-,-,71.0
736,臺南市,1997/05/26,安南,3.0,0.49,56.6,-,58,-,13.19,0.44,12.75,-,-,-,26.58,-,-,72.0
737,臺南市,1997/05/26,臺南,3.5,0.51,51.2,-,51,-,12.6,0.71,11.88,2.39,0.19,2.21,26.94,-,-,58.0
738,臺南市,1997/05/25,新營,4.3,0.68,51.4,-,58,-,11.89,0.16,11.73,-,-,-,26.62,-,-,65.0
739,臺南市,1997/05/25,善化,3.1,0.51,45.8,-,57,-,9.67,0.44,9.23,-,-,-,25.81,-,-,63.0
740,臺南市,1997/05/25,安南,5.5,0.63,50.4,-,80,-,19.82,-,18.22,-,-,-,26.02,-,-,82.0
741,臺南市,1997/05/25,臺南,4.4,0.78,43.8,-,68,-,22.28,1.97,20.3,3.573,0.6,2.97,26.26,-,-,68.0
742,臺南市,1997/05/24,新營,4.4,0.65,42.9,-,46,-,15.44,0.47,14.97,-,-,-,24.69,-,-,68.0
743,臺南市,1997/05/24,善化,7.1,0.47,36.6,-,42,-,15.73,0.76,14.97,-,-,-,24.25,-,-,70.0
744,臺南市,1997/05/24,安南,6.1,0.59,45.9,-,50,-,20.2,0.96,19.24,-,-,-,24.4,-,-,78.0
745,臺南市,1997/05/24,臺南,6.7,0.83,37.6,-,50,-,22.8,1.46,21.34,2.651,0.37,2.28,24.51,-,-,80.0
746,臺南市,1997/05/23,新營,4.1,0.73,14.5,-,36,-,31.78,6.16,25.62,-,-,-,23.44,-,-,36.0
747,臺南市,1997/05/23,善化,-,0.66,-,-,56,-,23.47,5.06,19.73,-,-,-,-,-,-,53.0
