序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
526,新北市,1997/04/02,汐止,9.1,1.33,14.4,-,180,-,86.89,46.83,40.07,-,-,-,23.52,-,-,115.0
527,新北市,1997/04/02,土城,11.1,1.55,34.8,-,125,-,80.69,38.87,41.82,-,-,-,24.28,-,-,115.0
528,新北市,1997/04/02,林口,10.2,1.21,33.7,-,123,-,61.28,26.31,34.97,-,-,-,22.76,-,-,94.0
529,新北市,1997/04/02,萬里,3.1,0.65,32.0,-,47,-,13.79,2.04,11.75,2.209,0.14,2.07,22.1,-,-,71.0
530,新北市,1997/04/01,板橋,19.8,1.16,21.2,-,94,-,61.36,19.8,41.56,3.797,1.0,2.8,23.71,-,-,72.0
531,新北市,1997/04/01,三重,8.0,2.98,-,-,118,-,167.94,113.45,54.49,-,-,-,23.93,-,-,84.0
532,新北市,1997/04/01,菜寮,6.2,1.26,19.4,-,93,-,55.26,21.17,34.09,-,-,-,23.44,-,-,71.0
533,新北市,1997/04/01,永和,9.6,3.32,-,-,96,-,141.08,96.28,44.8,4.047,1.46,2.59,25.19,-,-,73.0
534,新北市,1997/04/01,新莊,16.7,1.04,22.3,-,70,-,58.39,21.28,37.11,2.564,0.84,1.73,23.36,-,-,60.0
535,新北市,1997/04/01,新店,5.8,1.02,32.4,-,77,-,37.45,6.92,30.53,-,-,-,24.08,-,-,92.0
536,新北市,1997/04/01,淡水,4.7,0.8,27.2,-,87,-,25.98,5.36,20.61,-,-,-,22.27,-,81.0,69.0
537,新北市,1997/04/01,汐止,3.5,1.05,20.3,-,97,-,54.9,18.84,36.06,-,-,-,23.58,-,-,74.0
538,新北市,1997/04/01,土城,10.9,0.77,27.3,-,86,-,45.85,13.09,32.76,-,-,-,23.16,-,-,68.0
539,新北市,1997/04/01,林口,5.6,0.65,34.0,-,84,-,33.2,7.16,26.03,-,-,-,20.74,-,-,67.0
540,新北市,1997/04/01,萬里,1.4,0.48,34.1,-,36,-,11.89,1.79,10.1,2.195,0.17,2.03,22.48,-,-,64.0
541,臺中市,1997/04/30,西屯,0.4,0.47,5.9,-,58,-,24.78,8.98,15.8,-,-,-,26.82,-,-,54.0
542,臺中市,1997/04/30,忠明,3.5,0.86,15.9,-,50,29,31.03,8.76,22.27,-,-,-,26.63,-,-,50.0
543,臺中市,1997/04/30,豐原,-,0.68,19.7,-,51,-,17.3,1.34,15.96,-,-,-,25.99,-,-,51.0
544,臺中市,1997/04/30,沙鹿,3.2,0.39,15.8,-,43,-,14.17,2.41,11.76,-,-,-,26.76,-,-,43.0
545,臺中市,1997/04/30,大里,3.0,0.51,15.6,-,65,-,21.4,5.45,15.96,-,-,-,27.28,-,-,57.0
546,臺中市,1997/04/29,西屯,0.9,0.7,11.3,-,77,-,36.93,-,24.61,-,-,-,25.81,-,-,64.0
547,臺中市,1997/04/29,忠明,5.7,1.42,25.6,-,91,49,47.55,13.63,33.92,-,-,-,25.76,-,-,70.0
548,臺中市,1997/04/29,豐原,-,1.0,29.2,-,81,-,31.32,3.39,27.93,-,-,-,25.45,-,-,69.0
549,臺中市,1997/04/29,沙鹿,8.9,0.79,23.1,-,90,-,38.76,12.9,25.85,-,-,-,25.66,-,-,70.0
550,臺中市,1997/04/29,大里,4.4,0.8,28.5,-,84,-,27.22,4.45,22.78,-,-,-,26.21,-,-,71.0
551,臺中市,1997/04/28,西屯,3.2,1.26,12.0,-,111,-,70.05,31.67,38.38,-,-,-,25.12,-,-,80.0
552,臺中市,1997/04/28,忠明,14.0,1.91,30.3,-,119,68,87.81,33.61,54.2,-,-,-,25.3,-,-,85.0
553,臺中市,1997/04/28,豐原,-,-,28.0,-,101,-,37.18,4.34,32.84,-,-,-,24.84,-,-,75.0
554,臺中市,1997/04/28,沙鹿,7.3,1.04,29.6,-,109,-,43.8,12.6,31.2,-,-,-,24.49,-,-,79.0
555,臺中市,1997/04/28,大里,10.1,1.02,26.5,-,131,-,45.63,8.46,37.17,-,-,-,25.51,-,-,91.0
556,臺中市,1997/04/27,西屯,0.5,0.89,16.0,-,119,-,34.86,7.25,27.61,-,-,-,23.48,-,-,85.0
557,臺中市,1997/04/27,忠明,8.0,1.61,32.5,-,141,67,69.25,18.29,50.96,-,-,-,23.34,-,-,95.0
558,臺中市,1997/04/27,豐原,-,0.81,27.3,-,141,-,46.59,9.97,36.62,-,-,-,22.75,-,-,95.0
559,臺中市,1997/04/27,沙鹿,3.5,0.72,26.9,-,91,-,27.12,3.21,23.91,-,-,-,22.54,-,-,71.0
560,臺中市,1997/04/27,大里,11.0,0.99,28.2,-,154,-,61.58,16.82,44.76,-,-,-,24.01,-,-,102.0
561,臺中市,1997/04/26,西屯,1.8,0.44,-,-,64,-,24.62,1.7,22.92,-,-,-,21.6,-,-,57.0
562,臺中市,1997/04/26,忠明,5.1,1.05,34.4,-,89,47,46.26,7.99,38.28,-,-,-,21.78,-,-,77.0
563,臺中市,1997/04/26,豐原,-,0.62,33.0,-,71,-,38.53,7.02,31.51,-,-,-,21.15,-,-,67.0
564,臺中市,1997/04/26,沙鹿,8.2,0.54,35.1,-,65,-,28.6,2.04,26.56,-,-,-,21.36,-,-,58.0
565,臺中市,1997/04/26,大里,5.6,0.96,38.6,-,103,-,46.96,8.59,38.38,-,-,-,23.02,-,-,107.0
566,臺中市,1997/04/25,西屯,2.0,0.38,36.7,-,60,-,17.41,0.82,16.59,-,-,-,20.41,-,-,55.0
567,臺中市,1997/04/25,忠明,4.6,0.75,37.6,-,78,46,32.13,1.97,30.15,-,-,-,20.29,-,-,64.0
568,臺中市,1997/04/25,豐原,-,0.58,36.5,-,67,-,26.83,1.71,25.12,-,-,-,19.88,-,-,61.0
569,臺中市,1997/04/25,沙鹿,10.1,0.47,40.1,-,66,-,26.85,1.82,25.03,-,-,-,20.37,-,-,58.0
570,臺中市,1997/04/25,大里,5.4,0.68,37.1,-,85,-,34.77,1.53,33.23,-,-,-,21.97,-,-,73.0
571,臺中市,1997/04/24,西屯,1.5,0.4,36.9,-,62,-,18.13,0.81,17.32,-,-,-,19.82,-,-,56.0
572,臺中市,1997/04/24,忠明,5.7,0.71,38.7,-,80,35,33.76,2.39,31.37,-,-,-,20.0,-,-,65.0
573,臺中市,1997/04/24,豐原,-,0.53,37.2,-,72,-,25.6,1.79,23.81,-,-,-,19.34,-,-,61.0
574,臺中市,1997/04/24,沙鹿,8.7,0.48,44.0,-,69,-,24.13,1.44,22.7,-,-,-,19.75,-,-,60.0
575,臺中市,1997/04/24,大里,4.4,0.64,36.7,-,78,-,31.29,1.4,29.89,-,-,-,21.7,-,-,71.0
576,臺中市,1997/04/23,西屯,1.5,0.26,38.0,-,56,-,15.79,0.67,15.13,-,-,-,20.76,-,-,56.0
577,臺中市,1997/04/23,忠明,5.1,0.59,39.9,-,63,25,30.89,3.08,27.81,-,-,-,20.97,-,-,73.0
578,臺中市,1997/04/23,豐原,-,0.44,33.2,-,-,-,22.16,1.58,20.58,-,-,-,20.33,-,-,65.0
579,臺中市,1997/04/23,沙鹿,7.7,0.36,42.3,-,66,-,20.06,1.61,18.45,-,-,-,20.64,-,-,58.0
580,臺中市,1997/04/23,大里,4.6,0.54,38.0,-,66,-,25.6,1.85,23.75,-,-,-,22.72,-,-,78.0
581,臺中市,1997/04/22,西屯,2.9,0.62,31.0,-,66,-,28.75,8.35,20.41,-,-,-,22.92,-,-,62.0
582,臺中市,1997/04/22,忠明,6.3,0.91,27.5,-,75,45,46.87,13.72,33.15,-,-,-,23.22,-,-,69.0
583,臺中市,1997/04/22,豐原,6.6,0.64,23.1,-,-,-,29.25,6.03,23.21,-,-,-,22.42,-,-,58.0
584,臺中市,1997/04/22,沙鹿,6.7,0.64,28.3,-,73,-,28.59,7.37,21.22,-,-,-,22.78,-,-,62.0
585,臺中市,1997/04/22,大里,3.8,0.74,28.3,-,72,-,30.58,5.75,24.83,-,-,-,24.61,-,-,76.0
586,臺中市,1997/04/21,西屯,5.8,0.65,21.3,-,78,-,34.95,11.63,23.32,-,-,-,25.51,-,-,64.0
587,臺中市,1997/04/21,忠明,6.1,1.09,21.4,-,94,41,46.53,13.71,32.82,-,-,-,25.2,-,-,72.0
588,臺中市,1997/04/21,豐原,11.0,0.91,21.2,-,16,-,36.29,7.44,28.85,-,-,-,24.66,-,-,71.0
589,臺中市,1997/04/21,沙鹿,13.2,0.5,18.5,-,87,-,39.25,15.73,23.53,-,-,-,25.62,-,-,68.0
590,臺中市,1997/04/21,大里,4.8,0.81,21.0,-,96,-,30.96,7.59,23.36,-,-,-,25.78,-,-,73.0
591,臺中市,1997/04/20,西屯,4.4,0.64,30.7,-,67,-,27.18,4.3,22.87,-,-,-,24.2,-,-,59.0
592,臺中市,1997/04/20,忠明,5.6,1.0,31.1,-,87,40,45.26,11.76,33.5,-,-,-,24.14,-,-,68.0
593,臺中市,1997/04/20,豐原,4.3,0.76,26.2,-,18,-,30.99,6.04,24.95,-,-,-,23.49,-,-,58.0
594,臺中市,1997/04/20,沙鹿,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
595,臺中市,1997/04/20,大里,5.8,0.71,32.5,-,93,-,33.99,6.56,27.43,-,-,-,25.12,-,-,79.0
596,臺中市,1997/04/19,西屯,4.0,0.58,30.0,-,60,-,23.4,1.96,21.44,2.375,0.31,2.07,22.94,-,-,63.0
597,臺中市,1997/04/19,忠明,5.1,0.96,25.2,-,76,39,41.29,5.48,35.81,-,-,-,22.98,-,-,67.0
598,臺中市,1997/04/19,豐原,5.1,0.77,21.7,-,16,-,35.13,6.61,28.52,-,-,-,22.41,-,-,61.0
599,臺中市,1997/04/19,沙鹿,9.5,0.61,27.9,-,67,-,27.72,2.32,24.65,-,-,-,22.32,-,-,59.0
600,臺中市,1997/04/19,大里,4.6,1.0,29.2,-,94,-,43.33,9.55,33.78,-,-,-,24.77,-,-,76.0
601,臺中市,1997/04/18,西屯,8.0,0.81,28.3,-,107,-,40.63,13.17,29.75,-,-,-,24.57,-,-,79.0
602,臺中市,1997/04/18,忠明,10.3,1.29,28.5,-,119,57,42.82,2.31,40.51,-,-,-,24.38,-,-,84.0
603,臺中市,1997/04/18,豐原,9.0,0.89,29.7,-,18,-,33.45,2.65,30.8,-,-,-,23.5,-,-,53.0
604,臺中市,1997/04/18,沙鹿,11.2,0.74,24.7,-,91,-,29.4,2.67,26.72,-,-,-,24.28,-,-,71.0
605,臺中市,1997/04/18,大里,7.9,0.88,31.9,-,120,-,33.97,5.36,28.61,-,-,-,25.4,-,-,85.0
606,臺中市,1997/04/17,西屯,13.7,1.0,44.4,-,121,-,45.81,10.95,34.86,2.941,0.64,2.48,24.07,-,-,93.0
607,臺中市,1997/04/17,忠明,14.3,1.55,37.5,-,148,58,68.75,14.78,53.97,-,-,-,24.0,-,-,99.0
608,臺中市,1997/04/17,豐原,10.8,1.16,37.7,-,22,-,40.11,4.46,35.65,-,-,-,23.16,-,-,94.0
609,臺中市,1997/04/17,沙鹿,11.0,0.83,39.8,-,105,-,41.41,10.33,31.08,-,-,-,23.32,-,-,84.0
610,臺中市,1997/04/17,大里,10.8,1.06,39.5,-,151,-,51.28,11.1,40.18,-,-,-,24.41,-,-,101.0
611,臺中市,1997/04/16,西屯,5.2,0.6,35.7,-,60,-,25.43,1.9,23.52,2.77,0.39,2.38,21.86,-,-,66.0
612,臺中市,1997/04/16,忠明,4.5,1.01,28.8,-,66,35,42.44,4.7,37.74,-,-,-,21.89,-,-,58.0
613,臺中市,1997/04/16,豐原,4.6,0.86,20.8,-,15,-,37.39,6.05,31.34,-,-,-,21.52,-,-,49.0
614,臺中市,1997/04/16,沙鹿,12.3,0.63,36.9,-,73,-,32.67,2.61,30.05,-,-,-,21.36,-,-,78.0
615,臺中市,1997/04/16,大里,4.8,1.05,32.9,-,80,-,42.97,5.93,37.05,-,-,-,23.43,-,-,104.0
616,臺中市,1997/04/15,西屯,7.9,0.55,15.4,-,25,-,-,-,-,-,-,-,22.94,-,-,33.0
617,臺中市,1997/04/15,忠明,3.8,1.0,13.8,-,33,-,35.01,8.67,26.34,-,-,-,22.67,-,-,33.0
618,臺中市,1997/04/15,豐原,5.0,0.66,14.7,-,27,-,26.04,3.68,22.36,-,-,-,22.13,-,-,27.0
619,臺中市,1997/04/15,沙鹿,3.9,0.48,20.5,-,25,-,19.47,2.24,17.24,-,-,-,23.06,-,-,35.0
620,臺中市,1997/04/15,大里,2.8,0.66,14.2,-,33,-,23.31,3.58,19.73,-,-,-,24.07,-,-,33.0
621,臺中市,1997/04/14,西屯,5.1,0.79,31.2,-,103,-,-,-,-,-,-,-,24.29,-,-,76.0
622,臺中市,1997/04/14,忠明,5.7,1.29,25.3,-,110,-,42.45,5.92,36.53,-,-,-,23.92,-,-,80.0
623,臺中市,1997/04/14,豐原,4.0,0.91,25.6,-,89,-,31.32,2.74,28.58,-,-,-,23.46,-,-,69.0
624,臺中市,1997/04/14,沙鹿,6.7,0.72,31.8,-,98,-,29.25,2.53,26.73,-,-,-,24.13,-,-,74.0
625,臺中市,1997/04/14,大里,4.2,1.0,21.0,-,114,-,39.56,6.42,33.14,-,-,-,24.92,-,-,82.0
626,臺中市,1997/04/13,西屯,6.8,0.96,37.7,-,94,-,-,-,-,-,-,-,24.38,-,-,76.0
627,臺中市,1997/04/13,忠明,7.5,1.5,35.0,-,99,99,54.54,14.91,39.63,-,-,-,24.15,-,-,84.0
628,臺中市,1997/04/13,豐原,5.7,1.01,35.1,-,81,-,34.85,2.24,32.61,-,-,-,23.53,-,-,90.0
629,臺中市,1997/04/13,沙鹿,7.9,0.94,34.7,-,108,-,36.37,4.32,32.05,-,-,-,23.81,-,-,79.0
630,臺中市,1997/04/13,大里,5.6,1.03,39.2,-,99,-,35.12,4.21,30.9,-,-,-,24.77,-,-,95.0
631,臺中市,1997/04/12,西屯,8.0,0.92,39.6,-,73,-,-,-,-,-,-,-,22.82,-,-,87.0
632,臺中市,1997/04/12,忠明,7.2,1.66,36.1,-,91,-,76.61,33.35,43.26,-,-,-,22.86,-,-,93.0
633,臺中市,1997/04/12,豐原,6.4,1.17,39.8,-,83,-,43.97,10.3,33.67,-,-,-,22.35,-,-,86.0
634,臺中市,1997/04/12,沙鹿,9.1,0.85,42.2,-,83,-,43.61,9.31,34.3,-,-,-,22.27,-,-,82.0
635,臺中市,1997/04/12,大里,8.1,1.24,31.9,-,103,-,55.93,17.48,38.44,-,-,-,23.29,-,-,85.0
636,臺中市,1997/04/11,西屯,3.8,0.61,28.0,-,68,-,-,-,-,-,-,-,21.03,-,-,61.0
637,臺中市,1997/04/11,忠明,4.8,1.09,26.7,-,79,-,45.56,12.85,32.71,-,-,-,20.93,-,-,64.0
638,臺中市,1997/04/11,豐原,6.9,0.82,22.8,-,56,-,39.31,9.15,30.15,-,-,-,20.49,-,-,59.0
639,臺中市,1997/04/11,沙鹿,10.0,0.63,23.2,-,66,-,34.63,4.65,29.98,-,-,-,20.71,-,-,58.0
640,臺中市,1997/04/11,大里,4.8,1.13,31.3,-,80,-,44.44,10.25,34.19,-,-,-,22.29,-,-,68.0
641,臺中市,1997/04/10,西屯,3.2,0.75,9.5,-,58,-,42.89,9.91,32.98,-,-,-,19.38,-,-,54.0
642,臺中市,1997/04/10,忠明,4.4,1.3,4.6,-,60,-,60.25,20.33,39.92,-,-,-,19.06,-,-,55.0
643,臺中市,1997/04/10,豐原,4.7,0.95,5.5,-,45,-,47.53,13.39,34.14,-,-,-,18.7,-,-,45.0
644,臺中市,1997/04/10,沙鹿,8.5,0.76,12.7,-,54,-,41.47,7.03,34.44,-,-,-,19.15,-,-,52.0
645,臺中市,1997/04/10,大里,4.5,1.08,3.7,-,66,-,60.12,22.76,37.36,-,-,-,20.25,-,-,58.0
646,臺中市,1997/04/09,西屯,4.0,0.93,18.6,-,82,-,40.8,10.7,30.7,-,-,-,23.11,-,-,66.0
647,臺中市,1997/04/09,忠明,5.0,1.35,15.1,-,92,-,52.48,14.96,37.51,-,-,-,23.26,-,-,71.0
648,臺中市,1997/04/09,豐原,6.7,0.94,16.1,-,72,-,35.87,5.65,30.22,-,-,-,22.69,-,-,61.0
649,臺中市,1997/04/09,沙鹿,7.8,0.82,18.2,-,70,-,34.24,5.24,29.01,-,-,-,22.49,-,-,60.0
650,臺中市,1997/04/09,大里,4.4,1.02,18.3,-,90,-,39.95,8.44,31.51,-,-,-,24.39,-,-,70.0
651,臺中市,1997/04/08,西屯,7.4,1.02,31.4,-,96,-,42.77,9.5,33.27,-,-,-,24.96,-,-,73.0
652,臺中市,1997/04/08,忠明,5.6,1.46,30.9,-,99,-,49.31,8.42,40.88,-,-,-,24.87,-,-,74.0
653,臺中市,1997/04/08,豐原,4.1,0.87,32.9,-,75,-,30.51,3.21,27.3,-,-,-,24.41,-,-,63.0
654,臺中市,1997/04/08,沙鹿,3.4,0.75,35.1,-,86,-,22.99,1.19,21.8,-,-,-,24.73,-,-,71.0
655,臺中市,1997/04/08,大里,5.0,0.95,30.6,-,115,-,29.98,2.83,27.15,-,-,-,25.3,-,-,83.0
656,臺中市,1997/04/07,西屯,7.9,0.96,28.7,-,68,-,38.96,9.33,29.63,-,-,-,23.12,-,-,60.0
657,臺中市,1997/04/07,忠明,7.6,1.39,26.3,-,79,-,59.53,13.44,46.08,-,-,-,22.98,-,-,70.0
658,臺中市,1997/04/07,豐原,5.1,1.08,28.6,-,71,-,35.9,5.15,30.75,-,-,-,22.21,-,-,64.0
659,臺中市,1997/04/07,沙鹿,7.7,0.82,26.6,-,67,-,33.78,7.01,26.77,-,-,-,22.02,-,-,58.0
660,臺中市,1997/04/07,大里,8.0,1.02,28.8,-,98,-,41.05,5.66,35.39,-,-,-,23.8,-,-,74.0
661,臺中市,1997/04/06,西屯,2.4,0.87,24.6,-,58,-,19.55,2.07,17.48,-,-,-,21.3,-,-,54.0
662,臺中市,1997/04/06,忠明,2.6,1.13,18.1,-,63,-,36.79,6.14,30.65,-,-,-,21.16,-,-,57.0
663,臺中市,1997/04/06,豐原,4.1,0.89,15.5,-,54,-,30.72,5.87,24.85,-,-,-,20.73,-,-,52.0
664,臺中市,1997/04/06,沙鹿,3.6,0.88,20.9,-,70,-,27.09,2.28,24.81,-,-,-,20.66,-,-,60.0
665,臺中市,1997/04/06,大里,3.3,0.98,19.3,-,67,-,33.37,5.22,28.15,-,-,-,22.94,-,-,58.0
666,臺中市,1997/04/05,西屯,5.6,0.65,21.5,-,66,-,20.94,5.45,15.49,-,-,-,23.92,-,-,58.0
667,臺中市,1997/04/05,忠明,4.9,0.93,23.2,-,65,-,29.41,6.52,22.89,-,-,-,23.74,-,-,58.0
668,臺中市,1997/04/05,豐原,3.8,0.71,17.5,-,64,-,27.27,5.59,21.69,-,-,-,22.92,-,-,57.0
669,臺中市,1997/04/05,沙鹿,4.4,0.55,24.0,-,64,-,17.3,2.56,14.74,-,-,-,23.34,-,-,57.0
670,臺中市,1997/04/05,大里,4.7,0.72,25.2,-,75,-,26.41,4.49,21.93,-,-,-,24.97,-,-,62.0
671,臺中市,1997/04/04,西屯,3.1,0.44,15.1,-,33,-,21.55,9.83,11.72,-,-,-,25.51,-,-,37.0
672,臺中市,1997/04/04,忠明,2.5,0.83,13.3,-,40,-,28.69,9.9,18.79,-,-,-,25.19,-,-,40.0
673,臺中市,1997/04/04,豐原,3.2,0.48,15.7,-,34,-,19.4,2.68,16.73,-,-,-,24.68,-,-,38.0
674,臺中市,1997/04/04,沙鹿,2.4,0.32,15.3,-,26,-,12.96,2.62,10.34,-,-,-,25.34,-,-,36.0
675,臺中市,1997/04/04,大里,2.0,0.45,15.2,-,44,-,19.07,4.92,14.15,-,-,-,25.94,-,-,44.0
676,臺中市,1997/04/03,西屯,6.7,0.83,25.8,-,88,-,47.81,23.75,24.05,2.923,0.49,2.44,25.41,-,-,69.0
677,臺中市,1997/04/03,忠明,6.5,1.29,25.8,-,89,-,46.24,15.17,31.07,-,-,-,25.18,-,-,69.0
678,臺中市,1997/04/03,豐原,7.3,0.67,24.6,-,77,-,26.41,3.6,22.8,-,-,-,24.51,-,-,63.0
679,臺中市,1997/04/03,沙鹿,10.3,0.39,23.3,-,47,-,19.9,3.66,16.24,-,-,-,25.34,-,-,58.0
680,臺中市,1997/04/03,大里,6.6,0.61,33.3,-,101,-,25.71,3.39,22.32,-,-,-,25.74,-,-,81.0
681,臺中市,1997/04/02,西屯,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
682,臺中市,1997/04/02,忠明,10.2,1.52,28.5,-,119,-,70.2,28.01,42.18,-,-,-,24.5,-,-,84.0
683,臺中市,1997/04/02,豐原,10.1,0.95,25.0,-,92,-,38.16,6.16,32.0,-,-,-,24.03,-,-,71.0
684,臺中市,1997/04/02,沙鹿,5.3,0.84,20.1,-,101,-,42.57,12.07,30.5,-,-,-,23.96,-,-,75.0
685,臺中市,1997/04/02,大里,9.4,1.11,36.7,-,123,-,42.7,8.6,34.1,-,-,-,24.97,-,-,111.0
686,臺中市,1997/04/01,西屯,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
687,臺中市,1997/04/01,忠明,3.0,1.12,24.9,-,120,-,56.23,20.41,35.81,-,-,-,21.1,-,-,85.0
688,臺中市,1997/04/01,豐原,3.1,0.96,20.7,-,-,-,36.49,10.44,26.05,-,-,-,20.54,-,-,92.0
689,臺中市,1997/04/01,沙鹿,2.9,0.49,30.3,-,92,-,18.51,2.04,16.48,-,-,-,20.22,-,-,71.0
690,臺中市,1997/04/01,大里,3.9,0.8,25.3,-,122,-,37.34,7.71,29.63,-,-,-,22.52,-,-,86.0
691,臺南市,1997/04/30,新營,3.8,0.54,14.5,-,29,-,13.24,1.98,11.26,-,-,-,27.81,-,-,34.0
692,臺南市,1997/04/30,善化,0.5,0.3,13.9,-,-,-,10.57,2.68,7.9,-,-,-,27.21,-,-,32.0
693,臺南市,1997/04/30,安南,5.0,0.4,18.3,-,28,-,16.98,5.9,11.07,-,-,-,27.16,-,-,30.0
694,臺南市,1997/04/30,臺南,5.8,0.59,8.4,-,25,-,21.34,7.06,14.28,2.457,0.26,2.2,27.31,-,-,25.0
695,臺南市,1997/04/29,新營,6.2,0.75,37.0,-,58,-,18.15,2.25,15.9,-,-,-,27.59,-,-,106.0
696,臺南市,1997/04/29,善化,4.3,0.5,28.3,-,-,-,17.83,2.97,14.85,-,-,-,26.6,-,-,113.0
697,臺南市,1997/04/29,安南,9.5,0.61,32.8,-,73,-,27.29,7.86,19.43,-,-,-,26.84,-,-,92.0
698,臺南市,1997/04/29,臺南,12.8,0.67,26.3,-,69,-,32.04,10.98,21.06,3.114,0.54,2.57,27.14,-,-,107.0
699,臺南市,1997/04/28,新營,3.4,0.84,28.4,-,-,-,30.6,7.81,22.79,-,-,-,25.81,-,-,61.0
700,臺南市,1997/04/28,善化,1.7,0.61,25.8,-,-,-,19.58,2.63,16.95,-,-,-,25.03,-,-,93.0
701,臺南市,1997/04/28,安南,5.1,0.75,30.9,-,94,-,32.56,9.61,22.96,-,-,-,25.41,-,-,72.0
702,臺南市,1997/04/28,臺南,6.7,1.17,24.7,-,108,-,45.3,14.96,30.34,3.906,0.84,3.06,26.06,-,-,79.0
703,臺南市,1997/04/27,新營,7.7,0.76,31.9,-,-,-,33.11,4.03,29.08,-,-,-,24.26,-,-,76.0
704,臺南市,1997/04/27,善化,6.2,0.65,36.9,-,130,-,23.5,1.94,21.57,-,-,-,23.89,-,-,90.0
705,臺南市,1997/04/27,安南,8.7,0.61,41.9,-,115,-,27.45,2.35,25.1,-,-,-,23.98,-,-,94.0
706,臺南市,1997/04/27,臺南,8.9,1.03,31.8,-,152,-,37.09,5.23,31.86,3.064,0.54,2.52,24.72,-,-,101.0
707,臺南市,1997/04/26,新營,7.5,0.66,40.3,-,-,-,29.45,3.0,26.45,-,-,-,23.46,-,-,77.0
708,臺南市,1997/04/26,善化,7.3,0.58,44.3,-,105,-,26.4,2.45,23.95,-,-,-,23.31,-,-,85.0
709,臺南市,1997/04/26,安南,9.5,0.53,46.7,-,99,-,30.0,-,26.1,-,-,-,23.26,-,-,82.0
710,臺南市,1997/04/26,臺南,10.2,0.93,37.8,-,125,-,40.11,7.92,32.19,2.917,0.5,2.41,24.1,-,-,88.0
711,臺南市,1997/04/25,新營,7.3,0.52,38.5,-,115,-,28.18,1.52,26.67,-,-,-,22.16,-,-,83.0
712,臺南市,1997/04/25,善化,9.1,0.56,34.3,-,121,-,32.83,4.96,27.88,-,-,-,22.26,-,-,85.0
713,臺南市,1997/04/25,安南,11.8,0.5,47.0,-,116,-,30.95,1.83,29.12,-,-,-,22.33,-,-,86.0
714,臺南市,1997/04/25,臺南,11.2,0.95,37.3,-,148,-,39.97,3.82,36.15,2.89,0.53,2.36,23.1,-,-,99.0
715,臺南市,1997/04/24,新營,9.4,0.54,39.9,-,105,-,27.14,2.12,25.02,-,-,-,21.58,-,-,84.0
716,臺南市,1997/04/24,善化,12.3,0.55,50.5,-,119,-,25.25,1.79,23.46,-,-,-,21.53,-,-,90.0
717,臺南市,1997/04/24,安南,12.9,0.55,41.1,-,109,-,33.65,3.12,30.53,-,-,-,21.78,-,-,80.0
718,臺南市,1997/04/24,臺南,18.2,0.66,35.5,-,115,-,39.67,5.45,34.22,2.697,0.39,2.31,22.49,-,-,82.0
719,臺南市,1997/04/23,新營,7.9,0.5,35.0,-,111,-,25.66,1.6,24.06,-,-,-,22.54,-,-,81.0
720,臺南市,1997/04/23,善化,8.6,0.51,44.8,-,124,-,23.21,1.58,21.63,-,-,-,22.5,-,-,87.0
721,臺南市,1997/04/23,安南,9.5,0.42,40.5,-,137,-,-,2.28,25.07,-,-,-,22.57,-,-,93.0
722,臺南市,1997/04/23,臺南,10.1,0.76,35.6,-,150,-,35.8,5.36,30.45,2.709,0.38,2.33,23.59,-,-,100.0
723,臺南市,1997/04/22,新營,9.4,0.7,27.9,-,131,-,38.46,11.27,27.19,-,-,-,25.26,-,-,90.0
724,臺南市,1997/04/22,善化,7.1,0.54,37.9,-,130,-,29.27,7.43,21.84,-,-,-,25.14,-,-,90.0
725,臺南市,1997/04/22,安南,10.7,0.55,35.0,-,131,-,31.74,7.14,24.6,-,-,-,25.22,-,-,91.0
726,臺南市,1997/04/22,臺南,10.1,0.86,27.0,-,137,-,35.85,7.53,28.31,2.819,0.48,2.31,26.19,-,-,93.0
727,臺南市,1997/04/21,新營,3.4,0.58,30.5,-,58,-,15.12,1.21,13.91,-,-,-,26.07,-,-,61.0
728,臺南市,1997/04/21,善化,2.2,0.45,34.8,-,66,-,11.66,1.02,10.64,-,-,-,25.64,-,-,59.0
729,臺南市,1997/04/21,安南,4.2,0.46,31.5,-,64,-,16.11,2.55,13.57,-,-,-,25.73,-,-,57.0
730,臺南市,1997/04/21,臺南,6.7,0.83,28.5,-,70,-,20.83,4.38,16.45,2.803,0.36,2.44,26.26,-,-,60.0
731,臺南市,1997/04/20,新營,8.5,0.62,36.1,-,83,-,30.48,7.3,23.17,-,-,-,25.13,-,-,66.0
732,臺南市,1997/04/20,善化,8.3,0.52,43.2,-,90,-,24.11,5.2,18.91,-,-,-,24.95,-,-,70.0
