序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
109,臺北市,1996/04/15,大同,9.4,3.48,-,-,44,161,106.58,54.75,4.67,1.84,2.83,19.05,-,-,60.0
110,臺北市,1996/04/15,萬華,4.1,1.01,27.2,-,31,39,6.5,32.08,-,-,-,18.51,-,-,33.0
111,臺北市,1996/04/15,陽明,1.1,0.26,52.0,-,13,2,0.05,2.25,-,-,-,13.95,-,91.0,59.0
112,臺北市,1996/04/15,士林,2.1,0.65,25.8,-,52,25,3.83,20.89,-,-,-,18.89,-,-,51.0
113,臺北市,1996/04/14,松山,4.9,1.1,17.2,-,55,44,7.59,36.34,-,-,-,17.78,-,-,52.0
114,臺北市,1996/04/14,古亭,3.6,1.19,21.9,-,62,51,12.69,37.82,2.31,0.4,1.91,18.02,-,-,56.0
115,臺北市,1996/04/14,中山,2.2,0.99,22.0,-,45,43,8.08,34.72,3.2,0.26,2.93,17.61,-,-,45.0
116,臺北市,1996/04/14,大同,5.6,2.48,-,-,44,121,75.23,45.69,3.96,1.09,2.87,17.9,-,-,44.0
117,臺北市,1996/04/14,萬華,3.0,1.0,22.3,-,45,39,5.61,33.7,-,-,-,17.64,-,-,45.0
118,臺北市,1996/04/14,陽明,0.6,0.32,47.9,-,12,4,0.38,3.35,-,-,-,14.56,-,94.0,49.0
119,臺北市,1996/04/14,士林,0.8,0.66,22.6,-,59,23,2.43,20.59,-,-,-,17.87,-,-,55.0
120,臺北市,1996/04/13,松山,9.0,1.48,14.2,-,39,68,27.42,40.95,-,-,-,18.25,-,-,39.0
121,臺北市,1996/04/13,古亭,6.3,1.53,16.7,-,47,66,24.67,41.8,2.2,0.49,1.71,18.52,-,-,47.0
122,臺北市,1996/04/13,中山,7.7,1.33,15.8,-,31,63,20.37,42.95,3.52,0.65,2.87,18.64,-,-,34.0
123,臺北市,1996/04/13,大同,16.7,4.88,-,-,62,246,181.97,64.28,5.32,2.41,2.92,18.94,-,-,79.0
124,臺北市,1996/04/13,萬華,7.1,1.54,15.2,-,33,64,21.69,42.3,-,-,-,18.34,-,-,33.0
125,臺北市,1996/04/13,陽明,3.0,0.22,54.7,-,10,3,0.07,2.69,-,-,-,13.31,-,99.0,51.0
126,臺北市,1996/04/13,士林,3.9,0.84,20.5,-,44,35,8.96,26.15,-,-,-,18.78,-,-,44.0
127,臺北市,1996/04/12,松山,9.3,0.92,15.2,-,27,49,10.33,38.47,-,-,-,16.0,-,-,28.0
128,臺北市,1996/04/12,古亭,2.6,1.05,20.3,-,29,52,16.12,36.33,2.14,0.28,1.86,16.39,-,-,40.0
129,臺北市,1996/04/12,中山,5.7,1.29,17.6,-,28,63,22.25,41.22,2.81,0.42,2.39,16.5,-,-,32.0
130,臺北市,1996/04/12,大同,15.4,5.55,-,-,56,268,203.37,64.69,-,-,-,16.86,-,-,91.0
131,臺北市,1996/04/12,萬華,4.6,1.12,16.7,-,28,49,10.57,37.93,-,-,-,16.23,-,-,37.0
132,臺北市,1996/04/12,陽明,2.7,0.22,53.4,-,10,3,0.03,2.84,-,-,-,10.5,-,100.0,50.0
133,臺北市,1996/04/12,士林,5.0,0.4,33.5,-,55,15,1.48,13.95,-,-,-,17.32,-,-,53.0
134,臺北市,1996/04/11,松山,3.6,0.78,23.4,-,28,36,4.68,31.79,-,-,-,14.75,-,-,33.0
135,臺北市,1996/04/11,古亭,2.5,0.99,23.8,-,39,46,11.45,34.81,2.02,0.26,1.76,15.0,-,-,39.0
136,臺北市,1996/04/11,中山,3.9,1.26,18.9,-,32,59,15.85,42.7,2.48,0.38,2.1,15.51,-,-,32.0
137,臺北市,1996/04/11,大同,11.8,5.83,-,-,60,269,203.22,65.85,4.84,2.81,2.03,16.06,-,-,84.0
138,臺北市,1996/04/11,萬華,3.2,0.97,23.8,-,23,36,4.24,32.03,-,-,-,15.13,-,-,30.0
139,臺北市,1996/04/11,陽明,0.2,0.25,57.4,-,11,1,0.02,0.89,-,-,-,8.97,-,100.0,51.0
140,臺北市,1996/04/11,士林,1.3,0.61,28.9,-,45,24,3.19,21.05,-,-,-,16.04,-,-,45.0
141,臺北市,1996/04/10,松山,2.2,0.87,20.8,-,23,41,6.7,34.26,-,-,-,15.77,-,-,27.0
142,臺北市,1996/04/10,古亭,2.9,1.37,18.6,-,27,62,20.97,41.25,2.25,0.41,1.85,15.8,-,-,30.0
143,臺北市,1996/04/10,中山,3.1,1.13,20.3,-,17,49,9.42,39.43,2.46,0.44,2.02,15.96,-,-,28.0
144,臺北市,1996/04/10,大同,6.0,3.45,-,-,34,143,92.58,50.47,3.55,1.43,2.12,16.06,-,-,59.0
145,臺北市,1996/04/10,萬華,2.7,0.88,24.0,-,22,35,2.96,31.87,-,-,-,15.36,-,-,34.0
146,臺北市,1996/04/10,陽明,0.1,0.18,56.8,-,11,1,0.03,0.86,-,-,-,9.8,-,100.0,53.0
147,臺北市,1996/04/10,士林,1.8,0.62,25.6,-,41,26,2.66,23.63,-,-,-,15.95,-,-,41.0
148,臺北市,1996/04/09,松山,4.0,0.99,20.7,-,33,41,8.82,32.31,-,-,-,18.66,-,-,33.0
149,臺北市,1996/04/09,古亭,3.8,1.14,24.4,-,39,45,12.0,33.09,2.03,0.27,1.76,19.02,-,-,39.0
150,臺北市,1996/04/09,中山,4.5,1.25,21.0,-,27,51,13.22,37.51,2.57,0.45,2.13,19.5,-,-,28.0
151,臺北市,1996/04/09,大同,10.7,4.52,-,-,49,182,127.42,54.42,4.23,2.1,2.13,20.07,-,-,80.0
152,臺北市,1996/04/09,萬華,3.1,0.87,30.6,-,22,28,2.99,24.88,-,-,-,19.13,-,-,34.0
153,臺北市,1996/04/09,陽明,0.1,0.26,54.4,-,10,1,0.04,0.78,-,-,-,13.45,-,99.0,48.0
154,臺北市,1996/04/09,士林,1.4,0.6,29.2,-,43,19,2.28,16.34,-,-,-,20.31,-,-,43.0
155,臺北市,1996/04/08,松山,4.7,-,19.4,-,-,40,6.64,33.63,-,-,-,18.79,-,-,28.0
156,臺北市,1996/04/08,古亭,5.5,1.28,20.9,-,41,53,16.54,36.9,2.2,0.32,1.88,18.83,-,-,41.0
157,臺北市,1996/04/08,中山,6.5,1.45,19.8,-,39,55,13.28,41.7,2.67,0.38,2.29,19.26,-,-,39.0
158,臺北市,1996/04/08,大同,13.5,6.09,-,-,76,244,180.53,62.99,5.23,2.98,2.25,19.76,-,-,91.0
159,臺北市,1996/04/08,萬華,6.9,1.28,21.2,-,39,40,5.13,34.66,-,-,-,18.92,-,-,39.0
160,臺北市,1996/04/08,陽明,0.6,0.32,53.8,-,10,2,0.04,1.5,-,-,-,13.78,-,95.0,56.0
161,臺北市,1996/04/08,士林,3.6,0.9,25.1,-,63,33,6.1,27.33,-,-,-,19.62,-,-,57.0
162,臺北市,1996/04/07,松山,5.3,-,14.6,-,-,53,18.83,34.42,-,-,-,21.25,-,-,40.0
163,臺北市,1996/04/07,古亭,5.8,1.51,18.7,-,57,67,27.92,38.78,2.62,0.42,2.2,21.54,-,-,54.0
164,臺北市,1996/04/07,中山,5.8,1.38,19.1,-,63,61,20.67,40.49,2.59,0.42,2.17,21.32,-,-,56.0
165,臺北市,1996/04/07,大同,11.2,4.27,-,-,65,187,131.2,56.04,4.21,1.93,2.28,21.79,-,-,74.0
166,臺北市,1996/04/07,萬華,5.4,1.41,19.4,-,44,57,18.99,38.39,-,-,-,21.17,-,-,59.0
167,臺北市,1996/04/07,陽明,3.3,0.33,42.5,-,13,4,0.24,3.85,-,-,-,16.9,-,92.0,45.0
168,臺北市,1996/04/07,士林,3.2,1.01,23.3,-,57,43,17.24,25.94,-,-,-,22.16,-,-,53.0
169,臺北市,1996/04/06,松山,18.1,1.72,5.3,-,73,98,46.15,52.34,-,-,-,19.71,-,-,57.0
170,臺北市,1996/04/06,古亭,9.8,2.25,8.2,-,105,104,52.7,51.53,3.18,0.82,2.36,19.64,-,-,77.0
171,臺北市,1996/04/06,中山,12.3,2.32,7.3,-,96,123,67.43,55.76,3.42,0.94,2.48,19.53,-,-,62.0
172,臺北市,1996/04/06,大同,15.6,5.41,-,-,111,264,199.33,64.81,5.27,2.57,2.7,19.8,-,-,66.0
173,臺北市,1996/04/06,萬華,13.4,2.61,8.3,-,100,114,52.81,57.55,-,-,-,19.62,-,-,59.0
174,臺北市,1996/04/06,陽明,1.1,0.33,45.2,-,10,3,0.11,3.03,-,-,-,16.52,-,90.0,45.0
175,臺北市,1996/04/06,士林,6.9,1.75,10.3,-,110,79,39.48,39.59,-,-,-,19.36,-,-,68.0
176,臺北市,1996/04/05,松山,5.8,1.02,20.3,-,31,43,12.74,30.04,-,-,-,20.17,-,-,31.0
177,臺北市,1996/04/05,古亭,5.2,0.96,22.6,-,40,47,15.19,31.44,2.33,0.3,2.03,20.66,-,-,40.0
178,臺北市,1996/04/05,中山,4.6,1.23,21.3,-,31,49,15.36,34.12,2.52,0.43,2.1,20.64,-,-,34.0
179,臺北市,1996/04/05,大同,13.2,5.39,-,-,61,243,179.79,62.9,5.21,2.88,2.32,21.33,-,-,96.0
180,臺北市,1996/04/05,萬華,5.3,0.86,25.2,-,29,31,4.28,27.07,-,-,-,20.52,-,-,33.0
181,臺北市,1996/04/05,陽明,1.3,0.33,47.5,-,10,3,0.04,3.22,-,-,-,14.25,-,94.0,49.0
182,臺北市,1996/04/05,士林,4.9,0.53,27.7,-,46,22,1.29,20.78,-,-,-,21.47,-,-,46.0
183,臺北市,1996/04/04,松山,3.3,0.71,25.2,-,20,29,3.04,25.52,-,-,-,14.12,-,-,31.0
184,臺北市,1996/04/04,古亭,2.7,0.53,30.3,-,18,31,5.25,25.8,2.1,0.09,2.01,14.51,-,-,33.0
185,臺北市,1996/04/04,中山,4.4,0.84,22.4,-,37,44,10.33,33.76,2.26,0.15,2.1,14.59,-,-,37.0
186,臺北市,1996/04/04,大同,10.3,3.89,-,-,45,230,168.63,61.74,3.98,1.77,2.2,15.07,-,-,57.0
187,臺北市,1996/04/04,萬華,2.9,0.73,29.6,-,20,27,2.64,24.4,-,-,-,14.49,-,-,33.0
188,臺北市,1996/04/04,陽明,0.2,0.17,54.8,-,10,1,0.02,0.71,-,-,-,8.4,-,100.0,50.0
189,臺北市,1996/04/04,士林,1.3,0.46,32.3,-,19,9,0.17,-,-,-,-,15.35,-,-,33.0
190,臺北市,1996/04/03,松山,4.1,0.72,19.2,-,21,39,5.95,32.9,-,-,-,11.49,-,-,31.0
191,臺北市,1996/04/03,古亭,3.1,0.63,24.2,-,22,42,10.11,31.97,2.28,0.22,2.06,11.66,-,-,33.0
192,臺北市,1996/04/03,中山,4.8,0.99,18.9,-,20,55,16.79,38.69,2.23,0.21,2.02,11.76,-,-,31.0
193,臺北市,1996/04/03,大同,11.0,4.49,-,-,45,299,228.67,70.07,4.19,1.97,2.21,12.18,-,-,62.0
194,臺北市,1996/04/03,萬華,4.1,0.78,22.7,-,21,37,5.27,31.78,-,-,-,11.69,-,-,34.0
195,臺北市,1996/04/03,陽明,0.2,0.16,54.9,-,10,1,0.01,0.58,-,-,-,5.5,-,100.0,50.0
196,臺北市,1996/04/03,士林,0.5,0.51,31.2,-,18,15,1.87,-,-,-,-,12.15,-,-,38.0
197,臺北市,1996/04/02,松山,3.5,0.71,23.9,-,38,36,6.36,29.6,-,-,-,11.55,-,-,38.0
198,臺北市,1996/04/02,古亭,3.0,0.82,23.1,-,45,50,15.9,34.42,2.36,0.23,2.13,11.61,-,-,45.0
199,臺北市,1996/04/02,中山,1.7,0.84,23.9,-,38,42,7.72,34.23,2.25,0.26,1.99,11.87,-,-,38.0
200,臺北市,1996/04/02,大同,10.7,4.45,-,-,59,259,192.12,67.37,4.61,2.33,2.28,12.19,-,-,65.0
201,臺北市,1996/04/02,萬華,2.7,0.96,23.8,-,40,38,5.13,32.7,-,-,-,11.72,-,-,40.0
202,臺北市,1996/04/02,陽明,0.2,0.19,55.8,-,15,1,0.02,0.73,-,-,-,4.17,-,100.0,51.0
203,臺北市,1996/04/02,士林,0.7,0.43,37.4,-,44,12,0.09,12.08,-,-,-,11.78,-,-,44.0
204,臺北市,1996/04/01,松山,0.8,0.56,28.4,-,12,22,2.04,19.52,-,-,-,13.87,-,-,32.0
205,臺北市,1996/04/01,古亭,1.0,0.87,20.5,-,24,44,11.48,32.3,2.23,0.21,2.02,14.21,-,-,31.0
206,臺北市,1996/04/01,中山,1.3,0.85,23.3,-,18,38,8.25,30.1,2.32,0.24,2.08,13.9,-,-,29.0
207,臺北市,1996/04/01,大同,7.7,3.67,-,-,31,200,145.01,54.65,-,-,-,14.46,-,-,53.0
208,臺北市,1996/04/01,萬華,1.5,0.94,21.6,-,13,36,5.28,30.89,-,-,-,14.04,-,-,35.0
209,臺北市,1996/04/01,陽明,0.1,0.18,50.5,-,11,1,0.02,0.56,-,-,-,7.16,-,100.0,44.0
210,臺北市,1996/04/01,士林,0.5,0.59,26.1,-,19,15,0.83,14.63,-,-,-,14.15,-,-,31.0
