序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
67,臺北市,1997/03/22,大同,8.1,4.53,-,-,34,212,161.39,50.29,4.71,1.99,2.71,18.09,-,-,65.0
68,臺北市,1997/03/22,萬華,2.4,1.2,12.6,-,22,47,11.18,35.39,-,-,-,17.99,-,-,22.0
69,臺北市,1997/03/22,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,100.0,-
70,臺北市,1997/03/22,士林,1.3,1.11,7.9,-,32,53,15.78,36.78,-,-,-,17.58,-,-,32.0
71,臺北市,1997/03/21,松山,6.3,1.48,10.0,-,-,82,41.77,40.0,-,-,-,18.16,-,-,30.0
72,臺北市,1997/03/21,古亭,5.7,1.67,11.2,-,48,81,44.71,35.38,2.8,0.65,2.15,18.46,-,-,48.0
73,臺北市,1997/03/21,中山,9.2,1.82,10.0,-,42,86,44.78,41.05,2.93,0.7,2.24,18.59,-,-,42.0
74,臺北市,1997/03/21,大同,10.6,4.68,-,-,58,194,147.57,46.24,5.26,2.48,2.79,18.84,-,-,78.0
75,臺北市,1997/03/21,萬華,5.6,1.35,12.3,-,38,57,20.85,35.68,-,-,-,18.47,-,-,38.0
76,臺北市,1997/03/21,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,97.0,-
77,臺北市,1997/03/21,士林,5.6,0.98,10.6,-,41,47,16.27,31.17,-,-,-,18.57,-,-,41.0
78,臺北市,1997/03/20,松山,1.4,0.82,17.7,-,-,41,8.21,32.35,-,-,-,16.02,-,-,26.0
79,臺北市,1997/03/20,古亭,1.5,0.97,16.6,-,27,46,13.96,31.66,2.3,0.27,2.03,16.27,-,-,27.0
80,臺北市,1997/03/20,中山,2.1,1.18,13.5,-,23,57,19.11,38.35,2.52,0.31,2.21,16.36,-,-,23.0
81,臺北市,1997/03/20,大同,6.9,4.58,-,-,39,219,166.18,52.61,4.92,2.39,2.53,16.75,-,-,71.0
82,臺北市,1997/03/20,萬華,1.3,0.97,18.4,-,23,36,5.16,30.43,-,-,-,16.2,-,-,25.0
83,臺北市,1997/03/20,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,100.0,-
84,臺北市,1997/03/20,士林,1.4,0.79,13.8,-,30,41,9.54,31.39,-,-,-,16.3,-,-,30.0
85,臺北市,1997/03/19,松山,3.6,1.4,7.4,-,-,71,32.54,38.43,-,-,-,19.14,-,-,20.0
86,臺北市,1997/03/19,古亭,2.7,1.4,9.6,-,57,66,28.1,37.73,2.72,0.57,2.15,19.51,-,-,53.0
87,臺北市,1997/03/19,中山,5.3,1.28,10.0,-,43,62,25.21,37.12,3.03,0.61,2.42,19.2,-,-,43.0
88,臺北市,1997/03/19,大同,8.5,3.26,-,-,42,140,99.71,39.83,4.89,1.94,2.95,19.64,-,-,61.0
89,臺北市,1997/03/19,萬華,5.7,1.33,11.1,-,51,56,19.28,36.82,-,-,-,19.35,-,-,50.0
90,臺北市,1997/03/19,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,99.0,-
91,臺北市,1997/03/19,士林,1.9,1.0,7.9,-,46,50,16.74,33.03,-,-,-,19.18,-,-,46.0
92,臺北市,1997/03/18,松山,3.4,1.03,14.0,-,-,52,18.75,32.91,-,-,-,18.65,-,-,23.0
93,臺北市,1997/03/18,古亭,3.7,1.07,14.8,-,30,54,24.61,29.48,2.35,0.35,2.0,19.17,-,-,30.0
94,臺北市,1997/03/18,中山,4.6,1.28,14.9,-,20,61,27.43,33.52,2.55,0.41,2.14,19.42,-,-,26.0
95,臺北市,1997/03/18,大同,10.7,5.14,-,-,44,204,158.55,45.26,5.07,2.5,2.57,20.22,-,-,91.0
96,臺北市,1997/03/18,萬華,3.1,1.08,17.3,-,20,39,10.75,28.49,-,-,-,19.36,-,-,25.0
97,臺北市,1997/03/18,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,97.0,-
98,臺北市,1997/03/18,士林,2.6,0.75,18.1,-,20,34,12.26,21.59,-,-,-,19.88,-,-,26.0
99,臺北市,1997/03/17,松山,1.5,0.86,13.7,-,-,44,13.14,30.39,-,-,-,15.63,-,-,23.0
100,臺北市,1997/03/17,古亭,0.7,0.96,14.1,-,18,47,18.55,28.65,2.3,0.28,2.02,15.77,-,-,23.0
101,臺北市,1997/03/17,中山,1.7,1.24,11.1,-,20,59,23.26,35.61,2.52,0.39,2.13,16.29,-,-,23.0
102,臺北市,1997/03/17,大同,7.8,4.98,-,-,39,225,178.08,47.13,5.02,2.57,2.45,16.86,-,-,86.0
103,臺北市,1997/03/17,萬華,0.8,0.91,16.4,-,12,33,5.93,26.85,-,-,-,15.97,-,-,26.0
104,臺北市,1997/03/17,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,100.0,-
105,臺北市,1997/03/17,士林,1.2,0.84,8.7,-,30,43,12.33,30.77,-,-,-,16.06,-,-,30.0
106,臺北市,1997/03/16,松山,0.4,0.61,22.9,-,-,21,3.06,18.13,-,-,-,16.85,-,-,24.0
107,臺北市,1997/03/16,古亭,0.1,0.69,21.2,-,15,29,7.28,21.45,2.18,0.13,2.05,17.16,-,-,25.0
108,臺北市,1997/03/16,中山,1.2,0.79,20.6,-,17,33,7.58,25.44,2.35,0.18,2.18,17.99,-,-,23.0
109,臺北市,1997/03/16,大同,6.8,3.26,-,-,25,163,122.07,40.96,3.78,1.4,2.38,18.91,-,-,45.0
110,臺北市,1997/03/16,萬華,0.2,0.71,23.5,-,16,20,2.42,17.94,-,-,-,17.59,-,-,26.0
111,臺北市,1997/03/16,陽明,0.1,0.3,27.5,-,13,2,0.31,2.04,-,-,-,10.43,-,100.0,24.0
112,臺北市,1997/03/16,士林,0.7,0.59,20.1,-,16,19,2.02,16.94,-,-,-,18.37,-,-,22.0
113,臺北市,1997/03/15,松山,8.4,1.03,11.7,-,-,48,14.56,33.86,-,-,-,21.61,-,-,72.0
114,臺北市,1997/03/15,古亭,6.7,1.24,13.9,-,99,52,17.81,34.45,2.63,0.36,2.27,22.18,-,-,74.0
115,臺北市,1997/03/15,中山,9.7,1.23,12.6,-,81,55,16.92,37.89,2.62,0.37,2.25,22.01,-,-,66.0
116,臺北市,1997/03/15,大同,15.7,3.88,-,-,72,159,114.6,44.88,4.43,1.84,2.59,22.75,-,-,68.0
117,臺北市,1997/03/15,萬華,6.6,1.19,14.2,-,87,42,8.51,33.43,-,-,-,22.15,-,-,68.0
118,臺北市,1997/03/15,陽明,0.5,0.41,20.8,-,33,8,0.55,6.98,-,-,-,15.77,-,95.0,33.0
119,臺北市,1997/03/15,士林,5.2,1.0,10.5,-,102,38,10.01,28.37,-,-,-,22.12,-,-,76.0
120,臺北市,1997/03/14,松山,10.7,1.67,19.4,-,115,91,39.43,52.04,-,-,-,23.81,-,-,82.0
121,臺北市,1997/03/14,古亭,7.0,1.49,13.5,-,100,69,29.91,39.31,2.85,0.59,2.27,24.59,-,-,75.0
122,臺北市,1997/03/14,中山,9.2,1.67,12.9,-,96,83,38.0,44.85,3.65,0.8,2.85,24.3,-,-,73.0
123,臺北市,1997/03/14,大同,12.3,2.97,-,-,79,132,85.07,46.77,4.57,1.57,2.99,24.98,-,-,64.0
124,臺北市,1997/03/14,萬華,8.2,1.1,13.1,-,89,43,10.37,32.37,-,-,-,24.23,-,-,70.0
125,臺北市,1997/03/14,陽明,1.7,0.38,28.9,-,47,12,0.49,11.35,-,-,-,19.0,-,82.0,47.0
126,臺北市,1997/03/14,士林,7.1,1.09,9.7,-,100,52,18.53,33.38,-,-,-,23.61,-,-,75.0
127,臺北市,1997/03/13,松山,-,1.85,13.2,-,107,93,43.12,49.67,-,-,-,23.07,-,-,78.0
128,臺北市,1997/03/13,古亭,6.1,1.59,12.4,-,106,72,30.03,42.26,-,-,-,23.6,-,-,78.0
129,臺北市,1997/03/13,中山,11.3,1.72,14.5,-,101,90,40.45,49.64,3.58,0.94,2.63,23.49,-,-,75.0
130,臺北市,1997/03/13,大同,14.1,3.0,-,-,90,158,94.64,55.55,-,-,-,23.62,-,-,70.0
131,臺北市,1997/03/13,萬華,8.5,1.3,14.5,-,108,48,9.19,39.05,-,-,-,23.54,-,-,79.0
132,臺北市,1997/03/13,陽明,1.6,0.52,37.3,-,68,13,0.11,12.7,-,-,-,17.71,-,84.0,59.0
133,臺北市,1997/03/13,士林,7.8,1.42,11.7,-,111,70,26.44,44.01,-,-,-,22.88,-,-,80.0
134,臺北市,1997/03/12,松山,-,1.66,21.6,-,99,91,38.37,53.07,-,-,-,22.15,-,-,95.0
135,臺北市,1997/03/12,古亭,9.6,1.66,26.2,-,111,74,27.1,46.63,-,-,-,22.84,-,-,92.0
136,臺北市,1997/03/12,中山,10.8,1.42,-,-,91,94,42.62,51.5,3.32,0.78,2.54,22.48,-,-,122.0
137,臺北市,1997/03/12,大同,15.4,3.56,-,-,92,177,115.87,61.3,5.09,1.9,3.19,23.32,-,-,71.0
138,臺北市,1997/03/12,萬華,9.3,1.55,27.7,-,109,59,12.33,46.38,-,-,-,22.53,-,-,115.0
139,臺北市,1997/03/12,陽明,1.2,0.48,40.0,-,53,11,0.3,10.44,-,-,-,16.7,-,88.0,73.0
140,臺北市,1997/03/12,士林,7.5,1.34,16.6,-,106,61,19.39,42.03,-,-,-,21.64,-,-,78.0
141,臺北市,1997/03/11,松山,5.5,1.53,21.9,-,-,81,29.03,52.35,-,-,-,22.23,-,-,71.0
142,臺北市,1997/03/11,古亭,6.5,1.58,20.7,-,87,76,32.79,43.39,-,-,-,22.24,-,-,68.0
143,臺北市,1997/03/11,中山,5.7,1.51,19.1,-,72,75,27.18,47.38,2.97,0.62,2.34,22.41,-,-,61.0
144,臺北市,1997/03/11,大同,10.1,3.26,-,-,67,150,96.27,53.93,4.63,1.77,2.85,-,-,-,59.0
145,臺北市,1997/03/11,萬華,4.5,1.09,26.2,-,73,41,6.72,33.83,-,-,-,22.36,-,-,77.0
146,臺北市,1997/03/11,陽明,0.7,0.32,38.4,-,22,5,0.19,4.46,-,-,-,16.92,-,81.0,42.0
147,臺北市,1997/03/11,士林,4.1,1.08,15.9,-,83,50,14.54,35.8,-,-,-,21.65,-,-,66.0
148,臺北市,1997/03/10,松山,5.7,1.56,19.9,-,58,85,43.03,42.36,-,-,-,21.83,-,-,55.0
149,臺北市,1997/03/10,古亭,6.0,1.59,20.3,-,95,73,30.29,42.54,2.46,0.52,1.93,22.16,-,-,73.0
150,臺北市,1997/03/10,中山,9.2,1.65,18.0,-,93,81,35.26,45.62,3.35,0.76,2.58,22.09,-,-,72.0
151,臺北市,1997/03/10,大同,14.1,3.32,-,-,87,161,105.69,54.96,5.5,1.9,3.6,-,-,-,68.0
152,臺北市,1997/03/10,萬華,8.2,1.33,21.8,-,107,53,12.37,40.75,-,-,-,22.11,-,-,78.0
153,臺北市,1997/03/10,陽明,1.1,0.23,41.2,-,29,5,0.11,4.78,-,-,-,16.91,-,83.0,45.0
154,臺北市,1997/03/10,士林,4.6,1.2,14.8,-,89,56,18.84,36.96,-,-,-,21.2,-,-,69.0
155,臺北市,1997/03/09,松山,2.8,1.07,20.8,-,58,51,15.69,35.04,-,-,-,22.58,-,-,54.0
156,臺北市,1997/03/09,古亭,4.6,1.27,27.6,-,109,54,16.19,37.32,2.58,0.42,2.16,22.94,-,-,79.0
157,臺北市,1997/03/09,中山,5.5,1.33,33.8,-,95,59,19.5,39.88,2.82,0.45,2.36,22.42,-,-,79.0
158,臺北市,1997/03/09,大同,9.8,2.91,-,-,92,128,77.93,49.69,4.98,1.65,3.33,23.11,-,-,71.0
159,臺北市,1997/03/09,萬華,4.8,1.12,32.6,-,102,39,6.06,32.82,-,-,-,22.35,-,-,79.0
160,臺北市,1997/03/09,陽明,1.1,0.35,35.6,-,34,6,0.13,5.65,-,-,-,16.38,-,88.0,42.0
161,臺北市,1997/03/09,士林,4.0,1.02,29.0,-,101,41,10.54,30.75,-,-,-,22.28,-,-,76.0
162,臺北市,1997/03/08,松山,4.0,1.19,11.9,-,39,61,30.01,31.45,-,-,-,21.86,-,-,39.0
163,臺北市,1997/03/08,古亭,2.4,1.13,13.1,-,66,52,23.6,28.83,2.57,0.36,2.21,22.24,-,-,58.0
164,臺北市,1997/03/08,中山,6.2,1.39,12.4,-,57,75,37.97,36.98,2.94,0.61,2.33,22.29,-,-,53.0
165,臺北市,1997/03/08,大同,13.7,4.61,-,-,73,226,171.16,55.13,5.08,2.31,2.77,22.41,-,-,74.0
166,臺北市,1997/03/08,萬華,2.3,1.1,16.1,-,60,39,11.53,27.71,-,-,-,22.42,-,-,55.0
167,臺北市,1997/03/08,陽明,1.5,0.25,32.6,-,29,6,0.15,5.55,-,-,-,16.15,-,84.0,60.0
168,臺北市,1997/03/08,士林,3.1,1.03,16.0,-,73,46,17.85,28.2,-,-,-,22.2,-,-,61.0
169,臺北市,1997/03/07,松山,6.9,1.61,19.1,-,54,94,44.15,49.5,-,-,-,20.93,-,-,59.0
170,臺北市,1997/03/07,古亭,6.7,1.65,24.4,-,91,80,33.53,46.61,2.96,0.73,2.23,21.46,-,-,70.0
171,臺北市,1997/03/07,中山,8.1,1.72,22.9,-,77,88,35.01,52.55,3.34,0.77,2.58,21.24,-,-,66.0
172,臺北市,1997/03/07,大同,9.7,3.27,-,-,76,158,97.55,60.89,4.72,1.89,2.83,21.78,-,-,63.0
173,臺北市,1997/03/07,萬華,5.9,1.19,31.8,-,88,46,6.9,39.19,-,-,-,21.34,-,-,104.0
174,臺北市,1997/03/07,陽明,1.4,0.35,49.6,-,32,8,0.1,7.8,-,-,-,15.94,-,79.0,63.0
175,臺北市,1997/03/07,士林,5.8,1.27,22.2,-,84,63,20.05,42.57,-,-,-,20.63,-,-,67.0
176,臺北市,1997/03/06,松山,8.7,1.5,20.0,-,51,94,44.89,49.32,-,-,-,20.32,-,-,63.0
177,臺北市,1997/03/06,古亭,8.0,1.57,21.3,-,84,81,34.98,45.65,3.09,0.72,2.37,20.97,-,-,67.0
178,臺北市,1997/03/06,中山,11.4,1.77,17.2,-,95,104,46.74,56.92,3.62,0.94,2.68,20.69,-,-,73.0
179,臺北市,1997/03/06,大同,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
180,臺北市,1997/03/06,萬華,8.6,1.46,20.6,-,106,73,24.14,48.9,-,-,-,20.82,-,-,78.0
181,臺北市,1997/03/06,陽明,1.1,0.33,39.0,-,26,7,0.34,6.59,-,-,-,14.91,-,78.0,46.0
182,臺北市,1997/03/06,士林,7.1,1.19,17.6,-,72,66,25.02,41.14,-,-,-,20.23,-,-,61.0
183,臺北市,1997/03/05,松山,3.8,1.36,24.4,-,40,72,26.66,45.18,-,-,-,19.21,-,-,74.0
184,臺北市,1997/03/05,古亭,4.3,1.47,25.8,-,75,75,30.89,44.4,2.83,0.63,2.21,19.23,-,-,66.0
185,臺北市,1997/03/05,中山,6.2,1.68,27.2,-,77,85,32.32,52.28,3.26,0.8,2.45,19.6,-,-,71.0
186,臺北市,1997/03/05,大同,7.4,3.0,-,-,58,141,81.69,59.79,4.27,1.7,2.57,20.11,-,-,54.0
187,臺北市,1997/03/05,萬華,5.5,1.22,31.0,-,76,54,13.62,40.16,-,-,-,19.78,-,-,78.0
188,臺北市,1997/03/05,陽明,0.8,0.32,37.8,-,27,7,0.19,6.49,-,-,-,13.29,-,84.0,49.0
189,臺北市,1997/03/05,士林,3.8,1.13,28.2,-,68,62,21.02,41.0,-,-,-,19.41,-,-,59.0
190,臺北市,1997/03/04,松山,-,0.82,18.1,-,30,40,11.14,28.79,-,-,-,16.39,-,-,30.0
191,臺北市,1997/03/04,古亭,2.1,0.78,24.1,-,74,38,10.94,27.08,2.38,0.25,2.13,16.66,-,-,62.0
192,臺北市,1997/03/04,中山,4.6,0.8,21.8,-,56,42,10.48,31.09,2.46,0.22,2.23,16.89,-,-,53.0
193,臺北市,1997/03/04,大同,9.0,3.79,-,-,57,184,132.78,51.41,4.08,1.81,2.27,17.62,-,-,59.0
194,臺北市,1997/03/04,萬華,2.3,0.88,23.4,-,58,34,6.38,27.59,-,-,-,17.19,-,-,54.0
195,臺北市,1997/03/04,陽明,0.7,0.23,32.2,-,21,2,0.17,2.11,-,-,-,8.91,-,90.0,29.0
196,臺北市,1997/03/04,士林,4.7,0.37,29.5,-,44,17,2.72,14.02,-,-,-,17.12,-,-,44.0
197,臺北市,1997/03/03,松山,-,0.61,17.3,-,26,33,7.17,26.32,-,-,-,14.37,-,-,26.0
198,臺北市,1997/03/03,古亭,1.3,0.72,23.0,-,58,37,11.7,25.59,2.31,0.27,2.04,14.16,-,-,54.0
199,臺北市,1997/03/03,中山,2.0,0.69,23.1,-,42,37,8.84,27.81,2.42,0.24,2.18,14.9,-,-,42.0
200,臺北市,1997/03/03,大同,6.8,3.22,-,-,41,160,114.39,45.75,3.88,1.62,2.26,15.3,-,-,54.0
201,臺北市,1997/03/03,萬華,1.7,0.74,25.6,-,43,27,4.58,22.66,-,-,-,15.06,-,-,43.0
202,臺北市,1997/03/03,陽明,0.7,0.17,32.1,-,21,1,0.05,0.56,-,-,-,6.82,-,95.0,29.0
203,臺北市,1997/03/03,士林,0.7,0.33,29.6,-,35,14,2.04,11.78,-,-,-,14.92,-,-,35.0
204,臺北市,1997/03/02,松山,-,0.62,17.9,-,23,27,5.49,21.24,-,-,-,14.34,-,-,23.0
205,臺北市,1997/03/02,古亭,0.3,0.74,18.4,-,20,41,12.9,27.86,2.17,0.15,2.02,14.19,-,-,26.0
206,臺北市,1997/03/02,中山,1.0,0.76,17.2,-,14,36,7.81,28.56,2.49,0.26,2.24,14.78,-,-,25.0
207,臺北市,1997/03/02,大同,3.6,1.97,-,-,20,104,66.1,37.65,2.99,0.63,2.36,14.88,-,-,25.0
208,臺北市,1997/03/02,萬華,0.2,0.64,22.7,-,17,23,2.08,20.97,-,-,-,14.34,-,-,26.0
209,臺北市,1997/03/02,陽明,0.4,0.19,30.6,-,13,1,0.22,0.58,-,-,-,7.88,-,100.0,26.0
210,臺北市,1997/03/02,士林,0.2,0.51,20.1,-,17,20,1.95,18.23,-,-,-,14.77,-,-,21.0
211,臺北市,1997/03/01,松山,-,0.92,10.7,-,73,38,9.55,28.44,-,-,-,16.78,-,-,61.0
212,臺北市,1997/03/01,古亭,5.5,1.13,10.5,-,54,54,21.43,33.06,2.6,0.39,2.21,17.48,-,-,52.0
