序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
60,臺北市,1998/06/22,大同,7.5,4.19,-,-,-,-,166.68,124.35,42.33,5.259,2.25,3.01,29.12,-,-,65.0
61,臺北市,1998/06/22,萬華,4.2,1.42,11.7,-,52,-,50.21,13.48,36.73,-,-,-,27.43,-,-,51.0
62,臺北市,1998/06/22,陽明,1.5,0.25,26.5,-,17,-,7.38,0.3,7.08,-,-,-,23.35,-,87.0,38.0
63,臺北市,1998/06/22,士林,4.2,1.51,5.8,-,57,-,74.65,33.98,40.67,-,-,-,28.08,-,-,53.0
64,臺北市,1998/06/21,松山,4.2,1.33,22.2,-,42,-,53.8,21.19,32.6,-,-,-,28.41,-,-,117.0
65,臺北市,1998/06/21,古亭,4.4,1.15,22.4,-,38,37,51.6,20.23,31.37,2.271,0.38,1.89,28.84,-,-,95.0
66,臺北市,1998/06/21,中山,3.6,1.34,22.1,-,-,-,46.71,19.41,27.3,2.91,0.49,2.42,29.87,-,-,98.0
67,臺北市,1998/06/21,大同,6.4,4.55,-,-,-,-,192.41,139.38,53.03,4.589,2.07,2.52,30.66,-,-,80.0
68,臺北市,1998/06/21,萬華,3.8,0.82,29.1,-,42,-,28.56,3.58,24.98,-,-,-,28.61,-,-,94.0
69,臺北市,1998/06/21,陽明,0.9,0.26,30.9,-,13,-,6.22,0.64,5.58,-,-,-,24.76,-,85.0,59.0
70,臺北市,1998/06/21,士林,3.0,1.09,17.7,-,47,-,49.82,15.7,34.13,-,-,-,29.58,-,-,87.0
71,臺北市,1998/06/20,松山,4.9,1.21,22.9,-,42,-,57.54,20.08,37.46,-,-,-,28.62,-,-,72.0
72,臺北市,1998/06/20,古亭,3.4,1.18,20.4,-,45,44,55.87,20.54,35.32,2.505,0.56,1.94,28.92,-,-,50.0
73,臺北市,1998/06/20,中山,5.4,1.34,18.7,-,-,-,62.53,21.27,41.26,-,-,-,30.14,-,-,57.0
74,臺北市,1998/06/20,大同,7.4,3.91,-,-,-,-,169.2,112.15,57.04,4.395,1.88,2.52,31.21,-,-,59.0
75,臺北市,1998/06/20,萬華,3.1,0.79,24.0,-,45,-,29.0,4.06,24.94,-,-,-,29.03,-,-,54.0
76,臺北市,1998/06/20,陽明,2.2,0.27,25.8,-,13,-,10.1,2.43,7.67,-,-,-,24.35,-,85.0,43.0
77,臺北市,1998/06/20,士林,4.1,0.91,17.0,-,43,-,39.02,9.28,29.74,-,-,-,29.39,-,-,43.0
78,臺北市,1998/06/19,松山,7.2,1.25,26.2,-,48,-,60.63,15.12,45.51,-,-,-,30.12,-,-,87.0
79,臺北市,1998/06/19,古亭,4.9,1.33,19.9,-,43,46,60.66,22.92,37.74,2.586,0.62,1.96,30.45,-,-,66.0
80,臺北市,1998/06/19,中山,8.5,1.45,18.2,-,-,-,67.6,20.82,46.78,2.894,0.55,2.34,31.22,-,-,59.0
81,臺北市,1998/06/19,大同,10.6,4.62,-,-,-,-,189.73,126.66,63.07,4.763,2.35,2.41,32.24,-,-,73.0
82,臺北市,1998/06/19,萬華,3.7,0.85,23.4,-,50,-,30.23,3.53,26.71,-,-,-,30.24,-,-,66.0
83,臺北市,1998/06/19,陽明,0.8,0.24,28.7,-,14,-,7.27,0.55,6.72,-,-,-,24.79,-,82.0,57.0
84,臺北市,1998/06/19,士林,6.0,0.99,15.4,-,65,-,50.88,19.28,31.6,-,-,-,30.78,-,-,57.0
85,臺北市,1998/06/18,松山,4.7,1.12,20.0,-,42,-,52.72,17.38,35.34,-,-,-,30.48,-,-,56.0
86,臺北市,1998/06/18,古亭,3.2,1.16,17.5,-,41,37,51.34,23.14,28.21,2.346,0.52,1.83,30.85,-,-,50.0
87,臺北市,1998/06/18,中山,5.9,1.24,14.4,-,-,-,55.22,20.57,34.65,2.96,0.52,2.44,31.83,-,-,42.0
88,臺北市,1998/06/18,大同,7.3,3.56,-,-,-,-,140.22,95.43,44.79,4.306,1.85,2.45,32.72,-,-,57.0
89,臺北市,1998/06/18,萬華,2.5,0.59,20.3,-,40,-,24.16,3.1,21.05,-,-,-,30.36,-,-,44.0
90,臺北市,1998/06/18,陽明,0.6,0.2,23.0,-,13,-,8.41,0.74,7.68,-,-,-,24.45,-,85.0,44.0
91,臺北市,1998/06/18,士林,6.6,0.68,12.3,-,48,-,31.1,9.65,21.45,-,-,-,31.27,-,-,48.0
92,臺北市,1998/06/17,松山,5.5,1.15,12.5,-,39,-,60.22,24.03,36.18,-,-,-,30.36,-,-,40.0
93,臺北市,1998/06/17,古亭,3.6,1.22,12.0,-,46,39,55.5,27.23,28.28,2.432,0.5,1.93,29.93,-,-,46.0
94,臺北市,1998/06/17,中山,6.0,1.37,11.2,-,69,-,59.24,26.36,32.89,3.251,0.72,2.53,31.19,-,-,35.0
95,臺北市,1998/06/17,大同,6.9,2.9,-,-,-,-,116.44,76.83,39.61,4.591,1.98,2.61,31.52,-,-,46.0
96,臺北市,1998/06/17,萬華,3.5,0.72,15.3,-,39,-,26.7,5.54,21.16,-,-,-,29.64,-,-,46.0
97,臺北市,1998/06/17,陽明,1.3,0.25,24.0,-,14,-,8.01,0.76,7.25,-,-,-,23.8,-,85.0,40.0
98,臺北市,1998/06/17,士林,7.1,0.6,12.1,-,47,-,32.6,8.77,23.83,-,-,-,30.53,-,-,47.0
99,臺北市,1998/06/16,松山,4.4,1.05,11.0,-,37,-,55.22,23.09,32.13,-,-,-,29.8,-,-,37.0
100,臺北市,1998/06/16,古亭,3.8,1.27,9.6,-,43,35,60.34,33.09,27.25,2.233,0.61,1.81,29.49,-,-,43.0
101,臺北市,1998/06/16,中山,6.6,1.39,8.0,-,50,-,50.76,29.22,21.54,3.227,0.74,2.48,30.73,-,-,27.0
102,臺北市,1998/06/16,大同,6.5,2.75,-,-,-,-,98.29,64.49,33.8,3.973,1.02,2.95,30.99,-,-,33.0
103,臺北市,1998/06/16,萬華,3.6,0.8,14.5,-,43,-,28.49,6.39,22.11,-,-,-,29.4,-,-,43.0
104,臺北市,1998/06/16,陽明,1.7,-,22.3,-,17,-,8.79,0.82,7.97,-,-,-,23.79,-,83.0,44.0
105,臺北市,1998/06/16,士林,7.6,0.7,8.9,-,45,-,42.8,15.44,27.37,-,-,-,30.11,-,-,45.0
106,臺北市,1998/06/15,松山,2.9,1.39,7.0,-,35,-,61.5,29.75,31.75,-,-,-,30.07,-,-,35.0
107,臺北市,1998/06/15,古亭,2.4,1.4,6.8,-,38,37,61.62,36.31,25.31,2.473,0.57,1.9,29.19,-,-,38.0
108,臺北市,1998/06/15,中山,5.4,1.48,5.5,-,54,-,38.89,29.98,8.91,2.929,0.65,2.28,30.9,-,-,23.0
109,臺北市,1998/06/15,大同,6.6,3.8,-,-,-,-,136.54,101.37,35.18,4.98,1.57,3.46,31.53,-,-,68.0
110,臺北市,1998/06/15,萬華,2.3,0.77,10.3,-,34,-,26.81,6.32,20.49,-,-,-,29.24,-,-,34.0
111,臺北市,1998/06/15,陽明,1.1,0.18,18.8,-,13,-,6.92,0.69,6.23,-,-,-,24.08,-,80.0,27.0
112,臺北市,1998/06/15,士林,5.8,0.92,7.4,-,42,-,46.17,20.05,26.12,-,-,-,30.53,-,-,42.0
113,臺北市,1998/06/14,松山,3.3,1.0,14.3,-,35,-,44.88,18.21,26.67,-,-,-,30.39,-,-,38.0
114,臺北市,1998/06/14,古亭,2.6,1.05,12.3,-,34,35,46.12,23.13,22.99,2.022,0.37,1.69,29.76,-,-,34.0
115,臺北市,1998/06/14,中山,5.5,1.12,12.3,-,66,-,29.22,18.89,10.33,2.785,0.44,2.35,31.29,-,-,36.0
116,臺北市,1998/06/14,大同,5.4,2.36,-,-,-,-,88.29,56.01,32.28,3.979,1.19,2.79,31.8,-,-,29.0
117,臺北市,1998/06/14,萬華,2.4,0.7,15.0,-,35,-,23.76,4.87,18.89,-,-,-,29.69,-,-,38.0
118,臺北市,1998/06/14,陽明,0.7,0.16,25.5,-,13,-,4.35,0.64,3.71,-,-,-,24.71,-,79.0,38.0
119,臺北市,1998/06/14,士林,5.7,0.62,11.2,-,39,-,35.67,12.82,22.85,-,-,-,30.55,-,-,39.0
120,臺北市,1998/06/13,松山,6.2,1.26,17.8,-,43,-,56.03,24.12,31.91,-,-,-,30.65,-,-,48.0
121,臺北市,1998/06/13,古亭,4.5,1.16,15.2,-,41,40,47.53,22.24,25.28,2.377,0.5,1.88,30.39,-,-,41.0
122,臺北市,1998/06/13,中山,6.2,1.44,15.1,-,103,-,47.35,30.35,17.01,3.032,0.64,2.4,31.39,-,-,46.0
123,臺北市,1998/06/13,大同,6.2,2.8,-,-,-,-,96.83,60.48,36.35,4.314,1.56,2.76,32.02,-,-,34.0
124,臺北市,1998/06/13,萬華,3.9,0.73,17.9,-,41,-,26.65,6.19,20.46,-,-,-,29.92,-,-,48.0
125,臺北市,1998/06/13,陽明,1.6,0.18,24.8,-,13,-,6.94,0.8,6.14,-,-,-,24.24,-,81.0,45.0
126,臺北市,1998/06/13,士林,7.0,0.76,11.7,-,47,-,37.04,14.75,22.29,-,-,-,30.33,-,-,47.0
127,臺北市,1998/06/12,松山,8.3,1.77,12.6,-,52,-,98.22,52.59,45.62,-,-,-,28.25,-,-,55.0
128,臺北市,1998/06/12,古亭,4.7,1.82,16.6,-,48,39,80.83,39.1,41.73,3.032,0.88,2.16,28.6,-,-,64.0
129,臺北市,1998/06/12,中山,8.3,2.43,8.4,-,82,-,106.26,72.77,33.49,4.399,1.3,3.1,28.63,-,-,36.0
130,臺北市,1998/06/12,大同,9.0,3.39,-,-,-,-,144.14,93.79,50.35,5.494,1.96,3.54,29.04,-,-,41.0
131,臺北市,1998/06/12,萬華,5.7,1.32,15.9,-,52,-,48.48,14.9,33.58,-,-,-,27.99,-,-,57.0
132,臺北市,1998/06/12,陽明,1.5,0.22,24.1,-,15,-,9.48,0.82,8.66,-,-,-,23.04,-,84.0,41.0
133,臺北市,1998/06/12,士林,6.5,1.32,10.7,-,55,-,65.06,31.6,33.46,-,-,-,28.13,-,-,52.0
134,臺北市,1998/06/11,松山,4.0,1.39,6.3,-,40,-,72.95,41.86,31.08,-,-,-,26.1,-,-,40.0
135,臺北市,1998/06/11,古亭,3.5,1.67,4.6,-,39,35,80.03,47.74,32.29,3.01,0.86,2.15,25.94,-,-,39.0
136,臺北市,1998/06/11,中山,4.3,1.66,5.2,-,-,-,69.02,49.54,19.48,3.258,0.79,2.46,26.52,-,-,31.0
137,臺北市,1998/06/11,大同,8.2,2.97,-,-,-,-,149.24,112.01,37.23,4.527,1.51,3.02,26.7,-,-,50.0
138,臺北市,1998/06/11,萬華,3.3,1.79,4.3,-,37,-,57.21,26.58,30.63,-,-,-,25.58,-,-,37.0
139,臺北市,1998/06/11,陽明,0.8,0.22,23.7,-,13,-,6.25,0.39,5.85,-,-,-,21.33,-,91.0,31.0
140,臺北市,1998/06/11,士林,2.4,1.1,8.1,-,35,-,50.64,27.09,23.55,-,-,-,25.88,-,-,35.0
141,臺北市,1998/06/10,松山,6.1,1.44,8.0,-,40,-,69.41,33.67,35.74,-,-,-,26.31,-,-,40.0
142,臺北市,1998/06/10,古亭,3.6,1.7,7.3,-,36,38,76.95,38.99,37.95,2.883,0.7,2.19,26.32,-,-,36.0
143,臺北市,1998/06/10,中山,8.2,1.99,7.4,-,175,-,82.36,59.0,23.35,3.708,0.88,2.83,27.0,-,-,32.0
144,臺北市,1998/06/10,大同,13.5,4.9,-,-,-,-,178.9,132.39,46.51,5.017,1.9,3.12,27.33,-,-,67.0
145,臺北市,1998/06/10,萬華,5.6,1.71,8.9,-,46,-,67.21,27.63,39.59,-,-,-,26.12,-,-,46.0
146,臺北市,1998/06/10,陽明,0.8,0.3,28.5,-,13,-,5.16,0.21,4.95,-,-,-,22.08,-,86.0,41.0
147,臺北市,1998/06/10,士林,4.6,1.69,8.2,-,52,-,89.06,49.2,39.86,-,-,-,26.52,-,-,51.0
148,臺北市,1998/06/09,松山,5.7,1.44,12.4,-,41,-,69.5,31.18,38.31,-,-,-,26.91,-,-,54.0
149,臺北市,1998/06/09,古亭,3.9,1.69,13.5,-,34,40,73.26,31.53,41.73,3.238,0.76,2.48,27.31,-,-,54.0
150,臺北市,1998/06/09,中山,6.9,1.95,10.2,-,85,-,73.96,50.29,23.67,3.458,0.91,2.55,27.51,-,-,68.0
151,臺北市,1998/06/09,大同,13.3,4.56,-,-,-,-,193.64,141.3,52.34,5.215,2.31,2.91,27.88,-,-,73.0
152,臺北市,1998/06/09,萬華,4.8,1.6,13.7,-,44,-,67.51,28.44,39.07,-,-,-,26.8,-,-,58.0
153,臺北市,1998/06/09,陽明,1.5,0.2,27.2,-,13,-,6.42,0.53,5.89,-,-,-,22.17,-,86.0,39.0
154,臺北市,1998/06/09,士林,3.7,1.29,7.3,-,33,-,58.09,30.23,27.86,-,-,-,26.97,-,-,33.0
155,臺北市,1998/06/08,松山,2.9,1.29,28.3,-,48,-,52.18,10.49,41.68,-,-,-,24.93,-,-,56.0
156,臺北市,1998/06/08,古亭,2.5,1.4,20.9,-,49,45,60.66,18.44,42.21,2.796,0.68,2.12,25.35,-,-,61.0
157,臺北市,1998/06/08,中山,3.4,1.71,26.4,-,71,-,43.11,17.51,25.6,3.23,0.68,2.55,25.34,-,-,61.0
158,臺北市,1998/06/08,大同,4.9,2.36,-,-,-,-,84.63,33.19,51.43,3.998,1.18,2.82,25.61,-,-,41.0
159,臺北市,1998/06/08,萬華,3.6,-,29.4,-,44,-,40.43,4.28,36.15,-,-,-,24.76,-,-,70.0
160,臺北市,1998/06/08,陽明,0.1,0.25,48.2,-,13,-,2.1,0.18,1.92,-,-,-,20.15,-,93.0,51.0
161,臺北市,1998/06/08,士林,1.6,1.05,24.5,-,46,-,46.59,9.74,36.86,-,-,-,24.44,-,-,46.0
162,臺北市,1998/06/07,松山,1.5,1.03,28.9,-,50,-,38.42,4.47,33.95,-,-,-,22.62,-,-,50.0
163,臺北市,1998/06/07,古亭,0.8,0.89,31.9,-,54,56,41.02,6.41,34.61,2.308,0.27,2.03,22.31,-,-,52.0
164,臺北市,1998/06/07,中山,1.9,1.13,30.4,-,58,-,34.13,6.73,27.39,2.305,0.17,2.13,23.38,-,-,54.0
165,臺北市,1998/06/07,大同,7.1,3.69,-,-,-,-,178.4,116.88,61.52,4.003,1.58,2.42,23.72,-,-,55.0
166,臺北市,1998/06/07,萬華,0.9,-,33.4,-,-,-,34.09,2.4,31.69,-,-,-,22.38,-,-,45.0
167,臺北市,1998/06/07,陽明,1.6,0.32,68.8,-,21,-,3.0,0.15,2.84,-,-,-,17.59,-,92.0,66.0
168,臺北市,1998/06/07,士林,1.3,0.61,42.5,-,63,-,18.58,0.95,17.63,-,-,-,22.88,-,-,56.0
169,臺北市,1998/06/06,松山,3.7,0.79,34.1,-,41,-,36.73,6.11,30.62,-,-,-,24.38,-,-,41.0
170,臺北市,1998/06/06,古亭,1.9,0.8,35.9,-,37,41,40.84,9.89,30.96,2.477,0.28,2.19,24.48,-,-,41.0
171,臺北市,1998/06/06,中山,3.8,0.98,30.9,-,66,-,38.98,8.06,30.91,2.381,0.17,2.22,24.92,-,-,58.0
172,臺北市,1998/06/06,大同,9.6,3.97,-,-,-,-,180.84,121.55,59.3,4.148,1.86,2.29,25.7,-,-,54.0
173,臺北市,1998/06/06,萬華,2.9,-,35.7,-,-,-,31.46,3.57,27.89,-,-,-,24.13,-,-,42.0
174,臺北市,1998/06/06,陽明,1.6,0.25,64.7,-,18,-,1.87,0.14,1.72,-,-,-,18.62,-,88.0,63.0
175,臺北市,1998/06/06,士林,1.1,0.48,41.3,-,43,-,20.92,1.9,19.02,-,-,-,24.56,-,-,43.0
176,臺北市,1998/06/05,松山,1.5,0.92,22.4,-,25,-,40.42,9.2,31.22,-,-,-,21.85,-,-,31.0
177,臺北市,1998/06/05,古亭,1.6,1.33,14.8,-,29,30,66.95,27.11,39.84,2.582,0.5,2.08,21.16,-,-,29.0
178,臺北市,1998/06/05,中山,2.1,1.59,11.1,-,28,-,67.76,21.76,46.01,2.865,0.49,2.38,22.58,-,-,28.0
179,臺北市,1998/06/05,大同,10.1,5.04,-,-,-,-,220.97,162.63,58.34,4.913,2.31,2.6,22.82,-,-,83.0
180,臺北市,1998/06/05,萬華,1.6,-,18.9,-,29,-,37.76,4.77,32.99,-,-,-,21.33,-,-,29.0
181,臺北市,1998/06/05,陽明,0.3,0.24,56.5,-,15,-,0.54,0.1,0.44,-,-,-,17.28,-,93.0,55.0
182,臺北市,1998/06/05,士林,1.1,0.99,13.1,-,40,-,50.76,9.7,41.06,-,-,-,21.51,-,-,40.0
183,臺北市,1998/06/04,松山,4.0,0.96,17.3,-,28,-,40.51,9.44,31.08,-,-,-,25.5,-,-,28.0
184,臺北市,1998/06/04,古亭,2.7,1.19,16.7,-,30,34,49.06,15.44,33.63,2.389,0.47,1.92,25.67,-,-,30.0
185,臺北市,1998/06/04,中山,5.0,1.13,17.3,-,50,-,44.68,11.88,32.79,2.45,0.32,2.13,26.39,-,-,50.0
186,臺北市,1998/06/04,大同,8.5,3.74,-,-,-,-,141.01,96.65,44.36,5.469,2.37,3.09,26.94,-,-,60.0
187,臺北市,1998/06/04,萬華,3.1,-,18.9,-,31,-,38.98,8.69,30.29,-,-,-,25.47,-,-,31.0
188,臺北市,1998/06/04,陽明,3.0,0.28,40.4,-,13,-,4.59,0.6,3.99,-,-,-,21.05,-,92.0,41.0
189,臺北市,1998/06/04,士林,3.0,0.66,18.2,-,25,-,28.3,5.65,22.65,-,-,-,26.45,-,-,26.0
190,臺北市,1998/06/03,松山,4.8,1.18,20.5,-,37,-,39.87,8.87,31.0,-,-,-,25.4,-,-,37.0
191,臺北市,1998/06/03,古亭,4.1,1.02,17.4,-,37,37,50.5,16.87,33.64,2.351,0.41,1.94,25.07,-,-,37.0
192,臺北市,1998/06/03,中山,5.7,1.05,22.3,-,68,-,42.19,9.85,32.33,2.482,0.32,2.17,26.38,-,-,59.0
193,臺北市,1998/06/03,大同,12.5,3.73,-,-,-,-,151.95,101.48,50.46,4.317,1.86,2.45,26.92,-,-,58.0
194,臺北市,1998/06/03,萬華,4.3,1.09,19.3,-,43,-,37.61,6.6,31.0,-,-,-,25.3,-,-,43.0
195,臺北市,1998/06/03,陽明,1.2,0.29,41.4,-,14,-,4.08,0.19,3.89,-,-,-,20.27,-,94.0,54.0
196,臺北市,1998/06/03,士林,3.6,0.66,24.0,-,40,-,25.01,3.38,21.63,-,-,-,26.18,-,-,40.0
197,臺北市,1998/06/02,松山,4.0,1.27,12.9,-,39,-,55.36,23.39,31.96,-,-,-,29.86,-,-,39.0
