序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
24,臺北市,1994/07/28,中山,17.1,1.52,18.7,-,84,61,19.98,40.16,2.8,0.52,2.28,30.25,-,-,67.0
25,臺北市,1994/07/28,大同,18.3,4.46,-,-,108,149,96.03,51.66,4.44,1.89,2.54,31.04,-,-,79.0
26,臺北市,1994/07/28,萬華,16.3,1.16,23.3,-,67,38,6.63,30.75,-,-,-,30.42,-,-,60.0
27,臺北市,1994/07/28,陽明,6.5,0.25,38.5,-,16,4,0.06,4.82,-,-,-,24.32,-,85.0,50.0
28,臺北市,1994/07/28,士林,8.9,1.12,15.2,-,57,38,8.73,27.5,-,-,-,29.65,-,-,53.0
29,臺北市,1994/07/27,松山,12.0,1.56,33.6,-,82,64,22.46,40.69,-,-,-,28.98,-,-,85.0
30,臺北市,1994/07/27,古亭,8.4,1.88,31.6,-,72,61,24.16,37.23,2.71,0.56,2.15,29.17,-,-,75.0
31,臺北市,1994/07/27,中山,14.7,1.88,23.0,-,82,85,36.27,47.95,2.96,0.5,2.46,29.6,-,-,66.0
32,臺北市,1994/07/27,大同,18.9,5.07,-,-,124,182,118.68,62.52,5.11,2.36,2.75,30.24,-,-,87.0
33,臺北市,1994/07/27,萬華,12.9,1.33,26.3,-,80,41,6.35,33.62,-,-,-,29.4,-,-,65.0
34,臺北市,1994/07/27,陽明,3.7,0.3,43.0,-,15,5,0.08,5.17,-,-,-,23.21,-,85.0,73.0
35,臺北市,1994/07/27,士林,6.9,1.16,27.9,-,58,36,7.14,26.49,-,-,-,29.15,-,-,54.0
36,臺北市,1994/07/26,松山,6.6,1.37,25.0,-,67,50,13.12,36.48,-,-,-,28.76,-,-,96.0
37,臺北市,1994/07/26,古亭,5.9,2.14,27.7,-,82,71,28.91,41.99,3.65,0.73,2.91,28.85,-,-,98.0
38,臺北市,1994/07/26,中山,7.9,2.13,22.7,-,83,83,30.86,51.17,3.0,0.61,2.39,28.96,-,-,85.0
39,臺北市,1994/07/26,大同,16.2,5.68,-,-,132,207,136.66,69.83,5.3,2.47,2.84,29.63,-,-,91.0
40,臺北市,1994/07/26,萬華,7.7,1.52,31.7,-,74,44,9.47,33.74,-,-,-,28.8,-,-,111.0
41,臺北市,1994/07/26,陽明,1.8,0.25,50.0,-,21,4,0.06,4.06,-,-,-,23.18,-,90.0,71.0
42,臺北市,1994/07/26,士林,6.3,1.24,24.8,-,72,39,8.52,28.76,-,-,-,28.9,-,-,76.0
43,臺北市,1994/07/25,松山,10.0,1.5,22.8,-,95,56,18.03,37.24,-,-,-,28.78,-,-,73.0
44,臺北市,1994/07/25,古亭,8.8,2.08,21.7,-,98,70,26.55,43.21,2.92,0.67,2.25,28.64,-,-,86.0
45,臺北市,1994/07/25,中山,10.6,2.31,18.8,-,120,77,22.13,53.52,3.3,0.8,2.5,29.08,-,-,85.0
46,臺北市,1994/07/25,大同,17.9,6.17,-,-,150,200,127.13,72.43,5.99,2.95,3.04,29.55,-,-,100.0
47,臺北市,1994/07/25,萬華,11.5,1.56,28.6,-,94,43,7.93,34.75,-,-,-,28.4,-,-,95.0
48,臺北市,1994/07/25,陽明,4.0,0.35,43.2,-,28,4,0.19,3.66,-,-,-,22.76,-,88.0,52.0
49,臺北市,1994/07/25,士林,7.7,1.44,22.1,-,87,48,12.18,34.03,-,-,-,28.93,-,-,69.0
50,臺北市,1994/07/24,松山,11.0,1.13,26.9,-,76,41,9.42,31.32,-,-,-,29.76,-,-,63.0
51,臺北市,1994/07/24,古亭,6.8,1.33,23.2,-,77,47,12.79,34.55,2.21,0.24,1.94,29.6,-,-,63.0
52,臺北市,1994/07/24,中山,14.7,1.39,15.8,-,80,54,19.9,33.32,2.65,0.32,2.33,30.02,-,-,65.0
53,臺北市,1994/07/24,大同,15.9,3.76,-,-,103,137,91.77,43.98,4.32,1.59,2.73,30.56,-,-,77.0
54,臺北市,1994/07/24,萬華,13.8,1.11,21.5,-,76,36,8.13,26.92,-,-,-,29.88,-,-,63.0
55,臺北市,1994/07/24,陽明,5.0,0.38,28.7,-,17,7,0.48,6.4,-,-,-,23.48,-,87.0,46.0
56,臺北市,1994/07/24,士林,7.9,0.94,13.5,-,51,37,15.45,19.25,-,-,-,29.56,-,-,50.0
57,臺北市,1994/07/23,松山,10.7,1.3,22.5,-,100,51,13.99,36.47,-,-,-,29.16,-,-,75.0
58,臺北市,1994/07/23,古亭,10.2,1.58,21.5,-,83,57,20.74,36.0,2.65,0.4,2.15,29.09,-,-,67.0
59,臺北市,1994/07/23,中山,11.4,1.73,17.9,-,98,65,28.35,36.03,2.69,0.48,2.21,29.18,-,-,74.0
60,臺北市,1994/07/23,大同,14.2,4.56,-,-,120,158,106.66,50.38,4.64,1.93,2.72,29.87,-,-,85.0
61,臺北市,1994/07/23,萬華,12.7,1.21,22.0,-,76,38,6.84,30.13,-,-,-,29.1,-,-,63.0
62,臺北市,1994/07/23,陽明,5.1,0.28,42.6,-,26,6,0.06,5.18,-,-,-,23.15,-,87.0,56.0
63,臺北市,1994/07/23,士林,7.5,1.21,17.4,-,65,40,15.83,22.04,-,-,-,28.83,-,-,57.0
64,臺北市,1994/07/22,松山,13.2,1.09,18.6,-,70,49,18.06,30.35,-,-,-,29.16,-,-,61.0
65,臺北市,1994/07/22,古亭,11.5,1.53,18.8,-,65,61,27.78,32.86,2.45,0.45,2.01,29.23,-,-,60.0
66,臺北市,1994/07/22,中山,13.4,1.63,16.0,-,70,65,31.46,32.73,2.63,0.44,2.18,29.57,-,-,60.0
67,臺北市,1994/07/22,大同,52.2,5.82,-,-,127,212,159.73,53.33,5.13,2.59,2.54,30.4,-,-,98.0
68,臺北市,1994/07/22,萬華,12.7,1.29,19.5,-,58,41,12.28,27.99,-,-,-,29.33,-,-,59.0
69,臺北市,1994/07/22,陽明,3.9,0.26,41.5,-,25,4,0.01,3.38,-,-,-,23.37,-,87.0,60.0
70,臺北市,1994/07/22,士林,10.4,1.02,17.1,-,64,40,18.2,19.68,-,-,-,29.57,-,-,57.0
71,臺北市,1994/07/21,松山,16.3,1.14,12.3,-,58,55,24.96,29.58,-,-,-,28.6,-,-,54.0
72,臺北市,1994/07/21,古亭,9.8,1.5,12.5,-,57,63,31.95,31.54,2.37,0.37,2.01,28.51,-,-,54.0
73,臺北市,1994/07/21,中山,18.5,1.65,11.4,-,68,71,37.44,32.51,2.77,0.56,2.21,29.07,-,-,59.0
74,臺北市,1994/07/21,大同,72.6,5.87,-,-,113,217,167.53,53.43,5.52,2.81,2.71,29.85,-,-,93.0
75,臺北市,1994/07/21,萬華,14.3,1.3,15.3,-,60,45,19.52,25.08,-,-,-,28.53,-,-,55.0
76,臺北市,1994/07/21,陽明,3.4,0.25,27.4,-,18,4,0.43,3.99,-,-,-,22.98,-,85.0,50.0
77,臺北市,1994/07/21,士林,10.8,0.98,16.1,-,64,41,19.06,19.87,-,-,-,29.04,-,-,57.0
78,臺北市,1994/07/20,松山,28.2,0.84,2.1,-,50,48,30.38,17.6,-,-,-,29.05,-,-,50.0
79,臺北市,1994/07/20,古亭,13.6,1.32,4.6,-,77,57,36.46,20.16,3.11,0.1,3.01,29.26,-,-,63.0
80,臺北市,1994/07/20,中山,12.9,1.1,3.3,-,42,48,29.97,16.92,2.19,0.2,1.99,29.63,-,-,42.0
81,臺北市,1994/07/20,大同,70.3,6.12,-,-,87,230,198.33,40.38,5.19,2.82,2.37,30.61,-,-,92.0
82,臺北市,1994/07/20,萬華,13.7,1.12,4.5,-,36,38,20.06,17.13,-,-,-,29.43,-,-,37.0
83,臺北市,1994/07/20,陽明,2.7,0.24,21.5,-,11,2,0.39,2.4,-,-,-,23.02,-,87.0,39.0
84,臺北市,1994/07/20,士林,7.9,0.69,6.5,-,34,24,10.44,12.06,-,-,-,29.47,-,-,34.0
85,臺北市,1994/07/19,松山,11.9,0.8,7.8,-,66,37,14.98,21.23,-,-,-,29.66,-,-,58.0
86,臺北市,1994/07/19,古亭,4.5,1.08,7.7,-,51,37,16.19,20.66,-,-,-,29.95,-,-,51.0
87,臺北市,1994/07/19,中山,20.9,1.08,4.8,-,68,51,25.48,24.54,1.91,0.16,1.74,30.06,-,-,59.0
88,臺北市,1994/07/19,大同,38.5,5.52,-,-,-,201,164.98,40.85,4.74,2.33,2.41,31.04,-,-,86.0
89,臺北市,1994/07/19,萬華,8.7,1.07,9.7,-,43,32,11.14,20.0,-,-,-,30.14,-,-,43.0
90,臺北市,1994/07/19,陽明,1.8,0.2,24.8,-,14,1,0.03,2.01,-,-,-,23.21,-,85.0,30.0
91,臺北市,1994/07/19,士林,12.4,0.66,8.2,-,51,27,10.29,14.66,-,-,-,29.89,-,-,51.0
92,臺北市,1994/07/18,松山,17.4,0.78,6.3,-,54,38,17.58,20.15,-,-,-,29.35,-,-,52.0
93,臺北市,1994/07/18,古亭,11.7,1.22,6.5,-,48,45,22.42,22.65,2.27,0.3,1.97,29.97,-,-,48.0
94,臺北市,1994/07/18,中山,10.0,1.11,8.2,-,57,47,25.39,20.52,-,-,-,29.93,-,-,54.0
95,臺北市,1994/07/18,大同,12.6,5.35,-,-,99,208,169.39,44.19,5.11,2.68,2.42,30.98,-,-,83.0
96,臺北市,1994/07/18,萬華,10.7,1.15,8.5,-,40,34,11.6,21.94,-,-,-,29.99,-,-,40.0
97,臺北市,1994/07/18,陽明,1.7,0.23,29.4,-,29,2,0.01,2.23,-,-,-,23.82,-,80.0,29.0
98,臺北市,1994/07/18,士林,8.7,0.67,10.1,-,-,-,-,-,-,-,-,29.96,-,-,43.0
99,臺北市,1994/07/17,松山,12.7,1.0,19.0,-,68,40,14.72,24.75,-,-,-,29.79,-,-,59.0
100,臺北市,1994/07/17,古亭,7.6,1.06,16.7,-,58,39,15.55,23.5,2.21,0.26,1.96,30.0,-,-,54.0
101,臺北市,1994/07/17,中山,9.4,1.31,19.0,-,71,50,22.57,27.03,-,-,-,30.27,-,-,60.0
102,臺北市,1994/07/17,大同,15.3,4.43,-,-,100,175,128.78,48.33,4.61,1.73,2.88,31.0,-,-,75.0
103,臺北市,1994/07/17,萬華,10.0,1.01,20.8,-,48,30,7.38,21.86,-,-,-,30.25,-,-,67.0
104,臺北市,1994/07/17,陽明,4.1,0.29,38.3,-,22,2,0.06,2.59,-,-,-,23.55,-,82.0,60.0
105,臺北市,1994/07/17,士林,7.0,0.85,19.4,-,-,-,-,-,-,-,-,29.91,-,-,44.0
106,臺北市,1994/07/16,松山,8.8,1.1,22.7,-,62,44,14.72,28.33,-,-,-,30.0,-,-,57.0
107,臺北市,1994/07/16,古亭,5.8,1.26,18.2,-,53,44,15.75,27.85,2.31,0.3,2.01,29.86,-,-,51.0
108,臺北市,1994/07/16,中山,10.2,1.39,17.4,-,53,50,17.43,31.82,-,-,-,30.3,-,-,52.0
109,臺北市,1994/07/16,大同,18.6,6.07,-,-,96,226,169.83,57.29,5.71,2.56,3.15,31.27,-,-,95.0
110,臺北市,1994/07/16,萬華,8.4,1.06,24.0,-,42,32,5.97,25.12,-,-,-,30.19,-,-,45.0
111,臺北市,1994/07/16,陽明,4.0,0.26,52.8,-,28,3,0.07,2.45,-,-,-,23.34,-,82.0,65.0
112,臺北市,1994/07/16,士林,7.4,0.92,22.6,-,-,-,-,-,-,-,-,30.01,-,-,39.0
113,臺北市,1994/07/15,松山,3.6,0.89,6.5,-,35,40,23.81,16.07,-,-,-,30.52,-,-,35.0
114,臺北市,1994/07/15,古亭,2.5,1.12,10.4,-,40,50,32.47,17.74,2.35,0.29,2.06,30.58,-,-,57.0
115,臺北市,1994/07/15,中山,5.4,1.34,7.8,-,40,54,31.43,21.37,2.57,0.39,2.18,30.44,-,-,40.0
116,臺北市,1994/07/15,大同,16.1,6.33,-,-,90,216,177.98,43.32,4.65,2.44,2.27,31.37,-,-,97.0
117,臺北市,1994/07/15,萬華,3.1,0.95,14.2,-,30,29,9.99,18.83,-,-,-,30.49,-,-,61.0
118,臺北市,1994/07/15,陽明,4.6,0.23,19.4,-,12,2,0.18,0.9,-,-,-,23.16,-,83.0,30.0
119,臺北市,1994/07/15,士林,3.4,0.68,8.8,-,39,24,9.03,13.02,-,-,-,29.86,-,-,39.0
120,臺北市,1994/07/14,松山,8.2,1.14,6.2,-,60,50,26.76,22.5,-,-,-,29.96,-,-,55.0
121,臺北市,1994/07/14,古亭,3.2,1.17,6.6,-,52,47,28.93,18.28,2.55,0.33,2.22,30.33,-,-,51.0
122,臺北市,1994/07/14,中山,8.0,1.72,5.7,-,53,65,37.63,25.74,2.74,0.57,2.17,30.48,-,-,52.0
123,臺北市,1994/07/14,大同,20.1,7.04,-,-,102,232,192.0,47.13,5.36,2.83,2.54,31.36,-,-,109.0
124,臺北市,1994/07/14,萬華,4.3,0.97,8.6,-,33,28,10.31,17.47,-,-,-,30.26,-,-,33.0
125,臺北市,1994/07/14,陽明,-,0.38,9.4,-,14,-,-,-,-,-,-,23.35,-,81.0,21.0
126,臺北市,1994/07/14,士林,4.9,1.16,7.7,-,58,39,18.31,18.53,-,-,-,30.1,-,-,54.0
127,臺北市,1994/07/13,松山,16.5,1.35,13.7,-,61,57,21.72,34.45,-,-,-,29.45,-,-,56.0
128,臺北市,1994/07/13,古亭,12.7,1.72,11.1,-,63,65,30.18,34.66,2.8,0.47,2.33,29.44,-,-,56.0
129,臺北市,1994/07/13,中山,19.6,1.81,12.4,-,63,74,31.37,41.24,2.93,0.64,2.29,29.53,-,-,57.0
130,臺北市,1994/07/13,大同,26.4,5.73,-,-,138,-,-,-,5.77,2.77,3.0,29.82,-,-,94.0
131,臺北市,1994/07/13,萬華,21.3,1.36,14.0,-,44,44,11.25,32.38,-,-,-,29.11,-,-,44.0
132,臺北市,1994/07/13,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,88.0,-
133,臺北市,1994/07/13,士林,9.2,1.4,14.4,-,68,47,13.15,31.63,-,-,-,28.86,-,-,59.0
134,臺北市,1994/07/12,松山,9.7,1.58,15.0,-,61,63,28.88,33.87,-,-,-,29.13,-,-,65.0
135,臺北市,1994/07/12,古亭,7.7,1.83,14.5,-,67,72,35.11,36.41,3.65,0.75,2.9,29.31,-,-,64.0
136,臺北市,1994/07/12,中山,8.9,4.26,16.5,-,70,84,44.03,38.82,3.16,0.67,2.48,29.35,-,-,64.0
137,臺北市,1994/07/12,大同,18.1,6.65,-,-,134,194,143.78,49.81,1.94,1.08,0.96,29.89,-,-,92.0
138,臺北市,1994/07/12,萬華,9.7,1.85,23.0,-,59,57,22.19,34.15,-,-,-,29.27,-,-,102.0
139,臺北市,1994/07/12,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,79.0,-
140,臺北市,1994/07/12,士林,4.9,1.54,17.9,-,37,50,17.85,29.64,-,-,-,28.64,-,-,57.0
141,臺北市,1994/07/11,松山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
142,臺北市,1994/07/11,古亭,3.5,1.53,5.4,-,37,65,40.34,24.36,2.54,0.56,1.98,27.2,-,-,37.0
143,臺北市,1994/07/11,中山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
144,臺北市,1994/07/11,大同,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
145,臺北市,1994/07/11,萬華,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
146,臺北市,1994/07/11,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,95.0,-
147,臺北市,1994/07/11,士林,0.8,0.77,7.1,-,22,23,8.61,12.41,-,-,-,28.53,-,-,22.0
148,臺北市,1994/07/10,松山,4.2,0.52,4.8,-,26,22,9.95,11.35,-,-,-,27.04,-,-,26.0
149,臺北市,1994/07/10,古亭,1.0,0.54,8.8,-,17,19,9.51,9.72,1.75,0.03,1.72,26.43,-,-,17.0
150,臺北市,1994/07/10,中山,2.2,0.67,6.0,-,32,27,13.45,12.14,1.75,0.04,1.71,26.92,-,-,32.0
151,臺北市,1994/07/10,大同,6.7,3.43,-,-,67,133,110.42,27.48,3.2,1.18,2.02,27.63,-,-,59.0
152,臺北市,1994/07/10,萬華,2.8,0.78,4.9,-,17,21,8.89,11.14,-,-,-,26.98,-,-,17.0
153,臺北市,1994/07/10,陽明,0.8,0.2,14.2,-,19,3,1.15,1.04,-,-,-,21.95,-,100.0,19.0
154,臺北市,1994/07/10,士林,5.5,0.37,8.4,-,19,11,5.24,4.65,-,-,-,27.73,-,-,20.0
155,臺北市,1994/07/09,松山,3.6,0.69,3.4,-,30,29,17.78,10.49,-,-,-,30.99,-,-,30.0
156,臺北市,1994/07/09,古亭,1.5,0.69,4.6,-,26,28,18.6,9.79,1.98,0.08,1.9,31.03,-,-,26.0
157,臺北市,1994/07/09,中山,5.8,1.17,2.0,-,27,47,32.51,13.16,2.09,0.19,1.9,31.17,-,-,27.0
158,臺北市,1994/07/09,大同,14.1,5.68,-,-,-,-,-,-,3.9,1.99,1.91,-,-,-,84.0
159,臺北市,1994/07/09,萬華,2.1,0.79,4.4,-,18,21,11.46,8.17,-,-,-,31.49,-,-,18.0
160,臺北市,1994/07/09,陽明,4.8,0.13,8.6,-,15,4,1.03,2.22,-,-,-,23.49,-,85.0,15.0
161,臺北市,1994/07/09,士林,1.7,0.51,4.5,-,22,13,6.48,4.98,-,-,-,31.13,-,-,22.0
162,臺北市,1994/07/08,松山,1.6,0.62,3.2,-,29,23,14.83,7.84,-,-,-,31.84,-,-,28.0
163,臺北市,1994/07/08,古亭,1.5,0.79,4.0,-,31,30,20.18,9.32,1.89,0.13,1.76,31.01,-,-,31.0
164,臺北市,1994/07/08,中山,8.8,1.26,2.0,-,21,46,34.11,10.7,2.19,0.26,1.93,32.17,-,-,21.0
165,臺北市,1994/07/08,大同,15.6,5.91,-,-,67,201,176.85,34.78,4.67,2.59,2.09,33.37,-,-,90.0
166,臺北市,1994/07/08,萬華,2.8,0.75,3.5,-,25,20,10.39,8.43,-,-,-,32.05,-,-,25.0
167,臺北市,1994/07/08,陽明,0.3,0.17,8.1,-,14,2,0.17,0.75,-,-,-,24.99,-,76.0,14.0
168,臺北市,1994/07/08,士林,-,0.5,3.8,-,22,12,6.07,3.93,-,-,-,31.95,-,-,22.0
169,臺北市,1994/07/07,松山,2.6,0.65,3.5,-,29,26,15.88,9.35,-,-,-,30.03,-,-,29.0
170,臺北市,1994/07/07,古亭,1.0,0.87,4.2,-,26,35,23.72,11.16,2.04,0.18,1.86,29.46,-,-,23.0
171,臺北市,1994/07/07,中山,9.4,1.36,1.8,-,25,46,33.33,11.25,2.25,0.3,1.95,30.54,-,-,27.0
172,臺北市,1994/07/07,大同,16.4,6.04,-,-,74,211,183.45,38.74,4.75,2.58,2.17,31.44,-,-,81.0
173,臺北市,1994/07/07,萬華,1.2,0.78,4.0,-,19,20,9.89,9.11,-,-,-,30.54,-,-,19.0
174,臺北市,1994/07/07,陽明,0.6,0.16,7.5,-,11,2,0.32,0.9,-,-,-,24.17,-,77.0,11.0
175,臺北市,1994/07/07,士林,-,0.56,3.7,-,23,19,11.68,5.66,-,-,-,30.45,-,-,23.0
176,臺北市,1994/07/06,松山,5.5,0.89,3.9,-,37,40,25.35,14.26,-,-,-,29.85,-,-,47.0
177,臺北市,1994/07/06,古亭,2.4,1.07,3.4,-,43,43,28.71,14.01,2.63,0.32,2.31,28.74,-,-,43.0
178,臺北市,1994/07/06,中山,11.9,1.49,2.8,-,37,52,36.11,14.08,2.43,0.48,1.94,30.22,-,-,45.0
179,臺北市,1994/07/06,大同,21.2,6.34,-,-,103,239,205.29,43.23,5.3,2.95,2.35,30.87,-,-,80.0
180,臺北市,1994/07/06,萬華,2.9,0.97,4.0,-,25,29,15.13,12.95,-,-,-,29.79,-,-,30.0
181,臺北市,1994/07/06,陽明,1.1,0.18,12.9,-,20,2,0.1,1.07,-,-,-,23.82,-,80.0,20.0
182,臺北市,1994/07/06,士林,1.0,0.62,5.3,-,31,20,9.37,8.46,-,-,-,30.03,-,-,39.0
183,臺北市,1994/07/05,松山,9.6,1.46,15.2,-,61,54,21.58,31.82,-,-,-,29.34,-,-,59.0
184,臺北市,1994/07/05,古亭,6.1,1.75,15.9,-,79,64,30.34,33.49,2.96,0.74,2.22,28.86,-,-,64.0
185,臺北市,1994/07/05,中山,19.0,1.75,14.9,-,68,59,29.08,28.92,3.0,0.66,2.34,28.91,-,-,59.0
186,臺北市,1994/07/05,大同,15.9,4.26,-,-,102,130,83.99,46.43,4.52,1.92,2.6,29.35,-,-,76.0
187,臺北市,1994/07/05,萬華,11.0,1.27,27.7,-,59,40,8.33,30.34,-,-,-,29.07,-,-,85.0
188,臺北市,1994/07/05,陽明,1.7,0.3,24.8,-,35,5,0.12,4.02,-,-,-,23.2,-,88.0,41.0
189,臺北市,1994/07/05,士林,4.8,1.03,15.0,-,47,36,14.31,19.37,-,-,-,28.61,-,-,47.0
190,臺北市,1994/07/04,松山,5.4,1.42,11.2,-,51,53,24.41,28.63,-,-,-,29.15,-,-,51.0
191,臺北市,1994/07/04,古亭,5.2,1.56,8.1,-,50,59,31.36,28.01,2.46,0.62,1.85,28.99,-,-,50.0
192,臺北市,1994/07/04,中山,16.2,1.68,7.7,-,48,67,35.37,30.64,2.67,0.52,2.16,29.01,-,-,48.0
193,臺北市,1994/07/04,大同,12.4,4.08,-,-,81,121,83.38,38.28,4.02,1.72,2.3,29.5,-,-,65.0
194,臺北市,1994/07/04,萬華,6.2,1.2,10.8,-,31,35,11.99,22.39,-,-,-,28.85,-,-,34.0
195,臺北市,1994/07/04,陽明,1.2,0.25,22.5,-,24,4,0.26,2.94,-,-,-,22.8,-,90.0,60.0
196,臺北市,1994/07/04,士林,1.8,0.93,11.1,-,44,32,11.76,18.58,-,-,-,28.71,-,-,44.0
197,臺北市,1994/07/03,松山,3.7,0.63,8.7,-,35,24,10.27,13.17,-,-,-,30.82,-,-,38.0
198,臺北市,1994/07/03,古亭,3.1,0.83,9.1,-,30,34,17.46,16.44,2.09,0.23,1.85,30.98,-,-,39.0
199,臺北市,1994/07/03,中山,9.7,1.04,7.7,-,32,47,26.58,19.68,2.26,0.2,2.06,30.79,-,-,32.0
200,臺北市,1994/07/03,大同,15.3,4.84,-,-,72,171,138.84,39.61,4.29,1.96,2.32,31.7,-,-,75.0
201,臺北市,1994/07/03,萬華,3.9,0.77,11.5,-,22,20,6.36,12.48,-,-,-,30.91,-,-,40.0
202,臺北市,1994/07/03,陽明,1.4,0.28,18.5,-,11,5,0.36,3.7,-,-,-,23.44,-,85.0,45.0
203,臺北市,1994/07/03,士林,2.5,0.57,10.2,-,24,18,6.38,9.38,-,-,-,30.45,-,-,35.0
204,臺北市,1994/07/02,松山,5.7,0.91,6.1,-,36,35,18.45,16.01,-,-,-,30.97,-,-,36.0
205,臺北市,1994/07/02,古亭,2.7,0.94,7.0,-,43,39,21.55,17.0,2.1,0.23,1.87,31.59,-,-,43.0
206,臺北市,1994/07/02,中山,11.5,1.35,5.8,-,41,57,34.95,20.96,2.42,0.28,2.14,31.24,-,-,41.0
207,臺北市,1994/07/02,大同,21.3,6.08,-,-,89,208,172.96,43.42,4.92,2.46,2.46,32.33,-,-,94.0
208,臺北市,1994/07/02,萬華,6.3,0.95,5.5,-,28,26,11.96,12.68,-,-,-,31.41,-,-,28.0
209,臺北市,1994/07/02,陽明,4.8,0.2,10.7,-,13,5,1.09,3.56,-,-,-,23.86,-,86.0,18.0
210,臺北市,1994/07/02,士林,4.7,0.58,8.7,-,29,18,7.36,8.26,-,-,-,31.26,-,-,29.0
211,臺北市,1994/07/01,松山,22.5,-,35.6,-,98,70,27.85,41.88,-,-,-,29.71,-,-,136.0
212,臺北市,1994/07/01,古亭,15.6,1.46,32.1,-,95,61,19.2,41.6,2.56,0.47,2.09,29.28,-,-,104.0
