序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
18,臺北市,1996/10/29,大同,17.8,5.74,-,-,72,226,188.94,37.0,5.14,2.88,2.26,26.52,-,-,99.0
19,臺北市,1996/10/29,萬華,9.5,1.51,4.3,-,60,65,38.43,26.23,-,-,-,25.67,-,-,55.0
20,臺北市,1996/10/29,陽明,1.2,0.23,21.9,-,11,1,0.12,0.72,-,-,-,20.97,-,78.0,25.0
21,臺北市,1996/10/29,士林,3.9,1.05,8.2,-,44,45,21.88,23.41,-,-,-,25.58,-,-,44.0
22,臺北市,1996/10/28,松山,9.0,1.27,27.6,-,54,62,21.55,40.53,-,-,-,23.9,-,-,117.0
23,臺北市,1996/10/28,古亭,6.4,1.47,27.3,-,56,64,28.1,36.11,2.66,0.65,2.01,24.52,-,-,125.0
24,臺北市,1996/10/28,中山,8.4,1.44,21.7,-,46,71,30.04,41.04,2.99,0.63,2.37,24.15,-,-,80.0
25,臺北市,1996/10/28,大同,11.8,3.84,-,-,54,147,99.33,47.47,-,-,-,24.63,-,-,71.0
26,臺北市,1996/10/28,萬華,8.9,1.32,26.1,-,49,55,19.76,35.01,-,-,-,24.28,-,-,126.0
27,臺北市,1996/10/28,陽明,2.3,0.34,51.1,-,25,7,0.32,6.95,-,-,-,19.77,-,85.0,102.0
28,臺北市,1996/10/28,士林,4.7,1.19,22.7,-,48,53,20.22,32.79,-,-,-,23.99,-,-,72.0
29,臺北市,1996/10/27,松山,4.9,0.6,19.9,-,40,30,6.23,23.59,-,-,-,20.69,-,-,40.0
30,臺北市,1996/10/27,古亭,3.3,0.57,21.3,-,35,27,6.87,20.56,2.05,0.11,1.94,20.95,-,-,35.0
31,臺北市,1996/10/27,中山,3.7,0.66,21.8,-,28,33,9.11,24.31,2.2,0.19,2.01,21.33,-,-,28.0
32,臺北市,1996/10/27,大同,7.9,2.99,-,-,31,144,104.79,38.79,-,-,-,22.01,-,-,48.0
33,臺北市,1996/10/27,萬華,3.4,0.64,23.5,-,33,23,3.76,18.8,-,-,-,21.14,-,-,33.0
34,臺北市,1996/10/27,陽明,0.3,0.14,32.9,-,11,0,0.02,0.2,-,-,-,13.48,-,98.0,29.0
35,臺北市,1996/10/27,士林,0.9,0.34,34.1,-,26,9,1.3,8.07,-,-,-,21.65,-,-,36.0
36,臺北市,1996/10/26,松山,1.5,0.49,27.3,-,41,21,3.89,16.7,-,-,-,20.93,-,-,41.0
37,臺北市,1996/10/26,古亭,1.2,0.62,21.2,-,46,30,7.33,22.45,2.0,0.08,1.93,21.21,-,-,46.0
38,臺北市,1996/10/26,中山,0.8,0.66,23.5,-,35,28,5.24,22.59,2.16,0.13,2.03,21.49,-,-,35.0
39,臺北市,1996/10/26,大同,6.2,3.2,-,-,41,152,110.81,40.9,-,-,-,21.92,-,-,51.0
40,臺北市,1996/10/26,萬華,1.7,0.74,22.3,-,39,23,2.68,20.6,-,-,-,21.3,-,-,39.0
41,臺北市,1996/10/26,陽明,0.1,0.17,33.9,-,14,0,0.09,0.09,-,-,-,14.2,-,98.0,30.0
42,臺北市,1996/10/26,士林,0.2,0.38,34.2,-,33,9,1.01,8.18,-,-,-,21.59,-,-,33.0
43,臺北市,1996/10/25,松山,2.0,0.55,18.3,-,28,21,4.37,16.52,-,-,-,23.91,-,-,28.0
44,臺北市,1996/10/25,古亭,1.6,0.71,13.3,-,24,33,10.75,22.48,2.03,0.09,1.94,24.5,-,-,24.0
45,臺北市,1996/10/25,中山,1.6,0.74,14.8,-,25,33,9.52,23.54,2.24,0.18,2.06,24.85,-,-,25.0
46,臺北市,1996/10/25,大同,8.0,3.43,-,-,39,146,110.17,35.57,-,-,-,25.57,-,-,49.0
47,臺北市,1996/10/25,萬華,1.5,0.82,13.3,-,20,27,5.04,22.1,-,-,-,24.73,-,-,23.0
48,臺北市,1996/10/25,陽明,0.1,0.19,27.7,-,10,1,0.44,0.4,-,-,-,17.64,-,98.0,26.0
49,臺北市,1996/10/25,士林,1.4,0.74,16.7,-,28,27,7.15,19.71,-,-,-,24.47,-,-,28.0
50,臺北市,1996/10/24,松山,5.2,1.26,4.8,-,36,67,33.03,33.63,-,-,-,23.3,-,-,36.0
51,臺北市,1996/10/24,古亭,3.4,1.31,5.7,-,30,62,32.95,29.44,2.32,0.37,1.95,23.49,-,-,30.0
52,臺北市,1996/10/24,中山,4.2,1.5,6.2,-,31,71,36.9,33.74,2.91,0.63,2.28,23.73,-,-,31.0
53,臺北市,1996/10/24,大同,14.0,6.13,-,-,65,227,183.45,43.73,5.52,3.19,2.33,24.48,-,-,91.0
54,臺北市,1996/10/24,萬華,4.9,1.07,5.6,-,35,44,15.5,28.2,-,-,-,23.74,-,-,35.0
55,臺北市,1996/10/24,陽明,0.3,0.18,28.2,-,9,3,2.65,0.13,-,-,-,18.05,-,100.0,25.0
56,臺北市,1996/10/24,士林,1.8,1.12,11.6,-,30,45,20.09,25.3,-,-,-,23.5,-,-,31.0
57,臺北市,1996/10/23,松山,2.2,0.79,21.6,-,35,33,10.29,22.39,-,-,-,23.94,-,-,35.0
58,臺北市,1996/10/23,古亭,1.7,1.09,15.3,-,35,47,19.54,27.32,2.24,0.32,1.91,24.39,-,-,35.0
59,臺北市,1996/10/23,中山,2.4,0.99,16.5,-,39,44,14.22,29.88,2.37,0.42,1.95,24.46,-,-,39.0
60,臺北市,1996/10/23,大同,10.4,4.36,-,-,49,170,126.32,43.44,4.24,2.32,1.92,25.14,-,-,66.0
61,臺北市,1996/10/23,萬華,1.8,1.01,15.8,-,46,33,6.14,26.92,-,-,-,24.5,-,-,46.0
62,臺北市,1996/10/23,陽明,0.3,0.16,33.4,-,10,0,0.03,0.14,-,-,-,17.02,-,94.0,29.0
63,臺北市,1996/10/23,士林,1.0,0.6,25.5,-,28,21,5.1,15.66,-,-,-,24.32,-,-,33.0
64,臺北市,1996/10/22,松山,5.3,0.89,12.7,-,32,43,13.46,29.1,-,-,-,23.41,-,-,32.0
65,臺北市,1996/10/22,古亭,3.2,1.0,13.0,-,28,42,15.73,26.69,2.25,0.26,1.99,23.78,-,-,28.0
66,臺北市,1996/10/22,中山,5.1,1.03,13.3,-,25,46,16.71,29.63,2.26,0.31,1.95,23.97,-,-,25.0
67,臺北市,1996/10/22,大同,13.8,4.96,-,-,45,186,142.48,43.02,4.55,2.5,2.05,24.69,-,-,79.0
68,臺北市,1996/10/22,萬華,4.8,0.93,13.6,-,23,35,8.16,26.94,-,-,-,23.96,-,-,23.0
69,臺北市,1996/10/22,陽明,0.5,0.08,31.5,-,10,1,0.03,0.96,-,-,-,17.6,-,100.0,29.0
70,臺北市,1996/10/22,士林,2.7,0.49,24.3,-,19,18,3.19,14.59,-,-,-,24.34,-,-,30.0
71,臺北市,1996/10/21,松山,3.0,0.91,17.7,-,26,38,12.16,25.5,-,-,-,24.25,-,-,30.0
72,臺北市,1996/10/21,古亭,1.0,0.79,19.7,-,25,30,10.16,20.17,2.16,0.3,1.87,24.74,-,-,31.0
73,臺北市,1996/10/21,中山,3.2,1.0,16.0,-,20,43,14.84,28.31,2.28,0.4,1.88,24.59,-,-,29.0
74,臺北市,1996/10/21,大同,12.7,5.09,-,-,49,183,142.38,40.92,-,-,-,25.02,-,-,78.0
75,臺北市,1996/10/21,萬華,1.6,0.9,20.2,-,20,28,5.81,21.89,-,-,-,24.69,-,-,28.0
76,臺北市,1996/10/21,陽明,1.1,0.17,31.6,-,16,2,0.18,1.9,-,-,-,18.32,-,93.0,35.0
77,臺北市,1996/10/21,士林,2.6,0.4,28.1,-,18,15,2.76,12.17,-,-,-,24.92,-,-,36.0
78,臺北市,1996/10/20,松山,2.4,0.64,25.0,-,25,29,4.64,24.8,-,-,-,20.85,-,-,36.0
79,臺北市,1996/10/20,古亭,1.2,0.72,19.5,-,27,34,8.43,25.86,2.21,0.2,2.01,20.95,-,-,30.0
80,臺北市,1996/10/20,中山,2.3,0.83,19.9,-,31,40,10.15,30.16,1.94,0.04,1.9,21.43,-,-,31.0
81,臺北市,1996/10/20,大同,5.9,3.65,-,-,35,163,118.38,45.02,-,-,-,21.91,-,-,57.0
82,臺北市,1996/10/20,萬華,2.4,0.78,21.5,-,25,28,3.43,24.53,-,-,-,21.21,-,-,29.0
83,臺北市,1996/10/20,陽明,0.3,0.19,38.5,-,10,1,0.17,0.4,-,-,-,15.57,-,100.0,35.0
84,臺北市,1996/10/20,士林,-,-,36.9,-,17,-,-,-,-,-,-,-,-,-,37.0
85,臺北市,1996/10/19,松山,4.7,1.01,26.2,-,78,42,8.46,33.43,-,-,-,22.4,-,-,64.0
86,臺北市,1996/10/19,古亭,2.4,1.08,23.6,-,78,40,9.99,30.26,2.34,0.26,2.08,22.41,-,-,64.0
87,臺北市,1996/10/19,中山,2.7,1.02,27.0,-,75,38,6.87,31.21,2.17,0.16,2.01,22.87,-,-,63.0
88,臺北市,1996/10/19,大同,10.5,4.69,-,-,85,191,137.7,53.3,4.51,2.53,1.98,23.38,-,-,70.0
89,臺北市,1996/10/19,萬華,3.3,1.06,26.0,-,74,31,2.87,28.52,-,-,-,22.54,-,-,62.0
90,臺北市,1996/10/19,陽明,0.7,0.35,42.8,-,26,1,0.41,0.87,-,-,-,15.29,-,99.0,45.0
91,臺北市,1996/10/19,士林,1.5,0.6,42.9,-,65,11,1.08,10.04,-,-,-,23.01,-,-,57.0
92,臺北市,1996/10/18,松山,4.1,0.72,17.8,-,40,32,6.59,25.19,-,-,-,24.44,-,-,40.0
93,臺北市,1996/10/18,古亭,3.9,0.85,17.9,-,37,37,11.5,25.14,2.31,0.35,1.96,25.42,-,-,37.0
94,臺北市,1996/10/18,中山,5.3,0.74,18.5,-,41,36,9.39,26.44,2.24,0.19,2.04,24.92,-,-,41.0
95,臺北市,1996/10/18,大同,11.5,4.06,-,-,48,159,117.58,41.48,4.09,2.03,2.07,25.77,-,-,65.0
96,臺北市,1996/10/18,萬華,3.5,0.81,19.4,-,39,29,6.06,22.52,-,-,-,25.21,-,-,39.0
97,臺北市,1996/10/18,陽明,1.4,0.16,32.3,-,64,1,0.4,0.9,-,-,-,17.42,-,90.0,57.0
98,臺北市,1996/10/18,士林,2.2,0.4,31.8,-,25,11,2.43,8.64,-,-,-,25.01,-,-,32.0
99,臺北市,1996/10/17,松山,3.1,0.84,21.3,-,46,37,8.77,27.9,-,-,-,25.21,-,-,46.0
100,臺北市,1996/10/17,古亭,1.2,0.67,24.4,-,35,29,7.4,22.03,2.1,0.26,1.84,25.72,-,-,35.0
101,臺北市,1996/10/17,中山,2.2,0.91,20.7,-,48,41,10.86,29.88,2.43,0.33,2.1,25.42,-,-,48.0
102,臺北市,1996/10/17,大同,11.8,4.87,-,-,58,186,138.3,47.75,5.07,2.88,2.19,26.33,-,-,80.0
103,臺北市,1996/10/17,萬華,1.9,0.87,25.0,-,47,27,4.5,22.35,-,-,-,25.63,-,-,47.0
104,臺北市,1996/10/17,陽明,3.6,0.23,34.5,-,13,5,1.71,2.86,-,-,-,18.01,-,93.0,32.0
105,臺北市,1996/10/17,士林,1.1,0.44,36.0,-,39,13,2.06,10.69,-,-,-,25.51,-,-,39.0
106,臺北市,1996/10/16,松山,4.4,0.79,24.1,-,57,35,7.4,27.17,-,-,-,23.92,-,-,53.0
107,臺北市,1996/10/16,古亭,0.4,0.68,27.9,-,38,26,6.52,19.94,2.23,0.11,2.11,24.38,-,-,38.0
108,臺北市,1996/10/16,中山,4.0,1.01,20.7,-,35,47,13.1,33.67,2.5,0.35,2.15,24.15,-,-,35.0
109,臺北市,1996/10/16,大同,12.7,4.51,-,-,63,180,131.03,48.78,-,-,-,24.79,-,-,73.0
110,臺北市,1996/10/16,萬華,0.6,0.7,32.6,-,51,19,2.13,16.77,-,-,-,24.36,-,-,50.0
111,臺北市,1996/10/16,陽明,1.6,0.19,39.0,-,11,1,0.0,0.75,-,-,-,16.39,-,91.0,40.0
112,臺北市,1996/10/16,士林,5.2,0.42,38.1,-,45,15,2.25,12.4,-,-,-,24.3,-,-,45.0
113,臺北市,1996/10/15,松山,2.9,0.77,27.9,-,50,31,6.03,24.53,-,-,-,23.4,-,-,50.0
114,臺北市,1996/10/15,古亭,2.1,0.93,21.9,-,55,41,11.09,29.5,2.35,0.28,2.07,23.82,-,-,52.0
115,臺北市,1996/10/15,中山,2.0,1.0,25.4,-,43,42,10.35,31.61,2.33,0.29,2.04,23.72,-,-,43.0
116,臺北市,1996/10/15,大同,11.8,4.87,-,-,67,200,144.93,54.77,4.28,2.21,2.07,24.35,-,-,80.0
117,臺北市,1996/10/15,萬華,1.9,0.94,27.1,-,48,28,3.09,24.62,-,-,-,23.77,-,-,48.0
118,臺北市,1996/10/15,陽明,0.9,0.2,41.9,-,10,1,0.08,0.77,-,-,-,16.03,-,91.0,39.0
119,臺北市,1996/10/15,士林,1.3,0.49,41.4,-,45,13,1.65,11.43,-,-,-,23.81,-,-,45.0
120,臺北市,1996/10/14,松山,2.4,0.99,11.0,-,31,40,14.43,25.36,-,-,-,24.01,-,-,31.0
121,臺北市,1996/10/14,古亭,1.0,1.38,6.8,-,31,54,27.59,26.24,2.72,0.5,2.22,24.32,-,-,31.0
122,臺北市,1996/10/14,中山,2.1,1.5,5.2,-,37,60,27.8,32.11,2.72,0.51,2.21,24.48,-,-,37.0
123,臺北市,1996/10/14,大同,11.9,5.6,-,-,50,199,158.9,39.81,4.84,2.63,2.21,24.93,-,-,99.0
124,臺北市,1996/10/14,萬華,2.1,1.2,6.3,-,26,39,12.35,26.59,-,-,-,24.28,-,-,26.0
125,臺北市,1996/10/14,陽明,0.1,0.2,27.1,-,11,1,0.12,0.52,-,-,-,18.57,-,99.0,33.0
126,臺北市,1996/10/14,士林,0.9,0.95,9.1,-,33,37,12.99,23.8,-,-,-,24.26,-,-,33.0
127,臺北市,1996/10/13,松山,4.0,0.8,4.3,-,22,33,19.87,12.75,-,-,-,25.98,-,-,22.0
128,臺北市,1996/10/13,古亭,2.1,0.94,3.9,-,23,39,25.35,13.88,2.07,0.18,1.89,26.34,-,-,23.0
129,臺北市,1996/10/13,中山,3.4,0.98,3.5,-,25,44,28.6,14.98,2.25,0.34,1.91,26.27,-,-,25.0
130,臺北市,1996/10/13,大同,11.2,4.3,-,-,39,173,152.24,20.87,3.9,1.83,2.07,26.84,-,-,68.0
131,臺北市,1996/10/13,萬華,4.1,1.13,3.0,-,25,39,23.45,15.85,-,-,-,26.5,-,-,25.0
132,臺北市,1996/10/13,陽明,1.4,0.15,9.7,-,13,2,0.22,1.64,-,-,-,20.67,-,90.0,13.0
133,臺北市,1996/10/13,士林,1.5,0.68,6.1,-,18,22,12.81,9.37,-,-,-,26.63,-,-,18.0
134,臺北市,1996/10/12,松山,4.9,0.73,16.4,-,36,31,9.05,21.48,-,-,-,24.42,-,-,36.0
135,臺北市,1996/10/12,古亭,2.5,0.96,12.3,-,32,38,15.38,22.84,2.03,0.13,1.91,24.74,-,-,32.0
136,臺北市,1996/10/12,中山,3.0,0.96,15.8,-,34,36,13.4,22.88,2.15,0.25,1.89,24.8,-,-,34.0
137,臺北市,1996/10/12,大同,11.8,4.9,-,-,54,178,141.65,36.66,4.54,2.42,2.12,25.3,-,-,75.0
138,臺北市,1996/10/12,萬華,4.4,1.07,13.5,-,36,33,10.08,23.13,-,-,-,24.73,-,-,36.0
139,臺北市,1996/10/12,陽明,0.3,0.18,28.7,-,12,1,0.36,0.24,-,-,-,19.52,-,99.0,32.0
140,臺北市,1996/10/12,士林,1.3,0.48,24.6,-,25,12,3.06,8.86,-,-,-,25.73,-,-,32.0
141,臺北市,1996/10/11,松山,5.0,0.93,21.3,-,44,34,8.7,25.59,-,-,-,25.17,-,-,44.0
142,臺北市,1996/10/11,古亭,2.0,1.0,16.7,-,33,38,11.79,26.0,2.33,0.34,1.99,25.29,-,-,33.0
143,臺北市,1996/10/11,中山,4.7,0.98,18.6,-,34,39,11.03,27.99,2.37,0.32,2.05,25.48,-,-,34.0
144,臺北市,1996/10/11,大同,13.8,4.98,-,-,56,175,130.56,44.41,4.6,2.5,2.09,26.14,-,-,76.0
145,臺北市,1996/10/11,萬華,3.5,1.12,19.0,-,32,32,6.14,25.94,-,-,-,25.57,-,-,32.0
146,臺北市,1996/10/11,陽明,0.1,0.25,36.2,-,14,1,0.32,0.77,-,-,-,18.91,-,97.0,34.0
147,臺北市,1996/10/11,士林,3.3,0.46,31.6,-,31,13,2.5,10.86,-,-,-,26.09,-,-,37.0
148,臺北市,1996/10/10,松山,4.2,0.81,16.9,-,26,34,8.14,26.33,-,-,-,23.56,-,-,31.0
149,臺北市,1996/10/10,古亭,2.1,0.88,12.5,-,18,37,9.92,27.16,2.04,0.15,1.89,23.79,-,-,20.0
150,臺北市,1996/10/10,中山,4.3,0.94,14.4,-,19,41,12.07,28.68,2.26,0.14,2.13,24.2,-,-,26.0
151,臺北市,1996/10/10,大同,12.8,5.07,-,-,42,181,139.96,41.38,4.37,2.38,1.99,24.85,-,-,91.0
152,臺北市,1996/10/10,萬華,3.5,1.04,14.6,-,19,32,5.67,26.1,-,-,-,24.08,-,-,26.0
153,臺北市,1996/10/10,陽明,0.3,0.22,34.6,-,17,1,0.18,0.85,-,-,-,18.98,-,99.0,32.0
154,臺北市,1996/10/10,士林,2.5,0.52,24.1,-,21,17,2.15,14.56,-,-,-,24.89,-,-,30.0
155,臺北市,1996/10/09,松山,3.7,0.97,15.6,-,26,41,11.52,29.33,-,-,-,23.75,-,-,26.0
156,臺北市,1996/10/09,古亭,1.4,1.09,12.8,-,34,41,13.77,27.24,2.04,0.28,1.75,-,-,-,34.0
157,臺北市,1996/10/09,中山,1.8,1.0,15.1,-,24,43,13.79,29.24,2.32,0.31,2.01,24.5,-,-,24.0
158,臺北市,1996/10/09,大同,12.6,5.68,-,-,54,192,149.25,43.18,5.07,2.94,2.13,25.32,-,-,94.0
159,臺北市,1996/10/09,萬華,2.5,1.05,16.2,-,23,30,5.02,25.14,-,-,-,24.46,-,-,23.0
160,臺北市,1996/10/09,陽明,0.2,0.21,33.8,-,16,1,0.33,0.64,-,-,-,18.62,-,100.0,29.0
161,臺北市,1996/10/09,士林,0.5,0.78,16.8,-,23,24,4.81,19.48,-,-,-,24.73,-,-,23.0
162,臺北市,1996/10/08,松山,6.3,1.07,14.4,-,47,45,18.61,26.17,-,-,-,25.36,-,-,47.0
163,臺北市,1996/10/08,古亭,1.6,1.05,13.5,-,52,42,15.92,26.37,2.19,0.38,1.81,23.6,-,-,51.0
164,臺北市,1996/10/08,中山,4.6,1.37,12.0,-,40,61,26.91,34.23,2.58,0.38,2.2,26.65,-,-,40.0
165,臺北市,1996/10/08,大同,11.5,4.31,-,-,58,160,115.91,43.98,-,-,-,27.33,-,-,69.0
166,臺北市,1996/10/08,萬華,2.3,1.04,17.6,-,46,30,4.28,25.98,-,-,-,26.5,-,-,46.0
167,臺北市,1996/10/08,陽明,0.7,0.23,31.8,-,15,2,0.3,1.32,-,-,-,20.62,-,86.0,31.0
168,臺北市,1996/10/08,士林,5.0,1.02,16.5,-,51,38,12.57,25.85,-,-,-,26.27,-,-,51.0
169,臺北市,1996/10/07,松山,7.7,1.55,18.6,-,69,72,34.45,37.08,-,-,-,26.88,-,-,59.0
170,臺北市,1996/10/07,古亭,3.2,1.45,16.2,-,55,61,30.65,29.87,3.38,1.04,2.33,26.13,-,-,59.0
171,臺北市,1996/10/07,中山,4.5,1.61,14.4,-,52,78,35.96,41.57,3.2,0.75,2.44,27.4,-,-,59.0
172,臺北市,1996/10/07,大同,10.0,4.51,-,-,74,178,129.89,47.31,-,-,-,28.06,-,-,81.0
173,臺北市,1996/10/07,萬華,4.0,1.21,21.0,-,50,39,11.64,27.65,-,-,-,27.3,-,-,82.0
174,臺北市,1996/10/07,陽明,2.9,0.28,32.1,-,15,3,0.39,2.19,-,-,-,21.3,-,74.0,35.0
175,臺北市,1996/10/07,士林,3.7,1.14,18.8,-,50,45,15.9,28.68,-,-,-,26.73,-,-,57.0
176,臺北市,1996/10/06,松山,5.8,1.53,27.1,-,75,63,25.07,37.99,-,-,-,26.64,-,-,73.0
177,臺北市,1996/10/06,古亭,2.5,1.21,20.2,-,69,53,18.47,34.19,2.42,0.39,2.03,23.74,-,-,59.0
178,臺北市,1996/10/06,中山,5.4,1.42,22.4,-,52,64,21.86,42.56,2.96,0.54,2.42,27.25,-,-,69.0
179,臺北市,1996/10/06,大同,9.3,3.71,-,-,70,155,104.05,50.99,-,-,-,28.07,-,-,60.0
180,臺北市,1996/10/06,萬華,3.9,0.97,27.8,-,61,29,2.65,26.21,-,-,-,27.21,-,-,72.0
181,臺北市,1996/10/06,陽明,5.4,0.34,39.9,-,13,7,0.46,6.15,-,-,-,21.39,-,74.0,65.0
182,臺北市,1996/10/06,士林,3.9,1.11,25.6,-,55,45,13.29,31.64,-,-,-,26.46,-,-,76.0
183,臺北市,1996/10/05,松山,3.6,0.98,34.4,-,56,38,8.94,29.13,-,-,-,26.5,-,-,53.0
184,臺北市,1996/10/05,古亭,1.3,1.07,27.2,-,61,41,12.38,28.94,2.25,0.34,1.9,26.82,-,-,55.0
185,臺北市,1996/10/05,中山,2.3,1.14,26.5,-,48,46,10.02,36.26,2.29,0.34,1.95,27.07,-,-,48.0
186,臺北市,1996/10/05,大同,11.0,5.82,-,-,75,221,160.22,60.88,-,-,-,28.08,-,-,86.0
187,臺北市,1996/10/05,萬華,1.6,0.91,35.0,-,51,25,1.98,22.89,-,-,-,27.3,-,-,50.0
188,臺北市,1996/10/05,陽明,2.5,0.32,46.6,-,10,2,0.02,1.49,-,-,-,19.96,-,77.0,43.0
189,臺北市,1996/10/05,士林,1.3,0.63,42.0,-,54,19,2.16,16.89,-,-,-,27.19,-,-,52.0
190,臺北市,1996/10/04,松山,7.5,1.03,19.0,-,51,48,13.16,35.22,-,-,-,26.18,-,-,50.0
191,臺北市,1996/10/04,古亭,1.9,0.81,22.8,-,51,34,7.62,25.9,2.23,0.16,2.07,25.79,-,-,50.0
192,臺北市,1996/10/04,中山,4.8,1.11,17.8,-,43,50,13.08,37.05,2.46,0.42,2.03,26.64,-,-,43.0
193,臺北市,1996/10/04,大同,13.9,5.23,-,-,59,211,156.6,54.87,4.97,2.86,2.11,27.51,-,-,88.0
194,臺北市,1996/10/04,萬華,3.2,0.91,23.9,-,38,29,3.03,25.84,-,-,-,26.76,-,-,38.0
195,臺北市,1996/10/04,陽明,5.5,0.24,39.8,-,10,4,0.24,3.89,-,-,-,19.23,-,74.0,44.0
196,臺北市,1996/10/04,士林,7.3,0.47,34.2,-,36,20,2.45,17.15,-,-,-,26.59,-,-,45.0
197,臺北市,1996/10/03,松山,6.4,0.91,14.3,-,-,38,11.77,26.4,-,-,-,-,-,-,43.0
198,臺北市,1996/10/03,古亭,2.2,0.91,14.3,-,62,38,13.37,24.89,2.42,0.34,2.08,25.99,-,-,56.0
199,臺北市,1996/10/03,中山,6.3,0.93,13.0,-,40,43,13.74,29.46,2.28,0.17,2.11,26.44,-,-,40.0
200,臺北市,1996/10/03,大同,16.2,4.81,-,-,51,183,139.3,43.28,4.58,2.41,2.17,27.3,-,-,79.0
201,臺北市,1996/10/03,萬華,3.6,0.96,13.9,-,-,32,6.0,26.29,-,-,-,26.51,-,-,35.0
202,臺北市,1996/10/03,陽明,4.1,0.21,29.7,-,11,3,0.12,2.64,-,-,-,19.13,-,84.0,29.0
203,臺北市,1996/10/03,士林,4.6,0.7,19.5,-,36,30,10.53,19.1,-,-,-,26.06,-,-,36.0
204,臺北市,1996/10/02,松山,7.6,1.23,15.8,-,55,45,13.52,31.16,-,-,-,-,-,-,53.0
205,臺北市,1996/10/02,古亭,2.6,1.01,16.9,-,54,42,13.38,28.94,2.44,0.4,2.04,25.79,-,-,52.0
206,臺北市,1996/10/02,中山,5.7,0.96,16.1,-,36,43,12.17,30.4,2.48,0.24,2.24,25.59,-,-,36.0
207,臺北市,1996/10/02,大同,15.3,5.22,-,-,58,197,148.85,47.98,4.69,2.64,2.04,26.44,-,-,81.0
208,臺北市,1996/10/02,萬華,4.5,1.07,16.2,-,-,40,8.96,31.13,-,-,-,25.79,-,-,28.0
209,臺北市,1996/10/02,陽明,1.6,0.18,33.7,-,13,2,0.14,1.8,-,-,-,19.15,-,82.0,32.0
210,臺北市,1996/10/02,士林,3.3,0.56,27.8,-,46,21,4.92,15.74,-,-,-,25.92,-,-,46.0
211,臺北市,1996/10/01,松山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
