序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
18,臺北市,1995/07/29,大同,10.4,3.98,-,-,45,168,143.72,24.26,3.78,1.69,2.09,30.76,-,-,58.0
19,臺北市,1995/07/29,萬華,0.5,0.5,7.7,-,43,16,5.78,10.31,-,-,-,29.8,-,-,43.0
20,臺北市,1995/07/29,陽明,1.0,0.17,14.8,-,14,3,1.66,1.57,-,-,-,22.38,-,90.0,15.0
21,臺北市,1995/07/29,士林,0.1,0.35,9.6,-,18,11,4.33,6.53,-,-,-,29.55,-,-,18.0
22,臺北市,1995/07/28,松山,2.4,0.66,2.9,-,30,26,15.04,11.27,-,-,-,29.62,-,-,30.0
23,臺北市,1995/07/28,古亭,0.5,0.52,5.1,-,21,19,11.71,7.52,1.98,0.13,1.85,30.09,-,-,21.0
24,臺北市,1995/07/28,中山,2.5,1.0,2.0,-,25,38,26.28,11.63,2.21,0.37,1.84,29.73,-,-,25.0
25,臺北市,1995/07/28,大同,11.0,4.4,-,-,49,168,147.24,20.97,4.18,2.09,2.09,30.68,-,-,68.0
26,臺北市,1995/07/28,萬華,0.6,0.5,3.9,-,20,19,9.3,9.38,-,-,-,29.99,-,-,20.0
27,臺北市,1995/07/28,陽明,1.5,0.23,10.4,-,12,3,0.88,2.06,-,-,-,22.48,-,91.0,12.0
28,臺北市,1995/07/28,士林,0.1,0.35,5.4,-,22,11,5.15,5.74,-,-,-,29.74,-,-,22.0
29,臺北市,1995/07/27,松山,3.4,0.89,2.1,-,33,42,26.85,15.19,-,-,-,28.37,-,-,33.0
30,臺北市,1995/07/27,古亭,1.2,0.56,4.6,-,21,25,14.65,10.05,1.77,0.1,1.67,28.82,-,-,21.0
31,臺北市,1995/07/27,中山,3.3,1.17,2.1,-,26,48,32.81,14.96,2.15,0.41,1.74,28.74,-,-,26.0
32,臺北市,1995/07/27,大同,14.1,5.15,-,-,55,207,182.38,24.89,4.33,2.25,2.08,29.68,-,-,82.0
33,臺北市,1995/07/27,萬華,1.0,0.71,3.9,-,17,22,9.91,12.26,-,-,-,28.89,-,-,17.0
34,臺北市,1995/07/27,陽明,0.7,0.14,12.7,-,11,2,0.72,1.61,-,-,-,21.87,-,91.0,28.0
35,臺北市,1995/07/27,士林,-,0.4,5.3,-,22,15,6.95,7.78,-,-,-,28.86,-,-,22.0
36,臺北市,1995/07/26,松山,6.2,1.11,5.4,-,36,45,25.02,20.33,-,-,-,28.97,-,-,36.0
37,臺北市,1995/07/26,古亭,2.2,0.92,6.2,-,38,40,23.52,16.11,2.75,0.31,2.44,29.42,-,-,38.0
38,臺北市,1995/07/26,中山,7.1,1.28,5.0,-,32,56,34.02,21.67,2.79,0.59,2.19,29.11,-,-,32.0
39,臺北市,1995/07/26,大同,17.0,4.77,-,-,56,195,161.89,32.76,4.47,2.09,2.38,30.26,-,-,77.0
40,臺北市,1995/07/26,萬華,4.0,0.9,6.3,-,28,31,12.22,18.64,-,-,-,29.19,-,-,28.0
41,臺北市,1995/07/26,陽明,2.3,0.15,18.1,-,12,3,0.37,3.01,-,-,-,22.41,-,90.0,22.0
42,臺北市,1995/07/26,士林,-,0.63,6.4,-,31,28,12.0,15.51,-,-,-,28.89,-,-,31.0
43,臺北市,1995/07/25,松山,7.8,1.42,11.7,-,51,59,27.85,31.22,-,-,-,27.6,-,-,50.0
44,臺北市,1995/07/25,古亭,8.0,1.42,10.2,-,45,62,31.07,30.69,2.78,0.69,2.09,27.74,-,-,45.0
45,臺北市,1995/07/25,中山,10.0,1.55,10.5,-,45,60,31.34,28.58,3.08,0.72,2.36,27.5,-,-,45.0
46,臺北市,1995/07/25,大同,14.8,3.44,-,-,62,133,94.18,38.78,4.11,1.44,2.67,28.16,-,-,56.0
47,臺北市,1995/07/25,萬華,11.5,1.12,12.2,-,46,42,13.97,27.73,-,-,-,27.34,-,-,46.0
48,臺北市,1995/07/25,陽明,2.3,0.26,28.9,-,16,6,0.31,5.69,-,-,-,21.96,-,97.0,63.0
49,臺北市,1995/07/25,士林,5.0,1.21,12.0,-,47,46,22.49,23.94,-,-,-,26.67,-,-,47.0
50,臺北市,1995/07/24,松山,7.0,1.68,14.5,-,75,67,23.47,43.87,-,-,-,27.29,-,-,76.0
51,臺北市,1995/07/24,古亭,4.9,1.89,15.6,-,60,69,33.37,35.54,2.73,0.55,2.18,26.95,-,-,64.0
52,臺北市,1995/07/24,中山,9.9,2.29,12.6,-,72,86,43.06,43.01,3.34,1.0,2.34,27.27,-,-,73.0
53,臺北市,1995/07/24,大同,14.0,5.77,-,-,103,219,160.86,58.35,5.07,2.4,2.67,27.92,-,-,108.0
54,臺北市,1995/07/24,萬華,8.5,1.55,15.7,-,67,50,14.9,35.11,-,-,-,27.1,-,-,71.0
55,臺北市,1995/07/24,陽明,4.5,0.22,35.6,-,25,4,0.93,3.81,-,-,-,21.96,-,99.0,54.0
56,臺北市,1995/07/24,士林,5.9,1.63,-,-,75,65,27.18,37.67,-,-,-,27.19,-,-,62.0
57,臺北市,1995/07/23,松山,7.4,1.54,18.1,-,83,57,15.23,41.41,-,-,-,29.26,-,-,66.0
58,臺北市,1995/07/23,古亭,3.6,1.5,16.3,-,66,53,22.39,30.67,2.68,0.45,2.23,29.28,-,-,58.0
59,臺北市,1995/07/23,中山,7.2,1.72,13.6,-,72,65,26.26,39.11,3.03,0.65,2.38,29.47,-,-,61.0
60,臺北市,1995/07/23,大同,6.5,3.51,-,-,90,139,90.8,48.61,3.8,1.32,2.47,30.14,-,-,70.0
61,臺北市,1995/07/23,萬華,2.0,1.11,19.3,-,69,31,4.48,26.55,-,-,-,29.27,-,-,59.0
62,臺北市,1995/07/23,陽明,5.0,0.45,44.7,-,44,9,0.45,8.44,-,-,-,24.03,-,94.0,59.0
63,臺北市,1995/07/23,士林,5.4,1.16,-,-,75,43,9.96,32.96,-,-,-,29.4,-,-,62.0
64,臺北市,1995/07/22,松山,10.5,1.04,31.3,-,77,44,6.16,38.26,-,-,-,32.27,-,-,63.0
65,臺北市,1995/07/22,古亭,9.1,1.47,24.6,-,77,55,14.02,40.97,-,-,-,32.96,-,-,64.0
66,臺北市,1995/07/22,中山,10.9,1.3,27.1,-,88,43,6.79,36.63,2.55,0.49,2.06,32.74,-,-,69.0
67,臺北市,1995/07/22,大同,11.9,2.78,-,-,96,85,35.26,49.99,3.41,1.14,2.27,33.21,-,-,73.0
68,臺北市,1995/07/22,萬華,10.0,1.09,31.8,-,97,34,2.56,31.21,-,-,-,32.57,-,-,74.0
69,臺北市,1995/07/22,陽明,4.6,0.34,53.7,-,38,7,0.18,7.01,-,-,-,25.71,-,81.0,62.0
70,臺北市,1995/07/22,士林,5.4,0.85,27.4,-,78,28,2.71,25.72,-,-,-,31.51,-,-,63.0
71,臺北市,1995/07/21,松山,11.0,1.07,30.5,-,80,47,8.69,38.13,-,-,-,31.86,-,-,69.0
72,臺北市,1995/07/21,古亭,9.6,1.53,23.1,-,87,55,12.52,42.74,-,-,-,32.28,-,-,68.0
73,臺北市,1995/07/21,中山,13.9,1.28,25.1,-,79,46,9.41,36.33,2.53,0.52,2.01,32.25,-,-,65.0
74,臺北市,1995/07/21,大同,15.8,2.96,-,-,100,93,41.35,51.96,3.64,1.3,2.34,33.04,-,-,75.0
75,臺北市,1995/07/21,萬華,13.2,1.0,32.1,-,96,34,3.36,30.31,-,-,-,32.33,-,-,73.0
76,臺北市,1995/07/21,陽明,6.5,0.4,51.9,-,43,9,0.18,9.13,-,-,-,25.4,-,81.0,69.0
77,臺北市,1995/07/21,士林,7.1,0.77,28.8,-,92,29,3.11,25.49,-,-,-,31.4,-,-,71.0
78,臺北市,1995/07/20,松山,19.9,1.16,38.8,-,105,49,6.51,42.65,-,-,-,30.75,-,-,105.0
79,臺北市,1995/07/20,古亭,14.2,1.31,39.1,-,93,49,8.7,40.6,2.36,0.16,2.2,31.32,-,-,136.0
80,臺北市,1995/07/20,中山,26.0,1.31,31.7,-,92,57,11.74,44.96,2.5,0.45,2.05,31.01,-,-,114.0
81,臺北市,1995/07/20,大同,17.9,3.87,-,-,119,144,80.3,63.91,4.06,1.67,2.39,31.96,-,-,85.0
82,臺北市,1995/07/20,萬華,19.4,1.33,43.1,-,94,47,5.37,41.17,-,-,-,31.33,-,-,167.0
83,臺北市,1995/07/20,陽明,7.2,0.43,59.7,-,47,11,0.71,10.66,-,-,-,25.53,-,85.0,79.0
84,臺北市,1995/07/20,士林,12.3,0.85,26.4,-,90,36,6.25,30.1,-,-,-,30.51,-,-,80.0
85,臺北市,1995/07/19,松山,26.4,1.33,55.0,-,118,60,8.42,51.83,-,-,-,31.22,-,-,121.0
86,臺北市,1995/07/19,古亭,14.2,1.44,41.2,-,91,53,11.29,41.92,2.71,0.12,2.59,31.74,-,-,92.0
87,臺北市,1995/07/19,中山,20.5,1.43,32.7,-,88,59,16.15,42.77,2.8,0.62,2.19,31.36,-,-,95.0
88,臺北市,1995/07/19,大同,19.8,3.03,-,-,98,115,58.86,55.76,3.85,1.25,2.6,31.95,-,-,74.0
89,臺北市,1995/07/19,萬華,18.9,1.19,33.4,-,97,46,9.73,36.2,-,-,-,31.51,-,-,83.0
90,臺北市,1995/07/19,陽明,5.9,0.47,57.8,-,45,10,0.95,9.39,-,-,-,26.09,-,75.0,75.0
91,臺北市,1995/07/19,士林,13.0,1.02,29.9,-,90,49,17.3,32.13,-,-,-,30.72,-,-,90.0
92,臺北市,1995/07/18,松山,16.4,1.37,42.9,-,87,55,12.19,43.0,-,-,-,31.36,-,-,98.0
93,臺北市,1995/07/18,古亭,7.9,1.28,28.1,-,58,48,14.81,32.87,1.77,0.21,1.56,31.52,-,-,79.0
94,臺北市,1995/07/18,中山,17.8,1.56,25.7,-,79,61,24.47,36.51,3.04,0.73,2.31,31.35,-,-,81.0
95,臺北市,1995/07/18,大同,19.7,3.02,-,-,91,116,65.52,50.11,4.09,1.44,2.65,31.97,-,-,71.0
96,臺北市,1995/07/18,萬華,14.7,1.1,32.1,-,75,44,12.89,31.25,-,-,-,31.43,-,-,84.0
97,臺北市,1995/07/18,陽明,5.6,0.32,50.2,-,27,9,0.09,8.92,-,-,-,25.92,-,74.0,78.0
98,臺北市,1995/07/18,士林,16.7,1.11,28.6,-,83,55,24.5,30.32,-,-,-,30.71,-,-,82.0
99,臺北市,1995/07/17,松山,12.5,1.41,29.8,-,74,54,15.79,38.16,-,-,-,30.46,-,-,82.0
100,臺北市,1995/07/17,古亭,11.3,1.37,21.6,-,67,59,22.43,36.37,2.56,0.32,2.24,30.63,-,-,59.0
101,臺北市,1995/07/17,中山,19.9,1.75,21.3,-,80,67,28.21,38.98,3.16,0.89,2.27,30.53,-,-,66.0
102,臺北市,1995/07/17,大同,22.9,2.96,-,-,95,101,52.58,48.84,-,-,-,31.28,-,-,73.0
103,臺北市,1995/07/17,萬華,16.9,0.92,27.2,-,71,43,11.96,31.0,-,-,-,30.38,-,-,77.0
104,臺北市,1995/07/17,陽明,2.3,0.24,48.0,-,23,6,0.31,5.45,-,-,-,25.07,-,77.0,73.0
105,臺北市,1995/07/17,士林,10.7,1.17,18.8,-,71,51,20.71,30.27,-,-,-,29.73,-,-,61.0
106,臺北市,1995/07/16,松山,8.4,1.21,18.2,-,44,46,15.87,30.46,-,-,-,29.58,-,-,46.0
107,臺北市,1995/07/16,古亭,5.6,1.13,16.6,-,32,46,18.85,26.71,2.35,0.32,2.03,29.99,-,-,43.0
108,臺北市,1995/07/16,中山,12.7,1.39,14.5,-,48,54,24.54,29.47,2.83,0.63,2.2,29.91,-,-,48.0
109,臺北市,1995/07/16,大同,16.6,3.41,-,-,62,130,87.78,42.28,-,-,-,30.98,-,-,56.0
110,臺北市,1995/07/16,萬華,10.6,0.91,18.5,-,47,35,11.93,22.79,-,-,-,29.66,-,-,48.0
111,臺北市,1995/07/16,陽明,4.2,0.2,29.0,-,16,7,0.77,5.98,-,-,-,24.14,-,82.0,44.0
112,臺北市,1995/07/16,士林,7.1,1.25,11.7,-,51,51,27.69,23.04,-,-,-,29.39,-,-,50.0
113,臺北市,1995/07/15,松山,19.8,1.53,13.3,-,65,66,22.85,42.82,-,-,-,28.13,-,-,58.0
114,臺北市,1995/07/15,古亭,8.8,1.62,11.9,-,55,68,29.98,38.26,2.67,0.48,2.19,27.64,-,-,52.0
115,臺北市,1995/07/15,中山,18.6,1.98,9.2,-,71,76,34.27,41.92,3.37,0.93,2.44,27.8,-,-,60.0
116,臺北市,1995/07/15,大同,16.8,3.61,-,-,93,138,87.07,50.62,-,-,-,28.12,-,-,71.0
117,臺北市,1995/07/15,萬華,14.6,1.36,14.0,-,77,54,14.59,39.3,-,-,-,27.26,-,-,64.0
118,臺北市,1995/07/15,陽明,4.8,0.32,32.6,-,15,6,0.44,5.18,-,-,-,22.53,-,90.0,66.0
119,臺北市,1995/07/15,士林,13.4,1.22,10.9,-,61,49,15.02,34.3,-,-,-,27.49,-,-,56.0
120,臺北市,1995/07/14,松山,6.6,0.94,19.3,-,42,41,14.05,26.68,-,-,-,29.06,-,-,70.0
121,臺北市,1995/07/14,古亭,5.0,1.05,16.9,-,42,42,15.41,26.38,2.44,0.28,2.16,29.19,-,-,58.0
122,臺北市,1995/07/14,中山,9.9,1.24,14.9,-,42,49,21.7,27.1,2.77,0.57,2.2,28.9,-,-,59.0
123,臺北市,1995/07/14,大同,14.9,3.82,-,-,62,155,115.8,39.24,3.98,1.64,2.34,29.6,-,-,60.0
124,臺北市,1995/07/14,萬華,7.1,1.03,21.3,-,45,36,9.54,26.89,-,-,-,28.78,-,-,71.0
125,臺北市,1995/07/14,陽明,3.6,0.3,45.1,-,18,5,0.13,4.98,-,-,-,23.03,-,87.0,68.0
126,臺北市,1995/07/14,士林,7.7,0.93,16.0,-,47,36,11.28,24.67,-,-,-,28.57,-,-,55.0
127,臺北市,1995/07/13,松山,4.4,1.32,13.3,-,41,55,24.89,29.69,-,-,-,28.46,-,-,75.0
128,臺北市,1995/07/13,古亭,5.4,1.61,19.3,-,60,66,33.28,32.35,2.92,0.59,2.33,28.38,-,-,82.0
129,臺北市,1995/07/13,中山,13.9,1.98,14.4,-,59,77,39.23,37.35,3.52,0.99,2.54,28.34,-,-,70.0
130,臺北市,1995/07/13,大同,18.1,3.52,-,-,78,147,98.77,47.95,5.05,1.88,3.17,28.76,-,-,64.0
131,臺北市,1995/07/13,萬華,13.3,1.37,19.6,-,61,54,21.52,32.84,-,-,-,27.67,-,-,87.0
132,臺北市,1995/07/13,陽明,2.7,0.29,34.8,-,16,7,0.18,6.78,-,-,-,22.45,-,90.0,74.0
133,臺北市,1995/07/13,士林,9.9,1.59,12.8,-,67,67,31.28,35.8,-,-,-,27.92,-,-,59.0
134,臺北市,1995/07/12,松山,8.0,1.26,8.8,-,34,56,23.64,32.43,-,-,-,27.69,-,-,34.0
135,臺北市,1995/07/12,古亭,5.1,1.6,9.2,-,43,67,34.24,32.48,3.02,0.47,2.54,27.38,-,-,43.0
136,臺北市,1995/07/12,中山,9.4,1.92,10.2,-,57,79,39.78,38.96,3.37,0.79,2.57,27.47,-,-,54.0
137,臺北市,1995/07/12,大同,11.3,3.42,-,-,68,125,76.01,48.58,4.53,1.65,2.89,27.53,-,-,59.0
138,臺北市,1995/07/12,萬華,7.1,1.4,17.0,-,51,48,14.86,32.93,-,-,-,26.93,-,-,60.0
139,臺北市,1995/07/12,陽明,2.3,0.22,26.7,-,10,6,0.18,5.67,-,-,-,21.85,-,93.0,36.0
140,臺北市,1995/07/12,士林,5.1,1.24,14.5,-,40,52,22.37,30.12,-,-,-,27.29,-,-,47.0
141,臺北市,1995/07/11,松山,7.6,1.34,5.5,-,37,62,30.19,31.6,-,-,-,26.98,-,-,37.0
142,臺北市,1995/07/11,古亭,5.5,1.46,6.5,-,33,65,38.0,27.01,2.78,0.46,2.32,26.92,-,-,33.0
143,臺北市,1995/07/11,中山,9.5,1.89,6.1,-,46,77,45.83,30.91,3.16,0.72,2.44,27.11,-,-,46.0
144,臺北市,1995/07/11,大同,14.6,4.95,-,-,66,194,148.17,45.86,5.09,2.29,2.8,27.58,-,-,67.0
145,臺北市,1995/07/11,萬華,9.4,0.94,6.4,-,39,41,13.81,26.98,-,-,-,26.6,-,-,39.0
146,臺北市,1995/07/11,陽明,1.8,0.21,22.4,-,12,5,0.19,4.46,-,-,-,21.5,-,93.0,34.0
147,臺北市,1995/07/11,士林,4.6,1.35,10.5,-,40,55,25.63,28.96,-,-,-,26.69,-,-,40.0
148,臺北市,1995/07/10,松山,11.7,1.45,9.7,-,50,62,26.43,35.86,-,-,-,27.84,-,-,50.0
149,臺北市,1995/07/10,古亭,4.8,1.39,16.6,-,-,57,27.33,29.49,2.63,0.63,2.0,27.37,-,-,92.0
150,臺北市,1995/07/10,中山,11.4,2.03,12.5,-,63,77,36.12,40.98,3.37,0.88,2.48,27.42,-,-,72.0
151,臺北市,1995/07/10,大同,11.2,3.86,-,-,72,143,93.88,49.02,4.42,1.65,2.76,27.75,-,-,61.0
152,臺北市,1995/07/10,萬華,8.5,1.06,18.2,-,38,34,7.56,26.06,-,-,-,27.22,-,-,86.0
153,臺北市,1995/07/10,陽明,4.4,0.23,26.5,-,15,7,0.19,6.32,-,-,-,21.77,-,91.0,57.0
154,臺北市,1995/07/10,士林,7.5,1.34,17.0,-,70,56,23.2,33.26,-,-,-,27.23,-,-,84.0
155,臺北市,1995/07/09,松山,6.8,1.02,23.6,-,47,38,10.69,27.79,-,-,-,29.3,-,-,85.0
156,臺北市,1995/07/09,古亭,4.9,1.21,23.9,-,-,50,23.36,27.05,2.37,0.38,1.98,28.73,-,-,78.0
157,臺北市,1995/07/09,中山,9.8,1.49,18.4,-,63,54,21.39,32.67,2.82,0.6,2.22,29.03,-,-,64.0
158,臺北市,1995/07/09,大同,12.1,3.45,-,-,72,138,91.12,46.44,3.86,1.33,2.53,29.65,-,-,61.0
159,臺北市,1995/07/09,萬華,7.1,0.91,23.4,-,52,25,3.88,21.33,-,-,-,28.82,-,-,73.0
160,臺北市,1995/07/09,陽明,8.9,0.41,34.1,-,36,13,1.12,12.1,-,-,-,23.04,-,89.0,76.0
161,臺北市,1995/07/09,士林,6.1,1.02,21.1,-,55,41,13.67,27.28,-,-,-,29.1,-,-,53.0
162,臺北市,1995/07/08,松山,7.6,0.92,14.7,-,43,41,17.44,23.87,-,-,-,30.55,-,-,80.0
163,臺北市,1995/07/08,古亭,8.5,1.1,17.1,-,-,49,26.46,22.59,2.58,0.36,2.21,30.89,-,-,62.0
164,臺北市,1995/07/08,中山,11.5,1.36,13.8,-,42,55,26.83,28.43,2.67,0.5,2.17,30.66,-,-,78.0
165,臺北市,1995/07/08,大同,20.0,4.09,-,-,73,163,121.75,40.76,4.31,1.79,2.52,31.33,-,-,62.0
166,臺北市,1995/07/08,萬華,13.9,0.9,21.5,-,46,31,9.12,22.16,-,-,-,30.39,-,-,85.0
167,臺北市,1995/07/08,陽明,3.1,0.23,25.4,-,18,8,0.36,7.44,-,-,-,23.72,-,85.0,65.0
168,臺北市,1995/07/08,士林,-,0.72,16.8,-,40,27,10.12,16.75,-,-,-,30.47,-,-,64.0
169,臺北市,1995/07/07,松山,8.1,1.09,10.5,-,45,47,20.82,26.57,-,-,-,30.45,-,-,45.0
170,臺北市,1995/07/07,古亭,5.8,1.29,19.7,-,-,58,31.94,26.48,2.62,0.34,2.28,30.46,-,-,72.0
171,臺北市,1995/07/07,中山,12.8,1.44,12.2,-,50,58,26.03,31.6,2.78,0.63,2.14,30.61,-,-,50.0
172,臺北市,1995/07/07,大同,19.3,4.23,-,-,68,160,115.39,44.19,4.52,2.03,2.49,31.29,-,-,64.0
173,臺北市,1995/07/07,萬華,9.1,0.95,21.3,-,53,31,7.94,23.09,-,-,-,30.21,-,-,77.0
174,臺北市,1995/07/07,陽明,7.7,0.28,22.9,-,13,10,0.86,8.77,-,-,-,23.84,-,82.0,47.0
175,臺北市,1995/07/07,士林,8.6,1.0,12.9,-,51,41,14.78,25.73,-,-,-,30.12,-,-,51.0
176,臺北市,1995/07/06,松山,10.8,1.19,31.4,-,65,53,19.59,33.33,-,-,-,29.9,-,-,95.0
177,臺北市,1995/07/06,古亭,7.9,1.7,33.4,-,-,62,27.06,34.82,2.97,0.47,2.5,30.0,-,-,84.0
178,臺北市,1995/07/06,中山,11.1,1.45,24.1,-,61,52,17.78,34.6,2.97,0.73,2.24,30.07,-,-,74.0
179,臺北市,1995/07/06,大同,17.6,3.57,-,-,81,133,83.75,49.39,4.32,1.61,2.71,30.74,-,-,66.0
180,臺北市,1995/07/06,萬華,14.4,1.34,26.1,-,70,47,12.89,33.61,-,-,-,29.61,-,-,76.0
181,臺北市,1995/07/06,陽明,5.7,0.28,46.7,-,25,6,0.01,5.58,-,-,-,23.6,-,84.0,78.0
182,臺北市,1995/07/06,士林,6.8,0.97,29.0,-,62,36,12.93,23.47,-,-,-,29.69,-,-,75.0
183,臺北市,1995/07/05,松山,12.5,1.1,15.0,-,55,57,22.15,34.79,-,-,-,29.15,-,-,52.0
184,臺北市,1995/07/05,古亭,8.8,1.62,18.2,-,-,61,27.3,33.21,2.86,0.44,2.41,29.35,-,-,50.0
185,臺北市,1995/07/05,中山,11.9,1.45,11.3,-,57,58,30.31,27.47,3.03,0.65,2.39,29.33,-,-,54.0
186,臺北市,1995/07/05,大同,12.3,3.47,-,-,72,126,87.11,38.71,4.21,1.45,2.76,29.97,-,-,61.0
187,臺北市,1995/07/05,萬華,9.6,1.17,15.9,-,54,41,12.84,28.52,-,-,-,29.06,-,-,58.0
188,臺北市,1995/07/05,陽明,6.0,0.32,32.5,-,20,7,0.23,6.78,-,-,-,23.54,-,85.0,54.0
189,臺北市,1995/07/05,士林,5.4,0.97,13.4,-,48,39,16.98,22.44,-,-,-,28.97,-,-,48.0
190,臺北市,1995/07/04,松山,8.1,1.61,16.6,-,65,60,26.65,33.59,-,-,-,28.8,-,-,60.0
191,臺北市,1995/07/04,古亭,5.4,1.72,18.0,-,-,64,34.36,29.94,2.67,0.44,2.23,28.8,-,-,77.0
192,臺北市,1995/07/04,中山,11.8,1.99,11.5,-,66,73,38.39,34.42,3.32,0.81,2.52,29.1,-,-,58.0
193,臺北市,1995/07/04,大同,15.5,5.7,-,-,125,203,155.62,47.46,4.96,2.37,2.59,29.96,-,-,111.0
194,臺北市,1995/07/04,萬華,7.5,1.27,20.8,-,62,44,16.98,27.42,-,-,-,28.77,-,-,80.0
195,臺北市,1995/07/04,陽明,10.5,0.26,25.4,-,31,10,0.47,9.45,-,-,-,23.21,-,87.0,62.0
196,臺北市,1995/07/04,士林,8.5,1.29,18.1,-,58,50,22.63,27.69,-,-,-,28.82,-,-,58.0
197,臺北市,1995/07/03,松山,10.1,1.39,9.0,-,-,58,22.65,35.44,-,-,-,28.83,-,-,72.0
198,臺北市,1995/07/03,古亭,6.9,1.53,9.7,-,-,57,25.88,31.51,3.02,0.51,2.5,28.93,-,-,38.0
199,臺北市,1995/07/03,中山,13.4,1.66,7.8,-,64,69,30.47,38.4,2.83,0.58,2.24,28.91,-,-,57.0
200,臺北市,1995/07/03,大同,16.6,5.27,-,-,91,195,143.92,50.6,4.79,2.24,2.54,29.65,-,-,86.0
201,臺北市,1995/07/03,萬華,9.3,1.42,12.0,-,65,46,12.04,33.65,-,-,-,28.79,-,-,57.0
202,臺北市,1995/07/03,陽明,5.0,0.32,34.6,-,23,7,0.12,6.66,-,-,-,23.03,-,92.0,60.0
203,臺北市,1995/07/03,士林,12.6,1.18,22.2,-,57,47,15.04,31.69,-,-,-,28.78,-,-,61.0
204,臺北市,1995/07/02,松山,11.1,1.08,26.0,-,59,40,9.82,29.89,-,-,-,29.67,-,-,54.0
205,臺北市,1995/07/02,古亭,10.5,1.39,24.1,-,-,50,16.92,32.69,2.86,0.45,2.41,29.81,-,-,76.0
206,臺北市,1995/07/02,中山,11.5,1.52,25.2,-,73,53,16.67,36.18,2.86,0.61,2.25,29.6,-,-,72.0
207,臺北市,1995/07/02,大同,14.5,3.78,-,-,83,137,84.57,52.39,4.12,1.5,2.61,30.28,-,-,66.0
208,臺北市,1995/07/02,萬華,11.4,1.39,27.4,-,71,45,10.02,35.13,-,-,-,29.32,-,-,77.0
209,臺北市,1995/07/02,陽明,4.4,0.41,49.4,-,23,5,0.21,4.86,-,-,-,22.99,-,90.0,81.0
210,臺北市,1995/07/02,士林,8.6,1.44,35.2,-,70,47,14.52,32.17,-,-,-,29.16,-,-,77.0
