序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
90,臺北市,1995/01/19,陽明,3.5,0.52,56.0,-,25,8,0.12,7.46,-,-,-,12.53,-,88.0,89.0
91,臺北市,1995/01/19,士林,6.8,2.15,24.2,-,121,81,44.43,36.87,-,-,-,17.02,-,-,100.0
92,臺北市,1995/01/18,松山,11.3,2.31,18.6,-,103,101,46.3,54.48,-,-,-,18.21,-,-,77.0
93,臺北市,1995/01/18,古亭,9.0,2.42,19.1,-,-,83,27.55,55.02,3.08,0.85,2.3,18.59,-,-,65.0
94,臺北市,1995/01/18,中山,12.0,2.39,20.2,-,92,86,25.56,-,3.19,0.84,2.38,18.52,-,-,71.0
95,臺北市,1995/01/18,大同,14.4,4.67,-,-,112,246,164.95,80.81,4.95,2.3,2.64,18.68,-,-,81.0
96,臺北市,1995/01/18,萬華,9.7,2.04,19.7,-,98,85,29.37,55.27,-,-,-,18.45,-,-,76.0
97,臺北市,1995/01/18,陽明,1.7,0.31,51.4,-,17,4,0.07,3.57,-,-,-,13.03,-,74.0,69.0
98,臺北市,1995/01/18,士林,9.1,1.48,27.6,-,87,72,36.93,35.34,-,-,-,18.13,-,-,70.0
99,臺北市,1995/01/17,松山,8.0,1.04,14.8,-,67,55,18.04,36.91,-,-,-,15.87,-,-,59.0
100,臺北市,1995/01/17,古亭,4.7,0.99,19.6,-,-,47,13.27,33.5,2.16,0.25,1.91,16.19,-,-,28.0
101,臺北市,1995/01/17,中山,7.0,1.05,19.7,-,56,51,15.83,34.81,2.3,0.27,2.04,16.04,-,-,53.0
102,臺北市,1995/01/17,大同,15.6,4.67,-,-,89,262,201.24,61.23,4.7,2.43,2.27,16.53,-,-,71.0
103,臺北市,1995/01/17,萬華,6.4,1.21,17.0,-,56,48,11.81,36.61,-,-,-,16.19,-,-,53.0
104,臺北市,1995/01/17,陽明,7.7,0.32,43.8,-,18,4,0.06,4.25,-,-,-,7.81,-,87.0,43.0
105,臺北市,1995/01/17,士林,8.3,0.56,34.7,-,43,19,3.39,15.22,-,-,-,15.97,-,-,43.0
106,臺北市,1995/01/16,松山,4.9,1.49,5.9,-,44,73,35.4,37.32,-,-,-,14.44,-,-,41.0
107,臺北市,1995/01/16,古亭,4.6,1.74,6.8,-,-,88,46.58,41.82,2.73,0.57,2.18,14.44,-,-,25.0
108,臺北市,1995/01/16,中山,4.0,1.24,7.0,-,47,67,28.71,38.74,2.58,0.41,2.17,14.45,-,-,38.0
109,臺北市,1995/01/16,大同,8.1,3.6,-,-,69,180,133.42,46.48,4.41,2.02,2.39,14.71,-,-,40.0
110,臺北市,1995/01/16,萬華,4.2,1.4,7.0,-,55,62,24.04,38.39,-,-,-,14.25,-,-,43.0
111,臺北市,1995/01/16,陽明,0.7,0.3,37.7,-,11,1,0.02,1.38,-,-,-,7.55,-,100.0,34.0
112,臺北市,1995/01/16,士林,2.1,0.85,16.5,-,31,36,10.92,25.37,-,-,-,14.46,-,-,26.0
113,臺北市,1995/01/15,松山,12.0,1.14,5.4,-,40,68,32.45,35.54,-,-,-,14.37,-,-,40.0
114,臺北市,1995/01/15,古亭,9.0,1.34,11.8,-,-,75,42.64,32.59,2.14,0.21,1.95,14.59,-,-,27.0
115,臺北市,1995/01/15,中山,13.6,1.44,5.8,-,45,83,43.96,39.28,2.56,0.46,2.1,14.7,-,-,45.0
116,臺北市,1995/01/15,大同,17.5,4.86,-,-,67,287,233.88,53.08,4.73,2.37,2.36,15.2,-,-,78.0
117,臺北市,1995/01/15,萬華,10.1,1.3,9.9,-,35,65,29.58,35.03,-,-,-,14.68,-,-,35.0
118,臺北市,1995/01/15,陽明,2.6,0.28,36.4,-,13,3,0.06,2.79,-,-,-,7.68,-,98.0,35.0
119,臺北市,1995/01/15,士林,8.1,0.83,17.5,-,34,40,17.47,22.46,-,-,-,14.99,-,-,34.0
120,臺北市,1995/01/14,松山,9.2,0.85,19.7,-,71,42,10.99,30.51,-,-,-,13.15,-,-,61.0
121,臺北市,1995/01/14,古亭,8.5,1.06,18.5,-,-,51,16.46,34.37,2.23,0.24,1.99,13.26,-,-,27.0
122,臺北市,1995/01/14,中山,6.6,0.93,21.4,-,67,44,12.16,31.39,2.09,0.21,1.88,13.26,-,-,58.0
123,臺北市,1995/01/14,大同,15.3,4.22,-,-,88,250,193.61,57.89,4.47,2.21,2.27,13.8,-,-,64.0
124,臺北市,1995/01/14,萬華,8.3,1.04,20.6,-,57,41,7.66,33.56,-,-,-,13.31,-,-,53.0
125,臺北市,1995/01/14,陽明,3.4,0.3,45.8,-,34,2,0.02,2.01,-,-,-,4.84,-,92.0,40.0
126,臺北市,1995/01/14,士林,4.7,0.57,35.8,-,61,18,2.57,14.97,-,-,-,13.12,-,-,55.0
127,臺北市,1995/01/13,松山,3.5,0.87,15.9,-,46,38,9.71,28.35,-,-,-,12.73,-,-,46.0
128,臺北市,1995/01/13,古亭,4.5,1.41,9.1,-,-,71,31.7,38.91,2.72,0.42,2.3,12.81,-,-,21.0
129,臺北市,1995/01/13,中山,4.8,1.01,13.7,-,44,45,12.29,32.31,1.99,0.27,1.72,12.98,-,-,44.0
130,臺北市,1995/01/13,大同,13.8,4.16,-,-,78,241,186.49,54.33,4.25,1.93,2.32,13.31,-,-,64.0
131,臺北市,1995/01/13,萬華,4.9,1.27,10.7,-,48,48,11.64,36.83,-,-,-,12.81,-,-,48.0
132,臺北市,1995/01/13,陽明,2.1,0.3,40.6,-,15,2,0.01,1.71,-,-,-,4.87,-,100.0,42.0
133,臺北市,1995/01/13,士林,3.5,0.62,25.5,-,33,12,2.74,9.02,-,-,-,12.98,-,-,34.0
134,臺北市,1995/01/12,松山,3.5,1.11,7.3,-,24,65,32.33,32.71,-,-,-,15.45,-,-,24.0
135,臺北市,1995/01/12,古亭,3.2,2.02,5.2,-,-,97,57.46,39.62,3.01,0.61,2.41,15.03,-,-,30.0
136,臺北市,1995/01/12,中山,4.3,1.69,4.4,-,28,81,42.32,38.94,2.62,0.72,1.89,15.26,-,-,28.0
137,臺北市,1995/01/12,大同,9.0,2.91,-,-,32,134,91.05,42.7,4.01,1.52,2.48,15.33,-,-,43.0
138,臺北市,1995/01/12,萬華,3.9,1.17,6.6,-,26,55,18.99,35.78,-,-,-,14.89,-,-,26.0
139,臺北市,1995/01/12,陽明,0.2,0.2,35.4,-,-,1,0.02,0.91,-,-,-,8.92,-,100.0,32.0
140,臺北市,1995/01/12,士林,2.5,0.91,7.8,-,37,47,17.51,29.72,-,-,-,15.22,-,-,37.0
141,臺北市,1995/01/11,松山,4.4,1.13,8.6,-,28,61,28.97,32.34,-,-,-,17.31,-,-,28.0
142,臺北市,1995/01/11,古亭,3.7,1.45,9.7,-,-,64,29.81,34.08,2.37,0.35,2.04,17.59,-,-,25.0
143,臺北市,1995/01/11,中山,5.0,1.51,5.8,-,40,72,35.2,37.14,2.61,0.52,2.11,17.71,-,-,41.0
144,臺北市,1995/01/11,大同,7.8,3.84,-,-,39,181,133.17,47.87,4.24,1.9,2.34,18.07,-,-,66.0
145,臺北市,1995/01/11,萬華,4.4,1.12,10.8,-,24,46,14.66,31.75,-,-,-,17.5,-,-,25.0
146,臺北市,1995/01/11,陽明,0.1,0.25,35.8,-,9,1,0.01,1.12,-,-,-,11.67,-,100.0,32.0
147,臺北市,1995/01/11,士林,-,-,-,-,-,-,-,-,-,-,-,17.49,-,-,-
148,臺北市,1995/01/10,松山,7.2,1.06,18.5,-,76,47,11.73,35.01,-,-,-,17.97,-,-,63.0
149,臺北市,1995/01/10,古亭,8.8,1.19,19.9,-,-,50,14.21,36.23,2.16,0.19,1.97,18.32,-,-,35.0
150,臺北市,1995/01/10,中山,9.6,1.38,20.4,-,69,50,14.95,35.17,2.33,0.29,2.03,18.33,-,-,60.0
151,臺北市,1995/01/10,大同,17.6,5.26,-,-,88,253,188.75,64.25,5.14,2.84,2.29,18.94,-,-,84.0
152,臺北市,1995/01/10,萬華,7.9,1.27,21.9,-,70,42,7.22,35.19,-,-,-,18.36,-,-,60.0
153,臺北市,1995/01/10,陽明,1.0,0.39,48.8,-,14,2,0.01,1.63,-,-,-,10.56,-,99.0,52.0
154,臺北市,1995/01/10,士林,-,-,-,-,-,-,-,-,-,-,-,18.51,-,-,-
155,臺北市,1995/01/09,松山,12.1,1.8,10.3,-,97,95,53.32,41.39,-,-,-,17.04,-,-,73.0
156,臺北市,1995/01/09,古亭,5.5,1.65,15.1,-,-,71,33.1,38.37,4.29,0.53,3.75,17.67,-,-,29.0
157,臺北市,1995/01/09,中山,17.1,2.25,11.2,-,101,-,-,-,3.22,0.73,2.48,17.58,-,-,75.0
158,臺北市,1995/01/09,大同,23.9,6.41,-,-,141,384,310.48,73.22,6.01,3.36,2.76,18.13,-,-,105.0
159,臺北市,1995/01/09,萬華,9.6,1.43,12.2,-,52,61,23.21,37.64,-,-,-,17.76,-,-,51.0
160,臺北市,1995/01/09,陽明,1.5,0.23,49.8,-,13,2,0.01,1.73,-,-,-,11.99,-,73.0,50.0
161,臺北市,1995/01/09,士林,6.4,1.31,22.5,-,61,-,-,-,-,-,-,17.39,-,-,56.0
162,臺北市,1995/01/08,松山,9.7,2.61,15.0,-,116,-,-,-,-,-,-,16.38,-,-,83.0
163,臺北市,1995/01/08,古亭,16.3,2.21,19.4,-,-,113,62.04,51.35,4.14,0.82,3.31,17.12,-,-,52.0
164,臺北市,1995/01/08,中山,19.6,2.66,16.8,-,112,155,99.12,56.36,3.8,1.17,2.63,17.06,-,-,81.0
165,臺北市,1995/01/08,大同,20.6,4.51,-,-,139,281,207.35,73.6,5.94,2.42,3.52,17.17,-,-,94.0
166,臺北市,1995/01/08,萬華,20.7,2.21,16.8,-,122,109,62.94,45.99,-,-,-,16.86,-,-,86.0
167,臺北市,1995/01/08,陽明,1.4,0.25,47.5,-,13,5,0.39,4.49,-,-,-,12.32,-,76.0,53.0
168,臺北市,1995/01/08,士林,8.0,1.74,20.2,-,94,-,-,-,-,-,-,16.55,-,-,72.0
169,臺北市,1995/01/07,松山,6.3,1.28,14.6,-,57,77,39.05,38.22,-,-,-,16.13,-,-,53.0
170,臺北市,1995/01/07,古亭,4.6,2.03,19.4,-,-,95,50.41,44.74,2.8,0.51,2.29,17.28,-,-,54.0
171,臺北市,1995/01/07,中山,7.5,1.73,15.3,-,64,96,47.59,48.76,2.87,0.67,2.2,16.96,-,-,57.0
172,臺北市,1995/01/07,大同,14.4,5.9,-,-,99,339,266.85,72.11,5.47,2.88,2.59,17.37,-,-,96.0
173,臺北市,1995/01/07,萬華,5.3,1.65,18.2,-,50,69,25.31,43.36,-,-,-,17.07,-,-,55.0
174,臺北市,1995/01/07,陽明,5.8,0.33,50.6,-,16,5,0.03,5.23,-,-,-,10.6,-,79.0,67.0
175,臺北市,1995/01/07,士林,4.3,1.17,25.9,-,56,15,10.8,4.39,-,-,-,17.17,-,-,53.0
176,臺北市,1995/01/06,松山,13.2,1.54,10.0,-,75,91,55.66,35.66,-,-,-,11.02,-,-,63.0
177,臺北市,1995/01/06,古亭,6.1,1.26,16.4,-,-,64,28.56,35.52,3.09,0.44,2.65,11.99,-,-,25.0
178,臺北市,1995/01/06,中山,12.3,1.66,11.6,-,75,124,81.43,42.53,2.83,0.54,2.3,11.87,-,-,63.0
179,臺北市,1995/01/06,大同,22.3,5.1,-,-,103,327,264.79,62.66,5.5,2.86,2.64,12.44,-,-,82.0
180,臺北市,1995/01/06,萬華,7.5,1.24,14.4,-,40,53,18.19,35.25,-,-,-,12.15,-,-,40.0
181,臺北市,1995/01/06,陽明,4.1,-,46.5,-,14,3,0.03,2.94,-,-,-,5.5,-,79.0,44.0
182,臺北市,1995/01/06,士林,5.0,0.84,21.0,-,40,37,18.99,18.39,-,-,-,11.67,-,-,40.0
183,臺北市,1995/01/05,松山,4.0,0.94,19.8,-,53,48,24.12,23.71,-,-,-,11.35,-,-,51.0
184,臺北市,1995/01/05,古亭,3.9,1.05,23.1,-,-,48,21.99,26.5,2.36,0.3,2.06,11.84,-,-,32.0
185,臺北市,1995/01/05,中山,6.2,1.14,17.4,-,48,55,23.74,30.76,2.46,0.34,2.13,11.86,-,-,48.0
186,臺北市,1995/01/05,大同,10.1,3.18,-,-,65,188,142.45,45.07,3.81,1.55,2.26,12.27,-,-,59.0
187,臺北市,1995/01/05,萬華,3.7,0.96,20.4,-,45,34,8.41,25.96,-,-,-,11.93,-,-,45.0
188,臺北市,1995/01/05,陽明,2.1,0.32,43.1,-,17,1,0.06,1.2,-,-,-,3.31,-,80.0,41.0
189,臺北市,1995/01/05,士林,3.8,0.67,26.3,-,40,28,10.9,17.2,-,-,-,11.59,-,-,40.0
190,臺北市,1995/01/04,松山,4.0,0.97,17.7,-,45,32,6.32,25.71,-,-,-,12.75,-,-,45.0
191,臺北市,1995/01/04,古亭,4.1,1.27,14.3,-,-,49,17.07,32.11,2.24,0.24,2.01,12.89,-,-,21.0
192,臺北市,1995/01/04,中山,5.4,1.19,13.8,-,43,46,14.08,31.45,2.19,0.17,2.02,12.94,-,-,43.0
193,臺北市,1995/01/04,大同,14.4,4.48,-,-,86,258,205.2,54.76,4.19,1.86,2.33,13.4,-,-,68.0
194,臺北市,1995/01/04,萬華,5.4,1.3,12.1,-,42,42,9.87,31.68,-,-,-,12.8,-,-,42.0
195,臺北市,1995/01/04,陽明,3.4,0.46,39.6,-,26,2,0.02,2.05,-,-,-,5.22,-,95.0,47.0
196,臺北市,1995/01/04,士林,4.4,0.78,23.2,-,43,17,5.64,10.88,-,-,-,12.96,-,-,43.0
197,臺北市,1995/01/03,松山,7.9,1.31,15.4,-,65,61,21.21,39.85,-,-,-,19.02,-,-,68.0
198,臺北市,1995/01/03,古亭,4.9,1.19,17.7,-,-,52,16.04,36.3,2.6,0.33,2.27,19.33,-,-,68.0
199,臺北市,1995/01/03,中山,8.1,1.49,13.7,-,67,72,31.9,40.46,3.0,0.51,2.49,18.97,-,-,59.0
200,臺北市,1995/01/03,大同,11.2,3.23,-,-,78,158,107.19,51.22,4.65,1.62,3.03,19.1,-,-,64.0
201,臺北市,1995/01/03,萬華,7.7,1.11,18.2,-,61,45,11.19,33.43,-,-,-,19.02,-,-,79.0
202,臺北市,1995/01/03,陽明,3.5,0.41,41.5,-,16,6,0.31,5.54,-,-,-,13.69,-,91.0,61.0
203,臺北市,1995/01/03,士林,4.2,0.92,17.5,-,53,25,13.73,10.8,-,-,-,18.8,-,-,54.0
204,臺北市,1995/01/02,松山,4.1,0.82,14.3,-,29,37,13.37,24.04,-,-,-,18.27,-,-,29.0
205,臺北市,1995/01/02,古亭,0.8,0.73,19.6,-,-,32,11.47,20.87,2.31,0.18,2.12,18.61,-,-,25.0
206,臺北市,1995/01/02,中山,4.9,1.07,11.2,-,29,53,22.86,29.93,2.34,0.29,2.05,18.52,-,-,29.0
207,臺北市,1995/01/02,大同,14.8,3.98,-,-,56,219,172.72,45.88,4.01,1.7,2.31,19.01,-,-,69.0
208,臺北市,1995/01/02,萬華,1.3,0.86,17.8,-,24,31,8.29,22.51,-,-,-,18.65,-,-,26.0
209,臺北市,1995/01/02,陽明,0.7,0.3,35.7,-,-,2,0.07,1.47,-,-,-,10.83,-,93.0,32.0
210,臺北市,1995/01/02,士林,1.5,0.47,27.9,-,17,5,2.75,2.28,-,-,-,18.82,-,-,30.0
