序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppm)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","風速 WIND_SPEED (m/sec)","小時風速值 WS_HR (m/sec)","溫度 AMB_TEMP (℃)","降雨強度 RAIN_INT (㎜)","酸雨 PH_RAIN (pH)","相對濕度 RH (percent)","導電度 RAIN_COND (μmho/cm)"
507,新北市,2015/04/04,萬里,4.8,0.27,-,25.3,51,25,11.76,2.62,9.13,-,-,-,2.57,2.11,24.7,0.0,0.0,84.12,0.0
508,新北市,2015/04/03,板橋,5.0,0.68,-,29.8,54,22,28.52,6.54,21.98,2.335,0.329,2.006,1.71,1.25,27.6,0.0,0.0,65.31,0.0
509,新北市,2015/04/03,三重,4.7,1.29,-,-,83,22,86.11,50.64,35.47,2.564,0.478,2.086,-,-,27.33,-,-,70.53,-
510,新北市,2015/04/03,菜寮,3.6,0.54,-,22.9,50,30,24.16,4.54,19.61,-,-,-,1.82,0.9,27.21,-,-,68.84,-
511,新北市,2015/04/03,永和,6.3,0.9,-,30.0,48,25,38.03,11.27,26.76,2.255,0.318,1.937,1.46,1.04,26.91,-,-,65.93,-
512,新北市,2015/04/03,新莊,4.7,0.53,-,27.4,49,26,34.63,8.94,25.69,-,-,-,2.02,1.33,28.71,-,-,66.47,-
513,新北市,2015/04/03,新店,3.9,0.48,-,38.0,45,27,18.95,2.89,16.07,-,-,-,1.55,1.04,27.27,-,-,69.74,-
514,新北市,2015/04/03,淡水,3.2,0.44,-,19.7,52,15,20.77,6.16,14.61,-,-,-,-,-,-,-,-,-,-
515,新北市,2015/04/03,汐止,12.4,0.48,-,27.9,48,27,33.67,12.61,21.07,-,-,-,1.46,0.99,26.37,-,-,75.7,-
516,新北市,2015/04/03,土城,5.2,0.52,-,36.0,56,31,25.76,7.79,17.97,2.094,0.21,1.884,1.47,0.81,27.21,-,-,69.92,-
517,新北市,2015/04/03,林口,4.2,0.46,-,22.6,65,29,30.1,8.72,21.38,-,-,-,1.42,1.07,25.67,-,-,80.6,-
518,新北市,2015/04/03,萬里,3.1,0.27,-,29.3,48,25,10.24,2.77,7.46,-,-,-,2.46,2.15,24.5,0.0,0.0,83.47,0.0
519,新北市,2015/04/02,板橋,5.7,0.72,-,27.2,67,30,36.06,8.06,28.0,2.485,0.369,2.116,1.62,1.08,26.72,0.0,0.0,70.65,0.0
520,新北市,2015/04/02,三重,4.2,1.56,-,-,78,27,96.43,58.58,37.85,2.751,0.605,2.146,-,-,26.55,-,-,75.67,-
521,新北市,2015/04/02,菜寮,3.5,0.71,-,19.7,54,36,31.41,7.2,24.21,-,-,-,1.58,0.88,26.47,-,-,73.35,-
522,新北市,2015/04/02,永和,4.8,1.2,-,24.8,53,27,48.38,18.12,30.26,2.399,0.43,1.969,1.44,1.2,25.56,-,-,71.94,-
523,新北市,2015/04/02,新莊,4.6,0.6,-,25.6,55,41,30.6,7.16,23.44,-,-,-,1.84,1.2,26.99,-,-,75.88,-
524,新北市,2015/04/02,新店,5.0,0.56,-,32.2,49,30,24.96,4.53,20.43,-,-,-,1.6,1.16,26.56,-,-,74.35,-
525,新北市,2015/04/02,淡水,2.8,0.55,-,15.5,52,21,26.55,7.96,18.59,-,-,-,-,-,-,-,-,-,-
526,新北市,2015/04/02,汐止,8.8,0.65,-,17.5,52,28,45.34,22.66,22.67,-,-,-,1.28,0.88,25.3,-,-,81.72,-
527,新北市,2015/04/02,土城,4.3,0.66,-,26.8,74,40,35.04,11.13,23.91,2.244,0.301,1.943,1.18,0.71,26.55,-,-,75.28,-
528,新北市,2015/04/02,林口,3.7,0.47,-,23.4,76,38,28.57,6.58,21.99,-,-,-,1.54,1.13,25.17,-,-,83.57,-
529,新北市,2015/04/02,萬里,4.2,0.33,-,25.5,54,31,18.3,4.72,13.59,-,-,-,2.03,1.66,24.16,0.0,0.0,87.77,0.0
530,新北市,2015/04/01,板橋,5.1,1.07,-,7.6,68,33,53.72,18.38,35.34,2.806,0.607,2.2,1.58,1.07,26.38,0.0,0.0,71.47,0.0
531,新北市,2015/04/01,三重,5.0,1.57,-,-,81,27,100.57,59.66,40.9,2.93,0.62,2.31,-,-,26.18,-,-,75.0,-
532,新北市,2015/04/01,菜寮,4.0,0.82,-,17.1,58,38,36.86,7.89,28.98,-,-,-,1.62,0.91,25.96,-,-,74.15,-
533,新北市,2015/04/01,永和,3.2,1.38,-,19.3,54,31,54.75,20.27,34.49,2.574,0.498,2.076,1.27,0.85,25.74,-,-,72.71,-
534,新北市,2015/04/01,新莊,5.5,1.1,-,20.0,66,42,48.26,17.22,31.04,-,-,-,1.65,1.03,26.69,-,-,76.88,-
535,新北市,2015/04/01,新店,2.6,0.62,-,30.0,49,31,25.66,4.89,20.77,-,-,-,1.51,1.16,26.43,-,-,75.05,-
536,新北市,2015/04/01,淡水,3.9,0.57,-,19.1,56,21,25.85,7.47,18.38,-,-,-,-,-,-,-,-,-,-
537,新北市,2015/04/01,汐止,9.0,0.61,-,21.7,51,30,43.84,18.73,25.11,-,-,-,1.27,0.8,25.9,-,-,78.03,-
538,新北市,2015/04/01,土城,4.0,0.93,-,25.9,72,38,44.02,15.71,28.31,2.498,0.47,2.028,1.19,0.63,26.21,-,-,75.69,-
539,新北市,2015/04/01,林口,5.0,0.66,-,21.7,79,39,37.43,9.1,28.34,-,-,-,1.16,0.66,24.74,-,-,84.4,-
540,新北市,2015/04/01,萬里,3.8,0.31,-,27.9,51,27,13.38,3.43,9.95,-,-,-,2.46,1.96,24.1,0.0,0.0,86.44,0.0
541,臺中市,2015/04/30,西屯,2.8,0.34,-,38.6,63,41,18.19,1.75,16.42,1.983,0.204,1.779,2.13,1.31,26.77,0.0,0.0,71.42,0.0
542,臺中市,2015/04/30,忠明,3.8,0.48,-,27.2,62,35,23.42,3.14,20.28,1.952,0.183,1.769,1.48,0.95,27.5,-,-,68.72,-
543,臺中市,2015/04/30,豐原,2.6,0.39,-,38.4,46,40,16.72,2.61,14.11,1.855,0.131,1.724,2.12,1.73,25.47,-,-,71.79,-
544,臺中市,2015/04/30,沙鹿,2.6,0.36,-,39.4,67,32,15.37,2.0,13.37,-,-,-,2.83,1.36,27.42,-,-,78.36,-
545,臺中市,2015/04/30,大里,4.2,0.48,428.83,37.8,78,42,24.38,2.88,21.5,1.978,0.178,1.8,1.92,1.49,28.44,-,-,68.09,-
546,臺中市,2015/04/29,西屯,3.6,0.24,-,27.4,44,22,14.89,2.18,12.71,1.949,0.191,1.758,1.97,1.79,26.76,0.0,0.0,74.02,0.0
547,臺中市,2015/04/29,忠明,4.0,0.33,-,24.4,43,25,15.74,2.32,13.43,1.814,0.123,1.691,1.64,1.34,27.4,-,-,71.13,-
548,臺中市,2015/04/29,豐原,4.9,0.4,-,24.1,37,30,19.71,2.9,16.82,1.908,0.213,1.695,2.48,2.13,25.76,-,-,71.26,-
549,臺中市,2015/04/29,沙鹿,5.3,0.29,-,23.7,47,19,14.99,3.06,11.94,-,-,-,2.47,2.22,27.24,-,-,79.04,-
550,臺中市,2015/04/29,大里,3.4,0.31,424.94,24.6,47,27,17.08,3.62,13.47,1.865,0.135,1.73,2.31,2.09,26.43,-,-,71.23,-
551,臺中市,2015/04/28,西屯,4.2,0.35,-,29.1,53,27,16.21,2.14,14.07,2.042,0.238,1.804,1.78,1.53,26.34,0.0,0.0,69.39,0.0
552,臺中市,2015/04/28,忠明,3.6,0.42,-,26.1,42,27,18.22,2.74,15.46,1.922,0.185,1.737,1.55,1.1,27.16,-,-,65.92,-
553,臺中市,2015/04/28,豐原,3.4,0.39,-,33.5,35,25,13.94,2.12,11.82,1.831,0.132,1.699,2.38,2.06,25.11,-,-,66.36,-
554,臺中市,2015/04/28,沙鹿,5.2,0.34,-,29.1,50,20,19.35,2.51,16.85,-,-,-,2.32,1.96,27.25,-,-,69.4,-
555,臺中市,2015/04/28,大里,4.7,0.4,434.01,27.8,54,28,17.39,2.57,14.82,1.965,0.187,1.778,1.99,1.78,26.92,-,-,67.0,-
556,臺中市,2015/04/27,西屯,6.7,0.42,-,39.3,77,39,21.97,2.41,19.56,2.101,0.28,1.821,1.68,1.47,25.39,0.0,0.0,71.23,0.0
557,臺中市,2015/04/27,忠明,4.9,0.51,-,36.1,66,35,20.79,1.74,19.03,1.958,0.185,1.773,1.43,1.09,26.16,-,-,66.7,-
558,臺中市,2015/04/27,豐原,3.0,0.46,-,37.7,51,35,15.92,1.85,14.07,1.926,0.167,1.758,1.87,1.58,24.08,-,-,69.51,-
559,臺中市,2015/04/27,沙鹿,7.3,0.48,-,44.3,83,32,22.51,3.42,19.08,-,-,-,2.05,1.34,25.92,-,-,76.36,-
560,臺中市,2015/04/27,大里,4.1,0.5,436.17,34.1,75,36,20.1,2.56,17.54,2.026,0.204,1.821,1.92,1.75,25.74,-,-,68.06,-
561,臺中市,2015/04/26,西屯,4.2,0.3,-,50.2,53,21,13.61,1.27,12.34,1.889,0.111,1.777,2.39,1.51,24.19,0.0,0.0,70.44,0.0
562,臺中市,2015/04/26,忠明,2.6,0.38,-,42.8,43,24,16.27,1.46,14.81,1.832,0.09,1.742,1.63,1.07,24.99,-,-,67.23,-
563,臺中市,2015/04/26,豐原,3.2,0.38,-,38.9,35,26,15.32,1.51,13.81,1.863,0.122,1.741,1.8,1.3,23.41,-,-,70.85,-
564,臺中市,2015/04/26,沙鹿,2.9,0.26,-,52.3,54,18,11.49,0.97,10.52,-,-,-,3.59,1.62,24.53,-,-,73.15,-
565,臺中市,2015/04/26,大里,2.6,0.43,426.4,41.9,56,28,20.27,2.08,18.19,1.979,0.148,1.831,1.86,1.44,25.32,-,-,67.02,-
566,臺中市,2015/04/25,西屯,1.6,0.31,-,48.7,47,24,13.51,1.51,12.0,1.866,0.105,1.761,2.88,1.58,23.85,0.0,0.0,72.73,0.0
567,臺中市,2015/04/25,忠明,2.2,0.38,-,41.5,46,26,17.17,1.73,15.44,1.847,0.105,1.742,1.95,1.13,24.45,-,-,69.7,-
568,臺中市,2015/04/25,豐原,3.2,0.34,-,39.7,31,25,15.08,2.29,12.79,1.875,0.136,1.739,1.96,1.39,22.91,-,-,73.56,-
569,臺中市,2015/04/25,沙鹿,2.7,0.3,-,48.9,57,21,13.17,1.53,11.64,-,-,-,4.22,1.6,24.25,-,-,73.47,-
570,臺中市,2015/04/25,大里,2.5,0.44,424.83,43.8,66,27,19.9,2.2,17.7,1.968,0.165,1.803,2.06,1.44,25.27,-,-,67.59,-
571,臺中市,2015/04/24,西屯,2.4,0.29,-,51.4,62,27,12.23,1.42,10.8,1.83,0.09,1.74,3.04,1.27,23.68,0.0,0.0,81.45,0.0
572,臺中市,2015/04/24,忠明,2.4,0.36,-,44.2,64,29,15.07,1.65,13.42,1.803,0.096,1.708,2.14,1.24,24.17,-,-,77.49,-
573,臺中市,2015/04/24,豐原,2.8,0.33,-,45.8,48,37,12.13,1.51,10.62,1.835,0.139,1.696,1.92,1.39,22.63,-,-,80.61,-
574,臺中市,2015/04/24,沙鹿,2.3,0.26,-,53.6,72,21,10.4,1.41,8.99,-,-,-,4.13,1.87,24.51,-,-,85.56,-
575,臺中市,2015/04/24,大里,1.8,0.41,418.33,48.2,75,29,16.89,1.36,15.52,1.902,0.151,1.751,2.13,1.35,25.06,-,-,73.43,-
576,臺中市,2015/04/23,西屯,3.8,0.35,-,48.8,47,21,18.26,3.41,14.85,1.951,0.173,1.778,2.39,1.5,23.12,0.0,0.0,73.55,0.0
577,臺中市,2015/04/23,忠明,2.9,0.45,-,40.5,48,21,23.34,4.24,19.1,2.01,0.175,1.834,1.67,1.06,23.88,-,-,69.98,-
578,臺中市,2015/04/23,豐原,2.9,0.45,-,43.9,39,25,18.43,2.47,15.96,1.947,0.194,1.753,1.78,1.37,22.6,-,-,73.52,-
579,臺中市,2015/04/23,沙鹿,2.3,0.3,-,47.5,50,15,14.88,2.28,12.58,-,-,-,3.1,1.31,23.38,-,-,75.39,-
580,臺中市,2015/04/23,大里,3.6,0.48,429.46,42.1,57,27,25.23,4.0,21.22,2.061,0.22,1.84,1.77,1.43,24.44,-,-,69.26,-
581,臺中市,2015/04/22,西屯,2.1,0.32,-,43.1,32,17,12.91,1.61,11.3,1.845,0.076,1.769,3.87,1.25,22.09,0.0,0.0,71.17,0.0
582,臺中市,2015/04/22,忠明,-,0.37,-,34.7,29,16,16.77,2.26,14.51,1.852,0.127,1.725,2.12,1.01,22.69,-,-,68.12,-
583,臺中市,2015/04/22,豐原,2.5,0.31,-,35.9,18,16,9.94,1.38,8.54,1.795,0.091,1.704,2.19,1.33,21.99,-,-,68.38,-
584,臺中市,2015/04/22,沙鹿,2.0,0.3,-,45.9,37,12,12.46,1.1,11.35,-,-,-,5.46,1.54,22.24,-,-,71.49,-
585,臺中市,2015/04/22,大里,3.7,0.49,424.27,31.6,33,20,21.01,3.14,17.87,1.997,0.192,1.805,2.11,1.36,24.38,-,-,65.37,-
586,臺中市,2015/04/21,西屯,3.0,0.4,-,30.9,42,22,19.96,2.59,17.37,1.974,0.205,1.77,3.12,1.33,21.95,1.9,4.72,79.55,11.97
587,臺中市,2015/04/21,忠明,-,0.48,-,26.1,40,23,21.31,2.14,19.16,1.951,0.2,1.751,1.96,1.14,22.5,-,-,76.49,-
588,臺中市,2015/04/21,豐原,1.7,0.38,-,29.4,26,19,15.79,2.19,13.58,1.854,0.121,1.734,2.05,1.35,21.2,-,-,77.28,-
589,臺中市,2015/04/21,沙鹿,2.1,0.4,-,35.5,47,24,18.18,2.27,15.92,-,-,-,4.45,1.63,22.21,-,-,81.0,-
590,臺中市,2015/04/21,大里,2.3,0.57,429.08,27.7,38,23,26.71,4.71,22.01,2.059,0.25,1.81,1.93,1.29,23.98,-,-,73.21,-
591,臺中市,2015/04/20,西屯,2.6,0.23,-,16.7,32,13,15.32,3.5,11.82,1.873,0.203,1.669,3.13,2.88,27.11,0.0,0.0,66.35,0.0
592,臺中市,2015/04/20,忠明,2.1,0.33,-,14.5,26,14,15.97,3.83,12.12,1.776,0.115,1.661,1.82,1.49,27.98,-,-,62.97,-
593,臺中市,2015/04/20,豐原,5.0,1.86,-,20.1,34,25,11.98,2.77,9.21,1.853,0.218,1.636,4.3,4.12,26.51,-,-,60.55,-
594,臺中市,2015/04/20,沙鹿,2.9,0.26,-,17.8,32,9,14.19,2.99,11.2,-,-,-,3.62,3.44,28.19,-,-,68.06,-
595,臺中市,2015/04/20,大里,2.3,0.36,413.52,16.4,36,15,16.54,4.45,12.09,1.836,0.146,1.69,2.34,2.02,28.34,-,-,61.99,-
596,臺中市,2015/04/19,西屯,3.3,0.21,-,15.1,35,10,14.66,3.91,10.75,1.796,0.101,1.694,2.86,2.65,27.03,0.0,0.0,74.1,0.0
597,臺中市,2015/04/19,忠明,3.1,0.31,-,12.3,28,12,14.29,2.72,11.57,1.79,0.093,1.698,1.73,1.36,27.67,-,-,70.95,-
598,臺中市,2015/04/19,豐原,2.7,0.21,-,19.5,16,12,7.94,1.36,6.57,1.655,0.074,1.581,3.84,3.63,25.89,-,-,69.15,-
599,臺中市,2015/04/19,沙鹿,2.7,0.25,-,15.3,37,10,12.72,2.64,10.07,-,-,-,3.65,3.47,28.18,-,-,75.6,-
600,臺中市,2015/04/19,大里,2.4,0.33,416.03,13.4,32,15,16.71,4.85,11.85,1.839,0.112,1.727,2.03,1.73,27.93,-,-,69.25,-
601,臺中市,2015/04/18,西屯,2.3,0.34,-,20.6,69,31,21.68,5.03,16.65,1.937,0.217,1.72,2.46,2.23,26.8,0.5,5.01,74.58,24.91
602,臺中市,2015/04/18,忠明,2.9,0.46,-,19.3,67,32,17.0,2.64,14.37,1.898,0.178,1.72,1.64,1.32,27.43,-,-,71.3,-
603,臺中市,2015/04/18,豐原,3.2,0.35,-,24.6,46,27,12.0,1.86,10.13,1.824,0.188,1.636,3.11,2.91,25.37,-,-,73.28,-
604,臺中市,2015/04/18,沙鹿,3.5,0.43,-,17.9,71,36,18.98,3.33,15.64,-,-,-,3.06,2.86,27.7,-,-,79.89,-
605,臺中市,2015/04/18,大里,3.1,0.4,424.43,20.8,79,29,17.29,2.52,14.78,1.927,0.186,1.741,2.25,1.96,27.53,-,-,70.2,-
606,臺中市,2015/04/17,西屯,4.1,0.48,-,36.9,70,39,26.3,3.44,22.86,2.165,0.31,1.854,1.52,1.09,24.12,0.0,0.0,71.08,0.0
607,臺中市,2015/04/17,忠明,4.7,0.62,-,32.8,71,39,28.86,4.35,24.51,2.082,0.274,1.808,1.36,0.83,24.94,-,-,67.02,-
608,臺中市,2015/04/17,豐原,5.0,0.42,-,44.7,58,43,19.21,2.32,16.89,1.872,0.174,1.698,1.83,1.61,22.44,-,-,66.68,-
609,臺中市,2015/04/17,沙鹿,5.0,0.5,-,41.9,84,41,24.72,3.2,21.52,-,-,-,1.94,1.07,24.77,-,-,72.69,-
610,臺中市,2015/04/17,大里,5.3,0.59,436.07,38.2,82,40,25.61,2.77,22.84,2.125,0.314,1.811,1.65,1.48,24.85,-,-,66.54,-
611,臺中市,2015/04/16,西屯,3.8,0.38,-,44.4,74,36,19.69,1.54,18.15,1.993,0.235,1.758,1.75,1.55,24.19,0.0,0.0,63.77,0.0
612,臺中市,2015/04/16,忠明,3.5,0.49,-,43.4,68,34,19.49,1.59,17.89,1.953,0.196,1.757,1.61,1.3,25.94,-,-,57.9,-
613,臺中市,2015/04/16,豐原,3.1,0.31,-,54.4,49,30,11.93,2.03,9.89,1.811,0.131,1.68,2.94,2.67,23.51,-,-,55.88,-
614,臺中市,2015/04/16,沙鹿,4.0,0.43,-,47.1,72,29,18.71,1.55,17.17,-,-,-,2.31,2.07,25.08,-,-,63.79,-
615,臺中市,2015/04/16,大里,2.8,0.46,430.12,45.0,74,35,19.64,2.03,17.61,2.049,0.244,1.805,2.07,1.85,24.52,-,-,61.94,-
616,臺中市,2015/04/15,西屯,6.0,0.45,-,55.4,69,35,24.82,2.4,22.4,2.334,0.463,1.871,1.64,1.39,20.74,0.0,0.0,53.51,0.0
617,臺中市,2015/04/15,忠明,4.8,0.55,-,49.0,64,33,27.2,2.1,25.11,2.073,0.248,1.825,1.3,0.94,21.62,-,-,50.35,-
618,臺中市,2015/04/15,豐原,4.6,0.43,-,65.1,47,29,13.0,1.26,11.72,1.778,0.163,1.615,2.32,2.16,19.41,-,-,44.78,-
619,臺中市,2015/04/15,沙鹿,5.1,0.46,-,61.1,69,26,21.79,1.82,19.97,-,-,-,2.05,1.54,21.49,-,-,49.44,-
620,臺中市,2015/04/15,大里,3.8,0.5,438.29,54.0,64,38,23.93,3.04,20.89,2.112,0.279,1.833,1.79,1.56,21.13,-,-,52.89,-
621,臺中市,2015/04/14,西屯,3.5,0.36,-,52.9,62,27,21.24,4.14,17.09,2.089,0.261,1.828,2.05,1.3,19.41,0.0,0.0,42.21,0.0
622,臺中市,2015/04/14,忠明,3.2,0.45,-,48.7,58,25,23.95,2.92,21.03,1.963,0.169,1.794,1.57,1.04,20.31,-,-,39.13,-
623,臺中市,2015/04/14,豐原,2.9,0.31,-,55.5,46,21,-,-,-,1.861,0.102,1.759,2.13,1.82,17.71,-,-,39.15,-
624,臺中市,2015/04/14,沙鹿,3.4,0.35,-,56.2,64,16,16.85,1.39,15.46,-,-,-,2.19,1.42,20.05,-,-,38.8,-
625,臺中市,2015/04/14,大里,2.9,0.45,427.95,49.9,68,23,20.26,2.35,17.89,2.019,0.212,1.807,1.7,1.33,20.62,-,-,40.89,-
626,臺中市,2015/04/13,西屯,2.7,0.33,-,59.0,53,28,13.34,1.63,11.71,1.864,0.098,1.766,4.3,1.1,21.05,0.0,0.0,52.99,0.0
627,臺中市,2015/04/13,忠明,3.2,0.41,-,50.1,49,29,18.83,1.89,16.94,1.901,0.138,1.763,2.09,0.99,21.46,-,-,51.97,-
628,臺中市,2015/04/13,豐原,2.2,0.34,-,55.8,38,27,-,-,-,1.838,0.087,1.751,2.51,1.42,19.47,-,-,55.45,-
629,臺中市,2015/04/13,沙鹿,2.9,0.33,-,54.5,60,22,13.91,1.21,12.7,-,-,-,4.7,1.69,21.41,-,-,55.55,-
630,臺中市,2015/04/13,大里,2.2,0.44,424.36,46.0,50,25,19.88,1.02,18.87,1.935,0.156,1.779,2.6,1.37,22.06,-,-,52.6,-
631,臺中市,2015/04/12,西屯,2.0,0.26,-,42.5,21,8,11.68,1.36,10.32,1.845,0.077,1.768,3.09,1.18,19.74,1.0,5.14,80.97,7.1
632,臺中市,2015/04/12,忠明,2.0,0.41,-,33.0,18,9,16.79,2.28,14.51,1.849,0.087,1.762,1.74,0.97,19.83,-,-,79.26,-
633,臺中市,2015/04/12,豐原,0.7,0.27,-,36.2,7,7,-,-,-,1.787,0.081,1.706,2.07,1.22,18.56,-,-,80.76,-
634,臺中市,2015/04/12,沙鹿,1.5,0.3,-,44.1,27,9,10.78,1.1,9.68,-,-,-,3.94,1.54,20.34,-,-,82.92,-
635,臺中市,2015/04/12,大里,1.4,0.47,427.34,28.7,22,13,20.96,2.73,18.23,2.021,0.177,1.844,1.78,1.11,20.48,-,-,76.29,-
636,臺中市,2015/04/11,西屯,0.8,0.26,-,32.1,22,11,17.51,1.53,15.97,1.887,0.119,1.768,3.19,0.9,16.71,1.4,5.15,88.13,8.71
637,臺中市,2015/04/11,忠明,2.3,0.41,-,22.4,24,14,23.61,2.96,20.63,1.884,0.133,1.751,1.52,0.83,16.66,-,-,87.13,-
638,臺中市,2015/04/11,豐原,1.3,0.31,-,24.8,6,7,13.67,1.34,12.3,1.885,0.137,1.748,1.99,1.0,16.0,-,-,88.29,-
639,臺中市,2015/04/11,沙鹿,1.6,0.32,-,33.2,32,14,18.2,1.76,16.43,-,-,-,4.46,1.7,17.7,-,-,89.44,-
640,臺中市,2015/04/11,大里,2.2,0.5,428.01,16.6,22,14,30.04,4.19,25.85,2.013,0.201,1.812,1.59,0.97,17.44,-,-,81.47,-
641,臺中市,2015/04/10,西屯,1.8,0.32,-,25.6,32,13,18.32,2.84,15.48,1.895,0.144,1.752,3.57,1.16,19.23,0.5,4.92,81.18,9.14
642,臺中市,2015/04/10,忠明,2.8,0.43,-,16.8,25,13,23.75,4.16,19.59,1.934,0.18,1.754,1.87,0.93,19.53,-,-,78.15,-
643,臺中市,2015/04/10,豐原,1.6,0.31,-,19.3,8,9,14.63,1.88,12.75,1.87,0.13,1.74,2.04,1.04,18.36,-,-,79.67,-
644,臺中市,2015/04/10,沙鹿,2.0,0.32,-,26.2,31,13,18.89,2.35,16.54,-,-,-,4.61,1.53,19.27,-,-,83.13,-
645,臺中市,2015/04/10,大里,2.3,0.51,427.89,14.2,29,11,28.08,5.07,23.01,2.041,0.229,1.812,1.92,1.09,21.01,-,-,73.2,-
646,臺中市,2015/04/09,西屯,1.9,0.34,-,36.2,33,15,16.29,2.54,13.76,1.877,0.126,1.752,3.27,1.31,19.96,2.75,4.46,75.45,34.46
647,臺中市,2015/04/09,忠明,2.6,0.43,-,29.6,29,18,20.91,3.92,16.98,1.901,0.142,1.759,1.89,1.06,20.25,-,-,73.25,-
648,臺中市,2015/04/09,豐原,2.4,0.34,-,30.0,20,18,15.8,2.77,13.02,1.902,0.153,1.749,2.24,1.33,19.36,-,-,72.71,-
649,臺中市,2015/04/09,沙鹿,2.0,0.33,-,36.7,36,16,15.76,1.89,13.87,-,-,-,4.77,1.66,19.72,-,-,77.47,-
650,臺中市,2015/04/09,大里,2.0,0.47,422.0,31.4,38,18,23.52,3.7,19.81,1.997,0.185,1.811,1.94,1.16,22.7,-,-,68.05,-
651,臺中市,2015/04/08,西屯,1.4,0.2,-,41.1,20,6,9.56,1.79,7.75,1.854,0.094,1.76,5.18,1.14,17.61,0.0,0.0,71.2,0.0
652,臺中市,2015/04/08,忠明,2.1,0.29,-,33.4,22,9,14.48,1.63,12.82,1.819,0.09,1.728,2.89,1.18,18.25,-,-,67.15,-
653,臺中市,2015/04/08,豐原,0.5,0.23,-,35.3,14,7,-,-,-,1.768,0.05,1.718,2.99,1.8,16.87,-,-,68.73,-
654,臺中市,2015/04/08,沙鹿,1.6,0.25,-,39.6,28,3,12.54,1.78,10.75,-,-,-,7.18,2.23,17.56,-,-,70.65,-
655,臺中市,2015/04/08,大里,1.6,0.34,415.55,31.7,21,7,16.47,1.75,14.72,1.85,0.118,1.732,2.97,1.44,20.86,-,-,63.71,-
656,臺中市,2015/04/07,西屯,1.3,0.29,-,36.2,36,13,10.92,1.29,9.61,1.896,0.115,1.781,4.9,1.14,22.24,0.0,0.0,74.91,0.0
657,臺中市,2015/04/07,忠明,2.4,0.37,-,30.3,32,15,13.57,1.76,11.78,1.836,0.091,1.745,2.9,1.26,22.98,-,-,71.33,-
658,臺中市,2015/04/07,豐原,0.9,0.32,-,30.5,-,11,-,-,-,1.82,0.087,1.732,2.9,1.79,21.87,-,-,71.99,-
659,臺中市,2015/04/07,沙鹿,1.9,0.34,-,35.8,45,13,14.32,2.11,12.21,-,-,-,7.03,2.1,22.34,-,-,74.2,-
660,臺中市,2015/04/07,大里,1.6,0.41,421.52,28.4,-,14,16.68,2.09,14.58,1.897,0.13,1.767,2.95,1.57,25.62,-,-,66.98,-
661,臺中市,2015/04/06,西屯,2.6,0.2,-,26.4,40,17,13.31,1.86,11.45,1.872,0.134,1.738,2.42,1.45,26.71,0.0,0.0,71.56,0.0
662,臺中市,2015/04/06,忠明,3.2,0.27,-,23.6,38,21,13.63,1.81,11.82,1.733,0.063,1.67,2.0,1.31,27.66,-,-,68.15,-
663,臺中市,2015/04/06,豐原,2.5,0.22,-,24.1,-,21,9.99,0.72,9.28,1.729,0.073,1.656,2.24,1.64,25.22,-,-,71.66,-
664,臺中市,2015/04/06,沙鹿,2.4,0.2,-,26.5,44,17,12.12,1.2,10.92,-,-,-,3.2,1.65,27.72,-,-,73.48,-
665,臺中市,2015/04/06,大里,2.6,0.34,418.63,24.0,47,16,16.52,2.61,13.9,1.877,0.128,1.749,1.97,1.41,28.9,-,-,66.34,-
666,臺中市,2015/04/05,西屯,4.6,0.32,-,18.1,39,18,17.0,4.9,12.1,2.049,0.179,1.869,1.84,1.24,26.72,0.0,0.0,68.47,0.0
667,臺中市,2015/04/05,忠明,4.2,0.37,-,17.1,31,19,16.2,4.42,11.79,1.86,0.098,1.762,1.56,1.06,27.77,-,-,65.02,-
668,臺中市,2015/04/05,豐原,2.8,0.26,-,17.4,-,18,11.01,1.79,9.22,1.719,0.055,1.663,2.12,1.79,25.24,-,-,67.43,-
669,臺中市,2015/04/05,沙鹿,3.6,0.3,-,18.5,37,15,14.51,3.11,11.4,-,-,-,2.19,1.31,27.93,-,-,68.32,-
670,臺中市,2015/04/05,大里,2.6,0.33,419.14,19.6,41,16,13.75,3.0,10.76,1.864,0.112,1.752,1.9,1.51,29.0,-,-,64.92,-
671,臺中市,2015/04/04,西屯,1.9,0.29,-,29.5,51,25,12.13,1.54,10.6,1.9,0.124,1.776,2.31,2.17,26.69,0.0,0.0,71.22,0.0
672,臺中市,2015/04/04,忠明,3.1,0.34,-,26.1,50,30,13.47,2.14,11.32,1.817,0.097,1.721,1.72,1.41,27.5,-,-,67.97,-
673,臺中市,2015/04/04,豐原,3.0,0.35,-,32.4,-,35,11.97,0.62,11.34,1.819,0.114,1.705,3.05,2.82,25.83,-,-,66.2,-
674,臺中市,2015/04/04,沙鹿,3.8,0.32,-,27.1,50,23,14.2,2.3,11.9,-,-,-,2.75,2.69,27.43,-,-,75.14,-
