序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
59,臺北市,1996/11/22,中山,1.5,1.09,17.1,-,24,50,17.69,32.3,2.3,0.31,1.99,18.89,-,-,30.0
60,臺北市,1996/11/22,大同,8.3,5.29,-,-,45,223,173.61,49.5,2.32,2.26,-,19.65,-,-,77.0
61,臺北市,1996/11/22,萬華,1.6,0.87,21.3,-,26,29,4.58,24.44,-,-,-,18.41,-,-,32.0
62,臺北市,1996/11/22,陽明,0.2,0.19,35.2,-,-,1,0.04,0.5,-,-,-,12.69,-,100.0,34.0
63,臺北市,1996/11/22,士林,0.3,0.52,30.9,-,19,15,2.9,12.3,-,-,-,19.87,-,-,38.0
64,臺北市,1996/11/21,松山,2.7,0.69,19.0,-,37,34,6.6,27.25,-,-,-,18.85,-,-,37.0
65,臺北市,1996/11/21,古亭,1.8,0.81,16.5,-,36,37,9.36,27.14,2.0,0.15,1.84,19.05,-,-,36.0
66,臺北市,1996/11/21,中山,2.3,0.94,16.8,-,32,45,13.63,31.62,2.27,0.35,1.92,20.0,-,-,32.0
67,臺北市,1996/11/21,大同,6.7,4.89,-,-,57,216,165.56,50.02,5.01,2.77,2.24,20.83,-,-,78.0
68,臺北市,1996/11/21,萬華,2.2,0.85,19.3,-,31,29,3.58,25.18,-,-,-,19.51,-,-,31.0
69,臺北市,1996/11/21,陽明,0.5,0.21,35.2,-,-,1,0.11,0.69,-,-,-,13.42,-,100.0,33.0
70,臺北市,1996/11/21,士林,0.7,0.41,32.2,-,26,12,1.42,10.19,-,-,-,20.86,-,-,35.0
71,臺北市,1996/11/20,松山,5.7,1.08,10.7,-,50,57,25.07,32.02,-,-,-,22.57,-,-,50.0
72,臺北市,1996/11/20,古亭,2.3,0.99,13.0,-,42,45,21.23,24.2,2.19,0.31,1.88,23.07,-,-,42.0
73,臺北市,1996/11/20,中山,4.2,0.99,13.0,-,38,51,19.9,31.58,2.29,0.26,2.02,23.01,-,-,38.0
74,臺北市,1996/11/20,大同,9.2,5.42,-,-,55,229,179.94,48.75,5.45,3.16,2.28,23.56,-,-,87.0
75,臺北市,1996/11/20,萬華,2.8,1.13,13.1,-,41,43,14.76,28.36,-,-,-,23.03,-,-,41.0
76,臺北市,1996/11/20,陽明,2.0,0.16,29.0,-,10,3,0.38,3.05,-,-,-,15.65,-,91.0,27.0
77,臺北市,1996/11/20,士林,3.0,0.45,22.9,-,27,17,3.24,13.28,-,-,-,23.55,-,-,27.0
78,臺北市,1996/11/19,松山,6.3,0.95,12.9,-,74,58,22.81,34.98,-,-,-,18.6,-,-,62.0
79,臺北市,1996/11/19,古亭,2.4,0.71,17.5,-,70,33,11.94,21.18,2.28,0.2,2.08,18.9,-,-,60.0
80,臺北市,1996/11/19,中山,5.5,1.05,15.2,-,71,59,25.53,33.26,2.43,0.45,1.98,18.85,-,-,61.0
81,臺北市,1996/11/19,大同,10.2,4.72,-,-,61,229,180.0,49.34,4.86,2.57,2.29,19.38,-,-,81.0
82,臺北市,1996/11/19,萬華,2.8,0.86,17.9,-,66,33,6.47,26.71,-,-,-,18.87,-,-,58.0
83,臺北市,1996/11/19,陽明,0.9,0.17,33.4,-,23,2,0.24,1.29,-,-,-,10.92,-,91.0,31.0
84,臺北市,1996/11/19,士林,2.4,0.5,-,-,52,12,1.8,10.63,-,-,-,18.82,-,-,51.0
85,臺北市,1996/11/18,松山,3.9,0.85,20.4,-,66,30,6.48,23.95,-,-,-,16.37,-,-,58.0
86,臺北市,1996/11/18,古亭,3.2,1.09,12.2,-,86,42,16.58,25.27,2.29,0.28,2.01,16.61,-,-,68.0
87,臺北市,1996/11/18,中山,2.7,0.87,19.3,-,63,31,6.57,24.88,2.25,0.28,1.98,16.62,-,-,56.0
88,臺北市,1996/11/18,大同,7.9,4.07,-,-,71,186,143.66,42.36,4.28,1.97,2.31,17.12,-,-,61.0
89,臺北市,1996/11/18,萬華,2.8,1.05,17.3,-,71,31,5.97,24.87,-,-,-,16.69,-,-,60.0
90,臺北市,1996/11/18,陽明,2.1,0.47,31.4,-,15,1,0.04,1.24,-,-,-,8.38,-,100.0,30.0
91,臺北市,1996/11/18,士林,2.4,0.6,32.3,-,53,12,2.24,9.97,-,-,-,16.66,-,-,51.0
92,臺北市,1996/11/17,松山,1.3,0.7,14.9,-,21,36,12.3,23.65,-,-,-,19.95,-,-,21.0
93,臺北市,1996/11/17,古亭,1.2,1.23,8.2,-,28,56,27.5,28.8,2.61,0.53,2.09,20.1,-,-,28.0
94,臺北市,1996/11/17,中山,2.0,1.35,6.8,-,29,62,26.19,35.55,3.06,0.62,2.43,20.44,-,-,29.0
95,臺北市,1996/11/17,大同,5.0,3.96,-,-,43,180,138.16,41.36,4.68,1.94,2.74,20.9,-,-,61.0
96,臺北市,1996/11/17,萬華,1.5,1.09,8.9,-,32,39,9.55,29.37,-,-,-,20.17,-,-,32.0
97,臺北市,1996/11/17,陽明,0.3,0.19,30.4,-,-,1,0.16,0.79,-,-,-,14.05,-,100.0,27.0
98,臺北市,1996/11/17,士林,0.2,0.72,17.7,-,18,24,4.67,19.39,-,-,-,20.53,-,-,26.0
99,臺北市,1996/11/16,松山,3.9,0.84,12.3,-,20,47,15.94,30.72,-,-,-,19.25,-,-,23.0
100,臺北市,1996/11/16,古亭,1.8,0.9,12.8,-,19,42,16.99,24.98,2.14,0.31,1.83,19.58,-,-,24.0
101,臺北市,1996/11/16,中山,2.6,1.17,12.3,-,18,56,24.27,32.1,2.42,0.42,2.0,20.14,-,-,25.0
102,臺北市,1996/11/16,大同,7.7,5.08,-,-,50,228,181.12,46.44,4.88,2.63,2.25,20.79,-,-,82.0
103,臺北市,1996/11/16,萬華,2.4,1.07,12.5,-,19,41,12.62,28.25,-,-,-,19.84,-,-,24.0
104,臺北市,1996/11/16,陽明,0.1,0.15,31.8,-,10,1,0.02,0.58,-,-,-,14.83,-,100.0,28.0
105,臺北市,1996/11/16,士林,0.3,0.65,22.7,-,17,24,7.4,16.28,-,-,-,21.13,-,-,31.0
106,臺北市,1996/11/15,松山,1.0,0.48,22.0,-,14,27,6.1,21.21,-,-,-,19.12,-,-,27.0
107,臺北市,1996/11/15,古亭,0.4,0.9,16.1,-,15,37,12.36,25.06,2.1,0.27,1.83,19.21,-,-,25.0
108,臺北市,1996/11/15,中山,1.2,0.86,17.7,-,16,39,11.98,26.71,2.36,0.25,2.12,20.32,-,-,25.0
109,臺北市,1996/11/15,大同,7.2,4.72,-,-,41,220,170.61,49.4,4.71,2.44,2.27,21.02,-,-,74.0
110,臺北市,1996/11/15,萬華,0.8,0.66,18.7,-,14,27,4.84,22.18,-,-,-,19.93,-,-,27.0
111,臺北市,1996/11/15,陽明,0.1,0.18,32.7,-,10,0,0.05,0.14,-,-,-,14.29,-,100.0,28.0
112,臺北市,1996/11/15,士林,0.2,0.42,27.4,-,16,15,1.99,12.6,-,-,-,21.04,-,-,29.0
113,臺北市,1996/11/14,松山,3.4,0.76,14.6,-,31,43,14.58,28.48,-,-,-,19.57,-,-,31.0
114,臺北市,1996/11/14,古亭,1.7,0.85,14.3,-,29,40,14.22,25.49,2.19,0.24,1.95,20.0,-,-,29.0
115,臺北市,1996/11/14,中山,2.8,0.95,14.0,-,32,47,17.08,30.03,2.38,0.22,2.16,20.27,-,-,32.0
116,臺北市,1996/11/14,大同,8.6,4.82,-,-,52,214,166.13,47.51,4.62,2.49,2.13,20.97,-,-,80.0
117,臺北市,1996/11/14,萬華,2.4,0.85,15.7,-,31,32,7.29,25.08,-,-,-,20.22,-,-,31.0
118,臺北市,1996/11/14,陽明,0.1,0.18,32.5,-,10,0,0.05,0.16,-,-,-,13.64,-,98.0,28.0
119,臺北市,1996/11/14,士林,0.2,0.43,27.4,-,23,15,3.28,12.14,-,-,-,21.04,-,-,30.0
120,臺北市,1996/11/13,松山,1.9,0.61,18.6,-,23,32,8.58,22.97,-,-,-,18.46,-,-,27.0
121,臺北市,1996/11/13,古亭,1.3,0.87,13.6,-,28,39,15.86,23.11,2.15,0.17,1.98,18.66,-,-,28.0
122,臺北市,1996/11/13,中山,1.4,0.83,15.3,-,34,42,15.02,27.07,2.34,0.29,2.05,18.97,-,-,34.0
123,臺北市,1996/11/13,大同,6.5,4.4,-,-,44,209,165.83,42.74,4.62,2.5,2.12,19.32,-,-,79.0
124,臺北市,1996/11/13,萬華,1.8,0.81,15.6,-,24,31,6.91,23.6,-,-,-,19.05,-,-,25.0
125,臺北市,1996/11/13,陽明,0.1,0.16,30.2,-,10,0,0.01,0.1,-,-,-,11.58,-,98.0,26.0
126,臺北市,1996/11/13,士林,0.1,0.38,28.0,-,22,14,3.68,10.44,-,-,-,19.08,-,-,30.0
127,臺北市,1996/11/12,松山,0.2,0.41,27.4,-,31,12,1.29,10.95,-,-,-,21.03,-,-,31.0
128,臺北市,1996/11/12,古亭,0.3,0.67,17.6,-,35,26,6.54,19.23,1.91,0.1,1.81,21.55,-,-,35.0
129,臺北市,1996/11/12,中山,0.5,0.65,19.0,-,26,27,5.54,21.87,2.27,0.21,2.06,21.31,-,-,26.0
130,臺北市,1996/11/12,大同,3.9,2.63,-,-,39,129,93.23,35.97,3.1,1.1,2.0,21.54,-,-,39.0
131,臺北市,1996/11/12,萬華,1.2,0.81,15.4,-,35,28,5.1,23.27,-,-,-,21.54,-,-,35.0
132,臺北市,1996/11/12,陽明,0.1,0.19,30.6,-,12,1,0.72,0.42,-,-,-,14.22,-,99.0,29.0
133,臺北市,1996/11/12,士林,0.1,0.4,29.0,-,32,11,1.8,9.56,-,-,-,21.68,-,-,32.0
134,臺北市,1996/11/11,松山,2.0,0.8,7.5,-,20,34,15.84,17.94,-,-,-,24.23,-,-,20.0
135,臺北市,1996/11/11,古亭,1.9,0.99,6.8,-,24,40,23.46,16.57,2.15,0.33,1.82,24.81,-,-,24.0
136,臺北市,1996/11/11,中山,2.0,0.94,7.2,-,17,38,18.87,19.06,2.32,0.28,2.04,25.16,-,-,17.0
137,臺北市,1996/11/11,大同,10.3,5.74,-,-,56,206,174.77,31.5,5.21,2.99,2.23,25.84,-,-,99.0
138,臺北市,1996/11/11,萬華,2.1,0.94,6.4,-,22,29,11.37,18.08,-,-,-,25.08,-,-,22.0
139,臺北市,1996/11/11,陽明,0.4,0.12,19.1,-,10,1,1.3,0.2,-,-,-,19.15,-,100.0,21.0
140,臺北市,1996/11/11,士林,0.5,0.46,14.2,-,16,14,4.75,9.17,-,-,-,25.6,-,-,16.0
141,臺北市,1996/11/10,松山,0.9,0.58,9.8,-,22,24,8.68,15.04,-,-,-,24.52,-,-,22.0
142,臺北市,1996/11/10,古亭,0.3,0.51,11.7,-,16,20,8.54,11.81,1.91,0.05,1.86,24.79,-,-,16.0
143,臺北市,1996/11/10,中山,1.3,0.76,8.5,-,15,33,15.34,17.79,2.15,0.13,2.02,24.82,-,-,15.0
144,臺北市,1996/11/10,大同,6.8,3.8,-,-,33,158,131.23,26.83,3.73,1.62,2.12,25.12,-,-,58.0
145,臺北市,1996/11/10,萬華,0.8,0.68,9.8,-,19,21,5.95,14.79,-,-,-,25.02,-,-,19.0
146,臺北市,1996/11/10,陽明,0.5,0.11,17.4,-,10,0,0.08,0.39,-,-,-,18.62,-,99.0,17.0
147,臺北市,1996/11/10,士林,0.3,0.37,15.6,-,22,10,2.87,6.98,-,-,-,25.11,-,-,22.0
148,臺北市,1996/11/09,松山,2.2,0.62,8.2,-,18,31,12.17,19.08,-,-,-,23.59,-,-,18.0
149,臺北市,1996/11/09,古亭,1.4,0.91,8.2,-,17,35,16.93,17.77,2.13,0.21,1.93,23.76,-,-,17.0
150,臺北市,1996/11/09,中山,2.1,0.87,7.2,-,16,41,19.43,21.56,2.24,0.26,1.98,23.84,-,-,16.0
151,臺北市,1996/11/09,大同,8.5,4.65,-,-,41,194,161.05,32.99,4.25,2.07,2.18,24.16,-,-,76.0
152,臺北市,1996/11/09,萬華,2.8,0.85,7.7,-,13,31,11.64,18.98,-,-,-,23.95,-,-,17.0
153,臺北市,1996/11/09,陽明,0.2,0.15,20.2,-,11,0,0.2,0.26,-,-,-,18.24,-,98.0,19.0
154,臺北市,1996/11/09,士林,0.5,0.38,16.5,-,17,11,3.28,8.12,-,-,-,24.08,-,-,18.0
155,臺北市,1996/11/08,松山,1.5,0.67,9.7,-,27,29,12.67,16.5,-,-,-,26.64,-,-,27.0
156,臺北市,1996/11/08,古亭,0.3,0.62,12.6,-,24,21,9.11,11.95,2.03,0.17,1.86,27.18,-,-,24.0
157,臺北市,1996/11/08,中山,2.0,0.84,8.7,-,21,38,18.13,19.53,2.3,0.2,2.09,26.77,-,-,21.0
158,臺北市,1996/11/08,大同,10.5,4.86,-,-,48,181,150.69,30.8,4.64,2.47,2.18,27.36,-,-,78.0
159,臺北市,1996/11/08,萬華,0.4,0.64,12.7,-,21,19,6.09,12.59,-,-,-,27.23,-,-,21.0
160,臺北市,1996/11/08,陽明,1.6,0.16,17.0,-,10,1,0.08,1.35,-,-,-,19.5,-,94.0,16.0
161,臺北市,1996/11/08,士林,0.5,0.37,16.5,-,21,10,2.51,7.68,-,-,-,26.83,-,-,21.0
162,臺北市,1996/11/07,松山,1.7,0.68,8.9,-,35,27,8.69,18.03,-,-,-,26.32,-,-,35.0
163,臺北市,1996/11/07,古亭,0.3,0.62,17.0,-,22,23,9.07,13.9,2.01,0.06,1.94,26.96,-,-,23.0
164,臺北市,1996/11/07,中山,2.6,0.89,12.0,-,24,39,17.29,22.03,2.2,0.3,1.9,26.48,-,-,24.0
165,臺北市,1996/11/07,大同,11.1,4.72,-,-,50,179,144.33,34.68,4.54,2.39,2.15,27.0,-,-,75.0
166,臺北市,1996/11/07,萬華,0.9,0.63,17.4,-,27,18,4.29,13.77,-,-,-,26.9,-,-,27.0
167,臺北市,1996/11/07,陽明,2.0,0.12,22.3,-,13,2,0.01,1.84,-,-,-,18.62,-,94.0,23.0
168,臺北市,1996/11/07,士林,0.8,0.37,21.6,-,27,12,3.1,8.73,-,-,-,26.41,-,-,27.0
169,臺北市,1996/11/06,松山,3.8,0.66,5.9,-,31,32,10.15,21.55,-,-,-,24.72,-,-,31.0
170,臺北市,1996/11/06,古亭,1.6,0.69,11.2,-,25,31,13.13,17.39,2.03,0.25,1.78,25.53,-,-,25.0
171,臺北市,1996/11/06,中山,5.6,0.75,9.2,-,23,36,13.88,22.08,2.2,0.14,2.06,24.94,-,-,23.0
172,臺北市,1996/11/06,大同,15.0,4.53,-,-,51,171,136.44,34.77,4.4,2.2,2.2,25.4,-,-,70.0
173,臺北市,1996/11/06,萬華,2.7,0.8,8.7,-,29,28,7.66,20.48,-,-,-,25.35,-,-,29.0
174,臺北市,1996/11/06,陽明,0.5,0.14,23.0,-,-,1,0.55,0.48,-,-,-,18.22,-,99.0,24.0
175,臺北市,1996/11/06,士林,2.4,0.37,19.2,-,22,12,2.9,9.2,-,-,-,25.21,-,-,22.0
176,臺北市,1996/11/05,松山,1.9,0.78,6.1,-,33,32,13.37,18.97,-,-,-,26.55,-,-,33.0
177,臺北市,1996/11/05,古亭,0.6,0.74,10.4,-,25,28,12.72,15.01,1.97,0.1,1.87,27.02,-,-,25.0
178,臺北市,1996/11/05,中山,5.4,0.81,7.4,-,28,41,19.0,21.52,2.37,0.28,2.09,26.75,-,-,28.0
179,臺北市,1996/11/05,大同,11.3,4.92,-,-,50,179,146.48,32.2,4.62,2.52,2.09,27.34,-,-,78.0
180,臺北市,1996/11/05,萬華,0.9,0.8,10.0,-,25,23,7.64,15.5,-,-,-,27.07,-,-,25.0
181,臺北市,1996/11/05,陽明,1.9,0.19,19.0,-,-,3,1.54,1.66,-,-,-,18.83,-,91.0,34.0
182,臺北市,1996/11/05,士林,0.8,0.39,16.7,-,20,14,4.45,9.08,-,-,-,26.8,-,-,20.0
183,臺北市,1996/11/04,松山,1.6,0.8,7.9,-,36,33,13.92,19.11,-,-,-,26.15,-,-,36.0
184,臺北市,1996/11/04,古亭,0.4,0.69,15.5,-,23,26,10.71,15.21,2.03,0.1,1.94,26.72,-,-,24.0
185,臺北市,1996/11/04,中山,2.6,0.99,12.8,-,30,43,20.87,21.81,2.28,0.31,1.97,26.42,-,-,30.0
186,臺北市,1996/11/04,大同,12.3,4.99,-,-,48,190,154.13,36.13,4.73,2.66,2.07,27.0,-,-,91.0
187,臺北市,1996/11/04,萬華,1.4,0.82,14.9,-,29,23,6.99,16.38,-,-,-,26.65,-,-,29.0
188,臺北市,1996/11/04,陽明,1.5,0.2,22.2,-,11,2,0.26,2.25,-,-,-,19.11,-,92.0,24.0
189,臺北市,1996/11/04,士林,0.8,0.42,21.4,-,27,10,2.09,8.27,-,-,-,26.61,-,-,27.0
190,臺北市,1996/11/03,松山,1.6,0.55,11.1,-,26,20,3.09,16.83,-,-,-,23.0,-,-,26.0
191,臺北市,1996/11/03,古亭,2.2,0.71,16.7,-,27,26,6.57,19.52,1.89,0.17,1.72,23.5,-,-,27.0
192,臺北市,1996/11/03,中山,1.2,0.61,21.6,-,24,22,4.54,17.33,2.19,0.14,2.04,23.63,-,-,24.0
193,臺北市,1996/11/03,大同,6.5,2.77,-,-,27,118,83.98,34.25,3.31,1.19,2.12,24.17,-,-,41.0
194,臺北市,1996/11/03,萬華,1.4,0.73,19.0,-,24,21,3.04,18.09,-,-,-,23.61,-,-,24.0
195,臺北市,1996/11/03,陽明,0.3,0.22,30.7,-,10,1,0.08,1.06,-,-,-,17.87,-,100.0,27.0
196,臺北市,1996/11/03,士林,0.5,0.39,29.3,-,17,9,2.11,7.15,-,-,-,24.62,-,-,28.0
197,臺北市,1996/11/02,松山,2.1,0.74,9.9,-,43,29,7.69,21.57,-,-,-,22.69,-,-,43.0
198,臺北市,1996/11/02,古亭,1.8,0.93,10.4,-,43,36,12.86,22.83,2.0,0.21,1.79,22.88,-,-,43.0
199,臺北市,1996/11/02,中山,2.1,0.93,11.9,-,34,38,14.1,24.02,2.49,0.28,2.21,23.56,-,-,34.0
200,臺北市,1996/11/02,大同,-,-,-,-,59,-,-,-,-,-,-,24.31,-,-,70.0
201,臺北市,1996/11/02,萬華,1.1,0.95,12.7,-,31,27,5.4,21.38,-,-,-,23.32,-,-,31.0
202,臺北市,1996/11/02,陽明,0.2,0.25,25.0,-,10,1,0.04,1.27,-,-,-,17.55,-,98.0,25.0
203,臺北市,1996/11/02,士林,2.1,0.71,20.8,-,32,25,9.85,15.27,-,-,-,24.12,-,-,32.0
204,臺北市,1996/11/01,松山,8.1,1.69,25.5,-,89,78,32.83,44.93,-,-,-,25.75,-,-,132.0
205,臺北市,1996/11/01,古亭,4.7,1.78,20.5,-,87,75,34.15,40.72,3.02,0.8,2.22,26.26,-,-,98.0
206,臺北市,1996/11/01,中山,12.2,2.01,20.7,-,93,97,46.73,50.07,3.76,1.14,2.62,25.87,-,-,99.0
207,臺北市,1996/11/01,大同,-,-,-,-,102,-,-,-,-,-,-,26.3,-,-,76.0
208,臺北市,1996/11/01,萬華,12.1,1.76,21.0,-,102,72,29.49,42.69,-,-,-,26.14,-,-,106.0
209,臺北市,1996/11/01,陽明,3.3,0.28,25.2,-,18,7,0.65,5.98,-,-,-,22.67,-,79.0,78.0
210,臺北市,1996/11/01,士林,6.4,1.49,18.5,-,72,60,26.78,33.69,-,-,-,25.13,-,-,101.0
