序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","風速 WIND_SPEED (m/sec)","溫度 AMB_TEMP (℃)","相對濕度 RH (percent)"
571,臺中市,2014/07/29,豐原,2.7,0.3,-,38.8,41,21,9.67,0.68,8.97,1.89,28.74,79.7
572,臺中市,2014/07/29,沙鹿,4.3,0.24,-,30.3,38,23,14.22,1.74,12.45,2.57,31.65,75.54
573,臺中市,2014/07/29,大里,3.2,0.4,427.41,40.5,47,24,14.09,1.97,12.12,1.42,29.26,70.57
574,臺中市,2014/07/28,西屯,6.7,0.29,-,29.9,40,23,17.89,3.7,14.19,1.76,28.92,76.92
575,臺中市,2014/07/28,忠明,6.1,0.38,-,33.9,35,24,18.84,3.51,15.33,1.65,30.14,73.59
576,臺中市,2014/07/28,豐原,3.1,0.26,-,39.0,52,27,9.47,1.44,8.02,2.01,28.74,80.36
577,臺中市,2014/07/28,沙鹿,4.9,0.19,-,29.3,35,21,11.31,1.78,9.53,2.15,31.75,76.48
578,臺中市,2014/07/28,大里,3.6,0.37,426.27,40.1,52,38,12.69,1.48,11.21,1.63,27.74,72.85
579,臺中市,2014/07/27,西屯,2.5,0.14,-,38.8,36,18,6.32,1.23,5.09,2.69,29.16,74.37
580,臺中市,2014/07/27,忠明,3.4,0.22,-,37.3,35,23,9.99,1.58,8.39,2.06,30.85,69.49
581,臺中市,2014/07/27,豐原,2.8,0.23,-,30.1,38,18,7.34,1.24,6.11,2.08,29.03,77.16
582,臺中市,2014/07/27,沙鹿,3.3,0.16,-,41.0,37,23,6.25,0.47,5.82,2.94,31.72,77.08
583,臺中市,2014/07/27,大里,2.9,0.26,418.09,35.8,36,20,9.0,0.9,8.1,1.94,27.9,66.67
584,臺中市,2014/07/26,西屯,4.1,0.25,-,26.3,30,13,13.84,3.26,10.57,2.07,29.04,73.37
585,臺中市,2014/07/26,忠明,2.6,0.31,-,27.2,25,16,14.91,2.28,12.64,1.59,30.74,68.97
586,臺中市,2014/07/26,豐原,2.7,0.26,-,30.1,32,15,7.47,0.75,6.7,1.95,29.18,74.91
587,臺中市,2014/07/26,沙鹿,4.2,0.31,-,28.4,36,20,16.09,2.65,13.45,2.38,31.86,74.18
588,臺中市,2014/07/26,大里,3.1,0.31,427.37,29.6,34,17,12.96,2.96,10.0,1.53,27.52,67.42
589,臺中市,2014/07/25,西屯,2.5,0.22,-,19.0,27,9,15.09,3.13,11.96,2.45,28.68,75.05
590,臺中市,2014/07/25,忠明,2.2,0.36,-,21.2,19,10,15.06,3.1,11.97,1.83,30.34,69.69
591,臺中市,2014/07/25,豐原,2.8,0.24,-,24.8,28,10,8.21,1.39,6.83,3.21,29.0,74.11
592,臺中市,2014/07/25,沙鹿,2.5,0.22,-,21.1,22,11,11.95,1.91,10.02,3.05,31.21,76.03
593,臺中市,2014/07/25,大里,1.9,0.28,418.5,23.4,26,12,11.37,2.72,8.65,1.88,26.54,69.69
594,臺中市,2014/07/24,西屯,1.7,0.1,-,21.4,27,10,7.03,1.85,5.18,4.69,28.67,70.99
595,臺中市,2014/07/24,忠明,1.9,0.21,-,21.8,23,11,10.11,2.39,7.72,3.26,30.38,65.99
596,臺中市,2014/07/24,豐原,4.5,0.63,-,24.7,46,-,7.15,1.22,5.92,5.26,29.48,67.13
597,臺中市,2014/07/24,沙鹿,2.0,0.16,-,21.0,28,13,8.34,1.59,6.73,5.67,30.8,75.04
598,臺中市,2014/07/24,大里,2.8,0.2,406.91,23.9,29,16,7.86,2.1,5.77,2.69,27.25,63.51
599,臺中市,2014/07/23,西屯,1.6,0.06,-,20.2,20,7,6.25,1.32,4.92,5.44,25.59,87.99
600,臺中市,2014/07/23,忠明,2.2,0.12,-,21.6,13,7,6.43,1.6,4.82,3.33,26.89,83.52
601,臺中市,2014/07/23,豐原,1.8,0.11,-,22.6,19,7,3.55,1.26,2.29,5.95,26.24,84.87
602,臺中市,2014/07/23,沙鹿,1.4,0.1,-,21.2,18,8,5.0,0.57,4.38,7.37,28.52,89.13
603,臺中市,2014/07/23,大里,2.2,0.13,407.53,22.9,15,7,5.46,1.85,3.61,3.72,22.4,79.87
604,臺中市,2014/07/22,西屯,4.2,0.31,-,44.3,53,39,18.99,2.37,16.63,2.27,29.37,72.0
605,臺中市,2014/07/22,忠明,4.4,0.46,-,49.0,55,32,20.12,2.15,17.96,1.47,31.09,68.26
606,臺中市,2014/07/22,豐原,3.3,0.39,-,43.6,58,37,9.68,1.37,8.31,1.96,29.31,77.28
607,臺中市,2014/07/22,沙鹿,3.9,0.25,-,37.6,50,26,13.64,1.23,12.41,3.16,32.39,70.83
608,臺中市,2014/07/22,大里,3.2,0.57,446.58,53.9,70,48,21.76,2.72,19.04,1.29,27.63,69.51
609,臺中市,2014/07/21,西屯,5.6,0.32,-,39.8,43,26,17.48,2.18,15.3,1.97,29.93,70.08
610,臺中市,2014/07/21,忠明,4.9,0.41,-,45.5,42,24,15.29,1.53,13.76,1.72,31.72,65.57
611,臺中市,2014/07/21,豐原,2.8,0.29,-,50.8,51,28,7.94,1.19,6.76,1.9,29.99,73.31
612,臺中市,2014/07/21,沙鹿,5.0,0.33,-,40.9,47,27,14.05,1.67,12.39,2.34,32.8,70.79
613,臺中市,2014/07/21,大里,4.6,0.4,445.29,44.0,51,31,14.31,1.76,12.54,-,28.12,67.88
614,臺中市,2014/07/20,西屯,1.7,0.24,-,37.5,37,19,11.42,1.35,10.07,2.55,29.43,74.45
615,臺中市,2014/07/20,忠明,2.9,0.3,-,41.4,40,24,10.89,0.99,9.89,1.84,31.06,70.14
616,臺中市,2014/07/20,豐原,2.5,0.25,-,47.4,51,23,6.86,1.36,5.5,2.22,29.84,75.7
617,臺中市,2014/07/20,沙鹿,3.2,0.24,-,36.8,39,25,10.54,1.31,9.24,2.75,31.99,75.44
618,臺中市,2014/07/20,大里,2.5,0.32,438.55,38.2,41,29,10.44,1.31,9.13,-,26.88,73.79
619,臺中市,2014/07/19,西屯,2.5,0.24,-,23.0,28,10,14.95,3.62,11.33,2.05,28.86,74.39
620,臺中市,2014/07/19,忠明,2.2,0.32,-,23.2,27,15,16.38,3.01,13.36,1.48,30.55,69.67
621,臺中市,2014/07/19,豐原,2.1,0.22,-,26.4,24,16,7.85,1.72,6.12,1.83,28.61,77.76
622,臺中市,2014/07/19,沙鹿,2.9,0.27,-,21.7,29,17,14.31,1.69,12.63,2.33,31.95,74.81
623,臺中市,2014/07/19,大里,-,0.34,447.67,26.3,37,20,15.06,3.08,12.12,-,26.6,71.0
624,臺中市,2014/07/18,西屯,3.1,0.28,-,28.7,44,18,18.46,3.11,15.35,2.13,29.29,71.16
625,臺中市,2014/07/18,忠明,3.4,0.4,-,30.9,40,25,18.56,2.18,16.37,1.78,31.17,66.02
626,臺中市,2014/07/18,豐原,2.9,0.33,-,33.3,45,26,11.3,1.13,10.17,2.02,28.73,77.41
627,臺中市,2014/07/18,沙鹿,4.6,0.3,-,27.5,44,26,16.05,1.88,14.16,2.02,32.1,72.79
628,臺中市,2014/07/18,大里,2.9,0.32,444.82,35.5,49,29,13.49,2.17,11.32,-,27.66,71.21
629,臺中市,2014/07/17,西屯,5.0,0.26,-,35.9,48,24,17.74,2.19,15.55,1.57,30.17,67.36
630,臺中市,2014/07/17,忠明,3.8,0.37,-,39.8,46,32,17.27,1.62,15.66,1.32,32.01,63.04
631,臺中市,2014/07/17,豐原,3.5,0.35,-,39.9,50,27,11.77,1.88,9.9,1.74,29.78,72.46
632,臺中市,2014/07/17,沙鹿,6.1,0.27,-,34.9,48,28,15.32,1.72,13.6,1.76,32.55,72.28
633,臺中市,2014/07/17,大里,2.4,0.31,442.07,46.2,52,35,12.6,1.74,10.86,1.7,31.41,63.13
634,臺中市,2014/07/16,西屯,3.4,0.19,-,22.5,31,15,15.34,4.1,11.25,2.47,29.44,70.26
635,臺中市,2014/07/16,忠明,3.0,0.31,-,24.5,33,18,15.76,2.38,13.38,1.83,31.24,65.2
636,臺中市,2014/07/16,豐原,3.1,0.23,-,28.9,35,18,9.84,1.87,7.97,1.94,28.91,73.36
637,臺中市,2014/07/16,沙鹿,3.6,0.17,-,18.8,28,16,13.36,3.56,9.79,2.75,32.3,70.24
638,臺中市,2014/07/16,大里,2.5,0.34,437.72,31.4,40,22,14.33,2.38,11.96,1.86,30.59,64.73
639,臺中市,2014/07/15,西屯,4.7,0.24,-,14.9,36,16,14.95,3.65,11.3,2.04,30.23,66.93
640,臺中市,2014/07/15,忠明,4.0,0.28,-,17.6,27,14,15.41,3.17,12.25,1.82,32.11,62.43
641,臺中市,2014/07/15,豐原,3.5,0.27,-,17.1,34,16,12.48,2.5,9.97,2.12,29.69,72.48
642,臺中市,2014/07/15,沙鹿,7.3,0.33,-,11.2,30,16,20.38,7.5,12.88,2.13,32.76,69.46
643,臺中市,2014/07/15,大里,3.2,0.25,431.18,20.8,34,20,12.88,2.83,10.06,2.09,31.55,62.95
644,臺中市,2014/07/14,西屯,3.1,0.17,-,17.8,27,11,10.17,1.97,8.2,2.48,30.27,69.36
645,臺中市,2014/07/14,忠明,3.0,0.23,-,20.3,23,11,11.22,1.87,9.35,2.08,32.16,64.8
646,臺中市,2014/07/14,豐原,3.1,0.37,-,21.1,28,13,11.65,2.43,9.22,3.04,30.29,71.84
647,臺中市,2014/07/14,沙鹿,2.6,0.17,-,16.4,21,9,9.15,1.86,7.29,3.0,32.66,72.72
648,臺中市,2014/07/14,大里,2.2,0.22,439.27,22.9,29,5,10.55,2.61,7.94,2.25,31.55,64.64
649,臺中市,2014/07/13,西屯,2.5,0.18,-,20.0,27,10,9.28,2.13,7.14,2.63,30.53,66.83
650,臺中市,2014/07/13,忠明,3.2,0.21,-,22.1,20,12,10.03,1.69,8.34,2.1,32.51,61.85
651,臺中市,2014/07/13,豐原,2.6,0.23,-,25.3,21,12,7.98,2.22,5.75,3.39,30.89,65.45
652,臺中市,2014/07/13,沙鹿,3.1,0.16,-,18.9,24,11,9.59,2.14,7.46,3.24,32.94,69.84
653,臺中市,2014/07/13,大里,2.8,0.21,459.01,24.5,27,11,9.54,2.16,7.38,2.26,31.88,61.92
654,臺中市,2014/07/12,西屯,3.4,0.13,-,22.4,29,11,11.11,3.1,8.0,2.91,30.24,70.83
655,臺中市,2014/07/12,忠明,3.9,0.24,-,24.2,25,11,11.5,2.02,9.48,2.12,32.19,65.52
656,臺中市,2014/07/12,豐原,2.8,0.28,-,25.5,32,13,8.9,1.67,7.22,3.33,30.23,72.3
657,臺中市,2014/07/12,沙鹿,3.9,0.17,-,21.0,26,11,10.03,2.48,7.55,3.49,32.72,73.61
658,臺中市,2014/07/12,大里,3.1,0.25,462.99,26.6,33,15,10.97,2.87,8.1,2.32,31.48,65.41
659,臺中市,2014/07/11,西屯,4.2,0.14,-,19.6,29,10,12.23,2.6,9.63,2.71,29.84,72.9
660,臺中市,2014/07/11,忠明,3.7,0.26,-,20.1,21,10,13.95,2.51,11.44,2.03,31.58,68.35
661,臺中市,2014/07/11,豐原,3.9,0.45,-,22.7,34,12,10.38,1.69,8.69,2.94,29.55,77.22
662,臺中市,2014/07/11,沙鹿,4.1,0.18,-,19.2,24,10,10.32,2.02,8.31,3.4,32.44,74.34
663,臺中市,2014/07/11,大里,3.9,0.28,457.07,23.1,33,12,12.38,2.83,9.56,2.33,30.86,67.9
664,臺中市,2014/07/10,西屯,3.2,0.17,-,20.6,29,13,11.0,1.81,9.2,2.78,30.09,72.0
665,臺中市,2014/07/10,忠明,2.7,0.25,-,21.6,26,14,12.34,2.21,10.13,2.37,31.84,67.33
666,臺中市,2014/07/10,豐原,3.1,0.29,-,23.2,34,14,11.93,2.57,9.37,3.17,30.12,74.45
667,臺中市,2014/07/10,沙鹿,3.3,0.21,-,18.5,26,16,11.61,1.92,9.7,3.38,32.51,74.77
668,臺中市,2014/07/10,大里,3.5,0.27,420.08,25.0,34,15,10.85,1.92,8.93,2.23,31.29,66.45
669,臺中市,2014/07/09,西屯,3.2,0.21,-,27.0,43,22,13.53,2.46,11.08,2.81,30.38,68.49
670,臺中市,2014/07/09,忠明,3.1,0.31,-,29.4,38,21,13.19,1.49,11.69,2.27,32.35,63.64
671,臺中市,2014/07/09,豐原,3.2,0.84,-,34.4,53,26,9.28,2.18,7.09,3.85,30.85,68.29
672,臺中市,2014/07/09,沙鹿,3.7,0.25,-,28.5,43,27,12.4,1.52,10.87,3.54,32.92,71.38
673,臺中市,2014/07/09,大里,1.9,0.29,423.46,32.1,45,16,9.5,1.31,8.17,2.25,31.69,63.55
674,臺中市,2014/07/08,西屯,1.7,0.21,-,21.5,41,14,14.36,3.2,11.15,4.27,28.79,74.17
675,臺中市,2014/07/08,忠明,2.0,0.3,-,21.9,33,16,14.34,2.78,11.56,2.56,30.39,69.49
676,臺中市,2014/07/08,豐原,1.8,0.18,-,22.5,32,14,6.9,2.12,4.78,2.83,28.36,78.59
677,臺中市,2014/07/08,沙鹿,2.2,0.22,-,23.8,38,22,11.01,1.48,9.53,5.08,30.99,77.33
678,臺中市,2014/07/08,大里,2.1,0.29,408.27,24.2,30,12,10.68,1.58,9.09,2.74,29.52,67.12
679,臺中市,2014/07/07,西屯,2.5,0.16,-,26.5,-,-,10.67,1.88,8.77,4.46,30.91,66.68
680,臺中市,2014/07/07,忠明,3.9,0.24,-,26.5,40,19,13.5,2.3,11.2,2.4,32.25,63.38
681,臺中市,2014/07/07,豐原,2.1,0.2,-,31.0,37,19,8.41,2.02,6.39,1.92,30.52,67.86
682,臺中市,2014/07/07,沙鹿,3.2,0.13,-,19.4,40,22,10.98,1.5,9.46,3.12,32.05,77.84
683,臺中市,2014/07/07,大里,3.1,0.33,425.47,31.0,49,19,13.89,1.8,12.1,2.18,32.27,61.98
684,臺中市,2014/07/06,西屯,2.5,0.24,-,29.0,46,23,12.15,2.23,9.92,2.16,30.46,65.21
685,臺中市,2014/07/06,忠明,2.2,0.31,-,31.6,39,25,13.27,1.74,11.53,1.73,32.49,60.52
686,臺中市,2014/07/06,豐原,2.4,0.28,-,32.7,46,27,9.65,1.28,8.37,2.11,30.09,70.6
687,臺中市,2014/07/06,沙鹿,4.1,0.23,-,24.4,36,24,12.52,1.57,10.94,1.26,33.26,69.03
688,臺中市,2014/07/06,大里,2.4,0.31,427.26,35.1,43,22,12.2,1.68,10.52,1.61,31.86,61.51
689,臺中市,2014/07/05,西屯,1.3,0.32,-,21.5,54,32,17.14,3.62,13.52,2.16,29.84,68.36
690,臺中市,2014/07/05,忠明,2.6,0.46,-,22.7,49,32,19.35,3.22,16.13,1.58,31.63,63.77
691,臺中市,2014/07/05,豐原,2.8,0.35,-,25.1,45,-,12.97,2.45,10.52,1.98,29.34,72.56
692,臺中市,2014/07/05,沙鹿,4.4,0.3,-,21.9,53,35,16.41,2.77,13.64,1.23,32.81,70.19
693,臺中市,2014/07/05,大里,2.6,0.4,433.4,29.4,50,28,15.17,2.13,13.04,1.82,30.64,63.4
694,臺中市,2014/07/04,西屯,3.9,0.29,-,18.0,56,25,17.4,3.27,14.13,1.8,29.88,70.09
695,臺中市,2014/07/04,忠明,4.3,0.42,-,19.8,53,29,20.77,3.32,17.46,1.49,31.6,65.97
696,臺中市,2014/07/04,豐原,3.2,0.34,-,27.1,56,-,12.79,2.51,10.28,1.95,29.45,75.58
697,臺中市,2014/07/04,沙鹿,4.3,0.28,-,14.3,39,23,17.57,4.3,13.27,1.93,32.46,71.9
698,臺中市,2014/07/04,大里,4.3,0.43,431.22,23.9,60,31,18.48,3.81,14.67,1.46,31.04,64.63
699,臺中市,2014/07/03,西屯,3.7,0.18,-,18.1,43,18,12.81,3.5,9.31,2.29,29.95,68.86
700,臺中市,2014/07/03,忠明,2.9,0.27,-,20.4,33,19,13.67,2.55,11.12,1.82,31.87,64.48
701,臺中市,2014/07/03,豐原,3.6,0.3,-,25.0,44,-,12.17,2.88,9.3,2.95,29.95,69.95
702,臺中市,2014/07/03,沙鹿,3.7,0.19,-,15.3,33,21,10.78,1.93,8.85,2.61,32.14,73.58
703,臺中市,2014/07/03,大里,4.1,0.3,414.71,24.8,48,25,12.61,2.65,9.95,1.91,31.22,63.48
704,臺中市,2014/07/02,西屯,3.1,0.2,-,22.0,38,18,11.92,2.47,9.45,2.45,29.6,70.29
705,臺中市,2014/07/02,忠明,2.8,0.3,-,25.8,35,20,13.37,3.34,10.03,2.01,31.56,65.01
706,臺中市,2014/07/02,豐原,4.0,0.63,-,29.9,44,-,8.75,2.34,6.41,3.3,30.12,69.91
707,臺中市,2014/07/02,沙鹿,-,0.23,-,16.1,33,18,12.21,2.14,10.07,2.94,31.79,74.03
708,臺中市,2014/07/02,大里,3.1,0.29,416.26,27.3,40,19,10.96,2.6,8.36,1.92,30.81,64.34
709,臺中市,2014/07/01,西屯,3.1,0.22,-,20.9,40,15,12.32,2.54,9.78,2.28,29.21,74.95
710,臺中市,2014/07/01,忠明,2.2,0.29,-,24.0,25,13,11.53,1.44,10.09,2.02,31.01,69.16
711,臺中市,2014/07/01,豐原,4.1,0.38,-,25.4,42,19,11.37,2.83,8.54,2.62,29.17,76.3
712,臺中市,2014/07/01,沙鹿,2.8,0.21,-,20.7,30,17,11.52,1.78,9.74,2.64,31.71,75.69
713,臺中市,2014/07/01,大里,3.4,0.32,426.29,26.8,36,15,11.61,2.11,9.5,1.87,29.7,69.62
714,臺南市,2014/07/31,新營,3.2,0.21,-,31.7,47,23,8.48,1.61,6.88,2.61,30.78,74.33
715,臺南市,2014/07/31,善化,2.8,0.18,417.28,32.1,41,20,7.03,1.31,5.72,3.28,29.22,81.76
716,臺南市,2014/07/31,安南,4.2,0.19,-,33.7,47,23,8.39,1.15,7.22,3.2,30.6,79.94
717,臺南市,2014/07/30,新營,3.3,0.22,-,34.6,56,22,7.8,1.07,6.73,1.8,31.01,71.83
718,臺南市,2014/07/30,善化,3.1,0.23,426.34,35.1,41,23,10.84,1.84,9.0,1.4,28.91,81.82
719,臺南市,2014/07/30,安南,2.6,0.24,-,30.2,46,20,12.0,1.94,10.05,1.62,31.03,77.83
720,臺南市,2014/07/29,新營,2.3,0.23,-,37.0,41,18,6.6,1.26,5.33,1.69,30.01,74.52
721,臺南市,2014/07/29,善化,2.8,0.16,422.53,35.5,37,19,6.69,1.16,5.51,1.65,28.75,79.99
722,臺南市,2014/07/29,安南,3.2,0.21,-,36.8,42,17,10.24,1.92,8.32,2.01,30.57,75.0
723,臺南市,2014/07/28,新營,2.9,0.19,-,34.2,39,18,5.96,1.3,4.65,1.89,29.93,73.06
724,臺南市,2014/07/28,善化,2.8,0.16,421.48,31.4,34,17,7.27,1.3,5.97,1.95,28.65,79.75
725,臺南市,2014/07/28,安南,2.0,0.16,-,31.7,34,14,8.07,1.94,6.13,2.16,30.42,75.3
726,臺南市,2014/07/27,新營,2.6,0.2,-,23.5,31,11,7.05,1.29,5.76,2.37,29.93,72.72
727,臺南市,2014/07/27,善化,2.1,0.16,425.57,24.2,30,12,6.08,1.17,4.91,3.01,28.49,80.0
728,臺南市,2014/07/27,安南,3.0,0.18,-,26.0,33,12,8.92,2.05,6.87,2.48,29.96,77.29
729,臺南市,2014/07/26,新營,2.3,0.2,-,24.3,30,9,5.68,1.2,4.48,1.88,29.7,73.32
730,臺南市,2014/07/26,善化,2.5,0.15,420.46,23.3,25,7,6.5,1.83,4.66,2.08,28.02,80.71
731,臺南市,2014/07/26,安南,2.1,0.2,-,21.4,33,11,13.25,4.25,9.0,2.09,29.57,78.44
732,臺南市,2014/07/25,新營,2.2,0.21,-,22.7,24,8,6.48,1.68,4.78,1.97,28.8,77.67
733,臺南市,2014/07/25,善化,3.4,0.15,413.19,21.3,23,9,8.97,2.23,6.74,3.01,27.54,82.76
734,臺南市,2014/07/25,安南,3.9,0.32,-,15.5,33,12,18.53,6.18,12.35,2.79,28.97,81.79
735,臺南市,2014/07/24,新營,2.0,0.16,-,18.7,26,8,4.87,1.25,3.6,2.7,28.7,79.84
736,臺南市,2014/07/24,善化,-,-,-,-,-,-,-,-,-,-,-,-
737,臺南市,2014/07/24,安南,3.1,0.25,-,14.4,39,11,14.61,4.49,10.12,3.45,29.39,82.38
738,臺南市,2014/07/23,新營,-,0.16,-,19.3,39,8,5.43,0.92,4.5,3.65,27.94,85.49
739,臺南市,2014/07/23,善化,-,-,-,-,-,-,-,-,-,-,-,-
740,臺南市,2014/07/23,安南,1.6,0.14,-,24.4,47,9,5.46,2.11,3.36,5.18,28.81,86.76
741,臺南市,2014/07/22,新營,-,0.28,-,38.6,51,22,10.88,1.62,9.26,1.8,30.14,75.19
742,臺南市,2014/07/22,善化,3.4,0.23,443.93,34.4,46,21,11.02,1.64,9.38,2.13,28.73,81.04
743,臺南市,2014/07/22,安南,3.1,0.24,-,32.1,48,21,12.52,1.96,10.56,2.47,30.62,76.94
744,臺南市,2014/07/21,新營,-,0.22,-,30.1,30,14,6.96,1.48,5.48,1.99,30.64,72.04
745,臺南市,2014/07/21,善化,2.7,0.16,432.49,28.0,31,15,7.99,1.5,6.49,2.06,29.2,79.3
746,臺南市,2014/07/21,安南,3.1,0.25,-,27.5,40,16,13.02,2.65,10.37,2.24,30.92,75.91
747,臺南市,2014/07/20,新營,1.9,0.19,-,28.2,30,12,5.66,1.12,4.54,1.83,30.33,72.91
748,臺南市,2014/07/20,善化,1.6,0.13,428.88,25.4,25,9,6.97,1.69,5.28,2.11,28.8,79.32
749,臺南市,2014/07/20,安南,2.4,0.24,-,24.8,32,10,10.61,1.79,8.81,1.97,30.33,76.29
750,臺南市,2014/07/19,新營,-,-,-,-,-,-,-,-,-,-,-,-
751,臺南市,2014/07/19,善化,2.5,0.17,433.76,25.9,31,15,9.25,1.91,7.34,2.04,27.52,81.71
752,臺南市,2014/07/19,安南,3.2,0.27,-,27.1,36,11,14.02,2.74,11.26,2.09,29.34,78.29
753,臺南市,2014/07/18,新營,2.7,0.27,-,24.3,40,16,11.11,1.64,9.47,1.59,29.28,74.82
754,臺南市,2014/07/18,善化,3.3,0.21,443.11,21.8,37,16,12.11,2.24,9.87,1.73,26.95,83.77
755,臺南市,2014/07/18,安南,3.7,0.33,-,22.3,49,24,20.47,4.27,16.2,1.79,28.95,80.68
756,臺南市,2014/07/17,新營,2.9,0.29,-,30.4,52,25,13.73,2.49,11.24,1.64,31.0,68.77
757,臺南市,2014/07/17,善化,3.9,0.25,446.05,29.4,51,29,13.35,1.72,11.63,1.55,28.62,79.78
758,臺南市,2014/07/17,安南,3.6,0.36,-,31.0,58,28,18.76,3.03,15.73,1.58,30.96,74.72
759,臺南市,2014/07/16,新營,2.7,0.18,-,26.8,36,15,8.7,2.05,6.64,2.29,31.13,68.1
760,臺南市,2014/07/16,善化,3.5,0.16,431.11,23.3,33,14,8.9,1.76,7.14,2.93,30.1,74.16
761,臺南市,2014/07/16,安南,2.5,0.17,-,23.7,32,11,9.51,1.64,7.86,2.6,31.61,72.49
762,臺南市,2014/07/15,新營,-,0.2,-,13.4,25,7,9.1,2.5,6.6,1.74,31.27,69.24
763,臺南市,2014/07/15,善化,3.3,0.15,430.4,15.2,24,8,9.96,2.5,7.46,2.36,29.74,76.67
764,臺南市,2014/07/15,安南,2.8,0.15,-,17.4,26,8,9.33,2.66,6.67,2.31,31.69,73.0
765,臺南市,2014/07/14,新營,-,0.16,-,15.5,21,6,6.43,1.9,4.53,1.89,31.45,69.13
766,臺南市,2014/07/14,善化,2.3,0.13,426.74,16.3,21,7,7.5,1.74,5.77,2.15,30.03,75.94
767,臺南市,2014/07/14,安南,1.2,0.11,-,17.9,20,6,6.5,1.68,4.83,2.18,31.97,71.26
768,臺南市,2014/07/13,新營,2.5,0.2,-,18.5,24,9,6.36,1.55,4.81,2.06,31.65,67.01
769,臺南市,2014/07/13,善化,2.5,0.13,424.49,18.9,24,12,7.55,1.23,6.31,2.46,30.21,74.61
770,臺南市,2014/07/13,安南,1.7,0.16,-,20.0,25,10,7.49,2.31,5.18,2.6,31.79,71.92
771,臺南市,2014/07/12,新營,2.4,0.23,-,23.5,25,8,7.2,1.83,5.37,2.33,31.64,67.23
772,臺南市,2014/07/12,善化,3.9,0.18,427.36,23.5,27,11,8.42,1.53,6.89,3.47,30.51,73.57
773,臺南市,2014/07/12,安南,3.3,0.21,-,19.0,28,8,11.78,2.95,8.83,3.2,31.78,72.16
774,臺南市,2014/07/11,新營,1.4,0.21,-,19.1,23,7,7.4,1.66,5.74,2.18,31.15,69.87
775,臺南市,2014/07/11,善化,4.0,0.15,424.2,18.8,25,11,9.56,1.86,7.69,3.54,30.01,75.23
776,臺南市,2014/07/11,安南,3.4,0.19,-,18.4,26,7,9.46,1.99,7.47,3.06,31.15,75.76
777,臺南市,2014/07/10,新營,2.1,0.21,-,21.7,23,9,7.44,1.26,6.17,2.25,31.44,68.99
778,臺南市,2014/07/10,善化,4.0,0.15,428.45,18.8,26,10,10.15,2.54,7.61,3.51,30.22,74.22
779,臺南市,2014/07/10,安南,3.6,0.23,-,18.4,27,7,12.95,2.95,10.0,2.95,31.53,73.42
780,臺南市,2014/07/09,新營,2.6,0.27,-,28.8,32,17,8.07,1.93,6.15,1.82,30.65,73.69
781,臺南市,2014/07/09,善化,2.6,0.18,433.31,24.2,35,19,9.64,1.93,7.71,2.47,29.52,79.85
782,臺南市,2014/07/09,安南,2.3,0.26,-,26.3,38,13,12.07,2.8,9.27,2.32,30.78,78.2
783,臺南市,2014/07/08,新營,2.5,0.24,-,27.5,49,19,9.31,1.83,7.49,3.46,30.83,69.51
784,臺南市,2014/07/08,善化,2.9,0.18,427.94,24.4,46,21,9.02,1.5,7.51,4.67,29.8,75.71
785,臺南市,2014/07/08,安南,2.9,0.22,-,31.6,51,18,9.27,1.49,7.78,4.23,31.08,74.07
786,臺南市,2014/07/07,新營,3.5,0.2,-,26.8,48,22,10.23,1.97,8.27,2.49,31.11,72.09
787,臺南市,2014/07/07,善化,3.2,0.18,441.63,26.3,44,25,11.41,2.45,8.94,2.9,30.11,76.94
788,臺南市,2014/07/07,安南,3.4,0.16,-,34.5,44,20,7.48,1.07,6.4,3.02,31.43,75.57
789,臺南市,2014/07/06,新營,3.3,0.24,-,28.5,42,22,9.26,1.66,7.59,1.79,31.43,66.65
790,臺南市,2014/07/06,善化,3.1,0.19,436.86,30.8,39,22,9.71,2.38,7.33,1.75,30.07,75.5
791,臺南市,2014/07/06,安南,3.0,0.25,-,33.4,46,24,9.75,1.44,8.31,1.9,31.43,74.23
792,臺南市,2014/07/05,新營,2.9,0.24,-,23.5,44,25,9.77,2.23,7.55,2.17,31.19,65.16
793,臺南市,2014/07/05,善化,3.3,0.19,438.99,22.1,36,19,11.04,2.67,8.37,2.84,29.62,74.49
794,臺南市,2014/07/05,安南,3.0,0.23,-,21.0,38,17,13.25,2.86,10.39,2.48,31.24,70.52
795,臺南市,2014/07/04,新營,2.7,0.24,-,17.6,29,13,10.08,2.29,7.8,1.7,30.69,71.0
796,臺南市,2014/07/04,善化,-,-,-,-,-,-,-,-,-,-,-,-
797,臺南市,2014/07/04,安南,3.5,0.26,-,14.7,36,12,17.24,4.16,13.08,1.79,30.91,74.88
798,臺南市,2014/07/03,新營,2.0,0.17,-,13.4,24,8,5.98,0.93,5.03,1.68,30.87,69.8
799,臺南市,2014/07/03,善化,2.4,0.13,414.58,13.6,27,11,9.38,1.94,7.44,2.03,29.94,75.28
800,臺南市,2014/07/03,安南,1.1,0.12,-,17.1,28,6,7.16,2.03,5.12,2.12,31.41,72.2
