序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
30,臺北市,1995/12/27,古亭,5.0,0.69,14.5,-,23,43,17.44,25.66,2.32,0.22,2.1,15.42,-,-,23.0
31,臺北市,1995/12/27,中山,7.0,0.98,12.2,-,29,-,-,-,-,-,-,15.55,-,-,29.0
32,臺北市,1995/12/27,大同,12.6,4.61,-,-,44,258,201.88,56.55,4.68,2.49,2.19,16.22,-,-,72.0
33,臺北市,1995/12/27,萬華,10.0,0.94,13.2,-,24,41,10.67,30.63,-,-,-,15.29,-,-,24.0
34,臺北市,1995/12/27,陽明,0.4,0.22,39.0,-,11,1,0.27,0.94,-,-,-,7.39,-,99.0,34.0
35,臺北市,1995/12/27,士林,0.6,0.36,25.9,-,19,14,2.7,11.01,-,-,-,15.83,-,-,27.0
36,臺北市,1995/12/26,松山,6.0,0.84,9.9,-,30,50,19.35,30.25,-,-,-,13.55,-,-,30.0
37,臺北市,1995/12/26,古亭,4.8,0.72,15.3,-,32,42,17.37,24.99,2.18,0.21,1.97,14.21,-,-,32.0
38,臺北市,1995/12/26,中山,2.4,0.82,13.9,-,23,-,-,-,2.27,0.25,2.02,14.29,-,-,23.0
39,臺北市,1995/12/26,大同,9.6,4.29,-,-,40,243,190.81,51.73,4.43,2.2,2.22,14.98,-,-,68.0
40,臺北市,1995/12/26,萬華,8.4,0.88,13.5,-,22,38,9.69,28.25,-,-,-,14.1,-,-,22.0
41,臺北市,1995/12/26,陽明,0.3,0.19,37.2,-,11,1,0.13,0.75,-,-,-,6.16,-,92.0,32.0
42,臺北市,1995/12/26,士林,0.5,0.32,26.3,-,16,11,2.68,8.64,-,-,-,14.65,-,-,27.0
43,臺北市,1995/12/25,松山,2.2,0.52,20.5,-,21,24,5.37,18.72,-,-,-,13.31,-,-,27.0
44,臺北市,1995/12/25,古亭,2.3,0.45,19.8,-,26,29,9.07,20.25,2.2,0.2,2.0,13.47,-,-,26.0
45,臺北市,1995/12/25,中山,2.8,0.69,16.7,-,24,37,12.18,24.75,2.22,0.23,1.99,13.65,-,-,26.0
46,臺北市,1995/12/25,大同,8.3,3.2,-,-,35,211,164.1,47.15,3.97,1.76,2.21,14.08,-,-,57.0
47,臺北市,1995/12/25,萬華,4.7,0.68,18.9,-,22,28,4.82,22.86,-,-,-,13.49,-,-,26.0
48,臺北市,1995/12/25,陽明,0.2,0.14,38.1,-,11,1,0.3,0.61,-,-,-,5.15,-,91.0,33.0
49,臺北市,1995/12/25,士林,0.2,0.3,27.6,-,22,11,1.75,9.02,-,-,-,13.68,-,-,29.0
50,臺北市,1995/12/24,松山,4.0,0.64,35.1,-,60,16,0.98,15.22,-,-,-,15.45,-,-,55.0
51,臺北市,1995/12/24,古亭,3.9,0.68,32.0,-,72,31,5.68,25.16,2.08,0.16,1.93,15.65,-,-,61.0
52,臺北市,1995/12/24,中山,4.3,0.67,31.7,-,68,23,2.07,20.89,2.11,0.13,1.98,15.5,-,-,59.0
53,臺北市,1995/12/24,大同,9.5,2.72,-,-,67,161,110.69,50.21,3.38,1.18,2.2,15.86,-,-,59.0
54,臺北市,1995/12/24,萬華,5.8,0.84,30.0,-,63,25,2.43,22.98,-,-,-,15.41,-,-,57.0
55,臺北市,1995/12/24,陽明,3.7,0.36,47.5,-,-,3,0.44,2.35,-,-,-,6.67,-,91.0,45.0
56,臺北市,1995/12/24,士林,4.8,0.52,37.7,-,63,11,1.08,9.59,-,-,-,15.32,-,-,56.0
57,臺北市,1995/12/23,松山,5.1,1.04,10.9,-,42,52,15.98,35.8,-,-,-,16.81,-,-,42.0
58,臺北市,1995/12/23,古亭,3.8,1.04,15.6,-,34,53,19.67,33.47,2.42,0.36,2.06,17.05,-,-,34.0
59,臺北市,1995/12/23,中山,3.0,1.09,14.7,-,35,52,18.3,33.32,2.35,0.3,2.06,17.37,-,-,35.0
60,臺北市,1995/12/23,大同,11.9,5.54,-,-,56,277,215.83,61.01,5.31,3.02,2.29,18.14,-,-,78.0
61,臺北市,1995/12/23,萬華,6.4,1.04,15.9,-,36,40,7.2,32.39,-,-,-,17.08,-,-,36.0
62,臺北市,1995/12/23,陽明,0.4,0.28,43.8,-,11,1,0.31,0.77,-,-,-,10.16,-,100.0,39.0
63,臺北市,1995/12/23,士林,1.2,0.5,26.8,-,25,17,3.03,14.42,-,-,-,17.92,-,-,29.0
64,臺北市,1995/12/22,松山,8.2,1.05,13.4,-,54,46,12.58,33.73,-,-,-,17.5,-,-,52.0
65,臺北市,1995/12/22,古亭,3.9,0.78,22.4,-,39,40,13.66,26.46,2.61,0.21,2.4,17.72,-,-,39.0
66,臺北市,1995/12/22,中山,6.3,1.08,15.5,-,49,52,18.71,33.63,2.44,0.33,2.1,17.77,-,-,49.0
67,臺北市,1995/12/22,大同,14.0,4.91,-,-,63,237,178.45,58.64,4.87,2.52,2.34,18.44,-,-,69.0
68,臺北市,1995/12/22,萬華,8.0,1.02,19.7,-,44,36,6.88,29.29,-,-,-,17.64,-,-,44.0
69,臺北市,1995/12/22,陽明,1.0,0.3,44.1,-,11,2,0.48,1.13,-,-,-,10.01,-,100.0,39.0
70,臺北市,1995/12/22,士林,1.0,0.48,30.1,-,34,14,1.89,11.8,-,-,-,18.09,-,-,34.0
71,臺北市,1995/12/21,松山,6.7,1.16,16.1,-,77,50,14.62,34.92,-,-,-,15.57,-,-,64.0
72,臺北市,1995/12/21,古亭,5.2,1.05,22.0,-,69,47,15.44,31.26,2.15,0.22,1.94,15.89,-,-,59.0
73,臺北市,1995/12/21,中山,4.3,1.09,20.6,-,63,42,11.15,30.44,2.31,0.28,2.03,16.09,-,-,57.0
74,臺北市,1995/12/21,大同,14.3,4.83,-,-,87,245,185.94,59.53,6.43,4.06,2.38,16.7,-,-,81.0
75,臺北市,1995/12/21,萬華,8.3,1.24,18.3,-,64,41,7.39,33.71,-,-,-,15.78,-,-,57.0
76,臺北市,1995/12/21,陽明,2.3,0.48,45.9,-,11,2,0.01,1.59,-,-,-,8.53,-,100.0,44.0
77,臺北市,1995/12/21,士林,3.1,0.64,31.5,-,50,14,1.93,12.56,-,-,-,16.27,-,-,50.0
78,臺北市,1995/12/20,松山,6.7,0.99,13.1,-,53,46,12.93,33.28,-,-,-,16.02,-,-,52.0
79,臺北市,1995/12/20,古亭,4.5,0.96,20.0,-,50,42,13.91,28.46,2.3,0.28,2.01,16.43,-,-,50.0
80,臺北市,1995/12/20,中山,5.6,1.31,13.8,-,45,55,19.77,35.14,2.61,0.34,2.27,16.58,-,-,45.0
81,臺北市,1995/12/20,大同,14.3,5.11,-,-,73,258,197.88,60.12,-,-,-,17.3,-,-,81.0
82,臺北市,1995/12/20,萬華,7.7,1.08,18.4,-,38,37,6.23,30.47,-,-,-,16.4,-,-,38.0
83,臺北市,1995/12/20,陽明,1.0,0.36,44.4,-,10,3,1.39,1.23,-,-,-,9.8,-,99.0,39.0
84,臺北市,1995/12/20,士林,1.7,0.6,28.9,-,24,16,3.0,13.29,-,-,-,17.22,-,-,31.0
85,臺北市,1995/12/19,松山,6.0,0.85,11.5,-,26,44,13.24,30.5,-,-,-,15.48,-,-,26.0
86,臺北市,1995/12/19,古亭,5.6,0.78,15.3,-,21,39,14.22,25.27,2.1,0.2,1.9,15.71,-,-,22.0
87,臺北市,1995/12/19,中山,3.5,1.12,13.4,-,18,48,18.74,28.83,2.45,0.32,2.13,16.2,-,-,20.0
88,臺北市,1995/12/19,大同,10.4,4.42,-,-,50,234,182.86,51.38,-,-,-,16.55,-,-,76.0
89,臺北市,1995/12/19,萬華,6.4,0.98,13.9,-,21,39,9.3,29.24,-,-,-,15.93,-,-,21.0
90,臺北市,1995/12/19,陽明,0.4,0.27,38.5,-,10,1,0.42,0.51,-,-,-,9.66,-,99.0,35.0
91,臺北市,1995/12/19,士林,0.6,0.45,26.5,-,14,15,2.89,11.65,-,-,-,16.96,-,-,28.0
92,臺北市,1995/12/18,松山,4.6,0.91,10.6,-,20,44,13.13,30.77,-,-,-,16.03,-,-,20.0
93,臺北市,1995/12/18,古亭,3.0,0.94,12.1,-,22,45,18.19,27.27,2.25,0.34,1.91,16.42,-,-,22.0
94,臺北市,1995/12/18,中山,6.2,1.22,8.1,-,25,61,26.1,34.99,2.63,0.4,2.23,16.53,-,-,25.0
95,臺北市,1995/12/18,大同,10.5,5.23,-,-,50,296,238.11,57.47,4.53,2.36,2.17,17.08,-,-,81.0
96,臺北市,1995/12/18,萬華,3.9,1.11,11.2,-,14,43,11.41,31.64,-,-,-,16.37,-,-,20.0
97,臺北市,1995/12/18,陽明,0.3,0.24,38.4,-,10,2,0.98,0.78,-,-,-,10.8,-,98.0,33.0
98,臺北市,1995/12/18,士林,1.2,0.63,19.2,-,17,27,7.99,18.77,-,-,-,16.84,-,-,27.0
99,臺北市,1995/12/17,松山,1.9,0.76,14.7,-,27,31,6.82,24.52,-,-,-,17.34,-,-,27.0
100,臺北市,1995/12/17,古亭,2.4,0.75,14.0,-,31,37,12.62,24.44,2.07,0.21,1.86,17.44,-,-,31.0
101,臺北市,1995/12/17,中山,2.5,1.02,11.6,-,27,45,16.0,28.5,2.43,0.3,2.13,17.78,-,-,27.0
102,臺北市,1995/12/17,大同,6.2,3.44,-,-,45,199,153.46,45.43,3.44,1.28,2.16,18.17,-,-,50.0
103,臺北市,1995/12/17,萬華,1.8,0.83,13.9,-,26,31,4.88,25.81,-,-,-,17.43,-,-,26.0
104,臺北市,1995/12/17,陽明,0.3,0.22,37.4,-,14,2,0.13,1.46,-,-,-,11.42,-,94.0,41.0
105,臺北市,1995/12/17,士林,0.7,0.59,20.0,-,19,20,4.16,16.24,-,-,-,18.12,-,-,24.0
106,臺北市,1995/12/16,松山,7.3,1.65,12.4,-,68,71,33.02,38.34,-,-,-,21.61,-,-,59.0
107,臺北市,1995/12/16,古亭,6.6,1.51,16.4,-,58,70,36.96,32.85,2.58,0.57,2.0,21.85,-,-,54.0
108,臺北市,1995/12/16,中山,9.1,1.6,14.4,-,69,69,29.0,40.27,2.86,0.65,2.21,21.71,-,-,59.0
109,臺北市,1995/12/16,大同,13.7,4.49,-,-,92,215,155.79,58.89,4.31,2.1,2.2,22.29,-,-,71.0
110,臺北市,1995/12/16,萬華,9.0,1.32,17.3,-,69,51,14.85,36.27,-,-,-,21.67,-,-,59.0
111,臺北市,1995/12/16,陽明,4.8,0.39,51.2,-,26,6,0.22,5.36,-,-,-,15.0,-,88.0,63.0
112,臺北市,1995/12/16,士林,6.3,1.1,22.6,-,53,42,18.46,23.92,-,-,-,21.47,-,-,51.0
113,臺北市,1995/12/15,松山,8.3,1.1,9.8,-,59,55,16.39,38.97,-,-,-,19.97,-,-,55.0
114,臺北市,1995/12/15,古亭,4.3,0.94,16.8,-,57,47,17.05,29.51,2.46,0.4,2.05,20.15,-,-,53.0
115,臺北市,1995/12/15,中山,6.3,1.23,15.8,-,49,59,24.53,34.33,2.66,0.48,2.18,19.97,-,-,49.0
116,臺北市,1995/12/15,大同,14.0,4.73,-,-,72,243,185.29,57.28,4.6,2.32,2.28,20.55,-,-,65.0
117,臺北市,1995/12/15,萬華,5.2,1.15,12.5,-,55,47,11.05,35.68,-,-,-,19.93,-,-,53.0
118,臺北市,1995/12/15,陽明,0.4,0.29,47.2,-,14,1,0.39,0.83,-,-,-,13.05,-,81.0,43.0
119,臺北市,1995/12/15,士林,5.3,1.03,22.7,-,51,47,24.0,22.53,-,-,-,19.58,-,-,50.0
120,臺北市,1995/12/14,松山,7.1,2.06,8.9,-,85,112,65.62,45.94,-,-,-,20.01,-,-,68.0
121,臺北市,1995/12/14,古亭,8.6,1.73,10.0,-,86,90,49.7,40.63,3.33,0.94,2.39,19.91,-,-,68.0
122,臺北市,1995/12/14,中山,8.8,2.01,10.4,-,76,101,52.62,47.94,3.87,1.18,2.68,19.91,-,-,63.0
123,臺北市,1995/12/14,大同,12.2,3.7,-,-,80,185,128.97,55.7,5.05,2.34,2.71,20.17,-,-,65.0
124,臺北市,1995/12/14,萬華,13.0,1.95,11.1,-,96,98,46.06,47.03,-,-,-,19.75,-,-,73.0
125,臺北市,1995/12/14,陽明,1.8,0.21,40.1,-,17,3,0.19,2.44,-,-,-,15.03,-,79.0,38.0
126,臺北市,1995/12/14,士林,5.7,1.79,12.3,-,96,93,58.74,33.78,-,-,-,19.55,-,-,73.0
127,臺北市,1995/12/13,松山,8.7,1.02,13.6,-,60,51,17.91,32.8,-,-,-,19.72,-,-,55.0
128,臺北市,1995/12/13,古亭,5.3,1.17,17.0,-,59,56,27.65,28.63,2.5,0.42,2.08,19.94,-,-,55.0
129,臺北市,1995/12/13,中山,12.9,1.15,11.8,-,62,70,32.1,38.14,-,-,-,19.98,-,-,56.0
130,臺北市,1995/12/13,大同,22.0,5.23,-,-,81,259,202.18,57.19,4.93,2.7,2.23,20.58,-,-,91.0
131,臺北市,1995/12/13,萬華,8.9,1.28,16.5,-,58,48,14.43,33.43,-,-,-,19.82,-,-,54.0
132,臺北市,1995/12/13,陽明,1.4,0.27,43.6,-,14,2,0.24,1.59,-,-,-,12.81,-,94.0,41.0
133,臺北市,1995/12/13,士林,3.8,0.67,26.8,-,39,28,9.96,18.01,-,-,-,20.46,-,-,39.0
134,臺北市,1995/12/12,松山,6.0,1.42,14.9,-,73,71,39.2,31.68,-,-,-,19.24,-,-,61.0
135,臺北市,1995/12/12,古亭,4.5,1.23,15.3,-,66,62,33.64,28.68,2.48,0.47,2.01,19.26,-,-,58.0
136,臺北市,1995/12/12,中山,8.3,1.49,15.6,-,66,78,43.37,34.37,-,-,-,19.5,-,-,58.0
137,臺北市,1995/12/12,大同,14.7,4.7,-,-,93,248,190.61,57.4,5.02,2.37,2.66,20.07,-,-,72.0
138,臺北市,1995/12/12,萬華,16.3,1.39,14.5,-,81,62,25.39,36.86,-,-,-,19.17,-,-,65.0
139,臺北市,1995/12/12,陽明,0.8,0.22,45.3,-,18,1,0.16,1.29,-,-,-,12.55,-,90.0,45.0
140,臺北市,1995/12/12,士林,3.8,1.1,24.0,-,52,51,30.7,20.45,-,-,-,19.19,-,-,51.0
141,臺北市,1995/12/11,松山,7.5,2.0,17.4,-,68,104,52.09,51.85,-,-,-,19.66,-,-,68.0
142,臺北市,1995/12/11,古亭,6.2,1.88,18.4,-,64,90,47.56,42.81,3.22,0.95,2.27,19.71,-,-,77.0
143,臺北市,1995/12/11,中山,7.5,1.84,12.5,-,65,98,49.97,48.51,3.66,1.08,2.58,19.52,-,-,57.0
144,臺北市,1995/12/11,大同,8.9,3.52,-,-,79,185,129.5,55.06,5.01,1.94,3.07,19.74,-,-,64.0
145,臺北市,1995/12/11,萬華,19.6,1.77,16.1,-,66,87,42.59,44.6,-,-,-,19.32,-,-,67.0
146,臺北市,1995/12/11,陽明,3.0,0.28,42.6,-,16,6,0.44,6.05,-,-,-,14.09,-,89.0,60.0
147,臺北市,1995/12/11,士林,3.7,1.36,18.4,-,56,71,42.76,28.12,-,-,-,19.47,-,-,53.0
148,臺北市,1995/12/10,松山,6.5,0.91,8.9,-,24,50,18.02,32.21,-,-,-,17.18,-,-,24.0
149,臺北市,1995/12/10,古亭,2.0,0.67,16.9,-,22,39,15.05,24.25,2.26,0.26,2.0,17.64,-,-,25.0
150,臺北市,1995/12/10,中山,6.2,1.07,10.0,-,23,62,27.31,34.93,2.66,0.46,2.2,17.6,-,-,23.0
151,臺北市,1995/12/10,大同,11.4,4.24,-,-,37,258,203.79,54.18,4.02,1.77,2.25,18.09,-,-,65.0
152,臺北市,1995/12/10,萬華,6.0,0.92,14.8,-,18,42,11.51,30.28,-,-,-,17.52,-,-,22.0
153,臺北市,1995/12/10,陽明,0.4,0.23,40.1,-,10,2,0.15,1.43,-,-,-,10.6,-,90.0,35.0
154,臺北市,1995/12/10,士林,6.1,0.39,26.1,-,18,19,2.75,16.04,-,-,-,18.25,-,-,30.0
155,臺北市,1995/12/09,松山,6.3,0.96,13.0,-,36,52,20.21,32.26,-,-,-,16.24,-,-,36.0
156,臺北市,1995/12/09,古亭,3.1,0.81,18.3,-,31,43,17.04,25.71,2.4,0.33,2.06,16.56,-,-,31.0
157,臺北市,1995/12/09,中山,6.5,0.93,14.0,-,29,53,19.13,34.19,2.51,0.41,2.1,16.44,-,-,29.0
158,臺北市,1995/12/09,大同,14.7,4.43,-,-,45,265,207.2,57.74,4.35,2.13,2.22,17.0,-,-,66.0
159,臺北市,1995/12/09,萬華,7.3,0.97,14.9,-,29,44,12.02,32.0,-,-,-,16.19,-,-,29.0
160,臺北市,1995/12/09,陽明,2.2,0.2,40.4,-,13,2,0.08,1.8,-,-,-,8.45,-,81.0,37.0
161,臺北市,1995/12/09,士林,1.4,0.43,30.6,-,18,19,4.13,14.56,-,-,-,16.5,-,-,34.0
162,臺北市,1995/12/08,松山,5.2,0.79,21.5,-,-,39,12.23,26.76,-,-,-,13.26,-,-,53.0
163,臺北市,1995/12/08,古亭,5.4,0.92,17.5,-,58,52,21.59,30.48,2.34,0.34,2.0,13.43,-,-,54.0
164,臺北市,1995/12/08,中山,4.0,0.73,22.5,-,43,38,9.02,29.18,2.31,0.32,1.99,13.47,-,-,43.0
165,臺北市,1995/12/08,大同,9.9,3.2,-,-,55,203,149.43,53.2,3.7,1.58,2.11,13.92,-,-,53.0
166,臺北市,1995/12/08,萬華,8.5,1.01,19.4,-,52,43,10.62,32.6,-,-,-,13.33,-,-,51.0
167,臺北市,1995/12/08,陽明,2.6,0.36,45.9,-,27,2,0.06,1.63,-,-,-,5.09,-,79.0,41.0
168,臺北市,1995/12/08,士林,3.1,0.45,37.4,-,43,15,2.65,11.97,-,-,-,13.39,-,-,43.0
169,臺北市,1995/12/07,松山,6.2,0.71,25.2,-,52,33,6.82,26.61,-,-,-,12.98,-,-,51.0
170,臺北市,1995/12/07,古亭,5.9,0.84,20.7,-,55,44,13.5,30.95,2.42,0.32,2.09,13.18,-,-,52.0
171,臺北市,1995/12/07,中山,5.5,0.77,22.3,-,46,41,8.28,32.58,2.48,0.33,2.14,13.26,-,-,46.0
172,臺北市,1995/12/07,大同,11.6,3.2,-,-,58,213,155.23,58.24,3.59,1.46,2.13,13.72,-,-,54.0
173,臺北市,1995/12/07,萬華,9.5,0.95,21.4,-,49,40,7.28,33.1,-,-,-,13.19,-,-,49.0
174,臺北市,1995/12/07,陽明,4.1,0.3,49.7,-,30,1,0.05,1.33,-,-,-,4.66,-,80.0,48.0
175,臺北市,1995/12/07,士林,4.3,0.43,40.5,-,52,15,2.03,13.4,-,-,-,13.12,-,-,51.0
176,臺北市,1995/12/06,松山,6.8,0.82,22.6,-,54,40,10.99,28.65,-,-,-,13.33,-,-,52.0
177,臺北市,1995/12/06,古亭,7.1,0.97,18.4,-,47,50,17.95,32.45,2.37,0.35,2.03,13.59,-,-,47.0
178,臺北市,1995/12/06,中山,5.9,0.84,20.7,-,54,41,8.99,32.15,2.47,0.33,2.14,13.56,-,-,52.0
179,臺北市,1995/12/06,大同,12.2,3.29,-,-,58,208,151.52,56.86,3.76,1.57,2.19,13.91,-,-,54.0
180,臺北市,1995/12/06,萬華,12.1,1.18,17.8,-,59,51,13.22,37.73,-,-,-,13.35,-,-,54.0
181,臺北市,1995/12/06,陽明,5.4,0.31,46.4,-,33,2,0.01,1.68,-,-,-,5.06,-,82.0,42.0
182,臺北市,1995/12/06,士林,4.9,0.56,32.2,-,47,22,3.52,18.03,-,-,-,13.18,-,-,47.0
183,臺北市,1995/12/05,松山,7.8,0.9,28.1,-,83,33,4.46,28.07,-,-,-,15.16,-,-,67.0
184,臺北市,1995/12/05,古亭,8.4,1.09,19.6,-,102,48,12.22,35.99,2.25,0.38,1.87,15.45,-,-,76.0
185,臺北市,1995/12/05,中山,6.9,0.95,27.0,-,83,34,4.94,29.19,2.39,0.27,2.12,15.42,-,-,67.0
186,臺北市,1995/12/05,大同,13.8,3.91,-,-,94,206,147.47,58.6,3.98,1.81,2.17,15.84,-,-,72.0
187,臺北市,1995/12/05,萬華,8.8,1.21,24.7,-,87,38,4.57,33.1,-,-,-,15.29,-,-,68.0
188,臺北市,1995/12/05,陽明,11.6,0.55,43.8,-,49,3,0.2,2.72,-,-,-,7.01,-,92.0,49.0
189,臺北市,1995/12/05,士林,6.9,0.7,40.6,-,71,18,3.11,15.22,-,-,-,15.28,-,-,60.0
190,臺北市,1995/12/04,松山,7.5,1.4,9.6,-,78,58,20.96,36.87,-,-,-,15.29,-,-,64.0
191,臺北市,1995/12/04,古亭,5.6,1.43,10.7,-,88,67,32.28,35.04,2.48,0.48,2.0,15.62,-,-,69.0
192,臺北市,1995/12/04,中山,6.4,1.42,10.2,-,71,61,21.11,39.39,2.66,0.51,2.15,15.89,-,-,60.0
193,臺北市,1995/12/04,大同,16.9,5.53,-,-,102,282,221.09,60.89,4.75,2.53,2.22,16.5,-,-,92.0
194,臺北市,1995/12/04,萬華,6.1,1.5,9.6,-,69,55,14.31,40.96,-,-,-,15.49,-,-,60.0
195,臺北市,1995/12/04,陽明,3.8,0.49,43.7,-,16,3,0.38,2.8,-,-,-,8.68,-,100.0,41.0
196,臺北市,1995/12/04,士林,6.0,0.93,24.9,-,62,30,6.15,23.47,-,-,-,16.13,-,-,56.0
197,臺北市,1995/12/03,松山,5.0,0.7,15.1,-,23,38,9.17,28.68,-,-,-,17.59,-,-,27.0
198,臺北市,1995/12/03,古亭,2.7,0.66,18.5,-,30,39,13.82,25.2,2.39,0.2,2.19,18.11,-,-,30.0
199,臺北市,1995/12/03,中山,4.1,0.94,13.9,-,32,54,21.0,32.78,2.5,0.35,2.14,18.14,-,-,32.0
200,臺北市,1995/12/03,大同,10.9,3.69,-,-,42,223,169.51,53.46,3.89,1.57,2.32,18.79,-,-,52.0
201,臺北市,1995/12/03,萬華,2.2,0.75,18.9,-,20,32,5.48,26.95,-,-,-,17.88,-,-,27.0
202,臺北市,1995/12/03,陽明,0.5,0.18,42.4,-,14,1,0.23,1.19,-,-,-,11.05,-,88.0,37.0
203,臺北市,1995/12/03,士林,2.1,0.44,29.9,-,27,20,6.33,14.15,-,-,-,18.21,-,-,32.0
204,臺北市,1995/12/02,松山,6.7,1.24,12.7,-,50,49,12.44,36.15,-,-,-,17.49,-,-,50.0
205,臺北市,1995/12/02,古亭,2.8,0.63,22.5,-,35,36,9.66,26.01,2.29,0.21,2.08,18.28,-,-,36.0
206,臺北市,1995/12/02,中山,3.7,0.8,18.1,-,39,44,11.86,31.78,2.55,0.34,2.21,17.9,-,-,39.0
207,臺北市,1995/12/02,大同,11.9,3.82,-,-,51,227,169.66,57.72,4.16,1.89,2.26,18.49,-,-,55.0
208,臺北市,1995/12/02,萬華,3.6,0.89,19.6,-,41,37,5.35,31.39,-,-,-,18.0,-,-,41.0
209,臺北市,1995/12/02,陽明,0.6,0.2,45.3,-,17,1,0.15,1.28,-,-,-,10.11,-,84.0,40.0
210,臺北市,1995/12/02,士林,1.1,0.4,38.8,-,38,13,2.2,10.99,-,-,-,18.15,-,-,40.0
