序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","風速 WIND_SPEED (m/sec)","溫度 AMB_TEMP (℃)","相對濕度 RH (percent)"
581,臺中市,2015/06/22,西屯,4.0,0.34,-,23.1,36,20,20.43,3.44,16.99,1.62,29.38,79.16
582,臺中市,2015/06/22,忠明,2.3,0.46,-,23.6,21,17,19.56,3.25,16.31,1.63,27.86,75.03
583,臺中市,2015/06/22,豐原,2.6,0.3,-,23.3,19,15,11.91,3.26,8.65,1.89,27.31,74.18
584,臺中市,2015/06/22,沙鹿,2.9,0.32,-,24.2,39,18,16.75,2.28,14.47,1.99,30.53,78.72
585,臺中市,2015/06/22,大里,4.2,0.39,421.94,24.7,31,18,17.09,2.42,14.67,1.7,30.48,74.44
586,臺中市,2015/06/21,西屯,2.7,0.25,-,27.3,42,28,13.21,2.35,10.86,2.07,30.65,71.16
587,臺中市,2015/06/21,忠明,2.5,0.33,-,27.5,34,24,13.29,1.54,11.75,1.79,29.4,65.82
588,臺中市,2015/06/21,豐原,2.7,0.24,-,28.5,20,15,9.4,1.72,7.68,2.03,28.16,69.1
589,臺中市,2015/06/21,沙鹿,2.8,0.25,-,27.1,38,16,12.57,2.11,10.46,2.64,30.94,75.79
590,臺中市,2015/06/21,大里,2.9,0.3,423.77,28.0,43,31,13.19,2.37,10.83,1.92,31.76,65.05
591,臺中市,2015/06/20,西屯,3.5,0.25,-,26.2,39,15,12.18,1.82,10.36,1.83,30.74,70.2
592,臺中市,2015/06/20,忠明,3.4,0.34,-,26.9,24,16,14.72,2.2,12.52,1.84,29.49,64.97
593,臺中市,2015/06/20,豐原,3.1,0.28,-,28.3,22,16,10.64,1.8,8.84,2.11,28.41,70.4
594,臺中市,2015/06/20,沙鹿,4.3,0.25,-,25.6,34,12,12.31,2.26,10.05,2.27,30.81,75.95
595,臺中市,2015/06/20,大里,2.8,0.3,421.86,26.7,37,19,13.55,1.9,11.65,1.76,31.25,65.1
596,臺中市,2015/06/19,西屯,2.6,0.17,-,22.4,33,18,12.28,2.99,9.29,2.02,30.73,70.74
597,臺中市,2015/06/19,忠明,2.8,0.26,-,23.2,27,16,11.71,2.0,9.7,1.99,29.55,64.96
598,臺中市,2015/06/19,豐原,3.1,0.22,-,26.9,21,10,8.63,1.82,6.8,2.47,29.02,65.98
599,臺中市,2015/06/19,沙鹿,4.1,0.21,-,20.7,26,8,12.33,3.53,8.81,2.76,31.32,72.08
600,臺中市,2015/06/19,大里,2.2,0.26,413.6,23.2,35,20,11.69,2.28,9.41,2.11,30.04,66.67
601,臺中市,2015/06/18,西屯,4.2,0.2,-,18.7,43,20,15.77,3.15,12.62,2.96,30.68,68.77
602,臺中市,2015/06/18,忠明,3.3,0.3,-,18.8,33,17,15.1,2.94,12.16,2.31,29.53,63.1
603,臺中市,2015/06/18,豐原,3.4,0.24,-,26.0,33,22,9.28,1.33,7.94,3.8,29.06,63.31
604,臺中市,2015/06/18,沙鹿,2.8,0.24,-,16.3,32,12,13.85,2.72,11.12,3.58,31.01,70.73
605,臺中市,2015/06/18,大里,3.2,0.3,413.02,19.3,45,26,13.9,3.03,10.87,2.38,30.23,63.76
606,臺中市,2015/06/17,西屯,2.5,0.15,-,17.5,34,12,13.2,3.14,10.06,2.91,30.92,69.7
607,臺中市,2015/06/17,忠明,2.3,0.28,-,18.4,28,13,13.34,2.78,10.56,2.34,29.62,65.19
608,臺中市,2015/06/17,豐原,4.6,1.2,-,24.2,29,16,11.08,2.42,8.66,3.88,29.31,65.29
609,臺中市,2015/06/17,沙鹿,3.4,0.21,-,15.9,28,5,11.88,2.79,9.09,3.81,31.09,72.92
610,臺中市,2015/06/17,大里,3.3,0.27,410.4,20.8,39,20,12.33,3.41,8.92,2.53,31.01,65.51
611,臺中市,2015/06/16,西屯,3.5,0.15,-,18.8,32,11,13.49,4.37,9.12,2.43,30.68,71.25
612,臺中市,2015/06/16,忠明,2.6,0.29,-,18.1,24,11,13.11,3.02,10.09,2.13,29.76,66.0
613,臺中市,2015/06/16,豐原,3.9,0.29,-,23.0,25,15,12.6,2.5,10.11,3.26,29.01,65.47
614,臺中市,2015/06/16,沙鹿,3.6,0.22,-,15.9,28,6,12.45,3.11,9.34,3.18,30.92,75.43
615,臺中市,2015/06/16,大里,2.5,0.27,418.08,18.1,28,16,12.39,3.1,9.29,2.23,30.74,66.51
616,臺中市,2015/06/15,西屯,2.5,0.14,-,15.0,31,10,12.21,3.22,8.99,1.99,29.86,74.09
617,臺中市,2015/06/15,忠明,2.6,0.24,-,16.8,19,9,12.0,2.53,9.48,2.0,29.5,68.48
618,臺中市,2015/06/15,豐原,3.6,0.33,-,18.9,16,10,10.9,2.24,8.65,2.54,28.13,71.19
619,臺中市,2015/06/15,沙鹿,2.8,0.19,-,16.8,29,5,10.88,2.35,8.53,2.69,30.74,76.35
620,臺中市,2015/06/15,大里,3.1,0.27,422.2,15.6,41,10,12.67,3.66,9.01,2.03,27.4,70.0
621,臺中市,2015/06/14,西屯,2.4,0.14,-,17.7,29,10,11.16,2.21,8.95,2.32,29.65,71.17
622,臺中市,2015/06/14,忠明,2.0,0.27,-,18.0,17,9,11.56,2.06,9.5,2.08,29.49,66.24
623,臺中市,2015/06/14,豐原,2.8,0.21,-,18.9,11,11,8.04,2.09,5.95,2.67,28.37,69.28
624,臺中市,2015/06/14,沙鹿,2.5,0.22,-,16.2,25,3,10.47,1.93,8.53,2.8,31.23,72.6
625,臺中市,2015/06/14,大里,2.2,0.22,417.74,18.5,16,9,9.98,2.39,7.58,2.23,26.69,68.75
626,臺中市,2015/06/13,西屯,4.0,0.12,-,19.1,28,11,13.22,4.79,8.42,2.52,29.66,72.74
627,臺中市,2015/06/13,忠明,2.6,0.26,-,18.8,23,12,12.15,2.41,9.75,2.17,29.37,67.55
628,臺中市,2015/06/13,豐原,3.3,0.26,-,22.9,20,16,10.07,3.12,6.95,3.07,28.96,65.61
629,臺中市,2015/06/13,沙鹿,2.8,0.2,-,16.7,24,6,11.42,2.9,8.51,2.92,30.98,75.21
630,臺中市,2015/06/13,大里,3.0,0.23,418.7,20.4,28,18,11.94,3.07,8.87,2.21,26.96,68.44
631,臺中市,2015/06/12,西屯,2.7,0.13,-,18.6,27,10,13.25,3.58,9.67,2.55,29.63,72.58
632,臺中市,2015/06/12,忠明,2.7,0.24,-,18.3,17,10,13.17,2.93,10.24,2.17,29.2,68.04
633,臺中市,2015/06/12,豐原,1.9,0.33,-,23.5,19,12,11.6,2.66,8.94,3.01,28.93,67.19
634,臺中市,2015/06/12,沙鹿,3.1,0.2,-,14.4,24,6,11.63,2.6,9.03,2.92,30.81,76.93
635,臺中市,2015/06/12,大里,3.0,0.23,414.41,19.4,26,14,13.15,3.19,9.96,2.18,28.02,68.1
636,臺中市,2015/06/11,西屯,3.9,0.14,-,18.8,32,9,14.11,3.99,10.12,2.78,29.77,70.46
637,臺中市,2015/06/11,忠明,2.7,0.28,-,18.7,18,11,13.06,2.43,10.63,2.17,29.53,65.49
638,臺中市,2015/06/11,豐原,2.2,0.24,-,24.0,22,15,10.8,2.33,8.47,4.05,29.32,63.88
639,臺中市,2015/06/11,沙鹿,2.8,0.19,-,19.5,25,6,11.08,2.5,8.58,3.44,31.02,73.95
640,臺中市,2015/06/11,大里,2.5,0.26,413.55,18.9,24,13,12.03,3.09,8.94,2.23,27.91,65.32
641,臺中市,2015/06/10,西屯,4.7,0.12,-,22.1,31,10,13.5,3.64,9.86,2.71,29.58,70.73
642,臺中市,2015/06/10,忠明,2.2,0.27,-,22.6,16,11,13.65,2.61,11.04,2.21,29.37,64.85
643,臺中市,2015/06/10,豐原,4.1,1.17,-,28.1,34,21,11.75,1.97,9.78,4.1,29.15,63.29
644,臺中市,2015/06/10,沙鹿,3.0,0.2,-,20.9,24,5,11.6,2.62,8.98,3.5,30.9,72.34
645,臺中市,2015/06/10,大里,2.5,0.25,417.11,23.8,24,11,11.75,2.83,8.92,2.41,29.29,65.43
646,臺中市,2015/06/09,西屯,4.3,0.14,-,22.6,32,12,14.07,2.86,11.21,2.57,29.02,70.48
647,臺中市,2015/06/09,忠明,3.0,0.31,-,22.6,20,12,15.42,3.14,12.28,2.17,29.13,65.21
648,臺中市,2015/06/09,豐原,3.4,0.25,-,28.8,24,13,10.49,1.3,9.2,3.53,28.69,62.53
649,臺中市,2015/06/09,沙鹿,2.4,0.2,-,19.0,27,9,12.35,2.82,9.53,3.24,30.42,72.57
650,臺中市,2015/06/09,大里,2.2,0.28,425.35,20.9,27,16,12.51,2.6,9.92,2.09,28.67,66.05
651,臺中市,2015/06/08,西屯,3.3,0.21,-,20.5,32,11,15.27,3.35,11.91,2.47,28.62,71.4
652,臺中市,2015/06/08,忠明,2.4,0.31,-,20.4,22,13,13.99,2.72,11.27,2.23,30.18,66.36
653,臺中市,2015/06/08,豐原,2.9,0.24,-,29.3,19,13,9.99,2.45,7.54,3.15,27.83,66.78
654,臺中市,2015/06/08,沙鹿,2.9,0.23,-,19.2,28,7,14.26,3.56,10.7,2.93,30.09,74.62
655,臺中市,2015/06/08,大里,2.8,0.29,425.23,20.4,24,13,13.53,2.59,10.94,1.97,27.15,66.96
656,臺中市,2015/06/07,西屯,1.7,0.18,-,20.8,27,9,10.04,2.13,7.91,1.71,28.12,78.9
657,臺中市,2015/06/07,忠明,2.2,0.34,-,18.9,22,10,13.63,2.71,10.93,1.84,30.14,74.45
658,臺中市,2015/06/07,豐原,2.7,0.83,-,22.7,19,11,10.77,2.65,8.12,2.39,27.15,75.31
659,臺中市,2015/06/07,沙鹿,3.1,0.27,-,23.3,36,11,13.13,2.16,10.96,2.0,29.37,82.0
660,臺中市,2015/06/07,大里,1.7,0.26,429.52,18.8,29,13,12.05,3.01,9.04,1.86,26.03,73.39
661,臺中市,2015/06/06,西屯,2.8,0.26,-,14.7,28,9,18.89,5.89,13.0,1.59,26.77,84.07
662,臺中市,2015/06/06,忠明,1.9,0.4,-,12.8,13,10,19.05,4.71,14.35,1.34,28.84,78.59
663,臺中市,2015/06/06,豐原,1.8,0.25,-,18.7,15,8,9.29,2.26,7.03,2.17,26.13,77.6
664,臺中市,2015/06/06,沙鹿,2.1,0.26,-,17.8,25,6,15.11,3.54,11.58,2.2,28.61,80.66
665,臺中市,2015/06/06,大里,2.6,0.35,429.21,12.0,23,10,19.24,7.02,12.22,1.47,25.41,77.62
666,臺中市,2015/06/05,西屯,3.6,0.18,-,17.8,30,13,14.14,3.69,10.46,2.72,28.57,76.02
667,臺中市,2015/06/05,忠明,2.5,0.29,-,17.4,17,12,13.59,2.68,10.91,2.11,30.43,71.33
668,臺中市,2015/06/05,豐原,2.5,0.43,-,21.6,16,12,10.15,2.36,7.78,3.6,27.83,70.24
669,臺中市,2015/06/05,沙鹿,2.4,0.22,-,17.7,28,7,11.4,2.47,8.93,3.2,30.24,76.43
670,臺中市,2015/06/05,大里,2.2,0.26,417.51,17.2,28,16,13.58,3.2,10.39,2.18,27.8,70.32
671,臺中市,2015/06/04,西屯,3.9,0.17,-,19.5,30,10,13.78,3.59,10.19,2.0,28.23,74.74
672,臺中市,2015/06/04,忠明,2.6,0.31,-,18.3,24,10,15.3,3.36,11.94,2.01,29.79,69.65
673,臺中市,2015/06/04,豐原,2.7,0.29,-,23.0,18,12,13.26,3.05,10.2,2.54,27.47,71.47
674,臺中市,2015/06/04,沙鹿,2.7,0.22,-,17.3,27,5,13.25,3.22,10.03,2.41,29.73,77.52
675,臺中市,2015/06/04,大里,2.8,0.29,429.85,20.0,20,12,13.04,2.82,10.22,1.84,28.74,70.05
676,臺中市,2015/06/03,西屯,3.3,0.18,-,16.6,31,10,13.03,3.22,9.81,2.25,28.64,72.24
677,臺中市,2015/06/03,忠明,2.3,0.3,-,17.1,21,8,15.07,3.58,11.5,2.0,30.39,67.14
678,臺中市,2015/06/03,豐原,4.1,0.89,-,23.7,23,12,11.89,2.32,9.57,3.44,28.48,66.53
679,臺中市,2015/06/03,沙鹿,3.0,0.24,-,14.4,26,5,12.78,2.94,9.84,2.99,30.32,73.9
680,臺中市,2015/06/03,大里,2.8,0.31,424.04,17.8,23,11,13.33,3.43,9.9,1.97,29.22,67.75
681,臺中市,2015/06/02,西屯,2.7,0.25,-,18.4,35,13,17.92,5.29,12.64,2.57,28.56,72.11
682,臺中市,2015/06/02,忠明,1.6,0.33,-,19.8,25,9,15.18,3.4,11.78,2.13,29.83,67.51
683,臺中市,2015/06/02,豐原,3.4,0.26,-,34.4,24,-,9.34,1.49,7.85,3.45,29.09,61.95
684,臺中市,2015/06/02,沙鹿,2.8,0.26,-,19.1,31,6,14.39,2.05,12.34,3.12,30.32,73.55
685,臺中市,2015/06/02,大里,1.7,0.33,423.92,19.9,26,11,15.46,4.79,10.67,1.98,28.57,68.05
686,臺中市,2015/06/01,西屯,3.9,0.25,-,17.8,31,13,20.24,5.86,14.38,1.61,27.12,83.58
687,臺中市,2015/06/01,忠明,2.2,0.5,-,16.7,26,10,19.77,4.55,15.22,1.48,27.77,78.65
688,臺中市,2015/06/01,豐原,3.5,1.34,-,25.8,-,11,9.35,1.33,8.03,2.63,26.33,77.6
689,臺中市,2015/06/01,沙鹿,3.1,0.27,-,21.8,32,8,13.74,3.12,10.63,2.72,28.89,80.72
690,臺中市,2015/06/01,大里,4.4,0.51,428.24,16.7,28,17,20.12,6.0,14.12,1.44,27.51,76.31
691,臺南市,2015/06/30,新營,2.0,0.21,-,18.5,32,10,8.32,1.58,6.74,2.16,31.12,67.68
692,臺南市,2015/06/30,善化,2.2,0.16,408.72,18.3,27,8,9.78,1.73,8.06,2.75,30.52,71.22
693,臺南市,2015/06/30,安南,2.3,0.21,-,21.9,30,9,7.56,1.57,5.98,2.55,31.83,70.48
694,臺南市,2015/06/30,臺南,2.8,0.23,-,21.2,26,-,7.04,2.09,4.92,2.09,30.76,68.06
695,臺南市,2015/06/29,新營,2.1,0.2,-,16.5,29,9,7.77,1.51,6.24,1.8,30.61,71.23
696,臺南市,2015/06/29,善化,2.7,0.16,409.09,14.0,26,9,9.88,1.97,7.9,2.27,29.64,73.57
697,臺南市,2015/06/29,安南,1.2,0.19,-,19.1,29,7,7.44,1.44,6.0,2.55,31.52,72.56
698,臺南市,2015/06/29,臺南,1.9,0.26,-,18.5,26,6,7.13,1.47,5.66,1.98,30.68,69.19
699,臺南市,2015/06/28,新營,0.7,0.19,-,18.3,34,9,6.4,1.26,5.15,1.98,31.53,68.96
700,臺南市,2015/06/28,善化,1.4,0.12,401.32,18.1,32,9,6.6,1.24,5.36,2.6,30.64,70.32
701,臺南市,2015/06/28,安南,1.8,0.16,-,20.8,26,10,5.84,1.01,4.81,2.44,32.0,70.87
702,臺南市,2015/06/28,臺南,2.1,0.19,-,21.1,31,7,5.61,0.89,4.7,2.07,30.86,69.0
703,臺南市,2015/06/27,新營,3.3,0.2,-,19.5,37,10,7.58,1.46,6.12,2.37,31.84,68.02
704,臺南市,2015/06/27,善化,1.9,0.14,401.04,19.7,35,10,7.76,1.56,6.2,3.29,30.73,70.74
705,臺南市,2015/06/27,安南,2.0,0.18,-,20.6,34,10,7.13,1.69,5.41,2.83,31.8,73.45
706,臺南市,2015/06/27,臺南,1.9,0.2,-,20.4,34,8,6.41,1.14,5.28,2.23,30.53,72.95
707,臺南市,2015/06/26,新營,3.8,0.24,-,19.9,46,14,8.57,1.55,7.02,2.53,31.77,67.27
708,臺南市,2015/06/26,善化,2.6,0.18,403.9,19.2,39,11,10.49,2.1,8.39,3.5,30.76,69.9
709,臺南市,2015/06/26,安南,2.6,0.21,-,19.8,38,10,9.53,1.89,7.64,2.91,32.04,71.78
710,臺南市,2015/06/26,臺南,2.8,0.21,-,19.7,35,8,6.02,0.78,5.21,2.44,30.92,69.92
711,臺南市,2015/06/25,新營,1.6,0.21,-,22.8,37,12,7.22,1.68,5.54,2.43,31.37,67.45
712,臺南市,2015/06/25,善化,3.0,0.16,400.55,21.9,33,10,8.37,1.59,6.78,3.54,30.37,70.28
713,臺南市,2015/06/25,安南,2.3,0.22,-,19.1,38,12,10.72,1.77,8.92,2.81,31.44,72.85
714,臺南市,2015/06/25,臺南,3.2,0.24,-,18.3,30,8,9.08,1.39,7.67,2.35,30.28,72.21
715,臺南市,2015/06/24,新營,3.1,0.21,-,26.0,31,8,7.28,1.54,5.74,2.48,31.04,67.89
716,臺南市,2015/06/24,善化,3.4,0.14,406.37,23.1,23,8,7.98,1.12,6.85,3.82,29.91,71.51
717,臺南市,2015/06/24,安南,4.7,0.26,-,18.7,39,8,14.55,2.28,12.3,3.46,31.76,68.74
718,臺南市,2015/06/24,臺南,4.4,0.24,-,19.9,26,6,10.66,1.61,9.06,2.64,30.82,66.1
719,臺南市,2015/06/23,新營,3.9,0.24,-,21.6,36,7,10.43,1.72,8.7,2.48,30.79,69.9
720,臺南市,2015/06/23,善化,4.6,0.15,413.34,20.4,22,8,10.68,1.83,8.84,4.0,29.59,72.73
721,臺南市,2015/06/23,安南,6.3,0.26,-,18.9,36,7,15.89,3.47,12.42,3.59,31.45,69.48
722,臺南市,2015/06/23,臺南,4.4,0.24,-,19.6,27,5,10.34,1.7,8.64,2.89,30.45,66.64
723,臺南市,2015/06/22,新營,2.9,0.28,-,21.6,36,13,11.04,2.11,8.93,1.64,30.5,72.21
724,臺南市,2015/06/22,善化,3.0,0.18,428.95,19.2,33,12,12.44,2.16,10.28,2.67,29.97,71.89
725,臺南市,2015/06/22,安南,1.9,0.24,-,19.6,33,11,13.06,2.78,10.28,2.71,31.72,69.05
726,臺南市,2015/06/22,臺南,4.1,0.26,-,20.6,27,9,9.88,2.23,7.65,2.44,31.11,63.16
727,臺南市,2015/06/21,新營,3.7,0.24,-,26.5,33,12,10.02,1.95,8.08,1.87,30.08,72.07
728,臺南市,2015/06/21,善化,3.3,0.17,424.17,23.8,28,10,8.98,1.54,7.44,2.33,29.75,72.66
729,臺南市,2015/06/21,安南,4.6,0.2,-,22.6,33,9,11.63,1.86,9.77,2.22,31.2,71.96
730,臺南市,2015/06/21,臺南,3.5,0.25,-,21.5,30,8,10.78,1.78,9.0,2.36,30.6,66.08
731,臺南市,2015/06/20,新營,3.4,0.24,-,26.1,43,18,9.21,1.78,7.43,1.7,31.26,67.38
732,臺南市,2015/06/20,善化,2.9,0.17,425.55,26.7,26,16,8.06,1.75,6.32,1.93,30.59,68.78
733,臺南市,2015/06/20,安南,3.0,0.23,-,28.1,33,11,10.49,1.32,9.17,1.98,32.21,66.78
734,臺南市,2015/06/20,臺南,3.8,0.27,-,31.0,27,9,10.26,0.83,9.4,1.88,30.93,63.57
735,臺南市,2015/06/19,新營,1.2,0.18,-,18.6,29,9,7.99,1.26,6.73,1.83,31.27,66.75
736,臺南市,2015/06/19,善化,2.1,0.14,416.48,18.8,21,10,7.42,1.19,6.24,2.0,30.4,69.06
737,臺南市,2015/06/19,安南,3.6,0.19,-,19.4,24,9,9.89,1.71,8.17,2.18,32.38,66.1
738,臺南市,2015/06/19,臺南,2.3,0.23,-,18.4,21,7,9.67,1.48,8.17,2.08,31.1,62.63
739,臺南市,2015/06/18,新營,2.9,0.2,-,15.4,30,10,8.66,1.82,6.85,1.84,30.69,68.41
740,臺南市,2015/06/18,善化,1.9,0.14,409.22,17.6,20,7,8.51,1.3,7.21,2.21,30.57,68.0
741,臺南市,2015/06/18,安南,3.3,0.23,-,15.6,31,7,12.19,2.71,9.48,2.1,31.87,68.84
742,臺南市,2015/06/18,臺南,3.0,0.23,-,16.0,21,7,9.14,1.32,7.8,1.81,30.56,67.53
743,臺南市,2015/06/17,新營,1.0,0.18,-,16.1,27,7,7.08,1.8,5.28,2.32,31.05,67.76
744,臺南市,2015/06/17,善化,2.2,0.14,409.56,15.8,20,7,7.88,2.08,5.8,2.63,30.11,70.82
745,臺南市,2015/06/17,安南,2.6,0.21,-,14.7,30,7,9.75,2.13,7.62,2.59,31.87,69.84
746,臺南市,2015/06/17,臺南,3.1,0.19,-,14.9,19,5,8.17,2.02,6.14,2.19,30.61,68.02
747,臺南市,2015/06/16,新營,1.5,0.22,-,19.8,30,8,8.24,2.13,6.11,2.02,30.97,67.57
748,臺南市,2015/06/16,善化,4.5,0.2,420.42,18.6,27,11,12.98,3.29,9.69,2.63,29.96,70.88
749,臺南市,2015/06/16,安南,2.8,0.21,-,17.1,29,9,11.37,3.01,8.34,2.53,31.76,69.35
750,臺南市,2015/06/16,臺南,3.4,0.21,-,16.0,20,7,8.93,2.51,6.41,2.33,30.61,66.97
751,臺南市,2015/06/15,新營,2.2,0.21,-,18.3,33,7,6.67,2.01,4.66,1.81,31.09,67.54
752,臺南市,2015/06/15,善化,3.4,0.17,420.23,16.9,29,7,10.6,2.37,8.23,2.62,29.97,71.54
753,臺南市,2015/06/15,安南,4.2,0.22,-,15.3,29,8,11.79,3.5,8.29,2.52,31.83,69.14
754,臺南市,2015/06/15,臺南,3.1,0.24,-,15.2,25,5,8.75,1.85,6.89,2.27,30.56,67.18
755,臺南市,2015/06/14,新營,1.9,0.19,-,18.0,31,8,5.51,1.71,3.8,2.03,31.22,67.37
756,臺南市,2015/06/14,善化,3.2,0.16,411.49,15.7,26,8,10.02,2.69,7.33,3.1,30.15,71.8
757,臺南市,2015/06/14,安南,4.0,0.16,-,13.3,36,8,8.26,2.28,5.98,3.17,31.78,69.75
758,臺南市,2015/06/14,臺南,3.7,0.19,-,12.6,24,7,8.63,2.88,5.75,2.63,30.56,67.97
759,臺南市,2015/06/13,新營,3.6,0.25,-,16.7,34,11,8.82,2.2,6.61,1.83,30.87,70.53
760,臺南市,2015/06/13,善化,3.1,0.17,420.37,15.1,30,9,10.66,2.15,8.51,2.82,29.63,74.17
761,臺南市,2015/06/13,安南,4.2,0.22,-,13.9,29,8,12.37,3.37,9.0,2.77,31.52,71.83
762,臺南市,2015/06/13,臺南,3.5,0.21,-,15.7,17,9,8.35,1.83,6.51,2.37,30.61,68.96
763,臺南市,2015/06/12,新營,1.9,0.2,-,14.6,30,8,7.65,1.89,5.77,1.8,30.94,68.51
764,臺南市,2015/06/12,善化,2.3,0.15,422.2,13.6,28,7,8.22,1.86,6.36,1.81,29.96,71.3
765,臺南市,2015/06/12,安南,2.1,0.18,-,14.3,25,7,10.0,3.31,6.68,1.88,31.42,71.43
766,臺南市,2015/06/12,臺南,2.8,0.23,-,15.4,19,7,7.48,1.85,5.64,1.79,30.65,67.41
767,臺南市,2015/06/11,新營,1.9,0.23,-,13.8,26,7,7.5,1.4,6.1,1.94,30.98,67.37
768,臺南市,2015/06/11,善化,2.7,0.15,424.47,14.0,22,11,10.9,1.9,9.0,2.32,29.68,71.12
769,臺南市,2015/06/11,安南,2.9,0.17,-,14.6,27,6,9.82,3.42,6.4,2.21,31.26,73.78
770,臺南市,2015/06/11,臺南,3.3,0.22,-,15.5,17,6,7.85,1.25,6.59,1.93,30.43,68.7
771,臺南市,2015/06/10,新營,3.0,0.2,-,17.0,28,8,7.03,1.62,5.4,1.98,30.97,66.66
772,臺南市,2015/06/10,善化,2.6,0.15,425.66,15.9,24,8,10.09,1.86,8.23,2.42,29.79,69.73
773,臺南市,2015/06/10,安南,1.0,0.19,-,18.0,32,6,8.19,1.38,6.85,2.34,31.34,72.12
774,臺南市,2015/06/10,臺南,2.8,0.22,-,18.0,20,8,7.23,0.92,6.32,2.06,30.5,66.81
775,臺南市,2015/06/09,新營,3.1,0.19,-,17.0,30,9,7.6,1.7,5.9,1.77,30.2,68.84
776,臺南市,2015/06/09,善化,2.1,0.16,426.26,18.0,22,7,9.78,1.61,8.17,2.23,29.32,71.26
777,臺南市,2015/06/09,安南,2.8,0.2,-,18.0,27,8,10.29,3.1,7.19,2.05,30.75,74.37
778,臺南市,2015/06/09,臺南,3.1,0.23,-,19.1,20,7,7.24,0.86,6.37,1.86,30.08,69.84
779,臺南市,2015/06/08,新營,3.3,0.27,-,18.8,34,11,10.22,2.7,7.52,1.68,29.84,67.98
780,臺南市,2015/06/08,善化,2.7,0.18,433.84,17.9,26,10,9.85,1.86,8.0,1.71,28.81,71.12
781,臺南市,2015/06/08,安南,3.1,0.25,-,17.9,32,7,12.67,3.61,9.07,2.01,30.45,71.59
782,臺南市,2015/06/08,臺南,3.5,0.25,-,20.0,20,8,8.75,1.71,7.03,1.71,29.6,66.67
783,臺南市,2015/06/07,新營,2.5,0.22,-,18.6,30,10,7.21,1.1,6.11,1.59,29.88,72.19
784,臺南市,2015/06/07,善化,2.3,0.17,432.93,18.3,25,11,9.49,1.69,7.8,2.09,28.93,73.02
785,臺南市,2015/06/07,安南,1.8,0.19,-,19.7,31,9,9.41,2.07,7.34,2.1,30.3,75.65
786,臺南市,2015/06/07,臺南,2.3,0.21,-,19.6,20,9,8.4,0.97,7.42,1.8,29.48,70.5
787,臺南市,2015/06/06,新營,2.6,0.25,-,18.9,30,8,8.99,2.22,6.77,1.29,28.84,75.69
788,臺南市,2015/06/06,善化,2.5,0.18,428.7,18.1,25,11,9.18,1.99,7.19,1.5,28.33,76.98
789,臺南市,2015/06/06,安南,1.3,0.25,-,17.7,34,10,12.9,2.88,10.02,1.75,29.82,77.99
790,臺南市,2015/06/06,臺南,3.0,0.25,-,19.0,22,7,8.21,1.01,7.2,1.66,29.32,72.31
791,臺南市,2015/06/05,新營,2.3,0.22,-,15.8,27,9,7.8,1.97,5.83,1.61,29.72,73.42
792,臺南市,2015/06/05,善化,2.1,0.17,426.1,13.8,21,10,9.04,1.61,7.42,1.77,28.96,74.45
793,臺南市,2015/06/05,安南,1.3,0.2,-,17.4,24,7,9.24,2.07,7.16,1.92,30.28,76.24
794,臺南市,2015/06/05,臺南,3.2,0.26,-,18.9,21,7,8.36,1.04,7.36,1.82,29.6,71.56
795,臺南市,2015/06/04,新營,3.4,0.2,-,15.1,27,8,7.78,2.04,5.74,1.49,29.23,74.36
796,臺南市,2015/06/04,善化,2.2,0.15,417.28,14.5,19,9,8.93,2.07,6.86,1.48,28.78,75.48
797,臺南市,2015/06/04,安南,2.1,0.17,-,16.9,28,7,10.32,2.59,7.73,1.79,30.04,77.1
798,臺南市,2015/06/04,臺南,1.5,0.22,-,20.3,19,6,6.46,0.76,5.73,1.81,29.57,70.46
799,臺南市,2015/06/03,新營,3.2,0.23,-,13.6,28,8,7.37,1.69,5.68,1.86,29.83,70.95
800,臺南市,2015/06/03,善化,2.3,0.17,421.24,12.7,19,8,8.4,1.39,7.01,1.89,29.2,74.13
801,臺南市,2015/06/03,安南,2.0,0.16,-,15.2,27,6,7.63,1.2,6.46,2.34,30.45,76.2
802,臺南市,2015/06/03,臺南,2.7,0.23,-,14.9,19,6,7.81,1.35,6.44,2.11,29.65,70.75
803,臺南市,2015/06/02,新營,4.0,0.25,-,19.2,32,9,7.76,1.86,5.91,1.87,30.2,72.58
804,臺南市,2015/06/02,善化,3.1,0.2,420.73,18.1,26,13,10.38,1.74,8.64,2.63,29.24,74.62
805,臺南市,2015/06/02,安南,3.9,0.26,-,15.6,34,8,12.71,2.9,9.81,2.64,30.61,75.96
806,臺南市,2015/06/02,臺南,3.6,0.23,-,15.3,20,8,10.52,2.49,8.03,2.02,29.47,73.11
807,臺南市,2015/06/01,新營,2.9,0.29,-,15.9,36,9,8.39,1.92,6.47,1.47,29.09,77.25
808,臺南市,2015/06/01,善化,3.0,0.19,424.25,18.6,23,10,9.96,1.87,8.09,2.33,28.0,76.14
