序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
36,臺北市,1993/12/26,松山,8.5,1.35,11.6,-,92,96,53.92,40.95,-,-,-,16.04,-,-,71.0
37,臺北市,1993/12/26,古亭,2.8,1.2,5.8,-,51,76,34.71,39.96,2.36,0.44,2.09,16.77,-,-,50.0
38,臺北市,1993/12/26,中山,8.1,1.63,8.3,-,72,111,61.78,46.41,3.01,0.55,2.45,17.25,-,-,61.0
39,臺北市,1993/12/26,大同,63.6,5.32,-,-,139,311,249.85,55.76,4.63,2.56,2.2,17.13,-,-,94.0
40,臺北市,1993/12/26,萬華,5.4,0.99,13.8,-,39,45,15.85,28.64,-,-,-,16.78,-,-,39.0
41,臺北市,1993/12/26,陽明,0.6,0.22,46.3,-,-,2,0.19,1.6,-,-,-,11.64,-,70.0,44.0
42,臺北市,1993/12/26,士林,3.8,1.0,20.0,-,61,60,24.88,26.43,-,-,-,16.57,-,-,56.0
43,臺北市,1993/12/25,松山,11.3,1.4,9.7,-,86,90,53.17,36.59,-,-,-,15.06,-,-,68.0
44,臺北市,1993/12/25,古亭,2.6,1.82,5.0,-,59,117,72.91,43.05,3.05,0.63,2.3,15.9,-,-,54.0
45,臺北市,1993/12/25,中山,7.6,1.56,8.8,-,63,111,65.95,41.47,2.67,0.48,2.2,16.01,-,-,56.0
46,臺北市,1993/12/25,大同,72.9,6.07,-,-,146,373,299.02,57.83,4.92,2.91,2.0,16.34,-,-,98.0
47,臺北市,1993/12/25,萬華,3.9,1.59,9.8,-,47,74,37.15,35.4,-,-,-,15.88,-,-,47.0
48,臺北市,1993/12/25,陽明,2.3,0.25,44.0,-,-,3,0.15,-,-,-,-,9.3,-,78.0,40.0
49,臺北市,1993/12/25,士林,6.3,1.19,17.5,-,69,68,40.36,25.76,-,-,-,15.78,-,-,59.0
50,臺北市,1993/12/24,松山,8.4,1.22,10.1,-,68,68,33.95,33.57,-,-,-,15.62,-,-,59.0
51,臺北市,1993/12/24,古亭,2.3,1.41,5.6,-,47,81,41.5,38.41,3.41,0.52,2.88,16.01,-,-,47.0
52,臺北市,1993/12/24,中山,6.3,1.46,6.8,-,51,88,45.42,41.6,2.5,0.46,2.04,16.19,-,-,50.0
53,臺北市,1993/12/24,大同,100.9,6.91,-,-,144,313,-,58.06,5.34,3.43,1.91,16.76,-,-,119.0
54,臺北市,1993/12/24,萬華,3.2,1.49,11.6,-,39,61,28.43,31.13,-,-,-,15.91,-,-,39.0
55,臺北市,1993/12/24,陽明,0.4,0.28,41.4,-,-,2,0.07,-,-,-,-,8.4,-,92.0,39.0
56,臺北市,1993/12/24,士林,6.3,1.27,15.2,-,53,72,39.38,26.97,-,-,-,15.76,-,-,52.0
57,臺北市,1993/12/23,松山,11.7,1.09,8.6,-,68,65,31.1,33.85,-,-,-,15.14,-,-,59.0
58,臺北市,1993/12/23,古亭,1.0,0.84,7.1,-,33,47,15.78,29.98,2.61,0.32,2.23,15.4,-,-,33.0
59,臺北市,1993/12/23,中山,8.8,1.5,6.7,-,51,87,48.36,38.26,2.52,0.53,1.98,15.6,-,-,50.0
60,臺北市,1993/12/23,大同,86.8,5.73,-,-,158,313,233.04,53.35,4.86,2.93,1.93,16.02,-,-,104.0
61,臺北市,1993/12/23,萬華,0.9,0.91,14.0,-,29,33,8.54,22.63,-,-,-,15.28,-,-,29.0
62,臺北市,1993/12/23,陽明,0.5,0.22,38.9,-,-,1,0.03,-,-,-,-,7.23,-,91.0,34.0
63,臺北市,1993/12/23,士林,10.8,0.47,21.4,-,30,24,5.13,17.22,-,-,-,15.6,-,-,30.0
64,臺北市,1993/12/22,松山,5.6,0.8,14.7,-,60,40,13.96,25.47,-,-,-,12.09,-,-,55.0
65,臺北市,1993/12/22,古亭,2.4,1.02,6.5,-,57,55,20.31,33.1,2.25,0.31,1.95,12.25,-,-,53.0
66,臺北市,1993/12/22,中山,4.4,0.91,11.7,-,53,50,18.84,31.23,2.2,0.24,1.96,12.4,-,-,52.0
67,臺北市,1993/12/22,大同,68.5,4.81,-,-,129,278,230.44,51.54,4.15,2.3,1.85,12.84,-,-,89.0
68,臺北市,1993/12/22,萬華,3.9,1.02,-,-,39,37,10.46,25.11,-,-,-,12.22,-,-,39.0
69,臺北市,1993/12/22,陽明,2.1,0.24,37.6,-,-,2,0.03,-,-,-,-,3.84,-,92.0,34.0
70,臺北市,1993/12/22,士林,3.7,0.43,27.1,-,45,17,3.78,11.12,-,-,-,12.29,-,-,45.0
71,臺北市,1993/12/21,松山,3.7,0.67,22.4,-,50,25,5.14,19.66,-,-,-,12.68,-,-,50.0
72,臺北市,1993/12/21,古亭,2.6,1.08,6.4,-,56,59,20.23,36.93,2.14,0.33,1.82,12.9,-,-,53.0
73,臺北市,1993/12/21,中山,3.8,0.75,15.6,-,47,39,10.57,28.51,2.14,0.17,1.97,12.91,-,-,47.0
74,臺北市,1993/12/21,大同,33.9,4.08,-,-,121,244,196.26,49.57,4.03,2.13,1.9,13.34,-,-,85.0
75,臺北市,1993/12/21,萬華,3.6,1.07,13.4,-,40,38,9.71,27.15,-,-,-,12.87,-,-,40.0
76,臺北市,1993/12/21,陽明,2.6,0.23,40.3,-,-,2,0.28,-,-,-,-,4.53,-,97.0,39.0
77,臺北市,1993/12/21,士林,3.9,0.46,27.6,-,48,198,-,-,-,-,-,13.0,-,-,48.0
78,臺北市,1993/12/20,松山,7.8,0.97,10.6,-,48,48,18.81,29.31,-,-,-,17.99,-,-,48.0
79,臺北市,1993/12/20,古亭,2.5,1.07,5.5,-,46,57,21.4,33.87,2.02,0.35,1.66,18.44,-,-,46.0
80,臺北市,1993/12/20,中山,4.9,0.98,10.3,-,35,48,19.17,28.88,2.17,0.22,1.95,18.73,-,-,35.0
81,臺北市,1993/12/20,大同,16.1,5.65,-,-,136,271,224.05,50.36,4.32,2.45,1.86,19.08,-,-,93.0
82,臺北市,1993/12/20,萬華,4.0,1.04,11.3,-,21,37,10.28,25.65,-,-,-,18.28,-,-,21.0
83,臺北市,1993/12/20,陽明,0.2,0.19,-,-,-,1,0.03,-,-,-,-,10.45,-,97.0,32.0
84,臺北市,1993/12/20,士林,1.4,0.64,20.0,-,34,35,16.66,16.93,-,-,-,18.55,-,-,36.0
85,臺北市,1993/12/19,松山,10.0,1.49,3.9,-,50,83,42.97,39.32,-,-,-,16.27,-,-,50.0
86,臺北市,1993/12/19,古亭,3.9,1.53,3.0,-,45,100,60.65,38.41,2.8,0.63,2.18,16.52,-,-,45.0
87,臺北市,1993/12/19,中山,10.3,2.02,1.8,-,60,115,68.09,43.7,3.41,0.79,2.62,16.79,-,-,55.0
88,臺北市,1993/12/19,大同,13.9,5.53,-,-,143,280,232.2,48.74,5.23,2.78,2.45,17.14,-,-,97.0
89,臺北市,1993/12/19,萬華,7.7,1.45,3.0,-,27,62,27.57,32.67,-,-,-,16.38,-,-,27.0
90,臺北市,1993/12/19,陽明,1.6,0.22,-,-,-,2,0.24,1.48,-,-,-,11.0,-,100.0,3.0
91,臺北市,1993/12/19,士林,7.1,1.22,5.8,-,51,72,37.5,33.16,-,-,-,16.76,-,-,50.0
92,臺北市,1993/12/18,松山,9.6,1.03,8.5,-,43,62,30.25,31.35,-,-,-,15.2,-,-,43.0
93,臺北市,1993/12/18,古亭,2.4,0.96,8.6,-,34,55,23.76,30.05,2.24,0.32,1.89,15.59,-,-,34.0
94,臺北市,1993/12/18,中山,7.3,1.16,6.4,-,35,72,36.75,35.05,2.36,0.37,1.95,15.76,-,-,35.0
95,臺北市,1993/12/18,大同,17.2,5.88,-,-,121,305,256.05,52.32,4.47,2.62,1.86,16.35,-,-,93.0
96,臺北市,1993/12/18,萬華,4.2,1.14,10.3,-,16,45,17.19,26.15,-,-,-,15.62,-,-,20.0
97,臺北市,1993/12/18,陽明,0.2,0.15,-,-,11,1,0.14,0.39,-,-,-,8.64,-,97.0,31.0
98,臺北市,1993/12/18,士林,7.9,0.47,20.8,-,22,20,4.25,14.44,-,-,-,16.16,-,-,28.0
99,臺北市,1993/12/17,松山,6.0,0.91,12.6,-,41,41,14.25,26.88,-,-,-,13.08,-,-,25.0
100,臺北市,1993/12/17,古亭,3.6,1.08,9.5,-,56,54,22.11,30.63,2.23,0.3,1.92,13.43,-,-,42.0
101,臺北市,1993/12/17,中山,4.9,1.09,10.1,-,48,54,22.77,31.3,2.22,0.28,1.94,13.91,-,-,32.0
102,臺北市,1993/12/17,大同,17.3,5.31,-,-,136,297,248.34,52.28,4.43,2.59,1.84,14.58,-,-,71.0
103,臺北市,1993/12/17,萬華,3.9,1.1,9.9,-,36,41,11.83,27.52,-,-,-,13.75,-,-,21.0
104,臺北市,1993/12/17,陽明,1.6,0.24,34.7,-,-,2,0.25,-,-,-,-,6.35,-,100.0,33.0
105,臺北市,1993/12/17,士林,2.4,0.52,25.6,-,37,14,3.48,9.56,-,-,-,14.26,-,-,25.0
106,臺北市,1993/12/16,松山,8.1,0.78,11.6,-,16,41,13.23,27.51,-,-,-,16.13,-,-,17.0
107,臺北市,1993/12/16,古亭,4.2,1.02,8.8,-,19,52,21.1,29.24,2.19,0.32,1.89,16.6,-,-,19.0
108,臺北市,1993/12/16,中山,4.9,0.98,10.1,-,24,52,22.16,29.58,1.98,0.2,1.78,16.91,-,-,24.0
109,臺北市,1993/12/16,大同,17.6,5.24,-,-,116,256,211.87,47.71,4.15,2.37,1.79,17.48,-,-,83.0
110,臺北市,1993/12/16,萬華,4.4,0.98,11.4,-,12,48,12.43,23.39,-,-,-,16.75,-,-,17.0
111,臺北市,1993/12/16,陽明,0.1,0.22,37.2,-,-,1,0.19,-,-,-,-,10.79,-,100.0,32.0
112,臺北市,1993/12/16,士林,1.4,0.48,22.3,-,15,14,2.44,9.75,-,-,-,17.74,-,-,25.0
113,臺北市,1993/12/15,松山,8.6,0.85,9.4,-,20,48,17.36,30.82,-,-,-,14.55,-,-,20.0
114,臺北市,1993/12/15,古亭,2.7,0.82,12.1,-,22,43,15.51,25.78,1.91,0.27,1.64,15.09,-,-,22.0
115,臺北市,1993/12/15,中山,6.8,1.27,7.4,-,25,72,37.34,34.38,2.28,0.34,1.94,15.14,-,-,25.0
116,臺北市,1993/12/15,大同,18.0,5.39,-,-,79,281,234.59,49.53,4.21,2.37,1.84,15.79,-,-,82.0
117,臺北市,1993/12/15,萬華,3.8,0.78,11.6,-,11,35,10.02,23.79,-,-,-,15.09,-,-,19.0
118,臺北市,1993/12/15,陽明,0.0,0.21,36.9,-,11,1,0.11,0.26,-,-,-,9.05,-,100.0,31.0
119,臺北市,1993/12/15,士林,0.1,0.5,22.3,-,15,16,3.2,10.6,-,-,-,15.81,-,-,25.0
120,臺北市,1993/12/14,松山,2.3,0.72,15.7,-,14,34,9.15,24.16,-,-,-,15.25,-,-,21.0
121,臺北市,1993/12/14,古亭,1.9,1.16,7.9,-,15,60,26.2,32.36,2.05,0.37,1.68,15.57,-,-,15.0
122,臺北市,1993/12/14,中山,2.4,1.16,9.0,-,30,58,24.61,32.79,2.24,0.31,1.93,15.99,-,-,29.0
123,臺北市,1993/12/14,大同,18.2,5.53,-,-,-,301,252.04,52.36,4.49,2.76,1.72,16.59,-,-,89.0
124,臺北市,1993/12/14,萬華,1.6,1.04,10.2,-,8,36,9.4,25.27,-,-,-,15.63,-,-,14.0
125,臺北市,1993/12/14,陽明,0.1,0.19,36.7,-,11,2,0.72,-,-,-,-,9.14,-,100.0,31.0
126,臺北市,1993/12/14,士林,0.8,0.5,22.0,-,14,15,2.7,10.61,-,-,-,16.23,-,-,22.0
127,臺北市,1993/12/13,松山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
128,臺北市,1993/12/13,古亭,8.6,2.43,4.1,-,104,113,65.53,43.76,3.18,0.93,2.52,21.27,-,-,77.0
129,臺北市,1993/12/13,中山,14.1,2.66,4.3,-,103,134,80.71,53.65,3.54,1.02,2.52,21.08,-,-,76.0
130,臺北市,1993/12/13,大同,22.9,5.83,-,-,-,232,161.74,54.78,4.99,2.68,2.31,21.32,-,-,92.0
131,臺北市,1993/12/13,萬華,11.2,1.99,5.4,-,70,76,34.43,40.58,-,-,-,20.83,-,-,60.0
132,臺北市,1993/12/13,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,95.0,-
133,臺北市,1993/12/13,士林,7.0,1.76,9.7,-,84,75,33.21,40.18,-,-,-,20.84,-,-,67.0
134,臺北市,1993/12/12,松山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
135,臺北市,1993/12/12,古亭,5.8,1.78,8.8,-,66,81,38.79,41.46,2.86,0.53,2.35,21.99,-,-,58.0
136,臺北市,1993/12/12,中山,7.3,1.49,9.1,-,62,76,37.13,38.93,2.54,0.46,2.08,21.56,-,-,56.0
137,臺北市,1993/12/12,大同,15.3,4.21,-,-,67,181,132.99,45.15,3.86,1.87,1.98,21.82,-,-,59.0
138,臺北市,1993/12/12,萬華,6.0,1.61,10.1,-,62,61,24.87,35.09,-,-,-,21.56,-,-,56.0
139,臺北市,1993/12/12,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,87.0,-
140,臺北市,1993/12/12,士林,3.5,1.1,17.4,-,59,46,29.32,24.82,-,-,-,21.47,-,-,55.0
141,臺北市,1993/12/11,松山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
142,臺北市,1993/12/11,古亭,3.9,1.14,11.7,-,68,47,17.54,28.49,2.23,0.34,1.89,17.75,-,-,59.0
143,臺北市,1993/12/11,中山,5.6,1.17,11.8,-,71,52,20.31,31.33,2.15,0.27,1.91,17.82,-,-,61.0
144,臺北市,1993/12/11,大同,22.3,5.7,-,-,-,280,228.71,53.71,4.59,2.76,1.83,18.4,-,-,99.0
145,臺北市,1993/12/11,萬華,4.4,1.19,14.1,-,55,35,9.17,24.28,-,-,-,17.81,-,-,52.0
146,臺北市,1993/12/11,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,95.0,-
147,臺北市,1993/12/11,士林,6.3,0.67,24.4,-,62,20,3.8,14.21,-,-,-,18.01,-,-,56.0
148,臺北市,1993/12/10,松山,8.8,1.68,19.4,-,112,71,27.89,43.09,-,-,-,18.98,-,-,81.0
149,臺北市,1993/12/10,古亭,4.4,1.86,12.8,-,76,86,42.23,32.64,3.42,1.04,2.55,19.16,-,-,67.0
150,臺北市,1993/12/10,中山,12.4,1.81,12.2,-,116,79,31.84,42.79,3.07,0.72,2.35,19.55,-,-,83.0
151,臺北市,1993/12/10,大同,22.9,5.36,-,-,-,233,177.81,56.19,4.68,2.55,2.13,19.91,-,-,133.0
152,臺北市,1993/12/10,萬華,11.0,1.43,14.2,-,76,51,14.91,35.06,-,-,-,19.23,-,-,63.0
153,臺北市,1993/12/10,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,93.0,-
154,臺北市,1993/12/10,士林,6.6,1.7,18.0,-,114,72,41.01,28.49,-,-,-,19.34,-,-,82.0
155,臺北市,1993/12/09,松山,9.6,1.4,16.0,-,94,72,34.3,38.53,-,-,-,22.12,-,-,72.0
156,臺北市,1993/12/09,古亭,4.6,1.53,15.6,-,81,78,40.28,38.34,2.71,0.59,2.19,22.91,-,-,65.0
157,臺北市,1993/12/09,中山,9.4,1.88,17.6,-,92,107,48.66,47.4,2.87,0.7,2.17,22.56,-,-,71.0
158,臺北市,1993/12/09,大同,21.8,5.84,-,-,178,265,200.58,69.31,5.36,2.95,2.36,22.91,-,-,114.0
159,臺北市,1993/12/09,萬華,6.4,1.16,24.2,-,90,40,9.32,29.09,-,-,-,22.8,-,-,70.0
160,臺北市,1993/12/09,陽明,1.2,0.15,39.7,-,-,3,-,-,-,-,-,15.95,-,85.0,38.0
161,臺北市,1993/12/09,士林,3.9,1.05,29.6,-,72,47,13.31,24.91,-,-,-,22.35,-,-,66.0
162,臺北市,1993/12/08,松山,6.9,0.74,15.5,-,55,39,11.85,26.75,-,-,-,20.06,-,-,52.0
163,臺北市,1993/12/08,古亭,1.3,0.77,15.7,-,28,35,10.53,22.86,2.01,0.2,1.82,20.6,-,-,28.0
164,臺北市,1993/12/08,中山,4.7,0.87,14.6,-,35,45,15.98,28.43,2.04,0.19,1.88,20.56,-,-,35.0
165,臺北市,1993/12/08,大同,18.0,4.63,-,-,105,224,178.68,47.3,4.08,2.48,1.6,21.04,-,-,78.0
166,臺北市,1993/12/08,萬華,2.8,0.92,14.5,-,33,33,7.7,23.42,-,-,-,20.54,-,-,33.0
167,臺北市,1993/12/08,陽明,4.5,-,36.6,-,-,3,0.09,3.63,-,-,-,12.2,-,95.0,35.0
168,臺北市,1993/12/08,士林,3.7,0.36,28.7,-,24,13,3.66,9.3,-,-,-,20.63,-,-,31.0
169,臺北市,1993/12/07,松山,9.8,0.84,12.5,-,53,49,18.43,30.35,-,-,-,18.43,-,-,51.0
170,臺北市,1993/12/07,古亭,4.1,0.89,13.9,-,29,46,21.58,26.96,2.03,0.3,1.71,18.7,-,-,29.0
171,臺北市,1993/12/07,中山,7.1,0.86,12.4,-,38,56,23.02,32.27,2.15,0.29,1.88,18.91,-,-,38.0
172,臺北市,1993/12/07,大同,24.6,5.34,-,-,110,269,219.96,50.92,4.4,2.52,1.87,19.45,-,-,84.0
173,臺北市,1993/12/07,萬華,4.8,0.93,15.0,-,22,35,9.02,24.18,-,-,-,18.68,-,-,22.0
174,臺北市,1993/12/07,陽明,0.1,0.22,40.4,-,-,1,0.01,-,-,-,-,10.42,-,94.0,35.0
175,臺北市,1993/12/07,士林,0.9,0.38,28.7,-,27,13,3.11,8.51,-,-,-,19.04,-,-,30.0
176,臺北市,1993/12/06,松山,7.1,0.71,17.2,-,66,39,11.97,27.24,-,-,-,17.02,-,-,58.0
177,臺北市,1993/12/06,古亭,3.8,0.92,14.6,-,39,46,20.66,27.18,2.12,0.25,1.92,17.3,-,-,39.0
178,臺北市,1993/12/06,中山,4.7,0.86,15.5,-,50,44,15.31,28.76,2.11,0.23,1.89,17.29,-,-,50.0
179,臺北市,1993/12/06,大同,17.5,4.93,-,-,-,248,199.68,50.58,4.07,2.4,1.67,17.84,-,-,104.0
180,臺北市,1993/12/06,萬華,4.5,0.94,15.7,-,25,40,8.57,24.68,-,-,-,17.28,-,-,25.0
181,臺北市,1993/12/06,陽明,0.3,0.2,41.2,-,15,1,0.11,-,-,-,-,8.88,-,93.0,36.0
182,臺北市,1993/12/06,士林,1.2,0.39,30.8,-,35,13,1.96,8.42,-,-,-,17.26,-,-,35.0
183,臺北市,1993/12/05,松山,5.9,0.68,14.0,-,52,47,18.03,28.16,-,-,-,15.57,-,-,51.0
184,臺北市,1993/12/05,古亭,4.7,0.89,11.5,-,33,46,15.73,28.46,2.04,0.19,1.84,15.97,-,-,33.0
185,臺北市,1993/12/05,中山,1.7,0.82,14.1,-,37,40,12.89,26.61,1.97,0.11,1.87,16.36,-,-,37.0
186,臺北市,1993/12/05,大同,8.3,4.04,-,-,-,236,191.32,47.4,3.5,1.72,1.78,17.04,-,-,57.0
187,臺北市,1993/12/05,萬華,3.4,0.85,14.2,-,43,31,6.53,22.04,-,-,-,16.14,-,-,43.0
188,臺北市,1993/12/05,陽明,0.2,0.25,40.1,-,-,1,0.14,-,-,-,-,8.98,-,100.0,37.0
189,臺北市,1993/12/05,士林,1.1,0.4,29.8,-,21,9,2.38,6.17,-,-,-,17.0,-,-,30.0
190,臺北市,1993/12/04,松山,5.7,0.78,14.9,-,19,37,10.16,26.04,-,-,-,14.94,-,-,22.0
191,臺北市,1993/12/04,古亭,4.2,1.05,11.1,-,20,50,20.09,29.08,2.14,0.2,1.95,15.46,-,-,20.0
192,臺北市,1993/12/04,中山,2.4,1.17,16.1,-,-,62,21.4,35.85,2.32,0.51,2.07,16.1,-,-,50.0
193,臺北市,1993/12/04,大同,9.6,4.98,-,-,-,261,214.15,50.5,4.19,2.33,1.87,16.88,-,-,73.0
194,臺北市,1993/12/04,萬華,3.1,0.99,13.4,-,34,33,8.57,23.23,-,-,-,15.83,-,-,34.0
195,臺北市,1993/12/04,陽明,0.1,0.34,38.2,-,-,1,0.04,-,-,-,-,9.0,-,100.0,35.0
196,臺北市,1993/12/04,士林,0.7,0.49,27.0,-,17,15,2.36,9.99,-,-,-,16.8,-,-,27.0
197,臺北市,1993/12/03,松山,9.6,1.5,13.3,-,67,62,29.63,31.9,-,-,-,21.66,-,-,58.0
198,臺北市,1993/12/03,古亭,6.9,1.61,11.5,-,82,76,41.91,32.6,1.54,0.35,1.23,22.13,-,-,66.0
199,臺北市,1993/12/03,中山,10.2,1.58,10.5,-,77,73,40.33,32.54,2.75,0.55,2.19,22.35,-,-,61.0
200,臺北市,1993/12/03,大同,17.5,4.84,-,-,-,208,165.94,43.16,4.37,2.34,2.03,22.81,-,-,77.0
201,臺北市,1993/12/03,萬華,10.0,1.15,11.1,-,53,46,20.09,25.02,-,-,-,22.17,-,-,52.0
202,臺北市,1993/12/03,陽明,1.2,0.39,28.5,-,-,4,0.43,-,-,-,-,16.11,-,97.0,32.0
203,臺北市,1993/12/03,士林,7.1,0.88,16.6,-,60,38,20.79,15.61,-,-,-,22.65,-,-,55.0
204,臺北市,1993/12/02,松山,11.2,1.14,5.6,-,47,55,27.17,27.24,-,-,-,22.61,-,-,47.0
205,臺北市,1993/12/02,古亭,7.1,1.41,5.7,-,32,61,39.95,26.78,0.23,0.04,0.2,23.01,-,-,32.0
206,臺北市,1993/12/02,中山,13.5,1.38,5.6,-,35,66,37.07,28.54,2.22,0.36,1.85,23.59,-,-,35.0
207,臺北市,1993/12/02,大同,25.5,6.72,-,-,-,284,241.63,45.49,5.16,3.31,1.85,24.22,-,-,108.0
208,臺北市,1993/12/02,萬華,8.6,1.39,6.0,-,23,46,21.11,23.41,-,-,-,23.19,-,-,23.0
209,臺北市,1993/12/02,陽明,0.5,0.28,31.0,-,-,2,0.13,-,-,-,-,17.68,-,100.0,30.0
210,臺北市,1993/12/02,士林,4.6,0.92,17.4,-,22,34,9.62,12.51,-,-,-,-,-,-,54.0
211,臺北市,1993/12/01,松山,7.4,1.07,6.7,-,61,50,19.69,30.12,-,-,-,21.03,-,-,56.0
212,臺北市,1993/12/01,古亭,5.9,1.4,6.4,-,59,55,23.61,30.0,0.14,-,0.13,21.51,-,-,54.0
